# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 5a_halfnormal_uni - draws_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-39.572,0.9039,0.161728,4,31,0,48.2934,0.0398239,0.0358954,0.0025382,0.0719769,0.0153937,0.00883121,0.0562661,0.0241873,0.0674463,0.0384943,0.0305954,0.0862337,0.00849948,0.0617194,0.0286771,0.00926927,0.0262611,0.0283958,0.00682035,0.107318,0.0109433,0.0535698,0.0947084,0.0300998,0.0317749
-39.6501,0.867779,0.161728,4,15,0,49.5468,0.0919444,0.0509245,0.0199665,0.0157579,0.0908996,0.118833,0.0344082,0.0726152,0.0415991,0.0600545,0.0479101,0.0264906,0.00338953,0.0325374,0.0805088,0.0642404,0.0266277,0.0540964,0.0604967,0.0534199,0.0845357,0.0566978,0.00311367,0.0766017,0.073361
-36.0607,0.976326,0.161728,4,15,0,46.7992,0.0704152,0.123486,0.0307654,0.0440446,0.0432453,0.015059,0.0341775,0.094746,0.131745,0.0473061,0.128794,0.0926459,0.0899693,0.135741,0.0156776,0.102678,0.120627,0.0318508,0.00993603,0.147282,0.028799,0.093232,0.0129154,0.0792163,0.0561832
-40.8035,0.834282,0.161728,4,15,0,48.9037,0.0747299,0.00906717,0.0547263,0.00924416,0.0965908,0.0160339,0.100683,0.0378123,0.0271434,0.111421,0.00142561,0.0583392,0.0607979,0.0164415,0.0188882,0.0646456,0.0247586,0.0140466,0.0671221,0.0939276,0.0703519,0.0338702,0.15562,0.0297234,0.0596259
-37.3841,0.947557,0.161728,4,15,0,50.43,0.0480094,0.00532551,0.0278849,0.018373,0.0321901,0.0140366,0.0347872,0.0379864,0.0392155,0.0352565,0.00682223,0.0247544,0.0808135,0.103201,0.0363707,0.0353002,0.0678064,0.0180276,0.0157681,0.112458,0.0663817,0.0703425,0.022077,0.0098072,0.038306
-38.1415,0.930353,0.161728,4,31,0,50.5246,0.104978,0.0345145,0.0548459,0.0225452,0.0436957,0.00909069,0.0628774,0.0882777,0.0933444,0.0944869,0.257415,0.1692,0.0117157,0.0401834,0.0844174,0.058686,0.0564786,0.222312,0.122268,0.0803423,0.048209,0.0762377,0.197859,0.238846,0.0837603
-42.418,0.94087,0.161728,4,15,0,55.0483,0.12235,0.0612205,0.0536838,0.266656,0.0496821,0.00121434,0.0855944,0.0701744,0.0361503,0.09165,0.019747,0.0567406,0.000630094,0.256039,0.146795,0.0905327,0.0167254,0.0677002,0.0477226,0.123327,0.087053,0.0643652,0.0927629,0.0374427,0.0976214
-40.7504,0.977141,0.161728,4,15,0,49.908,0.115509,0.044622,0.0343458,0.129949,0.0403513,0.00152175,0.134557,0.138996,0.0641528,0.0848763,0.0169993,0.0590933,0.000612055,0.209673,0.160987,0.189336,0.0194417,0.0698044,0.0336581,0.117022,0.0769822,0.0806224,0.0884041,0.04706,0.0921628
-46.1805,0.813475,0.161728,4,15,0,59.3294,0.18727,0.435156,0.0969427,0.205514,0.0999858,0.00180851,0.157572,0.211818,0.0144197,0.0142159,0.104812,0.172363,0.00249236,0.0458756,0.0488722,0.0908061,0.0557759,0.359136,0.0152078,0.266973,0.106287,0.0191473,0.31802,0.380768,0.14942
-40.4591,0.833684,0.161728,4,15,0,57.6106,0.0853548,0.0372534,0.114968,0.118591,0.117668,0.00267818,0.0342288,0.115933,0.0106639,0.0384626,0.0747514,0.0367372,0.00723751,0.0150476,0.141889,0.167586,0.11028,0.0533114,0.0123109,0.127051,0.0120868,0.0488148,0.0608359,0.0206915,0.0681033
-39.6973,0.926893,0.161728,4,15,0,49.2396,0.0868939,0.119151,0.0583558,0.0687737,0.0549943,0.00976488,0.0469802,0.0291348,0.0120719,0.0234225,0.0350426,0.150358,0.0109532,0.0183189,0.0754926,0.0216927,0.0229357,0.156459,0.198438,0.13181,0.0213119,0.0946151,0.148095,0.035511,0.0693313
-34.8946,0.952632,0.161728,4,15,0,49.9241,0.103823,0.173679,0.0299955,0.085082,0.0373365,0.103155,0.0182486,0.053114,0.0244361,0.0212257,0.0570944,0.0814201,0.028712,0.0224634,0.0169972,0.033221,0.0896707,0.106664,0.0420715,0.15382,0.0298814,0.0748775,0.151657,0.131221,0.0828385
-37.0232,0.944052,0.161728,4,31,0,45.8081,0.0752182,0.00784627,0.0269186,0.0811236,0.112973,0.0477274,0.00143421,0.101576,0.130594,0.117531,0.0554516,0.0524326,0.0827883,0.0690015,0.0193589,0.133426,0.0503647,0.0620963,0.0243261,0.0543022,0.0300644,0.0581165,0.028129,0.0396031,0.0600155
-37.6232,0.936898,0.161728,4,15,0,50.1487,0.112837,0.113251,0.0139784,0.096585,0.0282994,0.0692829,0.0532168,0.052821,0.0168006,0.0183778,0.123542,0.0620328,0.0549833,0.104701,0.0119386,0.0171245,0.102851,0.0420442,0.114704,0.239048,0.0494489,0.047358,0.0855851,0.0260825,0.0900306
-36.7242,0.994582,0.161728,4,15,0,49.5158,0.0924486,0.0434127,0.0225937,0.142308,0.119176,0.0512992,0.0433608,0.040932,0.00962159,0.0577766,0.18254,0.142737,0.0629189,0.0686128,0.0623816,0.0811093,0.101037,0.034153,0.158156,0.1431,0.0288986,0.161232,0.251831,0.0214205,0.0737633
-35.4108,0.999995,0.161728,4,15,0,44.7132,0.0803554,0.158858,0.066702,0.0905358,0.0436295,0.0914016,0.0949101,0.0366029,0.0137873,0.0135664,0.0200237,0.0547114,0.0377061,0.082138,0.0318228,0.0988748,0.0656666,0.0760611,0.0205249,0.158515,0.0381625,0.0224552,0.0322536,0.189675,0.0641144
-39.6428,0.994121,0.161728,4,15,0,47.3566,0.10608,0.0462707,0.0695257,0.0372728,0.148753,0.0756977,0.0694172,0.215743,0.0371869,0.000748273,0.0498583,0.104579,0.0415033,0.117938,0.0190536,0.0922121,0.080068,0.14064,0.0515025,0.119319,0.0110308,0.172145,0.0414606,0.0184581,0.0846396
-36.7864,0.970728,0.161728,4,15,0,50.5622,0.0716947,0.112158,0.0051814,0.0473618,0.0187177,0.0144391,0.0626525,0.0117061,0.0824629,0.0397405,0.0864024,0.0444739,0.100019,0.0432041,0.136222,0.0375719,0.0538875,0.0392566,0.0715555,0.10388,0.0138762,0.0139708,0.0894692,0.010585,0.0572041
-34.7431,0.960605,0.161728,4,15,0,46.4771,0.0792471,0.032135,0.0797597,0.081945,0.00555129,0.0377527,0.0674354,0.0283568,0.0795277,0.0832524,0.0583725,0.0966988,0.0272162,0.00925585,0.0426527,0.147462,0.0528584,0.153367,0.0408768,0.13617,0.118429,0.0449612,0.0602755,0.0227254,0.0632301
-37.7333,0.921864,0.161728,4,15,0,46.5513,0.0848881,0.0854076,0.0342271,0.055011,0.0190301,0.0274464,0.0593167,0.137156,0.0713878,0.0305878,0.0835022,0.0644629,0.00368484,0.0298934,0.124955,0.00999604,0.0840925,0.0313561,0.0865612,0.119106,0.0167409,0.00364518,0.104414,0.0611845,0.067731
-37.5021,0.940993,0.161728,4,15,0,48.6269,0.101689,0.0589691,0.110224,0.0708728,0.0409371,0.0446628,0.0860155,0.014851,0.0703347,0.0711942,0.0660907,0.0339683,0.0310262,0.123739,0.0349821,0.112185,0.054868,0.125766,0.0104584,0.0789771,0.022875,0.00179017,0.0725955,0.066969,0.0811365
-34.3862,0.980938,0.161728,4,15,0,49.2042,0.179071,0.0543251,0.0129892,0.0231438,0.105827,0.0403803,0.0451618,0.100374,0.0896613,0.182201,0.196558,0.135533,0.11354,0.121266,0.15275,0.143896,0.134697,0.193831,0.0777378,0.10217,0.0561877,0.0403326,0.271804,0.0954416,0.142878
-39.0766,0.976102,0.161728,4,15,0,46.0447,0.206979,0.0154655,0.0142364,0.0194949,0.113028,0.287913,0.0965999,0.338212,0.148692,0.110558,0.0907644,0.0834305,0.115368,0.163867,0.0573165,0.188562,0.116521,0.182248,0.140528,0.324761,0.141837,0.21795,0.135394,0.163167,0.165145
-40.4866,0.924442,0.161728,4,15,0,50.2256,0.154653,0.371221,0.00174172,0.143409,0.0901258,0.0254204,0.0790678,0.0445366,0.111505,0.0233331,0.0924378,0.0877613,0.0678739,0.0599886,0.121244,0.0466567,0.0443359,0.149061,0.0290091,0.114648,0.0177083,0.0331833,0.0459816,0.108222,0.123395
-39.2296,0.999097,0.161728,4,15,0,48.718,0.160004,0.00546731,0.281894,0.152599,0.00621855,0.237665,0.126966,0.156075,0.0199936,0.365108,0.246816,0.116405,0.179977,0.137819,0.275399,0.163917,0.0774334,0.168754,0.133766,0.184111,0.184418,0.0997134,0.178807,0.233319,0.127664
-36.7714,0.849115,0.161728,4,15,0,51.6531,0.147197,0.0987435,0.045257,0.276638,0.00199065,0.0860955,0.0717372,0.178809,0.0260576,0.0636707,0.187898,0.0545617,0.0555055,0.259697,0.0787392,0.162549,0.208383,0.250179,0.0824816,0.255067,0.0477044,0.014324,0.20998,0.117352,0.117447
-38.7124,0.947123,0.161728,4,15,0,46.8581,0.159241,0.047926,0.057042,0.244786,0.00475804,0.0753506,0.155853,0.238394,0.0119489,0.0896554,0.0880027,0.0668711,0.0394132,0.223437,0.03754,0.138547,0.0841755,0.248001,0.0545386,0.127172,0.0229398,0.00949614,0.271813,0.114116,0.127056
-37.4913,0.959846,0.161728,4,15,0,46.7754,0.140358,0.276422,0.0502729,0.0344171,0.0243502,0.149539,0.0847149,0.0861937,0.255464,0.179609,0.131181,0.157415,0.010405,0.0352821,0.274614,0.0838677,0.0696905,0.083783,0.0583162,0.217262,0.178277,0.0165459,0.111229,0.165696,0.11199
-34.0295,0.862365,0.161728,4,15,0,53.1836,0.112856,0.251001,0.0963014,0.0904335,0.0471447,0.145513,0.0580399,0.0928294,0.122878,0.154223,0.0522176,0.122333,0.00889462,0.0405917,0.207598,0.113167,0.112386,0.0734877,0.0590445,0.0779505,0.110523,0.0214835,0.0784018,0.173776,0.090046
-35.1806,0.974354,0.161728,4,15,0,42.2823,0.125455,0.0394822,0.078771,0.150522,0.0321119,0.0436424,0.0430423,0.11375,0.0832681,0.035225,0.169951,0.0629139,0.230998,0.153841,0.0341319,0.103944,0.0646934,0.0814503,0.0664105,0.233061,0.0239002,0.10113,0.0157369,0.0717973,0.100098
-39.3457,0.984473,0.161728,5,47,0,48.7189,0.0276236,0.0186467,0.00888893,0.0404858,0.00681852,0.0605391,0.0287654,0.037132,0.0298003,0.040213,0.00255062,0.0427638,0.00224983,0.0141462,0.00891107,0.030929,0.0363284,0.0234001,0.0161522,0.0760878,0.00652803,0.0231834,0.0103913,0.0249721,0.0220404
-39.9313,0.909943,0.161728,4,15,0,48.9937,0.0381589,0.0399763,0.044434,0.0287915,0.0613653,0.0067295,0.00976395,0.00395049,0.0295057,0.020616,0.00330013,0.0126743,0.0865797,0.0201286,0.00853784,0.0315345,0.0214151,0.0282852,0.0399835,0.0133317,0.0651654,0.0411388,0.0199604,0.0362855,0.0304464
-37.7837,0.986534,0.161728,4,15,0,49.9515,0.0326131,0.0301972,0.0359589,0.0446379,0.030576,0.00727467,0.0171763,0.00280944,0.0567806,0.0137625,0.00436669,0.0349397,0.0410799,0.00534449,0.0277029,0.0624599,0.018451,0.00989575,0.0135483,0.0431365,0.0222632,0.0653422,0.0533662,0.0210797,0.0260215
-31.6923,0.847645,0.161728,4,31,0,43.5437,0.0469855,0.0368164,0.0106914,0.0407081,0.0171598,0.0553138,0.0602832,0.00620451,0.0242399,0.0462039,0.025807,0.0530067,0.0369161,0.0407615,0.0405891,0.0215085,0.0571999,0.0394246,0.0527034,0.0713851,0.0540389,0.0211289,0.0296213,0.0584475,0.037489
-40.9766,0.871565,0.161728,4,15,0,52.9277,0.0615317,0.0893624,0.00173337,0.0892562,0.0160278,0.01968,0.00886628,0.0372179,0.0274767,0.034767,0.0198726,0.0677225,0.0118003,0.0367605,0.0476026,0.0375598,0.0413896,0.00308353,0.00462815,0.100046,0.0423663,0.0153442,0.0235264,0.0582481,0.0490952
-38.4103,0.989986,0.161728,4,15,0,46.5225,0.0588849,0.0437309,0.000810278,0.0389555,0.0436985,0.0323308,0.00912193,0.049032,0.108011,0.0853473,0.0995802,0.0649757,0.0369179,0.0121432,0.0513684,0.0422021,0.0461763,0.00287264,0.00663912,0.0779344,0.0452476,0.0409064,0.0940371,0.0684151,0.0469834
-38.3765,0.931568,0.161728,4,31,0,51.21,0.0610453,0.00902572,0.013951,0.0618863,0.0803481,0.0628313,0.0818956,0.0907887,0.0153952,0.0394827,0.0267856,0.0760169,0.0753049,0.126654,0.011987,0.0890935,0.0120399,0.0489856,0.0942229,0.00504476,0.0300397,0.0551038,0.0441741,0.0571833,0.0487071
-38.1868,0.934549,0.161728,4,31,0,46.8827,0.0581403,0.00492569,0.0499408,0.101665,0.0403129,0.0719891,0.0774628,0.0673106,0.0211688,0.0819263,0.0292738,0.0458285,0.0272735,0.0519126,0.00829304,0.0583195,0.022331,0.027124,0.0373077,0.0134169,0.01254,0.0415233,0.00782385,0.0354873,0.0463893
-39.26,0.942757,0.161728,4,15,0,50.3409,0.0702685,0.0173207,0.0258319,0.0273189,0.0861626,0.0555481,0.0597872,0.0866745,0.0108945,0.0641529,0.12031,0.0778207,0.0249794,0.0675385,0.153417,0.0501534,0.0665937,0.00878903,0.0870752,0.00612353,0.137303,0.0430874,0.0521878,0.11394,0.0560662
-34.6704,0.890765,0.161728,4,15,0,49.2599,0.127029,0.117311,0.149501,0.220574,0.0803778,0.061999,0.0586339,0.136709,0.0294877,0.114184,0.0328308,0.0823527,0.187365,0.0934639,0.0200454,0.108226,0.0552673,0.043499,0.0505954,0.235279,0.0100241,0.0495089,0.0699371,0.0731386,0.101355
-37.4525,0.969196,0.161728,4,15,0,46.7653,0.0676649,0.0107566,0.0219454,0.0413204,0.0467596,0.0563958,0.0360204,0.0547103,0.0129526,0.0275849,0.0326673,0.0170566,0.00870031,0.089329,0.0031589,0.0574006,0.0854181,0.120697,0.0712097,0.128859,0.0787184,0.04058,0.0262425,0.0645305,0.0539888
-39.9365,0.855979,0.161728,4,31,0,55.4938,0.0364864,0.0204003,0.0164097,0.0505993,0.0416341,0.0552091,0.046017,0.0632486,0.0264848,0.0270051,0.00224697,0.00275117,0.0217916,0.0367307,0.01971,0.0500537,0.0017299,0.0153493,0.028187,0.02852,0.0211281,0.0268699,0.0839116,0.0077972,0.029112
-44.2024,0.818181,0.161728,4,15,0,56.1399,0.0514946,0.0269751,0.0162564,0.0704742,0.0250949,0.145688,0.044223,0.0599282,0.0388804,0.0480995,0.00264481,0.00343964,0.0236734,0.045651,0.0242613,0.03113,0.0025874,0.00554204,0.032148,0.0166201,0.023519,0.0449713,0.0547062,0.00980277,0.0410868
-47.1289,0.983699,0.161728,4,15,0,59.0465,0.0751016,0.120115,0.00092028,0.0421814,0.0967337,0.00196913,0.0665944,0.0265565,0.0797747,0.0708316,0.00396698,0.0122152,0.0633141,0.00773323,0.151807,0.107511,0.210065,0.0254914,0.0815676,0.022106,0.103616,0.0726841,0.0806527,0.0928553,0.0599224
-42.0988,0.695124,0.161728,4,15,0,55.6763,0.0905137,0.0570649,0.00112244,0.169501,0.0312852,0.00640873,0.0678846,0.01318,0.14989,0.0413362,0.00745409,0.0295815,0.110741,0.0279253,0.0742303,0.10188,0.019767,0.0352048,0.106553,0.044411,0.0414673,0.0988676,0.0634949,0.045918,0.0722195
-44.3113,0.787209,0.161728,4,15,0,57.5511,0.112795,0.0886982,0.0180221,0.00455045,0.0649888,0.220257,0.0794661,0.0110457,0.000454735,0.141598,0.202208,0.0326992,0.00960504,0.178042,0.0947657,0.0571406,0.0593696,0.0962381,0.028252,0.219535,0.0185126,0.057722,0.167053,0.0743494,0.0899971
-42.3182,0.988519,0.161728,4,15,0,51.7851,0.09428,0.0522455,0.00627339,0.00329997,0.134717,0.0806687,0.196289,0.0196937,0.00211276,0.0736153,0.0739486,0.0617023,0.0144793,0.11298,0.0863676,0.131985,0.0867846,0.0644498,0.0556791,0.0952186,0.0229214,0.176309,0.186616,0.0261932,0.0752246
-46.2275,0.955255,0.161728,4,15,0,57.2622,0.125765,0.11744,0.0428549,8.2687e-05,0.0479674,0.101176,0.0138806,0.260121,0.0103307,0.00624166,0.0898971,0.0303415,0.226243,0.0925123,0.189869,0.0176905,0.10187,0.166676,0.100109,0.159353,0.0658254,0.0127191,0.0865861,0.167681,0.100346
-45.0936,0.935703,0.161728,4,15,0,61.1115,0.141435,0.223992,0.230575,0.000362962,0.0472682,0.12836,0.0452407,0.0974319,0.117784,0.0079649,0.219969,0.00797717,0.0283421,0.0428913,0.13661,0.017247,0.173061,0.114901,0.0229217,0.200828,0.0119533,0.0537345,0.174207,0.132297,0.112849
-39.8693,0.952514,0.161728,4,15,0,58.0108,0.0603732,0.0474563,0.0139011,0.00294491,0.126308,0.0635637,0.0419469,0.0441997,0.0819098,0.00477419,0.0336267,0.129711,0.0352111,0.0475124,0.0207827,0.0133658,0.0339137,0.00465897,0.0385937,0.0698037,0.0208467,0.0376616,0.083656,0.0795163,0.0481709
-36.4015,0.883392,0.161728,4,15,0,49.6903,0.0623372,0.0219887,0.0266266,0.00676216,0.0910914,0.0582809,0.0664721,0.0344562,0.0902367,0.0190149,0.017429,0.0290453,0.110053,0.0585071,0.00879324,0.0218061,0.0239809,0.016503,0.0354095,0.1001,0.0513853,0.0811723,0.0936747,0.0375711,0.0497379
-40.3151,0.97426,0.161728,4,15,0,45.9688,0.109089,0.14972,0.0770492,0.123374,0.0226156,0.0501021,0.0362822,0.0999855,0.0235539,0.0194624,0.161013,0.129251,0.0152787,0.0385842,0.0299511,0.0462066,0.117399,0.00803382,0.036808,0.0796113,0.00559832,0.0362326,0.0332807,0.0974031,0.0870404
-37.1305,0.986636,0.161728,4,15,0,51.3578,0.0576444,0.0393924,0.0396843,0.0423031,0.110379,0.0782904,0.0743761,0.0509807,0.00811956,0.0365991,0.00692286,0.0399985,0.00346163,0.0667272,0.0269379,0.0384191,0.00921088,0.0157354,0.0782283,0.0761681,0.0607683,0.0627611,0.115006,0.0423142,0.0459936
