# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=8
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/Haemoglobin (g per dL) - 5a_halfnormal_uni - draws_8.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta_new,mean_effect
-27.8722,0.682891,0.121096,5,31,0,37.4846,0.0153118,0.0116045,0.00220327,0.00473494,0.01716,0.000509724,0.028553,0.0198702,0.012076,0.00691496,0.0203329,0.0426018,0.00307913,0.0325512,0.0105712,0.012217
-31.244,0.997615,0.121096,4,15,0,38.2502,0.0344436,0.0370139,0.0806006,0.00416491,0.0146849,8.26181e-05,0.028918,0.027851,0.0636993,0.038128,0.00761328,0.00736557,0.00304273,0.00602879,0.00555745,0.027482
-25.9608,0.829848,0.121096,4,31,0,41.3234,0.0369762,0.00969253,0.00950265,0.0505843,0.0403607,0.0537413,0.0195804,0.0303769,0.0124181,0.0209738,0.0442899,0.0515792,0.000557093,0.0347844,0.00160924,0.0295027
-30.6641,0.972553,0.121096,4,15,0,33.9695,0.038294,0.0117138,0.0927837,0.0182181,0.0379142,0.0319518,0.0132453,0.0449548,0.00138748,0.06275,0.0333735,0.00978316,0.00030936,0.0418046,0.000755914,0.0305542
-30.6594,0.961519,0.121096,4,31,0,38.6621,0.0341816,0.0644638,0.0342065,0.018061,0.0217085,0.01794,0.0416634,0.0564812,0.0194798,0.0261923,0.0619312,0.0914081,7.34043e-05,0.0382142,0.00110532,0.027273
-25.545,0.998965,0.121096,4,15,0,35.5627,0.0264309,0.00840055,0.0410357,0.0187586,0.00870481,0.0446179,0.031197,0.00615322,0.0229664,0.0327872,0.0164848,0.00200689,0.000460604,0.0189944,0.00647988,0.0210888
-24.5198,0.950515,0.121096,4,15,0,29.3942,0.0247165,0.0143842,0.0163782,0.0333859,0.0135585,0.00451577,0.024645,0.0056778,0.029254,0.0212413,0.0205203,0.00473522,0.00055385,0.02482,0.00491111,0.0197209
-23.0656,0.98479,0.121096,4,31,0,31.884,0.0258501,0.023906,0.0358922,0.00603731,0.0171323,0.00131946,0.0295212,0.0372412,0.0177431,0.00374655,0.0199082,0.00907115,0.0376324,0.0249773,0.0476757,0.0206254
-29.369,0.890649,0.121096,4,31,0,39.1765,0.0956758,0.0522088,0.111389,0.030513,0.105594,0.0153484,0.0771883,0.0687195,0.0193012,0.00232093,0.0255364,0.00267668,0.00499311,0.173792,0.00865933,0.0763383
-21.8092,0.950973,0.121096,4,15,0,34.7744,0.0334562,0.0188702,0.0289113,0.0443588,0.019257,0.0104639,0.0271839,0.0291989,0.0377547,0.00520444,0.00507194,0.0101673,0.0160803,0.0170798,0.0673774,0.0266942
-24.6945,0.920108,0.121096,4,15,0,30.5211,0.0398762,0.00613825,0.00844154,0.019003,0.0629961,0.0639718,0.00653999,0.0360898,0.033354,0.0504275,0.00292492,0.0180122,0.0460533,0.0298303,0.00745136,0.0318166
-28.5423,0.978608,0.121096,4,15,0,31.3401,0.0753922,0.0730875,0.00140002,0.0725242,0.028909,0.0239438,0.0573244,0.0295265,0.11111,0.00550235,0.149785,0.00672474,0.00908635,0.0731211,0.12551,0.0601543
-24.6621,0.876893,0.121096,5,31,0,35.506,0.051047,0.0110871,0.180415,0.0376605,0.0471875,0.0601813,0.107079,0.0410219,0.0693531,0.0588064,0.00452337,0.0588835,0.00741109,0.0720558,0.0193197,0.0407296
-22.9836,1,0.121096,4,31,0,28.7189,0.0471992,0.00740088,0.0109978,0.0534472,0.0313528,0.0573046,0.0256011,0.0654379,0.115275,0.031794,0.00584144,0.0317231,0.0140728,0.0645877,0.00853804,0.0376596
-29.3746,0.902437,0.121096,4,15,0,34.7166,0.0905243,0.00193715,0.236994,0.0629035,0.186865,0.0341036,0.0291165,0.0102764,0.103837,0.109212,0.00258388,0.0846115,0.0516881,0.140035,0.00933018,0.072228
-26.9202,0.997612,0.121096,4,31,0,35.1847,0.11584,0.0152692,0.0498214,0.102596,0.178686,0.0520882,0.209876,0.00317365,0.302352,0.0996932,0.00998779,0.101797,0.0274914,0.219852,0.00846517,0.0924268
-28.0056,0.970771,0.121096,4,31,0,33.0032,0.1439,0.0294698,0.034046,0.117914,0.12684,0.103758,0.117314,0.00400686,0.115476,0.20751,0.011388,0.0519962,0.0478392,0.204908,0.00190987,0.114816
-22.4806,0.981153,0.121096,4,15,0,34.4598,0.0672758,0.0369845,0.162988,0.0753291,0.0893666,0.0950023,0.0482542,0.0135361,0.112561,0.0492254,0.00332472,0.0196601,0.0232068,0.0939785,0.0127972,0.0536783
-29.6664,0.724578,0.121096,4,31,0,37.878,0.0906607,0.0407912,0.0596203,0.0569315,0.205431,0.00106942,0.0535068,0.00841264,0.160364,0.00278436,0.0287845,0.01908,0.0189901,0.173411,0.00589637,0.0723368
-22.386,0.98202,0.121096,5,31,0,34.9182,0.0629077,0.0221514,0.111341,0.0688378,0.0106257,0.0153723,0.120149,0.0409859,0.163023,0.0214502,0.0463824,0.0219908,0.0897754,0.0199069,0.0349777,0.0501931
-24.1728,0.922475,0.121096,4,31,0,30.4423,0.0586373,0.000966171,0.0799705,0.0613661,0.0250386,0.126477,0.0154834,0.0873574,0.0684007,0.0817013,0.0778472,0.0739466,0.0211264,0.0282763,0.127732,0.0467858
-24.0392,0.95902,0.121096,4,15,0,29.4408,0.0545954,0.00174361,0.0210615,0.0201038,0.0545106,0.0106583,0.0362388,0.0615521,0.1431,0.0574845,0.0732573,0.0394096,0.105283,0.0365574,0.0388799,0.0435608
-21.0354,0.931166,0.121096,4,15,0,29.0166,0.0454233,0.0013215,0.0293401,0.0221885,0.0820054,0.0131669,0.0367172,0.06943,0.0908922,0.0435977,0.0410279,0.0308648,0.0523065,0.0435209,0.0537843,0.0362425
-22.1491,0.68998,0.121096,5,31,0,31.3097,0.0197292,0.00894765,0.0343622,0.0310087,0.0143476,0.0311986,0.0310996,0.0102477,0.00341799,0.0150234,0.0177138,0.002598,0.0148288,0.0261392,0.00566395,0.0157416
-24.7658,0.650392,0.121096,4,31,0,30.0205,0.0387074,0.00803869,0.0228164,0.0428594,0.0108724,0.0315772,0.0258205,0.0125839,0.00319269,0.0188809,0.0197305,0.00511096,0.0118569,0.0245024,0.0095999,0.030884
-25.4525,0.985916,0.121096,4,31,0,34.3937,0.0864424,0.00390643,0.0778211,0.00946826,0.0732238,0.0512558,0.0190125,0.00954559,0.0698848,0.0545357,0.0234899,0.00264484,0.0606843,0.0658014,0.0874894,0.0689711
-21.8663,0.962849,0.121096,4,31,0,31.5551,0.0724714,0.0246395,0.0612973,0.0207827,0.0512466,0.085017,0.0579364,0.0139529,0.057594,0.0174596,0.0352611,0.00317508,0.0207292,0.0404085,0.0326027,0.0578239
-23.4747,0.94813,0.121096,4,15,0,30.2322,0.0465079,0.0446366,0.00871865,0.0682039,0.0292441,0.00687318,0.0832864,0.0211998,0.0620997,0.0899682,0.01162,0.0128075,0.0609325,0.0559271,0.0870149,0.0371079
-22.4179,0.986728,0.121096,3,15,0,32.3299,0.0677269,0.0669679,0.0287251,0.0404524,0.0820488,0.0176353,0.0972392,0.00826352,0.0705727,0.0517798,0.0389189,0.00252938,0.0400907,0.080608,0.0251025,0.0540383
-21.7678,0.970579,0.121096,4,31,0,28.998,0.0430066,0.00253201,0.0539338,0.0411164,0.03415,0.0720302,0.0382341,0.0155509,0.093422,0.0210108,0.0287355,0.081061,0.0228829,0.017997,0.0854664,0.0343143
-22.3628,0.991816,0.121096,4,31,0,29.2237,0.0694759,0.0439593,0.0897244,0.0845954,0.00329396,0.10658,0.032874,0.095583,0.120948,0.00644313,0.0231095,0.0313738,0.0877975,0.109812,0.0650857,0.0554338
-23.2841,0.973272,0.121096,4,15,0,28.3121,0.0929724,0.0395715,0.128637,0.0562658,0.0156066,0.121953,0.0241798,0.0648838,0.10005,0.00578767,0.0278658,0.00360781,0.0490486,0.0534915,0.113716,0.0741813
-21.2147,0.988992,0.121096,4,15,0,28.3338,0.0623199,0.0461288,0.0398393,0.0631488,0.00679037,0.0508408,0.0847254,0.0367372,0.0805126,0.0168022,0.0858605,0.0088262,0.00602351,0.0668125,0.060603,0.0497241
-22.1969,0.976678,0.121096,4,15,0,25.7588,0.0476659,0.0205838,0.0262362,0.0261595,0.0048857,0.0510161,0.0146521,0.0323335,0.0947942,0.0250348,0.0153908,0.0813475,0.0823548,0.0629688,0.0406082,0.0380319
-27.1431,0.91069,0.121096,4,15,0,32.1601,0.0897769,0.0703163,0.187945,0.110508,0.00249435,0.0531218,0.199147,0.158204,0.0353245,0.0838879,0.0144278,0.0315044,0.0109977,0.0597153,0.0436882,0.0716316
-24.1576,0.919983,0.121096,4,15,0,33.717,0.124915,0.0493389,0.106375,0.107651,0.00145129,0.136529,0.0833919,0.132503,0.154014,0.0898283,0.0122838,0.086925,0.00564114,0.0610997,0.123402,0.0996679
-22.7355,0.974094,0.121096,4,15,0,28.7939,0.117559,0.0474736,0.152229,0.0204903,0.00107241,0.13307,0.166844,0.0726552,0.172164,0.147893,0.0362361,0.0467292,0.0185752,0.0879445,0.11939,0.0937989
-21.0753,0.947901,0.121096,4,15,0,28.5979,0.0986709,0.0233961,0.0948389,0.155105,0.0122737,0.107489,0.130482,0.0636554,0.145682,0.0279878,0.0306531,0.104363,0.012735,0.132495,0.0493534,0.078728
-21.2076,0.869539,0.121096,4,31,0,26.2892,0.0664139,0.0262063,0.117359,0.0836357,0.00751258,0.0785322,0.139367,0.0700567,0.14155,0.0201823,0.0395699,0.105956,0.0136644,0.118988,0.0729481,0.0529907
-24.466,0.830071,0.121096,4,15,0,28.9245,0.164376,0.0164056,0.0761875,0.148436,0.00819252,0.0665087,0.105111,0.0908345,0.291824,0.0459427,0.0314647,0.0535539,0.0261059,0.0683665,0.0594021,0.131153
-20.0169,0.851677,0.121096,4,15,0,28.6199,0.104731,0.0484449,0.0878342,0.0176205,0.0927669,0.0199975,0.114703,0.0644633,0.0581729,0.0883753,0.0314276,0.0630071,0.092452,0.0465001,0.11954,0.0835631
-18.3048,0.94604,0.121096,4,15,0,27.2708,0.0678761,0.0188069,0.0813219,0.0217374,0.0691726,0.08146,0.0616047,0.0221742,0.0489636,0.0205617,0.0554828,0.0255178,0.0194089,0.0914722,0.0493392,0.0541573
-24.2282,0.972017,0.121096,4,15,0,27.6631,0.0672537,0.0501174,0.00896395,0.00889386,0.0501783,0.0509287,0.0151692,0.00296542,0.144396,0.0757434,0.0586877,0.0552896,0.0225642,0.0443666,0.0965188,0.0536607
-28.2133,0.85068,0.121096,4,31,0,36.8307,0.0726959,0.024332,0.135126,0.022383,0.0701226,0.103611,0.00106853,0.00392325,0.0738081,0.0377541,0.0696706,0.00146041,0.0710696,0.0534807,0.0090064,0.058003
-26.7755,0.980424,0.121096,4,31,0,36.1704,0.0682709,0.0298349,0.0353621,0.00392247,0.00998757,0.0357463,0.0906491,0.0172744,0.019612,0.0214945,0.0197196,0.00370115,0.0060458,0.0631081,0.0595883,0.0544723
-27.7105,0.994692,0.121096,4,15,0,36.5152,0.0398783,0.0239355,0.0126062,0.00441545,0.0148269,0.0174015,0.145534,0.0179551,0.0345424,0.0201213,0.030679,0.00363378,0.00662788,0.0696389,0.0546133,0.0318183
-23.117,1,0.121096,4,15,0,32.056,0.0225036,0.0158921,0.0373836,0.00760196,0.01828,0.034556,0.00178645,0.032175,0.0266468,0.0106078,0.0140531,0.0016437,0.0139843,0.00923653,0.0148833,0.0179552
-25.6904,0.954094,0.121096,4,15,0,33.9913,0.0164798,0.00232534,0.00925586,0.0426127,0.0275609,0.0100316,0.00772092,0.00278908,0.00905293,0.00830894,0.0253577,0.0391562,0.0161794,0.00717024,0.015945,0.013149
-25.844,0.907906,0.121096,4,31,0,34.9397,0.0215962,0.00647129,0.0660319,0.00524601,0.019651,0.00349022,0.0259746,0.0233302,0.00521785,0.00710306,0.0130368,0.0155686,0.0346908,0.0114766,0.0471486,0.0172313
-19.2513,0.980033,0.121096,4,15,0,29.126,0.0227851,0.0201026,0.0113523,0.0284403,0.0149477,0.0286203,0.0304112,0.0325468,0.00653862,0.0276493,0.0354943,0.00888272,0.0217137,0.0291571,0.0190613,0.0181799
-19.1644,0.84677,0.121096,4,31,0,24.1136,0.0222382,0.0106637,0.0200605,0.00879463,0.00695342,0.0186781,0.0285194,0.0233552,0.00924279,0.0101917,0.0189105,0.0122306,0.0229474,0.0229073,0.0210646,0.0177435
-24.8979,0.848902,0.121096,5,47,0,31.6457,0.186799,0.00152269,0.107082,0.115842,0.0658584,0.265984,0.158857,0.0585752,0.251496,0.0677228,0.097105,0.0558181,0.00998185,0.0146032,0.229702,0.149044
-22.6022,0.98414,0.121096,4,15,0,29.3803,0.122987,0.00510618,0.048246,0.0496795,0.175925,0.0604154,0.108809,0.131764,0.104368,0.0879993,0.0710337,0.0547601,0.172771,0.0322433,0.0703934,0.0981298
-17.7036,0.991537,0.121096,4,15,0,25.7469,0.0703399,0.00933723,0.072464,0.0641955,0.0464236,0.0906201,0.0946107,0.0340214,0.0835762,0.043329,0.0882003,0.0907426,0.0202752,0.0787195,0.044145,0.0561231
-19.7271,0.921225,0.121096,4,15,0,26.306,0.125822,0.0659982,0.0374829,0.0418191,0.257382,0.10991,0.076964,0.0700722,0.100122,0.113651,0.0755671,0.0373021,0.0335079,0.187839,0.124799,0.100392
-24.1732,0.913866,0.121096,4,15,0,26.7605,0.118617,0.015981,0.0222995,0.173941,0.0740675,0.258283,0.0811457,0.0352808,0.264977,0.125033,0.188217,0.0423387,0.0554232,0.178699,0.137269,0.0946431
-24.7268,0.996201,0.121096,4,31,0,30.9061,0.128994,0.0755117,0.00155644,0.017263,0.114769,0.074691,0.208043,0.146996,0.130372,0.0483601,0.0202793,0.0579549,0.0225972,0.111053,0.102927,0.102922
-22.2149,0.989026,0.121096,4,15,0,29.0051,0.0519423,0.00905231,0.00257303,0.0275302,0.068222,0.0782058,0.0199906,0.0249164,0.109452,0.0678536,0.0704386,0.0335439,0.0268581,0.0866867,0.0691321,0.041444
-23.7641,0.93197,0.121096,4,31,0,29.759,0.0290778,0.0367902,0.00149602,0.0587814,0.0424911,0.0336559,0.0370665,0.0228638,0.0315298,0.0138437,0.00469075,0.0286188,0.0418601,0.0120873,0.0064685,0.0232007
-25.7849,0.964698,0.121096,4,15,0,28.7361,0.0411757,0.0476444,0.00102185,0.0408738,0.0306598,0.0227963,0.0618472,0.0267126,0.00960697,0.0308197,0.00471577,0.0177067,0.0612875,0.0153697,0.00964387,0.0328534
-27.165,0.865571,0.121096,4,15,0,35.0388,0.0486379,0.0180667,0.00147755,0.0293353,0.0139578,0.0613391,0.0788861,0.0287642,0.0150724,0.0279598,0.0113613,0.115315,0.0213468,0.00813881,0.0189308,0.0388074
-23.622,0.96267,0.121096,4,15,0,37.075,0.0363758,0.0172281,0.00123399,0.0152209,0.0058425,0.0403961,0.0899892,0.0212114,0.0580556,0.0369725,0.0160866,0.0362129,0.0121725,0.035802,0.0212636,0.0290237
-26.0334,0.974116,0.121096,4,15,0,30.1371,0.0423403,0.025259,0.000441367,0.0266123,0.0100651,0.0580649,0.0157354,0.07778,0.0494471,0.0462135,0.00321418,0.0269385,0.0300484,0.014631,0.0240814,0.0337827
-25.7103,0.951255,0.121096,5,47,0,34.1928,0.0253183,0.00665813,0.0103502,0.00930368,0.0792806,0.0145128,0.0312167,0.0138617,0.046123,0.0333478,0.00134525,0.020981,0.0285316,0.00556428,0.0215071,0.0202011
-23.3647,1,0.121096,4,15,0,31.9813,0.039887,0.0376648,0.0714931,0.00617723,0.00466165,0.0110671,0.0122591,0.0494463,0.032404,0.00875263,0.0104971,0.0284395,0.0227255,0.0434221,0.0179929,0.0318252
-25.8631,0.978875,0.121096,4,15,0,34.2404,0.0688336,0.00939512,0.0131126,0.0281475,0.00384841,0.0293985,0.0493932,0.0274673,0.0135799,0.0763224,0.106591,0.0408864,0.0541586,0.0294281,0.0229811,0.0549213
-29.753,0.988021,0.121096,4,15,0,35.434,0.0878191,0.0116505,0.0049176,0.0484744,0.260366,0.0176893,0.0195044,0.105706,0.145875,0.00555967,0.00587819,0.0263055,0.026445,0.171372,0.0515994,0.0700695
-27.7325,0.756462,0.121096,4,15,0,39.2039,0.0630099,0.00681554,0.00447454,0.0258838,0.0214813,0.00909146,0.0212766,0.0822696,0.173065,0.0189505,0.0713468,0.0167102,0.0187427,0.0841603,0.159447,0.0502747
-23.4966,0.964946,0.121096,4,31,0,37.0187,0.0253117,0.00529363,0.0241978,0.0326597,0.00718597,0.0256269,0.0396809,0.0153797,0.0061438,0.02032,0.0140637,0.0467428,0.0439758,0.0171938,0.00199875,0.0201958
-24.0928,0.890168,0.121096,4,15,0,30.5984,0.0255914,0.00491089,0.0440791,0.0539831,0.00396527,0.00641252,0.0102288,0.016713,0.00824691,0.0183299,0.039651,0.013001,0.0341974,0.0164062,0.0112828,0.020419
-23.2013,0.993329,0.121096,4,31,0,31.5026,0.0274936,0.0132125,0.0127049,0.00426851,0.0218576,0.0245027,0.0154951,0.00752889,0.035064,0.00154352,0.0103103,0.0339573,0.00808657,0.0233238,0.0432681,0.0219367
-24.6209,0.945644,0.121096,4,15,0,30.9361,0.0366536,0.0163733,0.0662414,0.0100187,0.0483951,0.0137913,0.0116394,0.0187834,0.0199461,0.00147957,0.0047639,0.0164431,0.0349286,0.0221157,0.0115829,0.0292453
-21.5377,0.997843,0.121096,4,31,0,28.2657,0.0715634,0.0421685,0.0104493,0.0373868,0.0161406,0.0784442,0.104286,0.029873,0.0784984,0.00827879,0.107404,0.0539456,0.0197523,0.04213,0.0760078,0.0570994
-20.4411,0.991192,0.121096,4,15,0,26.5884,0.0793836,0.0408331,0.0564085,0.0319783,0.0594991,0.0830915,0.0499747,0.112724,0.119274,0.0107874,0.0520991,0.0174904,0.0100615,0.144627,0.0246129,0.063339
-19.3205,0.991841,0.121096,4,15,0,23.813,0.0838405,0.0303077,0.0229298,0.0654251,0.118141,0.0719663,0.133566,0.0275947,0.0439613,0.0923757,0.0670198,0.0840057,0.0519054,0.0379978,0.0501961,0.0668951
-23.8563,0.948417,0.121096,4,15,0,28.4804,0.0876636,0.0118836,0.109292,0.0211915,0.0331518,0.0696075,0.0366321,0.1021,0.00692079,0.0237276,0.0389296,0.0254089,0.00812011,0.0840481,0.10257,0.0699454
-23.9398,0.980718,0.121096,4,15,0,31.5615,0.0826638,0.0725516,0.0455657,0.0524405,0.0392939,0.0467082,0.0471752,0.0759044,0.00373795,0.0449102,0.114944,0.135652,0.0827841,0.141459,0.108959,0.0659562
-20.3882,0.95265,0.121096,3,15,0,28.1879,0.0651105,0.0205471,0.0980673,0.0129322,0.0962551,0.132398,0.119793,0.0511704,0.0250322,0.119259,0.0668579,0.0238243,0.0522816,0.0781351,0.0574531,0.0519507
-22.8761,0.895968,0.121096,4,15,0,26.6092,0.0922775,0.0599334,0.00659888,0.00926195,0.100073,0.0491855,0.0816774,0.0862509,0.214417,0.0308385,0.061716,0.103018,0.0169906,0.0444246,0.133376,0.0736268
-23.4627,0.957076,0.121096,4,15,0,30.4485,0.0471783,0.0233299,0.0134668,0.00237415,0.0837023,0.0449653,0.104305,0.0243104,0.0482549,0.0189652,0.00781938,0.0350645,0.0871757,0.0423007,0.0447127,0.0376429
-26.7992,0.985,0.121096,4,15,0,31.985,0.0678924,0.00508755,0.0451866,0.0027944,0.00869354,0.0757129,0.0359686,0.0646417,0.123412,0.0249865,0.000616053,0.0329076,0.0214407,0.104397,0.0836694,0.0541703
-28.6833,0.975263,0.121096,4,15,0,34.2173,0.100211,0.00954404,0.172766,0.00266469,0.00256077,0.0918961,0.129765,0.0861345,0.0583846,0.123688,0.00141595,0.0212195,0.0698819,0.0516392,0.080243,0.0799569
-26.6766,0.832104,0.121096,4,15,0,36.9652,0.0637349,0.0284398,0.0278843,0.0132902,0.00224868,0.0846541,0.0810525,0.0390605,0.0162988,0.0516892,0.00185124,0.110349,0.0330062,0.0249555,0.0327154,0.0508531
-30.2405,0.966053,0.121096,5,31,0,37.5804,0.173666,0.0292725,0.0640566,0.153511,0.349371,0.0144838,0.0405166,0.06664,0.360166,0.0374025,0.00197646,0.00413726,0.0562209,0.080059,0.126976,0.138565
-25.4725,0.957845,0.121096,4,15,0,37.0865,0.0755956,0.0361692,0.179827,0.0667298,0.0775284,0.0434101,0.0179135,0.0155825,0.0624091,0.0549128,0.00113786,0.00649772,0.097262,0.0696737,0.0988586,0.0603166
-19.0072,0.942102,0.121096,4,15,0,28.6465,0.0407059,0.0436328,0.0237761,0.0421317,0.0434035,0.0281255,0.0703263,0.0363613,0.0624795,0.0588885,0.00591692,0.0340903,0.0118399,0.0617984,0.0476928,0.0324786
-22.3484,0.858933,0.121096,4,31,0,26.6562,0.0758305,0.0202829,0.0250911,0.0334549,0.013345,0.048338,0.0805662,0.148024,0.0660515,0.0972273,0.0311259,0.103117,0.0118174,0.136334,0.0465511,0.060504
-21.8588,0.967744,0.121096,4,15,0,29.2718,0.082376,0.0102462,0.0587129,0.077925,0.0816429,0.0508973,0.041183,0.0236086,0.187827,0.0471586,0.104781,0.0128921,0.117685,0.0841875,0.178106,0.0657266
-23.2326,0.900189,0.121096,4,15,0,29.421,0.107844,0.0706004,0.0254563,0.0541436,0.136219,0.168703,0.176172,0.154965,0.12109,0.0847239,0.0383688,0.0355623,0.00326381,0.0675947,0.0121071,0.086047
-25.7128,0.766523,0.121096,4,15,0,32.3861,0.194695,0.0136201,0.176209,0.0571278,0.0834507,0.0944881,0.088099,0.0535222,0.247657,0.0245081,0.014965,0.161851,0.0102321,0.401148,0.0292995,0.155344
