# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-16.0228,0.972639,0.176218,4,31,0,30.8709,-0.0104697,0.240919,0.957461,2.67521,-0.098765,0.626834,0.582626,0.401612,0.119311,0.865772,0.44386,0.751221,0.120639,0.639308,0.306905,0.177955,-0.0674194,1.67027,0.168389,0.393228,0.479331,0.642668,2.57966,1.43586,0.330955,0.777567,0.901209,0.654704,0.0820227,0.0768917,8.10984,0.2202,0.634039,-0.0342641,0.140546,0.129896,0.0862859,0.0182746,0.198111,0.0964644,0.170513,0.0185944,0.143551,0.0634693,0.0324029,-0.0267123,0.39193,0.0300982,0.0842661,0.10501,0.144361,0.611018,0.335456,0.0692634,0.176861,0.206648,0.147261,0.00929105,0.0080549,0.180311
-23.1639,0.862495,0.176218,4,15,0,37.0813,-0.0966302,0.359944,0.22703,2.80942,0.337318,0.392036,0.27543,0.393604,0.114253,0.653397,0.144791,1.32067,0.232122,0.0897392,0.775112,0.398972,0.46256,1.56511,0.774638,0.008995,0.00639305,1.05038,1.10093,1.07469,0.246444,0.999747,1.10615,0.415112,2.04137,0.804573,20.1429,-0.0149121,0.914603,0.0247853,0.0444808,0.00250913,0.0450454,-0.0555056,0.138556,-0.0445136,0.378736,-0.0130794,-0.0643291,0.182367,0.0469774,0.0698656,0.46672,0.182196,-0.0933925,-0.094329,0.281448,0.299641,0.290198,-0.00792415,0.263223,0.301523,0.0527871,0.638148,0.192971,0.190211
-16.3077,0.602322,0.176218,4,15,0,39.0527,-0.112864,0.361178,0.27391,2.68949,0.379592,0.623135,0.223254,0.416342,0.14628,0.166339,0.159156,1.30407,0.0122032,0.372472,0.637059,0.339164,0.224872,1.59958,0.567677,0.225772,0.0884979,1.07437,1.74716,0.954971,0.19591,1.00738,1.08391,0.493003,2.55972,0.935756,14.7262,-0.0139339,0.858519,0.0242363,0.112199,-0.0322295,0.0375096,-0.060031,-0.0527859,-0.0553805,0.358137,-0.108456,0.0216647,0.117227,0.00963455,-0.0316451,0.46487,0.0921683,-0.0313202,-0.0809005,0.275176,0.518173,0.23205,-0.0421058,0.250978,0.278619,0.0651977,0.811651,0.22511,0.174652
-15.8881,0.894567,0.176218,4,31,0,31.3419,-0.0770513,0.336425,0.304022,2.30171,0.355022,0.450284,0.303529,0.654037,-0.152605,0.284915,0.194768,1.12188,0.347219,0.32138,0.555927,0.227656,0.0924539,1.30134,0.230893,0.257614,0.0434226,1.13688,1.50611,0.764184,0.0591559,1.30998,0.770037,0.610268,2.47755,0.586921,9.02269,0.0252295,0.697301,0.0423873,0.0744357,0.0250636,0.142983,-0.128391,0.0188012,-0.0115263,0.300377,0.0397622,0.0310693,0.109977,-0.00046202,-0.0459474,0.360752,0.000626868,0.0096166,-0.0624428,0.305424,0.429644,0.18004,-0.0571497,0.363659,0.182009,0.128258,0.75646,0.120404,0.189744
-18.8294,0.981459,0.176218,4,31,0,34.5013,-0.0695351,0.303868,0.970246,3.11117,0.0219462,0.983173,1.24166,1.00252,0.427671,0.564508,0.636631,1.03732,0.219433,0.540036,0.201889,0.483236,0.251969,0.519679,0.303772,0.131124,0.858253,1.68623,2.6293,0.947199,0.883795,0.831062,0.199472,0.590118,1.73206,1.30837,8.32012,0.225291,0.875848,-0.0628663,0.229219,0.307766,0.235099,0.0604202,0.102001,0.123917,0.245672,-0.00285642,0.0945645,-0.00818762,0.0773045,0.00703005,0.0883785,0.0227715,-0.0296909,0.19126,0.442854,0.729425,0.218288,0.199022,0.182998,-0.00892187,0.109783,0.456782,0.328038,0.171184
-6.17399,0.996151,0.176218,5,31,0,26.9378,-0.160678,0.485743,0.723021,2.0519,0.122127,0.565404,1.02441,0.193781,0.145376,0.156025,0.125043,0.788036,0.406543,0.910166,0.302371,0.477274,0.170694,1.43999,0.141066,0.286993,0.56057,0.666027,1.42254,0.730966,0.410876,0.698231,0.680691,0.794806,0.998098,0.747331,13.426,0.190524,0.836018,-0.101356,0.113963,0.336924,-0.0665502,-0.0900627,-0.08489,-0.0999392,0.222105,0.0367972,0.281429,-0.0138034,0.0711546,-0.0777646,0.538787,-0.0921561,-0.0212732,0.111615,0.16284,0.530309,0.194384,0.0389021,0.178482,0.169963,0.225393,0.324141,0.202332,0.225818
-13.5315,0.883027,0.176218,4,15,0,22.847,-0.0989743,0.369476,0.423775,2.26461,0.225036,0.730112,0.290919,0.75341,0.246384,0.66253,0.730822,1.20671,0.232229,0.323141,0.482663,0.146297,0.212983,0.570459,0.567063,0.196825,0.0239034,0.644516,2.47638,0.780948,0.658196,1.11411,0.296396,0.37472,1.41697,1.5792,4.65771,0.0576006,0.737745,-0.0158287,0.170785,0.00851346,0.179393,-0.00794104,0.145815,0.171047,0.346875,-0.0131712,0.0204186,0.0793583,-0.044921,-0.0202822,0.111797,0.110542,-0.0262522,-0.0901425,0.139159,0.815989,0.189568,0.144214,0.312664,0.010537,0.039476,0.424564,0.484502,0.189257
-14.0068,0.991492,0.176218,4,15,0,28.8401,-0.0917602,0.415747,0.369225,2.22591,0.161757,0.378209,1.0179,0.159943,0.409706,1.24901,0.0451082,0.675507,0.597093,0.37479,0.366307,0.358514,0.133337,1.49745,0.410824,0.0217879,0.579523,1.65259,1.83537,0.536834,0.779878,0.523909,0.686546,0.37667,1.35771,0.809517,13.7853,0.0617438,0.833655,-0.0245103,0.0654791,0.331429,-0.0252644,0.0785736,0.427514,-0.0730066,0.18908,0.156479,0.0640577,0.0605308,0.057291,-0.0363257,0.530799,0.0790387,-0.0827019,0.149175,0.595301,0.671289,0.131427,0.232472,0.126053,0.193669,0.0648392,0.472704,0.244794,0.239089
-13.8288,0.787251,0.176218,4,15,0,30.478,-0.0971638,0.391757,0.844095,2.48777,0.516541,0.905915,0.332128,0.494994,0.0052409,0.711986,0.634625,1.16924,0.68813,0.878776,0.258812,0.258141,0.114513,0.890553,0.0742969,0.159219,0.0144963,0.564464,2.59467,1.06272,0.43829,1.08794,0.129293,0.952019,0.531526,0.644532,21.8778,0.233517,0.877438,0.105195,0.257735,0.0329498,0.0967537,-0.0951107,0.181762,0.151455,0.360894,0.172416,0.247103,0.00422754,0.00396499,-0.0523024,0.251717,-0.0680575,-0.0347886,-0.0914848,0.123969,0.919315,0.319166,0.0745395,0.329043,-0.0465124,0.275797,0.111065,0.155336,0.215087
-14.376,0.558647,0.176218,4,15,0,33.9938,-0.148823,0.520715,0.684994,2.66233,0.49399,0.680207,0.808722,0.829127,0.124404,0.138867,0.56985,1.14162,0.408713,1.34592,0.396128,0.319522,0.0501955,0.60029,0.205688,0.235626,0.331582,0.469268,1.75161,0.487691,0.426504,1.03465,0.416514,0.68242,0.817031,1.17597,20.1232,0.207864,1.23749,0.108405,0.205371,0.27229,0.282915,-0.084044,-0.0765131,0.147906,0.445636,0.0639999,0.552018,0.0574465,0.0175568,-0.122686,0.163757,-0.0417183,-0.0261291,0.0238368,0.095532,0.763267,0.105125,0.0732638,0.389935,0.0680622,0.206523,0.276617,0.463521,0.266135
-18.4007,0.761538,0.176218,4,15,0,37.8099,-0.177775,0.410396,0.667114,1.92333,0.428946,0.925647,0.380726,0.891055,0.0287315,0.596209,0.747168,1.12894,0.255008,-0.246549,0.668114,0.6874,0.406924,1.22488,0.741604,0.676963,0.128138,0.290245,2.50865,1.04521,0.732873,0.8506,0.570813,0.584026,0.0447016,0.307072,4.92931,0.0960058,0.611552,-0.00173726,0.202107,-0.0215266,0.18791,-0.165984,0.0669067,0.128859,0.285538,-0.0731208,-0.278958,0.0964163,0.104331,-0.0107751,0.32491,0.126576,0.100048,-0.125188,-0.0586596,0.851764,0.251174,0.122993,0.171308,0.0564842,0.0619066,-0.15943,-0.051754,0.143136
-24.8093,0.945229,0.176218,5,31,0,40.1218,-0.0648821,0.255866,0.917724,3.58612,0.0659724,0.787441,1.36274,0.184749,-0.078024,0.684479,0.0219443,1.20488,1.23462,1.91558,0.253861,0.321385,0.103123,1.1924,0.14958,-0.0136515,0.756222,2.6455,1.92208,0.868219,1.40309,1.29051,0.814495,0.986252,1.59287,0.498574,3.71533,0.169932,0.852681,-0.0480021,0.136597,0.283795,-0.0176112,-0.0848458,0.110252,-0.0592673,0.243405,0.251013,0.425248,7.2065e-05,0.0173493,-0.0384966,0.240212,-0.0266099,-0.0683751,0.128609,0.612011,0.426912,0.157265,0.294119,0.265315,0.143519,0.187466,0.342679,0.0626857,0.132253
-24.2219,0.942226,0.176218,4,31,0,37.0678,-0.0656504,0.289366,0.795225,3.57614,0.236006,0.874689,1.13654,0.0065566,0.10968,0.381957,0.191977,1.40186,0.582241,1.88735,0.351192,0.54642,-0.316943,1.17346,-0.160405,0.311088,0.529262,1.47701,2.466,0.993768,1.71437,0.961049,0.574196,0.957944,0.994745,1.00097,4.93358,0.164461,0.969162,0.00264161,0.187455,0.263226,-0.0637531,-0.0339127,0.0448751,-0.0100988,0.339999,0.10283,0.480483,0.0359725,0.0924648,-0.157363,0.273908,-0.112066,0.0243678,0.0875,0.361745,0.647925,0.221912,0.430431,0.212444,0.100502,0.211546,0.222195,0.223996,0.160629
-23.8396,0.988929,0.176218,5,31,0,41.153,-0.0318523,0.253413,0.581054,2.36446,0.406106,0.851037,0.683835,1.15366,0.0518551,0.625268,0.604267,0.729832,0.518113,-0.252488,0.679238,0.354373,0.776637,0.654219,1.03959,0.407461,0.128212,0.746134,2.57921,0.806664,0.39531,1.51865,1.26125,0.701829,0.723134,0.0741528,4.29425,0.115394,0.567334,0.0710604,0.183812,0.14144,0.260501,-0.0187116,0.126599,0.121277,0.153097,0.0994443,-0.0958361,0.140276,0.0579506,0.164958,0.133935,0.231594,0.0714036,0.000638231,0.157228,0.621753,0.172567,0.0683244,0.352995,0.287764,0.146001,0.151399,-0.013061,0.165073
-22.8337,0.997289,0.176218,4,31,0,37.1621,-0.055727,0.238195,0.798348,2.64036,0.323059,0.689027,0.64039,1.23637,-0.0121224,0.68418,0.454336,0.587657,0.412422,-0.264375,0.846825,0.445008,0.756324,1,0.881881,0.32601,0.188269,0.845967,2.68921,0.694595,0.435467,1.33158,0.998037,0.883216,1.15783,0.40172,2.86739,0.134436,0.573193,0.021224,0.108396,0.0968108,0.238772,-0.0586145,0.107241,0.0524936,0.08425,0.0425099,-0.1187,0.145983,0.0502719,0.124426,0.182469,0.154333,0.021927,-0.0108821,0.145778,0.584829,0.109722,0.0479992,0.261448,0.182001,0.154651,0.220062,0.0399608,0.123725
-22.7597,0.871601,0.176218,5,31,0,42.7638,-0.00998988,0.26167,0.535494,3.16519,0.0225421,0.872057,1.0197,-0.0532184,0.0336254,1.00083,1.23205,1.59691,0.249413,1.9732,0.0265806,0.263279,0.0493698,1.273,0.17614,0.257274,0.49856,0.701023,2.3958,1.11584,0.95728,0.963023,0.541216,0.468903,1.10194,1.00642,9.81468,0.130133,0.818248,-0.00409129,0.218202,0.256836,-0.0239156,-0.0011911,0.251897,0.312402,0.407875,0.0552741,0.50634,-0.00303453,0.0589025,0.00292874,0.323117,0.0361008,0.0573311,0.120468,0.173447,0.616921,0.281993,0.240502,0.242005,0.13163,0.112708,0.278356,0.253361,0.197718
-17.8023,0.992162,0.176218,5,31,0,35.6096,-0.198744,0.407589,1.03855,2.7203,0.31278,0.957175,0.686422,1.22556,0.0527213,0.0209064,0.544794,1.10723,0.629021,-0.0565189,0.969067,0.56785,0.163039,1.28013,1.03559,-0.0477485,0.315311,1.42426,2.51417,1.03513,0.336146,1.50751,0.782086,1.12001,0.873116,0.537171,8.4446,0.224556,0.910018,-0.0712581,0.19139,0.0810341,0.300779,-0.177255,-0.190223,0.0233079,0.252552,0.0576379,-0.22178,0.196237,0.0327053,-0.132291,0.323021,0.22335,-0.218206,-0.0702266,0.38177,0.826002,0.223163,-0.0617346,0.415699,0.120026,0.257761,0.157128,0.0202009,0.124209
-23.226,0.989422,0.176218,5,31,0,33.8188,-0.147365,0.295794,1.04655,3.02765,0.339875,1.04507,1.1373,0.313615,0.23657,0.972439,0.253916,1.55607,0.723614,2.01457,0.396518,0.757653,0.257882,2.19399,0.0157543,0.935763,1.05024,0.312262,2.40668,1.43238,1.27998,1.06738,0.652014,0.951696,0.577299,0.437342,7.80646,0.162198,0.748198,-0.0468316,0.161762,0.189041,-0.0545994,-0.0773887,0.140277,-0.072258,0.312913,0.0666761,0.448534,-0.030077,0.0767446,-0.0710849,0.501606,-0.142705,0.129428,0.163289,-0.0549996,0.564517,0.276325,0.231246,0.168361,0.0454973,0.134141,0.0233968,-0.0180016,0.0867321
-21.7963,0.847836,0.176218,5,31,0,39.4568,-0.126453,0.386556,0.902974,3.19262,0.291036,0.910197,0.710849,0.927667,0.119696,0.298005,0.433037,1.15932,0.512296,-0.124625,0.664505,0.34024,0.435985,0.21805,0.912675,0.751731,-0.0718687,1.90681,2.53218,0.766295,1.1285,1.10699,0.878255,0.882568,0.766479,0.280115,5.71819,0.222597,1.10767,-0.0139508,0.225389,0.14833,0.232142,-0.0801832,-0.0112568,0.0409404,0.321691,0.0715785,-0.174627,0.130416,0.00506918,0.0420798,-0.042164,0.226347,0.164133,-0.154234,0.610636,0.852375,0.169763,0.309776,0.301459,0.213042,0.214709,0.169834,-0.0181725,0.177363
-22.7001,0.8,0.176218,4,15,0,48.7477,-0.133463,0.325412,0.580179,3.11048,0.191593,0.975046,0.592878,1.03866,0.39188,0.232336,0.524227,1.27386,0.599114,0.0809745,0.475166,0.214261,0.406961,0.0698727,1.06488,0.855999,0.0707267,2.15526,2.06947,0.951798,0.945549,1.19176,0.498036,0.692577,1.6582,0.147461,11.3672,0.0553336,0.878721,-0.0711169,0.183828,0.0594659,0.204529,-0.00594107,-0.0578587,0.0371262,0.281067,0.0614953,-0.107113,0.0211612,-0.0637403,-0.00103378,-0.110726,0.213059,0.145089,-0.110448,0.567884,0.539965,0.176263,0.174229,0.254348,0.0286033,0.0919092,0.406133,-0.085478,0.125179
-10.499,0.97606,0.176218,4,15,0,31.453,-0.0818253,0.333587,0.740496,2.75269,0.0539907,0.568659,1.02326,-0.00130228,0.100494,0.177128,0.0791294,0.673896,0.312857,1.17955,0.3554,0.408306,0.285778,1.82502,0.0762222,0.144792,0.393938,0.506043,2.2108,1.22434,0.464338,1.30703,0.438711,0.693848,0.0747861,0.408528,9.72236,0.165195,0.836436,-0.0638147,0.107872,0.25952,-0.0822597,-0.0483018,-0.0227375,-0.0554287,0.142978,0.0225398,0.311658,0.0367315,0.0543804,0.0135065,0.526977,-0.0563985,-0.0335246,0.0495875,0.0869842,0.655671,0.326599,0.0730719,0.354184,0.0645232,0.149634,-0.0568776,0.0544545,0.182942
-15.0432,0.907293,0.176218,4,31,0,27.6636,-0.0881879,0.335496,0.506515,2.34592,0.0541273,0.445499,1.17967,0.568481,0.106586,0.474223,0.783323,1.27979,0.0850067,0.401404,0.344608,0.681863,0.891409,1.01757,0.324284,0.350094,0.0936067,0.932712,1.94026,0.471411,0.159141,1.32006,0.923831,0.592924,0.715369,0.338941,8.26402,0.0817461,0.698859,-0.0700284,0.0612756,0.307587,0.102535,-0.0524287,0.0709123,0.174614,0.341178,-0.0596684,0.0464816,0.0274268,0.140575,0.210876,0.253203,0.0206083,0.0292673,-0.0567832,0.224734,0.562761,0.0699688,-0.0347966,0.354688,0.221754,0.110736,0.151816,0.0255255,0.177561
-12.99,0.990412,0.176218,4,15,0,28.3153,-0.132495,0.409735,0.421806,2.36559,0.352366,1.08571,0.682816,0.880996,0.130464,0.190788,0.149299,1.36778,0.648961,0.445349,0.281765,0.260776,-0.0689642,1.27391,0.227248,-0.0279883,0.278863,1.13526,2.65885,1.13609,0.911273,0.654419,0.193591,0.689726,0.419184,0.315852,8.46728,0.0403335,0.83677,0.0118812,0.31236,0.147278,0.228479,-0.0790397,-0.0543227,-0.0713222,0.427933,0.133407,0.0499798,-0.0170466,-0.0256461,-0.160752,0.389469,-0.0393839,-0.143963,-0.0182353,0.332659,0.956929,0.333001,0.240885,0.135643,-0.0531743,0.15011,0.039259,-0.00307989,0.19217
-10.5617,0.97843,0.176218,4,15,0,23.4577,-0.105522,0.37951,0.812915,2.28968,0.122907,0.484019,0.761551,0.571489,-0.0120872,0.70661,0.674671,0.407848,0.683153,0.744522,0.629372,0.351923,0.342202,1.29215,0.237191,0.335956,0.203173,0.178714,1.77348,0.555612,0.630182,1.08566,0.617682,0.790667,1.55254,0.388708,6.98232,0.202987,0.763435,-0.0588779,0.0781675,0.183494,0.111363,-0.11011,0.162643,0.150522,0.04926,0.153741,0.177031,0.133331,0.0280359,0.0243465,0.384861,-0.015506,0.0219762,-0.0284164,-0.0376988,0.567531,0.105338,0.133638,0.306496,0.128894,0.194544,0.483682,0.0419963,0.194224
-12.3715,0.909596,0.176218,4,15,0,29.923,-0.0858395,0.357638,0.481272,2.09323,0.300348,0.790398,0.614449,0.209694,0.0166842,0.80647,0.0517042,1.6623,0.242438,0.687135,0.297457,0.372169,0.445792,0.785108,0.654975,0.289773,0.435157,2.28357,2.24257,1.04686,0.781671,0.846365,0.561346,0.55557,1.29095,0.283498,23.8106,0.0862819,0.662781,0.0215767,0.196837,0.133911,-0.0108447,-0.0798725,0.202585,-0.0673481,0.508661,0.000865658,0.159906,0.0205425,0.0472625,0.073593,0.194946,0.148405,0.0177944,0.0697895,0.730853,0.716191,0.288559,0.193716,0.216853,0.114919,0.112854,0.375853,0.0155502,0.199264
-6.38833,0.975948,0.176218,4,15,0,29.1609,-0.238674,0.62071,0.778054,1.78318,0.273024,0.594075,0.521555,0.411464,0.0728087,0.397819,0.395513,0.895597,0.64079,0.1164,0.508461,0.482076,-0.0228673,1.13153,0.258079,0.146917,0.293328,2.46063,2.08082,0.733481,0.599494,0.899836,0.849397,0.738326,1.57455,0.76527,11.9688,0.244272,0.868164,-0.069205,0.130075,0.0850605,0.0167263,-0.193481,0.00825648,0.0068251,0.317232,0.159071,-0.166423,0.076933,0.0605558,-0.252868,0.463678,-0.0784816,-0.147481,-0.0566022,1.28867,1.05291,0.216605,0.133439,0.319864,0.288555,0.219612,0.738664,0.236337,0.254862
-6.32898,0.909038,0.176218,4,15,0,26.7223,-0.329649,0.744423,0.524296,2.01418,0.473021,0.720246,0.907462,0.605775,0.17,0.227516,0.396636,0.905473,0.155849,0.977548,0.455153,0.516465,0.429713,0.924008,0.522459,0.225118,0.58643,0.0621462,1.19397,0.77311,0.701079,0.856024,0.369733,0.585362,0.0415338,0.587683,9.43954,0.0606489,1.16975,0.0224784,0.206519,0.345886,0.121304,-0.203097,-0.160281,-0.034384,0.344405,-0.213631,0.39806,0.0091773,0.0548188,-0.0097608,0.358203,0.0592812,-0.162066,0.106902,-0.283386,0.559171,0.245871,0.19225,0.307595,-0.0544115,0.106107,-0.29873,0.107835,0.261009
-0.704591,0.767209,0.176218,4,15,0,17.3603,-0.272307,0.673775,0.752178,1.7373,0.35069,0.740985,0.906519,0.468066,-0.171833,0.393716,0.121439,0.872992,0.59485,0.472578,0.499348,0.512945,0.433177,0.660681,0.513101,0.0600386,0.317187,0.783288,1.68266,0.782076,0.28806,0.820817,0.736055,0.710261,0.60556,1.44329,4.03137,0.234492,0.89824,-0.0360213,0.22695,0.338482,0.0430643,-0.388084,-0.00703103,-0.190484,0.315893,0.128488,0.0461043,0.064141,0.0733025,0.0195565,0.172843,0.0734074,-0.231855,-0.0585946,0.255453,0.861425,0.254636,-0.0782193,0.280739,0.223628,0.206249,0.135704,0.700146,0.249474
-1.61708,0.878186,0.176218,4,15,0,16.1112,-0.290598,0.724852,0.515959,1.5628,0.352029,0.537876,0.545148,0.491478,-0.078465,0.442482,0.476853,0.874506,0.308831,0.720162,0.435369,0.441169,-0.501673,1.23405,0.471767,-0.202551,0.489325,1.50376,1.40815,0.676864,0.680876,0.813669,0.433883,0.56058,0.218118,0.26397,2.06139,0.0833954,0.842199,-0.0354294,0.0992821,0.104553,0.0656509,-0.347474,0.0301359,0.0550497,0.343289,-0.0667411,0.231413,0.0249797,0.029184,-0.654236,0.603905,0.0513631,-0.437417,0.0640899,0.799406,0.7301,0.200028,0.202936,0.299191,0.0239027,0.115739,-0.132495,-0.0992587,0.229754
