# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=6
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_6.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-18.0035,0.938371,0.15414,5,31,0,30.1017,-0.111257,0.334438,0.789188,2.80426,0.331828,0.961761,0.234117,0.356541,-0.324815,0.620215,0.824951,1.1442,0.55098,0.401567,0.335216,0.451145,0.285216,2.42245,-0.0441957,0.424144,0.431866,1.13782,2.11598,1.36918,1.31989,1.35084,1.01614,0.772738,0.744823,1.09763,3.94921,0.152678,0.826595,-0.000280522,0.210393,-0.0329589,0.00798454,-0.219887,0.0961671,0.164639,0.271409,0.0730122,0.0230428,0.000852629,0.0396235,-0.0158693,0.698905,-0.126037,0.0305936,0.0331759,0.269273,0.596409,0.34665,0.330165,0.340515,0.228578,0.147177,0.137841,0.255834,0.147423
-21.1211,0.952556,0.15414,5,31,0,37.9388,-0.130826,0.308307,0.962672,1.99335,0.541766,1.14129,0.412902,0.273395,-0.387077,0.522372,0.811109,0.912796,0.241102,0.517434,0.297237,0.475119,0.563977,2.17325,-0.0612273,0.208651,0.256908,1.18452,2.36264,1.22556,1.02496,1.63887,1.07473,0.967699,0.386396,0.301015,3.10641,0.165973,0.483739,0.0362051,0.221044,-0.00352488,-0.0465357,-0.250164,0.0302255,0.119245,0.150596,-0.056492,0.0287032,-0.0391852,0.0156572,0.0430529,0.539203,-0.149702,-0.0664967,-0.051619,0.23437,0.597594,0.247023,0.185176,0.374451,0.200522,0.167523,-0.0116968,-0.0380203,0.103334
-26.5135,0.989396,0.15414,5,31,0,42.1975,-0.102942,0.2893,0.822343,3.70917,-0.00829661,0.593884,0.936577,0.389562,0.288467,1.06706,0.12956,1.46858,0.362913,0.516102,0.653241,0.667664,-0.397848,-0.143106,0.78549,0.359498,0.883504,0.434774,2.12537,1.02677,-0.186712,0.842248,1.04177,0.894914,0.922446,1.21813,3.42455,0.134961,0.970119,-0.105343,0.0688681,0.168009,0.00975796,-0.0194889,0.205759,-0.0654606,0.321919,0.00204821,0.046366,0.0860402,0.0902128,-0.21804,-0.144343,0.1243,0.00106028,0.152655,0.0228377,0.511928,0.194101,-0.156958,0.14072,0.19844,0.155956,0.163921,0.249464,0.118632
-25.8063,0.762817,0.15414,5,31,0,39.9049,-0.0805795,0.305263,0.689076,2.51175,0.697428,1.03239,0.70773,0.626928,0.288912,0.219352,0.681305,0.727287,0.796201,0.774727,0.301863,0.457372,0.889398,2.42971,0.0628795,0.340209,0.548706,1.38515,2.44678,1.0211,1.78801,1.15472,0.315489,0.33327,0.527527,0.881549,20.6877,0.12977,0.686164,0.132319,0.234572,0.135464,0.110798,0.00761464,-0.0136196,0.127397,0.141434,0.162471,0.155916,0.0115681,0.059039,0.19092,0.66112,-0.0613848,0.0232736,0.0869199,0.342255,0.66633,0.231125,0.465235,0.271913,0.0157276,0.0211553,0.0804546,0.188525,0.162701
-25.0081,0.919776,0.15414,4,31,0,39.8003,-0.119354,0.290545,0.884998,2.2461,0.617788,1.18297,0.836626,0.688329,0.279456,0.262566,0.78505,0.986295,0.955427,0.976696,0.573292,0.512486,1.06794,2.06934,0.310117,-0.0831769,0.391111,0.696959,2.42385,0.99405,1.7594,1.28633,0.279276,0.397091,0.72451,1.42086,14.9102,0.137778,0.53324,0.0601412,0.224351,0.123723,0.0806365,-0.0381594,-0.0430667,0.108738,0.167209,0.15824,0.16442,0.0472132,0.0295463,0.19093,0.481882,-0.0292511,-0.14352,-0.00571872,0.0831439,0.584881,0.169462,0.391831,0.254383,-0.0382117,-0.00398115,0.0911488,0.29347,0.111948
-19.269,0.917589,0.15414,5,31,0,49.3254,-0.14525,0.346402,0.745372,3.03998,0.149349,0.594475,0.887387,0.203047,-0.322037,1.37508,0.522542,1.56867,0.861186,1.12415,0.609617,0.571248,0.258995,0.679149,0.694041,0.849079,0.419989,0.898774,1.95188,1.11143,0.0147188,1.03392,1.18164,1.13233,0.458467,-0.147003,5.06826,0.112949,0.907804,-0.093515,0.0606776,0.162143,-0.0749137,-0.256804,0.33108,0.0357598,0.398141,0.153067,0.244159,0.0659227,0.0526317,-0.0555334,0.0900088,0.0951673,0.148873,0.000235124,0.166087,0.530885,0.239751,-0.140151,0.212903,0.264071,0.24699,0.0135641,-0.196172,0.125911
-19.3145,0.936043,0.15414,5,31,0,35.1088,-0.149758,0.331149,0.803326,2.66386,0.346745,1.14178,0.638015,1.02646,0.453255,0.137693,0.354149,0.759811,0.0613976,0.476987,0.476602,0.465634,0.200994,1.45668,0.232407,0.111944,0.725501,1.61265,2.61312,1.03402,1.57212,1.34368,0.271895,0.532171,1.79416,1.3541,14.957,0.116263,0.732376,-0.0349334,0.228342,0.0615203,0.190152,0.00033716,-0.104161,-0.0324816,0.101853,-0.129426,0.00819598,0.00806843,0.00443629,-0.0831987,0.332621,-0.0727964,-0.112688,0.0904912,0.384271,0.715573,0.192658,0.370849,0.295201,-0.0597202,0.0264699,0.444378,0.298652,0.113872
-14.0561,0.567073,0.15414,4,31,0,29.3659,-0.0850338,0.290419,0.690958,2.9545,0.176428,0.615309,0.786136,0.610685,0.408733,0.384443,0.559263,1.30177,0.358988,0.0454917,0.524589,0.350283,0.123264,1.4538,0.200846,0.32367,0.24681,1.43517,2.05737,0.860693,1.34793,1.2732,0.491176,0.894303,0.73158,0.582256,24.3589,0.115634,0.77301,-0.0337956,0.0936635,0.143275,0.0923206,0.0336701,0.0266157,0.0773868,0.293026,0.0192232,-0.0718221,0.0673169,0.0166949,-0.0492355,0.337176,-0.0267044,0.00896613,-0.0133554,0.331768,0.512464,0.164928,0.30643,0.284728,0.0576129,0.174689,0.127431,0.0840643,0.146492
-13.5522,0.995304,0.15414,4,31,0,21.9802,-0.07679,0.321767,0.70135,2.76684,0.174363,0.600258,0.806553,0.665533,0.412046,0.292599,0.553504,1.27024,0.332359,0.0747653,0.467527,0.327757,0.08891,1.5034,0.320565,0.411581,0.118951,1.67484,2.14287,0.789998,1.40649,1.34592,0.5018,0.809972,0.643861,0.533442,24.6845,0.148882,0.813488,-0.0206859,0.116353,0.182732,0.137357,0.055793,0.0173588,0.101309,0.331932,0.0301523,-0.052733,0.0736449,0.0286715,-0.0481817,0.406954,0.0263573,0.0556432,-0.0385156,0.46212,0.612716,0.177405,0.375773,0.356282,0.0846728,0.183832,0.130383,0.0948542,0.179733
-9.8966,0.961911,0.15414,5,31,0,26.0283,-0.0837888,0.40601,0.292526,2.56711,0.13587,0.700524,0.989612,0.388806,-0.00628885,1.10036,0.261033,0.929701,0.645027,0.869216,0.203292,0.218497,0.318807,0.435482,0.498161,0.235081,0.37767,2.33035,1.90672,0.834398,0.0730638,0.829874,0.286627,0.72042,0.900704,0.436159,13.8304,0.0349798,0.958483,-0.0286242,0.200631,0.318003,0.0740703,-0.0863421,0.362969,0.0221932,0.293679,0.178098,0.269121,-0.00125032,0.00492296,0.0456498,0.0930211,0.118469,0.0116563,0.0695487,0.862356,0.690359,0.254985,-0.0541242,0.253148,0.0325846,0.208709,0.281906,0.0932959,0.239317
-8.93319,0.983341,0.15414,5,31,0,22.1626,-0.145892,0.398866,0.871991,2.2588,0.192394,0.68485,0.902819,0.34866,0.162274,0.131455,0.531657,1.13034,0.555159,0.0968461,0.627673,0.54818,0.484933,1.65218,0.274204,0.23653,0.415934,0.0343868,2.51095,0.757287,0.861975,1.18665,0.842136,0.541489,0.831179,0.936928,16.4972,0.201916,0.755068,-0.0691521,0.127272,0.214213,-0.00682318,-0.0811662,-0.0934587,0.0661685,0.304962,0.0755426,-0.107263,0.104466,0.0727589,0.0475317,0.513108,-0.0365211,-0.0515479,0.0200103,-0.132176,0.855643,0.156165,0.197921,0.327423,0.190008,0.0700899,0.185637,0.227817,0.171775
-12.9036,0.739125,0.15414,4,15,0,30.5269,-0.149876,0.396536,0.834802,2.3809,0.118101,0.96138,0.867292,0.258307,0.118185,0.876973,0.492493,1.37773,0.594768,0.822638,0.737729,0.288738,0.599942,1.19616,0.030899,-0.0610427,0.464744,0.950926,2.28639,0.480028,0.803956,1.11971,0.779954,0.372152,1.08966,0.12295,13.9517,0.181153,0.794236,-0.103044,0.231346,0.194037,-0.0474477,-0.103011,0.197876,0.0454153,0.396444,0.085971,0.17633,0.14266,-0.0353807,0.0880226,0.324445,-0.137623,-0.174081,0.0344118,0.227201,0.75676,0.0404725,0.168921,0.294128,0.159404,-0.00230435,0.282212,-0.101122,0.165705
-15.3746,0.899037,0.15414,5,31,0,28.6761,-0.15021,0.333064,0.580195,2.7696,0.385299,0.830519,0.891305,0.698728,0.113435,0.880137,-0.133976,0.996299,0.879488,0.885963,0.714417,0.471158,-0.185173,0.768664,0.448098,0.744895,0.717259,0.765829,2.70991,0.818456,1.27389,1.28743,0.857678,1.1564,0.713001,0.455649,2.66671,0.0430317,0.772244,-0.021881,0.126406,0.146651,0.0825109,-0.112429,0.142932,-0.194833,0.181621,0.142715,0.144872,0.0877364,0.00671536,-0.211885,0.105804,-0.000964951,0.0978874,0.0886831,0.10486,0.752362,0.122388,0.274078,0.278585,0.135451,0.234944,0.0872646,0.00155011,0.0986167
-13.4128,0.988659,0.15414,5,31,0,30.3514,-0.110723,0.385532,0.899998,2.89945,0.104095,0.974511,0.625105,0.535465,0.107574,0.0575277,0.967487,1.38376,0.288975,0.372021,0.265454,0.314389,0.530993,1.59314,0.386168,0.688797,0.589296,0.824649,1.96158,1.06888,0.0872641,1.15324,0.583211,0.434875,0.471654,0.19357,6.77571,0.236255,1.00711,-0.0705911,0.264982,0.130275,0.0957158,-0.06925,-0.0885444,0.262275,0.42276,0.000685931,0.0327028,-0.00838228,0.0104838,0.093992,0.503482,0.0381572,0.15483,0.116469,0.207206,0.645529,0.301365,-0.0770801,0.333889,0.114124,0.0569352,0.0711147,-0.0360958,0.193591
-18.9757,0.97314,0.15414,5,31,0,30.3479,-0.0612532,0.302501,1.00105,1.94185,-0.0576685,0.954669,0.436249,0.167396,0.283793,0.456817,0.350391,1.82389,0.544705,0.386809,0.426676,0.725,0.62763,1.51883,0.530232,0.524316,0.266434,1.50854,2.85329,0.977334,0.490733,0.872584,0.355984,0.275198,0.358501,0.345923,6.29282,0.241565,0.52616,-0.078698,0.227535,0.0707127,-0.0106158,0.0245946,0.0769344,0.0447406,0.490475,0.103521,0.055757,0.0678169,0.15806,0.128606,0.398195,0.0991426,0.0973529,0.0193432,0.395081,0.80187,0.234391,0.0871941,0.202705,0.0464323,0.0219944,0.0471937,0.0433889,0.177117
-27.1628,0.962539,0.15414,5,31,0,39.9935,-0.0771917,0.255409,0.615974,3.44863,0.424628,1.14342,1.76172,0.644078,-0.0211946,0.327264,0.229456,1.82642,1.01814,1.39585,0.72787,-0.0936844,0.677508,0.0665818,0.571801,0.0247935,0.489806,1.42248,3.026,0.866189,0.600749,1.02118,0.331611,1.13909,0.402568,1.48542,6.07479,0.0801338,0.803621,0.0312623,0.214849,0.372767,0.0873116,-0.082605,0.00639448,-0.0185865,0.389294,0.182851,0.279321,0.108713,-0.10112,0.09585,-0.0601861,0.0688514,-0.0708592,0.0479091,0.286123,0.695676,0.144041,0.0762452,0.183628,0.00750484,0.213742,0.0256279,0.302197,0.123889
-29.502,0.896571,0.15414,5,31,0,46.1285,-0.0511082,0.227127,0.221848,2.07856,0.205053,0.987524,1.26621,0.641936,0.0673886,0.169096,0.0916456,1.89678,-0.154571,1.08489,0.444069,0.69816,0.357014,1.19299,-0.0494548,0.421753,0.531416,0.145875,1.37442,0.756443,0.457464,0.731799,0.81779,0.470743,1.03183,2.71213,8.69011,-0.000720513,0.420989,-0.00453506,0.173185,0.236483,0.0946928,-0.0358024,-0.0127019,-0.030293,0.379703,-0.0862155,0.195299,0.0497519,0.107463,0.0299792,0.219852,-0.0623408,0.0446832,0.0695907,-0.017976,0.26106,0.1207,0.0527942,0.115103,0.134634,0.0558103,0.183248,0.564891,0.128925
-15.5638,0.998822,0.15414,5,31,0,36.9966,-0.056036,0.323039,0.505958,2.38949,0.203115,0.858477,1.04237,0.803777,-0.00889175,0.345029,0.378664,2.22145,0.43623,0.98568,0.273044,0.601668,0.207835,1.16758,0.314731,0.032699,0.166011,0.51794,1.76395,0.823269,0.382944,0.85714,0.781136,0.515738,0.613299,1.86262,10.5069,0.107408,0.715863,0.00957823,0.221286,0.280689,0.203615,-0.0589084,0.0554219,0.0662873,0.661579,0.0848835,0.262377,0.0321678,0.138326,0.0111027,0.321137,0.0456344,-0.045473,-0.00240785,0.111279,0.513788,0.209912,0.0676699,0.220854,0.196302,0.110567,0.142084,0.545664,0.200553
-20.3003,0.948505,0.15414,5,31,0,35.4112,-0.103235,0.374644,0.887226,2.85053,0.284928,0.574013,0.871608,0.330035,0.157092,0.0786994,-0.0490078,1.25719,0.338635,0.904909,0.586787,0.00547115,0.0506606,0.810185,0.0465624,0.207487,0.0757268,0.528645,2.18819,0.21785,0.0781383,1.17682,0.785232,1.22997,1.02302,1.10243,9.49236,0.229159,0.964702,0.00351133,0.111816,0.223308,0.0204107,-0.0443817,-0.073751,-0.121596,0.367763,0.0236326,0.235784,0.116601,-0.101186,-0.0842556,0.200296,-0.0857909,-0.0255016,-0.0748646,0.0948186,0.716559,-0.021619,-0.0739612,0.337655,0.190948,0.357566,0.280035,0.309786,0.194043
-17.7321,0.998894,0.15414,5,31,0,32.9234,-0.0522953,0.281737,0.568229,2.51487,0.0797317,0.71529,0.592857,1.04633,-0.0278869,0.454631,0.565108,1.86759,0.295774,0.76993,0.176594,0.556935,0.331052,0.804138,0.467604,0.0487022,0.505227,0.598946,1.832,1.32034,0.502522,0.902316,0.0957926,0.0844955,0.307773,-0.0181137,8.89341,0.107796,0.656236,-0.0298319,0.149228,0.114734,0.242495,-0.0601521,0.075791,0.106917,0.473875,0.0310353,0.164622,-0.00254213,0.104614,0.0409741,0.17426,0.0794459,-0.0385741,0.0900457,0.11645,0.463845,0.319693,0.0892838,0.20192,-0.025307,-0.0284898,0.0344158,-0.0573986,0.171091
-20.652,0.963953,0.15414,5,31,0,35.0483,-0.0949667,0.393122,0.693449,2.62962,0.136879,0.564544,0.374276,-0.0743152,0.00131477,0.397649,1.14876,0.619957,0.24051,0.0922162,0.349513,0.169362,-0.0773477,2.31599,0.365359,0.266479,0.294868,0.564621,2.68623,0.708207,0.201479,0.960722,0.709784,1.03227,1.10832,1.54571,10.6993,0.177643,0.938793,-0.0411564,0.126968,0.0521693,-0.124182,-0.0944498,0.061358,0.356635,0.148752,-0.000416914,-0.0587145,0.0424345,-0.0283868,-0.125374,0.815501,0.0486641,0.00979218,0.0209522,0.126998,0.961049,0.183445,-0.0157609,0.282714,0.184065,0.310843,0.34074,0.512687,0.217338
-18.0997,0.996156,0.15414,5,31,0,35.2072,-0.10175,0.297568,0.858233,3.40418,0.355887,1.00864,0.802565,0.405582,-0.240435,0.929624,0.766599,0.756022,0.198405,0.350668,0.647472,0.418088,-0.0999231,2.32433,0.519811,-0.283583,0.422985,0.780987,3.16036,0.566407,0.651914,1.05269,0.803433,0.841798,1.41954,1.81988,2.86162,0.153633,0.911225,0.00415094,0.19839,0.137068,0.0189386,-0.173295,0.174876,0.126366,0.123218,-0.0427107,0.0025979,0.0909172,0.0226599,-0.131483,0.589896,0.0529293,-0.186135,0.0241171,0.130647,0.83867,0.0667949,0.092239,0.211498,0.137326,0.148742,0.320659,0.439786,0.122384
-16.4949,0.953905,0.15414,4,31,0,30.9046,-0.100728,0.319079,1.21856,3.22334,0.159398,0.786946,0.513027,0.748088,0.00286187,1.0164,0.419299,0.796522,0.357172,0.38284,0.424156,0.368332,-0.0768077,1.97001,0.377252,-0.166918,0.592912,0.704224,2.7835,0.376845,0.66357,1.09727,0.813392,0.802934,1.89349,1.26021,4.1039,0.288091,0.927775,-0.049867,0.15037,0.0629687,0.137972,-0.0998145,0.223584,0.033062,0.153426,0.0132386,0.0214288,0.0346119,0.0167996,-0.125235,0.527861,0.0196457,-0.153988,0.0884583,0.123976,0.787429,0.0195157,0.111004,0.249389,0.158809,0.155472,0.503447,0.301379,0.146624
-6.18948,0.785166,0.15414,4,31,0,26.2557,-0.194944,0.458941,0.821355,2.40383,0.265019,0.842846,0.827477,0.385616,0.0743336,1.06377,0.135379,1.20436,0.291207,0.746863,0.654203,0.577874,0.35643,0.901529,0.490113,0.279559,0.374663,1.73704,1.85682,0.77219,0.678005,1.34193,0.590513,1.03441,1.19484,0.700132,13.0703,0.182009,0.908269,-0.0733166,0.191872,0.184818,-0.0179697,-0.16083,0.293262,-0.132814,0.357785,-0.0612979,0.147821,0.105296,0.0702655,-0.0313643,0.218804,0.0299883,-0.0666434,-0.0229962,0.602255,0.657225,0.159445,0.11622,0.420921,0.0760661,0.279788,0.353417,0.126375,0.17017
-7.84747,0.968966,0.15414,4,15,0,23.7743,-0.20123,0.503015,0.671885,1.96167,0.524625,0.768959,0.812591,1.06986,0.0413791,0.626555,0.775712,0.988068,0.688365,0.982116,0.509411,0.539742,0.0458484,1.27801,0.41424,0.0296633,0.556015,1.31526,2.17505,1.04424,0.328781,0.715092,0.761363,0.556571,0.405251,0.451267,3.48269,0.136738,0.785519,0.0626642,0.185568,0.207515,0.336928,-0.180416,0.113936,0.188965,0.295783,0.145028,0.292789,0.055011,0.0702683,-0.178168,0.44163,0.00713885,-0.186309,0.0784536,0.460365,0.892854,0.324037,-0.0358486,0.158472,0.181747,0.0787333,0.00261723,0.0257638,0.184531
-10.1149,0.941525,0.15414,4,31,0,24.1056,-0.202278,0.503897,0.616831,1.98837,0.349477,0.821525,0.792757,1.03527,0.227405,0.862992,0.557342,0.906613,0.714112,0.935557,0.29987,0.438453,0.119172,1.12651,0.344954,-0.064619,0.606259,0.994621,2.05429,0.960814,0.177947,0.691995,0.802278,0.406875,0.35176,0.00101838,7.28993,0.108541,0.799656,-0.0261775,0.211686,0.19719,0.319392,-0.0876897,0.232581,0.0785647,0.254562,0.157561,0.269147,-0.0511747,0.0186571,-0.142228,0.365369,-0.028457,-0.234839,0.103214,0.298909,0.832872,0.281873,-0.112611,0.146416,0.201987,0.00274496,-0.0250272,-0.201765,0.196044
-11.1238,0.875427,0.15414,4,15,0,26.7578,-0.197245,0.562227,0.564962,1.96609,0.234808,0.503727,0.770886,0.376898,-0.297791,0.457925,0.633474,1.02116,0.0383148,0.526782,0.604609,0.444264,0.153878,0.983628,0.455993,0.381254,0.178006,1.71746,1.25746,0.575411,0.8454,1.03396,0.347299,0.877027,1.77307,1.30782,4.74938,0.120392,0.908142,-0.0652302,0.0859636,0.236167,0.0146569,-0.364672,0.0602121,0.158911,0.376877,-0.175704,0.0989255,0.142682,0.0525315,-0.110731,0.355777,0.0591261,0.017106,-0.0971655,0.768357,0.509734,0.126266,0.278061,0.384073,-0.00198476,0.295843,0.799625,0.538047,0.241722
-7.97204,0.908713,0.15414,4,15,0,32.7986,-0.0777094,0.383678,0.889412,2.0599,0.161961,0.881318,0.790745,0.230976,-0.0570849,0.911184,0.115042,0.934201,0.529786,0.573277,0.25434,0.429669,0.0296802,1.08045,0.29262,-0.19614,0.44134,0.734406,2.07445,1.12995,0.492449,0.756462,0.586985,0.386392,0.494497,0.327884,5.36529,0.263538,0.712629,-0.0155686,0.260433,0.225682,0.0109112,-0.0996116,0.271892,-0.0335702,0.280723,0.125558,0.142244,0.0198756,0.0871451,-0.0663217,0.336835,0.0345626,-0.152964,0.0916233,0.204066,0.718211,0.355826,0.111233,0.212529,0.147504,0.0705408,0.112018,0.0480927,0.223239
-19.1417,0.970844,0.15414,4,15,0,29.6665,-0.11414,0.480862,0.774128,2.22093,0.175989,0.432755,-0.0592444,0.381813,-0.173936,0.489446,0.617411,1.45629,1.10295,0.322064,0.397792,0.214788,0.28737,0.158474,0.321001,0.261579,0.218117,1.23745,1.92274,0.135301,0.167647,0.899136,0.415037,0.505129,1.35006,0.298978,4.54644,0.258108,0.953823,-0.0295141,0.0939551,-0.142629,0.0694593,-0.19778,0.121216,0.182749,0.586134,0.416227,0.040728,0.0771427,-0.0108569,0.0240451,-0.0379364,0.040217,0.0116433,-0.0092561,0.480902,0.810433,-0.0490792,-0.0335251,0.31822,0.085435,0.128757,0.535054,0.0296268,0.260575
