# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=10
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/Haemoglobin (g per dL) - 5a_halfnormal_uni - draws_10.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta_new,mean_effect
-30.2389,0.264335,0.155034,4,15,0,38.8166,0.119553,0.00304979,0.108104,0.0883546,0.0430186,0.0634615,0.0420363,0.0315175,0.180384,0.00194132,0.10405,0.0456484,0.0798856,0.0233806,0.00039043,0.0953895
-29.2423,0.997798,0.155034,4,15,0,34.8879,0.0490843,0.0750327,0.0183146,0.0224958,0.0493912,0.0165423,0.0357474,0.0179971,0.00611742,0.0699163,0.0110015,0.0247598,0.0104745,0.00534636,0.000985679,0.0391636
-30.7691,0.973586,0.155034,5,31,0,37.432,0.0227241,0.00026488,0.0331994,0.00567781,0.00774608,0.0153778,0.0139458,0.033757,0.0461886,0.00287308,0.0248706,0.0100381,0.0145786,0.000342016,0.0610704,0.0181312
-27.4355,0.954854,0.155034,4,31,0,39.902,0.0279928,0.00482906,0.0391312,0.0655495,0.0237679,0.00070921,0.070924,0.0166163,0.0200008,0.00538415,0.0178383,0.0208485,0.0297665,0.0472774,0.00236296,0.022335
-25.4487,0.680435,0.155034,4,15,0,39.0301,0.0367168,0.0136078,0.0763212,0.0450994,0.0316262,0.00048576,0.0629074,0.0107839,0.0410935,0.00883924,0.0191309,0.0401817,0.0132214,0.0525262,0.00229376,0.0292957
-29.1683,0.751963,0.155034,4,31,0,35.1379,0.0342036,0.0499434,0.0130677,0.0243831,0.0720377,0.000709585,0.0195766,0.0027247,0.0634198,0.0200131,0.0367318,0.00969416,0.00506092,0.00441397,0.00595498,0.0272905
-32.7292,0.946806,0.155034,4,15,0,40.6289,0.031694,0.00611833,0.00376744,0.0386774,0.0109166,0.000177059,0.0219363,0.00231758,0.0172413,0.0397127,0.0272101,0.00100282,0.0797813,0.0286201,0.0186844,0.0252881
-33.1512,0.939554,0.155034,4,15,0,40.4453,0.0583035,0.0489517,0.0524042,0.0262222,0.031607,0.000145833,0.00749823,0.00243988,0.0468683,0.0229957,0.0353689,0.00144331,0.00175418,0.0405052,0.0225096,0.0465195
-25.9942,0.957977,0.155034,4,15,0,37.6992,0.0496792,0.0151614,0.0254176,0.0296628,0.0593186,0.00193836,0.142749,0.00230818,0.0623711,0.0196306,0.0337559,0.00774501,0.0368498,0.0231063,0.0680514,0.0396383
-25.7249,0.977816,0.155034,4,15,0,34.588,0.0715704,0.00486049,0.0434878,0.0282871,0.0205539,0.0865191,0.0232265,0.000369587,0.094957,0.0987245,0.0280779,0.0254738,0.0181576,0.0974619,0.0537149,0.0571049
-23.6734,0.942425,0.155034,4,31,0,33.1529,0.0764109,0.00416014,0.13246,0.039162,0.0203371,0.102644,0.0320402,0.00216764,0.0982076,0.104968,0.0897587,0.0408918,0.0231846,0.0600424,0.0290672,0.0609671
-22.6631,0.955625,0.155034,4,15,0,32.8097,0.0753826,0.00525452,0.105491,0.0530986,0.0166369,0.0651185,0.0161236,0.00590024,0.105507,0.059241,0.0614661,0.0971998,0.012186,0.0621894,0.0538443,0.0601466
-21.3394,0.978261,0.155034,4,31,0,27.0705,0.0306287,0.00998574,0.0185005,0.0255876,0.0148956,0.010509,0.0595362,0.00555448,0.0215521,0.0218362,0.0171281,0.012196,0.00691486,0.0241302,0.0236225,0.0244381
-24.4497,0.946226,0.155034,4,15,0,29.2248,0.0322866,0.0203321,0.0130959,0.0538286,0.0130448,0.0102641,0.0282815,0.00446719,0.0406195,0.0144705,0.00968911,0.0163657,0.00122789,0.0620771,0.0486127,0.025761
-26.4979,0.97382,0.155034,4,15,0,31.132,0.0202672,0.0165056,0.026481,0.00570574,0.00741462,0.0270265,0.0151805,0.000911742,0.011413,0.0211844,0.00861628,0.0201882,0.0528279,0.00194411,0.00588521,0.0161709
-23.625,0.959393,0.155034,4,15,0,30.6491,0.0280331,0.0102052,0.00807996,0.0367507,0.0248843,0.00917505,0.00702215,0.0274459,0.0290103,0.0108238,0.0132432,0.00867398,0.00180056,0.0102793,0.0360159,0.0223672
-25.4988,0.795187,0.155034,3,7,0,31.7667,0.019516,0.00938768,0.0269108,0.00364846,0.0421109,0.00963168,0.00746169,0.0512541,0.0162223,0.0459859,0.0218104,0.0112922,0.00243948,0.0143126,0.0235719,0.0155716
-26.8218,0.599767,0.155034,4,15,0,34.8806,0.0325425,0.00597213,0.00966518,0.0521335,0.0264606,0.00129916,0.0743394,0.00682558,0.0131947,0.0230297,0.0425456,0.0386684,0.00584075,0.00467203,0.0402752,0.0259652
-26.6514,0.962828,0.155034,4,31,0,34.6576,0.0114534,0.00825079,0.0281108,0.00933065,0.0186585,0.00148263,0.00662052,0.00112125,0.00191151,0.019351,0.0103177,0.00982969,0.00234255,0.00260659,0.012477,0.00913852
-27.4133,0.880444,0.155034,4,31,0,34.204,0.00611209,0.00100734,0.00136617,0.0105741,0.00332307,0.00686125,0.00805244,0.00125035,0.0195974,0.0026894,0.00458025,0.00305488,0.0122144,0.0094522,0.00732311,0.00487675
-28.96,1,0.155034,5,47,0,36.0127,0.0528312,0.0921726,0.0006184,0.0299714,0.115965,0.0451261,0.0298438,0.0373061,0.00828783,0.0237357,0.0808376,0.0892882,0.0187046,0.0270008,0.0189101,0.0421532
-26.6041,0.991397,0.155034,4,15,0,35.6977,0.0482976,0.00217654,0.0899747,0.00426632,0.0119876,0.0186519,0.0180333,0.0374782,0.0424742,0.0296597,0.00546617,0.0126852,0.00480702,0.0741491,0.0250697,0.0385359
-24.1077,0.986888,0.155034,4,15,0,31.658,0.0381747,0.00288311,0.0672349,0.00357644,0.0300732,0.0140599,0.0114521,0.0437197,0.0254,0.0471914,0.00786353,0.0195037,0.00600083,0.0524583,0.0324614,0.030459
-22.5069,0.9783,0.155034,4,15,0,29.537,0.0675163,0.0298105,0.0217953,0.0865228,0.0603612,0.0830095,0.00956065,0.00882342,0.0865066,0.0223684,0.0824709,0.0276365,0.0148812,0.0199072,0.0614321,0.0538702
-22.486,0.994956,0.155034,4,15,0,26.7363,0.0476444,0.0112148,0.0681491,0.0354013,0.0718984,0.0840831,0.00460794,0.0122322,0.110525,0.0203847,0.044201,0.0131297,0.01025,0.0264443,0.0378789,0.0380148
-24.5056,0.919318,0.155034,4,15,0,32.4494,0.0453197,0.0324106,0.0774741,0.0252437,0.01561,0.0584414,0.00662277,0.00640409,0.038761,0.0101201,0.0937923,0.00823208,0.00641294,0.0684172,0.0299396,0.0361599
-27.8576,0.83215,0.155034,4,15,0,33.6016,0.0308542,0.00157863,0.0153402,0.0120027,0.0453448,0.00367856,0.0444852,0.00490017,0.00759473,0.0229017,0.00521643,0.0190489,0.0584665,0.00357203,0.0288903,0.0246181
-22.0282,0.85967,0.155034,4,15,0,38.3685,0.038097,0.0677671,0.0289614,0.0231701,0.0428345,0.0304941,0.0574385,0.0128801,0.0162961,0.0538389,0.0459045,0.020049,0.00407397,0.0101742,0.0347897,0.030397
-22.1122,0.951519,0.155034,4,15,0,27.9706,0.0328936,0.0198804,0.00905492,0.0601079,0.0569217,0.0392068,0.0286365,0.0140771,0.0100307,0.02364,0.0477674,0.0427793,0.00824777,0.0342419,0.00611785,0.0262453
-25.5292,0.908882,0.155034,4,15,0,32.3594,0.0353854,0.00307705,0.00183898,0.0205043,0.0125627,0.0272721,0.0672986,0.0332926,0.012307,0.0413459,0.0144571,0.00282355,0.04788,0.041918,0.0211895,0.0282334
-26.8356,0.602653,0.155034,3,15,0,38.6192,0.0239178,0.00419728,0.00328154,0.0194879,0.024093,0.0465166,0.00453582,0.0291124,0.0328387,0.00788899,0.00125396,0.00489412,0.038465,0.0525918,0.0254888,0.0190836
-25.3215,0.980957,0.155034,4,15,0,31.4667,0.0256249,0.00434981,0.00812905,0.00943019,0.0324841,0.0286187,0.0899691,0.00654965,0.0393752,0.0153417,0.00481317,0.0164673,0.0307044,0.0259463,0.0366915,0.0204457
-25.3244,1,0.155034,4,15,0,31.9632,0.113414,0.0956983,0.0102512,0.0469582,0.0775397,0.0548556,0.0123887,0.120291,0.163213,0.104308,0.220804,0.0601284,0.0530896,0.10979,0.0998971,0.0904915
-24.3782,0.950694,0.155034,4,15,0,33.4659,0.0820131,0.0249448,0.00908679,0.134437,0.106618,0.175334,0.0455743,0.110116,0.0420715,0.0614169,0.0367966,0.0545371,0.0103922,0.164502,0.0220576,0.065437
-24.3953,0.981525,0.155034,4,15,0,27.6601,0.0912131,0.0267258,0.00721742,0.135595,0.103781,0.164126,0.0398178,0.10686,0.0474856,0.0740219,0.0294366,0.0418293,0.0101236,0.172404,0.0276586,0.0727776
-25.922,0.980459,0.155034,4,15,0,30.3468,0.14032,0.0251192,0.00726706,0.0471908,0.243129,0.13387,0.0285229,0.14436,0.29969,0.0838747,0.0469924,0.0563767,0.00684654,0.0717922,0.326427,0.111959
-21.7344,0.952704,0.155034,4,15,0,30.0579,0.10438,0.0470468,0.00868013,0.0366419,0.0570556,0.114557,0.0518743,0.0619527,0.116429,0.0363413,0.0142958,0.0795481,0.0636605,0.155169,0.0351897,0.0832834
-26.3285,0.804302,0.155034,5,47,0,34.8166,0.0153198,0.0148231,0.00267593,0.0148755,0.00612712,0.0141275,0.000965728,0.0105811,0.0298626,0.00175486,0.00847794,0.030196,0.0209609,0.00299829,0.0066177,0.0122235
-26.924,0.984597,0.155034,4,15,0,32.8416,0.00929365,0.00695152,0.00069103,0.00279284,0.0118059,0.0128942,0.000347915,0.0156775,0.00646362,0.0023789,0.00417058,0.00367367,0.005355,0.00809498,0.0190228,0.00741526
-25.047,0.962873,0.155034,4,15,0,30.9397,0.0108579,0.00622509,0.0282145,0.0173967,0.00698,0.00440924,0.00183313,0.00398887,0.00793408,0.0057332,0.0147376,0.00267518,0.00953501,0.009951,0.00138776,0.00866334
-25.6849,0.897689,0.155034,4,15,0,29.4492,0.0163572,0.0116707,0.00043963,0.00124768,0.00413396,0.0189268,0.0122678,0.0190311,0.0138975,0.00879904,0.00419887,0.0197651,0.00566522,0.00602071,0.0186521,0.0130512
-23.3806,0.924979,0.155034,4,15,0,30.6586,0.0137713,0.0110597,0.0296876,0.0285229,0.0196452,0.00401254,0.012052,0.00417395,0.0136344,0.0189389,0.0112755,0.00200429,0.0039937,0.0180965,0.00507303,0.0109879
-24.0379,0.92563,0.155034,4,15,0,28.9637,0.0186227,0.0189457,0.0188781,0.00250836,0.026788,0.0405472,0.0104561,0.0455945,0.0272262,0.0267917,0.014612,0.00394505,0.00250105,0.0169011,0.0147858,0.0148588
-24.3476,0.978258,0.155034,4,15,0,31.4889,0.049183,0.0279646,0.0574001,0.0367497,0.00134836,0.0137482,0.0409832,0.0118761,0.121353,0.0353309,0.0477687,0.0146948,0.08002,0.0189925,0.0988973,0.0392423
-16.9068,0.936507,0.155034,4,15,0,27.8441,0.0383272,0.0314735,0.0604059,0.0256074,0.0602189,0.0421958,0.0493523,0.0407074,0.0412624,0.0391564,0.0351689,0.0358577,0.0157427,0.0400159,0.0149884,0.0305807
-20.5062,0.957033,0.155034,4,15,0,24.7896,0.0780819,0.0255671,0.102619,0.090317,0.0860446,0.116199,0.129457,0.0258395,0.128103,0.0756069,0.020784,0.0815625,0.0345376,0.103569,0.00193887,0.0623004
-26.8007,0.801925,0.155034,4,15,0,30.5364,0.0889111,0.0406041,0.0613154,0.0104721,0.0139248,0.0524078,0.0130093,0.101909,0.103943,0.04451,0.0756458,0.01785,0.0584059,0.043662,0.000491275,0.0709408
-25.311,0.689978,0.155034,4,15,0,34.5257,0.0545409,0.0363135,0.0393446,0.0278249,0.0108494,0.0140655,0.011765,0.0810176,0.0997395,0.0440499,0.100318,0.020522,0.0575178,0.035534,0.000746482,0.0435173
-24.6026,0.902243,0.155034,4,15,0,31.0115,0.0638931,0.0187765,0.0353699,0.0337779,0.0376615,0.133951,0.180064,0.0158649,0.0243738,0.0339195,0.00547818,0.0270149,0.0109763,0.0579787,0.0985968,0.0509794
-21.4233,0.986284,0.155034,4,15,0,27.1496,0.0367475,0.0225886,0.0818319,0.0465938,0.0395714,0.0186606,0.0184525,0.0920961,0.0223336,0.0196026,0.0127304,0.0174861,0.0504655,0.0583699,0.0378605,0.0293203
-19.5069,0.996295,0.155034,4,15,0,24.1077,0.0463994,0.0154455,0.0535757,0.0213558,0.0553811,0.012583,0.0386269,0.0332072,0.0137184,0.0183589,0.0201239,0.0258512,0.0471706,0.0419304,0.0299287,0.0370214
-19.6787,0.494288,0.155034,4,15,0,29.673,0.0392642,0.00750477,0.0353954,0.0171883,0.0325168,0.0150399,0.0702555,0.0288793,0.029452,0.0084996,0.0298767,0.0146297,0.0303964,0.0599711,0.0406486,0.0313283
-20.2433,0.912959,0.155034,4,15,0,24.7758,0.048361,0.0167349,0.0635626,0.0134896,0.00685566,0.0198549,0.0374602,0.0572014,0.0779303,0.0156398,0.0222537,0.0513218,0.040549,0.0185876,0.0447243,0.0385865
-21.3314,0.984422,0.155034,4,15,0,26.5287,0.075795,0.0507899,0.0881285,0.00214986,0.139123,0.052224,0.0825643,0.0439566,0.140461,0.052096,0.0954345,0.0242207,0.0360838,0.156732,0.0165842,0.0604757
-21.4469,0.841003,0.155034,3,15,0,28.5807,0.112891,0.0360686,0.0996333,0.0104069,0.0107793,0.118839,0.192577,0.0183472,0.0892206,0.0908648,0.0726915,0.0784633,0.0698311,0.102632,0.0446913,0.090074
-22.8061,0.920409,0.155034,4,15,0,29.6234,0.0789754,0.0327554,0.131994,0.034043,0.178502,0.0923394,0.0349608,0.000814965,0.131143,0.0139502,0.0549175,0.0547392,0.0347733,0.148565,0.0765693,0.0630132
-23.6283,0.964035,0.155034,4,15,0,32.7276,0.113747,0.0180696,0.0766786,0.014457,0.036186,0.0376742,0.158017,0.013357,0.206859,0.027589,0.0978582,0.0678613,0.005965,0.0248586,0.115345,0.0907568
-26.9794,0.952599,0.155034,4,15,0,30.557,0.143076,0.0437495,0.0927818,0.142811,0.192359,0.128184,0.0341847,0.00896104,0.028248,0.101546,0.0140989,0.0364658,0.161772,0.0744021,0.0565173,0.114158
-28.412,0.920545,0.155034,4,15,0,42.5348,0.189874,0.0662669,0.195829,0.0411439,0.232675,0.173069,0.010958,0.0209289,0.0753395,0.0538106,0.0935729,0.00608111,0.0283288,0.415814,0.450971,0.151497
-20.9184,0.948481,0.155034,4,15,0,31.5374,0.0770759,0.0180507,0.0915669,0.0852532,0.0768641,0.037608,0.162673,0.0508395,0.0226536,0.0646838,0.0676107,0.0517415,0.0785538,0.0292526,0.0106734,0.0614977
-26.8718,0.898008,0.155034,4,15,0,31.2881,0.0805685,0.0548942,0.0167747,0.0240822,0.0554592,0.00167342,0.00907693,0.0481712,0.164338,0.0073537,0.0394598,0.045756,0.010096,0.104775,0.122273,0.0642844
-26.1664,0.878739,0.155034,4,15,0,32.1782,0.0992174,0.0141573,0.190059,0.016219,0.0778628,0.0375449,0.0164178,0.0285417,0.0167384,0.136087,0.0612739,0.0480846,0.0933191,0.0569031,0.0160456,0.0791641
-29.6795,0.982655,0.155034,4,15,0,35.4325,0.0869253,0.0140242,0.0032328,0.0683753,0.0643926,0.110813,0.156683,0.00729915,0.0175271,0.00173034,0.0544014,0.0204538,0.00758056,0.0444093,0.159278,0.0693564
-30.2735,0.980685,0.155034,4,31,0,35.1113,0.0428003,0.0102513,0.0527472,0.00189481,0.0220028,0.000935515,0.00302228,0.0175869,0.0623528,0.0586541,0.00938614,0.037778,0.0665013,0.0127134,0.00297257,0.0341497
-25.9701,0.954206,0.155034,4,15,0,35.6011,0.021142,0.0342294,0.0170273,0.00738085,0.0416042,0.00279392,0.000258081,0.0413682,0.0219319,0.0207553,0.0394007,0.0232543,0.0166537,0.0141328,0.0114158,0.0168689
-24.7223,0.952673,0.155034,4,15,0,31.3944,0.0198483,0.0106334,0.0491244,0.0376478,0.0214392,0.00158489,0.00268198,0.015222,0.0221246,0.0167665,0.0113919,0.0222358,0.027041,0.0201324,0.00207244,0.0158367
-26.6259,0.936641,0.155034,5,31,0,32.9436,0.015606,0.0202995,0.00415493,0.00950081,0.0116294,0.0023189,0.0017685,0.0193183,0.00607027,0.0289044,0.00354499,0.0214626,0.00153169,0.0256696,0.00573019,0.0124518
-26.4164,0.965289,0.155034,4,15,0,34.4798,0.0156901,0.0300898,0.00634047,0.00697778,0.0166208,0.00212086,0.00263291,0.0129026,0.0114748,0.0240108,0.00209609,0.00833911,0.00254712,0.0217622,0.00287942,0.0125189
-26.7328,0.952128,0.155034,4,15,0,30.2477,0.0151024,0.000641269,0.0212651,0.0164921,0.0055215,0.0128532,0.0224507,0.00910675,0.0163393,0.00280023,0.0306111,0.00359519,0.0281353,0.00412006,0.0378379,0.01205
-23.7372,0.980076,0.155034,4,15,0,31.9982,0.0180682,0.00332468,0.0104107,0.0147855,0.0195208,0.0257661,0.023089,0.0243395,0.0323682,0.0394261,0.0104867,0.00314252,0.00616193,0.0217759,0.00168573,0.0144163
-26.8546,0.822197,0.155034,4,15,0,34.3749,0.0471689,0.00395537,0.0105225,0.0709594,0.069432,0.00148063,0.0627787,0.0198118,0.0274847,0.0108614,0.0859,0.0544325,0.00509454,0.0362931,0.0157226,0.0376353
-25.1794,0.99173,0.155034,4,15,0,31.1497,0.0370171,0.00182111,0.0705532,0.0129162,0.0128045,0.0703554,0.0279798,0.039555,0.0409123,0.00501033,0.00919999,0.0176486,0.00205652,0.0237303,0.0499903,0.0295354
-26.9249,0.952796,0.155034,4,15,0,31.9291,0.0399243,0.0025362,0.0535218,0.0109077,0.0117071,0.0838307,0.0280567,0.0833175,0.032669,0.00874091,0.00624694,0.0131801,0.00154627,0.0361153,0.0218429,0.031855
-27.4867,0.998581,0.155034,4,15,0,33.7864,0.0360496,0.000717863,0.0418314,0.00768995,0.0181527,0.0465186,0.0562354,0.0298181,0.0433668,0.0113276,0.00380386,0.005395,0.00148749,0.0837961,0.0338125,0.0287634
-25.3504,0.999016,0.155034,4,15,0,37.1209,0.0142444,0.0319306,0.00679765,0.0221496,0.0133767,0.00653125,0.00410309,0.0128581,0.0120695,0.00259631,0.0170691,0.00562957,0.00375424,0.000872003,0.010364,0.0113654
-22.0663,0.906341,0.155034,4,31,0,32.3996,0.0328306,0.00313758,0.0154208,0.00585382,0.0247569,0.0311204,0.0481407,0.0245139,0.0378923,0.0362051,0.0133482,0.00535332,0.0361667,0.0699773,0.0325877,0.026195
-21.8168,0.994511,0.155034,4,15,0,26.0463,0.0306496,0.00268423,0.0101552,0.0263917,0.0196659,0.0485166,0.0243868,0.0124864,0.0546045,0.0280715,0.0289773,0.00337314,0.0199056,0.0157853,0.0352746,0.0244549
-24.5927,0.902004,0.155034,4,15,0,29.6033,0.0416327,0.00793921,0.00800323,0.0462444,0.021004,0.039136,0.0364299,0.0250866,0.0388332,0.0600582,0.00324922,0.00114174,0.017183,0.0590106,0.0210675,0.0332181
-25.0829,0.963137,0.155034,4,15,0,30.6524,0.0368159,0.0133772,0.00951279,0.0365721,0.0307831,0.0579521,0.0270991,0.00564498,0.108324,0.0436923,0.00435189,0.00239814,0.0164058,0.0483163,0.0453597,0.0293748
-27.6506,0.744347,0.155034,4,15,0,35.7762,0.0773631,0.0394541,0.00823394,0.0313834,0.0103243,0.175939,0.0739363,0.00481996,0.062441,0.0525751,0.0144996,0.00970944,0.0473089,0.0368307,0.00878509,0.0617268
-25.4664,0.924562,0.155034,4,15,0,37.0478,0.034738,0.0265431,0.0177748,0.0250358,0.00796115,0.0255874,0.0739588,0.00277234,0.0096313,0.0279154,0.00512474,0.0495114,0.0194482,0.0850391,0.0095832,0.0277169
-24.8181,0.982223,0.155034,4,15,0,29.1788,0.0422577,0.0334667,0.0257094,0.0333258,0.00309061,0.0691891,0.0487071,0.00395034,0.00826387,0.0306163,0.00675851,0.0463092,0.0384107,0.0468358,0.0060969,0.0337168
-30.5069,0.864777,0.155034,4,15,0,36.9075,0.0103533,0.0160402,0.0191626,0.0114632,0.00909793,0.00474205,0.0163769,0.0425231,0.0353008,0.0118024,0.00191014,0.0113779,0.0146416,0.0102282,0.0126714,0.00826078
-29.073,1,0.155034,4,15,0,35.3605,0.0408053,0.0165529,0.0363304,0.0117539,0.00651841,0.00484269,0.0192553,0.0101644,0.0249961,0.00727334,0.00169136,0.0115752,0.0483471,0.00360582,0.0105292,0.032558
-23.3607,0.983806,0.155034,4,15,0,33.2569,0.0223786,0.0223997,0.00305806,0.0192192,0.0265651,0.00502612,0.0130264,0.0221906,0.0275314,0.0240415,0.0225423,0.0351233,0.00455968,0.0604891,0.00896103,0.0178556
-26.299,0.387245,0.155034,4,15,0,34.328,0.0407762,0.00574311,0.00607113,0.0409486,0.0579927,0.00725839,0.020564,0.0115415,0.0186965,0.0095894,0.0333434,0.012989,0.0140046,0.0188128,0.00324038,0.0325347
-20.6211,0.996054,0.155034,4,15,0,29.4383,0.0209459,0.0133937,0.0154337,0.0151036,0.00956165,0.0278386,0.0279831,0.0131973,0.0299654,0.00634142,0.0185489,0.0230899,0.014324,0.0253987,0.00118842,0.0167124
-21.5231,0.973394,0.155034,4,15,0,25.0983,0.0185167,0.0190075,0.0252663,0.00492816,0.0217916,0.00860098,0.00218049,0.0228375,0.0123256,0.0375419,0.0157436,0.00919342,0.0196435,0.01277,0.0124843,0.0147742
-22.4029,0.923769,0.155034,4,31,0,29.6808,0.0387312,0.031579,0.0515965,0.0152206,0.0603499,0.00363091,0.0222088,0.00952941,0.0223415,0.0243616,0.0225717,0.0135178,0.0461802,0.00792851,0.0205007,0.0309031
-24.6827,0.978964,0.155034,4,15,0,29.6892,0.0466424,0.0144995,0.0255279,0.0583935,0.0118228,0.0115057,0.0833473,0.0865623,0.0668465,0.0156551,0.0475115,0.0655987,0.0172509,0.00118267,0.0142745,0.0372153
-24.3439,0.961704,0.155034,4,15,0,33.8004,0.0505908,0.0279716,0.020305,0.0364574,0.0552698,0.0874295,0.0791517,0.0292217,0.0594552,0.00492661,0.0253912,0.0400343,0.0246395,0.000304996,0.0969029,0.0403656
-23.9331,0.867396,0.155034,4,31,0,32.3892,0.103401,0.052788,0.17024,0.0496577,0.0416356,0.00479485,0.0803234,0.108103,0.135741,0.0476241,0.0476887,0.0756454,0.0859795,0.0032161,0.0332456,0.0825025
-26.3286,0.948,0.155034,4,15,0,31.3657,0.0791435,0.0544859,0.072314,0.0980757,0.0303464,0.00175553,0.140841,0.0940977,0.114845,0.076893,0.0358738,0.0415252,0.0211263,0.00122089,0.0119972,0.0631474
-26.8695,0.865541,0.155034,3,15,0,36.6681,0.0810563,0.0139748,0.131951,0.038087,0.0612399,0.00380905,0.129751,0.0947385,0.148564,0.0808481,0.0278293,0.0770412,0.00379198,0.00183486,0.00940444,0.0646736
-25.5484,0.84557,0.155034,4,15,0,36.6304,0.0750877,0.0681854,0.0820589,0.102047,0.158765,0.0352502,0.0671995,0.0246651,0.127297,0.0718023,0.0586696,0.0232293,0.00737982,0.00264847,0.214762,0.0599114
-23.1971,0.992637,0.155034,4,15,0,33.1427,0.0488352,0.0100238,0.0495253,0.00475904,0.0243903,0.075649,0.0796272,0.0604491,0.0501607,0.0274073,0.0175084,0.0102426,0.0112648,0.0354478,0.00335363,0.0389649
-27.0006,0.971922,0.155034,4,15,0,31.3867,0.0323099,0.058254,0.00363298,0.0927963,0.0572886,0.0134326,0.0184551,0.00639845,0.0525578,0.012703,0.052977,0.0278768,0.00802852,0.0206297,0.0139182,0.0257796
-23.7889,0.982372,0.155034,4,15,0,33.3578,0.10489,0.00886753,0.117592,0.0055802,0.0322415,0.113662,0.0991826,0.0069527,0.064234,0.121117,0.0355451,0.0703325,0.124545,0.132728,0.144522,0.0836901
-24.6614,0.813709,0.155034,4,15,0,35.1934,0.0608225,0.0099145,0.0963761,0.03879,0.0840898,0.0490235,0.105623,0.0437058,0.0541718,0.00138621,0.0481204,0.0159305,0.00248254,0.0372025,0.00576673,0.0485294
-25.0836,0.934221,0.155034,4,15,0,32.3118,0.0745596,0.0169675,0.109879,0.0388819,0.133235,0.174954,0.0710499,0.0546689,0.0949028,0.00130672,0.0467315,0.0189629,0.0114359,0.019777,0.00640803,0.05949
-24.1941,0.995599,0.155034,4,15,0,32.896,0.0799641,0.0374506,0.119509,0.141088,0.05274,0.0971168,0.0834844,0.110277,0.081816,0.000735793,0.0285616,0.0589814,0.0097611,0.0722867,0.0103839,0.0638022
-25.1125,0.942963,0.155034,4,15,0,30.7021,0.0976692,0.0258224,0.157013,0.13172,0.0333823,0.0445476,0.0748072,0.0758612,0.172056,0.000885283,0.0426123,0.0832709,0.0138899,0.0633606,0.00704259,0.0779288
