# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=5
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_5.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
# Adaptation terminated
# Step size = 0.142092
# Diagonal elements of inverse mass matrix:
# 0.00856239, 0.0552018, 0.0882528, 0.286128, 0.0652379, 0.0760886, 0.140789, 0.106724, 0.100143, 0.191219, 0.10977, 0.154527, 0.136554, 0.143632, 0.0626923, 0.0573857, 0.141278, 0.235725, 0.106074, 0.152213, 0.0776609, 0.428619, 0.289458, 0.114434, 0.134649, 0.11134, 0.101531, 0.091488, 0.303763, 0.393628, 35.1096
-15.3511,0.9608,0.142092,5,31,0,26.6203,-0.132743,0.37071,0.196336,2.47066,0.330359,0.536995,0.295916,0.358728,-0.0473751,0.354523,0.408128,1.29987,0.477798,0.887626,0.420442,0.546022,0.436641,0.720451,0.822968,-0.49232,0.522963,0.558631,1.76659,1.31769,0.738036,1.31251,0.639986,0.97057,0.872295,0.0459569,3.85395,-0.0599595,0.783156,-0.010276,0.0663262,-0.0230442,0.000240918,-0.150306,-0.00131812,0.0185538,0.349131,0.0443813,0.196308,0.0231188,0.0696725,0.0291238,0.134335,0.172339,-0.315251,0.0611242,0.0743469,0.522149,0.355737,0.140854,0.353816,0.104506,0.227056,0.190625,-0.115706,0.15356
-15.6405,0.998901,0.142092,5,31,0,27.8012,-0.144497,0.380522,1.18283,2.81745,0.100242,1.01264,0.970425,0.636308,0.0388633,0.278863,0.402326,0.777147,0.480986,0.881675,0.41447,0.390557,0.205736,1.14077,0.357393,0.980271,0.154979,1.12046,2.82899,0.54182,0.72227,0.848559,0.612149,0.553035,2.02673,1.29216,11.7411,0.305597,0.927605,-0.106352,0.240835,0.224771,0.0976327,-0.129708,-0.038383,0.00859736,0.151225,0.0385292,0.191,0.0132184,0.00411905,-0.0662094,0.289593,-0.00850082,0.228518,-0.0855237,0.281863,0.931995,0.061678,0.130343,0.178399,0.0884397,0.0659454,0.626718,0.347197,0.158021
-18.6413,0.942151,0.142092,4,15,0,36.7584,-0.103631,0.342739,0.400359,2.86514,0.263288,0.612807,1.01948,1.26466,0.106374,0.371701,0.621854,1.15651,0.619882,0.707478,0.588431,0.461941,0.064843,1.26605,0.825681,0.221708,0.353035,1.17241,1.67936,1.08162,0.0130879,1.30838,0.0780774,0.609274,-0.146541,0.0856166,14.3306,0.0335872,0.878362,-0.0133924,0.106401,0.245783,0.329815,-0.067173,0.0237647,0.109502,0.292748,0.108826,0.138849,0.0980465,0.0546935,-0.0814073,0.330294,0.179361,-0.0276437,0.0173674,0.298199,0.471952,0.267083,-0.0991457,0.344802,-0.0768714,0.10519,-0.153857,-0.0742874,0.169171
-17.7587,0.978341,0.142092,5,31,0,34.9592,-0.144903,0.335833,1.11005,2.11686,0.362403,0.925832,0.511424,0.0117057,0.0687725,0.298341,0.474902,1.04804,0.0979516,0.369415,0.522358,0.618582,0.350732,1.60968,0.0885887,0.125057,0.489708,0.965161,2.87456,0.848546,1.15722,0.82779,1.18352,0.972363,2.34335,0.444233,12.4591,0.227888,0.566008,-0.0231965,0.166021,0.0268497,-0.140972,-0.121807,-0.0447108,0.0145844,0.207062,-0.112008,-0.0208416,0.0305216,0.0628367,-0.0271159,0.395679,-0.115152,-0.102905,0.0195565,0.179229,0.820467,0.140066,0.24373,0.133096,0.25256,0.181648,0.642072,0.00428449,0.122194
-20.3371,0.465249,0.142092,5,31,0,43.539,-0.109163,0.389428,0.595966,3.14892,0.118782,0.926114,0.142192,0.221036,0.223962,0.557329,0.55311,0.923505,0.408655,0.819696,0.480813,0.466908,-0.0180371,1.77158,0.365788,0.329829,0.1438,1.18579,2.14241,0.952397,1.06429,0.745918,0.794787,0.78788,2.58232,1.48902,2.12621,0.122923,1.11711,-0.0629059,0.251492,-0.0537893,-0.0230853,-0.0219456,0.107877,0.106234,0.250476,0.049979,0.21005,0.0780795,0.0726642,-0.116187,0.580739,0.0332855,0.0192821,-0.0531628,0.352618,0.725151,0.261728,0.305302,0.181319,0.20035,0.19766,0.896467,0.470702,0.172011
-18.326,0.880922,0.142092,4,15,0,40.9953,-0.144797,0.384477,0.690468,2.61917,-0.034347,0.815483,0.133483,0.0417574,-0.0568788,0.319593,0.94965,0.73152,0.486845,0.381265,0.596265,0.383029,0.235241,1.19122,0.265746,0.191926,0.32749,0.559179,1.92271,0.896157,0.913344,0.782141,0.546552,1.05062,2.71045,1.00024,11.3111,0.120672,0.862215,-0.158003,0.168737,-0.0934764,-0.128743,-0.166666,-0.0219211,0.220321,0.136455,0.0423832,0.00179024,0.0844527,0.00246838,-0.0543528,0.313197,-0.0426241,-0.0710063,-0.0188851,0.0701942,0.594439,0.199754,0.206362,0.155918,0.0653391,0.259141,0.897308,0.239772,0.160779
-13.1965,0.993379,0.142092,5,31,0,31.984,-0.107338,0.398633,0.621247,2.79782,0.359482,0.786747,1.29149,0.908393,-0.0831814,0.969037,0.0295343,1.40995,0.224773,0.708786,0.20136,0.46489,0.449644,0.940446,0.408755,0.254264,0.26356,1.06711,2.43753,0.995418,0.262955,0.999258,0.627945,0.422655,-0.1631,0.595138,3.24888,0.140312,1.00797,0.0359638,0.206286,0.407495,0.254778,-0.140496,0.278953,-0.0955642,0.454715,-0.0177356,0.175208,-0.0270689,0.0779831,0.0719056,0.267555,0.0556057,-0.00597966,-0.00227391,0.318047,0.864342,0.289469,-0.00251517,0.291,0.142982,0.0611469,-0.172355,0.129904,0.196652
-19.5024,0.94838,0.142092,5,31,0,30.3957,-0.102634,0.297731,0.778253,2.19577,0.207471,0.675331,0.268814,0.241517,0.488333,0.659958,0.764936,0.744684,0.746412,0.375871,0.668039,0.512813,0.789042,1.62333,0.276734,0.247397,0.355264,0.329154,2.03718,0.850119,1.05777,1.1052,0.600372,0.99589,2.47165,0.426667,9.52744,0.129077,0.551116,-0.040863,0.0984336,-0.0225993,-0.0307264,0.0427583,0.0938566,0.125112,0.119082,0.119597,0.00927485,0.0962624,0.0500468,0.132289,0.380683,-0.0202413,-0.0289757,0.00313946,-0.0046342,0.5039,0.150473,0.212298,0.226419,0.0761157,0.193874,0.633255,0.0243983,0.133624
-13.432,0.997943,0.142092,5,31,0,28.7599,-0.134031,0.41851,0.632708,2.0795,0.286582,0.716932,1.17089,0.75045,-0.106458,0.218132,0.241661,1.22971,-0.286586,0.4375,0.696342,0.424234,-0.577085,0.859768,0.840935,0.131603,0.44933,1.09946,1.80195,0.651478,0.380001,0.998134,0.692892,0.716524,-0.225474,1.15488,2.24054,0.130764,0.736262,-0.0140933,0.166013,0.355997,0.18004,-0.178584,-0.0427405,-0.0328931,0.380616,-0.25397,0.0490675,0.157395,0.0435154,-0.375547,0.225791,0.217909,-0.0789535,0.0540184,0.326102,0.620104,0.138619,0.0250036,0.283698,0.155951,0.165842,-0.228394,0.349298,0.170899
-13.496,0.723296,0.142092,5,31,0,29.492,-0.079172,0.326743,0.662269,2.63212,0.182202,0.688894,1.32225,0.661881,0.413559,1.25983,0.239874,1.44889,0.36903,0.241409,0.134048,0.320119,0.549488,0.747065,0.605469,0.29355,0.388936,0.461194,2.27177,0.449081,0.213675,1.1508,0.70106,0.540664,1.24186,0.0971434,10.2139,0.13722,0.780853,-0.0196388,0.145919,0.352865,0.137093,0.0559555,0.332468,-0.000794729,0.394244,0.041406,-0.000293486,-0.0353729,0.0254245,0.100369,0.164926,0.118661,0.0167433,0.0479101,0.0715198,0.663113,0.0675621,-0.00935535,0.296844,0.149894,0.0974862,0.326597,-0.0474311,0.180291
