# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=10
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 5a_halfnormal_uni - draws_10.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-62.462,0.954999,0.251819,4,15,0,73.56,0.309331,0.183812,0.783032,0.0476933,0.161606,0.313254,0.0869198,0.138997,0.107218,0.00269427,0.313739,0.0747089,0.000306049,0.123919,0.0465185,0.117453,0.318273,0.276903,0.0400498,0.0165251,0.0798668,0.754104,0.165939,0.23217,0.335651,0.223083,0.158774,0.140101,0.0443854,0.24681
-66.6273,0.819766,0.251819,4,15,0,82.337,0.288769,0.0902138,0.921406,0.0283261,0.251252,0.209067,0.0600128,0.0484897,0.346298,0.0206329,0.392219,0.02226,0.000591672,0.0726744,0.142128,0.220438,0.541309,0.0584857,0.0367097,0.0169495,0.14204,0.55275,0.150863,0.0781569,0.19289,0.0927848,0.303243,0.425023,0.0235407,0.230405
-59.8403,0.957818,0.251819,4,15,0,76.8477,0.266779,0.174028,0.673204,0.0467391,0.104747,0.253627,0.146782,0.0249902,0.0659406,0.142714,0.233816,0.365751,0.0104911,0.0393187,0.0119924,0.0397447,0.169604,0.138311,0.20749,0.075915,0.552758,0.803908,0.321824,0.0377848,0.349308,0.106161,0.075141,0.0884323,0.072623,0.212859
-57.5314,0.803708,0.251819,4,15,0,72.2047,0.282339,0.193984,0.769277,0.058087,0.0797358,0.20948,0.118931,0.0970531,0.329432,0.111849,0.362803,0.00581518,0.329794,0.148402,0.155179,0.114983,0.429035,0.104972,0.0356907,0.0272108,0.107813,0.517027,0.165195,0.0667453,0.229418,0.129542,0.278991,0.20029,0.559549,0.225274
-56.9246,0.98807,0.251819,4,15,0,65.514,0.206367,0.14454,0.609116,0.0244907,0.280703,0.220257,0.0886124,0.0339371,0.0529627,0.12854,0.253442,0.252606,0.0638465,0.03631,0.0158198,0.0627434,0.165439,0.118645,0.183671,0.139726,0.0988078,0.727024,0.281582,0.107857,0.250668,0.173322,0.0897706,0.0274534,0.06845,0.164657
-55.7204,0.923663,0.251819,4,15,0,68.3385,0.357188,0.213075,1.0171,0.0475418,0.061961,0.216556,0.194399,0.0945843,0.231451,0.0288195,0.362487,0.0543926,0.187169,0.0775529,0.132472,0.0464365,0.249348,0.0821416,0.0209388,0.0503696,0.602124,0.530498,0.20237,0.236339,0.327989,0.162779,0.29587,0.537332,0.705686,0.284995
-54.3113,0.6749,0.251819,3,7,0,66.1325,0.353813,0.21817,1.05435,0.029464,0.0701909,0.291728,0.182596,0.0894803,0.233661,0.0320455,0.338085,0.0551748,0.187495,0.0649876,0.086886,0.0441539,0.258235,0.0849427,0.0239209,0.0670227,0.531245,0.532793,0.211266,0.212726,0.29681,0.158437,0.172472,0.640237,0.788788,0.282302
-55.4402,0.784961,0.251819,4,15,0,69.8872,0.238904,0.145381,0.579017,0.0841705,0.175027,0.125859,0.0886306,0.0261546,0.12164,0.141364,0.261105,0.023367,0.164161,0.0581698,0.0394666,0.0281006,0.409431,0.0689502,0.115231,0.0447716,0.0733618,0.820183,0.187545,0.0957091,0.272333,0.10953,0.168881,0.0195304,0.0328523,0.190618
-56.9716,0.918231,0.251819,4,15,0,66.6361,0.235976,0.164083,0.585191,0.0373783,0.169205,0.32379,0.104832,0.049526,0.284982,0.134007,0.350713,0.0568021,0.18532,0.0165178,0.018409,0.0424534,0.240521,0.19488,0.0530952,0.0381612,0.231429,0.457544,0.0719172,0.17132,0.199244,0.220482,0.0874811,0.0122959,0.09813,0.188282
-63.3838,0.793282,0.251819,4,15,0,72.4293,0.178066,0.156473,0.516363,0.0691495,0.157763,0.0335299,0.132946,0.0537298,0.0562246,0.0627118,0.196974,0.177653,0.0600936,0.010862,0.0273135,0.14997,0.252108,0.0346463,0.025276,0.0386279,0.119248,0.291443,0.0863081,0.0708147,0.320122,0.0623222,0.251776,0.548828,0.13748,0.142076
-60.3039,0.997552,0.251819,4,15,0,71.5538,0.420535,0.204592,0.935074,0.063364,0.193868,0.0894562,0.202809,0.0175836,0.153708,0.0700452,0.243843,0.0615014,0.212373,0.215251,0.0436591,0.0870996,0.318539,0.0232531,0.0468634,0.0818682,0.39558,0.895124,0.209795,0.161943,0.238479,0.148001,0.0695633,0.00245842,0.415585,0.335538
-56.5128,1,0.251819,4,15,0,69.4766,0.200086,0.145041,0.614861,0.0330926,0.187712,0.0690955,0.0676958,0.0145948,0.178361,0.156462,0.208529,0.147138,0.111496,0.00810032,0.0686359,0.134495,0.364222,0.144891,0.00516709,0.108188,0.132987,0.454032,0.249305,0.212793,0.32021,0.0139418,0.14194,0.336078,0.125965,0.159646
-63.591,0.911398,0.251819,4,15,0,71.6865,0.179116,0.17066,0.520705,0.0599464,0.112021,0.261884,0.123302,0.0461598,0.113498,0.0590478,0.285643,0.0100312,0.207552,0.0172485,0.0529797,0.0210925,0.121105,0.0285726,0.257179,0.0627956,0.0398607,0.178903,0.157922,0.0852504,0.178366,0.0231065,0.175448,0.0483243,0.118252,0.142914
-66.4215,0.954799,0.251819,4,15,0,78.1736,0.234976,0.143625,0.488508,0.049762,0.124362,0.260045,0.182373,0.0704764,0.228078,0.121271,0.294857,0.314803,0.0430592,0.00689882,0.0529621,0.236486,0.407948,0.0248128,0.00366945,0.120347,0.143123,0.0797177,0.199461,0.0760089,0.284537,0.0963816,0.207409,0.0364718,0.355653,0.187484
-59.7131,0.94914,0.251819,4,15,0,78.6433,0.300192,0.136845,0.87547,0.0499381,0.246911,0.152865,0.0998623,0.0443818,0.149581,0.126265,0.316014,0.0495996,0.42141,0.0724816,0.0616939,0.0161417,0.307269,0.172265,0.0771286,0.0592129,0.134841,0.0847638,0.300686,0.100444,0.250418,0.215172,0.100528,0.341255,0.149281,0.239518
-67.8333,0.786107,0.251819,4,15,0,81.1324,0.27772,0.260322,0.764508,0.0721252,0.259253,0.183631,0.300193,0.0409104,0.538025,0.0454935,0.237445,0.170368,0.14051,0.0779416,0.158854,0.00730602,0.36829,0.0388743,0.175193,0.155529,0.104641,0.120305,0.28294,0.186783,0.497348,0.0900374,0.137798,0.51712,0.183545,0.221589
-62.7194,0.982218,0.251819,4,15,0,80.9703,0.297868,0.156768,0.778232,0.105732,0.231765,0.477561,0.199106,0.0302293,0.299577,0.0649927,0.262802,0.141758,0.189639,0.0458499,0.0706748,0.00247641,0.35914,0.0465109,0.389201,0.102477,0.17468,0.144348,0.351523,0.215293,0.390208,0.21497,0.213271,0.28592,0.178788,0.237665
-58.8835,0.235973,0.251819,4,15,0,78.2231,0.227994,0.178593,0.814646,0.0357857,0.177707,0.0195897,0.111047,0.0525416,0.168064,0.111645,0.4917,0.171915,0.0677574,0.10426,0.111686,0.0049238,0.298482,0.205892,0.0369717,0.10775,0.119965,0.250127,0.211768,0.104718,0.226396,0.0421775,0.127614,0.342496,0.107651,0.181913
-65.3655,0.803573,0.251819,4,15,0,74.8739,0.175118,0.090919,0.467285,0.0726163,0.0382371,0.347878,0.118271,0.0375715,0.0613491,0.0585233,0.0706368,0.107569,0.0634545,0.0151868,0.0281176,0.219462,0.236463,0.0401413,0.129003,0.0628826,0.0480151,0.670142,0.194999,0.188722,0.199505,0.0469422,0.207264,0.0317745,0.0921576,0.139724
-60.7449,0.968221,0.251819,4,15,0,79.7401,0.225588,0.0307849,0.776377,0.0274027,0.134313,0.0514243,0.136702,0.0841199,0.258769,0.133782,0.12921,0.182243,0.00575555,0.0839379,0.123482,0.0247408,0.327068,0.142547,0.0538094,0.0703636,0.0899056,0.380193,0.271802,0.106261,0.269824,0.126297,0.0377287,0.0620473,0.180138,0.179993
-60.1956,0.946623,0.251819,4,15,0,73.7148,0.258641,0.228708,0.779346,0.0804516,0.204138,0.0752171,0.140684,0.0290568,0.127539,0.105375,0.535563,0.0709668,0.0101964,0.0954556,0.0281748,0.25447,0.176484,0.0559678,0.0663871,0.11362,0.308187,0.230568,0.200428,0.0714938,0.291784,0.194824,0.18648,0.0135025,0.348083,0.206366
-63.0002,0.828139,0.251819,3,7,0,76.455,0.292094,0.223131,0.748366,0.0308629,0.272189,0.133302,0.249115,0.0225399,0.335409,0.147286,0.422033,0.115263,0.0129112,0.0586405,0.0243371,0.284818,0.171216,0.05595,0.0758408,0.0720373,0.283178,0.231948,0.352846,0.392261,0.326106,0.150272,0.143213,0.0153753,0.202663,0.233057
-63.3659,0.447435,0.251819,4,15,0,87.8864,0.258773,0.211446,0.694586,0.105913,0.178707,0.307501,0.173405,0.0396904,0.224377,0.0972721,0.38406,0.0465175,0.0540976,0.047722,0.0290875,0.0223775,0.146498,0.0488634,0.0925755,0.0921133,0.10875,0.154749,0.358925,0.0490305,0.296292,0.354554,0.18383,0.113956,0.73488,0.206471
-63.5538,0.846669,0.251819,4,15,0,83.5326,0.240094,0.0554353,0.644873,0.0202653,0.056624,0.186254,0.101594,0.158413,0.193701,0.105992,0.201218,0.122834,0.161887,0.0467534,0.0599178,0.00834226,0.0648304,0.115718,0.243592,0.0103602,0.147513,0.249642,0.254233,0.221088,0.310608,0.0922857,0.261393,0.538892,0.112003,0.191567
-59.2245,0.989303,0.251819,4,15,0,76.4279,0.172438,0.0314752,0.418828,0.0109581,0.164939,0.19147,0.0933481,0.0357292,0.192838,0.0813148,0.264224,0.245031,0.212065,0.0782971,0.0715568,0.0171425,0.0471222,0.0884408,0.0861291,0.00979833,0.089436,0.410175,0.163506,0.183404,0.218838,0.141193,0.138694,0.0954678,0.0222864,0.137586
-58.7375,0.87982,0.251819,4,15,0,74.2825,0.203523,0.10547,0.752054,0.135027,0.137259,0.13221,0.0661148,0.0573717,0.0788118,0.119709,0.215669,0.0365784,0.0467548,0.0590877,0.062563,0.275178,0.0647502,0.130241,0.0697131,0.0365482,0.0411268,0.483048,0.216702,0.0477282,0.195465,0.0761544,0.171243,0.233643,0.472238,0.162388
-58.4895,0.962239,0.251819,4,15,0,70.7726,0.265555,0.21974,0.572794,0.00890295,0.17556,0.269141,0.0608541,0.0220297,0.246524,0.0649458,0.220987,0.0171939,0.0310922,0.107494,0.0306568,0.0156242,0.149803,0.0958051,0.129701,0.153119,0.596066,0.580519,0.188173,0.291352,0.249996,0.247836,0.141734,0.142437,0.0215315,0.211882
-60.6186,0.906273,0.251819,4,15,0,72.9524,0.293339,0.170076,0.882686,0.0889259,0.188909,0.29745,0.000320852,0.0271406,0.188914,0.0502974,0.199631,0.159837,0.406083,0.0983628,0.0161712,0.0135149,0.332169,0.195756,0.0620019,0.0473909,0.12138,0.698573,0.241682,0.0938673,0.153514,0.0352542,0.226852,0.365833,0.2669,0.234051
-56.6502,0.99088,0.251819,4,15,0,66.5168,0.264462,0.193626,0.68992,0.0226425,0.172625,0.16917,0.00131969,0.0997526,0.207252,0.219796,0.151078,0.107014,0.037577,0.0705284,0.122939,0.191639,0.350978,0.0633785,0.0971568,0.118273,0.654585,0.675374,0.219459,0.19344,0.372408,0.272524,0.0983606,0.190397,0.193929,0.211011
-57.1498,0.851248,0.251819,3,15,0,67.5987,0.269166,0.164316,0.721406,0.0592676,0.166467,0.10337,0.00609727,0.0342194,0.141827,0.00848397,0.482023,0.20192,0.078483,0.0473049,0.0356732,0.06282,0.316827,0.223277,0.0411628,0.0662675,0.100186,0.565923,0.260672,0.165451,0.165861,0.083458,0.0650538,0.283218,0.383149,0.214764
-57.0774,0.903592,0.251819,4,15,0,72.6201,0.237941,0.139928,0.574564,0.0481413,0.112979,0.295146,0.0893287,0.0146353,0.0795569,0.081732,0.0807018,0.0821591,0.259543,0.0542346,0.110895,0.0635391,0.208051,0.0103664,0.105694,0.0798956,0.0751984,0.472701,0.186481,0.0804061,0.362079,0.217623,0.146128,0.0868271,0.0668541,0.18985
-62.5247,0.977713,0.251819,3,7,0,71.6993,0.181852,0.11157,0.732297,0.0482499,0.101832,0.105478,0.146694,0.172395,0.0493948,0.151001,0.546784,0.165916,0.097187,0.0119385,0.0423568,0.162096,0.334596,0.0144722,0.0699346,0.0233672,0.0434067,0.302987,0.261244,0.130832,0.20101,0.109874,0.12927,0.227005,0.153446,0.145097
-67.9368,0.822832,0.251819,4,15,0,79.963,0.312943,0.138934,1.06924,0.00742777,0.0855117,0.0785081,0.222353,0.00106038,0.0807929,0.132399,0.0341591,0.236873,0.390914,0.0202612,0.116437,0.0761081,0.398722,0.170545,0.038454,0.0230848,0.0136197,0.717708,0.272145,0.210139,0.154579,0.130885,0.239124,0.308432,0.437967,0.249692
-63.4729,0.578535,0.251819,3,15,0,86.7847,0.263421,0.112189,0.564889,0.00327803,0.236932,0.0836808,0.0937551,0.00367025,0.117119,0.116415,0.0984216,0.115718,0.0795052,0.0718019,0.0458376,0.0447184,0.279718,0.0761443,0.243785,0.0502466,0.00021204,0.764138,0.280225,0.165279,0.262968,0.115559,0.15172,0.176896,0.189061,0.210179
-62.1302,0.960054,0.251819,4,15,0,75.6612,0.241603,0.197401,0.767383,0.00481988,0.102536,0.205493,0.234588,0.026655,0.355225,0.119799,0.163292,0.169834,0.333939,0.0364919,0.0209598,0.0365615,0.446911,0.16927,0.0773386,0.00984766,0.000736617,0.530279,0.301082,0.258567,0.220553,0.179901,0.125188,0.319348,0.451362,0.192771
-63.9048,0.883583,0.251819,4,15,0,75.3742,0.233056,0.150272,0.636016,0.00392279,0.0779131,0.166055,0.175531,0.0369619,0.105782,0.0800432,0.163974,0.181089,0.148451,0.0423101,0.0261848,0.32411,0.30542,0.0679505,0.258084,0.00951002,0.000223622,0.565739,0.291316,0.237125,0.286928,0.122306,0.0821446,0.293992,0.328914,0.185952
-64.0378,0.534818,0.251819,4,15,0,88.7056,0.208943,0.124498,0.630606,0.00535214,0.236358,0.395221,0.200611,0.0246134,0.084914,0.218249,0.249313,0.220319,0.201131,0.0698468,0.0177881,0.108937,0.193314,0.0333285,0.113868,0.0216181,0.000767857,0.695972,0.42078,0.112971,0.30857,0.223132,0.0958452,0.142978,0.327149,0.166713
-64.2149,1,0.251819,4,15,0,73.1984,0.298755,0.150152,0.539734,0.0169506,0.10753,0.0928824,0.060944,0.0580818,0.0268131,0.0600663,0.154969,0.125658,0.118343,0.0743885,0.0122598,0.155306,0.207531,0.0192693,0.162479,0.0983335,0.00181641,0.59009,0.137353,0.175868,0.330905,0.0733473,0.266849,0.101715,0.225603,0.238372
-64.1648,0.99811,0.251819,4,15,0,75.8869,0.270777,0.13435,0.519445,0.0133602,0.117575,0.0805647,0.0808299,0.0990635,0.0307606,0.0526234,0.122324,0.135463,0.0964206,0.0586382,0.0122588,0.157099,0.266478,0.0195689,0.119298,0.0815226,0.00198439,0.586177,0.133022,0.133619,0.356977,0.0873508,0.265284,0.117183,0.146167,0.216049
-63.623,0.692858,0.251819,4,31,0,76.9817,0.362823,0.0690788,0.773712,0.0323625,0.228299,0.0954933,0.0620365,0.0251958,0.432039,0.114001,0.256199,0.0956498,0.351732,0.0618893,0.156116,0.0795542,0.120812,0.105082,0.078528,0.00705613,0.20082,0.487292,0.299482,0.109955,0.255478,0.00402181,0.0913912,0.306386,0.186593,0.289491
-65.1508,0.991147,0.251819,4,15,0,76.8452,0.275647,0.0810892,0.804534,0.0373763,0.126508,0.0675914,0.0590775,0.0307272,0.0885275,0.164587,0.126657,0.0231906,0.175525,0.0585876,0.0170187,0.00176553,0.0481085,0.077862,0.191275,0.0708184,0.324413,0.544518,0.244244,0.0646307,0.283681,0.00882473,0.103107,0.163772,0.0313196,0.219935
-59.7417,0.989393,0.251819,4,15,0,77.0448,0.188664,0.250925,0.617022,0.029729,0.207097,0.239195,0.00238496,0.0614639,0.223206,0.0737783,0.434549,0.280781,0.175239,0.0872005,0.120339,0.00700878,0.254923,0.0372472,0.0396281,0.0693032,0.064354,0.515494,0.189979,0.0897387,0.258044,0.199889,0.0713327,0.0675086,0.329863,0.150532
-62.3258,0.710332,0.251819,4,15,0,72.8639,0.311529,0.0939637,0.883934,0.0558839,0.066377,0.144438,0.00498473,0.041975,0.106269,0.120386,0.0544474,0.023468,0.169764,0.0796115,0.0276082,0.146639,0.0749479,0.0185901,0.0976679,0.107454,0.491773,0.725892,0.275737,0.246174,0.270813,0.0920239,0.0877439,0.205404,0.0998258,0.248565
-64.1078,0.9241,0.251819,3,15,0,77.7029,0.265056,0.0565527,1.03904,0.0876055,0.0580906,0.122199,0.0190763,0.0241705,0.0746139,0.1822,0.154655,0.0848024,0.266079,0.119003,0.0142995,0.0394532,0.0874568,0.109248,0.0558105,0.01926,0.346967,0.73693,0.24654,0.0782001,0.299843,0.20869,0.0368919,0.052104,0.147955,0.211484
-61.7164,0.8515,0.251819,4,15,0,81.113,0.274267,0.293795,0.70788,0.049258,0.0560125,0.0600188,0.0171884,0.0580798,0.0725052,0.133481,0.367681,0.231503,0.105223,0.0411461,0.0308302,0.0722924,0.0780622,0.229771,0.0237506,0.030609,0.170293,0.57596,0.165211,0.101112,0.309105,0.183103,0.280797,0.0138508,0.112799,0.218833
-55.966,0.980644,0.251819,4,15,0,72.3581,0.225697,0.0852063,0.860188,0.0736316,0.155257,0.0707689,0.0186899,0.0176148,0.0578788,0.0247152,0.278787,0.111718,0.143566,0.064482,0.0222078,0.220643,0.421276,0.0603448,0.0944208,0.0806422,0.478507,0.572224,0.212698,0.132913,0.189411,0.156595,0.117039,0.034465,0.279413,0.18008
-60.1057,0.892668,0.251819,4,15,0,67.6602,0.252565,0.0976461,0.526829,0.0486795,0.108274,0.110613,0.293234,0.0983125,0.313763,0.0654004,0.349686,0.264238,0.0595194,0.114978,0.0251227,0.0261415,0.118457,0.138972,0.0863719,0.080809,0.021645,0.565242,0.2666,0.26876,0.242044,0.209229,0.2647,0.0169441,0.148093,0.201518
-62.7687,0.881732,0.251819,4,15,0,72.5186,0.329126,0.150488,0.992182,0.0624566,0.157645,0.109361,0.0176051,0.0107726,0.125564,0.0668151,0.294467,0.0911918,0.100836,0.121875,0.0726288,0.141147,0.292815,0.0573734,0.00946576,0.0447137,0.0122622,0.498052,0.0968799,0.0238073,0.313269,0.0762478,0.080685,0.0922941,0.177179,0.262605
-59.4366,0.971719,0.251819,4,15,0,77.1828,0.255819,0.135097,0.769839,0.0343149,0.195184,0.265917,0.0820752,0.00102745,0.0460541,0.041,0.369426,0.245003,0.287836,0.0526347,0.0705324,0.11432,0.149644,0.167703,0.00454294,0.155824,0.0425191,0.513646,0.110167,0.240854,0.295132,0.296646,0.310655,0.160212,0.247798,0.204114
-62.3111,0.905268,0.251819,4,15,0,73.1206,0.30614,0.232465,0.866624,0.0408306,0.13185,0.0835271,0.118777,0.00654622,0.439427,0.129107,0.261775,0.0597145,0.0559746,0.0793572,0.0605186,0.0464501,0.585017,0.0709307,0.000575323,0.040717,0.110119,0.781412,0.186038,0.0845531,0.289032,0.0649306,0.0605206,0.157951,0.0296086,0.244265
-59.1824,0.84794,0.251819,4,15,0,74.0706,0.280521,0.153303,0.946711,0.0451168,0.253971,0.0677375,0.188913,0.0135529,0.0971837,0.0948559,0.517427,0.119769,0.258657,0.0645496,0.0445603,0.0245886,0.278771,0.127039,0.000745445,0.0992052,0.0629359,0.628185,0.147193,0.293443,0.388214,0.0906011,0.123064,0.17096,0.0873443,0.223823
-59.155,0.977311,0.251819,4,15,0,66.806,0.281804,0.174724,0.622113,0.0443295,0.11065,0.0600482,0.0903428,0.0148791,0.294026,0.152502,0.145639,0.185371,0.0342115,0.117979,0.0750452,0.248746,0.357102,0.105556,0.000668465,0.0784877,0.352827,0.698228,0.324836,0.0521147,0.150548,0.104204,0.243942,0.355292,0.424493,0.224847
-56.464,0.876214,0.251819,4,15,0,71.6853,0.202691,0.112882,0.601018,0.0636567,0.0857442,0.219456,0.101205,0.0935877,0.0539527,0.020475,0.267529,0.117296,0.149966,0.0462157,0.0457279,0.0151058,0.112813,0.133241,0.145039,0.0989423,0.09709,0.444967,0.104976,0.289004,0.382943,0.198799,0.11057,0.103903,0.09365,0.161724
-61.4999,0.74583,0.251819,4,15,0,72.1851,0.325665,0.164579,0.757647,0.00221889,0.159635,0.0357675,0.184248,0.0168749,0.0563106,0.196257,0.349712,0.0739479,0.192241,0.119633,0.0402908,0.101517,0.46087,0.0790435,0.00623479,0.0428371,0.473137,0.655006,0.37289,0.0254412,0.0879294,0.150099,0.0777116,0.378259,0.164484,0.259843
-61.192,0.846637,0.251819,4,15,0,76.7745,0.22496,0.193695,0.886849,0.0748381,0.0690702,0.0123541,0.101209,0.045855,0.363119,0.0664309,0.221343,0.0741451,0.198637,0.0673609,0.108737,0.0988553,0.175071,0.165722,0.259966,0.135924,0.0826044,0.660814,0.0459912,0.274248,0.127686,0.121577,0.137225,0.226716,0.188321,0.179492
-62.6816,0.841756,0.251819,4,15,0,78.0155,0.278324,0.0789968,0.420638,0.0372153,0.202658,0.0133177,0.137947,0.0306347,0.0892667,0.227827,0.474499,0.260286,0.183187,0.0778005,0.0353434,0.0791367,0.22048,0.105068,0.0554037,0.0276131,0.505541,0.356442,0.104342,0.117,0.462324,0.154239,0.275396,0.211964,0.361337,0.222071
