# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=7
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_7.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-14.4666,0.9988,0.172686,5,31,0,26.7372,-0.224338,0.429538,0.761774,2.81848,0.394549,0.962803,0.797094,0.951615,0.2496,0.972804,0.320577,1.00047,0.992915,0.472147,0.633265,0.788479,0.569375,1.61514,0.307236,0.03447,0.233126,1.36386,2.70992,1.52426,0.280125,1.17991,1.12611,0.892787,1.20651,0.300418,9.56303,0.102873,0.986307,-0.0548642,0.189223,0.118044,0.184417,-0.117126,0.193518,-0.0866381,0.205403,0.202157,-0.0215329,0.0476733,0.114344,0.02023,0.469428,-0.0923684,-0.209532,-0.124202,0.361491,0.939675,0.430391,-0.104014,0.282478,0.25937,0.159148,0.293905,-0.0952971,0.116525
-17.5565,0.967426,0.172686,5,31,0,32.9131,-0.191586,0.371098,1.03638,2.61345,0.432271,0.846641,1.02138,0.358643,-0.482873,0.597048,0.775649,1.53502,0.213841,1.10228,0.649969,0.327186,-0.0832274,1.08021,1.04878,0.358697,0.869568,1.66547,1.96608,0.620637,1.26044,1.35564,0.655254,0.95327,0.326032,0.715746,4.22033,0.193012,0.77826,-0.0311705,0.122602,0.187448,-0.0584937,-0.370779,0.0299779,0.0962563,0.378059,-0.112229,0.21747,0.0496168,-0.0701676,-0.222471,0.20928,0.197615,-0.0584739,0.13111,0.426468,0.538025,0.0387318,0.276161,0.311492,0.051578,0.162171,-0.0705958,0.0740265,0.0965306
-18.4038,0.921691,0.172686,5,31,0,34.0629,-0.0547094,0.292872,0.883775,3.07173,0.346274,0.693964,1.63414,0.266195,-0.0790303,0.235791,0.432371,1.01638,0.427764,0.423794,0.138393,-0.0189202,-0.0433036,1.62932,0.679135,0.0526285,0.383277,0.790299,1.78643,0.908473,0.71328,1.3614,0.272326,1.02264,0.469067,0.87224,15.4224,0.204124,0.844914,0.0467045,0.148533,0.423884,0.0232518,-0.0778552,0.0143472,0.0719202,0.242961,0.0705706,0.0694081,-0.0141778,-0.0602506,-0.0673918,0.422474,0.14419,-0.039296,0.0575419,0.176747,0.468485,0.211357,0.15419,0.344008,0.0250474,0.244793,0.0826674,0.200745,0.178479
-17.0093,0.98166,0.172686,5,31,0,34.6609,-0.170376,0.364426,0.697059,2.66066,0.472293,0.890241,1.06256,0.911803,0.369853,0.821603,0.762552,1.44275,0.862283,1.27362,0.704471,0.911669,0.670226,1.3492,0.0455113,0.23401,0.366428,2.14139,3.00326,1.06249,0.722925,1.15964,0.756219,0.92514,1.14401,0.540262,3.16938,0.0836507,0.799237,0.00174025,0.154051,0.216848,0.161909,-0.0355915,0.129038,0.107518,0.355401,0.143862,0.293765,0.0863517,0.16186,0.0738723,0.321309,-0.15379,-0.0850962,-0.0368399,0.610001,0.92409,0.216823,0.0930771,0.252227,0.10521,0.166769,0.246531,0.0265098,0.106919
-14.3056,0.918998,0.172686,4,31,0,37.269,-0.0958519,0.432776,0.645046,2.36975,0.270222,0.657961,0.801353,0.608321,0.330152,0.544308,0.032987,1.1343,0.471818,0.822229,0.373887,0.107117,-0.0877354,1.05176,0.670794,0.0250805,0.234479,1.55209,1.2562,0.657348,0.667776,1.00809,1.22134,0.609753,0.069532,0.151982,4.20134,0.183308,0.929717,0.0210935,0.188898,0.250954,0.167415,0.0470298,0.139711,-0.0815759,0.395045,0.10834,0.259989,0.0659573,-0.0494943,-0.133822,0.359325,0.194452,-0.0849977,0.00562517,0.575854,0.4478,0.188632,0.193146,0.340425,0.432714,0.168034,-0.0657601,-0.0300779,0.240069
-13.2021,0.982473,0.172686,4,15,0,27.3507,-0.0939046,0.412797,0.484304,1.96827,0.0656566,0.492821,0.997974,0.391213,-0.0127007,0.653529,0.388079,0.966297,0.0291042,0.946038,0.265738,0.362415,-0.0294192,1.08877,0.93717,-0.226065,0.370033,1.4292,1.09024,0.959572,0.75911,0.811836,0.901452,0.750531,0.351176,0.665865,7.71207,0.106015,0.718593,-0.0668017,0.10953,0.318056,0.0675869,-0.0991474,0.17587,0.0662934,0.30498,-0.0818904,0.296617,0.0157913,0.0556992,-0.106049,0.355534,0.292956,-0.187224,0.058844,0.496066,0.356143,0.302204,0.219453,0.241219,0.278212,0.215912,0.05106,0.180962,0.232725
-13.9285,0.475614,0.172686,4,15,0,32.6741,-0.132348,0.417008,0.384591,2.42923,0.125558,0.662553,0.463895,0.345502,0.0387102,0.701,0.565044,0.829718,0.345352,0.89835,0.173943,0.349676,0.271628,1.92547,0.950121,0.0108669,0.5563,1.13126,1.10993,0.773744,0.83182,0.998075,0.911847,0.821955,0.0457761,0.610535,11.3655,0.0280298,0.880658,-0.0799888,0.143942,0.0611004,0.0117296,-0.116205,0.159975,0.10328,0.213651,0.0116669,0.242272,-0.059812,0.01347,-0.0190767,0.670586,0.26386,-0.127816,0.0996338,0.339395,0.330503,0.19031,0.214528,0.283858,0.247899,0.210414,-0.113259,0.12225,0.199096
-18.1153,0.421232,0.172686,5,31,0,34.6347,-0.0593417,0.333353,0.723801,2.97509,0.071261,0.631334,1.24138,0.232703,0.0464976,-0.266867,0.0490569,1.52418,-0.257927,0.978288,0.616397,0.279378,-0.399339,0.892569,0.788438,-0.153639,0.252606,0.564254,1.90848,1.07073,0.564836,0.906028,0.223079,0.73641,1.08339,0.463403,4.15349,0.18194,0.932416,-0.0355866,0.151115,0.354475,0.0182308,-0.0438416,-0.148303,-0.0429884,0.44875,-0.145323,0.266774,0.146136,0.0337899,-0.192463,0.238199,0.203487,-0.110558,0.0248653,0.128754,0.576855,0.29759,0.128948,0.242686,0.0150225,0.186143,0.301809,0.0951352,0.199247
-17.4242,0.969291,0.172686,4,31,0,31.6016,-0.0624879,0.324689,0.739449,2.44905,0.249757,0.953893,0.850272,0.240442,-0.268082,-0.26264,0.273828,0.630412,0.591634,0.913156,0.69677,0.397648,-0.127307,0.906604,1.10795,-0.106756,0.37204,0.207174,2.33434,0.791874,0.436629,0.672408,0.132118,0.582167,0.68878,0.408456,4.83429,0.177603,0.732692,0.0186053,0.24723,0.213586,0.0155809,-0.149531,-0.147764,0.0264208,0.1422,0.129609,0.234003,0.163745,0.066624,-0.103823,0.231876,0.297252,-0.0971504,0.0583093,0.00477906,0.695446,0.194625,0.0792807,0.155835,-0.0195909,0.126535,0.161151,0.070133,0.191205
-16.0064,0.998006,0.172686,5,31,0,31.6443,-0.111817,0.356871,0.433515,2.41122,0.307765,0.818779,0.663402,0.469638,0.0472684,1.32376,0.563528,1.20559,0.378592,0.203314,0.381944,0.351673,0.3415,1.11459,-0.0538106,0.332788,0.803871,1.77242,2.03276,0.441867,0.831076,1.26046,1.20823,0.863055,1.27007,0.642656,12.1275,0.0428916,0.748678,-0.00198488,0.180381,0.124932,0.0557829,-0.0949484,0.360594,0.0892896,0.318422,0.0232914,-0.0392603,0.0244876,0.0136845,0.0100544,0.285947,-0.131021,0.00694533,0.175061,0.520708,0.613614,0.0458721,0.184769,0.338004,0.319363,0.196182,0.341433,0.117528,0.171962
-18.4176,0.853815,0.172686,4,15,0,33.0095,-0.165935,0.38894,1.10523,2.56,0.124305,0.840326,0.954296,0.700583,-0.0146943,-0.155229,0.698891,1.20588,0.15067,0.971164,0.533441,0.563713,-0.00891673,0.780336,1.37245,0.236645,0.16675,0.0956709,2.15985,1.23834,0.344984,0.856829,0.286561,1.25334,0.156017,0.321366,6.64734,0.263933,0.829752,-0.117588,0.160901,0.205228,0.106549,-0.171651,-0.22631,0.105891,0.30308,-0.107334,0.211789,0.0415408,0.0533151,-0.169403,0.137568,0.367864,-0.0738949,-0.10108,-0.128725,0.674114,0.315705,-0.0317575,0.167319,-0.0544805,0.321537,-0.105254,-0.0409436,0.140941
-13.0883,0.972876,0.172686,4,31,0,32.4735,-0.0789574,0.325027,1.03941,2.66917,0.123509,0.739532,0.59099,0.801593,0.0981462,0.755314,0.292348,1.34054,0.284669,0.232928,0.734699,0.332122,0.330162,0.991255,0.58657,0.00605002,0.112438,1.03661,1.44348,0.834332,0.798366,0.643909,0.716781,1.08618,0.309138,0.743186,15.8872,0.258881,0.788595,-0.0388138,0.16141,0.11313,0.181582,-0.0470572,0.16654,0.0160637,0.356755,0.0135677,-0.00324933,0.15984,0.0289911,0.0283541,0.243227,0.111694,-0.076991,-0.0424119,0.257968,0.390214,0.192223,0.180533,0.130331,0.154016,0.274082,0.0215207,0.162598,0.179865
-18.6406,0.904817,0.172686,4,31,0,31.8018,-0.0620368,0.345426,0.79154,2.76638,0.111788,0.537011,0.564033,0.646044,0.482954,0.930625,0.755283,0.565087,0.66136,0.155025,0.458756,0.126324,0.162309,0.742527,0.225511,0.263351,0.187723,1.20997,2.37634,0.914371,0.69652,1.58398,0.76,0.265852,1.98267,0.404962,20.2287,0.211382,0.893542,-0.0234223,0.123461,0.132795,0.161123,0.104788,0.259425,0.198857,0.133159,0.166414,-0.00848721,0.0964291,-0.0184014,-0.00597099,0.194451,0.0158606,0.0289315,0.0028076,0.355918,0.758814,0.253811,0.178559,0.485111,0.200487,0.0297952,0.622827,0.0778473,0.213237
-22.9299,0.943821,0.172686,4,31,0,34.9806,-0.0141005,0.213427,0.752785,3.48326,0.120236,0.303019,0.664836,0.235083,-0.178603,1.64549,0.913596,1.34022,0.375073,0.419403,-0.0142894,0.259488,0.595271,0.728858,0.145639,0.268532,0.403567,0.912152,3.11158,0.373647,0.673869,0.752,0.336961,0.654183,0.176557,0.234214,3.45234,0.146564,0.729322,0.0115611,0.0505721,0.127794,0.0360726,-0.0522193,0.337092,0.180886,0.271939,0.0659503,0.0754116,-0.0171502,0.0412813,0.112947,0.141458,0.0169829,0.0432116,0.0720318,0.180578,0.649995,0.065646,0.129722,0.146397,0.0578162,0.12552,0.0235816,0.0358871,0.149466
-24.7742,0.948427,0.172686,4,31,0,39.8698,0.0125028,0.231673,0.221314,3.30102,0.342653,0.404313,1.04939,0.594216,-0.14398,1.87059,0.414791,1.07796,0.260743,0.6835,0.0344089,-0.052301,0.473024,1.40674,0.426129,0.214127,-0.0181519,2.52613,3.3022,0.448966,0.872127,0.677043,0.869232,0.269874,0.567223,0.354088,5.95506,0.0637751,0.777259,0.091886,0.106171,0.255619,0.150166,-0.0208534,0.445868,0.108599,0.262236,0.0729097,0.170851,0.0204744,0.00038607,0.122089,0.338406,0.111225,0.0621101,0.00829748,0.597739,0.777532,0.116516,0.214551,0.169355,0.21388,0.0750251,0.143913,0.0945352,0.194798
-14.0767,0.988647,0.172686,4,31,0,36.3858,-0.142223,0.388823,0.883611,2.57634,0.170605,0.783586,0.940887,0.181514,0.619284,0.500023,0.830977,1.43359,0.534103,0.725624,0.544766,0.607763,-0.0150371,1.08291,0.136178,0.252668,0.480153,1.52231,1.82319,1.16256,0.538336,1.57233,0.806256,0.761636,0.61073,1.14248,19.2161,0.201345,0.859518,-0.075888,0.162453,0.223616,-0.0716463,0.0985689,0.0521973,0.18088,0.415191,0.0654484,0.139916,0.0695943,0.0940893,-0.14807,0.278837,-0.0892741,-0.0439801,0.0444714,0.449687,0.566675,0.309809,0.0670942,0.469134,0.171268,0.153919,0.0952427,0.301998,0.167594
-10.786,0.997473,0.172686,4,31,0,23.3486,-0.186547,0.426914,0.932365,2.64937,0.0975584,0.890744,0.732821,0.252164,0.437269,0.302064,0.705848,1.31103,0.419101,0.72257,0.65888,0.574126,0.213144,1.32393,0.187438,-0.0831788,0.545013,1.83133,1.2904,1.13457,0.392995,1.1012,0.519548,0.945089,0.223991,0.826299,10.3967,0.211492,0.944507,-0.144898,0.193724,0.126304,-0.0788951,0.000128812,-0.0575919,0.114789,0.37315,-0.00762705,0.121928,0.0947377,0.058555,-0.0955529,0.378659,-0.106527,-0.222057,0.0461262,0.595274,0.364344,0.297817,-0.0187724,0.283571,0.0352548,0.216924,-0.0909222,0.166211,0.152516
-11.6207,0.981422,0.172686,4,15,0,26.2349,-0.117834,0.380602,0.64954,2.24646,0.437059,0.708195,0.22642,0.709457,-0.129317,0.87675,0.188858,1.15078,0.39506,1.04293,0.536692,0.320437,0.176651,1.2031,0.521836,0.525416,0.247056,2.20141,2.46488,1.2057,0.470924,0.832978,0.594046,0.709276,0.755719,0.866575,12.7348,0.129382,0.737173,0.0485116,0.151706,-0.0316581,0.152187,-0.167052,0.215859,-0.0459541,0.320155,0.0325266,0.279109,0.086432,0.00412488,-0.0506002,0.340067,0.0807778,0.0821403,-0.0238038,0.720025,0.820304,0.341056,0.0614005,0.199199,0.108261,0.152118,0.169794,0.211986,0.184911
-16.4663,0.989258,0.172686,4,15,0,27.0747,-0.0887479,0.352641,0.632156,2.63518,0.3611,0.878361,0.358973,0.374757,0.342246,-0.00518011,0.139616,1.39724,0.227838,0.934295,0.412051,0.38179,0.0573742,0.607136,0.209233,-0.148217,0.0676786,-0.0842177,2.55849,0.352649,0.0467852,1.37107,0.351113,0.578579,0.39906,1.45063,9.64019,0.134176,0.840527,0.0385907,0.220999,0.0378408,0.043407,0.0319421,-0.0905746,-0.0395137,0.403977,-0.00840275,0.240723,0.0565583,0.0458871,-0.0685154,0.125353,-0.0149635,-0.141015,-0.0648816,-0.118447,0.813482,0.0356106,-0.0722495,0.394749,0.0350689,0.115283,0.0519771,0.422803,0.191118
-12.5183,0.998003,0.172686,4,15,0,28.9097,-0.0404148,0.311932,0.300866,2.80721,0.153359,0.782023,0.127893,0.715625,0.0871149,0.433164,0.402185,1.55021,0.547048,0.393345,0.511413,0.165347,0.22521,0.72122,0.423267,0.676231,0.246347,1.24512,2.1688,0.258619,0.590101,1.09228,0.743649,0.521858,1.08846,0.145555,8.4047,0.0534348,0.835245,0.00742282,0.203523,-0.000520975,0.182811,-0.0132409,0.0947028,0.0850395,0.443145,0.130227,0.082282,0.119111,0.0111621,0.0298355,0.184557,0.0916157,0.170523,0.0364286,0.347978,0.636102,0.0402568,0.143657,0.300303,0.191553,0.122369,0.299111,0.00498835,0.206728
-16.9301,0.909094,0.172686,4,31,0,28.0284,-0.0328069,0.282818,0.450143,2.75582,-0.0193873,0.591195,0.167409,0.87539,-0.283762,0.247996,0.595534,1.43831,0.469296,0.00585013,0.273956,0.250343,0.698515,0.283963,0.0943993,0.162304,0.0491888,1.48232,2.09453,0.67436,0.62509,1.11199,0.505783,1.11657,0.677439,1.25359,3.52366,0.0945014,0.746588,-0.0382899,0.134394,0.0145392,0.214769,-0.11306,0.0373308,0.135621,0.373974,0.0999182,-0.0311523,0.0446727,0.0379947,0.164745,0.0475029,-0.00610908,0.0130955,-0.0188954,0.386419,0.559562,0.157914,0.14398,0.281683,0.110237,0.282978,0.158785,0.321729,0.184276
-10.2191,0.998806,0.172686,5,31,0,26.771,-0.13008,0.40322,0.252395,2.64384,0.213478,0.559677,0.951408,0.960584,0.227349,0.302219,0.384181,1.44253,0.353564,0.613522,0.547919,0.40685,0.790806,0.87008,0.385775,0.254283,0.411449,1.03484,2.33638,0.59836,0.698262,0.839665,0.668764,0.394719,0.0922471,0.430858,10.5012,-0.0283091,0.935969,-0.0440009,0.0955932,0.253547,0.257247,-0.0384081,-0.0082189,0.0248297,0.451576,0.0124844,0.117305,0.0908522,0.0339705,0.188789,0.220754,0.0254724,-0.0275477,0.0358248,0.287189,0.811996,0.111191,0.151474,0.20849,0.13958,0.029079,-0.0928837,0.0436511,0.190195
-11.1528,0.863718,0.172686,5,31,0,27.12,-0.0755903,0.582996,0.692276,1.53362,0.107981,0.519833,0.239074,-0.0790932,-0.309102,0.254803,0.233519,0.394785,0.523233,0.559006,0.182301,0.194906,0.194468,0.988359,0.361673,0.00882775,0.236933,1.86113,1.41357,0.600287,0.0840991,0.728805,0.0841824,0.551579,1.22601,0.236987,2.88294,0.328004,0.818503,-0.0126377,0.22747,0.0637888,-0.121701,-0.255795,0.0729589,0.0605505,0.154568,0.229452,0.250307,0.0306902,0.0380392,0.0377834,0.500619,0.135263,-0.0704438,0.0625406,1.00944,0.748517,0.274374,-0.026561,0.3493,-0.0265124,0.245977,0.639169,0.0625722,0.363885
-9.76781,0.93961,0.172686,4,15,0,25.2243,-0.0931847,0.447693,0.270499,2.43374,0.208175,0.531417,0.763847,0.66756,-0.0296251,0.253718,0.344883,1.29832,-0.0604496,0.521539,0.468712,0.407724,0.12934,1.14776,0.198804,0.159598,0.194454,2.05021,2.10036,0.457567,0.618483,0.730148,0.837,0.453531,0.570739,0.645339,2.79235,0.027916,0.996385,1.37792e-05,0.144727,0.248784,0.205677,-0.106448,0.0204032,0.0612173,0.488066,-0.120248,0.140305,0.116654,0.0893505,-0.0352801,0.420658,-0.00418172,-0.0217338,-0.00612909,0.82468,0.847133,0.111665,0.183706,0.233697,0.281535,0.109858,0.162331,0.195729,0.243108
-8.51746,0.894346,0.172686,4,31,0,24.1962,-0.0490568,0.406676,0.492272,2.37842,0.247098,0.585452,0.500227,0.498119,0.124752,-0.0630117,0.156478,1.18946,-0.00815791,0.52711,0.163272,0.157918,-0.0622894,1.08397,0.291605,0.0266731,0.0725612,1.70956,2.06242,0.200142,0.129675,0.699299,0.334691,0.257327,0.570983,0.864424,10.9811,0.151139,0.918189,0.051432,0.189033,0.154374,0.153516,0.00167669,-0.0746821,0.0145793,0.434667,-0.0523744,0.165306,0.0173421,0.0151646,-0.0743884,0.39177,0.0695322,-0.0382095,-0.0195479,0.646179,0.789679,0.0323361,0.00367914,0.235332,0.087054,0.055592,0.183148,0.302484,0.274087
-8.05839,0.865754,0.172686,4,15,0,25.3953,-0.0737946,0.430359,0.610233,1.80302,0.103252,0.481688,0.573657,0.302305,0.0894558,0.611492,0.143073,1.17465,0.836431,0.358667,0.442192,0.149786,0.315347,0.870779,0.486276,0.143848,0.267748,2.32755,1.70369,0.424479,0.341275,0.979794,0.0876827,0.351373,0.50016,0.492459,9.3573,0.188825,0.702152,-0.0293591,0.133504,0.173084,0.0563051,-0.0352964,0.189367,-0.0122216,0.431729,0.286171,0.0805612,0.116507,-0.00933291,0.0619181,0.300953,0.135479,-0.0118883,0.0414332,0.92789,0.659406,0.108884,0.0730762,0.347869,-0.0360595,0.0774223,0.141454,0.13814,0.267638
-8.72792,0.932639,0.172686,4,15,0,28.8303,-0.172456,0.467965,0.624019,2.41277,0.380307,0.773096,0.689593,0.5829,-0.144011,0.158456,0.50354,0.816077,0.252214,0.608591,0.437115,0.614915,-0.0349163,0.968765,0.29973,0.627797,0.38403,-0.059664,1.97218,1.09096,0.583429,0.787521,1.06839,0.893226,0.379808,0.205284,3.41765,0.119563,0.956637,0.00551399,0.189326,0.150249,0.10032,-0.239849,-0.0983045,0.0631832,0.209439,-0.054429,0.112343,0.0320981,0.115303,-0.188796,0.280892,-0.0321933,0.121331,0.00725626,-0.200377,0.750456,0.338075,0.100568,0.196076,0.327513,0.245543,0.00528058,-0.0763904,0.185901
-12.2134,0.969767,0.172686,4,15,0,21.0934,-0.172375,0.363941,0.917116,2.85199,0.324011,0.733422,0.565518,0.229953,0.293606,0.396804,0.944795,1.52654,0.608455,0.329441,0.687964,0.376551,0.342367,1.50298,0.655537,0.0353834,0.637091,2.09222,2.42303,0.988199,0.966745,1.11395,0.475471,0.876246,1.03259,0.363847,16.3773,0.161401,0.865581,-0.0544544,0.0945471,0.0334401,-0.0886861,-0.0655202,-0.0279621,0.171474,0.383194,0.0490666,-0.0524781,0.0780029,-0.0353329,-0.0477737,0.374621,0.0662016,-0.159498,0.0594884,0.589069,0.709466,0.187271,0.179463,0.233038,0.000668075,0.146527,0.203427,-0.0399563,0.117468
-12.1425,0.999126,0.172686,5,31,0,21.5327,-0.171885,0.326027,1.0066,3.12002,0.125703,1.07881,0.604013,0.242736,-0.0697617,0.0733158,0.50313,1.61013,0.39652,0.654041,0.601101,0.646861,0.0361861,1.8678,0.739126,0.202831,0.676633,1.34502,2.79589,1.1339,0.779684,1.20769,1.25299,0.80848,0.408298,0.678968,12.4508,0.156293,0.845326,-0.130903,0.179836,0.0250392,-0.0927467,-0.194629,-0.147982,-0.00785145,0.353059,-0.042609,0.0413496,0.0240898,0.0390089,-0.160088,0.437069,0.0690898,-0.105757,0.0487154,0.266627,0.739652,0.197796,0.0823126,0.221853,0.236624,0.0917009,-0.0387691,0.0494765,0.0874118
