# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-6.28561,0.992466,0.168341,4,15,0,26.5207,-0.0274825,0.334219,0.615144,2.63106,0.134808,0.676372,0.486816,0.488246,0.146939,0.185869,0.47805,1.15537,0.154178,0.723439,0.236873,0.18284,0.403379,1.06606,-0.0119582,0.127479,0.331807,0.714833,2.06876,0.71666,0.596292,0.791547,0.642008,0.383195,0.940272,0.116277,11.4387,0.17811,0.851869,0.017573,0.198574,0.135221,0.135699,0.0216272,0.0346386,0.132291,0.358664,0.0240468,0.214305,0.0516849,0.033626,0.107334,0.328813,-0.0314792,0.0151232,0.0834137,0.211428,0.663937,0.212039,0.171809,0.237068,0.187089,0.100589,0.286774,0.0113793,0.238173
-8.68775,0.965406,0.168341,4,15,0,21.9678,-0.0929574,0.409481,0.534228,2.64566,-0.0580399,0.845909,0.524316,0.629862,0.135534,0.0445004,0.482192,1.24282,0.0574635,0.537746,0.404756,0.250931,0.362986,1.01449,0.109956,0.281098,0.0382462,0.624757,2.31001,0.77261,0.772864,0.689685,0.512424,0.366692,1.23695,0.200208,10.6633,0.125799,0.990392,-0.116724,0.253426,0.12174,0.164959,-0.037459,-0.0747354,0.104491,0.415952,-0.0694272,0.127239,0.0727824,0.00979422,0.0556784,0.322458,-0.0479326,0.0221467,-0.0772964,0.162869,0.852948,0.223412,0.223516,0.189456,0.11687,0.057196,0.41355,-0.0109759,0.232334
-10.0125,0.906491,0.168341,4,15,0,21.6808,-0.0514508,0.378582,0.615322,2.22709,0.215655,0.957772,0.452739,0.741172,0.180047,0.319366,0.295545,0.854701,0.323172,0.158355,0.263998,0.248244,0.323476,1.30674,0.361052,-0.0129514,0.17068,0.549553,1.99776,0.728131,0.596843,0.922939,0.412575,0.285765,0.937171,0.366477,25.0664,0.181499,0.791686,0.0301923,0.311144,0.119948,0.229144,0.0167118,0.0694555,0.0604373,0.272124,0.0708965,0.0084994,0.048494,0.0425301,0.0710116,0.443256,0.085237,-0.056354,0.0131655,0.1566,0.704864,0.224207,0.174503,0.297957,0.104743,0.0567346,0.303345,0.0872908,0.250374
-12.3839,0.998469,0.168341,4,15,0,23.1246,-0.0826713,0.433524,0.733001,2.11858,0.249409,0.483307,0.0736854,0.528527,0.451255,0.145993,0.143393,0.871907,0.041447,0.978385,0.199739,0.405146,-0.0096391,0.893005,0.0705878,0.293693,0.096242,0.203013,1.63107,0.670924,0.526828,1.25473,0.706348,0.45265,0.200684,0.375083,20.8806,0.235103,0.835784,0.0254537,0.126854,-0.0507269,0.146458,0.112959,-0.0193797,-0.020507,0.295322,-0.064703,0.341483,0.00392054,0.0929694,-0.0868501,0.304468,-0.0520698,0.0446518,-0.0409481,0.00533984,0.624439,0.208191,0.145721,0.461285,0.223548,0.113564,0.00433005,0.0799362,0.262835
-14.5485,0.149565,0.168341,4,15,0,33.0816,-0.0569404,0.412536,0.915057,2.24541,0.174493,0.512488,0.117077,0.459828,0.35835,0.0281702,0.231671,0.971536,0.0286776,0.735551,0.213434,0.451031,0.166906,0.949103,0.147632,0.537107,0.235493,-0.0206098,1.78503,0.710282,0.491628,1.2798,0.62149,0.447384,0.129032,0.871046,20.2713,0.320554,0.869374,0.0150441,0.154479,-0.0086419,0.132755,0.0908916,-0.0453192,0.0386321,0.343853,-0.0451099,0.246501,0.0311088,0.129126,0.0119144,0.334599,0.00396308,0.164636,0.0402088,-0.0654427,0.679447,0.236076,0.145874,0.471021,0.199446,0.127621,-0.00371008,0.302397,0.271816
-16.0138,0.394814,0.168341,4,15,0,31.4812,-0.052998,0.401489,0.935352,2.39792,0.186389,0.454244,0.0697847,0.405859,0.296219,-0.00919973,0.212381,1.04907,0.0352965,0.709576,0.239297,0.423932,0.112272,0.815408,0.189108,0.536822,0.198926,-0.0223147,1.65401,0.758528,0.559443,1.2904,0.588139,0.387959,-0.00371587,0.915214,21.6392,0.322535,0.909741,0.0218349,0.129376,-0.0249802,0.10995,0.0659307,-0.0566916,0.0322706,0.36819,-0.0388268,0.231889,0.0430772,0.117206,-0.00792196,0.274379,0.0229267,0.16253,0.0268687,-0.0619571,0.611068,0.251543,0.171612,0.465082,0.183133,0.102763,-0.0544899,0.31445,0.267002
-11.8455,0.315473,0.168341,4,15,0,28.833,-0.103637,0.344847,0.59732,2.74887,0.487541,0.652265,0.427977,0.537188,0.344773,0.485164,0.0781363,1.3616,0.26925,0.533849,0.161995,0.345929,0.160484,1.15359,0.493611,0.106919,0.20163,1.46982,1.68987,0.647409,0.0266014,1.07482,0.659868,0.639321,0.86893,1.46425,16.5214,0.102346,0.8443,0.0644894,0.121294,0.043949,0.08161,0.0152563,0.06367,-0.0766924,0.365906,-0.0107874,0.0804585,-0.0477739,0.0156552,-0.0482949,0.294173,0.0665827,-0.0667668,-0.034106,0.403226,0.479108,0.11962,-0.094464,0.267012,0.123916,0.11683,0.19601,0.401305,0.171008
-11.3473,0.985265,0.168341,4,15,0,23.1511,-0.0718313,0.345506,0.33982,2.62187,-0.030594,0.535934,0.603074,0.64713,-0.0607222,0.263362,0.416366,0.56089,0.192499,0.795225,0.44187,0.305936,0.397797,1.76904,0.569811,0.264389,0.257859,0.801535,2.74208,1.15228,0.698782,0.952875,0.879242,0.583604,0.49973,0.395635,15.2623,0.0455786,0.834041,-0.0824017,0.113337,0.136534,0.151756,-0.0928112,0.019162,0.0720259,0.12196,-0.00532153,0.202924,0.0808377,0.0338716,0.0656101,0.539385,0.125042,0.0195169,0.0172607,0.205104,0.875573,0.326289,0.169602,0.257393,0.231952,0.129808,0.100828,0.0648632,0.203253
-14.1486,0.864878,0.168341,4,15,0,25.6082,-0.0890644,0.338476,0.690996,2.92707,0.252782,0.838458,0.627724,0.699008,0.323943,0.157084,0.3678,1.06317,0.702407,0.92012,0.647097,0.305387,0.220286,1.78314,-0.0756955,0.00671289,0.194288,2.1217,2.52008,1.40061,0.913471,1.15288,0.542262,0.576553,0.257012,0.466058,13.7114,0.144821,0.901679,-0.00350396,0.194733,0.123405,0.147533,0.0205824,-0.0358952,0.0354269,0.270794,0.148683,0.222374,0.129962,0.0143016,-0.0145029,0.514484,-0.114685,-0.0867922,-0.0233025,0.629079,0.763921,0.385007,0.220123,0.301159,0.094478,0.106085,-0.00207196,0.068685,0.180285
-20.0871,0.987225,0.168341,4,31,0,33.2446,-0.167626,0.40175,0.682966,1.97754,0.0583098,0.781959,0.370685,0.389088,-0.42308,0.495805,0.215442,1.2353,1.28251,0.708664,0.334211,0.567907,0.918344,0.407023,0.843167,0.262371,0.599045,0.559403,2.18889,1.1512,0.746526,0.90922,0.818994,1.10871,0.740826,0.262255,7.25841,0.106756,0.626851,-0.1442,0.146527,-0.0187027,-0.0113094,-0.337598,0.0315642,-0.0810718,0.328659,0.347624,0.11708,-0.0333561,0.0605311,0.201319,-0.00410389,0.171117,-0.062218,0.0730411,0.0571149,0.71176,0.29487,0.132292,0.197654,0.161406,0.277799,0.130002,-0.0622648,0.149925
-12.702,0.619396,0.168341,5,31,0,35.9116,-0.144227,0.373394,0.697744,2.12448,0.401421,0.780525,0.933372,0.35653,0.045406,0.88432,1.0724,1.50604,0.530508,0.951166,0.442865,0.267775,0.235782,0.492385,0.329939,-0.0470927,0.589805,0.132808,2.17696,0.732959,0.457448,0.938085,0.752693,0.670689,1.70829,0.278274,8.76697,0.116306,0.649041,0.00566097,0.147216,0.204288,-0.0111009,-0.127273,0.185973,0.256201,0.418121,0.0538611,0.210933,0.0211359,-0.0442414,-0.0561878,0.0396263,-0.0210299,-0.161811,0.0760026,-0.0946375,0.668638,0.129455,0.026581,0.206048,0.136824,0.106204,0.493639,-0.0403212,0.151779
-14.6033,0.979098,0.168341,4,31,0,27.4262,-0.165215,0.401522,0.673652,2.89083,0.316149,0.737048,0.752729,0.651647,0.356229,0.353486,-0.0377022,0.672093,0.675606,0.491179,0.491596,0.56966,0.350129,2.27106,0.377892,0.520791,0.0507489,1.42042,2.09494,1.04788,0.666038,1.30794,0.467897,0.488964,0.336713,0.578464,5.68172,0.105271,0.995518,-0.0382745,0.130726,0.137022,0.0964353,-0.0221814,-0.0232827,-0.180354,0.104645,0.106056,0.0320041,0.0321715,0.0635158,-0.0246307,0.746664,-0.0134831,0.0438938,-0.144838,0.405116,0.675948,0.255531,0.102214,0.359951,0.0226556,0.0311145,-0.0300174,0.0670509,0.150304
-12.1955,0.99218,0.168341,5,31,0,26.2903,-0.0810007,0.316758,1.04944,2.1902,0.169133,0.606309,0.840522,0.627376,-0.130805,0.212284,0.444085,1.32913,0.388122,0.793231,0.452397,0.370782,0.671289,0.992839,0.341867,0.312951,0.789914,0.437267,2.61623,0.64661,0.779456,1.20393,0.716766,1.04122,0.393805,0.474045,9.27164,0.251417,0.612762,-0.0274266,0.111052,0.185241,0.117725,-0.122434,-0.0137583,0.0596667,0.34001,0.0419401,0.170261,0.0622995,0.0364474,0.131635,0.233489,0.0272882,0.018129,0.169211,0.0575069,0.747711,0.123818,0.165898,0.300355,0.146041,0.248813,0.04374,0.0691566,0.170278
-17.5148,0.926813,0.168341,4,15,0,26.6258,-0.179616,0.387562,0.492679,2.46956,0.164425,0.943834,0.669701,0.883962,-0.0997668,0.302152,0.541373,0.915292,0.582966,1.59636,0.66654,0.407392,0.865622,1.52513,0.580682,-0.160322,0.427192,1.29045,2.43724,1.32394,0.830954,1.38074,0.330917,0.601877,1.3695,1.12987,8.08357,0.0113277,0.77749,-0.115891,0.186178,0.0799346,0.162974,-0.218282,-0.0625133,0.0301996,0.175116,0.0463195,0.439072,0.0787095,-0.0217262,0.155866,0.411465,0.0454344,-0.241751,-0.0140525,0.320514,0.764964,0.333493,0.14243,0.355505,-0.0513653,0.0536484,0.351149,0.258277,0.127274
-18.2224,0.222337,0.168341,5,31,0,35.926,-0.18527,0.409841,0.513241,2.54632,0.0783204,0.960648,0.721455,0.826502,-0.00945237,0.373833,0.473636,0.936106,0.62956,1.55441,0.697621,0.363142,0.740406,1.09592,0.610037,-0.0852503,0.485419,1.28439,2.17753,1.25897,0.857711,1.49683,0.436119,0.379647,1.11976,1.23904,12.1288,0.0250767,0.858315,-0.153171,0.208442,0.110411,0.153464,-0.189144,-0.0320583,0.00884519,0.198384,0.0727489,0.45179,0.100643,-0.03644,0.118178,0.263881,0.0647477,-0.220209,0.0136743,0.341126,0.707171,0.330709,0.166254,0.42819,-0.00653116,-0.0296754,0.273651,0.322537,0.14063
-13.3716,0.79997,0.168341,4,15,0,32.6103,-0.119926,0.406169,1.06438,2.29083,0.267385,0.560726,0.833951,0.539679,0.0800855,1.04295,0.413153,1.2562,0.512067,0.556637,0.505352,0.415446,0.203432,1.50703,0.518775,1.0381,0.844618,0.542453,2.02616,0.679582,0.323166,0.723268,0.560555,0.624211,0.857663,1.43269,4.33195,0.312394,0.810538,-0.0113223,0.107823,0.218799,0.0992748,-0.0873975,0.303687,0.047884,0.390305,0.0880598,0.106163,0.0853323,0.0488155,-0.0372981,0.492182,0.0907845,0.301716,0.223131,0.100402,0.703039,0.156099,0.0113342,0.173843,0.107754,0.133609,0.22843,0.46199,0.195846
-9.87906,0.900001,0.168341,4,15,0,30.6789,-0.101585,0.461291,0.268282,1.9093,0.186888,0.827849,0.587458,0.333641,0.034352,0.694473,0.533379,0.70603,0.231177,0.464635,0.353655,0.568546,0.146918,0.752728,0.284956,0.00594959,0.00286878,0.935391,1.85007,0.880271,0.771189,1.0449,0.584388,0.685464,1.50346,0.574932,15.3041,0.0221718,0.779158,-0.0153745,0.280295,0.169405,0.052321,-0.0857382,0.21877,0.144458,0.224101,0.00505534,0.112748,0.0615536,0.160681,-0.0338126,0.245642,0.0298633,-0.09884,-0.100261,0.329903,0.751838,0.304477,0.254158,0.380421,0.167989,0.214614,0.59195,0.163627,0.26569
-7.85578,0.991808,0.168341,4,15,0,20.4246,-0.0423844,0.349693,0.534478,2.06792,0.192505,0.741354,0.881544,0.311085,0.0960949,0.904133,0.318339,1.35666,0.107317,0.0604004,0.352728,0.192932,0.242038,1.0143,0.455234,0.341575,0.288502,0.826352,2.50819,0.609355,0.873996,1.02518,0.585607,0.612098,0.161265,0.707873,12.9026,0.144519,0.680752,0.0249332,0.216862,0.265885,0.0664,-0.0087807,0.273784,0.0689366,0.432029,-0.00485649,-0.0212628,0.0809622,0.0250826,0.0422545,0.312309,0.116808,0.0770621,0.0585025,0.246585,0.834711,0.170703,0.263246,0.316113,0.162398,0.171662,0.0140088,0.205154,0.235796
-14.47,0.794801,0.168341,4,31,0,26.1572,-0.145248,0.403277,1.01819,1.94571,0.26913,0.959447,0.697958,0.394161,-0.0256076,1.61247,0.575272,1.11729,0.293697,1.11569,0.342104,0.192779,-0.211816,0.970787,0.214827,0.032692,0.358661,0.290687,1.88892,1.13298,0.689067,1.17524,0.595412,0.849122,0.570533,0.225454,2.66905,0.265365,0.639412,-0.0367137,0.241676,0.136223,0.0137085,-0.155575,0.505025,0.0867465,0.305332,-0.0268064,0.304685,-0.0072847,-0.0675042,-0.230668,0.246249,-0.0586128,-0.132064,-0.000607914,-0.0280203,0.616511,0.311656,0.132637,0.328699,0.0948687,0.197184,0.0848354,-0.0543272,0.156067
-19.1747,0.706427,0.168341,4,31,0,30.1473,-0.136752,0.344957,0.243093,3.05852,0.135562,0.52997,0.637056,0.507543,0.0519984,0.0305522,0.00336021,1.41449,0.727552,0.286454,0.577286,0.651992,0.542498,1.28703,0.518681,-0.189706,0.36182,1.27459,2.65555,0.69879,0.401792,0.883127,0.576349,0.557495,1.91972,1.14428,2.20715,-0.0528957,0.918305,-0.0899894,0.0460643,0.0830045,0.0383282,-0.118815,-0.126213,-0.135593,0.351187,0.114222,-0.0379382,0.0623863,0.0881566,0.0503858,0.307218,0.04217,-0.202192,-0.0119403,0.302927,0.779297,0.1043,0.00184854,0.167888,0.0620629,0.0555592,0.525467,0.257975,0.113952
-18.7412,0.992551,0.168341,5,31,0,31.4881,-0.025415,0.414713,0.836796,1.93789,0.225416,0.779729,0.451164,0.119564,-0.0296611,1.33687,0.557901,0.580165,0.273442,0.534051,0.147861,0.00470498,0.47584,0.953704,0.100599,0.50121,0.209303,0.428541,1.75188,0.860673,0.360449,0.994314,0.34593,0.836529,-0.0941676,1.30365,7.67591,0.321615,0.778253,0.0680677,0.297948,0.161688,0.0241697,-0.0377159,0.529,0.205953,0.215187,0.0879849,0.196063,0.0359048,-0.0234638,0.171922,0.370098,0.0163047,0.182443,0.0613855,0.152306,0.701111,0.331517,0.124068,0.386939,0.118046,0.321504,-0.0644675,0.515226,0.302705
-17.5013,0.929397,0.168341,4,31,0,32.0116,-0.0293531,0.365296,0.454022,2.41163,0.193926,0.617582,0.651548,0.653621,0.0324746,0.337724,0.503409,0.833165,0.0955361,0.0709155,0.306537,0.452406,0.599033,0.761221,0.606644,1.05482,0.244384,0.259084,2.17934,0.868924,0.152085,1.07935,0.205349,0.96918,0.988213,1.90615,7.83056,0.136499,0.851606,0.0414874,0.196247,0.208655,0.209412,-0.0174903,0.0940163,0.15454,0.274999,0.00554587,-0.00344796,0.0826236,0.135909,0.189471,0.248718,0.192252,0.355969,0.0599195,0.0652892,0.766751,0.288061,0.026203,0.364931,0.0456602,0.324685,0.331637,0.666956,0.259763
-17.399,0.987894,0.168341,4,31,0,32.4707,-0.109183,0.317452,0.635071,3.20685,0.0909866,0.835102,0.384978,0.745221,0.103537,1.64782,0.0301529,1.33152,0.488598,0.798746,0.515661,0.293853,-0.0654649,0.828509,0.101111,0.44371,0.34772,2.3828,1.99461,0.839904,0.761275,0.848801,0.527127,0.284798,0.349354,0.204209,14.9751,0.0924215,0.908837,-0.080299,0.155921,0.0130291,0.127389,-0.0763148,0.413921,-0.0996108,0.31351,0.0459234,0.14438,0.0545147,-0.0158989,-0.129965,0.153829,-0.0770851,0.0316736,0.00120137,0.647242,0.524008,0.157446,0.132485,0.16027,0.0581544,-0.0187734,0.00172008,-0.0443562,0.143544
-14.0929,0.959942,0.168341,5,31,0,32.2144,-0.1585,0.432339,0.759941,2.08243,0.368931,0.614455,1.12131,0.84758,0.320185,0.202729,0.654698,0.918903,0.357257,0.289684,0.372889,0.2957,0.811262,1.23385,0.941047,0.561292,0.306687,0.811617,2.357,0.999426,0.260912,1.23878,0.70215,1.09956,0.552604,0.521764,10.1463,0.170051,0.741815,0.0010028,0.107152,0.326286,0.207941,-0.0200719,-0.0708525,0.124551,0.238777,-0.00404434,-0.0332585,0.00271411,-0.0306577,0.19224,0.374939,0.248351,0.084168,-0.0259078,0.192393,0.860521,0.27359,-0.045698,0.377072,0.145066,0.31688,0.0804119,0.0670786,0.184793
