# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 5a_halfnormal_uni - draws_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-59.8927,0.970364,0.231355,4,15,0,66.8241,0.213209,0.151535,0.597269,0.081844,0.10352,0.118866,0.0750259,0.0300565,0.127626,0.108885,0.360681,0.0943084,0.0380049,0.00495841,0.0356079,0.046312,0.0821689,0.00646675,0.108432,0.0827792,0.223581,0.567787,0.292241,0.0972743,0.380166,0.233916,0.07802,0.0367836,0.16133,0.170117
-65.0006,0.963546,0.231355,4,15,0,76.0047,0.253288,0.195942,0.741656,0.030135,0.31224,0.0665135,0.141061,0.0674155,0.269703,0.059621,0.241173,0.116609,0.00288592,0.0195793,0.103394,0.00522661,0.525017,0.00355237,0.123978,0.107626,0.403057,0.360192,0.194021,0.263364,0.233192,0.103583,0.325403,0.30245,0.152338,0.202095
-61.2436,0.91925,0.231355,4,15,0,80.2091,0.222733,0.14299,0.695616,0.0470515,0.0430598,0.209226,0.0194787,0.0312732,0.0464758,0.153339,0.175739,0.0376272,0.152349,0.106938,0.0143909,0.29361,0.128643,0.071065,0.0615869,0.0430032,0.226554,0.426605,0.237972,0.014637,0.325841,0.0953919,0.0434373,0.180578,0.197935,0.177716
-57.2401,0.992571,0.231355,4,15,0,70.2711,0.272063,0.248111,0.656903,0.0375552,0.0687081,0.221691,0.0622025,0.0557587,0.389858,0.0716706,0.47521,0.0335969,0.0674094,0.0793946,0.0471661,0.0531168,0.311937,0.0237393,0.0769759,0.101013,0.511613,0.555679,0.271498,0.00902424,0.253642,0.241394,0.248032,0.0654848,0.345938,0.217075
-58.4638,0.945102,0.231355,4,15,0,68.9707,0.233279,0.181629,0.778417,0.0643506,0.268895,0.0995212,0.0386369,0.0643613,0.0487347,0.172968,0.0573568,0.0802739,0.334456,0.0647936,0.00942091,0.0445105,0.27464,0.074153,0.0483531,0.0439693,0.121536,0.522147,0.248831,0.294056,0.283334,0.157189,0.154579,0.0215048,0.225788,0.18613
-59.6594,0.941753,0.231355,4,15,0,73.7669,0.236461,0.178979,0.709942,0.045281,0.130947,0.118234,0.0743394,0.0513432,0.0091253,0.155504,0.485588,0.03617,0.16851,0.0580745,0.0173284,0.00825839,0.404018,0.0760878,0.0775554,0.128069,0.11699,0.648512,0.318392,0.189994,0.307598,0.0948138,0.0663741,0.00524428,0.334034,0.188668
-54.4638,0.821862,0.231355,4,15,0,74.775,0.265935,0.0807887,0.970399,0.073714,0.139704,0.262144,0.0844704,0.059017,0.192075,0.0644521,0.189839,0.107158,0.196921,0.0852407,0.0573039,0.0312521,0.492485,0.108141,0.121501,0.0460099,0.0870807,0.779037,0.0914846,0.0939305,0.311978,0.196682,0.335721,0.159475,0.351898,0.212186
-53.3832,0.928068,0.231355,4,15,0,66.6708,0.327292,0.187701,0.692333,0.0651268,0.237666,0.234954,0.0210272,0.0838637,0.151778,0.0534763,0.273341,0.104006,0.10533,0.0427284,0.103637,0.136291,0.228227,0.180307,0.119712,0.118882,0.746886,0.455289,0.324009,0.201066,0.360828,0.181319,0.0821711,0.427183,0.169842,0.261141
-59.6862,0.859938,0.231355,4,15,0,75.8566,0.211331,0.087992,0.86124,0.027958,0.138633,0.149696,0.124157,0.0281266,0.139609,0.138394,0.330854,0.0656417,0.165093,0.139992,0.0434484,0.0436561,0.21344,0.0312612,0.100821,0.069161,0.0622521,0.562372,0.155592,0.0465324,0.224343,0.0239986,0.010848,0.070535,0.0618298,0.168617
-62.744,0.967595,0.231355,4,15,0,74.9067,0.277206,0.28933,0.362857,0.0982168,0.161555,0.273306,0.125149,0.00985877,0.147263,0.0486669,0.290582,0.0486743,0.259373,0.0669766,0.0827352,0.0953451,0.346504,0.0722236,0.0253117,0.0116357,0.695349,0.4645,0.323258,0.1433,0.292354,0.20859,0.0259498,0.157608,0.0260909,0.221178
-67.0442,0.954709,0.231355,4,15,0,78.1581,0.256702,0.131825,1.07758,0.0307752,0.221363,0.195138,0.00221195,0.000606214,0.28482,0.0445328,0.187944,0.230615,0.206024,0.0755992,0.056435,0.0328461,0.13723,0.0870417,0.217485,0.026357,0.104704,0.784449,0.199546,0.292468,0.29685,0.137489,0.354796,0.0589068,0.0245732,0.204819
-69.8371,0.988735,0.231355,4,15,0,82.9948,0.232471,0.22072,0.546021,0.00913931,0.102465,0.0413623,0.0167426,0.000163101,0.0985423,0.205191,0.0544504,0.0639664,0.188973,0.100123,0.0344693,0.232033,0.246085,0.0825267,0.0237555,0.182471,0.633295,0.370598,0.262403,0.0389061,0.26486,0.155409,0.0402711,0.17434,0.0787922,0.185485
-70.2168,0.956849,0.231355,4,15,0,88.9943,0.22718,0.0267794,0.536457,0.0352006,0.0279315,0.36552,0.0378899,0.142132,0.191214,0.0318683,0.404423,0.166755,0.124125,0.0133078,0.104491,0.0103161,0.228683,0.120472,0.193313,0.018198,0.0135786,0.445759,0.133456,0.0208674,0.231761,0.0321627,0.128795,0.157187,0.0528392,0.181263
-68.3421,0.967253,0.231355,4,15,0,86.0502,0.265713,0.361548,0.903852,0.0644309,0.321002,0.0742519,0.00904443,0.0098473,0.0342241,0.212277,0.221132,0.11817,0.0572212,0.0541563,0.0305406,0.0350821,0.290487,0.0128373,0.0364744,0.195063,0.111427,0.69772,0.0669125,0.0643528,0.212245,0.0358477,0.219167,0.110317,0.402552,0.212009
-67.1134,0.883368,0.231355,4,15,0,85.0734,0.256237,0.00345694,0.8357,0.0832499,0.0606455,0.228692,0.0151103,0.132525,0.18257,0.128978,0.23105,0.186244,0.0551238,0.15482,0.0255039,0.0640176,0.205035,0.0123242,0.0718776,0.0374371,0.119818,0.602986,0.315706,0.0674518,0.236678,0.00726042,0.0882462,0.389154,0.527481,0.204447
-66.1071,0.804647,0.231355,4,15,0,78.8953,0.308875,0.00414241,0.755374,0.0248629,0.1221,0.109803,0.299952,0.0155472,0.126306,0.035945,0.452242,0.0819741,0.354938,0.00440718,0.0544659,0.167382,0.322941,0.00602137,0.148447,0.150034,0.544248,0.654382,0.17587,0.0913575,0.324015,0.0122043,0.218779,0.157428,0.0913961,0.246446
-56.7593,0.958385,0.231355,4,15,0,73.8267,0.226574,0.0112816,0.758459,0.0354631,0.251654,0.331984,0.0206182,0.0273093,0.255049,0.0867668,0.211491,0.0717445,0.0613141,0.112122,0.0488053,0.0695782,0.344121,0.183228,0.0768993,0.0208821,0.116047,0.528748,0.304397,0.239972,0.252128,0.229653,0.145773,0.346208,0.434427,0.18078
-64.6682,0.850367,0.231355,4,15,0,73.6032,0.172401,0.31743,0.580219,0.0505931,0.0898835,0.114501,0.231558,0.0246482,0.0909645,0.00765926,0.323977,0.0011933,0.28355,0.0654929,0.0988967,0.0884106,0.225668,0.0523444,0.100572,0.172961,0.169481,0.400672,0.132554,0.0822057,0.201653,0.0270537,0.21073,0.0691924,0.0514462,0.137556
-61.4825,0.902644,0.231355,4,15,0,77.0112,0.188661,0.0297443,0.564727,0.0661651,0.184402,0.232025,0.0378968,0.0861444,0.0813113,0.271322,0.152654,0.12687,0.0716543,0.0714437,0.0103389,0.0646432,0.240391,0.0619286,0.0885385,0.00956224,0.198957,0.388648,0.157519,0.252834,0.257585,0.262469,0.0288433,0.346628,0.0969186,0.15053
-54.9703,0.868534,0.231355,4,15,0,74.9369,0.271255,0.19213,0.85321,0.0378938,0.19022,0.322038,0.0313771,0.0422568,0.231151,0.033292,0.271356,0.10777,0.112213,0.0825639,0.00971299,0.15091,0.200511,0.09632,0.138863,0.132141,0.260673,0.583674,0.240871,0.156315,0.249817,0.00199259,0.193575,0.205842,0.536651,0.216431
-58.6368,0.90364,0.231355,4,15,0,66.1186,0.235699,0.154928,0.597342,0.0730142,0.1799,0.101319,0.127069,0.0172897,0.0115361,0.150083,0.29623,0.17579,0.254937,0.0237316,0.00514083,0.0761145,0.381424,0.139434,0.0832728,0.0625308,0.375753,0.608155,0.242192,0.135204,0.246088,0.000621167,0.167004,0.235899,0.0794071,0.188061
-56.9522,0.938468,0.231355,4,15,0,69.4581,0.299847,0.0614124,0.933541,0.0298089,0.160702,0.309239,0.0832558,0.115922,0.127071,0.0932917,0.320107,0.133892,0.128233,0.119216,0.101665,0.0903694,0.248404,0.0593875,0.0139613,0.022424,0.288858,0.637366,0.237549,0.216148,0.330464,0.00175663,0.186142,0.168647,0.0360871,0.239244
-56.1192,0.957887,0.231355,4,15,0,66.0551,0.272694,0.311909,0.595183,0.0750565,0.208052,0.0849033,0.0526788,0.0146294,0.208721,0.137744,0.278635,0.17249,0.174885,0.0307303,0.0443023,0.124089,0.38796,0.121823,0.335186,0.0794885,0.0814375,0.672952,0.245048,0.133758,0.232523,0.0134782,0.167062,0.339753,0.517583,0.217579
-58.2932,0.972734,0.231355,4,15,0,66.755,0.282022,0.0937254,0.716621,0.0758415,0.192504,0.190899,0.0534501,0.00265716,0.159457,0.0244143,0.330481,0.155419,0.250722,0.0310115,0.0564698,0.0362806,0.179902,0.137228,0.00658276,0.103087,0.796317,0.435109,0.281113,0.149385,0.305473,0.0581773,0.300548,0.361897,0.122656,0.225021
-62.6351,0.990741,0.231355,4,15,0,77.6212,0.272065,0.140908,0.782772,0.0363174,0.129319,0.124612,0.108498,0.243833,0.0811344,0.127236,0.322822,0.00898788,0.128118,0.0591857,0.0845073,0.0042651,0.43904,0.115562,0.262351,0.0802974,0.0563812,0.849644,0.193263,0.00862187,0.286461,0.306837,0.0679481,0.141023,0.420629,0.217076
-63.528,0.952283,0.231355,4,15,0,82.8061,0.285722,0.0395532,0.710145,0.00811223,0.0686615,0.0413303,0.0716983,0.0219108,0.045907,0.0877288,0.16035,0.0456323,0.127209,0.0801497,0.0828686,0.013477,0.340327,0.180851,0.133082,0.0220056,0.665513,0.620903,0.352048,0.0149271,0.326631,0.0895657,0.118253,0.583971,0.296284,0.227973
-70.5241,0.952761,0.231355,4,15,0,90.4511,0.355317,0.0707087,0.613153,0.11612,0.0799903,0.0494504,0.139907,0.00069505,0.0345617,0.166471,0.255119,0.220721,0.138777,0.0847173,0.0667363,0.168256,0.460108,0.152075,0.0206108,0.00339128,0.228156,0.724094,0.0631074,0.0826264,0.27693,0.0121184,0.0808781,0.0241119,0.509829,0.283502
-62.1135,0.973677,0.231355,4,15,0,83.6765,0.304544,0.131614,0.756411,0.024436,0.0478943,0.514136,0.129968,0.00204505,0.0825429,0.0551,0.206015,0.0528275,0.270048,0.0867142,0.0838527,0.0967243,0.339544,0.118412,0.0285555,0.0729646,0.706567,0.724186,0.0904152,0.0728486,0.187725,0.203533,0.33467,0.0844483,0.23995,0.242991
-56.4468,0.80086,0.231355,4,15,0,76.5046,0.23224,0.144499,0.808952,0.0346221,0.146882,0.0611231,0.125073,0.00708299,0.378093,0.239147,0.296071,0.0387624,0.0970842,0.108011,0.0406414,0.163399,0.397888,0.166841,0.00632218,0.069001,0.071393,0.668262,0.20357,0.309784,0.252102,0.173012,0.0990774,0.405206,0.348709,0.185301
-61.6214,0.962515,0.231355,4,15,0,75.8014,0.568451,0.151933,1.00866,0.0835853,0.215258,0.157505,0.0248472,0.0143475,0.0501718,0.0353829,0.315372,0.0480133,0.207384,0.0541498,0.0306798,0.0573344,0.476419,0.0885216,0.0206573,0.0215889,0.17358,0.886567,0.155998,0.101302,0.359334,0.170265,0.168687,0.274079,0.345505,0.453559
-73.0273,0.885296,0.231355,4,15,0,85.6967,0.147287,0.111012,0.371122,0.0720108,0.18381,0.16036,0.00338621,0.0203533,0.255365,0.00677127,0.375305,0.173114,0.117364,0.157073,0.107576,0.0277455,0.20033,0.061147,0.204558,0.0734367,0.0182339,0.32798,0.238962,0.0120052,0.271954,0.131778,0.0646561,0.00318327,0.00561808,0.117518
-65.0129,0.970868,0.231355,4,15,0,84.0282,0.281642,0.061775,1.08325,0.0241482,0.116287,0.206098,0.000950446,0.0343158,0.0518656,0.14435,0.166247,0.100754,0.258091,0.0204936,0.0372611,0.23239,0.228929,0.078277,0.0192933,0.0291102,0.0321608,0.659954,0.216491,0.203272,0.262801,0.148666,0.236142,0.661514,0.508391,0.224718
-68.9947,0.966389,0.231355,4,15,0,84.6128,0.364241,0.191688,0.70806,0.00181185,0.222364,0.239142,0.000183637,0.0801534,0.329564,0.020085,0.300165,0.163501,0.143307,0.0587597,0.117209,0.0694281,0.464566,0.214262,0.0143918,0.0327133,0.0465366,0.516704,0.123819,0.17038,0.0931538,0.134105,0.132054,0.0538923,0.172856,0.290623
-62.1124,0.980449,0.231355,4,15,0,82.2794,0.20477,0.153726,0.491217,0.019886,0.165166,0.257322,0.000224082,0.0752958,0.143847,0.0124675,0.353202,0.134631,0.127076,0.0940878,0.0279904,0.086034,0.213322,0.0830144,0.0426798,0.017923,0.0722578,0.56218,0.271137,0.194323,0.162031,0.120361,0.0709016,0.049276,0.444017,0.163383
-57.8776,0.907527,0.231355,4,15,0,75.6,0.243191,0.188288,0.797503,0.0913397,0.163618,0.158055,0.0916946,0.0279993,0.183163,0.230145,0.213507,0.00713563,0.23001,0.09173,0.0681149,0.0155412,0.301268,0.0175325,0.0949482,0.108145,0.528286,0.469939,0.165034,0.133594,0.124425,0.0731174,0.122244,0.435835,0.0206709,0.194038
-56.9277,0.863897,0.231355,4,15,0,73.0436,0.277967,0.103857,0.66916,0.0373553,0.239339,0.227151,0.197032,0.0184238,0.191252,0.0391416,0.476365,0.0099619,0.154887,0.0738482,0.050536,0.0885803,0.3323,0.0280079,0.158735,0.0723982,0.159877,0.296741,0.195906,0.0287128,0.258564,0.176398,0.210707,0.0986463,0.125124,0.221786
-64.9421,0.961481,0.231355,3,7,0,78.4186,0.250942,0.219811,0.704334,0.0188629,0.166792,0.309261,0.142217,0.00818975,0.335316,0.00831417,0.364389,0.0426841,0.145682,0.112882,0.0521333,0.27776,0.520491,0.407509,0.0446637,0.119034,0.258616,0.240757,0.399529,0.0579107,0.404135,0.0754422,0.202252,0.0678662,0.381124,0.200223
-62.901,0.857493,0.231355,4,15,0,80.6468,0.289279,0.114424,0.703165,0.0171963,0.15602,0.189657,0.160805,0.0598619,0.0106813,0.00621609,0.247464,0.121931,0.228375,0.0824722,0.043669,0.00382783,0.189497,0.0190249,0.242346,0.0455019,0.546774,0.334128,0.136816,0.0361066,0.236889,0.0682901,0.0882106,0.358054,0.273979,0.230811
-59.8623,0.971206,0.231355,4,15,0,77.1998,0.262771,0.130348,0.905568,0.104172,0.213125,0.186701,0.118375,0.0253141,0.143909,0.319544,0.404272,0.119756,0.0497175,0.0961745,0.00728618,0.0775123,0.0296936,0.181913,0.0313003,0.145614,0.20972,0.68654,0.348635,0.0784708,0.352476,0.219334,0.279202,0.0838915,0.0460423,0.209661
-66.7152,0.859802,0.231355,4,15,0,80.6154,0.336047,0.0365983,0.709696,0.0363556,0.111341,0.326491,0.106572,0.176468,0.331185,0.0429454,0.3596,0.0637408,0.154858,0.0631756,0.00263417,0.0801527,0.0532278,0.0951579,0.0220861,0.030021,0.717062,0.526602,0.184966,0.301285,0.26052,0.120182,0.127066,0.0283704,0.00900029,0.268127
-60.1909,0.980947,0.231355,4,15,0,77.4644,0.324319,0.0780229,0.729539,0.0494645,0.0613315,0.182845,0.198489,0.00590328,0.0719462,0.198058,0.335634,0.0872488,0.125723,0.0875188,0.0786443,0.127651,0.673783,0.0451125,0.241739,0.118469,0.0842566,0.60763,0.0834227,0.085864,0.241593,0.0655222,0.187811,0.513017,0.0845991,0.25877
-61.6945,0.945656,0.231355,4,15,0,75.172,0.239994,0.0705542,0.665533,0.0296867,0.217777,0.213732,0.0140952,0.0915933,0.0395762,0.0210296,0.20425,0.0922057,0.0626022,0.086703,0.0417283,0.0555465,0.0584274,0.0202084,0.0189827,0.0314101,0.0143071,0.473878,0.278571,0.175184,0.21469,0.121982,0.189381,0.0559356,0.211568,0.191488
-56.4101,0.970818,0.231355,4,15,0,72.2051,0.242694,0.141709,0.677398,0.036383,0.136467,0.227682,0.00270716,0.00277743,0.345976,0.157915,0.355292,0.174236,0.184712,0.109344,0.0758467,0.160916,0.222385,0.0050293,0.083694,0.0938862,0.0417576,0.626289,0.185971,0.190105,0.279603,0.116908,0.149981,0.389992,0.245291,0.193642
-54.6351,0.770889,0.231355,4,15,0,69.6739,0.311817,0.210132,0.80225,0.0660914,0.158239,0.188748,0.118845,0.0105405,0.0438322,0.0579579,0.263152,0.00947155,0.178579,0.0605279,0.0360286,0.0372768,0.473836,0.0181318,0.100201,0.0421616,0.254485,0.622572,0.282784,0.117321,0.260862,0.232638,0.122422,0.0435122,0.175911,0.248794
-53.1408,0.980229,0.231355,4,15,0,67.6323,0.27443,0.144626,0.865702,0.038894,0.223876,0.122312,0.141954,0.105085,0.125677,0.138989,0.180023,0.0424132,0.184262,0.0693596,0.11161,0.0171967,0.221226,0.081111,0.128316,0.0792381,0.293185,0.666751,0.157268,0.233661,0.353684,0.107713,0.247022,0.618261,0.0498018,0.218963
-63.3768,0.687114,0.231355,4,15,0,79.5683,0.246571,0.204155,0.716245,0.0927954,0.162658,0.498174,0.135093,0.0173239,0.582964,0.167289,0.219252,0.0293869,0.329304,0.0993892,0.0428104,0.0175609,0.365365,0.0298785,0.302488,0.126905,0.71207,0.527037,0.219315,0.247484,0.286265,0.0683383,0.278191,0.170126,0.0315926,0.196735
-61.3222,1,0.231355,4,15,0,77.422,0.287468,0.160992,0.61352,0.0585675,0.12287,0.112789,0.0728312,0.298874,0.0635243,0.0791116,0.261251,0.0620387,0.0638874,0.0375422,0.0461879,0.0188284,0.366453,0.011522,0.0849944,0.133907,0.135792,0.68407,0.260538,0.0500696,0.310298,0.147724,0.179908,0.0285851,0.0558533,0.229367
-60.281,0.720358,0.231355,4,15,0,73.6755,0.227697,0.0574885,0.759368,0.0303361,0.210002,0.21432,0.190625,9.41475e-05,0.152264,0.157853,0.291693,0.19284,0.284517,0.117435,0.0957204,0.218732,0.116163,0.264477,0.0758656,0.0536454,0.309671,0.455715,0.158474,0.1672,0.239711,0.0280304,0.193139,0.0526025,0.0378435,0.181676
-59.0166,0.708712,0.231355,4,15,0,80.5342,0.30109,0.0712712,0.76564,0.028117,0.129937,0.159974,0.0275382,0.00753619,0.00825565,0.179353,0.429645,0.17085,0.270888,0.0109929,0.0862144,0.0411121,0.474291,0.0579991,0.0563727,0.0428935,0.624024,0.557653,0.31067,0.208215,0.171017,0.259056,0.259038,0.106206,0.153382,0.240235
-57.724,0.918581,0.231355,4,15,0,69.8059,0.321696,0.0864921,0.950213,0.0279115,0.24856,0.354298,0.0469515,0.0110001,0.0076456,0.177132,0.236137,0.206465,0.241975,0.0102823,0.0790551,0.0942095,0.336367,0.180469,0.0402723,0.0802303,0.179834,0.783324,0.379277,0.110432,0.161348,0.179042,0.182514,0.0878109,0.321922,0.256677
-63.8145,0.945067,0.231355,4,15,0,71.1923,0.320016,0.100807,1.03254,0.129723,0.142534,0.101824,0.085733,0.00881842,0.00692569,0.124797,0.522258,0.0513131,0.0979531,0.228568,0.0726609,0.0271656,0.246777,0.0907167,0.0273538,0.125967,0.662613,0.630198,0.144332,0.178687,0.126648,0.186649,0.167175,0.496707,0.123136,0.255336
-62.5674,0.977362,0.231355,4,15,0,78.885,0.375648,0.254608,0.817788,0.0146566,0.137717,0.408615,0.223182,0.0049153,0.127253,0.11367,0.200995,0.0918904,0.175343,0.0122068,0.0531677,0.0271473,0.57952,0.143057,0.0104253,0.0122667,0.211857,0.503653,0.261605,0.171312,0.170163,0.136069,0.21936,0.0793368,0.0427028,0.299724
-66.8786,0.909543,0.231355,4,15,0,90.3937,0.375489,0.0765872,0.72165,0.00888862,0.231266,0.112823,0.0795645,0.209368,0.269854,0.143832,0.217672,0.246567,0.231233,0.000901261,0.0590865,0.00866357,0.132681,0.118702,0.0663857,0.00229667,0.796037,0.781585,0.180159,0.10503,0.251259,0.200696,0.157304,0.757741,0.149264,0.299597
-66.8665,0.962586,0.231355,4,15,0,86.8873,0.20357,0.175838,0.851228,0.000474978,0.0878796,0.212189,0.114492,0.00504479,0.0852669,0.0683848,0.241582,0.0750453,0.138162,0.00395598,0.0812016,0.00141334,0.419399,0.0205596,0.138644,0.0716913,0.0923228,0.480735,0.19937,0.15563,0.22053,0.119961,0.199038,0.0216718,0.0178756,0.162425
-62.612,0.90479,0.231355,4,15,0,79.8429,0.230172,0.193237,0.614406,0.00156174,0.157078,0.196831,0.065586,0.00704783,0.0846455,0.0515235,0.416786,0.198001,0.28499,0.0298553,0.0765463,0.00156424,0.138639,0.0495502,0.196699,0.0493393,0.184632,0.521194,0.177327,0.0339084,0.355675,0.0337762,0.224868,0.0880559,0.0432391,0.183651
-58.2731,0.948517,0.231355,4,15,0,76.1985,0.296145,0.169063,0.917045,0.0726086,0.174175,0.257802,0.191482,0.0634934,0.267367,0.048695,0.140085,0.0860371,0.0816293,0.0228868,0.0217109,0.00130149,0.167956,0.0663269,0.0222924,0.0838136,0.515455,0.743812,0.269512,0.0365971,0.217009,0.141339,0.137892,0.470268,0.0907825,0.236289
-62.6729,0.885496,0.231355,4,15,0,75.4723,0.213266,0.218524,0.617077,0.00422657,0.154707,0.107764,0.0433818,0.0356906,0.0716903,0.0253221,0.460101,0.0823101,0.315714,0.0405331,0.032502,0.334114,0.0264438,0.146026,0.0187155,0.0739455,0.16931,0.528849,0.200676,0.030163,0.321825,0.145585,0.151329,0.0307968,0.33405,0.170162
-69.814,1,0.231355,4,15,0,80.5714,0.203942,0.10946,0.594633,0.00426256,0.154542,0.247801,0.242082,0.0575436,0.116311,0.0895419,0.0982106,0.0613382,0.0477915,0.00654766,0.0204863,0.00408038,0.0137242,0.117353,0.0847322,0.104373,0.267692,0.0824418,0.166475,0.165264,0.191844,0.179492,0.201352,0.368417,0.0676346,0.162722
-73.112,0.827047,0.231355,4,15,0,86.7477,0.142501,0.132278,0.524675,0.0201692,0.188843,0.0201234,0.0337892,0.0074923,0.0518963,0.06597,0.300478,0.180542,0.272298,0.134808,0.0157765,0.276055,0.012436,0.0678818,0.0853925,0.021588,0.169953,0.120466,0.152201,0.130531,0.0972361,0.0777939,0.129213,0.0117259,0.0335732,0.113699
-68.3971,0.972698,0.231355,4,15,0,83.393,0.137206,0.154354,0.334468,0.00716329,0.118787,0.300747,0.0787652,0.0181486,0.191334,0.0333788,0.127759,0.0585026,0.0117979,0.0124822,0.0328099,0.00300694,0.190639,0.0640048,0.0606063,0.138486,0.178964,0.320177,0.226045,0.107642,0.0502824,0.16111,0.115436,0.245503,0.198063,0.109475
-61.1103,0.883997,0.231355,4,15,0,76.7616,0.145059,0.110955,0.378796,0.0331267,0.156374,0.125119,0.135717,0.0168876,0.148066,0.103831,0.176975,0.107187,0.0283395,0.0168931,0.0337852,0.030514,0.254613,0.190178,0.0950685,0.0918919,0.146987,0.24091,0.204586,0.0909955,0.0595162,0.16973,0.117028,0.0214473,0.136288,0.11574
-55.9415,0.840583,0.231355,4,15,0,73.8696,0.160273,0.191108,0.513779,0.00796207,0.156555,0.203476,0.135744,0.0139937,0.13425,0.127845,0.147156,0.119748,0.157949,0.0849529,0.0169438,0.0816912,0.16602,0.085918,0.125086,0.135374,0.211511,0.269533,0.253598,0.157917,0.0878119,0.142551,0.2004,0.0846706,0.102806,0.12788
