# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=7
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 5a_halfnormal_uni - draws_7.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-17.4822,0.934821,0.28,3,7,0,23.3644,0.269713,0.131354,0.0980134,0.0718416,0.495902,0.111569,0.539756,0.137525,0.194739,0.2152
-17.7121,0.827114,0.28,3,7,0,23.9252,0.330314,0.00621658,0.154365,0.0892035,0.450601,0.0309799,0.35692,0.0563543,0.450801,0.263553
-17.2774,0.97756,0.28,3,7,0,19.4193,0.314563,0.00418239,0.29877,0.12886,0.326817,0.0454677,0.341936,0.0908081,0.306604,0.250985
-19.6734,0.937265,0.28,4,15,0,23.0249,0.207114,0.169224,0.0159741,0.0172414,0.170763,0.0927879,0.392856,0.102708,0.0603866,0.165253
-19.1182,0.994126,0.28,3,15,0,24.0061,0.14502,0.0237024,0.101919,0.0349711,0.146521,0.0750311,0.451268,0.0398823,0.276662,0.115709
-21.2523,0.951641,0.28,4,15,0,27.5961,0.599988,0.00317596,0.167052,0.425584,0.959496,0.0939717,0.247102,0.0779024,0.632292,0.478721
-18.6928,0.915956,0.28,3,7,0,27.1675,0.680804,0.00533691,0.112071,0.0970801,0.641289,0.102295,0.34182,0.138248,0.220984,0.543203
-16.6237,0.813685,0.28,3,7,0,24.9,0.313402,0.027666,0.266504,0.333748,0.138245,0.169045,0.336149,0.108329,0.460353,0.250059
-18.2381,0.836476,0.28,4,15,0,21.8924,0.181864,0.0281994,0.148408,0.239093,0.108718,0.169595,0.386669,0.0144739,0.0567262,0.145107
-19.6463,0.780318,0.28,4,15,0,26.787,0.159698,0.017624,0.250812,0.182634,0.102054,0.103492,0.427621,0.0132746,0.0444228,0.127421
-19.1034,0.969532,0.28,4,15,0,25.2115,0.205685,0.0151234,0.0453293,0.107659,0.274492,0.122977,0.31824,0.281174,0.117132,0.164113
-20.2287,0.619825,0.28,4,15,0,28.2395,0.159976,0.00472175,0.202925,0.128524,0.217875,0.13561,0.49895,0.0256533,0.112581,0.127643
-16.5683,0.965829,0.28,3,7,0,24.8343,0.185327,0.0117697,0.0912236,0.237934,0.149078,0.0906013,0.381874,0.0397673,0.0793341,0.14787
-16.3665,0.953587,0.28,3,7,0,19.5202,0.232035,0.00726305,0.133899,0.079712,0.201783,0.138109,0.37448,0.15042,0.0557856,0.185137
-14.7522,0.982494,0.28,4,15,0,18.4646,0.246252,0.0353239,0.10014,0.329177,0.5623,0.112305,0.391927,0.0571319,0.21732,0.196481
-18.9215,0.859939,0.28,4,15,0,21.5066,0.165975,0.0054191,0.0503699,0.0306514,0.351643,0.100738,0.274174,0.0529461,0.263974,0.132429
-18.1102,0.99102,0.28,3,15,0,20.7739,0.126965,0.00682401,0.0462932,0.0343864,0.132679,0.1366,0.314479,0.0935505,0.0585433,0.101304
-20.6204,0.971242,0.28,4,15,0,23.3314,0.153895,0.128117,0.112616,0.22825,0.151524,0.0550892,0.221954,0.0421689,0.0256319,0.122791
-20.1173,0.944131,0.28,4,15,0,24.7649,0.286723,0.0113885,0.194555,0.0211425,0.532855,0.0831138,0.532214,0.122569,0.0368601,0.228772
-19.88,0.952683,0.28,4,15,0,26.1066,0.157236,0.00951347,0.0309283,0.201469,0.180208,0.119374,0.199569,0.061045,0.216148,0.125456
-20.8471,0.981583,0.28,4,15,0,22.8236,0.136055,0.0106949,0.0143776,0.140715,0.137018,0.0541283,0.198489,0.103027,0.0948199,0.108556
-21.5714,0.901757,0.28,4,15,0,28.3351,0.212272,0.000698974,0.0580259,0.222261,0.425872,0.118728,0.206004,0.140525,0.34009,0.169369
-24.3205,0.813689,0.28,3,7,0,27.9142,0.232665,0.00112967,0.110013,0.301434,0.164043,0.203168,0.184811,0.163184,0.142452,0.18564
-21.5285,0.954277,0.28,4,15,0,31.5653,0.272285,0.00141048,0.139705,0.0450287,0.644849,0.179181,0.554906,0.124591,0.330949,0.217252
-17.1619,1,0.28,3,7,0,23.3733,0.273111,0.0018678,0.119125,0.0522155,0.343193,0.115431,0.384079,0.0584705,0.372797,0.217911
-19.7318,0.964152,0.28,4,15,0,22.5861,0.167444,0.00319147,0.134752,0.112261,0.194355,0.114999,0.363973,0.00450988,0.0617076,0.133601
-21.6078,0.954108,0.28,4,15,0,23.7511,0.148435,0.00210997,0.0393986,0.09869,0.265067,0.0998802,0.360802,0.00335139,0.0505815,0.118434
-19.8985,0.675803,0.28,4,15,0,29.322,0.240093,0.0243395,0.0226529,0.135253,0.0139019,0.147246,0.401683,0.108764,0.0680943,0.191567
-20.5902,0.977276,0.28,3,15,0,22.5973,0.25907,0.0124374,0.034839,0.23814,0.0192602,0.188016,0.371539,0.113173,0.0622156,0.206708
-18.4385,0.989933,0.28,4,15,0,24.2848,0.162329,0.00757356,0.0322126,0.0418868,0.109288,0.0516606,0.369901,0.0876689,0.212804,0.12952
-16.2156,0.995538,0.28,4,15,0,21.064,0.169702,0.0426318,0.281193,0.211396,0.104706,0.122219,0.292202,0.103723,0.150154,0.135403
-22.3557,0.787476,0.28,4,15,0,24.7549,0.156047,0.0254322,0.00857003,0.0911021,0.400007,0.0986108,0.227635,0.00789646,0.129811,0.124507
-19.0514,1,0.28,4,15,0,24.1392,0.134647,0.0353243,0.0724583,0.179922,0.093379,0.108258,0.235287,0.0152103,0.164556,0.107433
-20.5652,0.867107,0.28,4,15,0,27.3733,0.319777,0.0739963,0.0123107,0.055707,0.563971,0.02166,0.476369,0.116751,0.0649143,0.255145
-15.4194,0.990073,0.28,3,15,0,22.2691,0.277222,0.0175819,0.129919,0.415628,0.509007,0.116679,0.345668,0.109175,0.132326,0.221191
-16.8727,0.890682,0.28,4,15,0,19.0581,0.218047,0.0398266,0.0610386,0.0297296,0.217964,0.0722825,0.38708,0.175244,0.398839,0.173976
-15.2242,0.969459,0.28,3,15,0,20.0188,0.174808,0.0829055,0.099165,0.0424572,0.346772,0.114369,0.33889,0.12519,0.297908,0.139476
-15.0554,0.885516,0.28,3,7,0,17.3118,0.171247,0.051419,0.162297,0.0573773,0.370504,0.150771,0.344778,0.0807368,0.263723,0.136636
-16.9832,0.999165,0.28,3,7,0,18.0748,0.154019,0.0556442,0.101577,0.0766892,0.14233,0.0744861,0.241387,0.135204,0.0827282,0.12289
-20.1746,0.868438,0.28,4,15,0,24.0765,0.17198,0.0368184,0.00103642,0.173622,0.153391,0.125787,0.406698,0.024033,0.16309,0.13722
-17.4054,0.866844,0.28,4,15,0,26.0414,0.15827,0.0493637,0.0995619,0.0529612,0.101343,0.069354,0.331431,0.0660151,0.0240296,0.126281
-23.1016,0.404872,0.28,4,15,0,27.8651,0.18618,0.0709137,0.00133707,0.333894,0.103169,0.0991984,0.390884,0.0204057,0.0273094,0.14855
-20.1579,0.92767,0.28,3,15,0,28.6635,0.1832,0.0655281,0.00538038,0.114728,0.091883,0.13725,0.326683,0.0187762,0.0629869,0.146172
-18.0833,0.991959,0.28,3,15,0,22.5807,0.207211,0.0680049,0.0193227,0.109007,0.630192,0.13116,0.35052,0.0570261,0.0491888,0.16533
-16.7183,0.999806,0.28,4,15,0,20.3546,0.45166,0.0578772,0.207225,0.145705,0.714215,0.14088,0.450774,0.0263602,0.0967467,0.360372
-19.4675,0.725046,0.28,3,7,0,22.889,0.390779,0.0472137,0.251663,0.139249,0.313482,0.164479,0.418935,0.276255,0.0393813,0.311797
-19.0257,1,0.28,3,7,0,21.231,0.412449,0.0634131,0.284407,0.142868,0.3312,0.154736,0.44775,0.25446,0.039075,0.329087
-16.4641,0.616691,0.28,4,15,0,23.8137,0.372612,0.0480249,0.369376,0.153502,0.508924,0.134778,0.460497,0.126315,0.0322421,0.297301
-16.7036,0.925148,0.28,4,15,0,21.5914,0.144177,0.0628071,0.0200254,0.0748211,0.110923,0.0988658,0.306374,0.0683977,0.144152,0.115036
-16.208,0.943335,0.28,3,7,0,20.2663,0.187438,0.0451203,0.27966,0.0290051,0.296728,0.0600577,0.341994,0.094289,0.205511,0.149554
-18.4053,0.966425,0.28,3,7,0,20.6281,0.463555,0.0306271,0.04148,0.4949,0.520905,0.16801,0.505473,0.135588,0.312706,0.369863
-23.7603,0.340444,0.28,4,15,0,28.1177,0.199469,0.0794342,0.0216741,0.00237721,0.324408,0.073022,0.275901,0.0117207,0.0436713,0.159153
-23.6713,0.980778,0.28,4,15,0,28.6446,0.371134,0.0633209,0.0249916,0.000932223,0.649633,0.176292,0.422293,0.0159354,0.0828241,0.296122
-19.7619,0.950316,0.28,4,15,0,27.9264,0.287386,0.0500556,0.196538,0.413882,0.419161,0.0966325,0.218662,0.0417352,0.098516,0.229301
-16.5769,0.974483,0.28,3,15,0,24.7557,0.301884,0.0134757,0.107278,0.0784207,0.482313,0.160385,0.416886,0.0262599,0.143306,0.240869
-14.5096,0.985892,0.28,4,15,0,18.4991,0.186887,0.014491,0.147924,0.247008,0.296503,0.102985,0.375999,0.141287,0.262698,0.149114
-16.269,0.917575,0.28,4,15,0,19.7189,0.322837,0.00471412,0.0945562,0.193838,0.533232,0.0460752,0.418951,0.121737,0.44817,0.257587
-16.7939,0.939997,0.28,4,15,0,19.8584,0.227054,0.150653,0.100783,0.0541018,0.430613,0.191251,0.359707,0.044208,0.191973,0.181163
-18.605,0.92118,0.28,3,7,0,22.8427,0.306279,0.0298295,0.190371,0.0218069,0.185275,0.0716518,0.334939,0.219816,0.328329,0.244375
-17.972,0.960704,0.28,4,15,0,23.0656,0.209423,0.0977029,0.203045,0.189001,0.110344,0.0250609,0.388118,0.0352735,0.24037,0.167096
-20.0728,0.825237,0.28,4,15,0,24.9344,0.385776,0.0296494,0.0137108,0.0952625,0.217789,0.0256443,0.407573,0.132749,0.64466,0.307805
-23.3235,0.907841,0.28,4,15,0,28.4541,0.824808,0.0890151,0.603938,0.380162,0.309887,0.0521405,0.381857,0.0824017,0.145255,0.658102
-19.0943,0.950632,0.28,3,7,0,27.0821,0.440202,0.0094848,0.0418271,0.126519,1.02639,0.176785,0.390189,0.138596,0.0633278,0.351231
-17.4199,0.809354,0.28,3,15,0,22.8481,0.465625,0.0150793,0.0338997,0.12529,0.646082,0.117317,0.394054,0.115938,0.0551019,0.371515
-15.6576,0.74535,0.28,4,15,0,22.8481,0.174955,0.0074888,0.210545,0.166122,0.143734,0.125362,0.369524,0.0921601,0.265889,0.139594
-18.4163,0.858942,0.28,3,15,0,22.8339,0.244679,0.0199102,0.138123,0.0478086,0.633333,0.0250878,0.326759,0.155659,0.115802,0.195225
-22.3147,0.983053,0.28,4,15,0,23.939,0.267787,0.039344,0.226855,0.0146896,0.272205,0.0287963,0.500648,0.0658012,0.0117571,0.213663
-21.1712,0.984331,0.28,3,15,0,24.7837,0.179554,0.0176225,0.109743,0.0139853,0.204909,0.0255737,0.445703,0.15825,0.0201008,0.143263
-25.2983,0.898597,0.28,4,15,0,29.2578,0.214962,0.105967,0.0364187,0.229078,0.213434,0.0347893,0.128537,0.0895801,0.346106,0.171515
-27.1156,0.878883,0.28,3,15,0,33.071,0.161388,0.0242651,0.0887806,0.334247,0.520235,0.0513604,0.11688,0.0973399,0.186297,0.128769
-23.1773,1,0.28,3,15,0,31.5207,0.154027,0.0468576,0.0781352,0.203537,0.387201,0.0540274,0.129676,0.0779656,0.176639,0.122896
-20.5717,0.266023,0.28,3,7,0,30.1713,0.216346,0.0732464,0.110736,0.0831072,0.0187204,0.183385,0.243219,0.125533,0.124329,0.172619
-21.9018,0.858874,0.28,3,7,0,26.051,0.251377,0.0908686,0.125771,0.0743405,0.0179356,0.121928,0.235053,0.201337,0.156218,0.20057
-16.9765,0.917796,0.28,3,15,0,28.8917,0.234532,0.0144093,0.113977,0.308581,0.444481,0.0640849,0.296439,0.0401947,0.14933,0.18713
-15.815,0.928737,0.28,4,23,0,20.4889,0.401689,0.116886,0.15249,0.0828502,0.322865,0.114032,0.453017,0.0699272,0.353137,0.320502
-18.2966,0.997019,0.28,4,15,0,21.2291,0.155338,0.016972,0.182249,0.0662468,0.0224456,0.0945223,0.312374,0.146189,0.227315,0.123941
-18.1802,0.893826,0.28,3,7,0,21.017,0.164065,0.022315,0.0715372,0.0463752,0.0261936,0.1169,0.296278,0.0861081,0.133692,0.130905
-14.3137,0.996686,0.28,4,15,0,20.0097,0.201385,0.0216896,0.176123,0.158066,0.298366,0.0787497,0.352363,0.145545,0.100546,0.160682
-18.8854,0.864971,0.28,4,15,0,20.8181,0.170771,0.128172,0.00728219,0.127317,0.248412,0.0684551,0.317963,0.0497837,0.0448086,0.136255
-17.7481,0.991046,0.28,4,15,0,21.6111,0.525252,0.011652,0.0770753,0.278511,0.935271,0.0890943,0.458847,0.130519,0.0891418,0.41909
-14.7216,0.975798,0.28,3,7,0,19.9846,0.311361,0.0289043,0.253149,0.235913,0.377042,0.0860976,0.405212,0.0932787,0.0743114,0.248431
-16.1521,0.952261,0.28,3,15,0,18.6671,0.287955,0.111693,0.0764481,0.149203,0.512516,0.113542,0.345083,0.0307998,0.080614,0.229755
-16.6963,0.959274,0.28,3,15,0,19.1674,0.286977,0.0304039,0.0280612,0.308359,0.563496,0.144556,0.327943,0.0458043,0.121405,0.228974
-17.7357,0.987964,0.28,4,15,0,21.6684,0.349042,0.0311324,0.0190595,0.114096,0.626404,0.0913028,0.421737,0.0269,0.649443,0.278496
-17.0722,0.873562,0.28,4,15,0,21.4905,0.184615,0.114586,0.335039,0.0739434,0.208938,0.0913146,0.352916,0.0422962,0.276602,0.147302
-17.5388,0.683362,0.28,3,7,0,22.0569,0.281997,0.12425,0.0524176,0.188624,0.12779,0.0662137,0.358409,0.05932,0.117492,0.225001
-18.106,0.972218,0.28,3,15,0,21.1837,0.205216,0.010627,0.253187,0.168486,0.628469,0.195237,0.386961,0.0610226,0.0853969,0.163739
-17.3865,0.99225,0.28,4,15,0,20.9905,0.59042,0.0216053,0.131471,0.274209,0.293033,0.0599227,0.397329,0.119184,0.41776,0.471087
-16.6403,0.914177,0.28,3,7,0,21.3342,0.239564,0.0223235,0.235,0.176494,0.716836,0.062968,0.380353,0.0582174,0.389056,0.191144
-13.6999,0.584037,0.28,3,7,0,20.1172,0.290285,0.0313547,0.176086,0.184396,0.495353,0.134537,0.360706,0.074758,0.470916,0.231614
-17.0043,0.672608,0.28,3,15,0,22.416,0.20156,0.0178123,0.239821,0.120714,0.594342,0.189727,0.354265,0.0644257,0.127853,0.160821
-18.0377,0.935717,0.28,3,7,0,21.137,0.425702,0.0225531,0.10667,0.202761,0.224812,0.064926,0.311386,0.179291,0.216276,0.339661
-15.6638,1,0.28,4,15,0,20.6353,0.255,0.0325822,0.267159,0.190074,0.612252,0.0957339,0.476476,0.0642098,0.37656,0.203461
-16.9855,0.988833,0.28,3,7,0,19.3525,0.446063,0.0238284,0.254861,0.197222,0.541453,0.227303,0.395975,0.04177,0.254371,0.355907
-17.8064,1,0.28,3,7,0,20.405,0.602627,0.0539735,0.120243,0.417731,1.04332,0.0987486,0.402921,0.040308,0.230124,0.480827
-19.0049,0.98631,0.28,4,15,0,22.1336,0.639561,0.0733068,0.0736479,0.443172,1.0707,0.0812436,0.373721,0.0414518,0.246769,0.510296
-19.7532,0.744912,0.28,4,15,0,26.4885,0.196863,0.0429609,0.0121746,0.0210769,0.148539,0.0834762,0.362999,0.0746657,0.0208379,0.157074
-26.0869,0.880079,0.28,3,7,0,29.1111,0.117743,0.127257,0.444989,0.0124751,0.101098,0.0961557,0.346146,0.124723,0.0949792,0.0939454
-20.0469,1,0.28,3,7,0,28.209,0.216802,0.14267,0.0921751,0.0130365,0.067586,0.0798737,0.31686,0.131256,0.0597116,0.172983
-22.2464,0.853246,0.28,3,7,0,26.4407,0.109353,0.0360251,0.118646,0.0475182,0.0844316,0.104382,0.35611,0.125647,0.400381,0.0872512
-16.3111,1,0.28,2,3,0,23.0704,0.136317,0.0259389,0.121522,0.0689791,0.10334,0.114891,0.332648,0.157169,0.0635132,0.108765
-14.7456,0.884333,0.28,4,15,0,23.3609,0.149263,0.036114,0.156704,0.0879321,0.130381,0.131356,0.354782,0.107724,0.158899,0.119095
-14.885,0.820415,0.28,3,7,0,20.0147,0.159746,0.0479666,0.131749,0.0678915,0.147112,0.0751219,0.356602,0.0951889,0.119969,0.127459
-18.5105,0.915942,0.28,4,15,0,21.0862,0.216366,0.029392,0.258501,0.0110679,0.164537,0.0823358,0.37589,0.0624477,0.044651,0.172635
-17.7903,0.970135,0.28,4,15,0,21.9798,0.382343,0.0120353,0.0723369,0.0175268,0.655882,0.161626,0.375857,0.0585737,0.248145,0.305066
-18.3156,0.917886,0.28,4,15,0,22.5989,0.243428,0.0455326,0.186258,0.514033,0.13212,0.0820462,0.440877,0.10166,0.160044,0.194227
-16.9834,0.9915,0.28,4,15,0,23.2701,0.14044,0.059059,0.142688,0.0494699,0.0982583,0.0471167,0.36015,0.0577162,0.143966,0.112055
-15.3619,0.979273,0.28,4,15,0,21.1717,0.325996,0.0397042,0.0347241,0.192188,0.506922,0.101479,0.40055,0.0486356,0.149684,0.260107
-17.6979,0.949698,0.28,3,7,0,19.4388,0.333458,0.0461451,0.0467678,0.413517,0.590738,0.176558,0.521442,0.0897698,0.232996,0.266061
-16.3052,0.982051,0.28,3,7,0,22.9554,0.26941,0.0504432,0.0489193,0.355813,0.437185,0.199533,0.461224,0.0901563,0.355095,0.214958
-19.529,0.84018,0.28,4,15,0,22.3322,0.279012,0.0424536,0.0246892,0.025844,0.801238,0.0429843,0.328513,0.126956,0.324765,0.222619
-19.2578,0.999961,0.28,3,15,0,21.4967,0.309225,0.0134439,0.0182225,0.0298227,0.252069,0.0651622,0.322135,0.107865,0.180646,0.246726
-21.0917,0.960324,0.28,4,15,0,25.5349,0.248026,0.00574836,0.06462,0.105319,0.0146852,0.213208,0.4046,0.0799431,0.302362,0.197896
-21.4733,0.978894,0.28,3,15,0,25.0927,0.173534,0.00108789,0.0376385,0.260804,0.0181972,0.076287,0.371535,0.117077,0.255473,0.13846
-24.5718,0.890445,0.28,3,15,0,26.3694,0.149136,0.000418713,0.114796,0.0451329,0.00430458,0.0491522,0.330433,0.0796816,0.0622346,0.118994
-21.4528,0.871713,0.28,3,15,0,29.291,0.153159,0.00147847,0.131699,0.219012,0.00663408,0.0836756,0.355752,0.125837,0.250935,0.122204
-24.1408,0.863618,0.28,4,15,0,26.6267,0.239035,0.000309374,0.0940061,0.158199,0.0041952,0.128653,0.293351,0.111022,0.138554,0.190722
-20.952,0.887689,0.28,3,7,0,29.4064,0.217537,0.00587153,0.0740707,0.115317,0.00678783,0.122861,0.337946,0.0539018,0.391903,0.17357
-22.0937,0.846897,0.28,3,7,0,27.2698,0.145306,0.00393494,0.0435088,0.167385,0.00935205,0.175821,0.347136,0.164597,0.284126,0.115938
-19.4684,0.59951,0.28,3,15,0,25.0306,0.334591,0.00616336,0.287365,0.180304,0.04472,0.0634403,0.388402,0.0779155,0.208237,0.266965
-19.2592,0.9893,0.28,3,15,0,21.8169,0.353973,0.0170008,0.253432,0.211678,0.0749723,0.0492028,0.433508,0.0861328,0.752071,0.282429
-17.0358,0.952939,0.28,4,15,0,23.7373,0.205312,0.0822284,0.0298336,0.158064,0.514125,0.0648403,0.30923,0.0700102,0.0721208,0.163815
-18.1309,0.854794,0.28,3,7,0,26.3011,0.422239,0.0416629,0.164306,0.101079,0.499787,0.18669,0.245039,0.0831888,0.627131,0.336898
-18.4884,0.925168,0.28,4,15,0,25.8255,0.278525,0.00225429,0.237956,0.173791,0.496252,0.0725773,0.254009,0.11251,0.145029,0.222231
-18.0906,0.91162,0.28,4,15,0,25.2682,0.219447,0.00142667,0.0832322,0.105757,0.146552,0.0567998,0.393308,0.128794,0.158206,0.175094
-18.6349,0.99904,0.28,3,7,0,19.3004,0.212396,0.00134733,0.0746128,0.132461,0.140837,0.0433943,0.372578,0.152423,0.235568,0.169468
-15.8659,0.986175,0.28,4,15,0,23.1803,0.231745,0.0428102,0.234751,0.23907,0.342265,0.0572279,0.489771,0.107631,0.130027,0.184906
-13.7906,0.979975,0.28,3,7,0,17.3782,0.325473,0.078189,0.0805432,0.177269,0.472991,0.091235,0.355155,0.124541,0.331208,0.25969
-15.3205,0.951925,0.28,4,15,0,16.8584,0.31493,0.113054,0.365024,0.0810879,0.529919,0.11692,0.39496,0.128612,0.116162,0.251278
-19.2007,0.896528,0.28,4,15,0,21.794,0.120369,0.0156764,0.0293429,0.140087,0.167233,0.0894207,0.257686,0.0178883,0.0678031,0.0960404
-15.4987,0.981185,0.28,4,15,0,22.1087,0.304509,0.0289401,0.145777,0.198046,0.537567,0.14421,0.479941,0.0402267,0.498375,0.242963
-15.4887,0.892701,0.28,4,15,0,18.4451,0.381711,0.108842,0.238098,0.139747,0.674044,0.104136,0.355323,0.145553,0.0639501,0.304562
-17.9363,0.883033,0.28,4,15,0,21.9561,0.274273,0.218418,0.267894,0.121498,0.379837,0.0444471,0.334074,0.122646,0.0922267,0.218838
-15.8283,0.994451,0.28,3,15,0,21.0638,0.278862,0.0141947,0.124972,0.267398,0.467201,0.186976,0.372048,0.0313683,0.301001,0.2225
-23.5927,0.933858,0.28,3,15,0,27.4044,0.256858,9.54337e-05,0.0930189,0.0371666,0.413013,0.0612328,0.293548,0.0219595,0.163239,0.204943
-21.0581,0.939222,0.28,4,15,0,30.0318,0.282399,0.0337912,0.172545,0.240016,0.0664314,0.179824,0.439935,0.0210943,0.0128325,0.225322
-22.2314,0.958894,0.28,3,15,0,25.7612,0.3098,0.0367053,0.225485,0.3409,0.0423574,0.134162,0.30893,0.0314716,0.0113079,0.247185
-22.7295,0.928145,0.28,4,15,0,27.1602,0.121191,0.0299757,0.0703161,0.0855541,0.0830932,0.134035,0.355857,0.256307,0.00723843,0.0966962
-21.9824,1,0.28,4,15,0,28.999,0.511007,0.0386236,0.0719914,0.0366293,0.472411,0.0606956,0.295443,0.00686093,0.622817,0.407724
-18.5795,0.940053,0.28,4,15,0,27.4474,0.307083,0.144435,0.0343065,0.178626,0.373947,0.108992,0.444552,0.00647401,0.307711,0.245017
-20.7998,0.844863,0.28,4,15,0,25.5732,0.408409,0.0018848,0.479336,0.0693367,0.485521,0.0883155,0.328169,0.0304104,0.407343,0.325864
-17.2797,1,0.28,3,7,0,23.6677,0.315234,0.0015614,0.0361843,0.203598,0.459938,0.158126,0.351662,0.147189,0.254676,0.25152
-17.7987,0.981516,0.28,3,15,0,19.0921,0.27205,0.0020729,0.0346547,0.259557,0.58966,0.115924,0.311383,0.144969,0.375924,0.217065
-16.5852,0.974569,0.28,3,15,0,19.881,0.374709,0.00759188,0.0417511,0.174891,0.379499,0.157392,0.350228,0.153588,0.55261,0.298975
-17.8608,0.852085,0.28,4,15,0,23.8682,0.274738,0.12078,0.19065,0.11545,0.161934,0.0617282,0.375664,0.0287639,0.0746458,0.219209
-18.6259,0.961837,0.28,4,15,0,23.9471,0.448068,0.0102909,0.0971871,0.296623,1.03695,0.0315052,0.422934,0.145478,0.225989,0.357507
-13.9496,0.902888,0.28,4,15,0,25.2129,0.394147,0.0522115,0.0941044,0.131902,0.446333,0.113585,0.399998,0.108421,0.422358,0.314484
-15.0511,0.974684,0.28,2,7,0,17.2972,0.449938,0.087865,0.106259,0.28609,0.52297,0.0929415,0.469065,0.0907434,0.310404,0.358998
-16.2315,0.929296,0.28,3,7,0,18.9841,0.404962,0.128262,0.125824,0.404112,0.598625,0.077383,0.477396,0.0765085,0.472665,0.323113
-17.4969,0.860185,0.28,4,15,0,20.5466,0.445491,0.178441,0.22389,0.371068,0.378205,0.110075,0.465813,0.0602488,0.185201,0.35545
-16.2586,0.824274,0.28,3,7,0,23.4094,0.336727,0.0442195,0.143028,0.136573,0.817418,0.172624,0.490688,0.0558911,0.349534,0.26867
-18.6521,0.982287,0.28,3,7,0,22.7084,0.368935,0.143563,0.502838,0.469257,0.41175,0.10039,0.471938,0.109657,0.330455,0.294368
