# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 5a_halfnormal_uni - draws_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-18.6073,0.985752,0.297746,3,7,0,23.1164,0.278444,0.121788,0.120089,0.111278,0.0494435,0.188198,0.446306,0.129128,0.518693,0.222166
-17.8463,0.473412,0.297746,3,7,0,24.6703,0.188573,0.0654227,0.262997,0.10507,0.101957,0.0247343,0.421621,0.141213,0.157639,0.15046
-21.8041,0.819068,0.297746,3,7,0,25.4896,0.219417,0.086885,0.0197965,0.019874,0.350726,0.282095,0.443931,0.0940553,0.182151,0.17507
-23.2904,0.998283,0.297746,4,15,0,28.5437,0.63571,0.0262617,0.113725,0.496635,0.813936,0.00766395,0.262462,0.0977673,0.454716,0.507224
-19.4983,1,0.297746,4,15,0,25.6034,0.22851,0.111506,0.0793759,0.0573291,0.266364,0.00872771,0.437494,0.0844424,0.0708672,0.182325
-22.1604,0.749795,0.297746,3,15,0,26.2242,0.456751,0.00939159,0.15469,0.0841415,0.240774,0.0219979,0.511617,0.158752,0.0904805,0.364435
-21.0129,0.966305,0.297746,3,7,0,25.6402,0.395548,0.0098885,0.0873259,0.093132,0.22131,0.0270662,0.499189,0.0999918,0.0894813,0.315602
-23.14,1,0.297746,4,15,0,29.5266,0.185079,0.0022537,0.118389,0.227094,0.212584,0.00160969,0.311159,0.0626531,0.384388,0.147672
-22.6015,0.990865,0.297746,4,15,0,25.3002,0.196798,0.00669963,0.125156,0.0613476,0.225357,0.00212738,0.330687,0.154441,0.0226377,0.157022
-22.2076,0.964981,0.297746,4,15,0,25.7357,0.292666,0.15476,0.0244128,0.275535,0.168885,0.00336078,0.381266,0.0618125,0.19906,0.233514
-23.8642,0.986373,0.297746,2,7,0,30.5291,0.173989,0.0532815,0.00220432,0.207757,0.0937205,0.00699099,0.337817,0.0212488,0.174352,0.138823
-27.3665,0.975161,0.297746,3,7,0,29.84,0.2199,0.18522,0.00244181,0.125078,0.161537,0.00553789,0.353566,0.284767,0.178823,0.175454
-26.044,0.946616,0.297746,3,15,0,35.6522,0.484358,0.0617402,0.00241949,0.498771,0.191492,0.0155838,0.359899,0.0502716,0.917971,0.386462
-26.044,0.087017,0.297746,3,7,0,33.8317,0.484358,0.0617402,0.00241949,0.498771,0.191492,0.0155838,0.359899,0.0502716,0.917971,0.386462
-22.0292,0.934491,0.297746,3,7,0,30.1652,0.419212,0.0259463,0.0222635,0.044183,0.381819,0.0266575,0.275863,0.0672058,0.191662,0.334483
-18.1266,0.975176,0.297746,4,23,0,24.3604,0.150111,0.0397058,0.268899,0.076703,0.355745,0.0348561,0.318492,0.126962,0.0617357,0.119771
-17.7962,0.980292,0.297746,3,7,0,21.7825,0.170551,0.0360473,0.177567,0.0419194,0.398109,0.0323544,0.313871,0.159212,0.0825379,0.13608
-22.6293,0.649239,0.297746,4,15,0,26.5291,0.326324,0.0469436,0.0117369,0.231528,0.126352,0.050005,0.36575,0.00300484,0.428227,0.260369
-25.7993,0.866059,0.297746,3,7,0,28.9747,0.275851,0.0114211,0.00776161,0.0269993,0.131035,0.0318212,0.318856,0.00392407,0.255068,0.220097
-24.0284,0.926189,0.297746,3,15,0,27.729,0.178976,0.0156192,0.00697495,0.0321805,0.20231,0.0263294,0.320624,0.00311943,0.138085,0.142802
-19.1651,0.999749,0.297746,3,7,0,24.497,0.146083,0.0243196,0.00831223,0.139855,0.260169,0.121728,0.323889,0.0101656,0.165928,0.116557
-20.3559,0.845684,0.297746,4,15,0,21.9399,0.422694,0.0257492,0.0134641,0.1916,0.479475,0.154184,0.509582,0.0117867,0.621403,0.337261
-14.8732,0.984003,0.297746,3,15,0,22.591,0.374194,0.0872327,0.0318162,0.205282,0.467631,0.127894,0.441911,0.0987236,0.388298,0.298563
-17.5046,0.91687,0.297746,2,3,0,18.008,0.439404,0.18117,0.0292625,0.241386,0.625304,0.172079,0.482317,0.100846,0.550692,0.350594
-19.125,0.727213,0.297746,3,7,0,23.4467,0.42509,0.172911,0.0488585,0.42686,0.371158,0.107657,0.434803,0.240062,0.422779,0.339173
-17.0003,0.906095,0.297746,3,7,0,22.4516,0.350248,0.0313604,0.338488,0.11124,0.821812,0.129598,0.456309,0.0248362,0.313261,0.279458
-16.4623,0.882091,0.297746,3,7,0,20.8832,0.559222,0.0879132,0.0806461,0.132532,0.368591,0.0840855,0.394385,0.152546,0.620352,0.446195
-18.4742,0.919886,0.297746,3,7,0,21.7819,0.540275,0.0165794,0.152363,0.0994986,0.889517,0.179845,0.53875,0.0790916,0.44815,0.431077
-18.9198,0.754804,0.297746,3,7,0,24.9761,0.436642,0.07321,0.310962,0.498504,0.741594,0.166776,0.541639,0.143195,0.753905,0.34839
-19.9254,0.0976173,0.297746,3,7,0,29.0013,0.820099,0.112856,0.181711,0.131189,0.45783,0.191971,0.468315,0.0750348,0.145149,0.654345
-17.4946,0.969528,0.297746,4,15,0,23.6041,0.485721,0.119931,0.0890194,0.0392187,0.695307,0.112671,0.486277,0.0940193,0.189629,0.38755
-17.9593,0.938828,0.297746,3,7,0,21.2611,0.429468,0.060617,0.0492041,0.0450954,0.510916,0.0483762,0.423222,0.0800898,0.858665,0.342666
-19.3102,0.910541,0.297746,3,7,0,21.3506,0.554492,0.0678157,0.0832195,0.0403528,0.449552,0.0597441,0.480338,0.0383559,0.477231,0.442421
-20.7917,0.430934,0.297746,3,7,0,24.4868,0.564705,0.0653752,0.0885975,0.0495632,0.232866,0.0642745,0.492847,0.0355264,0.687177,0.45057
-19.3412,1,0.297746,3,7,0,23.5067,0.606422,0.0367616,0.0386391,0.07576,0.282724,0.100222,0.424914,0.0484179,0.894284,0.483855
-19.9365,0.989208,0.297746,3,7,0,21.3868,0.632789,0.074434,0.0381735,0.0566996,0.284986,0.16496,0.45911,0.0534363,0.602588,0.504893
-17.0235,0.91764,0.297746,4,15,0,22.2228,0.411784,0.0302893,0.0214905,0.18708,0.337757,0.102421,0.372489,0.0472208,0.564127,0.328556
-20.3706,0.972501,0.297746,4,15,0,21.3804,0.419865,0.17324,0.0387249,0.135536,0.953541,0.143143,0.304017,0.0166031,0.347127,0.335004
-18.6262,0.639156,0.297746,4,15,0,25.3149,0.125243,0.0076191,0.166034,0.106373,0.111443,0.108011,0.338807,0.0170205,0.186438,0.0999297
-16.9637,0.988314,0.297746,3,7,0,21.7035,0.121338,0.0140787,0.0663822,0.10181,0.0657233,0.089101,0.306453,0.121931,0.0983973,0.0968139
-14.6071,0.976713,0.297746,4,15,0,19.5536,0.306773,0.097061,0.0665434,0.0987368,0.623699,0.0914446,0.427937,0.0991238,0.329834,0.244769
-15.8781,0.926218,0.297746,3,15,0,19.6824,0.241329,0.155982,0.0448424,0.104653,0.495547,0.081117,0.333231,0.126935,0.187176,0.192553
-14.6347,0.925065,0.297746,3,7,0,17.725,0.269762,0.0135899,0.172097,0.22315,0.298172,0.162288,0.331268,0.0908504,0.322786,0.215239
-17.4056,0.936261,0.297746,3,15,0,19.3092,0.240535,0.0137883,0.425082,0.100493,0.351131,0.132377,0.280828,0.0847449,0.237705,0.191919
-19.7859,0.91683,0.297746,4,15,0,23.9362,0.343565,0.00923779,0.0262887,0.292976,0.514939,0.0958089,0.488713,0.0246832,0.0595934,0.274126
-15.8702,0.990903,0.297746,3,15,0,22.6645,0.480518,0.18931,0.113527,0.150353,0.646826,0.129427,0.390338,0.160363,0.631945,0.383398
-20.4633,0.831036,0.297746,3,15,0,25.0348,0.319461,0.0124548,0.00287284,0.221791,0.352443,0.0423213,0.416575,0.0646828,0.0731117,0.254893
-19.4387,0.814712,0.297746,4,31,0,26.6769,0.237126,0.00868495,0.0016419,0.153727,0.358864,0.123715,0.320841,0.08225,0.0688762,0.1892
-14.5089,0.944976,0.297746,3,15,0,21.2452,0.196877,0.0540383,0.174088,0.154123,0.219172,0.0877161,0.43934,0.141081,0.295686,0.157085
-16.2269,0.18757,0.297746,3,7,0,22.0623,0.197556,0.0740752,0.134948,0.190098,0.216172,0.21187,0.423619,0.101923,0.398453,0.157627
-17.3759,1,0.297746,3,7,0,19.9638,0.491644,0.0170606,0.224958,0.136136,0.62394,0.0428719,0.402489,0.130786,0.074888,0.392275
-17.081,0.92916,0.297746,3,7,0,20.1254,0.321462,0.0139395,0.139131,0.175548,0.488005,0.225707,0.454539,0.0584771,0.59907,0.25649
-16.9565,0.846916,0.297746,4,15,0,21.2386,0.386852,0.0429087,0.139874,0.0929072,0.568834,0.019283,0.343061,0.107317,0.281582,0.308663
-19.2481,0.979398,0.297746,3,15,0,20.7521,0.19642,0.0556922,0.0665465,0.373458,0.333172,0.0130984,0.323094,0.0499653,0.248504,0.15672
-16.9661,0.993985,0.297746,3,7,0,20.9802,0.27715,0.017533,0.236573,0.0237183,0.310129,0.0450762,0.377549,0.101133,0.185121,0.221133
-18.1094,0.993095,0.297746,4,15,0,20.5816,0.134223,0.129772,0.0889224,0.0166395,0.195428,0.065192,0.357952,0.0640132,0.189753,0.107095
-17.2275,0.981912,0.297746,3,7,0,21.2969,0.17245,0.0570203,0.284747,0.0203498,0.210803,0.0716823,0.387347,0.0918283,0.0708306,0.137596
-16.6752,0.991883,0.297746,3,15,0,19.6718,0.209071,0.0541303,0.0449943,0.0651994,0.337996,0.160481,0.337219,0.0867787,0.0227241,0.166815
-16.076,0.990187,0.297746,3,15,0,18.4878,0.262282,0.0360011,0.127975,0.0429553,0.461462,0.0958901,0.304548,0.12919,0.0662681,0.209271
-14.0819,0.96231,0.297746,4,15,0,18.4077,0.382678,0.0776702,0.152568,0.170838,0.460195,0.118806,0.465889,0.095189,0.460632,0.305333
-16.0028,0.904778,0.297746,4,15,0,19.9604,0.44144,0.0407374,0.256737,0.169693,0.27716,0.162177,0.346328,0.0961543,0.75681,0.352218
-19.9491,0.868826,0.297746,4,15,0,21.9109,0.188549,0.00213493,0.0521938,0.10114,0.147858,0.0338586,0.368332,0.0468479,0.0647146,0.15044
-16.9114,0.926359,0.297746,4,15,0,26.0939,0.41501,0.0953954,0.0212579,0.237466,0.435001,0.0760955,0.393275,0.166765,0.135927,0.33113
-19.1095,0.798156,0.297746,3,15,0,22.5182,0.223502,0.0658483,0.00406457,0.17813,0.208371,0.0521306,0.369334,0.0272442,0.308048,0.178329
-18.9485,0.757851,0.297746,3,7,0,24.8372,0.148822,0.0330057,0.0073498,0.188584,0.271873,0.0916991,0.391657,0.0168327,0.13507,0.118743
-21.735,0.815728,0.297746,4,15,0,25.7868,0.232698,0.0725223,0.0196921,0.242875,0.16619,0.185995,0.304399,0.0081817,0.0246793,0.185666
-20.1478,0.949397,0.297746,3,7,0,25.1553,0.159927,0.0267105,0.0555842,0.0428163,0.109927,0.0392094,0.339706,0.0144115,0.310335,0.127603
-19.8099,0.737204,0.297746,4,15,0,26.227,0.47726,0.039868,0.0914945,0.277853,0.978629,0.0357203,0.402793,0.0848826,0.0155209,0.380798
-17.5166,0.970429,0.297746,3,15,0,22.7069,0.178209,0.0715794,0.188499,0.0963222,0.350339,0.0126127,0.353975,0.110091,0.0657409,0.142191
-20.2646,0.876671,0.297746,3,15,0,22.3263,0.415444,0.0566824,0.18084,0.0564663,0.236319,0.00751548,0.44961,0.0872979,0.28161,0.331477
-19.1062,0.943397,0.297746,3,15,0,26.1015,0.174442,0.0898815,0.0706143,0.102599,0.169492,0.021194,0.442874,0.0414008,0.0616254,0.139185
-18.058,0.976727,0.297746,4,15,0,22.1643,0.207129,0.0274218,0.0335761,0.0201627,0.393603,0.0801561,0.307024,0.193894,0.259803,0.165265
-18.7753,0.9548,0.297746,4,15,0,23.428,0.266657,0.0469992,0.00315494,0.127679,0.39994,0.131603,0.489558,0.0436804,0.18627,0.212762
-21.3084,0.878388,0.297746,3,7,0,24.7058,0.319491,0.144416,0.00502411,0.304548,0.676104,0.066487,0.420918,0.00816289,0.183921,0.254917
-21.7837,0.917019,0.297746,4,15,0,27.1026,0.18457,0.00732016,0.030098,0.0865168,0.383771,0.10195,0.346692,0.00083473,0.316389,0.147265
-21.5777,0.924069,0.297746,4,15,0,27.937,0.35858,0.203721,0.0506533,0.091037,0.493367,0.0939133,0.307262,0.00845372,0.798579,0.286106
-23.0096,0.422489,0.297746,3,7,0,30.9607,0.312333,0.142531,0.0994133,0.0530567,0.596015,0.257561,0.273118,0.00992781,0.172214,0.249206
-21.2949,1,0.297746,4,15,0,28.7639,0.557134,0.0315994,0.0828444,0.553138,0.53861,0.0696336,0.29952,0.0270299,0.996233,0.444528
-17.8134,1,0.297746,3,7,0,22.7674,0.615196,0.0535456,0.266852,0.135157,0.878265,0.180191,0.341705,0.0288859,0.316098,0.490855
-18.0065,0.849167,0.297746,3,7,0,21.9842,0.6724,0.0971576,0.484483,0.225773,0.880801,0.0785371,0.351791,0.0564699,0.716755,0.536498
-15.8431,0.993412,0.297746,3,7,0,20.3084,0.245594,0.0147657,0.0365625,0.21679,0.375167,0.165049,0.41438,0.188582,0.165259,0.195956
-19.1765,0.793019,0.297746,3,7,0,23.9599,0.220882,0.021418,0.0567372,0.527432,0.5519,0.12158,0.407958,0.155352,0.109638,0.176238
-15.202,0.856047,0.297746,3,7,0,21.1661,0.264595,0.0239788,0.0767101,0.183009,0.50074,0.149049,0.425727,0.148077,0.0497965,0.211116
-19.4073,0.677859,0.297746,3,7,0,24.1917,0.242709,0.0745591,0.0521888,0.229465,0.217307,0.21788,0.509588,0.19986,0.0994184,0.193654
-20.0795,1,0.297746,3,7,0,21.9616,0.260527,0.0777098,0.0390164,0.286928,0.242953,0.194992,0.522413,0.209996,0.0681222,0.20787
-15.2143,0.969821,0.297746,4,15,0,24.5352,0.22819,0.0598357,0.0443809,0.347508,0.197121,0.126039,0.383309,0.106802,0.225687,0.182069
-18.9376,0.807422,0.297746,3,7,0,22.229,0.628832,0.0140777,0.133993,0.0606574,0.671349,0.0626148,0.415938,0.0616034,0.125874,0.501736
-16.9504,0.990797,0.297746,4,15,0,20.8217,0.510951,0.0314805,0.076183,0.10781,0.824444,0.0953125,0.405963,0.0260963,0.584079,0.40768
-18.8393,0.97601,0.297746,3,7,0,19.4239,0.640246,0.0443858,0.0716946,0.0956491,0.578808,0.137436,0.36811,0.0123502,0.566397,0.510842
-16.6233,0.950801,0.297746,3,7,0,21.2721,0.613396,0.0266463,0.137328,0.433296,0.782668,0.112503,0.340456,0.168827,0.650149,0.489419
-14.7648,0.837959,0.297746,3,7,0,21.6602,0.349973,0.019688,0.304215,0.108125,0.374541,0.109505,0.419169,0.0860158,0.25897,0.279238
-14.7549,0.943744,0.297746,3,7,0,19.0537,0.346343,0.028229,0.107298,0.186557,0.612421,0.0918427,0.351123,0.107899,0.0939397,0.276342
-15.9896,0.834539,0.297746,3,7,0,20.8361,0.295748,0.0176988,0.09154,0.349766,0.365021,0.0885062,0.429228,0.0359006,0.250458,0.235973
-17.5276,0.946963,0.297746,3,15,0,19.3326,0.369247,0.0306845,0.267158,0.111279,0.223304,0.158329,0.363732,0.021234,0.562173,0.294616
-15.7655,0.952252,0.297746,3,7,0,20.429,0.354695,0.0388614,0.18987,0.173997,0.298239,0.0843398,0.437734,0.0414555,0.616533,0.283006
-14.7885,0.892985,0.297746,4,15,0,19.4392,0.249581,0.0516213,0.12502,0.345483,0.319261,0.13697,0.363398,0.0728811,0.0845978,0.199137
-16.9025,0.950643,0.297746,4,15,0,19.1116,0.178495,0.0343285,0.140079,0.0282612,0.230466,0.102964,0.386024,0.0514254,0.0285798,0.142419
-16.3999,0.959824,0.297746,3,15,0,20.6624,0.311611,0.0188982,0.184279,0.107447,0.503263,0.138501,0.419308,0.0109819,0.290668,0.24863
-18.6469,0.723875,0.297746,4,15,0,23.3017,0.140275,0.117965,0.114894,0.266525,0.225838,0.0349111,0.359358,0.0333971,0.102621,0.111923
-17.416,0.993031,0.297746,4,15,0,21.9997,0.391897,0.0173949,0.181191,0.0707232,0.622845,0.123943,0.366568,0.0119637,0.227151,0.312689
-18.9417,0.953994,0.297746,3,7,0,20.9607,0.268178,0.0164834,0.0821207,0.410867,0.34531,0.103438,0.287152,0.0137523,0.249245,0.213975
-18.9417,0.0624135,0.297746,3,7,0,31.8927,0.268178,0.0164834,0.0821207,0.410867,0.34531,0.103438,0.287152,0.0137523,0.249245,0.213975
-21.8385,0.908412,0.297746,4,15,0,24.2591,0.219576,0.0111575,0.292634,0.014222,0.246771,0.0177551,0.443886,0.0268994,0.128395,0.175196
-18.1466,0.996279,0.297746,4,15,0,24.4819,0.269348,0.00294626,0.0421506,0.380962,0.490635,0.117023,0.308549,0.116674,0.114591,0.214909
-19.7098,0.980205,0.297746,3,15,0,21.9164,0.331821,0.001316,0.0202202,0.19753,0.371122,0.0982684,0.325951,0.0635151,0.0939477,0.264755
-15.814,0.98013,0.297746,3,7,0,21.8134,0.225415,0.00196732,0.0839682,0.220508,0.369371,0.103735,0.362087,0.133103,0.202827,0.179855
-16.4768,0.87047,0.297746,3,7,0,19.5508,0.266199,0.00341497,0.216126,0.0568315,0.373925,0.13924,0.348111,0.0618313,0.212045,0.212396
-18.1947,0.957476,0.297746,3,15,0,19.7866,0.158505,0.00140903,0.0472973,0.0967159,0.213489,0.080586,0.32039,0.166782,0.184027,0.126469
-22.1209,0.505474,0.297746,3,7,0,28.4926,0.232366,0.000759769,0.339727,0.262413,0.192419,0.0245351,0.335258,0.0566558,0.0602988,0.185401
-19.0143,0.951817,0.297746,3,15,0,24.1143,0.272925,0.00076428,0.15902,0.22439,0.272705,0.0459885,0.334677,0.190476,0.288642,0.217763
-18.3999,0.986161,0.297746,3,7,0,22.5539,0.155368,0.00100501,0.0309657,0.127852,0.215415,0.123467,0.359751,0.0528395,0.170608,0.123966
-20.7522,0.86216,0.297746,3,15,0,24.3876,0.35599,0.00244579,0.0309476,0.203128,0.192011,0.0458828,0.398213,0.0321433,0.434589,0.284039
-21.2259,0.995282,0.297746,4,15,0,24.4563,0.175665,0.00194307,0.0430347,0.12546,0.192946,0.0621196,0.505052,0.0373075,0.183413,0.140161
-22.4749,0.99877,0.297746,4,15,0,25.23,0.25144,0.00050437,0.312408,0.190018,0.421383,0.160194,0.195171,0.0908047,0.207817,0.20062
-22.2635,0.853837,0.297746,3,7,0,26.472,0.204328,0.000879016,0.105267,0.213354,0.0684951,0.0988371,0.211622,0.0926067,0.301657,0.16303
-20.187,0.972478,0.297746,4,15,0,26.7125,0.444031,0.274059,0.228894,0.106057,0.230242,0.166602,0.428829,0.120409,0.106503,0.354286
-18.8025,1,0.297746,3,7,0,23.5194,0.478258,0.00218198,0.16207,0.131476,0.7165,0.0698674,0.357752,0.0681336,0.0870687,0.381595
-22.8422,0.913804,0.297746,4,15,0,26.8943,0.302019,5.63252e-05,0.10636,0.127089,0.132714,0.146384,0.462921,0.0422375,0.195452,0.240976
-24.6668,0.886694,0.297746,3,15,0,27.4536,0.292349,3.49317e-05,0.27304,0.073578,0.0562963,0.0504947,0.389566,0.0734338,0.274457,0.233261
-22.2622,0.729344,0.297746,3,15,0,30.1252,0.315186,0.0003027,0.176239,0.339486,0.0626476,0.0625624,0.386101,0.168521,0.518907,0.251482
-16.225,0.89261,0.297746,3,15,0,24.906,0.262155,0.139891,0.145274,0.0942611,0.440998,0.18539,0.378176,0.0274068,0.224672,0.20917
-16.3696,0.894157,0.297746,3,7,0,20.2066,0.388621,0.0452631,0.319534,0.0699804,0.42574,0.0791709,0.328645,0.0624333,0.225486,0.310075
-14.0727,0.906027,0.297746,3,7,0,20.5709,0.258195,0.0492086,0.0380308,0.148315,0.343396,0.1371,0.402537,0.100927,0.319609,0.20601
-17.3672,0.894451,0.297746,3,15,0,18.7326,0.465123,0.0861756,0.0896959,0.295122,0.648788,0.110318,0.305688,0.020971,0.361469,0.371115
-17.5121,0.974953,0.297746,3,7,0,21.0707,0.424772,0.0363317,0.345114,0.151415,0.537852,0.149633,0.37934,0.0110134,0.761454,0.338919
-17.3198,0.980858,0.297746,3,15,0,20.5892,0.207958,0.0523387,0.0621896,0.0593531,0.339098,0.080695,0.465864,0.204463,0.0777106,0.165927
-16.381,0.996186,0.297746,3,7,0,20.6352,0.262013,0.0469845,0.0577614,0.0529122,0.364385,0.0586749,0.436217,0.154815,0.0914495,0.209056
-15.494,0.987278,0.297746,4,15,0,18.56,0.441085,0.0304511,0.157372,0.0354738,0.584871,0.124094,0.355271,0.124031,0.405148,0.351935
-16.7129,0.940066,0.297746,3,7,0,19.1954,0.304945,0.130042,0.209426,0.508485,0.346761,0.0977316,0.336904,0.110979,0.330835,0.243311
-15.7849,1,0.297746,3,15,0,21.0473,0.463002,0.0637449,0.399643,0.203812,0.695127,0.0632081,0.366315,0.0703938,0.375172,0.369422
-24.1546,0.924078,0.297746,4,15,0,24.6096,0.119251,0.0151036,0.0193932,0.0459307,0.0993099,0.0493751,0.326916,0.000932721,0.0450448,0.0951488
-22.8643,0.987686,0.297746,3,7,0,27.0315,0.109454,0.0246102,0.0295586,0.0521637,0.137247,0.0506336,0.328587,0.00106889,0.0676944,0.0873314
-21.6889,0.975258,0.297746,4,15,0,27.6763,0.179289,0.00165608,0.181755,0.0807493,0.0705274,0.0741698,0.339735,0.00764601,0.0795955,0.143052
-16.3968,0.919882,0.297746,4,15,0,25.3869,0.360061,0.0979955,0.0284936,0.268084,0.480115,0.103589,0.358211,0.160372,0.0724656,0.287287
-16.4134,0.856693,0.297746,3,7,0,20.473,0.180123,0.0160522,0.0314579,0.106932,0.23327,0.0840657,0.373519,0.0358663,0.228737,0.143717
-18.048,0.910612,0.297746,3,15,0,21.0617,0.20654,0.142774,0.0475293,0.014145,0.253616,0.146023,0.380381,0.0739677,0.0602946,0.164795
-19.1153,0.934288,0.297746,3,7,0,24.2675,0.240268,0.013752,0.162011,0.100027,0.229881,0.0332977,0.274252,0.0333418,0.125006,0.191706
-15.4058,0.88887,0.297746,3,7,0,22.9027,0.157697,0.0511495,0.061873,0.133728,0.313839,0.0759067,0.306864,0.152129,0.233455,0.125824
-17.1092,0.735753,0.297746,3,7,0,24.3619,0.310856,0.0999995,0.230464,0.229391,0.239521,0.170754,0.267952,0.16006,0.147357,0.248028
-17.5497,0.7902,0.297746,4,15,0,21.8624,0.271618,0.151469,0.266823,0.206083,0.0669942,0.160819,0.416281,0.0915772,0.118728,0.21672
-23.2407,0.717333,0.297746,4,15,0,26.5488,0.128044,0.000755928,0.0251712,0.135215,0.0156933,0.146667,0.250164,0.0757981,0.0845038,0.102164
-23.7981,0.974337,0.297746,4,15,0,28.0505,0.244758,0.00144799,0.254951,0.061047,0.00222311,0.0815325,0.400839,0.131295,0.0920395,0.195289
-18.2808,0.910623,0.297746,4,15,0,26.9232,0.215108,0.00339015,0.0220643,0.119981,0.44866,0.0833658,0.285967,0.128105,0.121602,0.171632
-19.0436,0.999034,0.297746,4,15,0,22.0168,0.196047,0.00223519,0.00438344,0.12183,0.258135,0.163493,0.359849,0.0909728,0.223271,0.156423
-15.5784,0.897999,0.297746,3,15,0,21.5515,0.36082,0.0202182,0.100407,0.297992,0.80447,0.0555183,0.374319,0.127018,0.354731,0.287893
-15.8322,0.397576,0.297746,3,7,0,22.9398,0.431965,0.0174507,0.087954,0.264652,0.401612,0.0590811,0.415253,0.0935309,0.527783,0.344658
-16.7159,0.997433,0.297746,3,7,0,18.7417,0.497185,0.0128205,0.47229,0.248217,0.75034,0.0928729,0.446001,0.12433,0.744358,0.396697
-15.3732,0.968798,0.297746,3,7,0,20.7085,0.569321,0.0609008,0.0906833,0.101126,0.648505,0.13324,0.374924,0.12164,0.393985,0.454253
-15.9997,0.847982,0.297746,3,15,0,22.5373,0.205614,0.111443,0.0700313,0.311283,0.27981,0.115736,0.349793,0.0406639,0.0953479,0.164056
-16.0919,0.871204,0.297746,3,15,0,19.3881,0.397075,0.0215353,0.151297,0.091289,0.196599,0.132201,0.381313,0.153756,0.396045,0.31682
