# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=10
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 6a_skewnormal_uni - draws_10.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-18.5397,0.906948,0.1164,5,31,0,32.2194,0.0329896,0.000879025,2.40985,0.244788,1.10446,0.104609,1.10435,1.35475,0.252624,0.781615,0.0375532,0.45394,1.49142,0.422231,1.09404,1.33567,1.09423,0.254266,1.36302,0.142604,0.299546,1.40398,1.88901,0.735327,0.0269062,5.92114,0.0351079,0.0332047,0.0339604,0.0330815,0.0339603,0.0341804,0.0332116,0.0336766,0.0330226,0.0333886,0.0343006,0.0333607,0.0339512,0.0341636,0.0339514,0.0332131,0.0341877,0.0331149,0.0332529,0.0342237,0.03465,0.0336359,0.0330132,0.0336811
-20.4036,0.9594,0.1164,5,31,0,33.4122,0.0865694,0.00409507,2.09659,-0.320466,1.19035,0.856314,2.18245,0.00644715,-0.148597,0.782065,0.548784,-0.135438,2.08696,0.613188,0.000616971,0.634847,0.514684,1.34109,0.637091,1.07764,0.87693,1.67476,0.417786,0.293524,0.452747,2.10961,0.0951551,0.0852571,0.091444,0.0900761,0.0955067,0.0865958,0.0859609,0.089772,0.0888167,0.0860148,0.0951157,0.0890805,0.086572,0.0891692,0.0886771,0.0920613,0.0891784,0.0909824,0.0901605,0.0934277,0.0882803,0.0877714,0.0884235,0.0895219
-19.7402,0.99019,0.1164,5,31,0,36.9899,0.0856015,0.0073033,1.80285,-0.162686,1.451,0.164301,2.67256,0.314958,-0.543914,0.82444,0.643629,0.210196,1.91759,0.380407,0.314538,0.759515,0.183546,0.627759,1.03068,0.956691,0.336292,1.3256,0.61708,0.472225,1.21482,3.03585,0.0987683,0.0844134,0.0961987,0.0868015,0.10512,0.0879018,0.0816292,0.0916227,0.0903022,0.0871367,0.0996063,0.0883798,0.0878987,0.0911485,0.086942,0.0901863,0.0931289,0.0925885,0.0880576,0.0952828,0.0901083,0.0890503,0.0944737,0.0911362
-17.26,0.98622,0.1164,5,31,0,30.0074,0.0924233,0.010241,1.39724,0.211263,1.04643,-0.320249,2.4496,0.439319,-0.0805206,0.0766545,1.54411,-0.0104235,1.33354,0.515302,0.140692,1.15561,0.280231,0.500983,1.227,0.844671,0.453085,1.18618,0.398952,-0.0363088,0.845829,3.23104,0.106732,0.0945868,0.10314,0.0891436,0.11751,0.0969223,0.0915986,0.0932083,0.108237,0.0923165,0.10608,0.0977005,0.0938641,0.104258,0.0952931,0.0975538,0.104989,0.101074,0.0970633,0.104571,0.0965089,0.0920514,0.101085,0.100229
-17.131,0.96588,0.1164,5,31,0,33.5283,0.0012904,0.0102807,0.310501,0.0642346,0.135972,-0.102299,1.95427,1.15297,1.57092,0.155145,0.570976,0.547375,0.583486,-0.135264,0.301425,1.60928,-0.211662,0.274942,0.939024,0.682425,0.110069,0.546172,0.875838,0.247263,1.49568,2.41219,0.00448256,0.00195078,0.00268828,0.000238697,0.0213816,0.0131437,0.0174405,0.0028854,0.00716041,0.00691778,0.00728903,-0.000100208,0.00438926,0.0178349,-0.000885629,0.00411699,0.0109442,0.00830619,0.00242198,0.00690542,0.0102946,0.00383243,0.016667,0.00886786
-15.8661,0.984659,0.1164,5,31,0,30.8001,0.137135,0.01034,0.369168,0.565704,0.617617,0.896516,0.624456,1.55005,1.92597,0.425418,0.187908,0.2903,0.683907,0.939552,1.56966,1.26156,1.33815,1.17553,0.491022,0.15893,1.24388,0.361689,-0.241575,0.566336,0.1165,6.60614,0.140952,0.142985,0.143521,0.146405,0.143592,0.153163,0.15705,0.141534,0.139078,0.140137,0.144207,0.14685,0.153366,0.15018,0.150972,0.14929,0.142212,0.138779,0.149997,0.140875,0.134637,0.142991,0.13834,0.145292
-11.0922,0.996968,0.1164,5,31,0,26.8524,0.0619051,0.03978,0.51653,0.921606,0.50093,0.927016,0.8394,0.262436,0.190087,0.788862,0.626632,0.880898,0.25626,0.171215,2.20107,0.144863,1.35514,0.0357557,0.469259,0.957097,0.307187,0.368963,2.18304,0.285888,0.8085,5.23064,0.0824527,0.0985666,0.0818321,0.0987818,0.0952964,0.0723448,0.0694668,0.093286,0.0868325,0.0969472,0.0720991,0.0687161,0.149464,0.0676678,0.115813,0.0633275,0.0805722,0.0999784,0.074125,0.0765825,0.148747,0.0732777,0.0940672,0.0930803
-16.3669,0.944406,0.1164,5,31,0,25.6125,0.0287356,0.00830873,0.820498,1.04072,0.277467,1.01351,0.66734,0.890369,0.427546,0.0598789,0.785356,0.0560287,1.73357,1.65272,1.09344,0.996838,0.987733,2.09118,0.428328,0.590284,0.86838,1.35589,-0.110969,1.56114,0.182142,9.77931,0.0355529,0.0373827,0.031041,0.0371566,0.0342804,0.0361335,0.032288,0.0292332,0.035261,0.0292012,0.0431394,0.0424677,0.0378208,0.0370181,0.0369425,0.0461107,0.0322945,0.0336402,0.0359508,0.0400014,0.0278136,0.0417068,0.030249,0.0353307
-11.838,0.998368,0.1164,5,31,0,27.6735,0.129787,0.0192217,0.452665,0.110842,0.2417,0.459739,0.208177,0.921404,0.936095,0.826975,1.12983,1.07735,0.144328,1.45714,0.422504,0.63243,1.10566,1.2716,0.697052,0.209843,1.11217,0.244204,1.71881,1.50168,0.636669,11.4001,0.138488,0.131917,0.134433,0.138624,0.133788,0.147498,0.14778,0.145683,0.151504,0.150495,0.132561,0.157795,0.137908,0.141943,0.15104,0.154229,0.143185,0.13382,0.151165,0.134481,0.162825,0.158652,0.142025,0.145065
-16.6067,0.986691,0.1164,4,31,0,23.6995,-0.00106392,0.0036924,0.793984,0.850738,1.04511,0.630145,0.97132,-0.0130077,1.28733,0.307549,1.28386,1.0892,0.723667,1.61241,0.236102,1.0515,1.13019,1.401,0.0801505,0.879667,-0.0431036,0.285422,1.60672,1.20784,0.715501,5.73728,0.00186779,0.00207735,0.00279503,0.00126283,0.00252258,-0.00111195,0.00368942,7.16744e-05,0.0036766,0.00295786,0.00160815,0.00488973,-0.000192136,0.00281865,0.0031092,0.00410915,-0.000767973,0.00218416,-0.00122308,-1.00275e-05,0.00486875,0.0033959,0.001578,0.00183843
-11.9134,0.99182,0.1164,5,31,0,25.4853,0.0911071,0.0113262,0.0765068,0.802999,0.865723,0.42971,0.0726379,1.14248,1.55162,0.74506,1.42479,0.616459,1.15104,-0.0590061,0.846374,0.785502,0.0812597,0.255615,0.950597,0.101552,1.98734,0.775325,0.448139,0.906038,0.215689,8.88382,0.0919736,0.100202,0.100912,0.095974,0.0919298,0.104047,0.108681,0.0995458,0.107245,0.0980892,0.104144,0.0904387,0.100693,0.100004,0.0920274,0.0940022,0.101874,0.0922573,0.113616,0.0998885,0.0961828,0.101369,0.09355,0.100087
-14.4753,0.979975,0.1164,5,31,0,23.6425,-0.0134784,0.0633279,0.594038,0.0171937,0.203673,0.651093,0.732825,0.294154,1.77421,0.437539,-0.080881,0.0964289,1.15969,1.38838,0.0707106,0.534405,1.73541,0.272479,2.65087,0.404788,1.96913,1.76837,0.853811,1.49382,0.190867,7.00826,0.0241408,-0.0123896,-0.000580196,0.027754,0.0329299,0.00514979,0.0988785,0.01423,-0.0186004,-0.00737176,0.0599626,0.0744447,-0.00900044,0.0203643,0.0964215,0.00377713,0.154396,0.012156,0.111222,0.0985089,0.0405917,0.0811223,-0.00139122,0.0365433
-20.9249,0.762226,0.1164,5,31,0,37.0908,-0.0825925,0.152385,1.08165,0.88617,1.68703,0.499822,0.37169,0.358315,-0.35603,0.587201,2.57132,1.0586,0.62771,0.248507,2.49259,1.26272,-0.172443,1.54055,-0.420928,0.375575,1.68566,-0.135473,0.73494,1.51916,1.3693,1.4581,0.0822354,0.0524467,0.174486,-0.00642712,-0.0259525,-0.0279906,-0.136846,0.00688815,0.309238,0.0787225,0.0130612,-0.0447238,0.297241,0.109828,-0.10887,0.152164,-0.146736,-0.0253605,0.174277,-0.103237,0.0294014,0.148904,0.126068,0.0176777
-16.286,0.86893,0.1164,5,31,0,32.1129,0.0307421,0.0691808,0.336065,0.394567,0.274364,0.0915249,0.378373,1.12185,2.76732,0.39819,0.642013,0.44355,0.906151,0.926652,-0.0917181,0.378306,2.13263,0.179853,2.63074,0.0976505,0.764591,1.08783,0.103195,0.299618,0.953643,18.1533,0.0539913,0.0580386,0.0497228,0.0370739,0.0569183,0.108352,0.222187,0.0582892,0.0751571,0.0614273,0.0934303,0.0948486,0.0243969,0.0569136,0.178279,0.0431845,0.212739,0.0374976,0.0836371,0.105999,0.0378812,0.0514699,0.0967159,0.0858569
-9.34372,1,0.1164,5,31,0,28.4228,-0.0735787,0.137778,1.20857,0.418344,1.44919,0.209864,0.129628,0.0100127,0.651262,1.45557,1.25477,1.3498,0.483634,0.457074,1.98039,0.699722,1.05001,0.4211,0.870863,0.163763,2.02878,1.20099,0.543583,0.690947,0.864107,12.9457,0.0929353,-0.0159402,0.126087,-0.0446641,-0.0557189,-0.0721992,0.0161507,0.126966,0.0993011,0.112393,-0.0069446,-0.010604,0.199275,0.0228275,0.0710889,-0.0155604,0.046407,-0.0510158,0.205943,0.0918913,0.00131502,0.0216185,0.0454761,0.0360257
-6.2922,0.914263,0.1164,4,31,0,20.3445,-0.0706746,0.195962,0.998917,0.24261,0.806531,0.721688,0.294026,0.878586,1.5586,0.780855,1.18193,0.68723,1.09623,0.136847,1.09786,0.722165,0.602933,0.341048,1.21095,0.159756,1.88939,0.80238,0.747056,0.691858,0.162869,17.6863,0.125075,-0.0231323,0.0873748,0.0707488,-0.0130566,0.101495,0.234751,0.0823432,0.160938,0.0639962,0.144145,-0.0438577,0.144465,0.0708421,0.0474774,-0.00384217,0.166625,-0.0393685,0.299573,0.0865614,0.0757199,0.0649032,-0.0387585,0.0854311
-16.552,0.953374,0.1164,4,31,0,26.2572,-0.075488,0.104184,0.931688,0.336298,0.382461,2.47932,0.62277,1.55116,-0.00494663,0.984663,0.0695584,0.34941,0.563482,0.768387,2.14197,0.175916,1.53819,1.44299,0.950361,0.875996,1.74132,1.23718,1.41539,0.864319,0.511129,12.2653,0.0215789,-0.0404512,-0.0356417,0.182817,-0.0106054,0.0861177,-0.0760033,0.027098,-0.0682411,-0.0390851,-0.0167823,0.00456552,0.147671,-0.0571604,0.0847663,0.0748478,0.0235243,0.0157767,0.10593,0.053406,0.0719733,0.0145602,-0.0222366,0.00736385
-12.6988,0.994965,0.1164,5,31,0,26.4378,0.0643343,0.0653815,0.261376,0.331147,0.633808,-0.384984,0.177719,1.1265,1.45776,0.207825,0.862155,0.573524,0.878672,0.687992,-0.290358,1.82188,0.807871,-0.168152,0.547966,0.249831,0.899767,1.10453,0.196876,0.384634,0.354955,1.83398,0.0814235,0.0859852,0.105774,0.0391635,0.0759538,0.137986,0.159645,0.0779222,0.120703,0.101832,0.121783,0.109316,0.0453503,0.183451,0.117154,0.0533403,0.100161,0.0806686,0.123162,0.13655,0.0772064,0.0894823,0.0875418,0.110135
-7.67688,0.898786,0.1164,5,31,0,22.7806,-0.0342047,0.116692,0.655907,0.242923,0.298764,1.23924,0.374768,0.266449,1.59313,0.655464,1.13753,0.371265,1.67827,0.0428986,1.41755,1.17633,1.27039,0.88716,0.248012,0.323883,1.1057,0.773284,0.594925,0.474971,0.330438,6.99357,0.0423347,-0.00585741,0.000658733,0.110405,0.00952787,-0.00311213,0.151701,0.042283,0.0985358,0.00911907,0.161636,-0.0291987,0.131213,0.103064,0.11404,0.06932,-0.00526353,0.00359001,0.0948216,0.0560316,0.0352185,0.0212207,0.00435489,0.0579649
-18.7855,0.943208,0.1164,5,31,0,25.762,-0.0745796,0.11271,0.282459,0.295991,1.71326,0.970579,0.464496,0.306869,-0.305014,0.847292,-0.167909,0.517501,-0.0619465,1.15652,0.0513211,0.743273,-0.226139,-0.174082,1.59635,0.794004,1.47678,0.0748578,1.28825,2.57309,1.81994,1.17091,-0.0427438,-0.0412186,0.118521,0.0348139,-0.0222265,-0.0399926,-0.108958,0.0209182,-0.0935045,-0.0162523,-0.0815616,0.0557708,-0.0687952,0.0091943,-0.100068,-0.0942004,0.105345,0.0149122,0.0918678,-0.0661424,0.0706185,0.215432,0.130545,-0.00619531
-13.8839,0.387156,0.1164,4,15,0,30.3568,-0.0349551,0.19646,0.643937,0.0668483,2.14191,0.721802,0.352245,0.257172,0.0139832,0.592838,0.3568,0.715157,-0.0525664,1.17393,0.042423,0.244616,0.106843,-0.200751,1.21611,1.20456,1.38139,0.490171,0.896719,2.69378,1.5043,5.9709,0.0915529,-0.0218221,0.385845,0.10685,0.0342469,0.0155689,-0.032208,0.0815139,0.0351419,0.105545,-0.0452823,0.195675,-0.0266207,0.0131023,-0.0139647,-0.0743947,0.203962,0.201693,0.236432,0.0613439,0.141214,0.494266,0.26058,0.119644
-19.2447,0.6921,0.1164,5,31,0,33.1135,0.0766157,0.00861453,0.0876681,1.30604,0.0786591,1.67494,0.260472,0.098377,1.89483,0.635993,0.895908,0.142728,2.11649,0.175951,1.31785,0.539965,0.686132,2.73974,2.97437,0.394523,0.563419,0.476708,0.244747,0.531241,0.247888,15.0307,0.0773709,0.0878666,0.0772933,0.0910445,0.0788595,0.0774632,0.0929387,0.0820945,0.0843335,0.0778452,0.0948483,0.0781314,0.0879683,0.0812672,0.0825264,0.100217,0.102238,0.0800143,0.0814693,0.0807223,0.0787241,0.0811921,0.0787511,0.0834739
-12.2993,0.93582,0.1164,5,31,0,27.9185,0.0661822,0.00261729,1.2385,0.708858,0.463446,0.0712375,0.164655,0.626512,1.09309,0.0415823,0.201506,0.269596,0.698173,0.227352,1.56562,0.538239,0.267966,1.08649,2.62333,0.46865,1.03451,0.113674,0.634073,0.085785,0.434476,8.73121,0.0694237,0.0680375,0.0673952,0.0663687,0.0666132,0.067822,0.0690432,0.0662911,0.0667096,0.0668878,0.0680095,0.0667773,0.0702799,0.0675909,0.0668836,0.0690259,0.0730482,0.0674088,0.0688898,0.0664797,0.0678418,0.0664067,0.0673194,0.068257
-19.548,0.947525,0.1164,4,31,0,29.1506,0.0776506,0.00115611,0.227008,0.215815,0.601429,1.5635,0.358645,0.0982597,0.904513,0.942294,0.340008,0.103212,1.58002,0.317323,-0.0375723,0.590867,1.58477,1.01356,2.451,0.454832,0.162304,1.37675,2.25432,0.500562,0.205344,22.9523,0.077913,0.0779001,0.0783459,0.0794581,0.0780652,0.0777642,0.0786963,0.07874,0.0780436,0.0777699,0.0794772,0.0780174,0.0776071,0.0783337,0.0794827,0.0788224,0.0804842,0.0781764,0.0778382,0.0792422,0.0802568,0.0782293,0.077888,0.0785721
-20.3264,0.774178,0.1164,5,31,0,30.9972,-0.00123064,0.000421329,1.04246,0.379118,0.915883,1.25926,0.162106,0.834502,1.09717,0.122182,0.0596444,0.449572,0.707368,0.313087,1.34208,0.322934,1.11613,1.27848,2.65285,0.182977,0.728544,1.21155,1.87969,0.0721744,0.301209,22.0153,-0.000791414,-0.0010709,-0.000844747,-0.00070007,-0.00116234,-0.000879035,-0.000768366,-0.00117916,-0.00120551,-0.00104122,-0.0009326,-0.00109872,-0.000665178,-0.00109457,-0.000760376,-0.000691975,-0.00011291,-0.00115354,-0.000923678,-0.000720174,-0.000438669,-0.00120023,-0.00110373,-0.000894809
-15.5439,0.86471,0.1164,5,31,0,26.2585,0.141999,0.00134086,0.871947,0.484532,0.119043,0.688005,0.668837,0.0180179,0.801319,1.01913,0.935018,0.091809,0.826424,0.817361,0.674129,0.105967,0.296341,1.43479,2.52771,0.62715,0.187724,0.964669,0.650274,0.962849,0.995086,12.7056,0.143168,0.142648,0.142158,0.142921,0.142895,0.142023,0.143073,0.143365,0.143252,0.142122,0.143107,0.143095,0.142903,0.142141,0.142396,0.143922,0.145388,0.14284,0.14225,0.143292,0.142871,0.14329,0.143333,0.143065
-11.087,0.994086,0.1164,5,31,0,24.3684,0.000441499,0.0141892,0.322918,0.246469,0.336187,0.288546,0.662994,1.09572,0.505766,0.408012,2.46467,0.708057,0.0340424,0.859472,0.472737,0.464359,1.19822,0.639881,0.244548,0.938054,0.257723,0.541653,0.679496,0.249356,0.487639,17.9941,0.00502344,0.00393869,0.00521171,0.00453573,0.00984883,0.0159888,0.0076179,0.00623085,0.0354132,0.0104882,0.000924533,0.0126367,0.00714925,0.00703037,0.0174433,0.00952088,0.00391143,0.0137517,0.00409838,0.00812711,0.010083,0.00397965,0.00736068,0.0117454
-15.4774,0.703185,0.1164,5,31,0,24.8769,-0.0483155,0.0367158,0.484632,1.19858,1.12698,0.188073,0.00856044,0.0532871,1.19104,0.664061,1.28953,0.0969645,1.76046,0.158746,0.259128,0.920947,0.0492831,1.89972,1.26758,0.843279,1.47495,-0.000271932,0.860733,1.12757,0.477601,4.08107,-0.0305219,-0.00430865,-0.00693746,-0.0414102,-0.0480012,-0.046359,-0.00458542,-0.023934,-0.000969226,-0.0447554,0.016321,-0.042487,-0.0388014,-0.0145022,-0.046506,0.021434,-0.00177539,-0.0173539,0.00583847,-0.0483255,-0.016713,-0.0069158,-0.03078,-0.0198623
-13.6877,0.849582,0.1164,5,31,0,28.8526,-0.0170716,0.122606,0.871618,0.362927,1.08896,0.89194,0.431235,0.354724,1.08971,0.82847,-0.27176,0.565521,1.44516,0.230306,-0.246649,0.625764,0.841471,1.8769,1.86046,0.830654,1.77934,0.730929,0.841248,1.34001,-0.224012,3.58518,0.0897936,0.0274253,0.116441,0.0922852,0.0358002,0.0264195,0.116533,0.0845035,-0.0503909,0.0522644,0.160113,0.0111653,-0.0473121,0.0596506,0.0860974,0.213047,0.211032,0.0847712,0.201085,0.0725444,0.0860701,0.147221,-0.0445367,0.0771567
-11.6724,0.966208,0.1164,5,31,0,28.2503,-0.0309692,0.154086,1.26919,0.30943,0.997666,0.662088,0.12765,0.581991,1.63833,0.806776,-0.0489413,0.830789,1.12856,0.428401,-0.174411,0.899776,0.920493,1.3406,1.67862,0.498165,1.64458,0.698625,1.06532,1.06743,-0.275106,1.60946,0.164595,0.0167095,0.122757,0.0710491,-0.0113002,0.0587072,0.221474,0.0933435,-0.0385104,0.0970435,0.142926,0.0350412,-0.0578434,0.107673,0.110866,0.175598,0.227682,0.0457909,0.222437,0.0766789,0.133181,0.133506,-0.0733591,0.0734581
-11.0328,0.93447,0.1164,5,31,0,21.4066,-0.114954,0.214303,0.142663,1.57781,0.865479,1.04478,0.626118,0.331064,0.168901,0.0673043,1.00089,0.526678,0.568618,0.340924,1.43865,0.883384,1.43614,0.515617,0.442128,0.505338,1.00008,0.0894605,0.0924469,1.2254,2.40239,9.90722,-0.0843807,0.223174,0.0705207,0.108945,0.019225,-0.044006,-0.078758,-0.10053,0.0995403,-0.00208529,0.00690261,-0.041893,0.193353,0.0743579,0.192815,-0.00445569,-0.0202045,-0.00665857,0.0993653,-0.0957822,-0.0951422,0.147653,0.399885,0.0551707
-5.39798,0.983244,0.1164,5,31,0,18.8366,-0.0264204,0.205121,0.490453,0.0399533,1.44901,0.0866017,0.573224,0.52015,1.00647,0.70743,0.238897,0.257108,0.510162,0.421554,0.664398,0.443593,1.10307,0.316519,0.531718,0.0419388,1.18111,0.829348,1.33479,1.30345,1.37896,10.3845,0.0741821,-0.0182251,0.270803,-0.00865653,0.0911602,0.0802736,0.180028,0.118689,0.0225825,0.026318,0.0782247,0.0600493,0.109862,0.06457,0.199844,0.0385045,0.0826463,-0.0178178,0.215851,0.143697,0.247373,0.240946,0.256434,0.136489
-8.93109,0.963024,0.1164,5,31,0,18.977,-0.0518497,0.171681,0.48815,0.498883,1.50896,0.676517,0.0925282,0.120049,0.0860151,0.0649777,1.81558,0.503618,0.615652,0.388479,0.263406,0.82355,0.0570419,1.17154,1.32077,0.714214,0.979302,0.308804,1.04072,2.60073,0.450486,3.1611,0.0319564,0.0337989,0.207209,0.0642953,-0.0359644,-0.0312396,-0.0370825,-0.0406943,0.25985,0.0346118,0.053846,0.0148447,-0.00662785,0.089538,-0.0420567,0.149281,0.174902,0.0707672,0.116278,0.00116607,0.126821,0.394646,0.0254901,0.0787527
-13.439,0.957916,0.1164,5,31,0,23.357,0.0466471,0.00669814,0.167974,0.773619,0.433953,0.870194,0.769352,0.355002,1.74295,1.10598,1.62631,0.0823154,1.13501,0.115531,1.9207,1.02688,1.03411,1.28689,0.535498,0.0709527,1.05294,0.64225,0.253141,1.40136,0.0876306,13.7601,0.0477722,0.0518289,0.0495537,0.0524757,0.0518003,0.0490249,0.0583216,0.054055,0.0575403,0.0471984,0.0542495,0.0474209,0.0595122,0.0535253,0.0535737,0.0552668,0.0502339,0.0471223,0.0536998,0.0509489,0.0483426,0.0560336,0.047234,0.0519773
-17.4893,0.93556,0.1164,5,31,0,24.7703,0.0943073,0.0128867,0.752055,1.3504,0.944721,0.82835,0.104188,0.64784,1.34557,0.880433,1.61259,0.435104,1.48734,0.635644,2.84015,0.00267872,1.11564,0.880724,0.0513722,0.715995,0.715136,0.0265326,0.445396,2.27515,0.56265,10.0721,0.103999,0.111709,0.106482,0.104982,0.0956499,0.102656,0.111647,0.105653,0.115088,0.0999143,0.113474,0.102499,0.130907,0.0943418,0.108684,0.105657,0.0949693,0.103534,0.103523,0.0946492,0.100047,0.123626,0.101558,0.104539
