# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=6
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 5a_halfnormal_uni - draws_6.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-33.4699,0.96823,0.132142,4,31,0,46.5989,0.0953675,0.0877463,0.108394,0.128334,0.0473792,0.0621853,0.0809764,0.191034,0.0475693,0.0510932,0.0120947,0.0937839,0.0750865,0.080575,0.118103,0.0432236,0.0667732,0.0240657,0.0903122,0.126488,0.00756998,0.0286404,0.109287,0.202229,0.0760922
-31.6388,0.878205,0.132142,4,15,0,40.4449,0.10431,0.0744859,0.0660526,0.174617,0.122633,0.0792048,0.0933844,0.0688559,0.0985668,0.0582194,0.0587176,0.0170298,0.053396,0.183776,0.151357,0.035378,0.0695191,0.035024,0.1017,0.205819,0.0220666,0.0794415,0.162229,0.0684806,0.0832275
-35.1985,0.777516,0.132142,4,15,0,44.7256,0.113657,0.148643,0.0385739,0.11871,0.114865,0.0385778,0.0545275,0.0543047,0.064573,0.0542071,0.0739016,0.0391404,0.0432252,0.177439,0.0819104,0.0440433,0.192927,0.0216283,0.186748,0.077018,0.0225428,0.133463,0.0999156,0.0752344,0.090685
-40.8226,0.899539,0.132142,4,15,0,51.7179,0.141248,0.125026,0.00803691,0.224591,0.0359956,0.0378111,0.23976,0.0424048,0.283095,0.00791114,0.257658,0.166258,0.186916,0.0910171,0.174521,0.0564658,0.0625623,0.114066,0.0342266,0.0606491,0.00958053,0.0550415,0.158449,0.0734885,0.1127
-39.3892,0.894841,0.132142,4,15,0,53.6661,0.177238,0.152935,0.0124477,0.206492,0.0812156,0.0606533,0.118287,0.104572,0.200138,0.0152207,0.224796,0.0404598,0.047776,0.134322,0.322925,0.185227,0.0800056,0.326342,0.0422392,0.064525,0.0178595,0.0262407,0.39719,0.0344756,0.141415
-35.4891,0.943848,0.132142,4,15,0,47.7451,0.14225,0.102525,0.179465,0.144524,0.0977185,0.163101,0.161113,0.224251,0.10038,0.0114495,0.101387,0.0299586,0.0849587,0.153223,0.0433574,0.102982,0.0645295,0.0765183,0.0317986,0.268888,0.0419575,0.0454384,0.0293723,0.21988,0.113499
-43.061,0.799819,0.132142,4,15,0,52.4198,0.133284,0.0675395,0.023794,0.186001,0.0696274,0.0629077,0.0557744,0.00848694,0.186408,0.0112057,0.153054,0.0284194,0.00397949,0.129163,0.0364617,0.10858,0.120147,0.231892,0.0294965,0.0907004,0.143025,0.166398,0.468476,0.0808189,0.106345
-39.7396,0.716098,0.132142,4,31,0,54.295,0.0792476,0.147871,0.00905588,0.123266,0.0510235,0.0441706,0.0147299,0.0153368,0.086952,0.0181865,0.104676,0.0730836,0.00802792,0.136983,0.017422,0.0815915,0.0435274,0.0685496,0.00829472,0.149317,0.0475865,0.0381932,0.014404,0.19608,0.0632305
-43.1506,0.805233,0.132142,4,15,0,58.6014,0.0847784,0.0612507,0.00313418,0.0422535,0.00929891,0.0900241,0.0280313,0.170035,0.0233858,0.0561618,0.0524841,0.0211006,0.0678918,0.0197609,0.0327308,0.015316,0.0172795,0.00999536,0.00263472,0.12356,0.0653353,0.0650981,0.155691,0.0181838,0.0676434
-38.7788,0.9985,0.132142,5,31,0,51.2851,0.0760615,0.0446641,0.203693,0.0897585,0.0992829,0.0351438,0.0237704,0.0145228,0.0535962,0.0366391,0.0265576,0.124971,0.0546427,0.0563087,0.0952781,0.0213495,0.00806507,0.0572457,0.0241587,0.0543016,0.0316546,0.0214736,0.0166615,0.106392,0.0606883
-43.4762,0.85314,0.132142,4,31,0,55.2366,0.090006,0.00350568,0.00197777,0.0246196,0.0285341,0.0483628,0.0276407,0.0842122,0.066389,0.124126,0.144569,0.0153304,0.0711335,0.0227104,0.00466562,0.105185,0.101098,0.0390676,0.0852481,0.187387,0.0986987,0.0137517,0.201514,0.0262533,0.0718145
-43.2201,0.990642,0.132142,4,15,0,53.2908,0.0926842,0.00935458,0.00384493,0.0687087,0.21046,0.0373294,0.131365,0.0848888,0.080514,0.148404,0.11497,0.0118494,0.0738663,0.033725,0.00241113,0.109053,0.0322525,0.194098,0.078922,0.123674,0.0682437,0.0125332,0.0648351,0.014172,0.0739513
-35.8218,0.999041,0.132142,4,15,0,49.1159,0.073166,0.105097,0.00912875,0.0784765,0.00889534,0.147508,0.0461354,0.0410255,0.0467769,0.0310518,0.0724442,0.0588103,0.0969045,0.122846,0.00840374,0.0790662,0.100687,0.0349312,0.0674725,0.16326,0.0326283,0.0168525,0.0942039,0.0354152,0.058378
-41.9598,0.878602,0.132142,4,15,0,51.8536,0.0579525,0.0396765,0.110306,0.0907918,0.163401,0.00625245,0.0569698,0.125668,0.100848,0.0738675,0.072373,0.100645,0.0165067,0.0117618,0.026755,0.062927,0.00202311,0.0347418,0.00641634,0.0647814,0.0658924,0.0815189,0.0260353,0.0318513,0.0462394
-41.7256,0.965774,0.132142,4,15,0,52.5714,0.0931173,0.091607,0.00135583,0.0304946,0.00497811,0.147112,0.0402919,0.0112714,0.0292777,0.0112427,0.0532881,0.0422851,0.100008,0.0922656,0.125915,0.01726,0.0305157,0.0773987,0.14884,0.16843,0.0169979,0.0455239,0.123327,0.0323408,0.0742969
-45.6221,0.984484,0.132142,4,15,0,57.2362,0.100083,0.0238524,0.000581227,0.0590749,0.000489526,0.0349639,0.0271686,0.0765561,0.0149788,0.0276846,0.182162,0.10633,0.0441139,0.103554,0.0771154,0.0738182,0.0445479,0.0654462,0.0291259,0.0788591,0.20115,0.0608189,0.104549,0.240692,0.0798551
-40.005,0.939853,0.132142,4,15,0,56.6354,0.121195,0.158047,0.0317428,0.147305,0.000867408,0.0369724,0.039948,0.095163,0.139234,0.175534,0.0477373,0.0802772,0.0158975,0.0144358,0.0585768,0.101917,0.064372,0.117888,0.118763,0.100722,0.0109345,0.0168338,0.116117,0.0326513,0.0966995
-38.7932,0.984335,0.132142,5,31,0,48.2822,0.0962273,0.143743,0.0208652,0.075702,0.001019,0.031832,0.0180721,0.0936073,0.139252,0.117166,0.0785767,0.115415,0.0259621,0.00554022,0.0550826,0.0860238,0.115954,0.11593,0.144244,0.112354,0.021242,0.0299386,0.132152,0.0219726,0.0767783
-41.654,0.989769,0.132142,4,31,0,48.9648,0.0676474,0.0599546,0.0241593,0.0149085,0.000927395,0.0240605,0.139691,0.0942845,0.0538592,0.0731378,0.0361206,0.0712599,0.0875037,0.00165686,0.026568,0.106073,0.0483605,0.0634286,0.0362327,0.132781,0.00817877,0.00479606,0.0545096,0.0420483,0.0539748
-41.624,0.971889,0.132142,4,15,0,48.9072,0.081111,0.0441725,0.0159879,0.0274941,0.00153584,0.0875348,0.0160831,0.0699294,0.0865101,0.0253081,0.0125426,0.0543903,0.0691086,0.00429517,0.185323,0.0531155,0.0261743,0.11149,0.0652134,0.0952451,0.0149268,0.00585998,0.127106,0.0704034,0.0647173
