# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=9
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 6a_skewnormal_uni - draws_9.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-11.2745,0.77256,0.146566,4,31,0,21.1429,0.183051,0.133107,-0.461355,-0.603636,-0.221043,-1.28306,-0.459542,-0.548956,-1.4864,-0.533162,-0.968035,-0.146126,-1.20596,-1.27247,-0.335651,-1.03962,-0.275151,-0.485149,-1.6813,-2.29124,-0.483696,-1.90834,-0.433557,-0.143981,-0.652774,-18.5667,0.121641,0.102703,0.153628,0.0122668,0.121883,0.109981,-0.0147987,0.112083,0.0541987,0.1636,0.0225287,0.0136759,0.138373,0.0446704,0.146426,0.118474,-0.0407422,-0.121928,0.118667,-0.0709619,0.125341,0.163886,0.096162,0.0770005
-12.4443,0.583325,0.146566,5,31,0,28.7782,0.175109,0.130166,-0.722193,-0.268935,-0.62473,-0.949076,0.056947,-1.0079,-1.37605,-0.314071,-1.45581,-0.18565,-0.930088,-1.03278,-0.375869,-1.09344,-0.424047,-0.714414,-1.33522,-1.86635,-0.111241,-1.95861,-0.59412,-0.0475718,-0.766641,-21.1921,0.0811046,0.140103,0.0937909,0.0515722,0.182522,0.0439158,-0.00400536,0.134228,-0.0143874,0.150944,0.0540438,0.0406772,0.126184,0.0327803,0.119913,0.0821171,0.00130999,-0.0678249,0.160629,-0.0798339,0.0977753,0.168917,0.075319,0.0713675
-14.6416,0.906168,0.146566,5,31,0,23.2776,0.110539,0.0349478,-1.01463,-1.36598,-0.248632,-0.0587311,-1.98736,-0.1239,-0.331679,-1.69674,0.131531,-0.445514,-1.18587,-1.07177,-0.810135,-0.996228,-1.09616,-1.6689,-0.404247,-0.463667,-0.482177,0.112766,-0.946575,-0.862186,-0.108148,-2.24834,0.0750801,0.0628011,0.10185,0.108487,0.0410851,0.106209,0.0989477,0.0512417,0.115136,0.0949694,0.0690954,0.073083,0.0822267,0.0757231,0.0722308,0.0522146,0.0964116,0.0943349,0.0936881,0.11448,0.0774584,0.0804076,0.10676,0.0850612
-16.7166,0.91489,0.146566,5,31,0,30.4998,0.0872739,0.00920749,-2.07818,-2.03495,-0.667094,-0.78019,-0.00831628,-0.967799,-0.391305,-1.78766,-1.62942,-0.500619,-0.48301,-0.569861,-0.468518,-0.0316332,-0.716135,-0.770986,-2.36255,-0.508433,-0.563813,-0.775965,-1.16413,0.000695481,-1.03347,-7.86591,0.0681391,0.0685371,0.0811317,0.0800903,0.0871973,0.0783629,0.083671,0.0708141,0.0722711,0.0826645,0.0828266,0.0820269,0.08296,0.0869827,0.0806801,0.0801751,0.0655208,0.0825925,0.0820826,0.0801292,0.0765552,0.0872803,0.0777583,0.0799861
-16.7391,0.530487,0.146566,4,31,0,34.3497,0.115853,0.0197922,-1.7765,-2.20285,-0.12464,-0.591003,-0.560488,-0.215715,-0.0574932,-2.49111,-1.13393,-0.000457362,-0.717237,-0.915523,-0.0416712,-0.533909,-0.442906,-0.922695,-1.18238,-0.054375,-0.978118,-0.71741,-0.627707,-1.30868,-1.99059,-10.7649,0.0806925,0.0722541,0.113386,0.104156,0.10476,0.111584,0.114715,0.0665488,0.0934103,0.115844,0.101658,0.0977331,0.115029,0.105286,0.107087,0.0975911,0.0924513,0.114777,0.0964942,0.101654,0.10343,0.0899517,0.0764551,0.100129
-15.5837,0.951714,0.146566,5,31,0,30.6805,0.158859,0.039893,0.385329,-0.929407,-0.625391,-1.15351,-1.1482,-0.645858,-0.982937,-0.483236,-1.52753,-1.46191,-0.287669,-1.13396,-1.36019,-1.17747,-1.1317,-1.47586,-1.11814,-1.38906,-0.668633,-0.545957,-0.88306,0.276193,-0.392324,-2.50658,0.174231,0.121782,0.13391,0.112842,0.113054,0.133094,0.119647,0.139581,0.0979215,0.100539,0.147383,0.113622,0.104597,0.111886,0.113712,0.0999826,0.114253,0.103445,0.132185,0.137079,0.123631,0.169877,0.143208,0.129295
-17.2169,0.575367,0.146566,4,15,0,40.6128,0.110785,0.0358935,-0.752228,-2.2292,0.215092,-1.99115,0.474797,-0.685865,-1.00927,-0.962249,-1.51666,-0.139621,-0.0156417,-1.02896,-0.320368,-0.410043,0.221082,-0.458186,-0.324941,-1.93471,-0.447163,-0.231751,-0.463228,-0.880479,-0.174122,-1.9117,0.0837853,0.0307717,0.118506,0.0393161,0.127828,0.0861673,0.074559,0.0762469,0.0563472,0.105774,0.110224,0.0738524,0.0992863,0.0960675,0.118721,0.0943395,0.0991221,0.0413417,0.0947352,0.102467,0.0941585,0.0791819,0.104536,0.0854087
-19.0008,0.763379,0.146566,5,31,0,32.3282,0.0743257,0.0399181,-0.875616,-1.52289,-0.638447,-0.937886,0.226696,-0.0503519,-0.701632,-0.126849,-1.08811,-0.789555,-0.302339,-1.41298,0.374982,-0.571531,0.711731,0.119557,0.157145,-1.76699,-0.320042,0.592644,-0.144222,-0.583773,-1.00233,-2.1276,0.0393728,0.013535,0.0488402,0.0368871,0.083375,0.0723158,0.0463179,0.0692622,0.0308905,0.0428082,0.062257,0.0179222,0.0892943,0.0515113,0.102737,0.0790982,0.0805987,0.00379075,0.0615503,0.0979829,0.0685687,0.0510226,0.0343147,0.0455009
-10.8031,0.354286,0.146566,5,31,0,30.1567,0.146742,0.254463,-1.79903,-1.06014,0.185233,-0.517374,-0.965219,-1.32827,-0.074159,-0.465547,-0.378294,-0.672126,-0.254365,-0.17517,-0.407922,-0.347687,-1.79899,-0.6087,-0.419702,-1.0151,-0.138139,-0.976152,-0.981793,-1.7578,-0.73646,-3.53662,-0.311046,-0.123026,0.193877,0.0150895,-0.0988705,-0.191254,0.127871,0.0282775,0.0504802,-0.0242893,0.0820156,0.102168,0.0429409,0.0582685,-0.311035,-0.00814959,0.0399434,-0.111563,0.111591,-0.101653,-0.103088,-0.300552,-0.04066,-0.0486303
-11.155,0.836878,0.146566,5,31,0,23.3029,0.136684,0.113218,-1.79814,-1.28075,0.252017,-0.168355,-1.16249,-1.2395,-0.0737388,-0.615156,-0.475959,-0.810953,-0.123719,-0.332494,-0.140485,-0.340558,-1.87445,-0.684524,-0.28578,-0.8342,-0.13598,-0.891306,-1.05304,-1.71334,-1.02659,-5.95291,-0.0668986,-0.00832108,0.165216,0.117623,0.00506864,-0.00365078,0.128335,0.0670367,0.0827963,0.0448689,0.122676,0.0990392,0.120778,0.0981261,-0.0755388,0.059183,0.104328,0.0422369,0.121288,0.0357714,0.0174606,-0.0572977,0.0204548,0.0475967
-9.7139,0.981798,0.146566,5,31,0,24.5077,0.0483352,0.0576609,-1.02749,-1.24115,-0.564826,-0.0584561,-1.20934,-1.19865,-0.259702,-0.498865,-0.775125,-1.16834,-0.0883896,-0.802948,0.0269974,-0.551606,-1.42568,-0.572688,-0.156492,-1.39807,-0.471821,-0.110078,-0.562948,-0.951483,-1.09883,-6.05784,-0.010911,-0.0232304,0.0157668,0.0449646,-0.0213963,-0.0207801,0.0333605,0.0195702,0.00364083,-0.019032,0.0432386,0.00203648,0.0498919,0.0165291,-0.0338709,0.0153135,0.0393118,-0.0322785,0.0211296,0.041988,0.0158751,-0.00652813,-0.0150245,0.00294277
-8.45174,0.997965,0.146566,4,15,0,20.1361,0.0917458,0.044057,-0.550432,-1.02361,-0.641354,-0.205572,-1.50547,-0.588336,-0.383058,-0.0604433,-0.238554,-1.33523,-0.307255,-0.472497,-0.347419,-0.50572,-1.6087,-0.524019,-0.00377893,-1.08672,-0.73491,-0.291014,-1.06075,-0.652901,-1.57863,-9.23527,0.0674954,0.0466487,0.0634896,0.0826889,0.0254192,0.0658254,0.0748694,0.0890828,0.0812358,0.0329197,0.078209,0.070929,0.0764395,0.0694653,0.0208711,0.0686591,0.0915793,0.0438681,0.0593678,0.0789246,0.0450122,0.0629809,0.0221959,0.0567976
-11.3835,0.940766,0.146566,5,31,0,20.8389,0.10328,0.0589059,-1.08605,-1.18919,-0.95019,-1.68856,-1.07421,-0.175349,-0.758167,-1.32697,-0.52309,-0.762845,-0.378796,-1.168,-0.462799,-0.159,-0.0117317,-0.200392,-1.57353,-0.912827,0.00269605,-2.21262,-1.28722,-0.214561,-0.49903,-5.15536,0.0393053,0.0332296,0.047308,0.00381366,0.0400026,0.0929508,0.0586193,0.0251133,0.0724668,0.0583438,0.0809665,0.0344778,0.0760182,0.0939138,0.102589,0.0914756,0.0105899,0.0495089,0.103439,-0.0270568,0.0274549,0.090641,0.073884,0.0571397
-13.1352,0.939488,0.146566,5,31,0,24.5926,0.142269,0.0867268,-0.993328,-1.26689,-0.472229,-0.583433,-1.79106,-1.40554,-1.19022,-1.11652,-0.549076,-0.895205,-0.905673,-1.29877,-1.26491,-0.465335,-0.841905,-0.661447,-1.72223,0.0353623,-0.406152,-0.502115,-1.98958,-0.483863,-1.23542,-6.73744,0.056121,0.032396,0.101314,0.09167,-0.0130638,0.0203715,0.039045,0.0454367,0.0946496,0.0646309,0.0637231,0.0296307,0.0325679,0.101912,0.0692534,0.0849041,-0.00709434,0.145336,0.107045,0.0987224,-0.0302804,0.100305,0.0351255,0.073821
-11.4518,0.993332,0.146566,5,31,0,24.0381,0.175143,0.226311,-0.662262,-0.494714,-0.243832,-0.910696,0.0615486,-0.0813568,-0.400571,-0.10658,-2.11288,-0.215445,-0.0460701,-0.605288,-0.00159137,-0.378535,-0.270487,-0.899343,-0.689513,-1.48692,0.0426231,-0.996621,0.0308112,-1.61849,0.0161644,-7.67516,0.0252661,0.0631842,0.119962,-0.0309572,0.189073,0.156731,0.0844897,0.151023,-0.303024,0.126386,0.164717,0.03816,0.174783,0.0894767,0.113929,-0.028388,0.019099,-0.161364,0.18479,-0.0504031,0.182116,-0.191139,0.178802,-0.00391347
-11.2583,0.929181,0.146566,4,15,0,31.693,0.152977,0.130439,-1.05403,-1.13438,-0.948278,-0.935539,-0.0230485,-0.628518,-0.359826,-0.456379,-2.25712,0.109001,-0.420112,-0.842157,-0.187934,-0.222523,-0.419301,-0.540435,-0.885391,-1.54146,0.241909,-1.43221,-0.0717514,-1.3201,-0.153468,-4.61451,0.0154899,0.00500933,0.0292844,0.0309461,0.149971,0.0709937,0.106042,0.0934474,-0.14144,0.167195,0.0981781,0.0431267,0.128463,0.123952,0.0982839,0.0824832,0.0374874,-0.0480898,0.184532,-0.0338394,0.143618,-0.0192156,0.132959,0.0512626
-12.6559,0.889551,0.146566,5,31,0,25.6573,0.153466,0.0662468,-1.05355,-0.872223,-0.57456,-0.943747,-0.447982,-1.15444,-0.349099,-0.451005,-2.21601,0.182981,0.0518494,-0.879385,-0.345949,-0.644702,-0.357052,-0.609815,-1.08838,-1.44294,0.435868,-1.32985,-0.357308,-0.937713,-0.484626,-2.54533,0.0836714,0.0956835,0.115403,0.0909453,0.123788,0.0769879,0.130339,0.123588,0.00666208,0.165587,0.1569,0.0952091,0.130548,0.110756,0.129812,0.113067,0.0813635,0.0578752,0.18234,0.0653673,0.129795,0.0913451,0.121361,0.104269
-10.3882,0.583598,0.146566,4,15,0,23.3064,0.0669066,0.131244,-0.85443,-0.284487,-0.0280794,-0.672231,-0.524315,-0.648786,-0.910053,-1.50481,-1.86349,-0.700289,-0.347103,-0.801109,-0.362681,-0.673192,-1.03414,-0.279728,-0.656136,-0.296392,-0.505822,-1.19182,-1.05603,-0.760471,-0.690158,-7.77807,-0.045232,0.0295695,0.0632214,-0.0213196,-0.00190648,-0.0182426,-0.0525321,-0.13059,-0.177665,-0.025002,0.0213514,-0.0382339,0.0193069,-0.0214456,-0.0688181,0.030194,-0.0192072,0.028007,0.000520589,-0.0895118,-0.0716908,-0.0329005,-0.0236723,-0.036956
-13.8121,0.973537,0.146566,4,31,0,23.056,0.153493,0.0245772,-0.0150366,-0.22052,-1.15559,-0.335459,-0.297636,-1.21672,-0.40623,-0.697511,-0.916058,-0.694452,-0.464613,-0.498931,-0.143922,-0.35452,-0.234708,-1.50336,-2.03958,-0.542565,-0.508513,-2.43662,-0.635066,-0.81353,-0.787896,-20.5924,0.153123,0.148073,0.125092,0.145248,0.146178,0.123589,0.143509,0.13635,0.130979,0.136425,0.142074,0.14123,0.149956,0.14478,0.147724,0.116544,0.103366,0.140158,0.140995,0.0936074,0.137885,0.133498,0.134128,0.133906
-10.5418,0.377851,0.146566,4,15,0,23.4809,0.13076,0.117885,-1.16007,-0.70795,-1.78579,-0.465901,-0.0908569,-1.34906,-0.530708,-0.822458,-0.374181,-0.660101,-0.279534,-0.528527,-0.316287,-0.921453,-0.924811,-1.55074,-1.63713,-1.42396,-0.032317,-1.3274,-0.775187,-0.269183,-0.281016,-24.0057,-0.00599531,0.0473034,-0.0797583,0.0758374,0.120049,-0.028274,0.0681976,0.0338047,0.0866498,0.052944,0.0978072,0.0684547,0.0934745,0.0221346,0.0217387,-0.0520486,-0.0622325,-0.037103,0.12695,-0.02572,0.0393771,0.0990274,0.0976326,0.0367829
-11.2122,0.846074,0.146566,5,31,0,22.6029,0.129336,0.129939,-0.154295,-1.26778,0.238621,-0.497221,-1.08188,-0.958645,-0.968864,-0.518215,-1.42879,-1.92655,-0.883942,-0.376806,-0.600024,0.0067914,-1.36483,-0.0538116,0.197961,-1.0156,-0.448584,-0.457921,-0.189958,-0.695783,-0.475419,-1.96337,0.109287,-0.0353982,0.160342,0.0647274,-0.0112425,0.0047706,0.00344281,0.0619996,-0.0563191,-0.120998,0.0144774,0.0803739,0.0513693,0.130218,-0.048009,0.122343,0.155059,-0.00263014,0.0710473,0.0698341,0.104653,0.0389266,0.0675604,0.0369522
-15.6542,0.752365,0.146566,5,31,0,27.0126,0.13789,0.188319,-0.366067,-1.20613,-0.119186,-0.551061,-1.21802,-1.2638,-1.36174,-0.718061,-1.59693,-1.91226,-0.88529,-0.935861,-0.544477,0.427507,-1.49679,0.412355,0.091787,-0.602624,-0.193348,-0.109804,-0.191841,-0.786989,-0.916661,-3.38007,0.0689522,-0.0892472,0.115445,0.0341144,-0.091487,-0.100107,-0.118551,0.00266507,-0.162842,-0.222226,-0.0288273,-0.0383509,0.0353542,0.218397,-0.143984,0.215544,0.155175,0.024404,0.101479,0.117212,0.101762,-0.0103153,-0.0347351,-0.00619386
-19.5954,0.561728,0.146566,5,31,0,29.3743,0.0705169,0.0806923,-0.307204,-2.1377,-0.96368,-0.709166,-0.348641,0.0780264,-0.908733,0.109093,0.195516,-2.28606,-0.928506,-1.18837,0.0544272,-1.53406,-0.508685,-2.23884,-0.559159,-0.193151,0.664483,-1.16221,-0.394354,0.0899556,-1.09207,-1.16824,0.0457278,-0.101979,-0.00724476,0.0132926,0.0423842,0.076813,-0.00281094,0.0793199,0.0862935,-0.113951,-0.00440645,-0.0253751,0.0749087,-0.0532701,0.0294699,-0.11014,0.025397,0.0549311,0.124136,-0.0232647,0.0386955,0.0777756,-0.0176046,0.0216055
-21.0338,0.0626615,0.146566,5,31,0,34.3232,0.108205,0.104426,-0.23576,-2.53005,-1.082,-0.927405,-0.152883,0.204191,-0.871433,0.225594,-0.545358,-2.36715,-0.721552,-1.26589,0.13455,-1.23329,-0.257948,-2.18292,-0.621051,0.167818,0.387334,-1.86742,-0.877878,0.148905,-0.495076,-1.08763,0.083585,-0.155999,-0.00478434,0.0113593,0.0922396,0.129527,0.0172043,0.131762,0.051255,-0.138987,0.0328558,-0.0239877,0.122255,-0.0205832,0.0812681,-0.119749,0.0433507,0.125729,0.148652,-0.0868025,0.0165312,0.123754,0.0565057,0.0468695
-15.2817,0.999531,0.146566,5,31,0,31.7299,0.175454,0.157202,-1.10164,0.0532236,-0.00880398,-1.19403,-1.31854,-2.17657,-1.41876,-1.5026,-1.76263,-0.913525,-0.218516,-0.292664,-1.21787,0.0625754,-0.719705,0.132048,-0.295429,-1.93096,-0.435222,-1.49499,-0.28721,-1.25457,-0.407753,-4.3423,0.00227414,0.183821,0.17407,-0.0122494,-0.0318231,-0.166707,-0.0475772,-0.0607575,-0.101634,0.0318462,0.141103,0.129447,-0.0159968,0.185291,0.0623151,0.196212,0.129012,-0.128097,0.107036,-0.0595606,0.130304,-0.0217659,0.111354,0.0532244
-12.6388,0.660241,0.146566,4,15,0,28.2918,0.198944,0.196732,-0.820334,-1.88508,-0.660735,-0.999429,-0.121476,-1.99591,-0.897316,-1.12784,-2.20359,-0.669513,-0.602679,-1.51415,-0.48637,-0.825084,-1.19025,-1.53387,-0.77372,-1.68727,-0.017972,-0.991913,-0.913327,-1.07418,-0.886857,-17.9783,0.037558,-0.171912,0.0689562,0.00232442,0.175046,-0.193715,0.0224131,-0.022938,-0.234572,0.0672293,0.0803775,-0.0989383,0.103259,0.0366235,-0.0352166,-0.102817,0.0467285,-0.132996,0.195408,0.00380288,0.0192633,-0.0123819,0.0244709,0.0422167
-14.7032,0.928082,0.146566,4,31,0,24.4858,0.222375,0.148857,-1.14037,-0.702167,-1.33688,-1.37419,-0.427266,-1.40454,-0.378204,-1.43377,-1.19413,-1.40461,-0.409215,-1.79766,-0.229754,-1.33268,-1.57874,-1.90982,-0.0348846,-2.07486,-0.493655,-0.918957,-1.47526,-0.385445,-0.783031,-16.1317,0.0526236,0.117853,0.0233714,0.0178174,0.158774,0.0133002,0.166077,0.00894968,0.044621,0.0132901,0.161461,-0.0452177,0.188175,0.0239964,-0.01263,-0.0619147,0.217182,-0.0864808,0.148891,0.0855823,0.00277228,0.164999,0.105816,0.103832
-15.3122,0.355189,0.146566,5,31,0,33.4093,0.244872,0.155598,-0.864215,-1.00096,-0.0311813,-1.68467,-0.363806,-0.957648,-0.210748,-2.07161,-0.551724,-0.454307,-1.23713,-1.16381,-0.291331,-0.551584,-1.67808,-2.73311,-1.35937,-2.44412,-0.323718,-0.75039,-0.609778,-0.446261,-0.57405,-20.0095,0.110402,0.0891254,0.24002,-0.0172585,0.188265,0.0958643,0.21208,-0.077465,0.159025,0.174183,0.0523771,0.0637858,0.199542,0.159047,-0.0162339,-0.180393,0.0333568,-0.135428,0.194502,0.128113,0.149992,0.175435,0.155551,0.120878
-16.7467,0.365316,0.146566,5,31,0,29.2793,0.0899968,0.0531657,-0.291076,-1.38186,-2.19052,-0.471083,-0.333569,-1.29575,-0.596856,0.0948252,-0.338487,-1.17432,-0.978619,-1.49198,-0.239561,-0.0481921,-2.04756,-1.35152,-0.420782,-1.94337,-1.15854,-0.471618,-0.698951,-0.462862,-0.915029,-14.6268,0.0745216,0.0165295,-0.0264634,0.0649514,0.0722624,0.0211072,0.0582646,0.0950383,0.0720009,0.0275634,0.0379679,0.0106747,0.0772604,0.0874347,-0.0188633,0.0181423,0.0676257,-0.0133235,0.0284022,0.0649229,0.0528366,0.0653885,0.0413487,0.0476756
-14.2319,1,0.146566,5,31,0,28.9424,0.0737975,0.0129787,-0.862527,-0.0400945,-1.99201,-1.22569,-0.90406,-0.229052,-1.00034,-1.53781,-0.17305,-0.00149538,-1.3846,-0.736663,-0.133253,-0.4236,-1.44127,-0.670098,-0.118174,-0.399487,-1.49895,-0.503967,-0.976473,-1.15361,-1.22293,-16.663,0.0626031,0.0732772,0.047944,0.0578897,0.062064,0.0708247,0.0608144,0.0538388,0.0715516,0.0737781,0.0558272,0.0642366,0.0720681,0.0682998,0.0550918,0.0651006,0.0722638,0.0686127,0.0543432,0.0672567,0.0611242,0.0588252,0.0579255,0.0634606
-17.1927,0.377427,0.146566,5,31,0,36.1035,0.0877776,0.0270611,-1.02427,-1.30458,-0.908888,-0.056275,-0.795256,-0.417097,-0.331583,-0.474287,-0.368873,-1.00997,-1.67027,-1.17178,-1.22509,-0.919876,-0.436825,-0.78586,-0.286473,-1.77616,0.188415,-1.24203,-1.13542,-3.16875,-0.0205303,-3.87313,0.0600597,0.0524742,0.0631821,0.0862547,0.0662571,0.0764905,0.0788046,0.0749429,0.0777955,0.0604467,0.0425783,0.056068,0.0546254,0.0628847,0.0759566,0.0665113,0.0800253,0.0397127,0.0928763,0.0541669,0.0570519,0.00202791,0.087222,0.0668715
-16.8701,0.662769,0.146566,5,31,0,33.6603,0.186054,0.0755605,-1.64355,-1.63765,-0.319726,-1.03544,-0.401028,-1.20365,-1.4046,-0.235013,-0.48144,-0.302724,-0.311481,-0.204387,-0.659276,-0.258495,-0.553305,-2.31979,-1.01064,-0.0856496,-0.792719,-0.180148,-0.477476,0.0817039,-1.6363,-20.8174,0.0618662,0.0623122,0.161895,0.107815,0.155752,0.0951055,0.0799216,0.168296,0.149676,0.16318,0.162518,0.17061,0.136239,0.166522,0.144246,0.0107692,0.10969,0.179582,0.126156,0.172442,0.149976,0.192227,0.0624142,0.125835
-14.5275,0.984756,0.146566,4,15,0,32.659,0.145766,0.0689618,-1.75395,-1.65458,0.0490294,-1.02792,-0.797459,-1.31967,-1.18938,-0.201574,-0.346618,-0.107869,-0.0762201,-0.204203,-0.112748,-0.0340203,0.0100548,-2.0261,-1.43969,-0.123954,-0.552931,-0.223486,-0.05228,-0.592076,-1.62301,-18.9358,0.024811,0.0316634,0.149148,0.074879,0.0907722,0.0547599,0.0637448,0.131865,0.121863,0.138328,0.14051,0.131684,0.137991,0.14342,0.14646,0.00604317,0.0464828,0.137218,0.107635,0.130354,0.142161,0.104936,0.0338408,0.0908194
