# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/Haemoglobin (g per dL) - 5a_halfnormal_uni - draws_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta_new,mean_effect
-28.9935,0.95494,0.135679,4,15,0,32.8527,0.0858893,0.00137196,0.00907845,0.0374468,0.0556992,0.106258,0.0200732,0.125443,0.000886185,0.0286345,0.0451941,0.0518576,0.0605522,0.0724586,0.125204,0.0685298
-22.8738,0.941465,0.135679,4,31,0,36.6191,0.100027,0.00514097,0.0923863,0.111001,0.0748346,0.0464199,0.130493,0.038783,0.00372566,0.06138,0.0671344,0.091155,0.0700785,0.0719164,0.0619344,0.0798097
-25.6379,0.765558,0.135679,4,15,0,32.4751,0.122547,0.00458373,0.0515271,0.11127,0.0721959,0.0395418,0.13301,0.0378823,0.00359249,0.0524307,0.0870092,0.0956622,0.0650031,0.0570238,0.0509323,0.0977782
-26.3938,0.95264,0.135679,4,15,0,32.8052,0.110684,0.00546613,0.0347841,0.111471,0.0346532,0.0477828,0.151858,0.0428991,0.00257349,0.090064,0.096613,0.106505,0.118171,0.0639637,0.100897,0.0883128
-34.9933,0.981144,0.135679,4,15,0,39.8348,0.184509,0.00181274,0.0165684,0.033009,0.366049,0.15091,0.060118,0.113087,0.000250144,0.037932,0.06308,0.0427534,0.0121919,0.0746168,0.0889356,0.147217
-31.9513,0.794934,0.135679,4,15,0,42.9476,0.116273,0.000413703,0.184942,0.0609709,0.0205436,0.0639838,0.165712,0.0518673,0.00238946,0.0667417,0.0459366,0.0658724,0.01998,0.00954301,0.0102791,0.0927723
-27.0587,0.935155,0.135679,5,47,0,37.45,0.0478498,0.0231668,0.00548309,0.0693128,0.056322,0.000411533,0.0724289,0.114547,0.0277976,0.0651658,0.108681,0.0514065,0.0424959,0.0393225,0.0305216,0.0381786
-30.2952,0.815598,0.135679,5,47,0,47.4032,0.00946985,0.00494229,0.0192099,0.00163733,0.0117874,0.00649155,7.59393e-05,0.00532639,0.000900987,0.0155833,0.0111421,0.0162271,0.0155249,0.00394226,0.000750692,0.00755585
-26.6809,0.895944,0.135679,4,15,0,35.8287,0.00626219,0.00465043,0.00532117,0.0010362,0.00724708,0.00227882,0.000587088,0.00705972,0.000402564,0.00213766,0.00851557,0.00646513,0.00414333,0.0115936,0.0013912,0.0049965
-25.4274,0.97077,0.135679,4,15,0,32.1746,0.0043565,0.000382797,0.00465789,0.00920082,0.0021534,0.00715958,0.00393477,0.00145654,0.00899242,0.0019058,0.00267897,0.00388165,0.00535359,0.00107573,0.00189707,0.00347599
-27.9668,0.916912,0.135679,4,15,0,33.0789,0.00782193,0.000408845,0.00103261,0.00498884,0.0117261,0.00559854,0.00909998,0.000719626,0.00428823,0.00651654,0.000874555,0.00709914,0.00311797,0.0162268,0.0141198,0.006241
-28.8553,0.963755,0.135679,4,15,0,35.6931,0.00967161,0.000480502,0.0132353,0.00378062,0.00547447,0.0146615,0.00808642,0.00451355,0.00714937,0.0060041,0.000136314,0.00819166,0.0231233,0.00242818,0.00234789,0.00771683
-29.3189,0.993682,0.135679,5,47,0,38.8488,0.0819877,0.0931337,0.0210879,0.0161826,0.0516758,0.0261803,0.109758,0.114949,0.0652317,0.0790955,0.201908,0.00285401,0.00321419,0.053989,0.0277957,0.0654167
-28.4425,0.990069,0.135679,4,15,0,35.6957,0.0893825,0.00527545,0.129592,0.00815236,0.102242,0.0320655,0.0679818,0.0458452,0.100808,0.00549325,0.0117223,0.00130767,0.00360976,0.123513,0.0273995,0.071317
-22.9959,0.993629,0.135679,4,15,0,34.2003,0.0562674,0.0103298,0.0535147,0.0897868,0.0441813,0.0156361,0.0641419,0.00909647,0.0887174,0.0234291,0.0123015,0.0171774,0.00205886,0.0463114,0.0567266,0.0448949
-24.2553,0.967321,0.135679,4,31,0,33.6457,0.0298616,0.01201,0.0250582,0.0252595,0.0602476,0.00782907,0.00511185,0.0252831,0.035292,0.00765243,0.0182869,0.00187656,0.0104572,0.00926185,0.0496366,0.0238261
-24.993,0.785584,0.135679,4,15,0,35.1919,0.0320223,0.0345622,0.0196043,0.0133444,0.0454969,0.00409439,0.0113457,0.0244464,0.0377922,0.0078836,0.00879344,0.00395289,0.00834683,0.0046654,0.0543982,0.0255501
-23.2651,0.977032,0.135679,4,15,0,30.6396,0.0326936,0.0623616,0.0548474,0.0174746,0.0402012,0.00994068,0.0165575,0.00705716,0.0394419,0.0259521,0.0111181,0.00696097,0.0104015,0.00926107,0.0497062,0.0260858
-24.5067,0.972598,0.135679,4,15,0,30.1819,0.0522962,0.00142679,0.00483283,0.0402177,0.0165567,0.0236959,0.0770408,0.0116656,0.0474517,0.0392387,0.0637807,0.0579378,0.0569001,0.0297165,0.0123447,0.0417264
-27.2969,0.931336,0.135679,4,15,0,34.9631,0.0833653,0.00224206,0.00182908,0.0541499,0.0503733,0.0825279,0.0216763,0.0197217,0.12039,0.0685192,0.0256189,0.0223682,0.0222305,0.0242404,0.17342,0.0665159
-25.5674,0.988624,0.135679,4,31,0,35.4155,0.0360229,0.0295718,0.00322023,0.00195928,0.0269583,0.0248932,0.0838182,0.0128954,0.0137849,0.0123519,0.0528176,0.0328936,0.0211624,0.0173671,0.00706586,0.0287421
-26.7423,0.988342,0.135679,4,31,0,32.9538,0.0400657,0.0486979,0.00274939,0.00707489,0.0158896,0.0225988,0.0326538,0.112872,0.0155403,0.0135898,0.0252793,0.0561385,0.0157025,0.0892453,0.035433,0.0319678
-25.0457,0.862099,0.135679,4,15,0,36.3343,0.0564603,0.0363224,0.00415165,0.00732366,0.0153453,0.0304244,0.0232749,0.0484364,0.00872598,0.0382135,0.0260719,0.0257643,0.0211806,0.107879,0.040669,0.0450488
-27.9175,0.967398,0.135679,4,15,0,36.5259,0.0916919,0.0287277,0.126097,0.133619,0.138667,0.09,0.0203565,0.0199095,0.0444306,0.0404093,0.00616862,0.0726941,0.0806389,0.00519135,0.00279,0.0731596
-26.0974,0.987797,0.135679,4,15,0,31.7077,0.0738991,0.0269102,0.135814,0.133294,0.13908,0.0617983,0.037536,0.0174192,0.0426387,0.0429001,0.0078994,0.0853408,0.0464393,0.00755042,0.00404279,0.058963
-31.3748,0.998061,0.135679,4,15,0,35.8959,0.139709,0.016013,0.0475816,0.0118105,0.028365,0.115969,0.114791,0.131325,0.196906,0.0540088,0.185873,0.0284315,0.031987,0.00233618,0.000327688,0.111472
-26.4963,0.985366,0.135679,4,15,0,37.518,0.0614966,0.0322996,0.106957,0.0347455,0.0489348,0.030381,0.145404,0.0225774,0.166972,0.0606272,0.00418434,0.0761625,0.0850543,0.1238,0.000677764,0.0490672
-28.904,0.545458,0.135679,4,15,0,34.0525,0.0658995,0.0728416,0.0864142,0.123792,0.0585536,0.00824046,0.107315,0.0209907,0.00992659,0.111684,0.00741973,0.0633086,0.0222422,0.083701,0.000822209,0.0525803
-20.5035,0.973393,0.135679,4,31,0,37.616,0.0232497,0.0167407,0.00911243,0.0176306,0.00582481,0.0170852,0.0474132,0.00934734,0.0201248,0.0155691,0.0189795,0.0249638,0.0280088,0.049466,0.0273787,0.0185506
-24.9839,0.950036,0.135679,5,31,0,28.3174,0.00496477,0.00353838,0.00155586,0.00252023,0.00154385,0.00260729,0.00627277,0.0010187,0.00279482,0.00127437,0.00947373,0.00423824,0.000705583,0.00736895,0.00429615,0.00396131
-30.3067,0.932241,0.135679,5,31,0,36.5206,0.0150073,0.00439954,0.0172624,0.0142666,0.0315332,0.00595508,0.00495525,3.24749e-05,0.00777726,0.0124803,0.000758862,0.0153521,0.0345439,0.00596348,0.0146465,0.0119741
-29.0718,0.991443,0.135679,4,31,0,37.6433,0.0375518,0.0580918,0.0489252,0.00467854,0.0178519,0.0314546,0.0547503,0.000467654,0.0256468,0.040465,0.00075202,0.0101891,0.00501349,0.0802069,0.0487284,0.029962
-26.6277,0.95575,0.135679,5,31,0,34.1192,0.0788028,0.0042614,0.0629092,0.0912939,0.0312329,0.0883361,0.0174722,0.0342068,0.0190311,0.0466226,0.00466403,0.0962919,0.00391747,0.0395136,0.0459887,0.0628756
-23.6566,0.966087,0.135679,4,15,0,31.4297,0.0363609,0.00414612,0.0770468,0.0420485,0.063944,0.0485906,0.0362535,0.0884783,0.00556013,0.0321672,0.00766811,0.0447369,0.0105004,0.0367164,0.0389062,0.0290118
-23.6959,0.999731,0.135679,4,15,0,29.7282,0.0298898,0.0417559,0.0190747,0.0117372,0.00657231,0.0201305,0.025413,0.00834283,0.00151395,0.0181334,0.0122799,0.00797646,0.0299341,0.0235224,0.0220982,0.0238487
-22.4603,0.999562,0.135679,4,31,0,27.7319,0.0182176,0.00175653,0.022193,0.0208742,0.0257789,0.00903525,0.0157982,0.0344863,0.00830852,0.0133223,0.00968273,0.0324362,0.00275401,0.0134481,0.0132331,0.0145356
-25.8054,0.971779,0.135679,4,31,0,31.7221,0.0136827,0.0031162,0.0142592,0.00711689,0.00605249,0.00129903,0.0157504,0.00470443,0.0216043,0.0217566,0.00961193,0.00195247,0.00437672,0.00161344,0.022694,0.0109173
-28.8717,0.958915,0.135679,4,31,0,39.0438,0.0278763,0.048543,0.0438754,0.0105344,0.0270221,0.00822597,0.0216391,0.00184342,0.0302674,0.00800267,0.037529,1.85044e-05,0.0438383,0.0274138,0.019054,0.0222421
-29.0036,0.989167,0.135679,4,15,0,33.2386,0.0368034,0.00742888,0.0182368,0.0607294,0.0236678,0.00883207,0.0451634,0.00292629,0.0369716,0.010789,0.0109799,4.12241e-05,0.00948769,0.0310027,0.0459142,0.0293649
-28.1217,0.994028,0.135679,4,31,0,37.5249,0.0470003,0.0168883,0.100677,0.0103783,0.0666241,0.082749,0.0318849,0.00134319,0.0646195,0.0108993,0.0647979,0.000991,0.0794843,0.0076961,0.0193949,0.0375008
-23.1513,0.946528,0.135679,4,15,0,35.4035,0.06768,0.00446298,0.0525049,0.0936542,0.084768,0.011129,0.0198359,0.0147626,0.101114,0.039437,0.0519137,0.00698189,0.0128755,0.0698594,0.0661164,0.0540009
-26.6265,0.799526,0.135679,4,15,0,32.6901,0.0812542,0.0748959,0.17015,0.0187593,0.0410668,0.0681543,0.25461,0.00658774,0.0818424,0.0889245,0.0819268,0.126605,0.00617283,0.144373,0.124781,0.0648315
-29.9127,1,0.135679,4,15,0,39.742,0.114125,0.0223807,0.0542187,0.1467,0.02987,0.23102,0.0275921,0.000788627,0.29996,0.0289614,0.047195,0.0483152,0.00390249,0.0585054,0.0507299,0.0910588
-24.9352,0.86135,0.135679,3,15,0,37.4901,0.124853,0.0180432,0.0813542,0.123305,0.0901474,0.109,0.0299969,0.00391109,0.170632,0.0200522,0.0578993,0.0358064,0.00221292,0.103286,0.070064,0.0996181
-25.8766,0.985474,0.135679,4,15,0,34.3194,0.259343,0.061196,0.171625,0.0673646,0.262745,0.284709,0.218247,0.0189338,0.121372,0.0275923,0.184112,0.0654688,0.00220101,0.0747281,0.340233,0.206926
-20.8245,0.983947,0.135679,4,31,0,32.1165,0.0242438,0.0168513,0.0146012,0.0232456,0.0310428,0.0126574,0.0469671,0.0414657,0.0197784,0.0564771,0.0166717,0.0311444,0.0113662,0.00941896,0.0150247,0.0193437
-20.3597,0.993287,0.135679,4,15,0,25.5977,0.0255297,0.017397,0.0139007,0.0274782,0.0398585,0.0147282,0.0564197,0.0325824,0.0193673,0.04829,0.0183933,0.0301276,0.0154139,0.00778384,0.0130629,0.0203698
-25.4849,0.729619,0.135679,4,15,0,32.0584,0.0237168,0.00622615,0.0156209,0.0364472,0.00242096,0.0410387,0.0241358,0.0171731,0.0172219,0.0182607,0.0468595,0.00363885,0.0052295,0.00168452,0.0322684,0.0189233
-24.8789,0.844176,0.135679,4,15,0,30.5005,0.0116747,0.00309972,0.0301252,0.00859005,0.00465195,0.00622013,0.0189176,0.0143702,0.0198784,0.0110496,0.00428288,0.00200615,0.0215149,0.00206251,0.00983764,0.00931505
-23.7105,1,0.135679,4,15,0,29.0805,0.0189382,0.0295985,0.00473852,0.0195931,0.0316782,0.0164725,0.00737186,0.0149635,0.0114722,0.0142887,0.000991987,0.00314988,0.00702254,0.0181922,0.0132795,0.0151105
-23.5595,0.922786,0.135679,4,15,0,30.1674,0.0117061,0.00540764,0.0103088,0.0143188,0.0058162,0.0158076,0.00195377,0.00480897,0.0166521,0.0036355,0.000939002,0.00910315,0.0213442,0.0160501,0.0152297,0.0093401
-25.04,0.995018,0.135679,4,15,0,28.6646,0.0122563,0.00529997,0.0112078,0.0243266,0.00712007,0.0122248,0.000960386,0.00896087,0.0143746,0.00160447,0.000501985,0.0127543,0.0125165,0.00930586,0.0127319,0.00977908
-21.344,0.960728,0.135679,4,31,0,34.273,0.0449038,0.0221717,0.078474,0.0192077,0.0134759,0.0454705,0.108264,0.0169195,0.0785708,0.00338528,0.015667,0.0512878,0.0457887,0.0442806,0.0351917,0.035828
-22.5112,0.942179,0.135679,4,31,0,29.7074,0.0674563,0.000974991,0.0400126,0.0505735,0.0482892,0.0800446,0.0413261,0.100969,0.0388127,0.00879885,0.0650697,0.0277119,0.0144581,0.087751,0.0682227,0.0538224
-23.1321,0.983351,0.135679,4,31,0,28.5558,0.0494516,0.000102752,0.0617316,0.0455242,0.0648958,0.0236966,0.0494774,0.0262727,0.0167299,0.0335567,0.0376625,0.0678712,0.0203926,0.0415495,0.0433733,0.0394567
-22.1596,0.774687,0.135679,5,31,0,32.5378,0.0457865,0.000205739,0.0774011,0.0302505,0.0534668,0.0288965,0.0524315,0.0991691,0.05954,0.0258077,0.0528807,0.0415435,0.019714,0.0525902,0.0619798,0.0365323
