# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=8
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 5a_halfnormal_uni - draws_8.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-18.9308,0.998853,0.286015,3,15,0,22.0086,0.162104,0.0272515,0.023136,0.018245,0.122284,0.0357461,0.354358,0.107434,0.153072,0.12934
-20.0496,0.99294,0.286015,3,7,0,22.4453,0.179587,0.0252976,0.0217686,0.0120114,0.323273,0.0209363,0.354264,0.116799,0.078551,0.143289
-21.6216,0.940292,0.286015,3,7,0,25.2306,0.200712,0.00416826,0.140997,0.0116684,0.359433,0.0128508,0.33051,0.0774974,0.0506015,0.160145
-20.8042,0.997224,0.286015,3,7,0,26.1632,0.180997,0.00546307,0.186257,0.0130357,0.264733,0.13435,0.253272,0.162947,0.0242028,0.144415
-21.6759,0.983146,0.286015,3,15,0,26.1609,0.18647,0.181733,0.0854219,0.000574624,0.240057,0.0916801,0.367355,0.0562006,0.328721,0.148781
-23.4286,0.773627,0.286015,3,15,0,26.5037,0.465402,0.00270608,0.261482,0.00162687,0.999209,0.15662,0.345509,0.0435517,0.233427,0.371337
-24.002,0.565878,0.286015,3,7,0,27.1822,0.36458,0.0012339,0.159736,0.00296609,0.185893,0.105715,0.314165,0.0351874,0.51357,0.290893
-19.504,0.912809,0.286015,4,15,0,28.741,0.168066,0.0191874,0.0215902,0.276223,0.0843788,0.0348783,0.411372,0.0822086,0.0893263,0.134097
-17.9706,0.997692,0.286015,4,15,0,21.7971,0.213804,0.0102799,0.382687,0.0709577,0.460071,0.193048,0.361895,0.0897983,0.366815,0.170591
-20.2895,0.612453,0.286015,4,15,0,23.0975,0.213983,0.159087,0.00559074,0.0910921,0.121319,0.0528751,0.374036,0.13802,0.0602291,0.170734
-19.7289,0.985541,0.286015,3,7,0,24.9576,0.205363,0.0925571,0.00359974,0.0985923,0.108472,0.0417068,0.389046,0.147545,0.116096,0.163856
-18.0241,0.957857,0.286015,3,7,0,22.3944,0.169761,0.0430806,0.00946566,0.0616348,0.138743,0.0617722,0.342917,0.0627844,0.265688,0.13545
-16.257,0.944793,0.286015,4,15,0,23.6373,0.339859,0.068445,0.06692,0.0895398,0.728498,0.080084,0.335614,0.0436747,0.39162,0.271168
-15.2894,0.95338,0.286015,3,15,0,17.6922,0.324359,0.0501226,0.195825,0.074963,0.296301,0.188804,0.357986,0.154636,0.378487,0.258801
-15.8873,0.944195,0.286015,3,7,0,19.1427,0.256944,0.0266149,0.162756,0.322728,0.262284,0.0723106,0.43809,0.100668,0.0556737,0.205011
-14.2307,0.979323,0.286015,4,15,0,18.1166,0.287435,0.0165675,0.15308,0.229012,0.571611,0.0699291,0.388647,0.099369,0.207877,0.22934
-16.462,0.861803,0.286015,3,7,0,18.7905,0.234531,0.0163006,0.278178,0.294528,0.189436,0.155588,0.43592,0.105239,0.0637313,0.187129
-17.5277,0.993135,0.286015,3,7,0,18.913,0.348951,0.00967135,0.0805461,0.0943755,0.493307,0.0892788,0.377511,0.120955,0.0197339,0.278423
-16.8776,0.958168,0.286015,3,7,0,20.2681,0.428881,0.00836533,0.2066,0.184978,0.602882,0.0993213,0.372351,0.124528,0.0309701,0.342198
-15.5429,0.956639,0.286015,3,15,0,19.7414,0.189682,0.0150778,0.0668854,0.062262,0.37726,0.10515,0.434431,0.111886,0.15462,0.151344
-18.6955,0.806774,0.286015,3,15,0,23.1236,0.240735,0.0607936,0.335026,0.120627,0.229635,0.0138551,0.335408,0.0474638,0.148836,0.192079
-19.1525,0.893604,0.286015,3,15,0,24.0252,0.302754,0.0318146,0.0214977,0.142734,0.802075,0.0236974,0.317339,0.134272,0.21047,0.241563
-15.3454,0.934717,0.286015,4,15,0,23.5913,0.320725,0.0374274,0.167562,0.089806,0.210934,0.103706,0.443315,0.0701538,0.383554,0.255902
-15.1362,0.940881,0.286015,3,7,0,18.7899,0.342177,0.0505272,0.367422,0.154498,0.474902,0.145833,0.370512,0.1992,0.499094,0.273018
-16.3974,0.87432,0.286015,3,7,0,19.7925,0.327837,0.117252,0.172867,0.104635,0.877183,0.0881127,0.342399,0.0953951,0.605461,0.261576
-16.3974,0.0562562,0.286015,2,3,0,20.4208,0.327837,0.117252,0.172867,0.104635,0.877183,0.0881127,0.342399,0.0953951,0.605461,0.261576
-17.3983,0.995468,0.286015,4,15,0,20.8971,0.156632,0.033482,0.111349,0.0186608,0.350659,0.0765731,0.289142,0.0833887,0.064575,0.124974
-17.0571,0.917772,0.286015,3,15,0,20.7183,0.297888,0.0726175,0.17676,0.027099,0.397269,0.141991,0.519159,0.132856,0.162344,0.23768
-17.6302,0.838826,0.286015,4,15,0,23.2384,0.173085,0.0691554,0.0229716,0.0213524,0.212919,0.122072,0.273141,0.126014,0.159825,0.138102
-14.6128,0.9751,0.286015,3,7,0,19.5663,0.205031,0.0375363,0.0839682,0.242903,0.354029,0.0922567,0.319733,0.0903324,0.0849495,0.163591
-17.1945,0.816208,0.286015,3,15,0,20.8116,0.251461,0.105153,0.0304935,0.137755,0.182662,0.114649,0.418495,0.159389,0.0350584,0.200637
-16.9608,0.97772,0.286015,3,7,0,21.8172,0.28574,0.0635812,0.531756,0.0675782,0.428463,0.12438,0.406722,0.0789405,0.329234,0.227988
-16.265,0.853165,0.286015,3,7,0,20.9102,0.256681,0.0621219,0.0307346,0.159165,0.228579,0.111388,0.375424,0.0251367,0.311647,0.204802
-20.0955,0.63899,0.286015,3,15,0,23.9411,0.365509,0.0584797,0.0115227,0.00353586,0.338367,0.0898894,0.391763,0.0977622,0.260196,0.291634
-16.9838,0.944501,0.286015,4,15,0,20.8635,0.271504,0.0538595,0.481052,0.0626561,0.229014,0.0890832,0.394785,0.109957,0.279731,0.216629
-18.1122,0.994964,0.286015,3,15,0,21.6009,0.179379,0.0533898,0.00483417,0.139454,0.257376,0.104421,0.339541,0.0966457,0.0181853,0.143124
-16.7219,0.966186,0.286015,4,15,0,19.9547,0.430185,0.0309405,0.508788,0.367666,0.465937,0.110096,0.379507,0.084034,0.284135,0.343238
-16.7693,0.886005,0.286015,4,15,0,20.6021,0.290864,0.0945098,0.00984434,0.110788,0.422904,0.141859,0.358153,0.0829444,0.567271,0.232076
-16.6029,0.824935,0.286015,3,7,0,21.4496,0.221091,0.0345669,0.029302,0.159435,0.250898,0.0822974,0.403787,0.0377593,0.063557,0.176405
-16.743,0.976649,0.286015,4,15,0,20.2014,0.322006,0.0686417,0.0637977,0.0566551,0.351199,0.052564,0.317446,0.144614,0.234406,0.256924
-22.5848,0.446156,0.286015,4,15,0,27.5318,0.462655,0.0497755,0.368235,0.368004,0.0157256,0.0641579,0.490516,0.0839332,0.733572,0.369145
-22.4165,0.961064,0.286015,3,7,0,26.6406,0.529639,0.0129506,0.179681,0.16036,0.0258976,0.0985143,0.40602,0.237445,0.262248,0.422591
-19.0943,0.968986,0.286015,3,15,0,24.7605,0.259586,0.00779898,0.273957,0.307833,0.0852358,0.0768139,0.459991,0.0484053,0.132936,0.20712
-19.0775,0.682707,0.286015,3,15,0,23.8268,0.317843,0.0129729,0.0708636,0.282502,0.0684494,0.0700694,0.41377,0.0378169,0.407334,0.253602
-18.113,0.890258,0.286015,3,7,0,27.5636,0.273642,0.0141055,0.17048,0.156856,0.0164087,0.104348,0.376095,0.0876809,0.279135,0.218334
-14.4153,0.988918,0.286015,4,15,0,19.2442,0.187855,0.0434911,0.0623008,0.103636,0.273027,0.102397,0.336986,0.0867565,0.0907477,0.149887
-15.3577,0.994185,0.286015,4,15,0,17.0008,0.492542,0.0729854,0.101605,0.18663,0.669309,0.160888,0.319038,0.113052,0.688823,0.392992
-16.5776,0.865598,0.286015,3,7,0,18.7307,0.567948,0.0472084,0.191068,0.385907,0.443492,0.145677,0.324607,0.143003,0.891581,0.453157
-14.8001,0.927895,0.286015,3,15,0,21.1109,0.279321,0.037809,0.187851,0.0940477,0.567699,0.120713,0.292197,0.101022,0.214055,0.222866
-17.3133,0.836782,0.286015,3,7,0,20.5711,0.433094,0.0231826,0.07608,0.318326,0.492113,0.116519,0.259131,0.141901,0.352215,0.345559
-17.9755,0.860417,0.286015,4,15,0,22.0128,0.183146,0.123296,0.256142,0.0258452,0.126921,0.123107,0.275624,0.0833586,0.188613,0.146129
-21.2421,0.806576,0.286015,4,15,0,24.1782,0.342459,0.00298682,0.0476272,0.466538,0.12663,0.082865,0.310969,0.13745,0.212703,0.273243
-17.9008,0.988721,0.286015,3,7,0,25.9701,0.137504,0.00309905,0.156556,0.0848066,0.199836,0.0735492,0.374291,0.0530513,0.0694517,0.109712
-17.8854,0.913671,0.286015,4,15,0,22.0914,0.301927,0.101429,0.0350641,0.157955,0.144403,0.0800267,0.296896,0.16788,0.253041,0.240903
-21.1259,0.98874,0.286015,3,15,0,23.1657,0.245219,0.0134152,0.00482009,0.23526,0.190275,0.168955,0.527036,0.0670633,0.387384,0.195657
-23.2556,0.884056,0.286015,3,7,0,26.9029,0.263562,0.0163669,0.00485347,0.28184,0.204382,0.153548,0.58023,0.048412,0.209783,0.210292
-19.2807,0.970193,0.286015,3,7,0,27.241,0.29329,0.0128602,0.00225921,0.168203,0.436207,0.145816,0.480679,0.153354,0.531258,0.234012
-17.7675,0.812199,0.286015,3,7,0,22.3339,0.234308,0.0248279,0.00297045,0.244515,0.39665,0.125152,0.46522,0.0889852,0.198518,0.186951
-18.785,0.840889,0.286015,3,15,0,21.7079,0.221934,0.0175393,0.00194186,0.0622647,0.393867,0.0663501,0.371791,0.124276,0.137108,0.177078
-22.7392,0.869848,0.286015,3,7,0,29.544,0.29663,0.028605,0.00467335,0.575139,0.446889,0.08225,0.369969,0.253921,0.407478,0.236677
-21.4204,0.932137,0.286015,3,7,0,27.4255,0.31468,0.119046,0.00310274,0.0209784,0.264994,0.168027,0.407069,0.0291675,0.255812,0.251078
-20.4182,0.966644,0.286015,3,7,0,23.1495,0.301802,0.0591611,0.00290589,0.0489753,0.863169,0.0890731,0.428529,0.056347,0.184217,0.240804
-19.9607,0.38198,0.286015,3,7,0,24.7494,0.316906,0.0874368,0.0108277,0.0962834,0.0942969,0.176165,0.397947,0.0517377,0.121307,0.252854
-19.277,0.980925,0.286015,3,15,0,22.2867,0.231897,0.0383482,0.0041556,0.0879555,0.122484,0.0859973,0.365433,0.0613806,0.0674255,0.185027
-18.2589,0.893669,0.286015,4,15,0,26.8454,0.472905,0.0931155,0.143011,0.145332,0.583322,0.0319268,0.391214,0.10751,0.031072,0.377324
-19.3436,0.938037,0.286015,3,7,0,22.9703,0.266776,0.0877823,0.311862,0.323431,0.403487,0.0274207,0.443781,0.0723754,0.013665,0.212856
-15.1381,0.894099,0.286015,3,7,0,23.7992,0.245468,0.0867503,0.0980463,0.062916,0.374637,0.10029,0.407967,0.192031,0.384912,0.195856
-15.226,0.897612,0.286015,3,7,0,19.268,0.248527,0.157267,0.251595,0.0874904,0.393886,0.109292,0.383254,0.0990017,0.0883367,0.198296
-17.7416,0.86372,0.286015,4,15,0,21.7566,0.284939,0.0209218,0.0425308,0.254547,0.367365,0.113378,0.416029,0.0734714,0.870676,0.227348
-20.9747,1,0.286015,4,15,0,23.1301,0.241496,0.0832212,0.00518874,0.0264786,0.286398,0.0850748,0.373605,0.168116,0.01059,0.192686
-17.9204,0.568663,0.286015,4,15,0,26.45,0.230957,0.0304445,0.159932,0.036128,0.445871,0.0702871,0.28656,0.0390152,0.0646881,0.184277
-16.4468,0.993363,0.286015,4,15,0,20.9948,0.126818,0.0427634,0.0598371,0.119295,0.0887915,0.0945569,0.275813,0.142236,0.150678,0.101186
-18.3857,0.718448,0.286015,4,15,0,23.3435,0.136498,0.108613,0.070145,0.00584576,0.203465,0.121626,0.304148,0.0624412,0.114935,0.108909
-17.6138,0.956044,0.286015,3,7,0,21.0523,0.27291,0.0281151,0.334264,0.0150829,0.222872,0.1299,0.347765,0.181362,0.23183,0.217751
-18.6119,0.986976,0.286015,4,15,0,21.297,0.249916,0.109078,0.0949664,0.0159509,0.363793,0.103814,0.275037,0.0723013,0.051177,0.199404
-15.8836,0.984709,0.286015,3,7,0,19.5992,0.153073,0.01644,0.173618,0.0430505,0.182231,0.126434,0.340934,0.154826,0.169014,0.122135
-15.6063,0.826519,0.286015,3,7,0,19.4214,0.208321,0.0290835,0.0958715,0.0793763,0.330678,0.0867699,0.312397,0.0355157,0.191081,0.166216
-14.8112,0.990212,0.286015,3,7,0,16.7523,0.186317,0.0657267,0.151065,0.192345,0.264491,0.0802497,0.367714,0.0325663,0.217578,0.14866
-14.5517,0.923057,0.286015,4,15,0,18.2966,0.178568,0.0949134,0.145056,0.140787,0.226796,0.100115,0.374636,0.121966,0.0515519,0.142477
-17.2757,0.921168,0.286015,3,7,0,18.5994,0.210828,0.0212225,0.0609421,0.0996413,0.153566,0.124538,0.306626,0.0760829,0.0269775,0.168217
-16.5261,0.972764,0.286015,3,15,0,19.1179,0.221668,0.127713,0.197613,0.172442,0.454604,0.0900268,0.440796,0.136993,0.0187641,0.176866
-16.7604,0.967504,0.286015,3,7,0,18.7194,0.316526,0.0170255,0.116095,0.267066,0.380555,0.0551976,0.392385,0.117373,0.0265242,0.252552
-17.0555,0.855929,0.286015,4,15,0,20.1241,0.195043,0.0283723,0.0998268,0.202854,0.508599,0.0564303,0.345519,0.109656,0.0194291,0.155622
-21.6312,0.913189,0.286015,3,7,0,23.5486,0.423771,0.0174569,0.0367761,0.0831316,0.544492,0.0442631,0.477924,0.11252,1.40453,0.33812
-17.8809,1,0.286015,3,7,0,22.9494,0.487991,0.0159086,0.0464574,0.0836419,0.566114,0.0364709,0.393557,0.128963,0.329472,0.38936
-16.9783,0.970265,0.286015,3,15,0,27.0898,0.15115,0.132815,0.131,0.178883,0.124189,0.0445509,0.37256,0.0630015,0.107581,0.1206
-16.7622,0.773933,0.286015,3,7,0,21.7739,0.126913,0.0189818,0.169068,0.192193,0.156472,0.056969,0.362074,0.111192,0.0967461,0.101262
-21.31,0.846988,0.286015,4,15,0,24.3378,0.213087,0.132831,0.00619663,0.0457453,0.109521,0.182169,0.398002,0.0889772,0.0223097,0.170019
-20.9138,0.993738,0.286015,4,15,0,23.6087,0.272385,0.0117697,0.470369,0.280252,0.195932,0.0625253,0.348626,0.0659178,0.0142838,0.217332
-17.0158,1,0.286015,4,15,0,20.9805,0.259941,0.0167805,0.0539432,0.165968,0.63404,0.0890443,0.404703,0.108392,0.0198368,0.207403
-16.1688,0.993566,0.286015,3,7,0,22.9284,0.266106,0.0445474,0.0632302,0.264702,0.54056,0.0926218,0.373957,0.111753,0.0165591,0.212322
-20.5986,0.846818,0.286015,3,15,0,23.7451,0.470838,0.00179939,0.348255,0.170442,0.31167,0.0334847,0.402957,0.1202,0.115467,0.375675
-20.4751,0.979256,0.286015,3,15,0,24.759,0.350431,0.0016533,0.218941,0.132085,0.938877,0.042458,0.454551,0.212421,0.349852,0.279604
-18.2567,1,0.286015,3,15,0,23.5412,0.307529,0.00278373,0.158508,0.157261,0.539042,0.0424015,0.474303,0.201246,0.309675,0.245373
-16.0789,0.997246,0.286015,4,15,0,20.1095,0.189832,0.0052544,0.0635506,0.144117,0.293326,0.0943573,0.333647,0.0525554,0.128118,0.151464
-16.5772,0.986569,0.286015,3,15,0,18.6427,0.23887,0.00451478,0.1907,0.226658,0.382169,0.155692,0.407677,0.146856,0.0315144,0.190591
-16.5836,0.927784,0.286015,4,15,0,21.0026,0.416522,0.106243,0.212453,0.250971,0.63229,0.13953,0.38119,0.0405991,0.0406802,0.332337
-19.0236,0.883871,0.286015,4,15,0,22.7591,0.176582,0.0239781,0.0268716,0.0430057,0.298328,0.132056,0.280108,0.060997,0.4567,0.140892
-19.2757,0.979267,0.286015,4,15,0,23.4832,0.386392,0.0579656,0.0580213,0.464752,0.751106,0.0686911,0.42341,0.0741311,0.0162816,0.308296
-22.2904,0.832855,0.286015,3,15,0,25.5187,0.0985126,0.0598984,0.190408,0.0305234,0.0716294,0.0379926,0.272638,0.126222,0.00820411,0.0786017
-22.2904,0.0819377,0.286015,3,7,0,28.7317,0.0985126,0.0598984,0.190408,0.0305234,0.0716294,0.0379926,0.272638,0.126222,0.00820411,0.0786017
-19.6843,0.970456,0.286015,4,15,0,24.7918,0.161423,0.0822452,0.0469355,0.0849508,0.236006,0.044221,0.293998,0.0731731,0.00412011,0.128797
-20.5731,0.611673,0.286015,4,15,0,27.855,0.154666,0.0526543,0.0734732,0.0714069,0.491747,0.071402,0.278258,0.0643962,0.00638361,0.123406
-19.9356,0.898185,0.286015,3,15,0,24.145,0.396052,0.0407118,0.200454,0.12902,0.197932,0.0642358,0.32442,0.0644644,0.013651,0.316004
-16.7718,0.537723,0.286015,3,7,0,24.3033,0.211578,0.0443365,0.110918,0.182614,0.326787,0.134154,0.394329,0.177447,0.00625082,0.168815
-16.849,0.870609,0.286015,3,7,0,19.2204,0.18841,0.0407627,0.0622175,0.177218,0.371559,0.128277,0.361308,0.0650417,0.0077008,0.15033
-15.5964,0.900406,0.286015,4,15,0,20.4337,0.191145,0.0704197,0.0666161,0.0249186,0.294071,0.126408,0.378155,0.0899875,0.0858062,0.152512
-17.1793,0.968454,0.286015,3,7,0,18.734,0.164896,0.0591973,0.0465123,0.295688,0.206873,0.0898247,0.358172,0.02365,0.24707,0.131568
-15.8461,0.866037,0.286015,3,7,0,21.3315,0.264772,0.0348422,0.258052,0.042188,0.358568,0.137754,0.325607,0.0701517,0.0959363,0.211257
-18.7526,0.993989,0.286015,3,7,0,19.8319,0.317001,0.0209654,0.0955598,0.0137228,0.462983,0.109905,0.453773,0.0302688,0.653555,0.25293
-16.8838,0.982073,0.286015,4,15,0,22.0566,0.357706,0.144519,0.292653,0.138399,0.455973,0.0835907,0.302666,0.174464,0.122085,0.285408
-16.1552,1,0.286015,3,15,0,19.1648,0.373223,0.027172,0.12562,0.0666021,0.689957,0.174449,0.417152,0.0772758,0.0861205,0.297789
-15.1338,0.974243,0.286015,4,15,0,18.1341,0.213123,0.0121683,0.165193,0.219885,0.442694,0.073762,0.397649,0.157626,0.344354,0.170048
-16.1368,0.798612,0.286015,4,15,0,20.0098,0.468072,0.152611,0.315283,0.12043,0.671883,0.104053,0.413955,0.0981205,0.124858,0.373467
-16.3615,0.984526,0.286015,3,15,0,18.4811,0.534769,0.11222,0.381765,0.115547,0.583251,0.110866,0.433555,0.101298,0.17389,0.426684
-18.0271,0.907575,0.286015,3,7,0,22.3142,0.303878,0.00493031,0.114718,0.427385,0.604984,0.154662,0.504738,0.09459,0.376896,0.24246
-18.2731,0.710657,0.286015,3,7,0,22.5474,0.297808,0.00601565,0.242001,0.0484838,0.121941,0.0830443,0.347396,0.135308,0.159583,0.237617
-16.8051,0.984724,0.286015,4,15,0,21.3374,0.224384,0.207612,0.0461848,0.0613106,0.318253,0.0929564,0.363985,0.0897433,0.215662,0.179033
-15.615,0.999679,0.286015,4,15,0,18.9781,0.202792,0.0353092,0.0388014,0.171269,0.242771,0.0728583,0.387997,0.053868,0.0868279,0.161805
-17.3668,0.99677,0.286015,3,7,0,18.4364,0.199998,0.0263071,0.010317,0.169595,0.354215,0.164059,0.404329,0.0831081,0.0352888,0.159575
-19.2266,0.975328,0.286015,4,15,0,21.1748,0.180222,0.0232016,0.00698461,0.278412,0.201328,0.0897362,0.306892,0.0964396,0.0206336,0.143796
-16.7126,0.93705,0.286015,4,15,0,23.8637,0.297891,0.0897958,0.0226247,0.0941717,0.400393,0.0891824,0.442714,0.0501511,0.507689,0.237683
-15.0084,0.93886,0.286015,3,15,0,18.9667,0.288905,0.122251,0.0628874,0.127677,0.543292,0.10868,0.392656,0.0463188,0.268308,0.230513
-17.362,0.822179,0.286015,4,15,0,21.1065,0.331442,0.0140927,0.32687,0.0403008,0.575902,0.0523186,0.380572,0.186673,0.216862,0.264453
-15.2075,0.968238,0.286015,4,15,0,20.4262,0.273147,0.129816,0.149946,0.208221,0.309052,0.0518184,0.399993,0.128829,0.115118,0.21794
