# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=8
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_8.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-8.20225,0.941567,0.18743,4,15,0,30.8588,-0.315297,0.559296,0.880481,2.16182,0.394909,0.880403,0.88971,0.830878,0.179825,1.31381,0.446127,1.08547,0.366871,0.397245,0.482351,0.618954,0.51159,0.928652,0.607187,0.0549825,0.817941,1.35228,1.78745,1.25597,0.523338,1.18917,0.581517,0.700216,1.21206,0.285462,14.5544,0.177153,0.893799,-0.0944253,0.177109,0.182315,0.14941,-0.214721,0.419511,-0.0657797,0.291802,-0.110107,-0.0931192,-0.0455196,0.0308822,-0.0291662,0.204095,0.0243005,-0.284545,0.142175,0.441027,0.684417,0.387164,-0.0225958,0.349801,0.00994377,0.0763313,0.362606,-0.155639,0.129908
-4.41897,0.86861,0.18743,4,15,0,24.3699,-0.271648,0.591051,0.516023,1.94673,0.661005,0.724439,0.83263,0.575259,0.0827723,0.670235,0.688657,1.0446,0.625991,0.744809,0.66788,0.517973,0.248247,1.28649,0.611121,0.183471,0.2784,1.64289,1.65692,0.623042,0.978385,0.927009,0.532927,0.698258,0.958187,0.206207,9.18681,0.0333481,0.878967,0.11904,0.156532,0.220479,0.0683595,-0.222725,0.124495,0.135383,0.345763,0.0983446,0.168572,0.123103,0.0345003,-0.124921,0.488735,0.0895556,-0.163207,-0.107099,0.699383,0.707675,0.0966016,0.306628,0.276262,0.0433391,0.141058,0.294689,-0.149769,0.197173
-6.96158,0.868852,0.18743,4,15,0,24.3826,-0.306987,0.649705,0.444919,2.0469,0.564702,0.717663,0.97591,0.422627,0.0822975,0.624254,0.364457,0.911098,0.600384,0.747501,0.417505,0.408913,0.305826,1.2408,0.70967,0.279825,0.337087,1.7677,1.86456,0.676804,1.12023,0.947619,0.57731,0.654992,0.642126,0.0886491,9.55459,-0.0179212,1.02289,0.0599028,0.159282,0.327066,-0.0324041,-0.253518,0.0985937,-0.0701975,0.284957,0.0830852,0.178668,-0.0357317,-0.0413143,-0.108291,0.499164,0.154089,-0.125183,-0.0879797,0.841498,0.904429,0.132736,0.420831,0.308685,0.0680943,0.118564,0.110205,-0.249391,0.208586
-6.76323,0.989392,0.18743,4,15,0,22.3584,-0.173533,0.495011,0.701349,2.4352,0.198106,0.781628,0.989187,0.573561,0.170096,0.169816,0.50273,0.493684,0.158967,0.363662,0.376388,0.389613,0.477689,0.755393,0.136849,-0.0246446,0.589009,0.293553,1.57951,0.856539,0.55166,1.01965,0.743403,0.670019,0.433864,0.537424,19.3282,0.173642,1.03192,-0.0754681,0.213381,0.316125,0.110386,-0.0893335,-0.0894722,0.075324,0.0708461,-0.0948425,0.00648401,0.0127833,0.01933,0.0629283,0.200395,-0.105791,-0.185732,0.118033,-0.0282211,0.608343,0.250463,0.0995447,0.331206,0.19446,0.158134,0.0412347,0.0924977,0.220901
-9.16026,0.752074,0.18743,4,15,0,20.6525,-0.149331,0.460273,0.58556,1.82033,0.0323482,0.652013,0.937176,0.504437,0.166972,0.798892,0.803828,0.673776,0.427267,0.538453,0.442481,0.430639,0.341989,0.886319,0.137547,0.33153,0.482614,1.17894,2.47732,0.848879,0.803238,0.815494,0.855171,0.704605,0.641757,0.180619,25.2988,0.120186,0.688516,-0.134442,0.150773,0.282026,0.0828474,-0.0724785,0.218377,0.220649,0.16079,0.0473285,0.0985043,0.0543307,0.0488804,0.0080771,0.258618,-0.0860218,0.00326299,0.0728032,0.393301,0.990913,0.241385,0.220378,0.226018,0.244281,0.174979,0.146052,-0.0661968,0.217627
-5.02254,0.651913,0.18743,4,15,0,21.813,-0.101838,0.402813,0.586459,2.26275,0.216362,0.588595,0.448696,0.508922,0.114666,-0.0134183,0.51528,0.734102,0.121638,0.0174639,0.43565,0.370788,0.104356,1.08417,0.176466,0.0627606,0.482884,0.24954,2.29411,0.744629,0.242783,0.975821,0.623529,0.646075,0.54366,0.948661,16.4197,0.134395,0.809626,-0.014685,0.135256,0.0789026,0.103162,-0.0556492,-0.107243,0.105723,0.193868,-0.0528409,-0.0948036,0.0736473,0.0475202,-0.0598024,0.334881,-0.0307553,-0.0765575,0.0926739,-0.00132042,0.822259,0.198108,-0.00404216,0.291235,0.149327,0.158409,0.117155,0.280295,0.218966
-8.14945,0.638144,0.18743,4,15,0,18.7982,-0.083205,0.359289,0.166303,2.7173,0.157703,0.52276,0.518214,0.263716,0.0559881,0.761346,-0.0620274,0.722192,0.31587,0.530295,0.433513,0.201406,0.182346,1.25938,0.0992709,0.26086,0.24946,0.287518,1.99989,0.939442,0.312375,0.908582,0.33399,0.596458,0.116516,0.806375,9.30765,-0.0234544,0.893091,-0.0265441,0.104617,0.102983,0.0115453,-0.0630892,0.190338,-0.105491,0.176271,0.0302836,0.107324,0.0725514,-0.010842,-0.0176902,0.369274,-0.0475381,0.0105189,0.00642323,0.0200969,0.635334,0.254326,0.0290277,0.243238,0.0367939,0.131096,-0.0413421,0.206516,0.201826
-11.2548,0.972288,0.18743,4,15,0,21.2517,-0.108324,0.384937,0.594504,1.99925,0.0243845,0.675561,0.773254,0.1266,0.292299,0.491088,0.441855,1.1161,0.0908734,0.684511,0.103119,0.300051,0.270369,0.986825,0.52803,-0.0104515,0.280304,0.83922,1.94406,1.01521,0.483405,0.94201,0.836318,0.126327,0.638963,1.02944,12.2118,0.120523,0.661262,-0.0989371,0.151725,0.189331,-0.0595904,0.00419323,0.0807142,0.0617627,0.321306,-0.0733431,0.15517,-0.0686293,0.00717698,-0.00424838,0.271542,0.0949346,-0.112347,-0.000424121,0.214723,0.640019,0.282469,0.0777569,0.254291,0.213606,-0.0596956,0.137637,0.287946,0.197787
-13.0686,1,0.18743,4,15,0,24.013,-0.0425794,0.407535,0.395156,2.51963,0.328309,0.454294,0.838258,0.567535,-0.159658,0.117093,0.0836423,0.765726,0.553982,0.0832822,0.561865,0.278085,-0.0344158,1.02749,0.336045,0.271417,0.246717,0.780492,2.22401,0.26847,0.627673,0.545083,0.397586,0.896767,0.771475,-0.0144578,6.23551,0.11846,0.984259,0.0912182,0.142561,0.29904,0.188711,-0.107645,0.00514017,-0.00849222,0.269481,0.183188,-0.00863896,0.1864,0.0707502,-0.0566051,0.376158,0.094371,0.0680327,0.0579666,0.275499,0.863785,0.0668315,0.21322,0.179561,0.119451,0.322885,0.271824,-0.0484715,0.278484
-25.0319,0.965441,0.18743,5,31,0,38.1931,-0.12284,0.273306,1.42826,3.34327,0.259998,0.682893,1.3039,0.576413,0.0496396,0.755954,0.623779,1.47267,0.574493,1.191,0.231091,0.344172,0.0262298,0.844459,0.470631,0.313515,1.16092,0.808749,3.12534,1.88604,0.335429,1.99132,1.19237,1.27136,0.203409,0.182828,13.672,0.267514,0.790898,-0.0517807,0.0637993,0.233524,0.0346976,-0.109273,0.0837674,0.047643,0.279649,0.0341728,0.202668,-0.0596811,-0.0287752,-0.115671,0.107956,0.00578666,-0.0371541,0.194447,0.0981966,0.731336,0.392626,-0.0311648,0.421399,0.203042,0.224632,-0.0672468,-0.0728717,0.0946463
-23.2023,0.732609,0.18743,5,31,0,37.2992,-0.0808457,0.218274,1.29226,3.30969,0.0515122,1.18091,1.15339,0.0144819,0.411857,0.0412559,0.480119,1.38753,0.637072,0.992672,0.66895,0.734186,0.329814,0.979752,0.0603027,0.325133,0.18513,0.509041,2.40138,1.75397,0.842976,1.65561,1.03131,1.20237,0.930866,0.199208,29.285,0.201221,0.641572,-0.0696019,0.176915,0.170909,-0.0776847,0.00905178,-0.0718406,0.0239518,0.222015,0.0582105,0.135828,0.0651686,0.0794078,-0.0088559,0.133008,-0.0676832,-0.00987778,-0.0404366,0.0302647,0.443312,0.302001,0.103154,0.28053,0.144263,0.181601,0.122338,-0.0373637,0.0932102
-23.6359,0.275216,0.18743,4,31,0,38.6368,-0.038904,0.219696,0.961413,3.64085,0.124406,1.12936,0.897089,0.476683,0.0276484,0.429996,0.363236,1.29952,0.515852,0.820973,0.624692,0.540431,-0.0127237,1.04292,0.175748,0.843796,0.26425,1.23727,2.72259,1.9417,0.402736,1.76807,1.03525,1.3765,0.682712,0.433414,28.0435,0.172314,0.760976,-0.0115726,0.209212,0.158183,0.0658212,-0.0328297,0.0555643,0.0408974,0.246596,0.0744265,0.14146,0.0983383,0.0798265,-0.0416993,0.190221,-0.000292874,0.146474,0.0191506,0.232919,0.559237,0.387679,0.0495754,0.349535,0.188536,0.263507,0.111085,0.0563153,0.136277
-24.8097,0.371148,0.18743,4,31,0,38.2827,-0.170447,0.2853,1.46745,3.42878,0.134374,1.09702,0.88279,0.983968,0.055456,0.370585,0.278574,1.24123,0.0542795,1.52977,0.588543,0.631939,0.878647,1.63152,0.23223,0.121493,0.314348,0.86569,2.93595,0.387277,0.648294,1.84794,1.12554,0.892771,1.83326,1.2934,16.3412,0.248217,0.807784,-0.13211,0.142532,0.0814133,0.110279,-0.154625,-0.0647191,-0.0909698,0.183676,-0.154961,0.265997,-0.0025357,0.00984523,0.0802311,0.295027,-0.104192,-0.135785,-0.0807635,0.0765346,0.667179,-0.059957,0.0145114,0.356769,0.150669,0.0842607,0.352584,0.19856,0.0567647
-25.6791,0.947772,0.18743,5,31,0,42.0868,-0.175626,0.28421,1.48719,3.29994,0.0988908,1.00111,0.774371,0.958328,0.0270095,0.369299,0.208105,1.32922,0.0188719,1.58407,0.606949,0.6514,0.803458,1.49348,0.238315,0.13966,0.36303,0.904819,2.98604,0.463157,0.749788,1.88343,1.17496,0.813831,1.71003,1.25384,17.2823,0.247047,0.76225,-0.147521,0.108899,0.0444575,0.0967398,-0.16795,-0.0706677,-0.116481,0.202152,-0.170263,0.274582,-0.00312541,0.00950786,0.0527244,0.248836,-0.107895,-0.135933,-0.0724496,0.0815321,0.673034,-0.0439926,0.0374708,0.359663,0.158309,0.0556725,0.310382,0.180727,0.0507617
-20.311,0.845539,0.18743,4,31,0,40.2143,0.0048814,0.293631,0.29693,2.3379,0.11664,0.204438,0.607412,-0.10416,0.24387,0.221144,0.169343,1.06683,0.791683,0.923602,0.0025579,-0.0834627,-0.148187,1.04619,0.730858,0.138621,0.108099,0.835643,1.33405,0.952157,0.503051,0.223791,0.457501,0.551846,0.627987,0.194062,7.32041,0.0920692,0.69136,0.0391304,0.0649107,0.183236,-0.0257032,0.076489,0.0698161,0.0546058,0.318136,0.237344,0.276079,0.00563248,-0.0196258,-0.038631,0.312075,0.219484,0.0455848,0.0366225,0.250252,0.396598,0.284464,0.152593,0.0705934,0.139218,0.16692,0.189278,0.0618639,0.237009
-16.5665,0.983986,0.18743,4,15,0,31.8356,0.0138252,0.271814,0.388495,2.282,0.0359389,0.304028,0.441835,0.278356,-0.0449471,0.109164,0.281921,1.17949,0.71883,0.550383,0.0594683,0.217311,0.365738,1.35908,0.589944,0.269113,0.457598,0.259522,1.21184,1.20221,-0.0615642,0.759947,0.0487302,0.573226,0.56518,0.243318,11.4458,0.119424,0.634105,0.0235939,0.0964643,0.133922,0.0894862,0.00160794,0.0434976,0.0904551,0.334427,0.209213,0.163427,0.0299895,0.0728934,0.113238,0.383242,0.17418,0.0869738,0.138207,0.0843668,0.34322,0.340603,-0.00290882,0.220389,0.0270707,0.169636,0.167449,0.0799625,0.229878
-18.798,0.987504,0.18743,4,15,0,31.7804,-0.0293247,0.336227,0.0359793,1.70748,0.175536,0.552896,0.754721,0.324328,0.184794,0.24547,0.570498,1.6093,1.26024,0.582576,0.185042,0.127224,0.0396437,0.161231,0.364778,-0.00229875,0.543253,1.09426,1.85048,0.938775,0.931764,0.71578,0.448142,0.494708,1.48285,0.91782,13.3483,-0.0172274,0.544775,0.0296954,0.156574,0.224433,0.0797233,0.032808,0.0532091,0.162492,0.511764,0.3944,0.166553,0.0328915,0.0134514,-0.0159954,0.0248857,0.0933237,-0.0300976,0.153332,0.338595,0.592858,0.286317,0.28396,0.21134,0.121353,0.13701,0.469251,0.279271,0.238196
-21.8919,0.750547,0.18743,4,15,0,38.2517,-0.0326631,0.379653,0.666955,2.14935,0.0433056,0.167477,0.499385,0.0990727,0.292253,0.640858,-0.0842339,1.16605,1.25302,0.760026,0.370341,0.334133,0.195799,0.723498,0.00324637,0.924771,0.158099,0.266886,1.82782,0.784711,0.644255,0.707599,0.0690934,0.671201,1.52152,2.22607,11.3317,0.220549,0.783346,-0.016222,0.0309203,0.15693,0.00495022,0.0782917,0.210641,-0.0646428,0.410031,0.443052,0.255883,0.107938,0.0941917,0.0416726,0.242015,-0.0314306,0.31843,0.0273598,0.068661,0.661276,0.265255,0.211931,0.23598,-0.00643151,0.222161,0.544989,0.812472,0.269084
-16.4783,0.980544,0.18743,4,15,0,36.2859,-0.154319,0.412389,0.439097,2.62041,0.285302,1.01249,0.699002,0.554314,0.0406456,0.823494,0.969255,0.843502,0.278183,0.175563,0.274741,0.255793,0.067209,1.5472,0.683939,-0.136426,0.430897,2.29894,2.11313,0.748464,1.01828,1.01062,0.845911,0.425666,0.0140901,1.19243,10.0901,0.0267599,0.926311,-0.0366633,0.263222,0.133942,0.0742741,-0.137557,0.185281,0.245391,0.193532,-0.039599,-0.0819186,-0.0410185,-0.0488326,-0.126602,0.48373,0.12773,-0.210579,0.0233786,0.79374,0.717114,0.15434,0.265609,0.26245,0.194525,0.0212212,-0.148508,0.337426,0.173116
-12.8213,0.849041,0.18743,4,31,0,30.8331,-0.142653,0.411768,0.504082,3.09257,0.259729,0.923436,0.573469,0.569234,0.145341,0.985524,1.19695,1.07266,0.325876,0.449246,0.259625,0.308835,0.0293939,1.05319,0.756865,0.0679619,0.46532,1.57816,2.29191,0.860045,1.03631,1.14744,0.737132,0.663047,0.0706307,0.877661,7.95094,0.0649119,1.13077,-0.0357047,0.237588,0.0934834,0.0917393,-0.0828061,0.263154,0.350214,0.299035,-0.00846753,0.0423323,-0.0357476,-0.0154845,-0.130549,0.291016,0.169,-0.114668,0.0489507,0.507181,0.80108,0.211486,0.284066,0.329827,0.160874,0.130368,-0.113569,0.21874,0.183322
-14.676,0.694921,0.18743,4,31,0,31.6827,-0.109664,0.341953,0.548044,3.45537,0.0766577,1.06086,0.21739,0.510784,0.302305,0.907333,1.21434,1.09109,0.153185,0.442758,0.280422,0.359436,0.0595987,0.976509,0.534906,0.135037,0.374991,0.998696,1.96142,0.891227,0.857272,0.884568,0.461128,0.733678,0.541211,0.874166,5.27,0.0777416,1.07191,-0.0834504,0.253102,-0.0353267,0.0650002,-0.0062898,0.200601,0.305581,0.263438,-0.0572818,0.0417387,-0.0137727,0.0132463,-0.0892837,0.224256,0.0732489,-0.0634873,0.0185654,0.231843,0.561047,0.195094,0.183483,0.192817,0.0480201,0.141219,0.0754048,0.18926,0.158392
-19.7496,0.757236,0.18743,4,31,0,32.85,-0.00307084,0.313614,0.528419,2.54188,0.210886,0.911503,0.0516375,0.370781,0.0175218,0.859353,1.0359,0.892737,0.150629,0.736922,0.183997,0.384562,0.0903496,0.409656,0.507816,0.395741,0.509068,1.97495,1.7962,0.417998,0.744409,1.00146,0.422654,0.672316,0.503284,-0.0872654,12.5681,0.162649,0.794098,0.063066,0.282789,0.0131234,0.113211,0.00242423,0.266434,0.321801,0.276904,0.0441684,0.228038,0.054633,0.117533,0.0252641,0.125403,0.156187,0.121039,0.15658,0.616302,0.560242,0.128019,0.230386,0.311002,0.129479,0.207777,0.154766,-0.0304385,0.246369
-13.8713,0.996092,0.18743,4,15,0,28.0715,-0.0708762,0.325778,0.569304,3.02921,0.398677,0.781255,0.431987,0.533954,0.0110499,1.0501,0.756328,0.979321,0.236367,1.19341,0.239861,0.370654,0.276875,0.866364,0.415876,0.416986,0.584473,1.90718,2.09942,0.425071,0.575133,1.44241,0.345341,0.467037,0.463233,0.842413,8.68419,0.11459,0.915974,0.0590038,0.183639,0.0698557,0.103074,-0.0672764,0.271223,0.175519,0.248165,0.0061269,0.317912,0.00726504,0.0498746,0.0193234,0.211366,0.064607,0.0649686,0.119532,0.550441,0.613068,0.0676025,0.116489,0.39903,0.0416284,0.0812741,0.080035,0.203563,0.187351
-19.258,0.726873,0.18743,4,15,0,30.443,-0.0429594,0.257953,0.994309,2.80654,0.207121,0.495737,0.405947,0.231346,0.13975,0.0019582,-0.10412,0.640425,0.316513,0.636411,0.565868,-0.0457748,0.242677,1.38932,0.811903,-0.0142626,0.484735,0.863281,2.75853,1.24983,0.200417,1.03526,0.460053,0.434416,0.240504,1.25468,10.7191,0.213525,0.680996,0.010468,0.0849175,0.0617559,0.0167168,-0.00691044,-0.0424543,-0.0698173,0.12224,0.0386862,0.121205,0.103008,-0.0547671,0.0196397,0.31542,0.166473,-0.0466385,0.0820795,0.179727,0.668612,0.279439,0.00873882,0.224089,0.0757127,0.0690996,0.0190792,0.280689,0.161967
-13.5879,0.864843,0.18743,4,15,0,35.4543,-0.151773,0.389286,0.30785,2.02307,0.378195,0.771924,0.854769,0.801828,0.0987145,0.903186,0.892892,1.38929,0.374274,0.45671,0.431189,0.475769,-0.0256928,0.560998,0.0244355,0.222228,0.264085,0.928266,1.56867,0.45772,0.934697,1.06449,0.586154,0.858217,0.588489,0.70935,11.3397,-0.0319307,0.635783,-0.00454634,0.148727,0.180977,0.160368,-0.113344,0.199826,0.195818,0.38906,-0.00607268,0.0260183,0.0160832,0.0334376,-0.161774,0.0666164,-0.14226,-0.0652622,-0.0489677,0.209589,0.458888,0.0264114,0.212092,0.262618,0.076409,0.18232,0.0773182,0.124368,0.157632
-12.3554,0.99701,0.18743,4,15,0,28.6978,-0.104367,0.350839,0.730422,2.67257,0.00928715,0.422208,0.579256,0.486415,0.0382968,1.15326,0.804611,1.30586,0.182445,0.679731,0.436204,0.112171,0.312786,0.549907,0.458367,0.038242,0.343842,0.23114,2.67028,0.881247,0.501145,0.905431,0.909635,0.820738,0.31113,1.23428,12.0124,0.151894,0.833273,-0.101108,0.0437601,0.0988588,0.0662865,-0.0909307,0.300241,0.177922,0.353781,-0.0403579,0.134109,0.0486705,-0.0650129,0.00537068,0.0885618,0.0564459,-0.09095,0.0162662,-0.0232738,0.832471,0.204809,0.0714543,0.213293,0.214768,0.18358,0.00478954,0.328665,0.174597
-15.6406,0.515153,0.18743,4,15,0,30.3227,-0.0232977,0.260756,0.857644,2.31044,0.164943,0.66923,0.736037,0.4178,0.0675853,1.01795,0.504075,1.06004,0.61629,0.354349,0.157309,0.414844,0.0248105,1.60572,-0.0170968,0.241069,0.726802,0.98818,2.83845,0.593055,0.541221,1.40162,0.818322,0.453655,1.07896,0.992083,7.61933,0.200338,0.579163,0.0197122,0.151208,0.168629,0.0856462,-0.00567443,0.24214,0.108143,0.253115,0.137404,0.0691011,0.0177216,0.0848755,-0.0168282,0.395405,-0.0277558,0.0395626,0.166221,0.234377,0.716846,0.131345,0.117829,0.342183,0.190085,0.0949956,0.258049,0.235394,0.182987
-8.27944,0.989108,0.18743,4,15,0,28.9506,-0.088089,0.385914,0.493581,2.86101,0.207818,0.748849,0.584945,0.333711,0.0861074,-0.0158024,0.154017,1.38209,0.300326,0.608303,0.559765,0.248272,0.353101,0.850414,0.816341,0.00970805,0.255239,1.14255,1.83772,1.14048,0.550035,0.736307,0.282343,0.843994,0.89554,0.240432,9.09753,0.102391,1.01601,-0.00788933,0.200902,0.137649,0.0406946,-0.054859,-0.0941874,-0.0286519,0.445278,0.027811,0.146664,0.127932,0.00772259,0.0481776,0.240097,0.226948,-0.0843426,0.010411,0.352838,0.621112,0.352037,0.124177,0.196062,0.0208709,0.23762,0.257512,0.00469684,0.217982
-9.09156,0.97648,0.18743,4,15,0,17.379,-0.0951595,0.369253,0.983217,2.35541,0.177822,0.732989,0.955756,0.612143,0.0779506,0.93833,0.366016,0.872549,0.268239,0.554298,0.336309,0.543875,0.200784,1.17408,0.111187,0.216571,0.467015,0.88897,2.6533,0.618064,0.697788,1.36341,0.986523,0.513255,0.0678023,0.15711,13.663,0.267896,0.774584,-0.0294982,0.175499,0.257756,0.130876,-0.0663759,0.251322,0.0399932,0.227032,0.00388881,0.109517,0.0290238,0.105668,-0.0210192,0.338374,-0.0541034,-0.01519,0.0772874,0.233095,0.884581,0.133062,0.162501,0.408284,0.269117,0.0943617,-0.0701232,-0.0371461,0.198676
