# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 6a_skewnormal_uni - draws_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-16.7299,1,0.0796699,5,31,0,29.599,0.0371672,0.103022,0.785548,1.09283,2.11973,0.680466,1.04686,0.896256,0.156753,0.750467,-0.022727,1.3199,1.12785,1.3596,0.501847,-0.671543,0.723419,-0.167557,0.671013,0.934624,1.09812,0.580644,0.0289359,-0.190412,1.00505,1.68907,0.118096,0.149754,0.255546,0.10727,0.145017,0.129502,0.0533162,0.114482,0.0348258,0.173146,0.153361,0.177237,0.0888686,-0.0320167,0.111696,0.019905,0.106297,0.133454,0.150298,0.0969865,0.0401483,0.0175505,0.14071,0.1079
-14.7603,0.827309,0.0796699,5,31,0,26.4595,0.0660147,0.0339565,0.399433,0.000672373,1.65394,0.720586,0.596655,0.204669,0.685341,1.05256,1.13774,0.730509,1.18956,0.454617,0.173587,2.95679,0.622658,1.34119,0.0728966,0.352134,2.03602,0.732288,0.898368,1.61324,0.150719,17.243,0.0795781,0.0660375,0.122177,0.0904833,0.086275,0.0729645,0.0892865,0.101756,0.104648,0.0908202,0.106408,0.0814519,0.0719091,0.166417,0.087158,0.111557,0.06849,0.0779719,0.135151,0.0908807,0.0965202,0.120795,0.0711326,0.0930627
-11.6946,0.568909,0.0796699,5,31,0,34.7357,-0.0447784,0.201567,0.133456,1.56342,1.2827,0.700241,0.288439,0.586578,0.293879,-0.163089,1.15019,0.550692,0.0222454,0.509748,0.21954,1.64725,-0.027609,0.776123,0.727575,0.0597243,1.90025,0.0644377,0.847849,0.807351,0.638749,6.65455,-0.0178781,0.270355,0.213772,0.0963672,0.0133614,0.0734565,0.014458,-0.0776519,0.187063,0.0662231,-0.0402945,0.0579702,-0.000526245,0.287253,-0.0503435,0.111663,0.101877,-0.03274,0.33825,-0.0317899,0.12612,0.117957,0.0839725,0.114263
-14.1836,0.989067,0.0796699,5,31,0,22.1003,-0.00868929,0.0429342,1.20294,-0.178977,0.468282,1.05774,0.365461,0.441018,0.799043,1.94368,0.223264,0.924978,1.59533,0.397465,0.663003,0.0208951,1.54438,0.805248,0.494118,1.69551,0.513827,1.15242,0.189846,0.969193,0.553873,7.50803,0.0429579,-0.0163735,0.011416,0.036724,0.00700153,0.0102455,0.025617,0.0747613,0.000896394,0.0310239,0.0598048,0.00837556,0.0197762,-0.00779217,0.0576176,0.0258834,0.0125253,0.0641063,0.0133715,0.0407888,-0.000538395,0.0329223,0.0150908,0.0252674
-22.1447,0.973257,0.0796699,5,31,0,29.7528,0.113183,0.0113534,-0.0294949,1.86192,0.335431,0.669603,0.396193,0.544074,1.18205,-0.158122,1.27567,0.426226,-0.15969,0.582411,0.340812,2.18057,1.95202,0.56993,0.341393,2.17243,0.774436,-0.0462518,1.52289,1.62257,1.41729,6.56794,0.112849,0.134323,0.116992,0.120786,0.117682,0.119361,0.126604,0.111388,0.127667,0.118023,0.11137,0.119796,0.117053,0.13794,0.135345,0.119654,0.117059,0.137848,0.121976,0.112658,0.130473,0.131605,0.129275,0.122139
-16.7588,0.89279,0.0796699,5,31,0,37.6708,0.0670797,0.00886287,0.25878,1.82208,0.225865,0.525917,0.20215,0.371554,0.926368,0.207602,1.45793,0.434307,0.304196,0.589221,-0.0843174,2.06307,1.41365,0.879328,0.574535,1.584,0.734213,0.232128,2.23879,1.25771,1.6064,10.9961,0.0693732,0.0832285,0.0690815,0.0717408,0.0688713,0.0703727,0.0752899,0.0689196,0.0800011,0.0709289,0.0697757,0.0723019,0.0663324,0.0853644,0.0796087,0.074873,0.0721717,0.0811185,0.0735869,0.069137,0.0869218,0.0782266,0.081317,0.0741222
-10.6028,0.944923,0.0796699,5,31,0,27.8952,-0.0206052,0.179035,1.16963,0.894799,0.840705,0.552562,0.730483,1.37195,1.23733,0.972103,0.735889,0.5098,0.984529,0.635039,2.31035,1.42365,0.285268,-0.0269807,1.07459,-0.0594991,0.749362,0.409935,0.431957,1.45154,0.21703,7.57817,0.1888,0.139595,0.12991,0.0783225,0.110177,0.225021,0.200919,0.153435,0.111145,0.0706668,0.15566,0.0930889,0.393028,0.234278,0.0304677,-0.0254357,0.171785,-0.0312576,0.113557,0.0527875,0.0567301,0.239271,0.0182507,0.121016
-14.4003,0.976126,0.0796699,5,31,0,24.1683,0.0593733,0.0419626,1.27765,0.22462,0.752908,1.3092,0.870842,0.0931395,0.394684,-0.00353966,0.18371,1.79926,0.0976256,1.2934,1.96884,0.0825097,0.327272,1.70166,1.18222,1.31183,1.11855,0.954682,0.499673,0.132277,1.16104,4.54716,0.112987,0.0687989,0.0909673,0.114311,0.0959161,0.0632817,0.0759353,0.0592248,0.0670822,0.134875,0.0634699,0.113648,0.141991,0.0628356,0.0731065,0.13078,0.108982,0.114421,0.10631,0.0994342,0.0803409,0.064924,0.108093,0.0920732
-14.9146,0.917851,0.0796699,5,31,0,29.0252,0.0621581,0.0431926,1.16201,0.200499,0.951964,1.17018,0.775815,0.00593372,0.341669,-0.091014,0.216916,1.72321,-0.0932283,1.11768,1.79972,0.0201543,0.353646,1.63493,1.47528,1.05228,0.96743,0.977048,0.446225,0.216398,0.975825,8.52419,0.112348,0.0708181,0.103276,0.112701,0.0956676,0.0624144,0.0769156,0.0582269,0.0715273,0.136588,0.0581313,0.110434,0.139893,0.0630286,0.077433,0.132775,0.125879,0.107609,0.103944,0.104359,0.0814317,0.0715049,0.104307,0.0963861
-14.3711,0.951612,0.0796699,5,31,0,29.7187,0.0462755,0.019611,-0.130302,0.599832,0.197603,0.694234,0.569382,1.07866,0.278528,1.60586,0.489121,0.605361,1.23649,-0.316478,0.756927,0.93017,1.41095,0.660249,-0.0659468,0.68828,0.0361629,-0.266437,0.0938702,0.675033,1.09188,3.40752,0.0437201,0.0580388,0.0501507,0.0598901,0.0574416,0.067429,0.0517377,0.077768,0.0558676,0.0581472,0.0705242,0.040069,0.0611196,0.064517,0.0739455,0.0592236,0.0449822,0.0597733,0.0469847,0.0410504,0.0481164,0.0595135,0.0676883,0.0612896
-13.7131,0.829923,0.0796699,5,31,0,29.5026,0.0638786,0.00853568,1.14326,0.641137,0.823012,0.437458,0.384275,0.74528,1.03124,0.266553,1.40673,0.980979,0.135647,2.08761,0.763062,0.194915,0.875769,1.38926,1.57435,1.00913,1.16458,1.74474,0.984338,0.50476,0.220287,11.7378,0.073637,0.0693511,0.0709035,0.0676126,0.0671586,0.07024,0.0726809,0.0661538,0.075886,0.0722519,0.0650364,0.0816977,0.0703918,0.0655423,0.0713539,0.0757368,0.0773167,0.0724922,0.073819,0.0787711,0.0722806,0.068187,0.0657589,0.0706645
-15.8525,0.995193,0.0796699,5,31,0,26.1781,0.0341351,0.0705787,1.02857,1.30501,0.827128,0.816435,0.820411,1.23069,0.0192011,0.600328,0.61856,0.437795,0.572744,2.5208,0.718833,0.410569,0.248963,0.398115,-0.292317,1.32916,0.353802,1.54053,0.781517,1.34763,0.282076,3.92407,0.106731,0.126241,0.0925127,0.091758,0.0920386,0.120996,0.0354903,0.0765055,0.0777922,0.0650341,0.0745586,0.21205,0.0848694,0.0631126,0.0517066,0.0622336,0.0135038,0.127945,0.059106,0.142864,0.0892935,0.129249,0.0540437,0.0887047
-23.7723,0.773089,0.0796699,5,31,0,41.6574,-0.00927558,0.0929514,0.503027,1.36737,0.648756,1.82255,0.741927,1.86173,0.69088,-0.0112925,0.0287429,0.102699,0.946963,2.3153,-0.19361,0.288918,0.189273,-0.341073,0.959832,1.8491,0.111295,0.900366,0.657787,1.55886,0.188619,6.40447,0.0374815,0.117823,0.0510272,0.160133,0.0596876,0.163774,0.0549427,-0.0103252,-0.00660389,0.000270486,0.078746,0.205935,-0.0272719,0.0175797,0.00831766,-0.0409788,0.0799422,0.162601,0.00106945,0.0744148,0.0518667,0.135623,0.00825685,0.0640011
-19.6253,0.480307,0.0796699,4,31,0,48.6217,0.0840539,0.0452299,-0.278832,1.62224,0.0721279,1.24325,1.17658,1.80187,1.2098,0.402898,0.389569,0.0560592,0.198291,1.96249,0.580441,0.53244,0.736436,-6.02036e-05,0.994312,2.32811,0.834435,0.41751,0.139409,1.44366,-0.110953,2.08419,0.0714424,0.157428,0.0873163,0.140286,0.137271,0.165553,0.138773,0.102277,0.101674,0.0865895,0.0930226,0.172817,0.110307,0.108136,0.117363,0.0840512,0.129027,0.189354,0.121795,0.102938,0.0903594,0.14935,0.0790356,0.116591
-18.5291,0.615564,0.0796699,5,31,0,36.7315,0.00603495,0.121453,1.11387,-0.355126,1.87944,0.133121,-0.123443,-0.453589,0.860372,0.445861,0.652436,1.50201,1.3805,-0.413241,1.07325,0.586533,0.353238,0.996092,1.81216,-0.430486,2.39433,0.575356,0.974225,0.79574,1.07113,2.70263,0.141317,-0.037096,0.234297,0.0222028,-0.00895756,-0.0490545,0.110529,0.0601859,0.0852749,0.188458,0.1737,-0.0441542,0.136384,0.0772709,0.0489365,0.127013,0.226126,-0.0462487,0.296832,0.0759134,0.124357,0.10268,0.136127,0.0969183
-16.5612,0.345758,0.0796699,5,31,0,35.2348,0.0152365,0.104953,0.785037,0.331216,1.91612,0.373436,-0.453835,-0.0617711,1.11468,0.228041,0.759412,0.990597,0.421231,0.512198,0.218506,0.620596,0.346866,1.13208,2.65588,-0.344703,1.86468,-0.498954,0.879363,0.671503,1.01343,3.39432,0.0976285,0.0499987,0.216339,0.0544297,-0.0323949,0.00875343,0.132225,0.0391701,0.0949391,0.119203,0.059446,0.0689932,0.0381694,0.08037,0.0516411,0.134052,0.293979,-0.0209411,0.21094,-0.0371302,0.107528,0.0857128,0.121599,0.0955635
-14.0391,0.83592,0.0796699,5,31,0,32.1384,-0.092314,0.101366,1.24277,0.0279358,1.45454,0.700383,0.690946,0.182392,1.40183,0.415133,1.11346,0.320108,1.86691,0.906411,0.760266,1.43636,0.00887393,0.163165,-0.00591507,0.499714,0.645008,1.18307,0.263565,0.619077,-0.208887,5.88662,0.0336615,-0.0894822,0.0551269,-0.0213188,-0.0222753,-0.0738256,0.0497845,-0.0502334,0.020553,-0.0598658,0.0969274,-0.000434472,-0.0152486,0.0532846,-0.0914144,-0.0757745,-0.0929135,-0.0416598,-0.0269319,0.027609,-0.0655974,-0.0295604,-0.113488,-0.0125777
-9.28434,0.983295,0.0796699,5,31,0,24.4802,0.0157601,0.101683,0.22367,0.774491,0.349233,0.266662,1.51259,0.419893,0.143909,0.645969,0.406542,0.868431,1.54724,2.05638,0.10708,0.94043,0.868486,0.681004,0.927621,0.381897,1.27225,0.570402,0.339084,0.398966,1.38778,6.80105,0.0385034,0.0945123,0.0512711,0.042875,0.169564,0.0584559,0.0303932,0.0814439,0.0570984,0.104064,0.173087,0.224858,0.0266483,0.111385,0.10407,0.0850063,0.110083,0.0545924,0.145125,0.07376,0.050239,0.056328,0.156873,0.096028
-13.9071,0.609627,0.0796699,4,31,0,29.1964,-0.021884,0.0686099,0.0278828,1.73033,-0.0720697,0.178233,1.63774,0.872364,-0.0187422,0.669527,0.330856,0.79521,1.57731,1.81993,0.628437,1.03215,0.906992,0.340671,0.799237,0.860252,1.29641,0.632749,0.756093,0.506442,1.26611,12.9272,-0.019971,0.0968337,-0.0268287,-0.00965545,0.0904811,0.0379688,-0.0231699,0.0240522,0.000815945,0.0326753,0.0863351,0.102981,0.0212329,0.0489317,0.0403446,0.00148935,0.0329516,0.0371378,0.0670627,0.0215288,0.0299914,0.0128629,0.0649835,0.0326957
-11.0623,0.637489,0.0796699,4,15,0,26.0821,-0.109291,0.194636,1.52737,1.3253,1.98692,0.480657,0.956779,0.13265,1.90645,0.310746,1.20436,0.183258,0.78019,0.715967,0.560903,0.322653,1.97777,0.294047,0.652117,0.044817,1.58222,0.164601,0.640978,0.99291,1.99783,5.07692,0.187992,0.148661,0.277437,-0.0157373,0.0769334,-0.0834722,0.261774,-0.0488082,0.125122,-0.0736218,0.0425627,0.0300626,-0.000118426,-0.0464905,0.275656,-0.0520583,0.017635,-0.100568,0.198667,-0.0772533,0.0154671,0.0839658,0.279561,0.0430792
-2.16504,0.976601,0.0796699,5,31,0,19.0805,-0.14784,0.342047,0.464472,0.128186,-0.00993947,0.161059,0.859925,0.104229,0.807866,0.60171,0.110836,0.545318,0.557425,0.328264,0.904241,0.980827,0.884045,0.388453,0.973911,0.758271,0.878676,0.438582,0.408377,1.93584,0.788179,15.4957,0.0110316,-0.103994,-0.15124,-0.09275,0.146295,-0.112189,0.128488,0.0579733,-0.109929,0.0386845,0.0428259,-0.0355581,0.161453,0.187649,0.154545,-0.0149705,0.185284,0.111525,0.152709,0.00217588,-0.00815552,0.514308,0.121755,0.124508
-2.16334,0.962074,0.0796699,4,15,0,11.2683,-0.210082,0.418455,0.417145,0.138148,0.985375,0.425805,-0.073868,0.160325,0.786916,0.331338,1.81992,0.136284,0.691505,0.455253,0.866162,0.699905,0.436713,0.575604,0.689218,-0.0644585,0.979977,0.348944,0.607106,1.73233,0.228115,8.20403,-0.0355253,-0.152273,0.202254,-0.0319013,-0.240992,-0.142993,0.119207,-0.0714315,0.551475,-0.153053,0.0792824,-0.0195786,0.152368,0.0827974,-0.0273367,0.0307827,0.0783254,-0.237055,0.199995,-0.064064,0.0439652,0.514822,-0.114626,0.121344
-5.24825,0.939393,0.0796699,5,31,0,17.7356,-0.153403,0.355677,1.17491,0.457497,0.406764,0.184088,1.09289,0.305729,0.70788,0.987887,0.618241,0.89485,0.364246,0.48636,0.170016,0.455275,1.19101,0.861905,0.651347,0.744814,0.859924,0.647891,0.593604,0.556596,0.311929,4.5024,0.264485,0.00931835,-0.00872614,-0.0879267,0.235315,-0.0446619,0.0983739,0.197966,0.0664913,0.164875,-0.0238488,0.0195844,-0.0929318,0.00852818,0.270211,0.153157,0.0782665,0.11151,0.152452,0.0770373,0.0577285,0.0445657,-0.0424566,0.123636
-8.82564,0.945357,0.0796699,5,31,0,21.8513,-0.123175,0.318652,1.15466,0.404729,0.541562,-0.0136607,1.1223,0.604394,0.670247,0.741152,0.580017,0.926794,0.219456,0.392332,0.0795009,0.688317,1.33036,0.872319,0.761047,0.761621,1.06032,0.45574,0.635226,0.468257,0.160476,1.96618,0.24476,0.00579234,0.0493945,-0.127528,0.234447,0.0694159,0.0904002,0.112994,0.0616483,0.172149,-0.0532452,0.0018419,-0.0978423,0.0961583,0.300746,0.154791,0.119334,0.119517,0.214699,0.0220471,0.0792407,0.0260358,-0.0720396,0.103446
-7.46749,0.997979,0.0796699,5,31,0,19.3844,-0.110973,0.311279,0.908585,0.520319,0.395284,0.141357,1.05964,0.524378,1.11897,0.643702,0.421593,0.640954,0.131594,0.513291,0.00659481,0.487201,1.58663,1.11084,1.09346,0.680951,1.03769,0.452673,0.649146,0.393734,0.423134,5.23127,0.171851,0.050992,0.0120712,-0.0669712,0.218871,0.0522553,0.237338,0.0893987,0.0202606,0.0885433,-0.0700101,0.0488044,-0.10892,0.0406829,0.382911,0.234809,0.229399,0.100993,0.212039,0.029935,0.0910932,0.0115887,0.0207404,0.132975
-13.0375,0.958293,0.0796699,5,31,0,20.4907,-0.0361727,0.118178,1.72382,0.533864,1.00567,0.488592,0.98692,0.142739,1.86543,1.34217,0.271008,0.307765,1.7361,0.202299,0.855024,0.847507,1.34533,0.1209,1.718,1.07994,1.29341,0.865048,1.43492,0.7934,1.06069,21.4353,0.167546,0.0269185,0.082676,0.0215683,0.08046,-0.019304,0.18428,0.122442,-0.00414533,0.000198553,0.168997,-0.0122653,0.0648727,0.0639843,0.122817,-0.0218849,0.166858,0.0914525,0.11668,0.0660573,0.133404,0.0575901,0.0891781,0.0580177
-13.3599,0.911421,0.0796699,5,31,0,29.7229,-0.0280313,0.0836726,2.11447,0.361602,1.52778,0.76309,2.01051,0.448903,1.0853,1.76117,0.771175,0.372434,1.14009,0.49295,0.880949,0.721184,0.336249,0.548312,1.71511,0.47578,1.9153,0.476117,0.206034,0.611339,1.16685,20.5456,0.148892,0.00222493,0.0998021,0.0358185,0.140193,0.00952965,0.0627789,0.11933,0.036495,0.0031313,0.0673627,0.0132151,0.04568,0.0323121,0.000103575,0.0178474,0.115476,0.0117785,0.132226,0.0118067,-0.0107919,0.023121,0.0696023,0.0386509
-20.1667,0.98482,0.0796699,5,31,0,29.7562,-0.0698666,0.107031,2.7848,1.36124,1.86025,1.04591,0.756416,0.443808,1.58209,-0.152167,1.71215,0.763433,0.575061,0.612893,0.262493,1.19621,0.574253,0.181977,3.32342,0.208266,1.27706,0.577766,1.37577,0.558941,1.55397,6.27819,0.228192,0.0758276,0.129237,0.0420777,0.0110931,-0.0223655,0.0994659,-0.0861531,0.113386,0.0118441,-0.00831738,-0.00426825,-0.0417718,0.058165,-0.00840388,-0.0503895,0.285841,-0.0475757,0.0668185,-0.00802789,0.0773828,-0.0100427,0.0964559,0.0144685
-10.781,0.94808,0.0796699,4,31,0,31.3185,-0.026916,0.0806182,1.84694,1.18422,1.64998,0.796219,0.250173,0.26986,1.39404,0.0537527,1.0951,1.16775,1.14899,0.711653,0.384392,0.779425,1.34326,0.200862,1.85001,0.335126,1.03846,0.470062,0.930413,0.744499,0.82755,4.05876,0.121981,0.0685537,0.106102,0.0372737,-0.00674757,-0.00516039,0.0854693,-0.0225826,0.0613689,0.0672259,0.0657138,0.0304562,0.00407293,0.0359198,0.081375,-0.0107229,0.122228,0.000101193,0.0568026,0.0109795,0.0480922,0.0331041,0.0397996,0.0355403
-9.5149,0.983838,0.0796699,5,31,0,24.801,-0.118467,0.277884,-0.312915,-0.250618,0.458638,0.371949,0.427321,1.05004,0.460618,1.73064,1.73499,0.995227,0.404782,0.527488,0.590836,0.706842,-0.00399763,0.423799,0.879563,0.598603,1.4639,0.350907,0.477737,1.33119,0.435671,3.50954,-0.205421,-0.18811,0.00898109,-0.0151084,0.000278552,0.173322,0.00953124,0.36245,0.363657,0.15809,-0.0059847,0.0281133,0.0457166,0.0779528,-0.119578,-0.000700212,0.125949,0.0478752,0.288328,-0.0209557,0.0142883,0.25145,0.00259889,0.094765
-12.7582,0.829205,0.0796699,5,31,0,26.304,-0.0782245,0.149487,2.494,1.27808,1.39308,0.333194,0.105472,1.14872,1.30164,0.261735,-0.0991631,0.939985,0.778373,0.441084,0.61441,0.608276,1.37861,0.483159,1.37159,-0.0648811,1.61325,0.302463,0.903698,2.34754,0.830217,9.32841,0.294596,0.112832,0.130023,-0.0284163,-0.0624579,0.0934943,0.116353,-0.0390985,-0.0930481,0.0622909,0.038132,-0.0122882,0.0136216,0.0127048,0.127859,-0.00599859,0.126811,-0.0879234,0.162936,-0.0330102,0.0568665,0.272702,0.0458821,0.0403693
-6.13439,0.997482,0.0796699,5,31,0,21.005,-0.0673107,0.173632,0.427049,0.8435,0.40129,0.338862,0.566168,0.705952,0.155671,0.977184,1.64482,0.146307,0.323421,0.723313,0.801379,0.53015,0.297399,0.16951,0.622503,0.5845,0.555743,0.38799,0.539231,0.0886193,1.15257,6.00959,0.00683871,0.0791481,0.00236618,-0.00847335,0.0309944,0.0552654,-0.0402812,0.10236,0.218284,-0.0419072,-0.0111544,0.0582798,0.0718346,0.0247405,-0.0156726,-0.0378782,0.0407758,0.0341774,0.0291841,5.68487e-05,0.0263172,-0.0519235,0.132813,0.0693488
-9.98165,0.987725,0.0796699,4,31,0,18.5583,0.0152516,0.132379,0.531854,0.952382,0.270315,1.2378,0.00331697,1.36852,0.723526,-0.0855303,1.10962,0.45205,0.284616,0.0134408,0.520998,1.42683,0.132504,0.343979,0.448975,1.021,1.27852,0.126493,1.14104,1.11042,0.204091,13.1373,0.0856579,0.141327,0.0510357,0.17911,0.0156907,0.196415,0.111031,0.00392916,0.162142,0.0750936,0.0529288,0.0170309,0.0842209,0.204134,0.0327923,0.0607873,0.0746865,0.150411,0.184501,0.0319966,0.166301,0.162247,0.042269,0.12057
-9.18121,0.966236,0.0796699,5,31,0,19.3162,0.0563069,0.0911619,1.38111,-0.127743,1.15324,0.658618,1.08325,0.129615,0.449468,1.81642,0.376978,0.337405,0.749549,1.33646,0.404866,0.261075,1.28655,0.368242,0.618217,0.132041,0.882321,0.6481,0.701054,1.07817,0.509674,4.56748,0.182212,0.0446617,0.161439,0.116348,0.155058,0.0681229,0.0972813,0.221896,0.090673,0.0870654,0.124637,0.178141,0.0932153,0.080107,0.173591,0.0898766,0.112665,0.0683441,0.136741,0.115389,0.120216,0.154595,0.10277,0.127361
-8.44875,0.995308,0.0796699,5,31,0,15.5732,0.0246244,0.0378434,0.49752,1.24217,0.787456,0.0986632,0.3976,0.990546,0.436999,-0.0528174,0.188671,1.16459,0.499419,1.76037,0.588355,0.93347,0.303636,0.65635,0.856372,0.52936,0.884326,0.611964,0.792027,0.538243,0.426947,12.7663,0.0434523,0.0716324,0.0544244,0.0283581,0.0396709,0.06211,0.0411619,0.0226256,0.0317644,0.0686963,0.0435241,0.0912429,0.0468897,0.05995,0.036115,0.0494629,0.0570324,0.0446572,0.0580903,0.0477832,0.0545974,0.0449933,0.0407815,0.0547269
