# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=5
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 5a_halfnormal_uni - draws_5.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-14.9328,0.974036,0.251204,3,7,0,18.8076,0.208981,0.103209,0.268147,0.0973124,0.343225,0.0839934,0.33726,0.164474,0.193178,0.166743
-19.2257,0.810164,0.251204,4,15,0,22.7231,0.323905,0.0264924,0.014021,0.264818,0.467807,0.0233228,0.489059,0.0673599,0.384696,0.258439
-21.2664,0.933051,0.251204,4,15,0,23.996,0.41992,0.0822647,0.0198789,0.136847,0.600379,0.264071,0.285173,0.116843,0.106316,0.335048
-18.4003,0.989457,0.251204,4,15,0,27.8354,0.274673,0.0489745,0.0339081,0.152132,0.300236,0.104348,0.3921,0.042904,0.849536,0.219157
-18.3572,0.956331,0.251204,3,7,0,23.8388,0.449175,0.0161125,0.441152,0.253049,0.521954,0.170682,0.366857,0.171186,0.0367896,0.35839
-17.3695,0.978745,0.251204,4,15,0,22.1546,0.15751,0.0814364,0.0296502,0.148754,0.135878,0.0391708,0.306731,0.0586036,0.142703,0.125675
-19.9897,0.978966,0.251204,4,15,0,21.8761,0.0997095,0.00839734,0.0206891,0.0887241,0.0408465,0.0838004,0.282267,0.0599373,0.0687172,0.0795567
-22.5048,0.980845,0.251204,4,15,0,26.556,0.167141,0.044051,0.10286,0.0488335,0.0285849,0.123821,0.162848,0.129141,0.186503,0.133359
-21.3352,1,0.251204,3,7,0,23.311,0.118322,0.0381758,0.0751465,0.0656653,0.0329777,0.0955299,0.163638,0.0878776,0.167087,0.0944077
-15.4922,0.964205,0.251204,4,15,0,26.5427,0.254701,0.0681792,0.166917,0.185717,0.336279,0.0554663,0.352362,0.0632366,0.0521399,0.203222
-19.5705,0.971906,0.251204,3,15,0,22.5681,0.173831,0.0627194,0.0172219,0.148261,0.302011,0.184136,0.346612,0.0600041,0.00415891,0.138697
-18.7613,0.960699,0.251204,4,15,0,23.1556,0.176275,0.0381371,0.0975514,0.160973,0.117699,0.0522616,0.357313,0.178366,0.00650721,0.140647
-17.2574,0.945617,0.251204,3,7,0,24.361,0.203962,0.128406,0.0728808,0.211851,0.298192,0.0543763,0.268399,0.0541781,0.12972,0.162739
-18.5352,0.977548,0.251204,4,23,0,25.0414,0.534587,0.0184077,0.110665,0.0994933,0.364088,0.0475995,0.413423,0.0420958,0.714114,0.426539
-18.2464,0.965374,0.251204,4,15,0,23.1052,0.227565,0.119757,0.0186951,0.296989,0.571832,0.0400224,0.326316,0.0813711,0.249433,0.181571
-17.8847,0.976606,0.251204,3,15,0,21.7306,0.316406,0.0142053,0.0444562,0.129567,0.263654,0.055051,0.44849,0.167816,0.0860338,0.252456
-18.6803,0.999,0.251204,4,15,0,22.3642,0.312756,0.116823,0.00275562,0.277523,0.397291,0.196659,0.40885,0.0685601,0.211982,0.249544
-16.1196,0.995174,0.251204,3,7,0,19.7696,0.329101,0.031956,0.0106898,0.166619,0.566873,0.0847811,0.400552,0.0933853,0.52639,0.262585
-19.6649,0.91456,0.251204,4,15,0,23.5359,0.197219,0.0702143,0.0127367,0.0142169,0.233088,0.0619837,0.276377,0.152693,0.131744,0.157358
-17.4417,0.970302,0.251204,4,15,0,25.4475,0.142542,0.015299,0.0569364,0.131692,0.132534,0.0417376,0.35468,0.0703401,0.267188,0.113732
-17.2038,0.917379,0.251204,4,15,0,21.4767,0.219122,0.0588688,0.274475,0.0841473,0.2903,0.0412617,0.386076,0.127791,0.0204781,0.174834
-18.3535,0.933222,0.251204,3,7,0,21.7647,0.216611,0.154057,0.158768,0.25326,0.525607,0.0486109,0.32869,0.0888575,0.0177886,0.172831
-15.9366,0.989441,0.251204,3,7,0,19.576,0.28355,0.0377166,0.284123,0.16524,0.278283,0.0879486,0.361308,0.100042,0.0269678,0.22624
-16.1644,0.985007,0.251204,3,7,0,17.569,0.276262,0.0573119,0.128732,0.137833,0.654264,0.13241,0.318844,0.109254,0.0240983,0.220425
-17.2688,0.88503,0.251204,3,11,0,21.367,0.376025,0.00729504,0.148233,0.220966,0.444137,0.0293799,0.424197,0.0924695,0.145713,0.300024
-17.5525,0.980907,0.251204,4,15,0,20.1104,0.286497,0.0158606,0.0823198,0.130271,0.550524,0.0345333,0.426915,0.0435589,0.560229,0.228592
-16.2964,0.923586,0.251204,4,15,0,21.3717,0.384607,0.142359,0.112495,0.127779,0.722387,0.201247,0.385774,0.145788,0.132178,0.306872
-19.0809,0.712715,0.251204,4,15,0,23.4242,0.166078,0.0128076,0.183744,0.0678323,0.123372,0.0384891,0.412101,0.0804033,0.0195394,0.132511
-19.8268,0.930454,0.251204,4,15,0,27.2445,0.477937,0.00492984,0.0265507,0.0672061,0.769298,0.135088,0.342564,0.0412453,0.174726,0.381338
-17.5902,0.941809,0.251204,4,15,0,24.0491,0.272293,0.00888359,0.367367,0.172331,0.206849,0.10615,0.284459,0.161727,0.32562,0.217259
-15.5547,0.98152,0.251204,3,7,0,20.1457,0.206731,0.0141567,0.0516532,0.188225,0.257511,0.139109,0.308188,0.0709926,0.120196,0.164948
-16.0631,0.973122,0.251204,4,15,0,18.8113,0.238404,0.0183265,0.111577,0.237985,0.375911,0.144509,0.319992,0.196613,0.504555,0.190219
-18.9843,0.619021,0.251204,3,7,0,24.2807,0.309776,0.0151531,0.0306411,0.0743763,0.45973,0.105884,0.407889,0.0104482,0.0877913,0.247166
-19.0486,0.971043,0.251204,4,15,0,23.8057,0.334537,0.128352,0.121836,0.313293,0.145127,0.114496,0.354614,0.0082195,0.302503,0.266922
-18.9955,0.93319,0.251204,4,15,0,26.5222,0.400472,0.0188077,0.145938,0.043599,0.293079,0.139876,0.411156,0.0430003,0.0333567,0.319531
-21.8937,0.813214,0.251204,4,15,0,28.9307,0.29459,0.118088,0.126197,0.0569019,0.07135,0.0541643,0.399293,0.0177437,0.0288996,0.235049
-19.472,0.974733,0.251204,3,7,0,24.3915,0.198551,0.0301611,0.212302,0.127263,0.167749,0.0561514,0.40577,0.0109919,0.0179872,0.158421
-18.4829,0.982743,0.251204,4,15,0,21.7396,0.231232,0.00959771,0.110699,0.177494,0.558014,0.0441526,0.378591,0.0251475,0.504791,0.184497
-20.2779,0.494588,0.251204,3,15,0,23.9686,0.255704,0.00713384,0.155369,0.296852,0.070286,0.0448205,0.357558,0.0175679,0.238986,0.204022
-19.0315,0.854375,0.251204,4,15,0,26.1096,0.358747,0.0802256,0.176753,0.0778839,0.759117,0.0162414,0.455489,0.0308936,0.472087,0.286238
-17.8916,0.973357,0.251204,4,15,0,20.7942,0.337922,0.0768177,0.264899,0.26507,0.314146,0.0189083,0.370515,0.0371881,0.208958,0.269623
-15.2826,0.989563,0.251204,4,15,0,22.1573,0.47567,0.0299844,0.101303,0.181992,0.480742,0.167091,0.367131,0.0863489,0.266428,0.37953
-14.474,0.998858,0.251204,4,15,0,16.3459,0.305884,0.0273135,0.121513,0.276629,0.698469,0.110584,0.457012,0.10646,0.249492,0.24406
-20.2101,0.857012,0.251204,4,15,0,22.6927,0.2838,0.0607749,0.0151443,0.2704,0.418245,0.111988,0.339366,0.00126965,0.241539,0.22644
-18.1471,0.945677,0.251204,4,15,0,23.8008,0.341158,0.0408687,0.30198,0.100547,0.489475,0.119475,0.464319,0.00400104,0.369345,0.272205
-18.3757,0.843287,0.251204,3,15,0,23.2323,0.426587,0.107504,0.32205,0.22035,0.326253,0.145922,0.472196,0.0159165,0.158219,0.340367
-22.9501,0.804409,0.251204,4,15,0,26.7963,0.183813,0.000141941,0.0822505,0.00892243,0.088406,0.0965669,0.307276,0.11885,0.208955,0.146662
-21.9761,0.93826,0.251204,3,15,0,26.4771,0.215376,0.000558444,0.383146,0.0562137,0.0504046,0.114803,0.326858,0.123867,0.18358,0.171845
-21.1525,1,0.251204,4,15,0,25.1883,0.215302,0.000175316,0.130783,0.172729,0.0544665,0.0571003,0.340701,0.103499,0.202153,0.171786
-14.7148,0.98789,0.251204,4,15,0,25.9747,0.341299,0.0429995,0.264626,0.164431,0.408249,0.0687226,0.324765,0.0948422,0.369205,0.272317
-15.1686,0.959746,0.251204,3,7,0,16.8875,0.322084,0.0293427,0.357129,0.161865,0.527748,0.0731639,0.324888,0.0918646,0.38353,0.256986
-14.2716,0.931167,0.251204,4,15,0,18.0579,0.231632,0.018915,0.129559,0.171161,0.311149,0.182154,0.380848,0.0888123,0.165592,0.184815
-15.417,0.926584,0.251204,3,15,0,18.6188,0.194016,0.0479019,0.102955,0.0567858,0.391994,0.0784858,0.351559,0.128185,0.0486085,0.154803
-15.8705,0.973386,0.251204,3,7,0,19.5339,0.260853,0.0574529,0.179161,0.13896,0.417751,0.079158,0.297151,0.0874177,0.0369751,0.208131
-17.2763,0.969359,0.251204,4,15,0,20.3841,0.146038,0.119465,0.20517,0.131463,0.210017,0.0423509,0.393541,0.100018,0.0530784,0.116521
-19.4425,0.914148,0.251204,4,15,0,23.2395,0.608897,0.0176994,0.0248093,0.320265,0.402921,0.204587,0.328212,0.128759,0.667057,0.48583
-21.2316,0.969835,0.251204,4,15,0,24.6355,0.553682,0.00572476,0.00535356,0.148869,0.440023,0.0515232,0.339349,0.0937643,0.44213,0.441775
-24.6819,0.971676,0.251204,4,15,0,28.7738,0.399096,0.00726512,0.00392052,0.284902,0.981253,0.00581786,0.469931,0.0864394,0.191081,0.318433
-20.9056,0.984097,0.251204,3,7,0,26.0954,0.295499,0.132204,0.026899,0.10796,0.172273,0.00707388,0.369449,0.148744,0.456658,0.235775
-19.5552,0.958089,0.251204,3,7,0,24.3955,0.250459,0.0280948,0.218548,0.106114,0.110901,0.00440439,0.388797,0.127111,0.25081,0.199837
-19.1574,0.909298,0.251204,3,7,0,23.7379,0.183515,0.0296912,0.195252,0.12754,0.0996006,0.00451825,0.347629,0.120554,0.206644,0.146424
-19.0637,0.865641,0.251204,4,15,0,23.1857,0.302272,0.113139,0.0360686,0.222174,0.453983,0.0042669,0.379749,0.10312,0.198589,0.241178
-20.3845,0.899231,0.251204,4,15,0,27.6528,0.345108,0.0169812,0.0176124,0.210433,0.734,0.24845,0.426934,0.0221463,0.41083,0.275357
-16.8402,0.965651,0.251204,3,15,0,24.0095,0.421221,0.068655,0.25014,0.169868,0.243305,0.0550621,0.338721,0.0640146,0.472507,0.336086
-14.6548,0.961916,0.251204,4,15,0,19.8233,0.242067,0.051755,0.109796,0.228856,0.54388,0.165626,0.424009,0.0795126,0.0947755,0.193141
-15.8186,0.871414,0.251204,4,15,0,19.1002,0.227015,0.0245272,0.141124,0.194876,0.231182,0.0579409,0.334031,0.202867,0.162954,0.181131
-20.0562,0.752543,0.251204,4,15,0,23.5463,0.538649,0.0940099,0.0871251,0.184512,0.706164,0.158481,0.466534,0.00842689,0.0573359,0.42978
-15.0783,0.984482,0.251204,4,15,0,24.0599,0.245889,0.0298457,0.180836,0.125276,0.430677,0.0976094,0.325872,0.0728375,0.0503795,0.196191
-18.3018,0.921717,0.251204,4,15,0,19.7413,0.195403,0.086963,0.00956917,0.106185,0.0937802,0.119941,0.420097,0.148187,0.0577418,0.155909
-19.9864,0.909104,0.251204,4,15,0,25.601,0.401116,0.00201256,0.378231,0.0249478,0.248362,0.164067,0.378098,0.129615,0.39802,0.320044
-18.9784,0.988945,0.251204,4,31,0,23.2502,0.209585,0.0431603,0.038496,0.0100468,0.147139,0.0599351,0.392898,0.0879488,0.0576597,0.167225
-13.7049,0.99411,0.251204,4,15,0,19.8021,0.186784,0.060155,0.183077,0.121214,0.259932,0.126536,0.324696,0.122781,0.213152,0.149032
-16.5924,0.872017,0.251204,3,7,0,20.1424,0.171045,0.017727,0.104045,0.123858,0.11453,0.0517718,0.298069,0.0696087,0.130893,0.136474
-14.9398,0.986529,0.251204,4,15,0,19.2079,0.219725,0.0629157,0.161362,0.22548,0.269459,0.0591377,0.324374,0.168165,0.31939,0.175315
-18.8553,0.929863,0.251204,4,15,0,22.5868,0.14009,0.0463591,0.121173,0.0377802,0.176815,0.0111029,0.339408,0.0743785,0.065463,0.111776
-19.1503,0.927214,0.251204,3,7,0,21.5932,0.210625,0.030088,0.0433973,0.0543274,0.120202,0.0181261,0.31526,0.0977257,0.278434,0.168055
-17.351,0.976089,0.251204,4,15,0,22.6841,0.438781,0.0741072,0.138984,0.236556,0.22649,0.0813151,0.465188,0.0345065,0.33811,0.350097
-18.0753,0.66273,0.251204,3,15,0,21.7835,0.269571,0.0181313,0.263421,0.198662,0.0301678,0.14662,0.382026,0.0600635,0.414086,0.215087
