# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 5a_halfnormal_uni - draws_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-60.1061,0.952672,0.280093,4,15,0,74.3066,0.264256,0.163538,0.843159,0.0376731,0.121082,0.0951411,0.0876767,0.0502859,0.147677,0.0232143,0.513121,0.050932,0.10846,0.0672703,0.0933575,0.128087,0.0576305,0.0394067,0.0462161,0.0847314,0.0953788,0.550698,0.225174,0.116704,0.167391,0.0619007,0.0777547,0.566554,0.0263656,0.210846
-56.6177,0.987922,0.280093,3,15,0,71.6903,0.275068,0.226495,0.834743,0.0413978,0.138175,0.0850312,0.0598526,0.0275037,0.140042,0.0649554,0.479034,0.0586803,0.0524273,0.0941131,0.0820905,0.143155,0.0301184,0.0347901,0.0225558,0.042986,0.301289,0.582272,0.196081,0.154698,0.206794,0.0894089,0.0944446,0.261396,0.0813376,0.219472
-57.5491,0.993409,0.280093,4,15,0,70.2703,0.238463,0.118661,0.591536,0.0498173,0.0845911,0.310182,0.211197,0.0646144,0.155018,0.0774877,0.178179,0.278841,0.308816,0.0841949,0.0554113,0.0960515,0.02111,0.012748,0.0210637,0.0186246,0.313222,0.508872,0.26386,0.168194,0.32442,0.0822818,0.21484,0.23255,0.377059,0.190266
-55.5226,0.971446,0.280093,4,15,0,71.413,0.335243,0.131225,0.851125,0.0296465,0.268045,0.128732,0.0655996,0.028012,0.157657,0.153465,0.251828,0.0310978,0.072515,0.0722873,0.0573208,0.0592242,0.472264,0.0300428,0.0922089,0.00795989,0.167669,0.715519,0.159553,0.169703,0.239105,0.273073,0.123596,0.25909,0.0684577,0.267485
-56.2167,0.988599,0.280093,3,7,0,66.463,0.346994,0.263947,0.88291,0.0288562,0.198084,0.307822,0.0651535,0.00618762,0.191259,0.0892556,0.400646,0.0538501,0.254241,0.141117,0.111053,0.0352958,0.474369,0.0441901,0.0185646,0.00483457,0.397438,0.897302,0.239827,0.0943584,0.211867,0.134114,0.0884327,0.142278,0.209328,0.276862
-61.1689,0.830527,0.280093,3,15,0,74.3063,0.293047,0.10618,0.75067,0.00999663,0.143622,0.0889351,0.0984055,0.201606,0.193152,0.00917751,0.300883,0.315034,0.147642,0.0341418,0.0376508,0.260318,0.155835,0.148518,0.0625957,0.00512796,0.455263,0.560022,0.194585,0.0411097,0.282359,0.0560095,0.272418,0.0963182,0.490289,0.233818
-59.4507,0.968886,0.280093,4,15,0,73.7723,0.216931,0.0652576,0.675334,0.0119096,0.0996687,0.285295,0.0292422,0.0304541,0.342019,0.0181077,0.242724,0.135975,0.181784,0.0315206,0.0308994,0.0788635,0.198381,0.0672542,0.117119,0.00257096,0.247147,0.576806,0.362722,0.283114,0.29542,0.10438,0.137993,0.0555395,0.113922,0.173086
-58.1642,0.887785,0.280093,4,15,0,72.4976,0.307734,0.118967,0.718688,0.0253884,0.247502,0.106972,0.0199977,0.0272949,0.127152,0.116862,0.19538,0.0462743,0.262097,0.0880124,0.0104045,0.0069955,0.521003,0.188365,0.128622,0.00644861,0.374453,0.701564,0.11239,0.0823574,0.281519,0.165165,0.252395,0.223473,0.238058,0.245536
-57.7102,0.889544,0.280093,4,15,0,67.4341,0.268983,0.0515609,0.761514,0.0885547,0.110667,0.0944427,0.0477982,0.0232764,0.193613,0.151657,0.328538,0.164256,0.143262,0.0636285,0.161372,0.119397,0.252731,0.098476,0.0834136,0.244767,0.382768,0.581999,0.313726,0.104704,0.176708,0.148884,0.017262,0.331017,0.202733,0.214617
-59.1691,0.120875,0.280093,3,7,0,74.9777,0.243808,0.0909651,0.798558,0.0529302,0.0976415,0.198183,0.0297144,0.0271713,0.1554,0.158934,0.207608,0.343345,0.0617903,0.0696515,0.0752315,0.271977,0.299492,0.0832388,0.133133,0.125754,0.528394,0.471711,0.456899,0.137955,0.178544,0.17133,0.0216372,0.293506,0.188967,0.194531
-61.523,0.847637,0.280093,3,7,0,70.3509,0.252566,0.0881466,0.745942,0.0547832,0.111782,0.178412,0.0243263,0.0248784,0.205325,0.212201,0.214239,0.221854,0.0674958,0.0493422,0.0646291,0.432082,0.327229,0.110339,0.0817568,0.0942568,0.764834,0.463755,0.443612,0.133653,0.187635,0.18154,0.0251619,0.255707,0.254492,0.201519
-59.4865,0.802967,0.280093,4,15,0,79.8429,0.32605,0.319212,0.68173,0.0141844,0.245556,0.115074,0.0166954,0.0473593,0.2705,0.113048,0.279923,0.0688381,0.0425316,0.112802,0.0904253,0.0323197,0.154561,0.204015,0.0741182,0.0861146,0.138973,0.494724,0.155501,0.136605,0.154609,0.122554,0.0663391,0.390019,0.435477,0.26015
-52.2744,0.880032,0.280093,3,7,0,68.3697,0.273628,0.100146,0.810158,0.0306897,0.190365,0.188319,0.126627,0.03505,0.214939,0.0358918,0.319054,0.207511,0.0493198,0.0926273,0.0576327,0.00687139,0.348721,0.0794053,0.189703,0.11538,0.334812,0.831282,0.426864,0.191035,0.220556,0.216766,0.171094,0.108554,0.257926,0.218323
-56.1501,0.871728,0.280093,3,7,0,63.8421,0.399234,0.254751,0.862651,0.081722,0.174827,0.233134,0.120361,0.061674,0.113391,0.197749,0.367813,0.0830589,0.422229,0.0870193,0.0425485,0.0294995,0.142633,0.122812,0.0499828,0.0242618,0.603228,0.596527,0.0903332,0.181794,0.311769,0.129808,0.159365,0.0331778,0.270636,0.318542
-60.3561,0.783644,0.280093,4,15,0,71.7917,0.263862,0.145036,0.88571,0.0340459,0.201048,0.111951,0.133924,0.0111596,0.0937041,0.0673572,0.403793,0.0220381,0.0334051,0.106032,0.111043,0.184339,0.26127,0.077438,0.0214693,0.0801509,0.414687,0.814014,0.418386,0.00418307,0.281132,0.191271,0.25154,0.620318,0.471163,0.210532
-56.8613,0.915743,0.280093,3,7,0,67.7004,0.289719,0.185303,0.882763,0.0406172,0.190626,0.13731,0.217272,0.013069,0.226101,0.0337564,0.316409,0.0296505,0.0269759,0.0765333,0.051341,0.119164,0.220046,0.13152,0.0298617,0.134667,0.130947,0.721009,0.211292,0.0100899,0.193885,0.0751884,0.0927021,0.0829211,0.191806,0.231162
-56.4211,0.859223,0.280093,4,15,0,67.9463,0.283999,0.188466,0.887292,0.0508167,0.161513,0.118639,0.212273,0.0125167,0.136713,0.0219241,0.333473,0.056256,0.089405,0.0946339,0.0410502,0.0603417,0.200355,0.044653,0.0263391,0.165565,0.174884,0.765248,0.219334,0.0149203,0.216893,0.120063,0.293346,0.0453582,0.239935,0.226598
-64.8292,0.794474,0.280093,4,15,0,78.4769,0.274761,0.0457107,0.572277,0.0371145,0.208248,0.21155,0.074259,0.0568207,0.173759,0.280359,0.320025,0.159451,0.147018,0.0359085,0.103002,0.178129,0.448719,0.032476,0.243085,0.0171648,0.523699,0.569979,0.181766,0.000498241,0.327142,0.225534,0.0810304,0.356227,0.00201901,0.219227
-60.516,0.940927,0.280093,3,7,0,74.3581,0.268942,0.124034,0.637972,0.0710358,0.17726,0.234017,0.0714124,0.042644,0.0643086,0.028582,0.342007,0.0965814,0.216515,0.131512,0.034736,0.0780354,0.170912,0.187878,0.0406211,0.197673,0.225493,0.786373,0.303145,0.00422039,0.15456,0.105054,0.229696,0.186978,0.0015472,0.214585
-59.6164,0.436496,0.280093,4,15,0,77.9659,0.249261,0.246531,0.820202,0.00385625,0.201391,0.18878,0.233514,0.0817879,0.289319,0.0313326,0.284339,0.0223897,0.0519876,0.0351849,0.0786933,0.124271,0.195211,0.0869862,0.155536,0.0314384,0.46872,0.394161,0.198733,0.00135748,0.348394,0.207984,0.135945,0.28602,0.386148,0.198881
-54.5618,0.811403,0.280093,3,15,0,72.9641,0.369413,0.119302,0.880715,0.120089,0.174164,0.147141,0.0558727,0.0347139,0.127376,0.129764,0.336206,0.209973,0.078105,0.139675,0.028121,0.0877253,0.195173,0.0940812,0.00850061,0.128788,0.312752,0.82371,0.267994,0.0500054,0.243438,0.0422021,0.189843,0.296288,0.26409,0.294749
-56.6471,0.932211,0.280093,3,7,0,65.3547,0.292474,0.0488818,0.829141,0.0377807,0.278363,0.400126,0.063691,0.192972,0.186284,0.0939597,0.234408,0.198232,0.124521,0.0686705,0.148775,0.136004,0.370911,0.155121,0.0134262,0.0433224,0.304147,0.839645,0.274593,0.0658972,0.273269,0.0439435,0.211162,0.318243,0.458304,0.233361
-62.5762,0.800955,0.280093,4,15,0,74.6178,0.196777,0.0324584,0.59473,0.0687508,0.161362,0.0612173,0.0543238,0.0153078,0.161033,0.106486,0.218646,0.167079,0.0891895,0.0586207,0.143257,0.104509,0.218542,0.124188,0.00421148,0.0406788,0.00980081,0.556639,0.237543,0.0630738,0.310962,0.00371183,0.135063,0.162201,0.225335,0.157006
-62.5483,0.836986,0.280093,4,15,0,77.0049,0.241106,0.107235,0.713844,0.021916,0.198995,0.0297067,0.186836,0.117106,0.0639546,0.0584696,0.066192,0.0823461,0.0850315,0.123762,0.00840545,0.0760915,0.401928,0.0181782,0.0410063,0.0351807,0.601427,0.379412,0.208078,0.0648129,0.183539,0.308163,0.232834,0.155214,0.231782,0.192375
-66.4318,0.380434,0.280093,4,15,0,80.85,0.284686,0.269196,0.802251,0.00325586,0.176295,0.0319409,0.0792687,0.0345057,0.439131,0.254923,0.103903,0.184887,0.27697,0.0450012,0.0446871,0.222597,0.240697,0.319923,0.175994,0.113647,0.0136942,0.533788,0.323659,0.14017,0.51238,0.0625121,0.123133,0.104135,0.24028,0.227146
-61.3332,0.947204,0.280093,4,15,0,77.2575,0.329644,0.110994,0.851173,0.029699,0.184228,0.0152217,0.137752,0.0635209,0.00883183,0.0367287,0.470538,0.0609965,0.0844116,0.141257,0.0733389,0.0404146,0.419123,0.0151516,0.0505648,0.075978,0.666537,0.87827,0.174007,0.127283,0.108851,0.0795478,0.137939,0.511895,0.403041,0.263018
-62.7239,0.86737,0.280093,3,15,0,78.3775,0.318398,0.276198,1.04711,0.0285146,0.165628,0.0405178,0.131692,0.0745983,0.0238469,0.181263,0.297324,0.0442615,0.111161,0.050351,0.0458124,0.181284,0.385485,0.00040633,0.106385,0.0677034,0.230725,0.491613,0.135005,0.257116,0.135794,0.235074,0.0818456,0.220819,0.249862,0.254045
-62.494,0.863791,0.280093,4,15,0,75.3941,0.275552,0.0339647,0.550864,0.0830764,0.196421,0.25363,0.132991,0.0149786,0.00170695,0.0758476,0.325381,0.0166911,0.194152,0.107508,0.054622,0.0542129,0.289379,0.256004,0.0749229,0.0267406,0.272469,0.825921,0.334055,0.0698414,0.454757,0.0596566,0.181588,0.287922,0.0354375,0.219859
-68.5896,0.605825,0.280093,4,15,0,85.2253,0.236018,0.0878511,0.990096,0.0140979,0.158029,0.0488271,0.0580198,0.00911384,0.431505,0.0168969,0.427766,0.0452972,0.222572,0.0494921,0.0327251,0.0839486,0.260118,0.00182213,0.133628,0.127333,0.521679,0.586107,0.19113,0.0133154,0.114613,0.0422359,0.103785,0.0683022,0.415762,0.188315
-71.9267,0.359431,0.280093,4,15,0,95.6571,0.392607,0.173517,0.593018,0.13083,0.163178,0.498764,0.26018,0.00155686,0.0109899,0.0284449,0.232439,0.109954,0.170135,0.0529547,0.0638245,0.150966,0.416753,0.00397026,0.0186904,0.0285403,0.00738538,0.74404,0.313982,0.488359,0.325217,0.176986,0.122803,0.232907,0.158448,0.313256
-69.6557,0.904845,0.280093,4,15,0,91.1301,0.284806,0.178104,0.807354,0.0154122,0.0791592,0.0453754,0.0576519,0.078197,0.108597,0.000449645,0.375956,0.0670661,0.204013,0.0326616,0.0604227,0.100056,0.299182,0.264637,0.0885304,0.00973401,0.00319518,0.838961,0.207935,0.0103366,0.10258,0.139156,0.25469,0.164091,0.511857,0.227242
-61.7264,0.989655,0.280093,4,15,0,84.7461,0.237967,0.0517995,0.701295,0.046997,0.134293,0.441666,0.136064,0.0283747,0.154381,0.00600317,0.233944,0.0201917,0.174377,0.0859381,0.095155,0.0839393,0.302263,0.0154878,0.076552,0.0838186,0.345805,0.433127,0.268257,0.133531,0.495525,0.085037,0.121333,0.0190317,0.0664046,0.18987
-66.0222,0.887934,0.280093,4,15,0,77.411,0.255789,0.32382,0.584289,0.0519963,0.0671862,0.0288314,0.123722,0.0435126,0.119826,0.25296,0.407954,0.00526343,0.151739,0.025048,0.0297188,0.0853664,0.135765,0.0011469,0.112087,0.090899,0.306616,0.725215,0.201509,0.216314,0.114294,0.0570359,0.238908,0.14151,0.309894,0.20409
-58.8138,0.948966,0.280093,4,15,0,76.6878,0.280085,0.0753087,0.773116,0.0691217,0.267187,0.251351,0.0440332,0.0390762,0.222629,0.0569018,0.198374,0.0305552,0.119865,0.0887744,0.0301716,0.156444,0.24755,0.00184753,0.0734901,0.0648719,0.440177,0.512238,0.294883,0.127196,0.162263,0.322798,0.0491137,0.318424,0.256021,0.223476
-59.7579,0.843181,0.280093,3,15,0,72.2251,0.266383,0.161571,0.961377,0.070495,0.130331,0.0378738,0.102661,0.153072,0.0563519,0.127878,0.128521,0.0188309,0.135554,0.0668504,0.050569,0.0433254,0.534072,0.00310999,0.0872893,0.0483473,0.255189,0.68282,0.288727,0.186823,0.207773,0.0905446,0.228497,0.114471,0.0792507,0.212543
-63.1513,0.783098,0.280093,4,15,0,81.4461,0.269726,0.156812,0.946776,0.0549255,0.230161,0.195775,0.0798608,0.086734,0.219188,0.105245,0.08462,0.152998,0.269445,0.0738013,0.100279,0.277564,0.182784,0.00198746,0.00978224,0.0416707,0.267268,0.740168,0.108092,0.0868767,0.218664,0.103031,0.153853,0.80821,0.0564645,0.21521
-58.1664,0.989457,0.280093,4,15,0,71.8507,0.230669,0.258886,0.574853,0.0318124,0.126374,0.240823,0.103797,0.0286096,0.0213573,0.0214444,0.442926,0.0809493,0.140726,0.0840337,0.0892531,0.0189321,0.179817,0.266615,0.242012,0.0347304,0.395101,0.561687,0.227547,0.196981,0.32279,0.139559,0.141898,0.00636015,0.0626845,0.184048
-53.0043,0.780269,0.280093,4,15,0,73.9259,0.285957,0.217084,0.747622,0.0180661,0.15661,0.254728,0.120021,0.00491135,0.443047,0.0839615,0.465969,0.132982,0.172122,0.0730286,0.0701908,0.0450354,0.204468,0.161457,0.0955073,0.0404146,0.118755,0.67757,0.244414,0.251474,0.301784,0.211334,0.227686,0.0858324,0.0226118,0.228161
-52.7548,0.782153,0.280093,4,15,0,67.3467,0.29032,0.19917,0.664702,0.0504562,0.242196,0.226964,0.187949,0.0110371,0.132772,0.0897477,0.505107,0.069665,0.237883,0.0306389,0.0712515,0.125847,0.203752,0.139586,0.179784,0.0303437,0.215005,0.810817,0.222602,0.303572,0.303187,0.143212,0.134736,0.303061,0.0249208,0.231642
-54.1491,0.93219,0.280093,4,15,0,62.249,0.284606,0.0618233,0.860577,0.020029,0.119343,0.170097,0.0969605,0.145227,0.278371,0.126478,0.184042,0.274806,0.101035,0.136618,0.0744325,0.0290577,0.113751,0.122316,0.0511267,0.163356,0.473076,0.579264,0.23522,0.0684048,0.239773,0.158501,0.101401,0.263739,0.461759,0.227083
-64.4732,0.570655,0.280093,4,15,0,74.9256,0.249772,0.286088,0.583173,0.0101498,0.210602,0.167036,0.162683,0.00132531,0.000638735,0.0961993,0.261338,0.0242414,0.150953,0.0366298,0.0815189,0.0696645,0.524791,0.0710824,0.00472798,0.00644767,0.138014,0.53964,0.197611,0.28815,0.308394,0.15583,0.172062,0.184147,0.080208,0.199289
-63.67,0.669937,0.280093,3,15,0,84.1015,0.349507,0.127375,0.910058,0.0595615,0.231194,0.368728,0.0630631,0.0228699,0.00964718,0.0195699,0.488738,0.0162452,0.237268,0.0702623,0.060358,0.0327555,0.271653,0.219989,0.000874611,0.0230462,0.354723,0.41914,0.150827,0.113408,0.345018,0.149536,0.225523,0.521614,0.806464,0.278866
-58.2661,0.443181,0.280093,4,15,0,80.8938,0.245202,0.188607,0.626285,0.021334,0.148431,0.131249,0.124663,0.00521399,0.185242,0.0284937,0.221084,0.00906377,0.163614,0.0553028,0.0649447,0.0410908,0.24922,0.0383971,0.211713,0.051931,0.28037,0.71506,0.357673,0.0393991,0.263401,0.0795277,0.155117,0.151586,0.00763253,0.195643
-51.4342,0.984064,0.280093,4,15,0,62.739,0.228245,0.146648,0.730214,0.0983335,0.210176,0.298451,0.128234,0.0127119,0.135211,0.260511,0.18426,0.0680897,0.194149,0.117651,0.0726798,0.174108,0.367355,0.155107,0.0345457,0.093432,0.250242,0.497643,0.120505,0.0477282,0.247747,0.168047,0.204504,0.193954,0.45171,0.182113
-53.1458,0.593635,0.280093,3,15,0,70.6383,0.27194,0.1305,0.718258,0.00747903,0.190999,0.231,0.105055,0.0261668,0.16197,0.127924,0.353334,0.0513236,0.163506,0.12684,0.0775846,0.056863,0.156492,0.210699,0.00246311,0.0791425,0.074943,0.816058,0.188462,0.111869,0.333375,0.189572,0.131464,0.320466,0.207191,0.216977
-59.0406,0.616412,0.280093,4,15,0,69.7514,0.222927,0.103418,0.78975,0.031591,0.14499,0.0365502,0.135533,0.0290159,0.283535,0.0592851,0.251357,0.0274473,0.144559,0.0201013,0.0959942,0.114624,0.187505,0.010117,0.0636868,0.129835,0.34893,0.506534,0.294077,0.0132931,0.250055,0.0167797,0.116224,0.228429,0.174687,0.17787
-60.6293,0.933636,0.280093,3,15,0,68.3213,0.211427,0.250393,0.709468,0.0299719,0.198233,0.0368273,0.0772292,0.0618631,0.0525013,0.286182,0.316523,0.0177463,0.212443,0.033309,0.0802134,0.113849,0.326025,0.0192272,0.0135019,0.0919748,0.255246,0.586555,0.159059,0.0157097,0.2604,0.0203051,0.0786885,0.221565,0.324009,0.168694
-60.1501,0.955299,0.280093,4,15,0,73.0483,0.266954,0.101706,0.572666,0.0757419,0.0812595,0.190375,0.176997,0.0459671,0.372512,0.0157957,0.290018,0.386531,0.139881,0.0969938,0.024927,0.0654707,0.192495,0.00413249,0.0125603,0.0881811,0.253078,0.605472,0.254618,0.011404,0.334744,0.184112,0.239179,0.230148,0.13774,0.212998
-61.4476,0.957288,0.280093,4,15,0,74.8455,0.244021,0.191103,0.774074,0.00496132,0.256098,0.22501,0.0427643,0.0578538,0.0343448,0.0136,0.323649,0.0141403,0.134095,0.0702953,0.052569,0.00211462,0.329899,0.00479225,0.269415,0.0440061,0.278243,0.376647,0.207056,0.158033,0.178961,0.154427,0.157916,0.211565,0.133131,0.1947
-56.3243,0.494192,0.280093,4,15,0,76.0848,0.25079,0.173948,0.75075,0.0344297,0.147634,0.034181,0.183587,0.04767,0.124929,0.0178117,0.201132,0.0883899,0.0504507,0.0955818,0.0934962,0.0201387,0.3482,0.311204,0.0134382,0.154631,0.200685,0.447075,0.235725,0.129716,0.227151,0.0555335,0.195095,0.297904,0.165667,0.200102
-54.6434,0.751371,0.280093,4,15,0,67.4169,0.232292,0.23796,0.706731,0.120317,0.166807,0.0258357,0.200898,0.0381645,0.188364,0.031104,0.291564,0.0944561,0.0479739,0.0724448,0.0864325,0.00923712,0.210223,0.087857,0.0255721,0.0371596,0.255476,0.458086,0.302696,0.136568,0.271955,0.0807065,0.220041,0.181792,0.150043,0.185342
-59.2692,0.73367,0.280093,3,15,0,69.0372,0.255817,0.139589,0.918556,0.0110804,0.106201,0.0171544,0.120693,0.0120255,0.201965,0.29715,0.385822,0.223087,0.0261099,0.0626213,0.0667947,0.00773375,0.288549,0.143305,0.0608959,0.195936,0.14022,0.523075,0.225869,0.233174,0.346548,0.204642,0.138877,0.0625313,0.190308,0.204112
-56.5848,0.981596,0.280093,3,15,0,65.5839,0.352262,0.206473,0.879456,0.0220479,0.137375,0.0159366,0.194114,0.0248038,0.0758706,0.0988292,0.312224,0.20689,0.0392728,0.0272801,0.0919415,0.0084328,0.390573,0.23615,0.0723605,0.0654233,0.157906,0.543241,0.25489,0.125861,0.331149,0.1623,0.181008,0.131592,0.44514,0.281065
-64.9031,0.716317,0.280093,3,7,0,73.382,0.320061,0.153427,0.880271,0.0170558,0.162852,0.0422789,0.0886308,0.0579393,0.00951375,0.0911125,0.315853,0.111196,0.523933,0.15671,0.0376483,0.0156052,0.165185,0.0171879,0.0626486,0.104147,0.0441541,0.399777,0.289283,0.0508192,0.326659,0.0924625,0.099105,0.396296,0.233569,0.255372
-63.1541,0.703711,0.280093,4,15,0,79.6488,0.278297,0.0963186,0.749953,0.147898,0.208899,0.0254153,0.0784612,0.137141,0.0197833,0.204284,0.428812,0.171256,0.0230147,0.061258,0.0355887,0.379196,0.2024,0.0218355,0.257311,0.0487773,0.222301,0.460388,0.217172,0.10479,0.174192,0.220284,0.288622,0.230958,0.350578,0.222049
-58.3689,0.752984,0.280093,3,7,0,79.2792,0.252851,0.179952,0.842875,0.0194381,0.254511,0.0570302,0.209537,0.0117488,0.453649,0.106296,0.272452,0.213169,0.0234291,0.0244076,0.103328,0.0462076,0.254874,0.0134304,0.0741129,0.128696,0.571642,0.499445,0.119812,0.132486,0.242509,0.132768,0.115982,0.297053,0.105711,0.201746
