# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 5a_halfnormal_uni - draws_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-16.2443,0.934899,0.222495,3,7,0,21.2214,0.297031,0.0567148,0.20728,0.0101624,0.325172,0.109351,0.427219,0.0976247,0.41956,0.236997
-19.9244,0.94802,0.222495,4,15,0,22.8766,0.149665,0.00105891,0.128846,0.271859,0.136413,0.101449,0.284307,0.0342512,0.140286,0.119415
-17.9535,0.9896,0.222495,4,15,0,22.7263,0.338425,0.194389,0.0792001,0.0377607,0.476125,0.143009,0.344118,0.0390696,0.370463,0.270024
-18.2007,0.972087,0.222495,4,15,0,23.8231,0.394534,0.0124709,0.311085,0.26742,0.30575,0.070988,0.509979,0.0798104,0.129698,0.314793
-17.1849,0.996026,0.222495,4,15,0,20.9678,0.357239,0.0686888,0.0861407,0.16897,0.285868,0.0591833,0.310622,0.173591,0.69325,0.285035
-15.3569,0.986823,0.222495,4,15,0,19.7025,0.315263,0.0456909,0.0555954,0.191215,0.385246,0.118163,0.464805,0.051211,0.169717,0.251544
-15.488,0.958402,0.222495,2,7,0,20.8278,0.323149,0.0530618,0.053127,0.155914,0.311373,0.11699,0.485851,0.0785834,0.279735,0.257836
-16.5268,0.963104,0.222495,4,15,0,21.028,0.271646,0.147104,0.102104,0.10098,0.599529,0.153317,0.362053,0.0236641,0.297156,0.216742
-15.9512,0.895617,0.222495,3,15,0,20.1669,0.358888,0.0531558,0.175948,0.104978,0.708555,0.188887,0.398856,0.0272731,0.321573,0.286352
-20.6201,0.80384,0.222495,3,15,0,23.6108,0.463473,0.00251844,0.0442594,0.366614,0.59236,0.0161051,0.415566,0.145294,0.264047,0.369798
-24.3684,0.930637,0.222495,4,15,0,25.6813,0.647127,0.00168777,0.0304236,0.0956507,0.313943,0.0246798,0.442347,0.0756487,1.28538,0.516333
-19.8753,0.942129,0.222495,4,15,0,28.994,0.316954,0.00375436,0.0300339,0.034458,0.294647,0.0768869,0.479933,0.0769457,0.171934,0.252893
-20.589,0.992552,0.222495,4,31,0,26.0703,0.142323,0.00186601,0.0500388,0.0230327,0.203814,0.212519,0.328372,0.0894506,0.15847,0.113557
-21.123,0.964283,0.222495,4,15,0,28.4088,0.500011,0.00677936,0.0114692,0.0606138,0.594361,0.0538433,0.305907,0.167173,0.648654,0.398951
-22.2206,0.992759,0.222495,3,15,0,24.0817,0.551009,0.0030525,0.019428,0.0543062,0.694542,0.0765794,0.275738,0.122364,0.995276,0.439642
-15.346,0.991679,0.222495,4,15,0,23.5089,0.206182,0.0195911,0.3286,0.126113,0.456923,0.100648,0.338348,0.109913,0.137167,0.164509
-18.1163,0.878644,0.222495,4,15,0,20.6597,0.503244,0.104312,0.0259166,0.0326638,0.438706,0.12713,0.358527,0.124062,0.347482,0.401531
-16.4383,0.980629,0.222495,4,15,0,22.5069,0.315303,0.0406615,0.104157,0.019738,0.250248,0.144075,0.3468,0.103146,0.233774,0.251576
-21.9801,0.926513,0.222495,4,15,0,23.6479,0.184856,0.0245362,0.167306,0.0102421,0.584701,0.125971,0.331864,0.188562,0.555754,0.147494
-19.1043,1,0.222495,3,15,0,25.8536,0.327228,0.0173278,0.10553,0.00385107,0.394581,0.0649086,0.319545,0.100415,0.225365,0.26109
-21.6296,0.993626,0.222495,4,15,0,26.5379,0.132799,0.0694014,0.0656768,0.00189684,0.208131,0.0411617,0.244917,0.145054,0.195415,0.105958
-18.1976,0.982161,0.222495,4,15,0,23.6952,0.123075,0.0391488,0.0937811,0.0377485,0.0630412,0.145424,0.275998,0.0566842,0.0525984,0.0981995
-18.1612,0.915311,0.222495,4,31,0,22.8794,0.408361,0.0635975,0.221487,0.411801,0.432851,0.0217082,0.427611,0.17854,0.143133,0.325825
-17.4274,0.987983,0.222495,3,15,0,22.0756,0.209183,0.0788589,0.190718,0.0968477,0.383977,0.0152189,0.435812,0.0614019,0.295272,0.166904
-15.6068,0.939414,0.222495,3,15,0,21.7813,0.296979,0.105293,0.067003,0.166539,0.188064,0.0730476,0.429132,0.117984,0.384598,0.236955
-15.6221,0.990493,0.222495,4,15,0,17.8575,0.196306,0.0293913,0.271028,0.210581,0.144084,0.169948,0.387212,0.101949,0.0927683,0.15663
-15.5468,0.959055,0.222495,4,15,0,19.0758,0.275057,0.0955232,0.0436258,0.0522551,0.311353,0.13544,0.338715,0.113436,0.352068,0.219464
-19.2758,0.877114,0.222495,4,15,0,25.1329,0.339363,0.00392836,0.0373065,0.119619,0.164929,0.0463438,0.413954,0.114844,0.480388,0.270772
-18.9829,0.968795,0.222495,4,15,0,27.1576,0.199663,0.069094,0.00383161,0.116359,0.49641,0.043507,0.40493,0.0776326,0.0943822,0.159308
-19.9153,0.992704,0.222495,4,15,0,21.9187,0.325405,0.0526473,0.0059759,0.0351255,0.275993,0.0562729,0.475452,0.120749,0.188095,0.259635
-22.0929,0.961699,0.222495,4,15,0,26.7823,0.502947,0.0716178,0.00560157,0.433544,0.328729,0.182207,0.384406,0.0560363,0.0441379,0.401294
-19.2489,0.98857,0.222495,4,15,0,24.9558,0.36788,0.00875728,0.346465,0.0494546,0.179173,0.099263,0.41217,0.0561121,0.0973957,0.293526
-20.1043,0.952048,0.222495,4,15,0,23.4842,0.266202,0.147708,0.0118957,0.121362,0.836174,0.145933,0.379773,0.0549575,0.0562563,0.212399
-20.0108,0.989687,0.222495,4,15,0,25.5444,0.319531,0.00356474,0.397689,0.0591321,0.141483,0.115904,0.358107,0.169324,0.0958144,0.254949
-18.4319,0.977632,0.222495,4,15,0,23.7979,0.162908,0.0129888,0.0439172,0.269819,0.366971,0.0892219,0.414064,0.039019,0.0463932,0.129981
-17.135,0.974338,0.222495,4,15,0,21.4988,0.283399,0.037257,0.385959,0.126374,0.839431,0.101626,0.361421,0.0583974,0.429133,0.226119
-17.2305,1,0.222495,4,31,0,19.8815,0.187681,0.0227289,0.0437222,0.25115,0.0904107,0.13597,0.29467,0.0641863,0.114955,0.149748
-18.5282,0.975193,0.222495,4,15,0,24.061,0.306124,0.109377,0.0512218,0.0425353,0.636188,0.0830853,0.457862,0.0187678,0.177038,0.244252
-18.9282,0.902578,0.222495,4,15,0,24.0298,0.19874,0.0051337,0.0897645,0.0597982,0.250821,0.159959,0.245205,0.187155,0.173644,0.158571
-16.1165,1,0.222495,4,15,0,21.3402,0.212657,0.0661432,0.141101,0.0935664,0.102484,0.0743864,0.426746,0.0634056,0.112445,0.169676
-14.2962,0.976569,0.222495,3,15,0,20.4058,0.356862,0.0604399,0.206832,0.0654896,0.560644,0.150084,0.42025,0.0901955,0.497588,0.284735
-17.376,0.931365,0.222495,4,15,0,19.1697,0.522685,0.0328468,0.183931,0.0377153,0.388067,0.0642443,0.419957,0.152698,0.359519,0.417042
-20.0245,0.955275,0.222495,3,15,0,25.3826,0.340737,0.0575488,0.211318,0.0022948,0.331941,0.0343981,0.367477,0.08637,0.172926,0.271869
-22.0014,0.992454,0.222495,3,7,0,23.2209,0.240638,0.0691044,0.15966,0.00151881,0.396797,0.0224008,0.403044,0.0295979,0.480257,0.192002
-20.3391,0.99086,0.222495,4,15,0,24.253,0.248563,0.0371325,0.0259422,0.0176594,0.431844,0.0362937,0.390412,0.229351,0.083964,0.198325
-20.8006,0.998723,0.222495,4,15,0,24.1048,0.230811,0.0171225,0.00782713,0.0787332,0.356262,0.244631,0.423467,0.0359007,0.114299,0.18416
-20.434,1,0.222495,4,15,0,27.0941,0.269185,0.0159028,0.01067,0.047955,0.298571,0.208922,0.413699,0.0327324,0.0780414,0.214779
-20.3781,0.991891,0.222495,3,15,0,25.1844,0.371503,0.0246873,0.0152524,0.0613471,0.25619,0.13922,0.381939,0.017029,0.104901,0.296417
-21.043,0.9969,0.222495,4,15,0,22.2575,0.360339,0.0240232,0.0122005,0.0526013,0.25818,0.156428,0.375508,0.0167688,0.0810409,0.287509
-18.1926,0.99468,0.222495,4,15,0,23.9824,0.227295,0.00494573,0.361422,0.266825,0.129356,0.119027,0.368081,0.192296,0.270833,0.181355
-20.8301,0.638652,0.222495,4,15,0,30.5345,0.201086,0.0063217,0.393111,0.329968,0.249454,0.0434159,0.344315,0.137521,0.50571,0.160444
-22.2635,0.873613,0.222495,4,15,0,25.3688,0.225983,0.00428259,0.00902129,0.0180329,0.410486,0.200025,0.403511,0.0823302,0.0199557,0.180308
-17.0753,0.968932,0.222495,4,15,0,24.626,0.353497,0.0495948,0.455019,0.244081,0.458593,0.0408084,0.371122,0.0537764,0.261185,0.28205
-13.9263,0.99583,0.222495,3,7,0,19.701,0.391345,0.0349622,0.0855478,0.193977,0.716486,0.111027,0.395858,0.0987162,0.421748,0.312248
-14.5666,0.960416,0.222495,4,31,0,16.6701,0.257296,0.117091,0.302753,0.212102,0.235322,0.135009,0.383909,0.0848428,0.217034,0.205293
-16.5712,0.985812,0.222495,4,15,0,18.0392,0.534853,0.0149242,0.0603771,0.190161,0.358869,0.110269,0.378857,0.0987741,0.629017,0.426751
-17.6,0.994055,0.222495,3,15,0,19.138,0.470843,0.00436127,0.0729878,0.281879,0.39218,0.149594,0.342763,0.0732161,0.670495,0.375679
-17.5117,0.98396,0.222495,4,15,0,20.5017,0.518172,0.0287633,0.0479887,0.193308,1.05552,0.110593,0.39471,0.0437904,0.237502,0.413441
-22.9073,0.905289,0.222495,3,7,0,24.979,0.872098,0.0191169,0.0104451,0.368808,0.587499,0.0991283,0.453444,0.0323184,0.119305,0.695834
-21.0649,0.979595,0.222495,3,15,0,26.8965,0.492612,0.058846,0.00229713,0.171649,0.624119,0.13705,0.403507,0.0331132,0.0425926,0.393047
-18.8519,0.983324,0.222495,4,15,0,25.1124,0.222539,0.0321333,0.0319509,0.0275586,0.468666,0.107956,0.480728,0.219227,0.255996,0.177561
-20.9369,0.997008,0.222495,4,15,0,24.5934,0.287726,0.001419,0.0339724,0.0296257,0.341683,0.0507926,0.405964,0.0433202,0.129847,0.229572
-21.5098,0.964702,0.222495,3,7,0,24.6228,0.27952,0.00135644,0.0375684,0.0295948,0.2626,0.0422041,0.419218,0.205209,0.409002,0.223024
-17.1583,0.995895,0.222495,4,15,0,23.3538,0.269721,0.0707738,0.0334205,0.325085,0.348403,0.186165,0.386089,0.031501,0.106908,0.215206
-18.5363,0.973168,0.222495,4,15,0,22.2195,0.330548,0.0138118,0.0377684,0.0546958,0.474853,0.0631335,0.333726,0.0281384,0.44166,0.263739
-16.9948,0.947089,0.222495,4,15,0,22.2709,0.228791,0.116007,0.343652,0.127531,0.131683,0.14023,0.380113,0.136845,0.047689,0.182549
-18.9388,0.955201,0.222495,4,15,0,21.576,0.227023,0.0067363,0.0274821,0.128796,0.66441,0.0946759,0.370581,0.129495,0.0250146,0.181138
-17.4576,0.968422,0.222495,4,15,0,24.006,0.291487,0.147277,0.0311402,0.293893,0.802918,0.10432,0.399882,0.0648729,0.136766,0.232573
-15.6109,0.610505,0.222495,4,15,0,26.7955,0.25031,0.0272312,0.0359552,0.167859,0.693631,0.0912986,0.366309,0.115536,0.312233,0.199718
-16.9692,1,0.222495,4,15,0,18.2206,0.246105,0.0918241,0.0288261,0.171051,0.142187,0.0672806,0.431596,0.0549575,0.214454,0.196364
-17.4027,0.961967,0.222495,4,15,0,21.5485,0.171927,0.0296635,0.214552,0.152252,0.421516,0.046052,0.337017,0.185274,0.0501318,0.137178
-15.9394,0.920672,0.222495,3,15,0,21.9199,0.264761,0.013984,0.211125,0.107543,0.270119,0.0694112,0.347232,0.139002,0.0670797,0.211249
-21.5433,0.925086,0.222495,3,7,0,25.5468,0.153389,0.00997721,0.144462,0.0660083,0.413451,0.201842,0.479402,0.117806,0.0253188,0.122387
-17.1185,0.853264,0.222495,3,7,0,29.119,0.2026,0.0226301,0.124274,0.153979,0.204893,0.142006,0.521704,0.0911593,0.108455,0.161651
-16.9161,0.966016,0.222495,4,15,0,23.5378,0.195135,0.00123848,0.177645,0.161357,0.374237,0.114858,0.365899,0.0646973,0.0856734,0.155695
-21.5507,0.949635,0.222495,4,15,0,22.7448,0.212705,0.0012686,0.0582309,0.0532702,0.197806,0.0792698,0.433457,0.0081667,0.327989,0.169714
-22.0542,0.973277,0.222495,4,15,0,27.1402,0.181606,0.00351964,0.115329,0.252952,0.398505,0.185854,0.287153,0.00209674,0.128418,0.144901
-23.0114,0.828676,0.222495,3,7,0,28.3829,0.227883,0.00269398,0.345156,0.112406,0.0599677,0.073839,0.341348,0.00449737,0.306598,0.181825
-21.41,0.936985,0.222495,4,15,0,28.8822,0.132603,0.00867369,0.0127598,0.0829121,0.329032,0.0597753,0.292288,0.0246635,0.0307666,0.105802
-22.6766,0.973555,0.222495,4,15,0,25.6783,0.226297,0.0078514,0.00390503,0.0495839,0.23295,0.198479,0.274523,0.049607,0.0590912,0.180559
-20.5558,0.873282,0.222495,4,31,0,27.5705,0.24091,0.149785,0.0139628,0.0476372,0.325076,0.0105028,0.40831,0.076446,0.217875,0.192218
-19.9755,0.96005,0.222495,4,15,0,24.2321,0.168216,0.00947672,0.0125994,0.237815,0.210965,0.0216928,0.296194,0.0674431,0.136509,0.134217
-19.4351,0.976904,0.222495,4,15,0,26.0069,0.332519,0.00758108,0.202667,0.0519216,0.262514,0.0441608,0.380596,0.0305942,0.110071,0.265312
-18.6993,0.966933,0.222495,3,7,0,25.6665,0.180394,0.00642637,0.0968648,0.0567293,0.178572,0.163952,0.457051,0.0322612,0.106338,0.143934
-19.8574,0.928643,0.222495,3,15,0,22.9702,0.267104,0.00727035,0.168913,0.0459865,0.127361,0.185454,0.474105,0.0499297,0.0825462,0.213118
-23.0617,0.986793,0.222495,4,15,0,28.0892,0.270394,0.0806088,0.00306397,0.0525474,0.141703,0.0618698,0.288473,0.09724,0.0191108,0.215743
-22.2551,0.932644,0.222495,4,15,0,30.6077,0.21195,0.0512681,0.023907,0.253933,0.276456,0.0997512,0.272208,0.00636049,0.00711171,0.169111
-20.066,0.948354,0.222495,4,15,0,25.5161,0.219235,0.0690009,0.320762,0.0215683,0.337414,0.136597,0.479723,0.026472,0.522191,0.174924
-18.8956,1,0.222495,4,15,0,23.0565,0.279351,0.0399788,0.0579077,0.00896165,0.627587,0.138149,0.284307,0.0902202,0.1019,0.22289
-17.1964,0.901122,0.222495,4,15,0,26.625,0.22723,0.130237,0.164127,0.0646175,0.146515,0.0637657,0.467482,0.14519,0.147834,0.181303
-17.1785,0.954328,0.222495,4,15,0,23.1915,0.43923,0.0247499,0.0743687,0.439971,0.618743,0.122763,0.399456,0.0282779,0.70109,0.350455
-19.8608,0.839046,0.222495,4,15,0,22.662,0.642423,0.00994677,0.226805,0.0693976,0.929318,0.122883,0.460858,0.0564045,0.0493496,0.51258
-20.6733,0.801742,0.222495,3,7,0,25.0612,0.759642,0.0114547,0.340894,0.115129,0.932008,0.0705671,0.443672,0.07577,0.0383195,0.606107
-19.8834,0.996218,0.222495,4,31,0,26.4661,0.0919295,0.011848,0.0355012,0.0459739,0.0488436,0.100243,0.27442,0.126804,0.0672985,0.0733492
-20.3256,0.994898,0.222495,4,15,0,24.4702,0.26218,0.18158,0.00837006,0.24005,0.0726372,0.117911,0.336788,0.055901,0.181534,0.209189
-19.7866,0.951091,0.222495,3,7,0,23.1236,0.204398,0.218993,0.0094489,0.225172,0.104254,0.108445,0.363993,0.056357,0.177472,0.163086
-19.7082,0.99911,0.222495,4,15,0,23.4208,0.176253,0.00208804,0.315841,0.0694703,0.3092,0.081062,0.317368,0.0269071,0.109652,0.14063
-17.8651,0.854408,0.222495,4,15,0,24.2482,0.438263,0.0362775,0.0104991,0.234601,0.864254,0.061658,0.459856,0.122841,0.664766,0.349684
-21.723,0.855944,0.222495,4,15,0,25.982,0.452183,0.000934774,0.0263471,0.226743,0.548477,0.134599,0.30775,0.115707,0.0272271,0.36079
-22.1576,0.991051,0.222495,4,15,0,26.1438,0.350499,0.00170161,0.0348116,0.238121,0.488037,0.11609,0.267051,0.203801,0.0236763,0.279658
-20.6025,0.991344,0.222495,4,15,0,25.8771,0.238856,0.0107496,0.0308124,0.122803,0.454443,0.0289567,0.478514,0.0454303,0.0330145,0.19058
-17.1819,0.931545,0.222495,4,15,0,24.7644,0.263644,0.0988147,0.266005,0.168145,0.334104,0.0211153,0.296671,0.0905152,0.209745,0.210358
-21.9241,0.935911,0.222495,4,15,0,24.5089,0.556876,0.0422778,0.0496935,0.0446095,0.373687,0.0155096,0.321886,0.140564,0.194839,0.444323
-23.9683,0.974196,0.222495,4,15,0,27.9467,0.416023,0.133153,0.0293695,0.623711,1.04084,0.0459703,0.386065,0.0781329,0.0408965,0.331938
-19.3676,0.996068,0.222495,4,15,0,29.2776,0.321767,0.216559,0.0187928,0.280041,0.515293,0.0456925,0.34421,0.116151,0.0888339,0.256733
-17.7114,0.995014,0.222495,4,15,0,21.3951,0.242078,0.00498204,0.322571,0.0525703,0.236182,0.14083,0.449501,0.105961,0.433556,0.19315
-15.9774,0.84972,0.222495,3,7,0,23.572,0.257767,0.0755941,0.0283822,0.0855303,0.494463,0.0772555,0.422612,0.123605,0.0789764,0.205669
-18.7441,0.927468,0.222495,3,15,0,21.0113,0.239223,0.0844092,0.012111,0.0479436,0.313106,0.0990853,0.424619,0.0279186,0.485363,0.190873
-19.8213,0.907392,0.222495,4,15,0,25.2737,0.397353,0.0133541,0.072801,0.0552742,0.617672,0.0714349,0.307227,0.133233,0.0172639,0.317042
-20.4576,0.996555,0.222495,4,15,0,23.6696,0.193192,0.00437533,0.0136415,0.325306,0.279235,0.136509,0.427266,0.0908083,0.0133367,0.154145
-19.3113,0.985131,0.222495,4,15,0,24.5263,0.389762,0.0380624,0.0032054,0.0495846,0.55612,0.109242,0.379831,0.147473,0.857152,0.310985
-20.6741,0.932808,0.222495,3,7,0,24.6792,0.361284,0.250806,0.0073918,0.0294075,0.656418,0.11197,0.364272,0.133824,0.268647,0.288263
-20.4244,0.99732,0.222495,4,31,0,24.9545,0.411495,0.00238604,0.378701,0.00714992,0.63134,0.112697,0.457834,0.112576,0.709603,0.328326
-21.6429,0.846192,0.222495,3,7,0,24.8488,0.558103,0.00219879,0.1345,0.0154128,0.572643,0.108288,0.469194,0.221423,0.217437,0.445302
-22.8913,0.997273,0.222495,4,15,0,26.8404,0.15038,0.000732831,0.0430835,0.289675,0.0915165,0.0981308,0.260062,0.0396912,0.0380659,0.119986
-17.8559,0.998698,0.222495,4,15,0,25.7317,0.209838,0.010296,0.0351614,0.0676178,0.120236,0.117806,0.321261,0.183974,0.140588,0.167427
-20.1935,0.996533,0.222495,4,15,0,24.6781,0.190179,0.000714475,0.078943,0.0435601,0.282999,0.0571482,0.336268,0.0416111,0.0710953,0.151741
-19.7676,0.99898,0.222495,4,15,0,23.6423,0.280856,0.00343435,0.104099,0.337631,0.216739,0.0133246,0.369103,0.0770941,0.282949,0.224091
-15.1982,0.999643,0.222495,4,15,0,21.0804,0.256736,0.0215039,0.240617,0.0839755,0.648349,0.0944236,0.408659,0.160679,0.324217,0.204846
-18.3469,0.810186,0.222495,4,15,0,23.4753,0.307081,0.0735851,0.0120915,0.286022,0.248301,0.134521,0.380531,0.0152783,0.261068,0.245015
-20.5065,0.937506,0.222495,4,15,0,26.0466,0.451807,0.0804118,0.0100462,0.0636805,0.556052,0.105663,0.292009,0.0248026,0.271249,0.36049
-20.3556,0.989499,0.222495,4,15,0,27.2092,0.304112,0.0329068,0.00136781,0.104196,0.639901,0.171369,0.468974,0.0929382,0.0589725,0.242646
-18.1298,0.992828,0.222495,4,15,0,22.3774,0.203671,0.0886605,0.00773767,0.0704137,0.131453,0.0736121,0.321234,0.138343,0.271103,0.162506
-21.0696,0.978368,0.222495,4,15,0,24.5784,0.193147,0.0256854,0.0451223,0.0107984,0.182785,0.0789833,0.530709,0.0821689,0.110403,0.154109
-16.4807,1,0.222495,4,15,0,23.1207,0.4179,0.0729944,0.0713253,0.123053,0.701519,0.146657,0.273618,0.144331,0.396066,0.333436
-18.8825,0.980545,0.222495,3,7,0,19.7176,0.381416,0.148293,0.0476263,0.0810485,0.56977,0.126944,0.240399,0.0863679,0.343238,0.304326
-14.9304,0.978039,0.222495,3,7,0,21.2165,0.412084,0.0370509,0.255913,0.0988162,0.49577,0.113042,0.331658,0.086337,0.550836,0.328796
-19.0553,0.923797,0.222495,4,15,0,22.6433,0.216055,0.0790374,0.127887,0.0327479,0.262301,0.033936,0.444426,0.0148767,0.195985,0.172387
-23.1501,0.949058,0.222495,3,15,0,29.6835,0.295346,0.166093,0.276705,0.00182429,0.220515,0.0476621,0.355623,0.0265869,0.108072,0.235652
-21.593,0.781535,0.222495,4,15,0,33.3141,0.327681,0.0017728,0.0810314,0.601334,0.639536,0.174469,0.483292,0.123127,0.171422,0.261452
-16.6977,0.629674,0.222495,3,7,0,28.1201,0.433188,0.00782992,0.163068,0.0584547,0.851666,0.0983643,0.460909,0.139721,0.420225,0.345634
-18.6859,0.975827,0.222495,4,15,0,22.1449,0.275781,0.151476,0.106944,0.019523,0.307551,0.0390444,0.362506,0.0878257,0.0805474,0.220041
-18.999,0.996341,0.222495,3,15,0,22.2275,0.169477,0.101854,0.214242,0.0136536,0.465392,0.0603144,0.32612,0.137878,0.0550838,0.135223
-21.5719,0.842224,0.222495,4,15,0,24.9764,0.257216,0.014868,0.0373509,0.0166684,0.0948625,0.0540737,0.417092,0.0235111,0.392742,0.205229
-19.9046,0.989414,0.222495,4,15,0,26.4917,0.115495,0.0915268,0.0981516,0.142994,0.0369547,0.100935,0.209823,0.101052,0.0322053,0.0921516
-20.3608,0.983018,0.222495,4,31,0,22.9488,0.129643,0.0734817,0.0753652,0.0758254,0.0159628,0.101877,0.222343,0.0533031,0.0632935,0.10344
-17.6791,0.987176,0.222495,4,31,0,23.5503,0.22387,0.0270594,0.208586,0.234506,0.070523,0.101986,0.485601,0.0618735,0.119604,0.178622
-16.0152,1,0.222495,4,15,0,19.4304,0.199882,0.0818819,0.0847256,0.123861,0.057185,0.114843,0.340074,0.153202,0.15703,0.159482
-16.9597,0.964591,0.222495,4,15,0,20.3547,0.347666,0.00670716,0.0565472,0.120165,0.307965,0.0713439,0.373492,0.154789,0.183096,0.277397
-16.4625,0.987682,0.222495,4,15,0,21.2987,0.315133,0.011023,0.0731391,0.198048,0.202681,0.0812541,0.342077,0.103581,0.523039,0.25144
-14.4237,0.993818,0.222495,4,15,0,17.7197,0.271194,0.0327067,0.19569,0.127783,0.429257,0.0754339,0.318484,0.141334,0.169982,0.216382
-19.3475,0.958805,0.222495,3,7,0,21.0229,0.247559,0.170933,0.171887,0.267395,0.161673,0.202986,0.25218,0.104951,0.112759,0.197524
-15.7893,0.978862,0.222495,3,7,0,21.7362,0.140242,0.0205934,0.0893129,0.0809642,0.257901,0.0594872,0.356539,0.102957,0.0891762,0.111897
-16.6473,0.956811,0.222495,4,15,0,19.4384,0.221816,0.0836911,0.0720484,0.221587,0.112684,0.114425,0.384529,0.0311712,0.39536,0.176983
-20.3272,0.871877,0.222495,4,15,0,24.7098,0.588812,0.0126456,0.0575331,0.268932,0.139728,0.142854,0.310654,0.121233,0.370004,0.469804
-21.473,0.990209,0.222495,4,15,0,25.4907,0.375136,0.0855266,0.00342736,0.00714025,0.407743,0.119757,0.334532,0.0816561,0.129692,0.299316
-18.6372,0.971768,0.222495,4,15,0,24.7703,0.252776,0.0636502,0.00973898,0.117803,0.536447,0.146522,0.330262,0.174784,0.671581,0.201686
-22.7537,0.807126,0.222495,4,15,0,24.0825,0.445855,0.0619146,0.000511149,0.332337,0.562351,0.101735,0.461573,0.0455622,0.0340535,0.355741
-22.9356,0.986152,0.222495,4,15,0,27.998,0.257348,0.0418235,0.00107836,0.268584,0.313035,0.20607,0.507108,0.0344397,0.0701445,0.205334
-22.2998,0.928715,0.222495,4,15,0,27.5551,0.225053,0.0479375,0.00191179,0.217971,0.315003,0.0954067,0.556903,0.0613959,0.071677,0.179566
-22.57,0.946035,0.222495,4,15,0,26.7271,0.27743,0.0198027,0.489445,0.0909592,0.423466,0.134676,0.20098,0.0767304,0.64971,0.221357
-23.2116,0.971442,0.222495,4,15,0,27.1036,0.386916,0.00990263,0.0609045,0.402912,0.450276,0.0781039,0.173226,0.105161,0.183056,0.308714
-18.914,0.999926,0.222495,4,15,0,26.3664,0.165459,0.0334915,0.0335685,0.0662749,0.21715,0.0753838,0.477605,0.0309911,0.0923399,0.132017
