# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=9
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 5a_halfnormal_uni - draws_9.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-38.5784,0.99791,0.165482,5,31,0,47.4277,0.159798,0.214416,0.0375995,0.288749,0.220198,0.0433112,0.120013,0.203736,0.0561852,0.38068,0.0697197,0.122764,0.217736,0.0898091,0.0828992,0.149453,0.0655658,0.206467,0.0916971,0.227369,0.0647747,0.000506989,0.384975,0.257268,0.127501
-44.2481,0.931189,0.165482,4,15,0,51.1752,0.141822,0.159877,0.356417,0.189418,0.0844458,0.0330895,0.181863,0.193499,0.0190377,0.0784603,0.338966,0.10349,0.0715437,0.0341543,0.354213,0.0778449,0.144713,0.0437641,0.0482471,0.19074,0.0369239,0.00154511,0.139985,0.00997599,0.113158
-38.965,1,0.165482,4,15,0,50.3582,0.1631,0.158714,0.165237,0.248652,0.0510471,0.0666843,0.138953,0.219123,0.0284478,0.0698235,0.239648,0.102779,0.137545,0.0295198,0.250929,0.0498961,0.166965,0.0330676,0.0554507,0.216146,0.0515465,0.00132579,0.197488,0.0113906,0.130135
-38.3211,0.927867,0.165482,4,15,0,50.464,0.108415,0.145486,0.0664915,0.104027,0.0654189,0.0606836,0.0378162,0.0786866,0.0027103,0.217536,0.0662188,0.0656208,0.0304509,0.0791282,0.0787911,0.256328,0.012943,0.0318138,0.131515,0.15263,0.0512072,0.00806018,0.138271,0.0415395,0.0865029
-42.8803,0.973241,0.165482,4,15,0,54.8715,0.16352,0.162549,0.0543392,0.336366,0.0370062,0.15529,0.289487,0.334971,0.00319086,0.0654734,0.113529,0.0227549,0.0838158,0.111502,0.30427,0.0425951,0.0831468,0.0316011,0.0672664,0.135355,0.138372,0.00990662,0.271019,0.0171355,0.13047
-41.4834,0.908119,0.165482,4,31,0,54.814,0.0942396,0.141597,0.0293655,0.0379595,0.0649779,0.067012,0.0430213,0.0639224,0.00265707,0.0824106,0.0735625,0.0153255,0.0692538,0.010006,0.0630788,0.00875523,0.167119,0.0273007,0.0396428,0.178608,0.0703303,0.00747419,0.107592,0.0126402,0.0751923
-36.9896,0.942919,0.165482,4,15,0,53.4827,0.0990113,0.00970896,0.0906013,0.205659,0.0889058,0.0623416,0.12062,0.0764367,0.147091,0.0897998,0.0159846,0.0909875,0.0701026,0.0101301,0.0284619,0.162639,0.0176766,0.0730128,0.112884,0.0878869,0.0631039,0.0368399,0.047258,0.0229298,0.0789996
-39.7318,0.972845,0.165482,4,15,0,47.0859,0.0983411,0.00485828,0.0720961,0.132364,0.119471,0.0580052,0.0775504,0.130219,0.202852,0.0848903,0.0102945,0.0689825,0.0266719,0.0121641,0.043594,0.168251,0.0101978,0.0530673,0.0775471,0.0321699,0.0792662,0.0500603,0.0736872,0.0410859,0.0784649
-40.6054,0.983817,0.165482,4,15,0,56.2123,0.0875954,0.00475879,0.0246092,0.0896546,0.0163808,0.110643,0.0937339,0.0263224,0.0165769,0.0299452,0.0436274,0.0191118,0.138878,0.0121431,0.139428,0.0527919,0.00551621,0.110001,0.039747,0.12326,0.0563791,0.0105381,0.162966,0.122317,0.069891
-38.8822,0.945863,0.165482,4,15,0,50.6871,0.0792708,0.00221044,0.0423229,0.129452,0.00751141,0.0587817,0.0452883,0.0399134,0.0862284,0.117843,0.0867399,0.019772,0.0585456,0.0675481,0.0969479,0.0791174,0.0043278,0.0513816,0.0319014,0.144895,0.0493198,0.0029845,0.0390999,0.0548552,0.063249
-38.3998,0.94759,0.165482,4,31,0,52.4062,0.0506788,0.0261459,0.0519461,0.0339864,0.00161857,0.0126145,0.0616966,0.0493165,0.0520564,0.0269583,0.0284316,0.109001,0.0281987,0.0582531,0.0175523,0.0222021,0.122022,0.020335,0.0375854,0.101262,0.0438188,0.00449353,0.0290454,0.0420284,0.0404359
-35.3696,0.982864,0.165482,4,15,0,44.332,0.0791502,0.0588439,0.0367948,0.083866,0.0275227,0.102814,0.0242425,0.061368,0.0424745,0.0963319,0.0469885,0.0242774,0.0765385,0.0393777,0.125388,0.0777508,0.00672301,0.104418,0.0110743,0.0883656,0.0308804,0.00662897,0.125575,0.0252136,0.0631528
-37.3089,0.901112,0.165482,4,15,0,47.9414,0.0757927,0.140833,0.0644689,0.0920465,0.0132224,0.0860937,0.0163778,0.0546671,0.0188403,0.127276,0.0390102,0.0451103,0.0292125,0.0441422,0.0910105,0.112874,0.0101498,0.0916845,0.0112473,0.052888,0.0403629,0.0208978,0.0767652,0.00680611,0.0604738
-39.6016,0.984435,0.165482,4,15,0,51.0797,0.189761,0.0383235,0.0751775,0.123837,0.279912,0.0629176,0.0431556,0.064881,0.263181,0.0104255,0.14444,0.0279329,0.213059,0.100303,0.079016,0.0533808,0.158202,0.0647197,0.257443,0.175485,0.0757948,0.11675,0.198284,0.238108,0.151408
-35.6127,1,0.165482,4,15,0,48.6492,0.156175,0.0963409,0.0819248,0.171026,0.0201152,0.13695,0.171572,0.27947,0.0564538,0.102908,0.077296,0.200393,0.0420177,0.0798059,0.012168,0.248244,0.0834264,0.14754,0.019482,0.232926,0.0972024,0.0619618,0.0848209,0.0668636,0.12461
-36.1314,0.974671,0.165482,5,63,0,49.5382,0.0351587,0.0138224,0.00727164,0.0270023,0.0451965,0.0343598,0.0175534,0.00603449,0.0207656,0.0444298,0.0264881,0.0150154,0.0604347,0.00431434,0.0219044,0.0132236,0.0415374,0.0412528,0.0130625,0.0632302,0.0102746,0.0494344,0.0596469,0.0213864,0.0280526
-43.4043,0.870059,0.165482,4,31,0,54.0752,0.079222,0.136472,0.0893781,0.0893048,0.0248785,0.0129569,0.0761828,0.0523133,0.0180918,0.024182,0.00144943,0.140399,0.00649957,0.0141251,0.116707,0.104422,0.0381884,0.0447336,0.0457283,0.0789821,0.0990111,0.0187296,0.0191962,0.00307015,0.06321
-38.9348,0.951456,0.165482,4,15,0,52.2429,0.0923777,0.0297175,0.038735,0.0337969,0.0616631,0.0119979,0.0314319,0.0903135,0.00112004,0.131261,0.0544295,0.0330105,0.0394854,0.09817,0.0290702,0.0477267,0.0913502,0.100756,0.0590002,0.132951,0.0171337,0.113597,0.186611,0.243038,0.0737067
-39.4486,0.873015,0.165482,4,15,0,50.3579,0.136197,0.14171,0.113277,0.171835,0.120542,0.199167,0.168917,0.110019,0.00241401,0.061544,0.182183,0.0213743,0.192893,0.0428139,0.25465,0.218064,0.054483,0.0842491,0.113376,0.14723,0.0183548,0.0665095,0.0602414,0.00712725,0.10867
-40.7595,0.977603,0.165482,4,15,0,48.9648,0.120206,0.217272,0.0259323,0.130353,0.120264,0.0739418,0.0422338,0.196838,0.0016665,0.295697,0.0832752,0.0259214,0.0764542,0.130494,0.099692,0.105916,0.0450676,0.154229,0.0478137,0.198396,0.0343605,0.0236363,0.104825,0.000908766,0.0959104
-44.8876,0.881889,0.165482,4,15,0,55.807,0.12026,0.043191,0.150846,0.239843,0.027048,0.0280764,0.228129,0.0672364,0.022741,0.00814769,0.237558,0.105201,0.0901198,0.0996785,0.202332,0.198196,0.00557659,0.156971,0.13197,0.155291,0.133805,0.234475,0.203039,0.000421769,0.0959532
-44.5245,0.756676,0.165482,4,15,0,59.8326,0.113834,0.0329462,0.10525,0.0856885,0.0945473,0.072688,0.0175711,0.0798968,0.00326725,0.00297987,0.0766984,0.103788,0.147149,0.236872,0.132557,0.0372755,0.00747271,0.130547,0.0422466,0.257985,0.0548522,0.0239069,0.107225,0.000700396,0.0908262
-45.0147,0.997397,0.165482,4,15,0,55.6711,0.089275,0.203368,0.0302682,0.0236164,0.127753,0.140194,0.215885,0.187518,0.00410015,0.00747018,0.180088,0.0426589,0.0675899,0.0597103,0.0298104,0.0238681,0.0388038,0.0981804,0.0633068,0.0934261,0.0335655,0.16884,0.0864451,0.00209574,0.0712312
-49.9846,0.791456,0.165482,4,15,0,63.5515,0.0837723,0.00863726,0.103641,0.0297597,0.0363852,0.0302444,0.0116841,0.0178841,0.16049,0.0111274,0.0373383,0.0776793,0.0669646,0.0506363,0.116374,0.149359,0.00369889,0.040146,0.0368994,0.0323472,0.0541645,0.0181605,0.0421682,9.53268e-06,0.0668407
-58.2154,0.977503,0.165482,4,15,0,64.6214,0.14422,0.25932,0.0280439,0.0205364,0.0223301,0.0999555,0.00325594,0.211767,0.010248,0.161048,0.00888471,0.0185364,0.069593,0.0208988,0.0189367,0.00978964,0.0108641,0.0334801,0.0506815,0.249295,0.0626227,0.109816,0.0888361,4.34171e-06,0.115071
-46.4816,0.915149,0.165482,4,15,0,70.038,0.0829957,0.0918161,0.0353947,0.114518,0.21971,0.134575,0.00190569,0.113484,0.0238769,0.0626545,0.011289,0.130063,0.0541778,0.016837,0.0571584,0.0339729,0.0250221,0.0483083,0.106163,0.0882127,0.0822684,0.0309811,0.123322,2.64637e-05,0.066221
-44.7843,0.894626,0.165482,5,31,0,58.3512,0.0440171,0.0259124,0.0338517,0.0429011,0.000965314,0.0476566,0.00834448,0.0455666,0.006617,0.0563282,0.00586157,0.0529627,0.0104567,0.0103343,0.0198316,0.00285636,0.0937503,0.0153496,0.0264921,0.129001,0.0373347,0.0377582,0.0459434,0.00237325,0.0351206
-40.9519,0.992461,0.165482,4,15,0,53.4042,0.031951,0.00422797,0.0323815,0.0402106,0.00053169,0.0252729,0.0761633,0.0115396,0.0264032,0.0195543,0.0724317,0.0323899,0.0689406,0.0079113,0.0292966,0.0191334,0.00693141,0.0300867,0.0391213,0.0135503,0.0385942,0.0362438,0.0343516,0.0175348,0.0254932
-42.0064,0.967031,0.165482,4,31,0,51.7458,0.0423342,0.0164409,0.0105741,0.0436329,0.0126584,0.0579025,0.00274357,0.10249,0.0401492,0.0768716,0.00973653,0.0415698,0.0108385,0.103465,0.0431826,0.0519816,0.0316108,0.0119297,0.0352261,0.00606532,0.0368302,0.0374065,0.0362395,0.00432165,0.0337778
-41.973,0.576048,0.165482,4,15,0,59.8356,0.0515657,0.0103117,0.0226501,0.0569658,0.0270396,0.0363817,0.00392683,0.0381602,0.0502883,0.0520813,0.00563628,0.108193,0.00558295,0.0145219,0.0140338,0.0553825,0.0703147,0.0314224,0.0521065,0.00298678,0.0680336,0.0698352,0.04159,0.0110742,0.0411435
-44.2319,0.963729,0.165482,4,15,0,52.4113,0.056131,0.00669548,0.103795,0.0595891,0.0452285,0.0384011,0.00137876,0.0125902,0.0474551,0.0656682,0.010223,0.0254899,0.0113621,0.0222193,0.0183469,0.0489686,0.0388086,0.0799073,0.0259513,0.00565379,0.0196072,0.0211797,0.097032,0.00464035,0.0447861
-40.6792,0.976079,0.165482,4,15,0,54.3495,0.0619074,0.0948288,0.0210311,0.0491508,0.00421201,0.0568617,0.0194851,0.0301276,0.0224356,0.0459667,0.0312866,0.0481056,0.0169407,0.0980774,0.0684063,0.031588,0.0101792,0.0419134,0.0624684,0.00165702,0.0609691,0.0976667,0.0388051,0.151949,0.049395
-43.3857,0.996943,0.165482,4,15,0,48.3287,0.0752971,0.0291631,0.114954,0.0366517,0.0063798,0.0384337,0.0194936,0.136751,0.061553,0.0852505,0.0814634,0.0535119,0.115183,0.0283915,0.0741788,0.124073,0.175357,0.051228,0.0407293,0.00133734,0.0272816,0.0168659,0.147136,0.00670627,0.0600784
-42.2369,0.957388,0.165482,4,15,0,52.9413,0.0755414,0.0918863,0.0406049,0.183057,0.00872648,0.0965516,0.18283,0.0226549,0.122027,0.0292432,0.0958644,0.0507071,0.0128715,0.0765345,0.0891266,0.0402038,0.0168454,0.0369822,0.0274314,0.0038292,0.1072,0.138154,0.0497773,0.0406996,0.0602733
-41.9319,0.928152,0.165482,4,31,0,56.9857,0.0577446,0.0291029,0.0819014,0.022901,0.00430477,0.0442033,0.0114069,0.00194789,0.0471288,0.0215137,0.0229474,0.100372,0.00898385,0.0103074,0.0619131,0.080724,0.100181,0.0765112,0.0291625,0.04232,0.00997037,0.0246689,0.0122546,0.0490944,0.0460735
-40.9296,0.967679,0.165482,5,31,0,55.7036,0.0755865,0.0649187,0.00779179,0.0764275,0.170258,0.0477258,0.115266,0.0506325,0.0371485,0.14621,0.150506,0.0277977,0.00885358,0.0681109,0.107114,0.00483433,0.0153027,0.0752758,0.0494134,0.10829,0.00497459,0.136687,0.179126,0.0642094,0.0603093
-44.9928,0.910109,0.165482,4,31,0,55.6285,0.109208,0.0341275,0.0945851,0.106487,0.0159835,0.152203,0.00245109,0.230515,0.157384,0.019606,0.0288583,0.00533177,0.0601827,0.168157,0.122243,0.0012688,0.0447516,0.202924,0.131707,0.230378,0.0602655,0.0295185,0.0305108,0.180865,0.0871352
-38.1268,0.778754,0.165482,4,15,0,61.1683,0.0568046,0.112036,0.0695615,0.12112,0.0559355,0.0211978,0.119333,0.0160811,0.0459126,0.00244876,0.0346939,0.0409251,0.0298404,0.0447828,0.0588096,0.015354,0.0951786,0.0438624,0.00235948,0.0721415,0.0884776,0.0562103,0.0791964,0.0632024,0.0453235
-39.2349,0.775386,0.165482,5,31,0,52.1503,0.0787695,0.105045,0.0801667,0.0528692,0.0315023,0.0293871,0.00873272,0.083223,0.0399229,0.00244611,0.0877763,0.0797621,0.0594369,0.184044,0.0356446,0.0374508,0.0295675,0.020829,0.00212157,0.0764969,0.0423438,0.0345736,0.154696,0.0861976,0.062849
-39.9799,0.779099,0.165482,4,15,0,55.5189,0.0674363,0.0847139,0.0600719,0.0209927,0.0128193,0.230062,0.0257795,0.0535031,0.082205,0.00186559,0.0547002,0.0767091,0.0733896,0.103169,0.0452157,0.050092,0.0297295,0.0538617,0.00394392,0.0950154,0.0525423,0.0339226,0.101577,0.110206,0.0538064
-43.0257,1,0.165482,4,15,0,52.8678,0.0695661,0.0436271,0.00820375,0.0109956,0.00502329,0.00495433,0.0558191,0.0240719,0.0207053,0.00548001,0.0591864,0.034512,0.0838631,0.0582841,0.110934,0.111087,0.151841,0.030692,0.00659041,0.0265618,0.0636429,0.0500994,0.0501279,0.0581577,0.0555058
-37.7172,0.982764,0.165482,4,15,0,49.8172,0.0797058,0.0201195,0.119946,0.00492197,0.0450039,0.130418,0.0324182,0.0719253,0.11598,0.0390473,0.0553804,0.0518171,0.0212943,0.0424428,0.0363494,0.0246007,0.00338662,0.0714456,0.129491,0.183522,0.0399845,0.0586583,0.065433,0.0670653,0.0635961
-43.3075,0.827073,0.165482,4,15,0,59.9764,0.142036,0.141794,0.0272889,0.10225,0.0479224,0.00205408,0.0351937,0.150925,0.0624884,0.0619746,0.168462,0.12182,0.182582,0.112532,0.133435,0.185743,0.0981603,0.00285764,0.019633,0.0905944,0.0905542,0.0970906,0.00366289,0.0168373,0.113328
-44.8165,0.991772,0.165482,4,31,0,54.904,0.0856528,0.0538863,0.0609895,0.244946,0.0647604,0.00262187,0.0568199,0.132244,0.0537877,0.148984,0.052745,0.09337,0.132854,0.0803188,0.159559,0.062412,0.110346,0.000335154,0.0295194,0.0671886,0.143076,0.111371,0.00469538,0.0122811,0.0683411
-45.5482,0.968623,0.165482,4,15,0,56.0389,0.0988181,0.0192644,0.126674,0.00993974,0.0842502,0.00859285,0.122438,0.01764,0.138166,0.0607398,0.184432,0.0982998,0.0349395,0.0273347,0.0672264,0.130651,0.0648931,5.35733e-05,0.10811,0.214988,0.0200648,0.070951,0.0250058,0.0316922,0.0788454
-47.2391,0.881618,0.165482,5,31,0,62.6661,0.041197,0.0479705,0.0180606,0.066807,0.0222564,0.00944893,0.00402083,0.0633278,0.0314419,0.0252044,0.00507412,0.109129,0.0445578,0.0845491,0.095007,0.0451278,0.0570528,0.000209696,0.0292979,0.0125478,0.00408694,0.0728996,0.0395653,0.00333916,0.0328705
-51.0822,0.887624,0.165482,4,31,0,62.5527,0.0734334,0.0600006,0.0497449,0.0662961,0.100451,0.0296939,0.146906,0.00993296,0.0933412,0.0824691,0.0107081,0.014008,0.00806297,0.0282002,0.0296546,0.00242402,0.0272887,0.000250314,0.0849668,0.203298,0.00815694,0.0497109,0.0287816,0.00126045,0.0585914
-47.1804,0.96666,0.165482,5,31,0,62.3582,0.0664411,0.0355439,0.0208643,0.0480296,0.0605939,0.0457954,0.0657741,0.0092023,0.0232157,0.000627398,0.0172164,0.11698,0.00144244,0.0111843,0.0397373,0.0203116,0.0400092,0.00400363,0.0349288,0.127168,0.00496885,0.029385,0.033864,0.00950982,0.0530124
-36.8998,0.979796,0.165482,4,15,0,54.8829,0.0283048,0.0303641,0.0285563,0.0260493,0.0222875,0.0235508,0.0206145,0.00474857,0.0166314,0.00273314,0.0204735,0.0155608,0.00227665,0.00453726,0.0388522,0.0372853,0.0322928,0.0239413,0.00435704,0.0259544,0.0284219,0.040808,0.024263,0.0265887,0.022584
-41.2938,0.909392,0.165482,4,31,0,50.8639,0.022844,0.0282011,0.0017245,0.0382796,0.0211457,0.00399498,0.0218023,0.022591,0.0435558,0.0431376,0.0429616,0.0510282,0.030181,0.0123466,0.0106137,0.0154394,0.0196247,0.0194272,0.000393094,0.00724709,0.00795683,0.0175049,0.0361355,0.0316783,0.0182269
-43.5959,0.9834,0.165482,4,15,0,50.5341,0.0322095,0.0490813,0.0029482,0.0222568,0.0515738,0.10231,0.0495368,0.0280281,0.00722926,0.0232629,0.0213082,0.0217362,0.0240313,0.0735878,0.00168304,0.0122522,0.0387509,0.0400466,0.00273023,0.0213582,0.0100173,0.0143521,0.0268922,0.0200911,0.0256995
-45.0052,0.5053,0.165482,4,15,0,54.0511,0.0442336,0.0280933,0.00435548,0.0153188,0.0217765,0.00419828,0.0292393,0.0188001,0.0114277,0.120919,0.0744954,0.0443589,0.0619419,0.0339565,0.000923981,0.00685585,0.0720433,0.0863229,0.00692561,0.0239756,0.0093213,0.0404246,0.0705686,0.0326169,0.0352933
-40.2136,0.98433,0.165482,5,47,0,53.5569,0.156525,0.134292,0.178886,0.210653,0.0729418,0.155602,0.13135,0.0549468,0.21434,0.00702029,0.0448329,0.0427765,0.0373938,0.162392,0.0146984,0.29174,0.029094,0.0483527,0.178178,0.117457,0.170037,0.0343811,0.104167,0.168464,0.124889
-36.8724,1,0.165482,4,15,0,47.9565,0.0866025,0.131807,0.0673915,0.10242,0.0463676,0.0619079,0.0771466,0.186177,0.0551716,0.0176314,0.149168,0.109386,0.140098,0.0280308,0.0161283,0.041653,0.00313662,0.206015,0.0471926,0.0888727,0.0389628,0.0232757,0.137688,0.105084,0.0690988
-35.9967,0.986051,0.165482,4,15,0,46.9245,0.137632,0.103604,0.066717,0.104834,0.166544,0.123054,0.0432841,0.04761,0.194097,0.120867,0.0548291,0.0847329,0.0559681,0.0151764,0.190158,0.2733,0.00536211,0.0266321,0.135437,0.190255,0.126271,0.0464936,0.11225,0.154725,0.109815
-33.2737,0.91207,0.165482,4,15,0,44.7967,0.0975974,0.11731,0.105808,0.16194,0.0418426,0.0623269,0.18592,0.154,0.0563731,0.100663,0.0144611,0.0218481,0.155703,0.0495597,0.0723724,0.0180761,0.140933,0.0710724,0.0485948,0.139603,0.0437122,0.112834,0.118231,0.0937761,0.0778715
-35.0494,0.963892,0.165482,4,15,0,41.7125,0.109163,0.0885402,0.086059,0.0641814,0.0497615,0.0460668,0.0764829,0.117934,0.043196,0.230254,0.0280048,0.0181141,0.067192,0.0445247,0.133037,0.0294527,0.120078,0.0506083,0.180195,0.0947406,0.0793269,0.100027,0.0584939,0.196313,0.0870991
-36.5002,0.935494,0.165482,4,15,0,49.2696,0.114892,0.137947,0.0566726,0.097823,0.03164,0.0534633,0.189338,0.0627743,0.0966984,0.173544,0.0320409,0.0148524,0.0692635,0.0662989,0.183682,0.055613,0.216991,0.041077,0.0982259,0.116502,0.0704513,0.125268,0.0468726,0.308905,0.0916702
-39.4039,0.966435,0.165482,4,15,0,51.9741,0.129812,0.0678126,0.0400814,0.0737985,0.0488856,0.0924487,0.139166,0.0353281,0.0370746,0.0840295,0.0336941,0.00877885,0.0555479,0.0518433,0.168316,0.27297,0.0836993,0.0695903,0.0373877,0.242863,0.205047,0.168979,0.026726,0.182686,0.103575
-38.408,0.948436,0.165482,4,15,0,48.5609,0.173489,0.0348162,0.0503608,0.104021,0.0749772,0.124795,0.10574,0.0315473,0.0342737,0.102435,0.0376934,0.0132225,0.0523056,0.057782,0.171952,0.198711,0.185545,0.0716565,0.0323234,0.162772,0.132841,0.151673,0.0485557,0.192471,0.138424
-43.2445,0.885612,0.165482,4,15,0,60.1665,0.181479,0.257043,0.0167526,0.129084,0.141294,0.0537184,0.0164227,0.161712,0.00314467,0.123169,0.024536,0.184647,0.118365,0.123366,0.0562633,0.0140092,0.0285525,0.28106,0.19971,0.0719127,0.0533912,0.040078,0.409154,0.0924123,0.144799
-41.7264,0.984938,0.165482,4,15,0,57.7311,0.215065,0.341915,0.116918,0.440512,0.241615,0.247374,0.0187796,0.12993,0.00573214,0.120525,0.0948027,0.114489,0.0404016,0.273971,0.065207,0.0412989,0.0359127,0.101503,0.0976079,0.195965,0.0212176,0.261438,0.191273,0.103019,0.171597
-35.6843,0.944921,0.165482,4,15,0,53.0558,0.100816,0.0792405,0.0460256,0.0312593,0.0301455,0.00505434,0.157011,0.0962413,0.0716859,0.058978,0.0727265,0.048165,0.0823199,0.0288776,0.183919,0.0327778,0.102435,0.0982612,0.0669206,0.111819,0.145508,0.0184094,0.0394752,0.114681,0.0804397
-36.4856,0.936153,0.165482,4,15,0,46.6514,0.123624,0.15546,0.134704,0.0135447,0.160752,0.0219415,0.0162049,0.0368652,0.146,0.161411,0.149824,0.162294,0.0480356,0.154213,0.0424609,0.215755,0.0660604,0.116962,0.0153596,0.113521,0.0248179,0.0538632,0.236222,0.0707673,0.0986375
-36.5061,0.98851,0.165482,4,15,0,44.5447,0.151229,0.0954357,0.0957667,0.00979401,0.192743,0.0203752,0.0276798,0.0769542,0.141581,0.142355,0.229434,0.11146,0.0604741,0.315531,0.0664874,0.159159,0.0847495,0.204828,0.00970275,0.176477,0.033602,0.0883407,0.25449,0.25594,0.120664
-36.3342,0.897852,0.165482,4,15,0,44.5351,0.121003,0.0369905,0.114978,0.0168044,0.0589059,0.0239262,0.0981691,0.230174,0.0827444,0.153466,0.0417624,0.109499,0.172206,0.029016,0.213987,0.0818537,0.131242,0.118825,0.00227495,0.174684,0.0316408,0.132701,0.092317,0.0740733,0.0965464
-51.0518,0.63958,0.165482,4,31,0,59.9092,0.0855916,0.197742,0.074662,0.0166616,0.0405093,0.158541,0.0984504,0.0257242,0.144166,0.0579244,0.215513,0.0474333,0.0339167,0.153426,0.00495553,0.162803,0.0579352,0.00775056,4.94242e-05,0.190962,0.00126364,0.0208034,0.137809,0.110549,0.0682922
-47.9057,0.939021,0.165482,4,15,0,61.1042,0.101798,0.108921,0.119533,0.0452638,0.0262854,0.0619607,0.154056,0.0759052,0.0738827,0.109233,0.0150649,0.18674,0.181232,0.0811637,0.0171083,0.0707934,0.00535101,0.0074924,9.46335e-05,0.102548,0.000833583,0.0998801,0.127603,0.0549799,0.081223
-51.3137,0.898101,0.165482,4,15,0,65.0652,0.237353,0.138197,0.0741146,0.049338,0.00532382,0.146218,0.0676546,0.171165,0.262865,0.190546,0.265973,0.00876503,0.0261154,0.0980013,0.347676,0.00471536,0.315019,0.60045,0.00139239,0.0938183,0.0177668,0.0346005,0.321716,0.211163,0.18938
