statname,mean,sd,X2.5.,X25.,X50.,X75.,X97.5,den_below_zero,mean_conditional_on_neg,mean_conditional_on_pos
mu,-0.12158511908022587,0.07226577053083492,-0.2827171568457002,-0.1644864288636999,-0.11478981633450897,-0.07142615204799828,3.070412523367745e-4,0.9745,-0.1253143499978173,0.02092999971164984
tau,0.3770234300257342,0.09094077082913299,0.2291247650720923,0.3128496239671452,0.3662818056156748,0.4296782216621852,0.5873538154185131,0,NA,0.3770234300257342
theta_raw[1],0.704340232861096,0.26833381893103714,0.2070437237706046,0.5208008303778207,0.6972361710047172,0.8752007930827129,1.25871024589532,0.0022,-0.08226532658108292,0.7060745806570199
theta_raw[2],2.565984708385364,0.5074839475813352,1.6636306242539556,2.2097613310855673,2.534863799776504,2.8883039776581807,3.6520076326352786,0,NA,2.565984708385364
theta_raw[3],0.24642797654642748,0.2071074452395625,-0.14305798656482754,0.10820905806275251,0.23831787875169438,0.377752647171059,0.6682744431732902,0.09696666666666667,-0.10968902806495709,0.28466740537572566
theta_raw[4],0.7611079133710449,0.22794959483924973,0.3310423729470249,0.6080898336337739,0.7539651913464656,0.9062909819095495,1.2345325555964246,3.333333333333333e-4,-0.037902437540680636,0.7613743389632128
theta_raw[5],0.7830900264894737,0.35811577988627574,0.1346123329175613,0.5347275509167425,0.7688060488413373,1.0124733157064052,1.5315135675911766,0.0062,-0.1049029665850748,0.788629930451098
theta_raw[6],0.5029562071505508,0.2954369398757194,-0.005904440682071536,0.2930095456196209,0.48419375878681103,0.6909677602097106,1.1285383385666692,0.026316666666666665,-0.10077861959232375,0.5192739232359823
theta_raw[7],0.03633054007969353,0.26998446238314866,-0.6343409538538363,-0.07810763879491685,0.054859326784726214,0.18836910164063408,0.5298356638251107,0.38125,-0.21307811695501164,0.19000658128289571
theta_raw[8],0.5345912381617834,0.417641326141592,-0.12078357525304775,0.2277436386972568,0.4786916933703168,0.7870885558430172,1.4805057191547708,0.06233333333333333,-0.13716029916658445,0.5792473126304662
