# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=7
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 5a_halfnormal_uni - draws_7.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-42.5192,0.906197,0.139011,4,31,0,56.6246,0.151083,0.0388519,0.273537,0.0215977,0.241415,0.154862,0.099595,0.0930255,0.0380619,0.191208,0.168133,0.125147,0.173831,0.0481348,0.176512,0.0220062,0.0325491,0.0666421,0.0441093,0.24567,0.16137,0.183463,0.00297033,0.0692709,0.120547
-36.4717,0.983884,0.139011,4,15,0,51.7383,0.147928,0.241425,0.0386089,0.38682,0.0465564,0.0880512,0.154816,0.221529,0.0528837,0.104528,0.0200655,0.10529,0.0224367,0.0977097,0.132604,0.168358,0.0704369,0.214537,0.171966,0.116634,0.0430397,0.0495322,0.0162942,0.203032,0.11803
-38.871,0.81056,0.139011,4,15,0,60.5566,0.16467,0.100293,0.0190058,0.227389,0.0243612,0.076517,0.179021,0.268381,0.0798396,0.163815,0.0190654,0.0675329,0.0223894,0.0494316,0.324762,0.155437,0.0279842,0.103165,0.0969577,0.13277,0.0307125,0.058004,0.0248492,0.300707,0.131387
-39.2971,0.965133,0.139011,4,15,0,60.3996,0.205527,0.385107,0.0556204,0.176772,0.0261398,0.259473,0.16981,0.1419,0.060993,0.156028,0.100863,0.0622657,0.0782185,0.0180865,0.093776,0.195073,0.048528,0.0184186,0.0560012,0.110945,0.0667833,0.0284537,0.216343,0.0962115,0.163987
-38.9289,0.990371,0.139011,4,15,0,50.1044,0.199317,0.0647664,0.238476,0.102412,0.0122335,0.035684,0.067858,0.10037,0.264786,0.0205957,0.192348,0.178377,0.143984,0.0260054,0.217445,0.101163,0.238967,0.31438,0.0802846,0.283727,0.0219359,0.0438026,0.115526,0.263522,0.159032
-41.156,0.903723,0.139011,4,15,0,56.7678,0.208786,0.0626826,0.0699093,0.0945638,0.00344196,0.0385046,0.204871,0.196994,0.0660454,0.421832,0.125499,0.0793781,0.0555058,0.0782556,0.129783,0.0363243,0.0391368,0.07352,0.170263,0.103157,0.0569106,0.0455931,0.220006,0.0956077,0.166587
-42.2106,0.987716,0.139011,5,63,0,59.4344,0.120454,0.0391237,0.0411441,0.11841,0.00115958,0.0221333,0.0191943,0.0565613,0.040838,0.0164604,0.0112264,0.0996171,0.140121,0.019405,0.100124,0.131098,0.0529002,0.056043,0.0378499,0.151575,0.073426,0.078503,0.0524572,0.00667874,0.0961086
-38.2569,0.98738,0.139011,4,31,0,48.8435,0.0399807,0.0287534,0.0216474,0.00238545,0.0224589,0.0308542,0.0264285,0.0105944,0.0384062,0.0132438,0.057202,0.0198117,0.00286461,0.0517652,0.0193421,0.00561766,0.0284703,0.0371438,0.0317744,0.0251986,0.0167897,0.0234963,0.0384656,0.071387,0.0319
-38.2151,0.975945,0.139011,4,15,0,46.368,0.0233075,0.019538,0.0147562,0.0423008,0.0212276,0.0135845,0.0123748,0.0286199,0.0122675,0.00906108,0.00500294,0.0253762,0.0537792,0.00959113,0.0305068,0.0207326,0.00102482,0.0132429,0.0130067,0.0222831,0.0208524,0.0210561,0.0114989,0.00227165,0.0185967
-39.9436,0.873469,0.139011,5,31,0,49.9974,0.0528108,0.0360515,0.00996265,0.00280329,0.0402106,0.0512079,0.0486806,0.0315573,0.0630667,0.0161235,0.0910175,0.0343611,0.00377107,0.0413312,0.0121648,0.0242985,0.105709,0.059598,0.00155709,0.0842657,0.0429973,0.0343397,0.0539642,0.0196922,0.0421369
-38.8437,0.971007,0.139011,5,31,0,48.1153,0.0365603,0.0368944,0.0182972,0.088264,0.0280346,0.0236215,0.0143235,0.0231232,0.0152891,0.00950958,0.00797658,0.0468588,0.0839474,0.0339259,0.0672413,0.00717331,0.00274859,0.0111875,0.0178856,0.0302732,0.0133572,0.0289753,0.0317672,0.0439373,0.0291709
-36.3745,0.983682,0.139011,4,31,0,48.7348,0.0339685,0.0148731,0.0252254,0.0326843,0.0645129,0.0188415,0.0341653,0.00897939,0.0513004,0.0114634,0.00352108,0.0553983,0.0373054,0.0315236,0.0320569,0.0107484,0.00757463,0.0319956,0.0362455,0.0249043,0.00514303,0.0190661,0.0376295,0.0494115,0.027103
-37.8132,0.982465,0.139011,5,63,0,48.8766,0.0135176,0.0191022,0.0108738,0.0117431,0.00323829,0.00657403,0.00871511,0.00353823,0.00569052,0.013753,0.00840917,0.00692933,0.00580465,0.00819157,0.00261502,0.00721879,0.00447024,0.00459613,0.00345495,0.018515,0.02107,0.0145386,0.0066303,0.00647035,0.0107855
-46.8779,0.960134,0.139011,4,15,0,55.4368,0.0222856,0.00543084,0.0127523,0.0167733,0.0204095,0.0011773,0.00505039,0.000356364,0.00592276,0.011332,0.00492371,0.0121926,0.0315651,0.029508,0.0618662,0.00293215,0.00940383,0.0242878,0.00602587,0.00622175,0.00766934,0.00874493,0.0372673,0.0237957,0.0177813
-43.8262,0.959822,0.139011,4,15,0,55.5643,0.016027,0.00454998,0.0459703,0.0429959,0.0123163,0.00355741,0.00424832,0.00135413,0.0144244,0.0159071,0.00531457,0.0172109,0.0245022,0.0259411,0.0130532,0.00210969,0.0272573,0.0108572,0.0111964,0.00788677,0.0109013,0.00733805,0.00533843,0.00720606,0.0127877
-43.3035,0.972658,0.139011,4,15,0,51.8577,0.0174414,0.00736105,0.00102105,0.00173373,0.0102131,0.0162329,0.0198826,0.000952077,0.0150252,0.0124846,0.00409149,0.00787781,0.00671148,0.00738166,0.0127451,0.00161352,0.00683258,0.0185405,0.0104146,0.0029776,0.0111901,0.0242161,0.027336,0.017206,0.0139162
-43.9684,0.974737,0.139011,5,47,0,53.4349,0.0202218,0.0306284,0.0353421,0.0522467,0.0173014,0.0246056,0.00551688,0.0573733,0.0253575,0.00499042,0.00123605,0.00721095,0.00721425,0.00502931,0.0307991,0.0099078,0.0206405,0.0102281,0.00738693,0.0356065,0.00500012,0.0105893,0.00694648,0.00579481,0.0161347
-43.3934,0.895113,0.139011,4,15,0,53.1095,0.0221621,0.0130219,0.0163874,0.0147777,0.0465689,0.0436043,0.0206586,0.00966934,0.020597,0.0135287,0.00353292,0.00323145,0.0131093,0.00718129,0.0279737,0.0194106,0.0170214,0.0771837,0.0486968,0.0215648,0.00779237,0.00619092,0.0366722,0.00449695,0.0176828
-41.8196,1,0.139011,4,15,0,53.2645,0.0254218,0.0171584,0.00577005,0.014148,0.0116378,0.0103375,0.00695932,0.0382998,0.00970362,0.0342637,0.00216257,0.000248213,0.0457232,0.0125833,0.0238349,0.0365645,0.0371213,0.00411882,0.00899853,0.0515399,0.0377975,0.0272544,0.0259855,0.0320104,0.0202837
-43.5498,0.702429,0.139011,4,31,0,56.8603,0.0361342,0.0293607,0.0384517,0.00617588,0.0116196,0.000616252,0.0619174,0.0209541,0.0145001,0.0249433,0.00835982,0.001358,0.0127448,0.0546583,0.0408349,0.0165208,0.0162073,0.0721703,0.0444609,0.0230108,0.0179463,0.0270094,0.0220245,0.00372971,0.0288309
-41.9596,0.952131,0.139011,4,15,0,55.2402,0.0293,0.031371,0.0281203,0.00522172,0.0530787,0.00181594,0.015263,0.00645378,0.00580961,0.0705455,0.00724992,0.00295359,0.0175135,0.00554287,0.055646,0.0353225,0.0158364,0.0322656,0.0463929,0.0445022,0.0291648,0.0236601,0.029936,0.0105695,0.023378
-47.341,0.94214,0.139011,4,31,0,56.3746,0.0286829,0.0191461,0.0216816,0.0084673,0.00648753,0.076657,0.041136,0.039655,0.0557597,0.00261887,0.0583196,0.038073,0.0310426,2.65007e-05,0.00201966,0.019331,0.0398985,0.0170801,0.00723879,0.0328274,0.0236973,0.02642,0.00809731,0.052135,0.0228856
-48.4704,0.891814,0.139011,5,31,0,62.0591,0.0435988,0.0561029,0.0805462,0.0228222,0.00729957,0.0380718,0.00917722,0.0579192,0.0662782,0.0124047,0.00645166,0.0367117,0.0182359,1.03003e-05,0.00241592,0.072265,0.0273165,0.00959274,0.00496954,0.0144983,0.0392952,0.0365388,0.0425881,0.0313325,0.0347868
-42.9142,0.976329,0.139011,4,15,0,54.1897,0.0306753,0.0180465,0.0117411,0.0364368,0.00812999,0.025596,0.020631,0.01575,0.00761841,0.0111311,0.0598581,0.0218175,0.00683464,5.71382e-05,0.00940636,0.0146158,0.0308063,0.0144347,0.00226716,0.0671112,0.0250426,0.0297718,0.0266463,0.0180573,0.0244753
-43.7982,0.97804,0.139011,4,15,0,53.9016,0.0335042,0.0363662,0.0043224,0.027466,0.0184515,0.0231844,0.0237223,0.0406351,0.0485631,0.0350212,0.0119519,0.0414876,0.00454111,6.01495e-05,0.0387131,0.0015232,0.0221745,0.0327861,0.0108823,0.00755932,0.029976,0.0288365,0.0135865,0.0103648,0.0267325
-48.912,0.990349,0.139011,4,15,0,53.0385,0.0317296,0.0787094,0.00229418,0.0499722,0.0406421,0.0325494,0.0222555,0.0229793,0.0362436,0.036733,0.0106607,0.0707258,0.00261359,5.03948e-05,0.0578814,0.000607551,0.0246921,0.0451519,0.0207155,0.00506429,0.0135103,0.0439198,0.020202,0.0106485,0.0253166
-50.5256,0.996817,0.139011,4,15,0,57.4939,0.0355985,0.0117776,0.000372843,0.0315174,0.0195081,0.0382599,0.0482609,0.0529937,0.0365631,0.03062,0.0704275,0.00918021,0.00710377,5.62512e-05,0.0108532,0.00140955,0.0382541,0.0346938,0.0514287,0.00616823,0.00881946,0.0152739,0.0358716,0.00430455,0.0284035
-53.2865,0.792476,0.139011,5,31,0,67.8728,0.0305184,0.00252853,0.00928393,0.0411447,0.0246704,0.000109229,0.0121833,0.0149276,0.0129099,0.0348223,5.01565e-05,0.0493694,0.0190753,0.000336542,0.0672267,0.0584832,0.0107892,0.0101064,0.00826287,0.0650163,0.00791479,0.0389306,0.028113,0.00423726,0.0243502
-51.0735,0.971717,0.139011,5,63,0,64.1122,0.189098,0.0517432,0.0617049,0.245471,0.0790475,0.0155375,0.0381642,0.0183909,0.388108,0.00711861,0.000468041,0.257478,0.134975,0.0836698,0.343631,0.395857,0.0390204,0.0208096,0.0380312,0.311089,0.0571198,0.127359,0.307763,0.431723,0.150878
-42.8367,0.995003,0.139011,4,15,0,60.6294,0.18833,0.0354393,0.136666,0.339272,0.0991778,0.0252065,0.00833311,0.0228271,0.136442,0.014701,0.00215963,0.0602657,0.244274,0.0949744,0.188136,0.107909,0.144926,0.0545705,0.0447271,0.150889,0.0520139,0.104611,0.133844,0.195703,0.150266
-44.2797,0.948966,0.139011,4,15,0,53.7825,0.156994,0.0326463,0.197528,0.237489,0.131476,0.0422563,0.0108654,0.0125054,0.333116,0.00680782,0.00164898,0.0852535,0.0649547,0.0914656,0.205889,0.104557,0.115178,0.0402797,0.0697868,0.316078,0.0980322,0.0924691,0.344415,0.31206,0.125263
-37.1161,0.932042,0.139011,4,15,0,54.7734,0.0960958,0.0330229,0.0754486,0.186175,0.0381159,0.0333169,0.0610863,0.0555232,0.0143039,0.0243444,0.00187096,0.0465686,0.0400964,0.11416,0.0978231,0.046125,0.193134,0.0405905,0.0920071,0.101621,0.0514849,0.127701,0.166042,0.114688,0.0766734
-37.584,0.999137,0.139011,4,15,0,43.6916,0.08225,0.112454,0.0631923,0.0262541,0.0171196,0.117327,0.0156174,0.0994531,0.0296426,0.0240171,0.00389638,0.107415,0.10213,0.0392796,0.069803,0.0791155,0.0150289,0.138397,0.030399,0.0816388,0.0311946,0.0312496,0.0253269,0.025642,0.065626
-39.5035,0.936068,0.139011,4,15,0,52.7806,0.10467,0.217816,0.0502973,0.0162173,0.0513372,0.170674,0.06255,0.167355,0.0276989,0.0215096,0.0030399,0.109852,0.0652822,0.0620758,0.0435,0.0290705,0.0157679,0.0874044,0.114104,0.212377,0.0258818,0.0308253,0.0673694,0.0479187,0.0835144
-38.652,0.988922,0.139011,4,31,0,48.5597,0.137786,0.0536991,0.14486,0.00516366,0.0530998,0.0402529,0.139028,0.0895556,0.181699,0.310995,0.0117574,0.0893729,0.116239,0.116675,0.158493,0.0354326,0.0155711,0.186449,0.0673265,0.117764,0.0156316,0.040652,0.239671,0.115098,0.109937
-33.8639,0.997594,0.139011,4,31,0,45.2204,0.0889836,0.176955,0.0664942,0.0614955,0.156342,0.0278314,0.0497909,0.150187,0.0672636,0.0357068,0.0881982,0.0907724,0.0949624,0.0969031,0.0911744,0.0185684,0.00941021,0.0952686,0.118416,0.057677,0.0187786,0.0450306,0.0756694,0.090757,0.0709986
-31.8966,0.991923,0.139011,4,15,0,40.0799,0.103465,0.057361,0.0665603,0.121633,0.0500575,0.0134103,0.102142,0.0803711,0.0697666,0.140009,0.104518,0.108949,0.116871,0.130331,0.123047,0.0243411,0.230972,0.155102,0.0779291,0.221066,0.0242876,0.0927298,0.102724,0.0499209,0.0825533
-34.9926,0.962478,0.139011,4,31,0,42.8463,0.0958138,0.0540849,0.0120329,0.0590194,0.0189721,0.0812944,0.110014,0.213187,0.0301762,0.067366,0.158759,0.121573,0.0874799,0.107964,0.0208646,0.0201237,0.024021,0.078838,0.139297,0.119287,0.0508207,0.0466602,0.101263,0.154372,0.0764484
-36.1792,0.946005,0.139011,4,15,0,45.1918,0.113136,0.0366484,0.00294315,0.149219,0.0353226,0.0904226,0.0196892,0.0409624,0.253327,0.179859,0.086248,0.0864671,0.0954464,0.122342,0.150338,0.0262492,0.0999192,0.208722,0.061044,0.179316,0.0264728,0.0625183,0.0570849,0.0326461,0.0902691
-34.0356,0.932711,0.139011,4,15,0,45.4356,0.11689,0.0457693,0.00653659,0.110106,0.0488733,0.0579006,0.0147186,0.0822471,0.0894536,0.0817324,0.141997,0.085779,0.0410571,0.101199,0.125124,0.0498099,0.127702,0.253442,0.0492542,0.200094,0.0432755,0.0702413,0.0749762,0.0145714,0.0932646
-42.9518,0.954056,0.139011,4,15,0,52.6956,0.135981,0.0863763,0.00989606,0.235456,0.0469712,0.24043,0.0394088,0.0112068,0.140558,0.0654819,0.0761406,0.0339082,0.160656,0.0887423,0.105307,0.341731,0.119101,0.106857,0.030046,0.099062,0.22614,0.156078,0.041071,0.0152781,0.108497
-45.4199,0.993917,0.139011,4,31,0,58.8198,0.122821,0.12788,0.134729,0.0521351,0.148177,0.0189876,0.00572911,0.232093,0.0749643,0.144127,0.12334,0.00454679,0.0415975,0.0396977,0.0696351,0.0123744,0.0604384,0.129971,0.0437229,0.0662793,0.00531534,0.0425635,0.0764311,0.00215747,0.0979973
-41.5877,0.991122,0.139011,5,31,0,57.8358,0.0826348,0.0331445,0.0935594,0.208952,0.0960182,0.0347139,0.00580186,0.0593933,0.146027,0.0667758,0.0693104,0.00704631,0.023668,0.0390684,0.0741847,0.155848,0.100854,0.108083,0.0258211,0.209931,0.162091,0.0858804,0.0363974,0.00296621,0.0659331
-36.5606,0.931903,0.139011,4,15,0,52.1548,0.111129,0.0618715,0.0628349,0.109882,0.0107007,0.119798,0.0353486,0.0675033,0.0610853,0.0755952,0.095689,0.0121803,0.0384539,0.154511,0.0365789,0.0835675,0.215189,0.0553824,0.0440015,0.151792,0.0623012,0.106223,0.106441,0.00486787,0.0886681
-37.4816,0.990109,0.139011,5,47,0,46.9809,0.0338212,0.00109522,0.0209513,0.0273546,0.0178431,0.0143735,0.0386034,0.0394159,0.023537,0.0168404,0.0300167,0.0707393,0.0209875,0.0154861,0.0262085,0.0146086,0.00187504,0.0181559,0.0197071,0.0214539,0.0217465,0.0197295,0.0201205,0.0449133,0.0269855
-34.8785,0.989981,0.139011,5,31,0,44.97,0.0319919,0.0067643,0.0263518,0.00906014,0.0606369,0.0351164,0.0210709,0.0254489,0.0221105,0.0143906,0.00882394,0.0213576,0.056328,0.0251013,0.0325948,0.0167408,0.00338898,0.0319229,0.0168885,0.054752,0.0345709,0.0450989,0.0352071,0.0187436,0.0255259
-37.9911,0.942679,0.139011,4,15,0,43.3738,0.0442577,0.0057558,0.0333912,0.0122261,0.0161487,0.0457509,0.0124057,0.043145,0.0813039,0.0382121,0.0169518,0.0114971,0.0332197,0.0177085,0.0123427,0.0234707,0.00505105,0.0659899,0.0345703,0.0269411,0.0342135,0.0282827,0.0354007,0.0834126,0.0353125
-38.3992,0.950223,0.139011,5,31,0,44.1897,0.0730923,0.0444337,0.0470644,0.0750374,0.081642,0.0196993,0.0546282,0.0268509,0.0106191,0.017329,0.0724631,0.0797334,0.036809,0.00685335,0.0945589,0.00876708,0.123924,0.0173607,0.0309054,0.0583686,0.0470792,0.056589,0.03548,0.00852936,0.0583193
-33.1698,0.952039,0.139011,4,15,0,48.2886,0.0646976,0.045212,0.0408232,0.086054,0.0470173,0.0118174,0.0815148,0.0349952,0.0160957,0.00803485,0.0746735,0.079947,0.100434,0.064623,0.0455169,0.0454744,0.0428277,0.0518636,0.0176825,0.111168,0.0416857,0.0294775,0.0565022,0.011292,0.0516213
-33.3295,0.95747,0.139011,4,15,0,40.1522,0.0551033,0.0935922,0.00479624,0.036561,0.0792888,0.0493156,0.027305,0.049474,0.0974892,0.00678419,0.0310177,0.0589555,0.0275427,0.0626186,0.0955296,0.0460484,0.0404307,0.0403291,0.0348704,0.0801737,0.0501119,0.0989209,0.0248116,0.0398975,0.0439661
-35.7966,0.976889,0.139011,4,15,0,42.7183,0.0660859,0.0576221,0.0324994,0.0290124,0.0782935,0.0201559,0.0126418,0.0593982,0.0762355,0.00988186,0.0373412,0.138209,0.0246215,0.0275916,0.0407023,0.0353873,0.0323393,0.0168358,0.0658395,0.111098,0.0224239,0.0789186,0.0144807,0.101703,0.052729
-38.8458,0.990385,0.139011,4,15,0,49.5858,0.104535,0.138007,0.0214429,0.0556379,0.0793936,0.0385966,0.0120217,0.0533778,0.106838,0.0130365,0.0680851,0.0478981,0.201223,0.0453293,0.182493,0.0389826,0.0605059,0.0914333,0.0284346,0.0356328,0.182185,0.0855174,0.0551637,0.0701159,0.0834071
-40.9281,0.986833,0.139011,4,31,0,51.7115,0.0974185,0.0355328,0.0556463,0.0467017,0.0341725,0.00828368,0.161975,0.0614145,0.0537566,0.00198988,0.058138,0.0871283,0.0186297,0.0706856,0.0161793,0.0793714,0.014519,0.0560422,0.0654438,0.231939,0.0136833,0.0647213,0.0596732,0.0219564,0.0777288
-37.0394,0.972423,0.139011,4,15,0,52.5253,0.0728989,0.0377466,0.0373984,0.0773288,0.0661709,0.0225595,0.0572055,0.027254,0.101036,0.00220387,0.129921,0.0884509,0.0337126,0.0710973,0.0133976,0.145162,0.0457815,0.0529265,0.109071,0.184792,0.0144888,0.0566746,0.0441452,0.0217528,0.0581649
-37.5399,0.826324,0.139011,4,31,0,47.7406,0.0570524,0.028427,0.0609379,0.0846552,0.0675656,0.0759078,0.0328205,0.0329895,0.0425229,0.202149,0.0114703,0.0603145,0.0346108,0.0592035,0.0631916,0.0243292,0.00379643,0.0864162,0.0296751,0.034325,0.0484674,0.0774943,0.105095,0.0426013,0.0455213
-40.8892,1,0.139011,4,15,0,47.2978,0.133116,0.0299749,0.0757124,0.0475818,0.0733271,0.0607008,0.115881,0.00419572,0.086276,0.00569423,0.225827,0.0342916,0.108288,0.067888,0.112429,0.172836,0.0123426,0.0968005,0.112605,0.153264,0.0806728,0.067003,0.0750748,0.00373856,0.106212
-34.9745,0.993173,0.139011,5,31,0,48.6044,0.138253,0.0439247,0.113812,0.122394,0.148999,0.141645,0.103845,0.00481298,0.135766,0.0302988,0.053102,0.173991,0.0177903,0.138577,0.0894947,0.0868242,0.0303111,0.116309,0.0818688,0.159335,0.0891109,0.128295,0.158153,0.0378811,0.11031
-36.9764,0.950033,0.139011,4,31,0,42.5486,0.10744,0.0284528,0.0206992,0.0718293,0.0440457,0.0362502,0.0648718,0.00199339,0.0640062,0.0578527,0.117333,0.0424372,0.193291,0.0703051,0.104489,0.104053,0.0207751,0.104357,0.0552375,0.0892378,0.0420661,0.0497173,0.0468654,0.164234,0.0857246
-36.3929,0.997409,0.139011,4,31,0,44.9538,0.0498432,0.084576,0.0777469,0.06578,0.0589932,0.021133,0.0232459,0.0404371,0.0432297,0.0556353,0.0247972,0.042741,0.004661,0.0567262,0.0156603,0.0139934,0.0843864,0.0198822,0.0356397,0.107629,0.0574382,0.00883576,0.0215355,0.0108531,0.0397691
-38.8352,0.980157,0.139011,4,31,0,45.6115,0.0480033,0.0496817,0.0465465,0.0644258,0.0635971,0.108503,0.00570375,0.0823869,0.0322627,0.078544,0.0366181,0.0682344,0.00659108,0.00816201,0.0115537,0.00576809,0.0416281,0.0516728,0.0109288,0.0748432,0.026166,0.0261937,0.0289725,0.00979855,0.0383011
-37.1313,0.991359,0.139011,4,31,0,47.9119,0.0794601,0.0478171,0.0583196,0.0686862,0.0209875,0.00872725,0.0251121,0.0328722,0.112342,0.035612,0.0879943,0.0601232,0.189845,0.0549259,0.131153,0.0180275,0.0655664,0.0180915,0.0838344,0.0686079,0.0795691,0.0945277,0.106407,0.00690796,0.0634
-41.8072,0.881725,0.139011,4,15,0,53.5366,0.112977,0.0346988,0.145447,0.0369428,0.249369,0.00512546,0.0356821,0.0412264,0.0618709,0.22266,0.0943469,0.143897,0.0205295,0.117309,0.0889086,0.00562525,0.128698,0.0667485,0.0142753,0.217717,0.0631953,0.029983,0.0317376,0.0848911,0.0901427
-39.6387,0.951991,0.139011,4,15,0,53.1534,0.138342,0.123463,0.0619916,0.0764231,0.0397521,0.00515891,0.20936,0.236421,0.185478,0.0651434,0.0452453,0.0834062,0.149012,0.13209,0.0216864,0.00138259,0.0494212,0.218613,0.0308497,0.13745,0.0323147,0.130253,0.311779,0.0816367,0.110381
