# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=9
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 5a_halfnormal_uni - draws_9.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-67.2603,0.706061,0.244582,3,15,0,81.0117,0.236629,0.226228,0.750996,0.0354416,0.173159,0.237739,0.195085,0.0113026,0.141969,0.011591,0.0804235,0.121218,0.285728,0.0370558,0.107924,0.0208163,0.137831,0.268488,0.00739613,0.0314328,0.380073,0.380012,0.27633,0.0740164,0.0568957,0.041753,0.108173,0.0554026,0.0205551,0.188803
-59.8778,0.98955,0.244582,4,15,0,80.1839,0.273738,0.137454,0.719962,0.0446653,0.130074,0.229395,0.109677,0.00931477,0.256793,0.0810538,0.531421,0.111696,0.0773109,0.136472,0.0424488,0.262012,0.224578,0.0292306,0.102517,0.100537,0.209157,0.912492,0.194825,0.0133413,0.449227,0.309523,0.195712,0.544452,0.0675889,0.218411
-55.7031,0.979156,0.244582,4,15,0,70.3031,0.291308,0.228262,0.900962,0.0499207,0.213209,0.207871,0.161408,0.0232597,0.0517204,0.0618453,0.167407,0.223258,0.294271,0.0533133,0.110561,0.0363501,0.157934,0.219129,0.121228,0.0473609,0.297061,0.523217,0.167684,0.0469951,0.160179,0.0732595,0.147239,0.0818052,0.616227,0.23243
-56.6838,0.963662,0.244582,4,15,0,68.0873,0.341352,0.151311,0.747706,0.0777275,0.143137,0.26628,0.0360138,0.0755983,0.0294114,0.239634,0.205233,0.140305,0.0858101,0.091578,0.0366717,0.124262,0.31123,0.0513603,0.118828,0.104747,0.175715,0.514239,0.21639,0.189913,0.106113,0.28056,0.144068,0.617703,0.168246,0.27236
-56.0252,0.929719,0.244582,4,15,0,71.1131,0.324911,0.0819608,0.861582,0.0288689,0.0962138,0.287589,0.134628,0.0789532,0.0486458,0.0792716,0.370535,0.197543,0.21091,0.0698918,0.02106,0.0191044,0.225396,0.0722156,0.194707,0.0907456,0.756199,0.605662,0.258663,0.306218,0.137957,0.231967,0.184858,0.369061,0.830517,0.259241
-57.8752,0.785232,0.244582,3,7,0,76.2072,0.356234,0.339658,0.776309,0.132645,0.218068,0.118488,0.119069,0.0730569,0.0496563,0.0719463,0.382115,0.177846,0.114328,0.0800938,0.0143086,0.0783027,0.171639,0.150672,0.112775,0.105174,0.164413,0.498201,0.303982,0.0983495,0.15514,0.104235,0.159099,0.353328,0.0553568,0.284234
-58.5647,0.9861,0.244582,4,15,0,76.9663,0.306434,0.0536958,0.833979,0.00194387,0.190487,0.0601398,0.193921,0.0379035,0.335678,0.0145913,0.363198,0.051524,0.229122,0.0454363,0.14885,0.0266031,0.290607,0.117435,0.0467919,0.0721225,0.256675,0.940316,0.189387,0.144462,0.298183,0.221254,0.239772,0.197644,0.0532671,0.244499
-58.6856,0.966213,0.244582,4,15,0,71.3014,0.236533,0.103802,0.710403,0.0166235,0.183218,0.0704281,0.0161762,0.0211431,0.0648489,0.00478597,0.276425,0.237455,0.15847,0.0853736,0.0144205,0.0748001,0.300397,0.0949509,0.143403,0.097228,0.237218,0.3787,0.231642,0.0899525,0.172028,0.0388676,0.110199,0.20246,0.0466663,0.188726
-62.7355,0.974831,0.244582,4,15,0,73.5425,0.229245,0.175127,0.662697,0.11378,0.149323,0.139398,0.00532876,0.0337275,0.152209,0.0071451,0.293859,0.0628084,0.148089,0.08507,0.0068005,0.0657266,0.183498,0.110624,0.0410986,0.045779,0.110748,0.400929,0.213926,0.21396,0.165384,0.312805,0.233207,0.176034,0.00204386,0.182911
-58.2236,0.947625,0.244582,4,15,0,72.8276,0.285898,0.143451,0.582786,0.0058032,0.191389,0.25287,0.110059,0.0731555,0.100325,0.310194,0.086427,0.153226,0.147529,0.0694576,0.0426674,0.108606,0.11798,0.13333,0.160838,0.143135,0.0939421,0.614124,0.201958,0.0525109,0.269051,0.0293121,0.113918,0.174017,0.170098,0.228114
-69.3442,0.809653,0.244582,4,15,0,79.8445,0.323494,0.280465,0.966841,0.0113786,0.250333,0.336117,0.17088,0.00487565,0.223049,0.00359219,0.115393,0.0634102,0.315428,0.0339592,0.00194181,0.133166,0.293251,0.0644775,0.0736623,0.0589443,0.0990381,0.531816,0.193904,0.00762946,0.149454,0.33457,0.15707,0.270952,0.0454125,0.258111
-63.5823,0.912686,0.244582,4,15,0,82.6592,0.195694,0.163874,0.550728,0.0106653,0.2365,0.0338956,0.17238,0.0735017,0.219023,0.00890975,0.0515532,0.136704,0.118208,0.0715751,0.042884,0.0172567,0.144993,0.0504309,0.0623255,0.0370869,0.049457,0.658344,0.131062,0.152111,0.179473,0.0284123,0.132562,0.0666215,0.356899,0.156141
-69.7094,0.98126,0.244582,4,15,0,77.8068,0.188995,0.178391,0.580194,0.0632164,0.113473,0.0203773,0.0455183,0.0509058,0.11078,0.0136441,0.0185502,0.0415843,0.193484,0.107816,0.0502589,0.262547,0.34347,0.00591224,0.163976,0.0256029,0.0162349,0.428839,0.256987,0.0312752,0.233752,0.32888,0.0578848,0.156793,0.0933187,0.150796
-72.6106,0.927021,0.244582,4,15,0,88.9098,0.170745,0.0656218,0.536748,0.0267867,0.162021,0.0142956,0.133516,0.039421,0.0486781,0.0149234,0.0789233,0.185681,0.0325134,0.0634701,0.062005,0.0134517,0.14257,0.361268,0.0276083,0.0316454,0.149112,0.496061,0.14922,0.071251,0.157669,0.0271945,0.297976,0.00207167,0.108147,0.136235
-68.0074,0.967082,0.244582,4,15,0,93.2472,0.233059,0.312081,0.765446,0.105994,0.191258,0.0352399,0.0898775,0.0128552,0.0575652,0.0692101,0.516039,0.0833239,0.00103401,0.0120304,0.083092,0.125139,0.264317,0.0110844,0.104779,0.109564,0.151009,0.361222,0.329964,0.129799,0.269628,0.0762037,0.0618147,0.0553105,0.0277155,0.185954
-66.2927,0.971039,0.244582,4,15,0,82.2391,0.341254,0.0469377,0.627043,0.0170107,0.122972,0.326277,0.155092,0.129653,0.0872658,0.168469,0.062834,0.0158076,0.0188783,0.0710184,0.0695208,0.0146856,0.0939408,0.0159525,0.0244308,0.0615319,0.140388,0.775148,0.134638,0.241414,0.290908,0.163811,0.235389,0.567586,0.259134,0.272281
-64.0495,0.939604,0.244582,4,15,0,83.8775,0.324338,0.0368975,0.609587,0.0136186,0.159221,0.276913,0.108917,0.107496,0.0613306,0.12373,0.0745062,0.0174217,0.0214495,0.0566293,0.0995185,0.017476,0.144001,0.0167504,0.0309972,0.099585,0.153932,0.686828,0.13803,0.27568,0.269623,0.122336,0.181025,0.454088,0.16942,0.258785
-64.1187,0.90835,0.244582,4,15,0,80.8976,0.16493,0.0668627,0.588802,0.0543283,0.202165,0.0606893,0.148056,0.0166038,0.241221,0.0295345,0.190307,0.308928,0.334032,0.0199665,0.00786141,0.209178,0.0862868,0.0148795,0.138906,0.0197972,0.280888,0.349504,0.172771,0.0929782,0.214425,0.12888,0.163911,0.0599477,0.177252,0.131595
-62.5467,0.993634,0.244582,4,15,0,73.4523,0.281267,0.29314,0.68488,0.0524752,0.120259,0.00940356,0.105875,0.0637507,0.0731976,0.0562299,0.399249,0.0238463,0.029583,0.167396,0.162026,0.0044465,0.520258,0.253479,0.0506474,0.178937,0.194334,0.736408,0.268329,0.112503,0.323408,0.104393,0.179365,0.261291,0.225775,0.224419
-63.0803,0.996117,0.244582,4,15,0,73.5821,0.319676,0.0892564,0.873071,0.0240259,0.25766,0.00423388,0.107087,0.0334338,0.21536,0.137282,0.269442,0.391276,0.10414,0.026008,0.00884984,0.29057,0.252078,0.0221583,0.183361,0.0197754,0.338824,0.589906,0.219808,0.258554,0.155464,0.25357,0.144727,0.30084,0.066853,0.255065
-63.5819,0.89587,0.244582,4,15,0,77.219,0.275884,0.242617,0.69725,0.0173441,0.0962264,0.0304972,0.161561,0.0243736,0.0680064,0.0158182,0.368455,0.0450724,0.276463,0.0405723,0.0139974,0.0385392,0.145644,0.350707,0.0780877,0.0540274,0.4493,0.709413,0.297569,0.109496,0.449644,0.0748809,0.164358,0.254006,0.0102396,0.220123
-65.0464,0.987575,0.244582,4,15,0,77.8645,0.273303,0.113807,0.887995,0.0239802,0.0773924,0.0653822,0.0222773,0.17424,0.415424,0.0136207,0.315323,0.0601784,0.0858669,0.135393,0.029071,0.0975033,0.562755,0.0274027,0.0549523,0.00546317,0.276327,0.672805,0.167506,0.0748495,0.194238,0.0766735,0.232461,0.0854335,0.0271952,0.218064
-56.4151,0.984224,0.244582,4,15,0,73.3813,0.342186,0.259439,0.754328,0.0537165,0.171899,0.301729,0.187157,0.00313796,0.0484654,0.193476,0.353059,0.281463,0.137638,0.0401873,0.0608613,0.116055,0.110525,0.238316,0.0924154,0.030782,0.25046,0.752589,0.252396,0.307675,0.37546,0.0986938,0.146388,0.575574,0.871506,0.273025
-56.727,0.896847,0.244582,3,7,0,72.9542,0.342092,0.142055,0.90091,0.130252,0.206202,0.150646,0.139904,0.00653829,0.0286634,0.114909,0.348261,0.164849,0.321384,0.0890161,0.0737355,0.190115,0.877758,0.0678801,0.157382,0.0287329,0.164355,0.740442,0.266659,0.146248,0.319144,0.238746,0.130145,0.230969,0.190893,0.27295
-58.9241,1,0.244582,4,15,0,69.5343,0.255018,0.050917,0.950866,0.00974746,0.171678,0.344311,0.130901,0.172842,0.0120435,0.0720573,0.340907,0.180801,0.0729955,0.105526,0.0112249,0.0662637,0.0720948,0.0494516,0.110955,0.0321097,0.569059,0.664638,0.269938,0.215145,0.27597,0.104501,0.143255,0.24708,0.352834,0.203475
-58.5085,0.961846,0.244582,4,15,0,76.2419,0.384605,0.273641,0.74093,0.00626213,0.180587,0.0937532,0.0989492,0.00900538,0.171014,0.039938,0.334888,0.122441,0.043511,0.0695559,0.0274416,0.163347,0.674282,0.245345,0.0849256,0.128908,0.113177,0.791057,0.225688,0.152536,0.225015,0.0595322,0.179544,0.112262,0.263563,0.30687
-64.1867,0.866539,0.244582,4,15,0,79.8007,0.405222,0.170835,0.883863,0.0159479,0.13537,0.0796209,0.278656,0.0139339,0.447934,0.00611358,0.521587,0.00403787,0.044265,0.0863078,0.0714381,0.0645198,0.279901,0.0396854,0.110943,0.0257433,0.143673,0.604199,0.183389,0.2432,0.303714,0.104793,0.273231,0.645183,0.226178,0.323321
-61.2337,0.967406,0.244582,4,15,0,80.0713,0.273076,0.197056,0.839465,0.00965905,0.0750307,0.0963082,0.0487484,0.0201757,0.0834975,0.00152684,0.197772,0.133161,0.0652887,0.0777069,0.0737629,0.0133834,0.465856,0.0506024,0.142253,0.0465446,0.499865,0.539338,0.104862,0.079907,0.30926,0.209667,0.0771444,0.0894157,0.49391,0.217883
-58.2791,0.973088,0.244582,4,15,0,76.4225,0.329132,0.193584,0.909435,0.0290962,0.0265503,0.275608,0.119055,0.173859,0.0766102,0.0026493,0.459418,0.116244,0.153785,0.0570565,0.0617847,0.0932719,0.258574,0.178559,0.0898364,0.0424771,0.325696,0.545549,0.107907,0.115539,0.342562,0.0825633,0.159234,0.315948,0.214682,0.262609
-56.2838,0.98143,0.244582,4,15,0,70.0106,0.26413,0.165802,0.713959,0.0716727,0.315864,0.171052,0.13829,0.00908837,0.332612,0.148135,0.198954,0.142409,0.129566,0.123038,0.0685366,0.00369574,0.150527,0.0346881,0.106662,0.0598436,0.244647,0.796215,0.356708,0.0534013,0.233687,0.257725,0.206188,0.149187,0.176909,0.210745
-54.7847,0.90855,0.244582,4,15,0,74.5673,0.249713,0.12103,0.763751,0.00981189,0.106606,0.331768,0.178372,0.0158147,0.163233,0.148637,0.225499,0.130057,0.10864,0.0496254,0.105565,0.11338,0.232702,0.00491265,0.125347,0.0305011,0.303005,0.659194,0.233691,0.174775,0.414169,0.141565,0.103549,0.0619255,0.419021,0.199243
-61.3764,0.845818,0.244582,4,15,0,71.3043,0.40694,0.116754,0.892741,0.00796472,0.257519,0.0753143,0.0703334,0.134873,0.214502,0.0903952,0.287737,0.193233,0.278289,0.0925699,0.0348796,0.0138973,0.325739,0.00312437,0.0581191,0.0818391,0.0684595,0.774885,0.261464,0.176435,0.13108,0.212373,0.277347,0.163537,0.178291,0.324691
-61.956,0.988877,0.244582,4,15,0,74.3941,0.289789,0.199985,1.08886,0.02463,0.153032,0.103278,0.262738,0.068548,0.187807,0.0852044,0.150205,0.0914102,0.162132,0.0349974,0.0826005,0.0658761,0.373048,0.00151278,0.0651987,0.0267921,0.562809,0.551781,0.29235,0.25257,0.119953,0.0901841,0.166449,0.167775,0.847528,0.231218
-62.7899,1,0.244582,4,15,0,72.0634,0.251221,0.166549,0.39132,0.0541696,0.177423,0.359149,0.0136455,0.0406108,0.154763,0.0778796,0.193031,0.0949276,0.11257,0.150739,0.0582433,0.112443,0.260688,0.00146805,0.122098,0.0942447,0.138484,0.695088,0.0981891,0.104516,0.41536,0.233156,0.171099,0.299429,0.0130992,0.200446
-65.7075,0.937813,0.244582,4,15,0,77.9101,0.187872,0.162987,0.420295,0.0496439,0.173754,0.0455765,0.0587086,0.0702317,0.101097,0.00105358,0.349399,0.0795868,0.206357,0.0242631,0.0661629,0.083046,0.206176,0.0131409,0.0596929,0.0762195,0.0342608,0.409647,0.331462,0.170042,0.128794,0.0686142,0.0768681,0.0856457,0.53097,0.1499
-60.8924,0.984522,0.244582,4,15,0,76.9301,0.221116,0.175249,0.492058,0.0720056,0.148497,0.341905,0.219942,0.0305583,0.109517,0.00505504,0.202578,0.231777,0.141376,0.0382443,0.0604122,0.0959896,0.299838,0.00779391,0.173463,0.0594747,0.0947887,0.57558,0.120161,0.049787,0.266134,0.0367105,0.0608087,0.158309,0.0358205,0.176425
-61.4151,0.950935,0.244582,4,15,0,70.6842,0.19243,0.166086,0.477168,0.0128372,0.210277,0.053323,0.0409472,0.121424,0.255028,0.00307682,0.30159,0.0777254,0.214029,0.0793744,0.0849758,0.0192013,0.284403,0.0538514,0.0554851,0.107489,0.0487223,0.502389,0.0645253,0.272897,0.298668,0.0308439,0.141254,0.113465,0.236436,0.153537
-59.446,0.831276,0.244582,4,15,0,76.1047,0.172497,0.141029,0.553054,0.0595341,0.0929466,0.0747077,0.123126,0.0696725,0.104827,0.0122381,0.29452,0.013298,0.15574,0.133081,0.0835279,0.258995,0.275387,0.0659401,0.0364957,0.0994724,0.151017,0.582216,0.0340172,0.0966508,0.230336,0.0925929,0.250225,0.177621,0.220338,0.137633
-59.7416,0.9919,0.244582,4,15,0,70.7372,0.2975,0.147832,0.654397,0.0524085,0.215077,0.0741931,0.138476,0.0423842,0.0986756,0.0810613,0.249195,0.00971132,0.168294,0.0423537,0.0586391,0.0201038,0.321214,0.174248,0.226375,0.0553161,0.479551,0.467035,0.0168482,0.0611077,0.316046,0.166325,0.0910852,0.171011,0.0544303,0.237371
-61.1005,0.970753,0.244582,4,15,0,73.657,0.209206,0.0886119,0.870501,0.0435814,0.150686,0.118599,0.130969,0.0464325,0.222876,0.153174,0.148286,0.0516136,0.176289,0.125694,0.0731942,0.0932914,0.297304,0.0850875,0.0184119,0.0125208,0.208546,0.470068,0.00428465,0.266965,0.139898,0.166312,0.217326,0.138153,0.476569,0.166922
-62.6571,0.986992,0.244582,4,15,0,71.3787,0.346332,0.114273,0.66802,0.0462152,0.230939,0.36545,0.156808,0.0577871,0.135385,0.0868876,0.543721,0.199337,0.144581,0.0539379,0.0237331,0.112422,0.424349,0.186314,0.0014551,0.0626372,0.589843,0.86753,0.00448975,0.0849484,0.335297,0.0682668,0.137102,0.244624,0.0542357,0.276333
-66.0755,0.957857,0.244582,3,15,0,74.7211,0.332311,0.209395,1.15373,0.0370326,0.141561,0.13259,0.0831077,0.0809391,0.0406582,0.161139,0.185263,0.0981137,0.248996,0.137715,0.144867,0.117688,0.210267,0.0788548,0.000235986,0.0656154,0.291514,0.733142,0.00891757,0.305926,0.245493,0.184431,0.216378,0.339019,0.0409785,0.265146
-60.32,0.904222,0.244582,4,15,0,78.5194,0.261902,0.102854,0.565374,0.0609156,0.229173,0.312882,0.0946362,0.0137103,0.368625,0.0968284,0.449372,0.188893,0.131771,0.0465342,0.0176383,0.0764147,0.257611,0.15861,0.0407257,0.103592,0.20803,0.514991,0.0253421,0.0131691,0.309423,0.158799,0.0558229,0.108836,0.543262,0.208968
-60.7435,0.913771,0.244582,4,15,0,74.3561,0.231668,0.135425,0.835491,0.0486203,0.109015,0.0883775,0.139601,0.0331583,0.041191,0.117404,0.126246,0.0668267,0.0865617,0.144948,0.0442089,0.0423452,0.102014,0.0573239,0.119678,0.0876368,0.221771,0.63174,0.24593,0.0717358,0.242093,0.00580049,0.0281922,0.120771,0.0512821,0.184845
-54.1373,0.990901,0.244582,4,15,0,67.0523,0.243175,0.209185,0.717604,0.0242437,0.202303,0.36484,0.125153,0.108202,0.062315,0.153472,0.364192,0.303548,0.27345,0.0475959,0.096061,0.223195,0.20431,0.122963,0.0737145,0.0531199,0.427926,0.684644,0.271281,0.146904,0.283902,0.00793967,0.0856281,0.173045,0.0894754,0.194026
-55.3686,0.728353,0.244582,4,15,0,67.5523,0.254933,0.247041,0.874953,0.00692476,0.206197,0.19817,0.0629024,0.0235,0.133264,0.0669982,0.284487,0.0324151,0.19309,0.0329031,0.0434987,0.0005556,0.333097,0.163862,0.179394,0.0575493,0.373991,0.63989,0.306065,0.132501,0.282643,0.136581,0.141783,0.37046,0.0603429,0.203407
-58.2442,0.946391,0.244582,4,15,0,65.9612,0.338713,0.11119,0.63197,0.0121419,0.16286,0.275019,0.239143,0.0206492,0.125805,0.120724,0.380815,0.0427107,0.169879,0.0134804,0.096648,0.00688485,0.396654,0.065716,0.0295011,0.0736476,0.314832,0.845101,0.188556,0.236969,0.245953,0.0382248,0.193541,0.173071,0.0232393,0.270254
-57.3471,0.868293,0.244582,4,15,0,71.7387,0.283248,0.115361,0.743405,0.0463825,0.169885,0.258463,0.0434586,0.0179535,0.0315456,0.204083,0.378737,0.0213642,0.0811607,0.0123375,0.0762882,0.0473725,0.449537,0.059712,0.0156741,0.156728,0.360693,0.834129,0.175606,0.190032,0.397327,0.0539878,0.0825703,0.148332,0.26885,0.226
-61.3788,0.916175,0.244582,4,15,0,71.9433,0.275998,0.134671,0.744465,0.0812509,0.200618,0.207686,0.0201887,0.040727,0.542214,0.0214725,0.176159,0.0024226,0.348112,0.0507569,0.0634457,0.0537913,0.146952,0.0155431,0.265067,0.0323202,0.397809,0.55244,0.32986,0.16683,0.214914,0.166944,0.223424,0.111392,0.137695,0.220215
-64.3128,0.875275,0.244582,4,15,0,76.1517,0.226219,0.0915895,0.771084,0.0289924,0.133685,0.206366,0.292417,0.0584871,0.0128081,0.251949,0.111779,0.0405879,0.00712638,0.0812627,0.030606,0.0904052,0.0618064,0.0280218,0.0178147,0.142863,0.0941799,0.733929,0.124958,0.184423,0.259703,0.154013,0.119576,0.338196,0.0609257,0.180496
-63.2182,0.893005,0.244582,4,15,0,81.709,0.34383,0.17582,0.721633,0.0664853,0.191145,0.261035,0.0346583,0.049499,0.0219608,0.00179037,0.0884964,0.260232,0.0319713,0.0821224,0.0339756,0.068232,0.147674,0.133331,0.0277913,0.0444317,0.137413,0.742959,0.399895,0.214575,0.385556,0.230909,0.141696,0.0787646,0.143577,0.274337
-62.4773,0.97631,0.244582,4,15,0,76.2463,0.315481,0.139775,0.790033,0.0821852,0.182145,0.318357,0.0559644,0.00779145,0.00610354,0.0060919,0.0739151,0.13776,0.0254554,0.0755077,0.0276761,0.050724,0.598168,0.299915,0.0171355,0.0471818,0.321899,0.693572,0.19734,0.119093,0.338005,0.118925,0.216845,0.139201,0.251828,0.251717
-59.6338,1,0.244582,4,15,0,71.3699,0.192252,0.215685,0.764984,0.0407316,0.185311,0.110378,0.137639,0.0648463,0.00798066,0.02703,0.0972457,0.0849362,0.268975,0.0942829,0.0696578,0.193513,0.137537,0.029152,0.335811,0.0801134,0.0670134,0.449366,0.147405,0.113735,0.250724,0.220804,0.0845331,0.226214,0.255178,0.153395
-55.6759,0.983067,0.244582,4,15,0,68.7444,0.205731,0.138459,0.571262,0.0147916,0.165366,0.0959957,0.0782472,0.0208163,0.0990953,0.085342,0.164809,0.204499,0.0897434,0.0846464,0.0844738,0.0670972,0.0694956,0.0201929,0.0225857,0.045345,0.551455,0.483688,0.163759,0.2258,0.25587,0.120564,0.182735,0.0821928,0.10168,0.16415
