# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=7
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/Haemoglobin (g per dL) - 6a_skewnormal_uni - draws_7.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta_new,mean_effect
-2.78767,0.931148,0.1397,4,15,0,12.3428,0.179979,0.319395,-0.611593,-0.367502,-0.0741234,-1.3209,-0.557369,-0.23595,-0.252648,0.0113032,-0.442131,-0.645188,-0.33302,-0.27789,0.0110728,-0.820459,-6.28876,-0.0153606,0.062601,0.156305,-0.241911,0.00195818,0.104618,0.0992846,0.183589,0.0387646,-0.0260908,0.0736141,0.0912226,0.183516,-0.0820714,-0.0716994
-4.52853,0.860651,0.1397,4,15,0,13.838,0.111885,0.131834,-0.622896,-0.304394,-0.961238,-0.517981,-0.141494,-0.598914,-0.302444,-0.614046,-0.136851,-0.617963,-1.40019,-1.06669,-1.09532,-1.47199,-21.2986,0.0297665,0.0717557,-0.0148385,0.0435978,0.0932315,0.032928,0.0720129,0.0309332,0.0938436,0.0304167,-0.0727068,-0.0287408,-0.0325151,-0.0821726,0.00681276
-3.78493,0.206397,0.1397,5,31,0,12.3467,0.0947007,0.106712,-0.849115,-0.386312,-0.919598,-0.253427,-0.0571941,-0.243593,-0.507118,-0.412813,-0.0281039,-0.427477,-1.637,-1.05723,-0.829177,-1.30619,-20.6164,0.00409028,0.0534768,-0.00343107,0.0676571,0.0885975,0.0687065,0.0405854,0.0506488,0.0917017,0.0490839,-0.0799865,-0.0181182,0.00621787,-0.0446845,0.0096571
-4.86057,0.117864,0.1397,4,31,0,14.0114,0.111392,0.130967,-0.670205,-0.49105,-0.157654,-0.5641,-1.17885,-0.27197,-0.207048,-0.0724396,-1.11935,-0.633931,-0.384796,0.0163739,-0.596962,-1.75181,-3.00234,0.0236171,0.0470804,0.0907443,0.0375133,-0.0429979,0.0757727,0.0842753,0.101905,-0.0352054,0.0283678,0.0609963,0.113536,0.0332095,-0.118037,0.01225
-1.21001,0.932672,0.1397,5,31,0,11.461,0.118549,0.144903,-0.759173,-0.229989,-1.31971,-0.0397615,-0.526216,-0.173029,-0.889738,-0.0917928,-0.560879,-0.526895,-0.887329,-1.74565,-0.609748,-0.224831,-15.503,0.00854248,0.085223,-0.0726807,0.112788,0.0422988,0.0934767,-0.0103768,0.105248,0.037276,0.0422003,-0.0100278,-0.134401,0.0301948,0.0859705,0.00317283
-5.17724,0.88142,0.1397,4,31,0,9.16606,0.0885173,0.0758768,-1.05956,-0.629419,-0.113825,-0.603724,-1.12396,-0.118191,-0.385285,-0.238589,-0.485319,-2.66116,-0.276061,-1.36981,-0.482521,-0.749075,-9.50398,0.00812157,0.040759,0.0798806,0.0427087,0.00323487,0.0795493,0.059283,0.0704139,0.0516928,-0.113403,0.0675707,-0.0154198,0.0519051,0.0316799,0.0283087
-9.24132,0.930306,0.1397,4,31,0,14.9814,0.160639,0.11701,-1.61421,-0.828157,-0.784429,-0.601115,-0.767466,-0.360643,-0.888795,-1.81703,-0.70746,-2.48406,-0.168714,-1.51126,-0.284559,-0.347493,-7.89514,-0.0282412,0.0637357,0.0688522,0.0903019,0.0708371,0.11844,0.0566403,-0.0519722,0.0778584,-0.130023,0.140897,-0.016194,0.127342,0.119978,0.0680178
-14.7178,0.996395,0.1397,4,15,0,21.8024,0.145935,0.0708246,-1.48517,-0.764826,-1.36201,-0.237959,0.0371532,-0.273065,-1.60544,-1.97868,0.13464,-2.58177,-0.158122,-1.29843,0.132979,-0.00917655,-5.42676,0.0407483,0.0917666,0.0494716,0.129082,0.148566,0.126595,0.0322308,0.00579609,0.155471,-0.0369174,0.134736,0.0539742,0.155353,0.145285,0.0903609
-11.7825,0.785264,0.1397,4,15,0,20.3114,0.161624,0.118039,-1.54873,-1.20114,-1.20729,0.343663,-0.397487,-0.166032,-1.85264,-1.31263,-0.0532798,-2.28479,-0.275148,-1.39304,-0.152862,-0.41437,-2.09134,-0.0211864,0.0198424,0.0191166,0.202189,0.114705,0.142026,-0.0570602,0.00668206,0.155335,-0.108071,0.129146,-0.00280985,0.14358,0.112712,0.0766561
-15.6883,0.779971,0.1397,5,31,0,22.7007,0.169915,0.0779328,-1.35376,-1.20157,-1.57887,0.334518,-0.450822,0.470205,-1.30718,-1.77419,-0.133026,-2.04651,-0.173638,-1.3121,0.109869,-0.344711,-2.8096,0.0644121,0.0762729,0.0468691,0.195985,0.134781,0.206559,0.0680427,0.0316471,0.159548,0.0104241,0.156383,0.0676587,0.178477,0.14305,0.111333
-8.39555,0.783644,0.1397,4,15,0,21.2606,0.0806359,0.0631634,-1.36104,-0.0145012,-0.759484,-0.692287,-0.117293,-0.518436,-1.40483,-2.01695,-0.791852,-2.14607,-0.697896,-0.706013,-0.608983,-0.663361,-11.4674,-0.00533209,0.07972,0.0326643,0.0369087,0.0732273,0.0478897,-0.00809787,-0.0467616,0.0306198,-0.0549173,0.0365544,0.0360417,0.0421704,0.0387357,0.0304293
-7.47363,0.67319,0.1397,4,31,0,16.331,0.0973064,0.0722403,-1.33317,-0.00579627,-0.82342,-0.606767,-0.333218,-0.819588,-0.903769,-1.84735,-0.841228,-2.1645,-0.702087,-0.504708,-0.707458,-0.456794,-9.16733,0.000997617,0.0968876,0.0378222,0.0534733,0.0732346,0.038099,0.0320177,-0.036147,0.0365358,-0.0590579,0.0465874,0.0608461,0.0461993,0.0643074,0.0400068
-7.75102,0.686951,0.1397,4,23,0,13.9864,0.163835,0.112134,-1.55527,-0.518401,-1.30539,0.00212002,-0.216747,-0.831871,-0.689977,-1.34516,-1.17704,-1.6793,-0.710409,-0.665778,0.118449,-0.017015,-9.08128,-0.0105645,0.105704,0.0174565,0.164072,0.13953,0.0705536,0.0864647,0.0129963,0.0318481,-0.0244718,0.0841736,0.0891782,0.177117,0.161927,0.0749022
-5.32161,0.971289,0.1397,4,15,0,14.3732,0.228673,0.22943,-0.92964,-0.494398,-1.0564,-1.30214,-0.481053,-0.10378,-0.836794,0.357386,-1.06601,-1.24695,-1.0791,-1.5864,-1.55054,-1.27854,-4.14153,0.0153859,0.115243,-0.0136964,-0.0700767,0.118305,0.204863,0.0366875,0.310668,-0.0159023,-0.0574137,-0.0189058,-0.135294,-0.127066,-0.0646625,0.0507281
-6.58107,0.156795,0.1397,3,15,0,15.4788,0.244749,0.20525,-1.00033,-0.294538,-1.1367,-1.29208,-0.578829,-0.308546,-0.901744,0.514668,-1.36916,-1.42568,-1.07608,-1.51083,-1.50151,-0.720058,-3.91584,0.0394312,0.184295,0.0114409,-0.0204498,0.125945,0.18142,0.0596665,0.350385,-0.0362712,-0.047871,0.023885,-0.0653482,-0.0634363,0.0969574,0.0860758
-6.19352,0.924218,0.1397,4,15,0,14.7042,0.227331,0.154056,-1.63839,-0.685325,-0.749588,-0.0327686,-0.187521,-0.452359,-0.720361,-1.31418,-1.09575,-0.473234,-0.679057,-0.592816,-0.0464359,-0.20831,-6.55227,-0.0250725,0.121753,0.111853,0.222283,0.198442,0.157642,0.116355,0.0248745,0.0585237,0.154427,0.122718,0.136004,0.220177,0.19524,0.105819
-1.80175,0.704724,0.1397,4,15,0,11.0448,0.108174,0.0983041,-0.817327,-0.435877,-1.32494,-1.07678,-0.763449,-0.260961,-1.21113,-0.106297,-0.667576,-0.933153,-0.643126,-0.915926,-0.720616,-0.504736,-5.56029,0.0278278,0.0653259,-0.0220724,0.00232283,0.0331242,0.0825209,-0.0108846,0.097725,0.0425489,0.0164416,0.0449525,0.0181351,0.0373349,0.0585568,0.0309776
-4.9604,0.966559,0.1397,4,31,0,7.35939,0.0976442,0.0591849,-0.687184,-0.650054,-1.40366,-0.503774,-0.684531,-0.732271,-1.34153,-0.351236,-0.0778097,-1.10578,-0.451574,-1.84743,-0.153592,-0.0825418,-6.18616,0.0569733,0.0591708,0.0145689,0.0678284,0.0571303,0.0543048,0.0182462,0.0768563,0.093039,0.0321989,0.0709179,-0.0116959,0.0885539,0.092759,0.0510266
-8.34311,0.931773,0.1397,4,15,0,17.8503,0.171502,0.0937435,-1.24561,-0.876013,-1.66203,-0.463782,-1.4004,-0.854117,-2.07521,-0.151331,-0.83242,-0.525136,-0.480953,-1.80728,-1.04414,-1.19266,-2.65201,0.0547339,0.0893812,0.0156972,0.128025,0.0402237,0.0914337,-0.0230361,0.157315,0.0934677,0.122274,0.126415,0.00208117,0.0736201,0.0596974,0.101515
-9.20073,0.848466,0.1397,4,31,0,19.5969,0.159694,0.102931,-1.18432,-0.98743,-1.99644,-0.404091,-1.40304,0.0284727,-1.49343,-0.365312,-2.37849,-0.328736,-1.06374,-0.396624,-0.24569,-0.0921214,-15.8694,0.0377911,0.0580572,-0.0458011,0.118101,0.0152781,0.162625,0.00597386,0.122092,-0.0851258,0.125857,0.0502024,0.118869,0.134405,0.150212,0.0777298
-9.38502,0.200611,0.1397,4,15,0,20.7629,0.215384,0.114341,-1.58295,-0.287462,-2.03656,-0.273777,-1.29549,-1.668,-1.25271,-0.721091,-1.99211,-0.148255,-1.30507,-1.14197,-0.245912,-0.646619,-4.73131,0.0343874,0.182515,-0.0174788,0.18408,0.0672559,0.0246628,0.0721476,0.132933,-0.0123953,0.198432,0.0661612,0.0848099,0.187266,0.141449,0.126125
-10.0686,0.437253,0.1397,4,31,0,22.8755,0.215031,0.152964,-1.5594,-0.213411,-2.22964,-0.291432,-1.34212,-1.82317,-1.23254,-0.546493,-1.96329,-0.365919,-1.40773,-1.29501,-0.163641,-0.742141,-6.82119,-0.0235026,0.182386,-0.126024,0.170452,0.0097341,-0.0638487,0.0264963,0.131437,-0.0852828,0.159058,-0.000302559,0.0169399,0.189999,0.10151,0.0942735
-8.30308,0.997114,0.1397,5,31,0,15.1517,0.0257462,0.0519067,-0.330771,0.113712,0.392092,-0.179406,-0.353139,0.183424,0.0496639,-0.720573,-0.041816,-1.4249,-0.775438,-0.341875,-0.415192,-0.0427516,-3.10719,0.00857703,0.0316487,0.0460984,0.0164339,0.00741598,0.0352672,0.0283241,-0.0116563,0.0235757,-0.0482154,-0.0145042,0.00800068,0.00419501,0.0235272,-0.0136779
-4.91853,0.846033,0.1397,5,31,0,14.0177,0.0426674,0.0511744,-0.164535,-0.959472,-0.888545,-0.435495,-0.240783,-0.707876,-0.623383,-1.25528,-0.456339,-0.380904,-0.171524,-0.221092,-1.32313,-0.809866,-10.0534,0.0342474,-0.006433,-0.00280334,0.0203812,0.0303455,0.00644229,0.0107662,-0.0215709,0.0193145,0.0231749,0.0338898,0.0313532,-0.0250427,0.001223,0.00203665
-11.6992,0.913149,0.1397,4,15,0,20.9794,0.0584094,0.0142734,-0.97357,-0.653597,-0.500409,-1.8774,-0.579811,-1.42895,-1.12679,-1.39927,-0.379551,-1.62766,-0.447117,-1.86259,-1.71962,-1.13138,-2.81005,0.0445132,0.0490803,0.0512668,0.0316124,0.0501335,0.0380133,0.0423263,0.0384369,0.0529919,0.035177,0.0520275,0.0318239,0.0338645,0.0422607,0.04768
-10.7929,0.982339,0.1397,4,15,0,25.6998,0.0238212,0.0339465,-1.24507,-0.150439,-0.653597,-0.43144,-1.09,-0.959432,-1.29702,0.069439,-0.299993,0.00783564,-0.185547,-2.61532,-1.85051,-0.944972,-2.59411,-0.0184446,0.0187143,0.00163391,0.00917536,-0.0131803,-0.00874813,-0.0202081,0.0261784,0.0136375,0.0240872,0.0175225,-0.0649595,-0.0389972,-0.00825723,-0.00145139
-11.9882,0.965082,0.1397,4,31,0,22.0654,0.021062,0.0332571,-0.682583,-1.24613,-0.32343,-0.556691,-0.70492,-1.24177,-1.9551,-0.273814,-0.138157,-0.827225,0.144811,-3.02271,-1.09566,-0.627771,-4.01552,-0.00163869,-0.0203805,0.0103057,0.00254811,-0.00238155,-0.0202356,-0.0439588,0.0119558,0.0164673,-0.00644905,0.025878,-0.0794643,-0.0153764,0.000184203,-0.00468686
-10.5386,0.889249,0.1397,5,31,0,25.1677,0.172997,0.121781,-1.66606,-1.5271,-0.946811,-0.254259,-0.652486,-0.134061,-0.194608,-0.165343,-1.30472,-0.698683,-3.12659,-1.34083,-0.768274,-1.81516,-7.76007,-0.0298977,-0.0129746,0.0576934,0.142033,0.0935366,0.156671,0.149298,0.152861,0.0141071,0.0879108,-0.207763,0.00970916,0.0794359,-0.0480556,0.0766267
-11.0089,0.266504,0.1397,4,15,0,29.5696,0.177163,0.0777996,-1.561,-1.57078,-1.05066,-0.193029,-0.499317,-0.093451,-0.140505,-0.354948,-1.21153,-0.489752,-3.03142,-1.44458,-1.00791,-1.5204,-7.20183,0.0557177,0.0549567,0.0954221,0.162146,0.138316,0.169893,0.166232,0.149548,0.0829063,0.139061,-0.0586801,0.0647751,0.098748,0.0588763,0.115678
-8.60926,0.792173,0.1397,5,31,0,17.4362,0.0392145,0.0461952,-0.586363,0.245747,-0.178838,-1.20662,-0.386495,-0.865728,-1.206,0.227177,-0.96795,-1.3151,0.406404,-0.339534,-0.765499,0.150484,-1.56451,0.0121273,0.0505668,0.030953,-0.0165255,0.0213603,-0.000777958,-0.0164968,0.049709,-0.00550012,-0.0215366,0.0579884,0.0235297,0.00385215,0.0461661,0.00815813
-4.42956,0.497055,0.1397,3,15,0,14.0715,0.0268579,0.0687898,-0.407836,-0.540062,-0.0902301,-0.631522,-0.577186,-0.342235,-0.939119,-0.474654,-0.972914,-1.09203,0.141774,-0.467029,-0.916362,-0.400002,-4.08306,-0.00119704,-0.0102929,0.020651,-0.0165844,-0.0128466,0.00331565,-0.0377439,-0.00579343,-0.0400687,-0.0482629,0.0366105,-0.00526892,-0.0361785,-0.000658159,-0.0264528
-8.49158,0.890901,0.1397,5,31,0,17.5373,0.065995,0.0385497,-2.0856,-0.42979,-1.2325,-1.07012,-0.444671,-0.924166,-0.105982,-0.229229,-1.52403,-1.10477,-2.32179,-1.20457,-0.361257,-0.391639,-14.7217,-0.0144042,0.0494267,0.0184826,0.0247421,0.048853,0.0303687,0.0619094,0.0571583,0.0072442,0.0234063,-0.0235094,0.019559,0.0520686,0.0508974,0.0353075
-13.8796,0.633243,0.1397,4,31,0,18.4346,-0.0190372,0.0152671,-1.84656,-0.727879,-1.0462,-1.29746,-0.403491,-0.663245,-0.210181,-0.414845,-1.63812,-1.5628,-2.55804,-0.987537,-0.212714,-0.847536,-13.7216,-0.0472287,-0.0301497,-0.0350096,-0.0388455,-0.0251973,-0.029163,-0.022246,-0.0253706,-0.0440465,-0.0428965,-0.058091,-0.034114,-0.0222847,-0.0319765,-0.0311863
-16.0205,0.983668,0.1397,4,31,0,22.002,0.0786738,0.00309745,-2.3974,-0.420496,-1.34482,-1.02006,-0.210805,-0.607292,-0.158066,-0.0962806,-1.76037,-1.53478,-1.84884,-2.19151,-1.05822,-0.359644,-12.5171,0.071248,0.0773714,0.0745083,0.0755143,0.0780209,0.0767928,0.0781842,0.0783756,0.0732212,0.0739199,0.0729472,0.0718858,0.0753961,0.0775599,0.0762103
-15.1547,0.962029,0.1397,5,31,0,20.3502,-0.0224813,0.0069999,-1.9914,-0.0540808,-1.67902,-1.32828,-0.123304,-0.792575,-0.254134,-0.416483,-2.23636,-0.643803,-0.916907,-2.14544,-0.812949,-0.0788251,-17.8307,-0.0364209,-0.0228598,-0.0342342,-0.0317791,-0.0233444,-0.0280292,-0.0242602,-0.0253966,-0.0381356,-0.0269878,-0.0288995,-0.0374992,-0.0281719,-0.0230331,-0.0280576
-9.0262,0.76775,0.1397,4,31,0,22.0624,0.0540235,0.0217954,-1.66756,-0.561065,-1.17631,-1.68936,-0.245335,-0.0268966,-1.47669,-0.246074,-1.86655,-1.119,-0.820956,-1.47097,-0.000102113,-0.499031,-7.73627,0.0176784,0.0417949,0.0283854,0.0172033,0.0486764,0.0534373,0.0218385,0.0486603,0.0133414,0.0296344,0.0361305,0.0219631,0.0540213,0.043147,0.0367768
-7.55576,0.821976,0.1397,4,31,0,15.3673,0.0513821,0.0515532,-1.66679,-0.00752223,-1.41573,-1.13007,-0.17799,-0.393046,-0.86239,-0.760291,-1.53506,-1.20685,-1.06189,-1.93727,-0.383836,-0.359354,-11.1284,-0.0345461,0.0509943,-0.0216036,-0.00687687,0.0422061,0.0311193,0.00692311,0.0121867,-0.027755,-0.0108349,-0.00336173,-0.0484904,0.0315941,0.0328562,0.0104136
-7.61166,0.952966,0.1397,4,15,0,17.6217,0.128938,0.0800897,-1.34438,-0.590648,-1.0641,-0.89144,-1.6051,-0.449098,0.200913,-0.192024,-1.01225,-0.849757,-1.65742,-1.90051,-0.131065,-1.75081,-3.00969,0.0212672,0.0816336,0.0437149,0.0575433,0.000386743,0.0929703,0.145029,0.113559,0.0478673,0.0608816,-0.00380409,-0.0232724,0.118441,-0.0112835,0.0682959
-15.9935,0.745865,0.1397,4,31,0,21.8008,0.0817226,0.0468452,-0.122013,-0.0827518,0.0163336,0.00153201,-2.15744,-1.56788,-0.599727,-0.338264,-2.12289,-1.23783,-2.65602,-2.13065,-1.09728,-1.52707,-9.7983,0.0760069,0.0778461,0.0824878,0.0817944,-0.0193433,0.00827499,0.0536283,0.0658766,-0.0177244,0.0237362,-0.0426992,-0.0180882,0.0303204,0.0101868,0.0445387
-6.32686,0.730112,0.1397,4,23,0,21.4786,0.0938881,0.0833345,-1.05945,-0.605571,-1.32765,-0.974808,0.316367,-0.448726,-1.44311,-0.701882,-0.268886,-0.732326,-1.31577,-0.941041,-0.898715,-1.24302,-3.75212,0.00559895,0.0434232,-0.0167512,0.012653,0.120252,0.0564938,-0.0263726,0.0353971,0.0714806,0.0328601,-0.0157606,0.0154669,0.0189941,-0.00969832,0.0296394
-3.6934,0.419319,0.1397,5,31,0,18.118,0.154636,0.174052,-1.02979,-0.0503816,-1.29425,-0.449196,-1.30842,-0.0348087,-1.05187,-0.558274,-1.18246,-1.72471,-0.605135,-0.97731,-0.211757,-1.08986,-5.89301,-0.0246019,0.145867,-0.0706317,0.0764524,-0.0730968,0.148577,-0.0284443,0.0574671,-0.0511735,-0.145553,0.049311,-0.0154669,0.117779,-0.0350565,0.0177197
-1.79555,0.486901,0.1397,4,15,0,10.5757,0.171196,0.152043,-0.883583,-0.444213,-1.06754,-0.128532,-0.883986,-0.258101,-0.632829,-0.187172,-0.873412,-1.80967,-0.361453,-0.845177,-0.136969,-0.474226,-16.8335,0.036853,0.103656,0.00888389,0.151653,0.0367918,0.131953,0.0749784,0.142738,0.0383995,-0.103953,0.116239,0.0426923,0.150371,0.099093,0.0500963
-5.51255,0.911264,0.1397,4,15,0,12.4088,0.174884,0.124368,-1.04927,-0.449076,-0.0443997,-1.07734,-1.04541,-0.756969,-1.53618,-0.0789329,-0.446853,-0.635409,-0.921496,-1.31021,-0.806893,-0.985315,-9.52822,0.0443885,0.119033,0.169362,0.0408978,0.0448681,0.0807412,-0.0161672,0.165067,0.11931,0.0958593,0.0602793,0.0119354,0.0745322,0.0523423,0.0761946
-6.54616,0.589838,0.1397,5,63,0,11.6234,0.0531771,0.0381506,-0.587444,-0.351993,-1.65135,-0.945903,-0.097634,0.244685,0.108711,-0.245148,-1.01925,-0.437072,-0.889295,-0.417589,0.0644418,-0.747688,-2.91696,0.0307658,0.0397484,-0.00982275,0.0170903,0.0494523,0.062512,0.0573245,0.0438246,0.014292,0.0365026,0.0192499,0.0372458,0.0556356,0.0246524,0.0243824
-8.57561,0.743565,0.1397,5,31,0,13.634,0.216282,0.122738,-1.70036,-0.843632,-2.18257,-1.10526,-0.635797,-0.784513,-1.68724,-0.335613,-1.89145,-0.39291,-1.33751,-0.719609,-0.699027,-0.625219,-14.0197,0.00758349,0.112736,-0.051602,0.0806245,0.138246,0.119993,0.00919325,0.17509,-0.0158711,0.168057,0.0521184,0.127959,0.130485,0.139544,0.1186
-6.97985,0.863009,0.1397,4,31,0,13.573,0.142956,0.111773,-1.00502,-0.513551,-1.65084,-1.30917,-0.233717,0.10256,-1.65972,-0.732861,-1.69603,-0.204984,-1.24617,-1.38081,-1.28268,-0.379786,-2.87652,0.0306214,0.085555,-0.0415639,-0.00337387,0.116833,0.15442,-0.0425561,0.061042,-0.0466145,0.120045,0.00366811,-0.0113811,-0.000412957,0.100506,0.0587191
-4.40403,0.953803,0.1397,4,15,0,13.4579,0.155525,0.140282,-0.521379,-1.09276,-0.788777,-1.38037,-0.165798,-0.164022,-1.4006,-0.0570805,-1.26478,-0.414134,-0.648012,-1.4726,-0.166263,-0.155685,-5.80738,0.0823853,0.00223132,0.044874,-0.0381154,0.132267,0.132516,-0.0409539,0.147518,-0.0219002,0.0974298,0.0646209,-0.0510545,0.132202,0.133686,0.0452198
-2.93616,0.976712,0.1397,4,15,0,8.76123,0.161721,0.117436,-1.29131,-0.43328,-1.02309,-1.1027,-0.755914,-0.87254,-0.871372,-0.242505,-0.944128,-0.689194,-1.0501,-1.18297,-0.202683,-0.80843,-17.8548,0.0100749,0.110838,0.0415727,0.0322235,0.0729491,0.0592531,0.0593903,0.133242,0.0508461,0.0807845,0.0384012,0.0227979,0.137918,0.0667819,0.0681669
-5.06232,0.298057,0.1397,4,20,1,17.0193,0.172895,0.132526,-1.76547,-1.00012,-0.775761,-1.06298,-0.461498,-1.20973,-0.752163,-0.140082,-1.45329,-1.18653,-1.04605,-1.15761,-0.51416,-0.649569,-8.96852,-0.0610755,0.0403537,0.0700868,0.0320231,0.111735,0.0125745,0.0732141,0.154331,-0.019703,0.0156491,0.0342665,0.0194826,0.104756,0.0868105,0.0678061
-6.00623,0.95734,0.1397,4,31,0,13.4628,0.0698487,0.048125,-0.896982,-1.80278,-0.237362,-0.569084,-0.844608,-0.634299,-0.5664,-0.44423,-1.44475,-0.438483,-1.79455,-0.726144,-0.904938,-0.343499,-4.83099,0.0266814,-0.01691,0.0584256,0.0424615,0.0292019,0.039323,0.0425907,0.0484701,0.00031994,0.0487467,-0.0165142,0.034903,0.0262985,0.0533178,0.0322476
-14.4516,0.963116,0.1397,4,15,0,18.9286,0.0656958,0.0439491,-0.220435,-2.20053,-0.821911,-1.19027,-1.58031,-0.584665,-0.173121,-0.149847,-1.12674,-0.857773,-3.1686,-0.149264,-0.0902524,-2.13025,-10.5546,0.0560079,-0.0310154,0.0295736,0.0133844,-0.00375749,0.0400003,0.0580873,0.0591102,0.0161767,0.0279975,-0.0735611,0.0591358,0.0617293,-0.0279265,0.0307859
-14.4685,0.857862,0.1397,4,15,0,23.3394,0.0467043,0.0497958,-0.323871,-2.22663,-0.725077,-0.978372,-1.58744,-0.408935,-0.0338468,-0.0476763,-1.02187,-0.340853,-3.13132,-0.0747624,-0.448544,-1.98763,-13.0754,0.0305769,-0.0641723,0.0105985,-0.00201453,-0.0323436,0.026341,0.0450189,0.0443302,-0.00418044,0.0297313,-0.109222,0.0429814,0.0243687,-0.0522712,0.00708868
