# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=9
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 6a_skewnormal_uni - draws_9.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_raw.23,theta_raw.24,theta_raw.25,theta_raw.26,theta_raw.27,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-14.8712,0.910818,0.171579,4,31,0,30.3649,-0.205909,0.407824,0.924823,2.23899,0.361108,1.0231,0.925655,0.721338,-0.0562202,0.77872,0.722695,1.42915,0.703597,0.445306,0.415333,0.731309,0.129923,1.20035,1.01172,-1.00912,0.582899,1.80474,1.67856,1.17224,0.385924,0.959546,0.661747,0.978557,-0.0580611,0.698993,1.76796,0.171256,0.707207,-0.0586406,0.211337,0.171595,0.0882697,-0.228837,0.111672,0.0888231,0.376932,0.0810348,-0.0243027,-0.0365265,0.0923362,-0.152923,0.283624,0.206696,-0.617453,0.0318109,0.530106,0.47865,0.272157,-0.0485202,0.185417,0.0639674,0.19317,-0.229588,0.079157,0.0773199
-10.0621,0.97308,0.171579,4,15,0,33.8341,-0.334697,0.469657,1.06533,2.60586,0.660043,0.917944,1.22087,0.922623,-0.147609,0.50463,0.27457,1.1451,0.521756,1.10449,1.01148,0.650536,0.24929,1.65147,0.723742,0.309494,0.914487,1.59843,2.52163,0.989584,0.716562,1.35746,1.07792,0.854531,0.823656,0.763181,5.12654,0.165645,0.889165,-0.0247029,0.0964224,0.238696,0.0986196,-0.404023,-0.0976939,-0.205743,0.203106,-0.0896506,0.184033,0.140352,-0.0291677,-0.217616,0.440927,0.00521386,-0.189341,0.0947987,0.416018,0.849605,0.130068,0.00184155,0.302845,0.171556,0.0666398,0.0521392,0.0237368,0.0331036
-17.4282,0.982347,0.171579,5,47,0,28.3973,-0.0751363,0.274383,0.844969,3.19539,0.0345783,1.15763,0.49391,0.187231,0.351254,0.840395,0.603135,1.77142,0.858129,0.593121,0.231251,0.621535,0.0714268,1.13815,0.252967,0.380994,0.346683,0.817376,2.35897,1.41056,0.74884,1.26117,0.431811,1.0952,1.44424,1.8832,7.55246,0.156709,0.801623,-0.0656486,0.242498,0.0603842,-0.0237634,0.0212418,0.155454,0.0903537,0.410911,0.16032,0.087606,-0.011685,0.0954024,-0.055538,0.237152,-0.0057264,0.0294019,0.0199876,0.149138,0.572126,0.311898,0.130333,0.270906,0.0433453,0.225367,0.321138,0.441583,0.141896
-16.7346,0.897548,0.171579,5,31,0,33.6652,-0.159313,0.428537,0.663569,2.47617,0.366109,0.35288,1.00513,0.868745,0.27477,1.38764,0.226363,0.867573,0.203742,0.670268,0.614637,0.613134,0.0666399,1.24107,0.490002,0.567445,0.37623,0.720011,2.18738,0.95359,0.509597,1.16826,0.895905,0.726223,2.17173,1.90237,4.23664,0.125051,0.901818,-0.00242109,-0.00809024,0.271425,0.212977,-0.0415633,0.435343,-0.0623078,0.212475,-0.0720014,0.127922,0.104082,0.103438,-0.130755,0.372533,0.0506714,0.0838589,0.00191595,0.149239,0.778063,0.249336,0.0590688,0.341331,0.224616,0.151901,0.771355,0.655923,0.173466
-23.7829,0.757938,0.171579,5,31,0,46.804,-0.103319,0.392651,0.358032,2.75677,0.159453,0.925689,1.28644,0.447808,0.64905,-0.307857,0.349495,1.74818,0.921134,0.380579,0.13914,0.245061,0.0549971,1.49261,0.468324,-0.0333884,0.269452,0.287952,1.81257,0.469308,0.211468,1.1194,0.755302,0.728381,0.89186,0.490896,9.50711,0.0372632,0.97913,-0.0407091,0.260154,0.401805,0.0725138,0.151531,-0.224199,0.0339109,0.583106,0.258366,0.0461161,-0.0486853,-0.00709502,-0.0817239,0.482757,0.0805692,-0.116429,0.00248186,0.0097462,0.608388,0.0809557,-0.0202855,0.336215,0.193251,0.182681,0.246871,0.0894323,0.208253
-19.3657,0.993484,0.171579,5,31,0,38.5751,-0.0980801,0.365516,0.83018,1.88147,0.00275606,0.467732,0.395453,0.329489,-0.20333,1.8577,-0.0107566,0.67649,0.13621,0.96723,0.685741,0.509938,0.405584,0.542248,0.321276,0.58086,0.53152,1.0485,2.2108,0.87423,0.594183,0.736566,0.603866,0.407244,0.86068,1.58064,4.94349,0.205364,0.589627,-0.0970727,0.0728831,0.0464642,0.0223534,-0.1724,0.580937,-0.102012,0.149188,-0.0482932,0.255458,0.152569,0.0883104,0.0501672,0.10012,0.0193511,0.114233,0.0961988,0.285163,0.710002,0.221465,0.119103,0.171146,0.122642,0.050774,0.216512,0.479667,0.18777
-32.7195,0.939186,0.171579,4,15,0,44.7195,-0.13371,0.373087,1.04015,2.48947,-0.160997,0.695917,0.386185,0.74377,-0.45923,1.83853,0.0554486,0.0333903,0.156629,1.20667,0.779093,0.374808,0.258312,0.344517,0.398613,0.912083,0.400528,0.706727,2.67546,0.97687,0.575668,0.89444,0.8111,0.424236,0.308148,2.89978,2.40302,0.254358,0.795081,-0.193776,0.125928,0.0103708,0.143781,-0.305043,0.552224,-0.113023,-0.121252,-0.0752738,0.316484,0.15696,0.00612594,-0.037337,-0.00517524,0.0150076,0.206577,0.015722,0.129961,0.86447,0.230748,0.0810644,0.199994,0.168901,0.024567,-0.0187439,0.948161,0.141123
-27.7894,0.658657,0.171579,4,30,1,56.1773,-0.0151444,0.213366,0.981426,2.25891,0.596691,0.991709,1.19942,0.394262,0.143454,0.647567,0.521492,2.03669,1.73828,1.40835,0.217138,0.277485,-0.0463013,2.27198,0.230603,-0.241211,0.0809335,0.596707,3.09169,0.997313,0.486775,1.07371,0.328699,0.698692,0.925822,1.66264,4.9125,0.194259,0.466829,0.112169,0.196453,0.240771,0.0689778,0.0154639,0.123025,0.0961243,0.419416,0.355745,0.28535,0.0311855,0.0440615,-0.0250235,0.46962,0.0340585,-0.0666106,0.0021241,0.112173,0.644518,0.197648,0.0887169,0.213948,0.0549888,0.133933,0.182395,0.339606,0.151676
-27.2831,0.937655,0.171579,5,31,0,41.4779,-0.0466435,0.229033,0.580176,2.98582,0.758462,0.806722,0.693164,0.44369,0.020342,1.0189,0.128864,2.26052,1.29675,1.12603,0.545749,0.354338,-0.120492,2.12808,0.309796,0.359819,0.00423999,0.419247,2.50125,0.814001,0.324882,0.835255,0.616039,0.410508,0.741096,2.25913,2.2193,0.0862359,0.637207,0.127069,0.138122,0.112114,0.0549762,-0.0419845,0.186719,-0.0171294,0.47109,0.250355,0.211254,0.0783509,0.0345116,-0.07424,0.440756,0.02431,0.0357668,-0.0456724,0.0493778,0.526224,0.139789,0.0277652,0.144657,0.0944497,0.0473763,0.123092,0.47077,0.119966
-25.6905,1,0.171579,5,31,0,41.822,-0.254639,0.365072,1.35629,2.64978,0.132637,0.840536,1.1867,0.836204,0.236894,0.203352,0.864514,0.535089,0.296441,0.585006,0.863395,0.845249,0.621741,0.593446,0.876449,0.42396,1.43929,1.36829,2.14821,1.52216,1.05129,1.6633,0.99834,1.11892,0.246471,0.308346,7.66877,0.240506,0.712722,-0.206217,0.0522173,0.178591,0.0506357,-0.168156,-0.180401,0.0609709,-0.0592927,-0.146417,-0.0410697,0.0605627,0.0539378,-0.0276586,-0.0379884,0.0653283,-0.0998629,0.270805,0.244884,0.529613,0.301059,0.129156,0.352587,0.109827,0.153849,-0.164659,-0.14207,0.0342013
-12.2921,0.991667,0.171579,5,31,0,36.0109,-0.236678,0.40845,0.844613,2.89288,0.808785,1.12705,1.458,0.486581,0.115034,0.421554,0.852947,1.54835,0.63547,0.755439,0.686356,0.581281,-0.0413559,1.04565,0.475807,0.445383,0.508962,1.05435,1.66077,0.871043,0.860367,1.00513,1.08019,0.927311,1.36965,0.64,5.95126,0.108304,0.944919,0.0936704,0.223667,0.358843,-0.0379341,-0.189693,-0.0644943,0.111708,0.395747,0.0228798,0.0718812,0.0436641,0.000746023,-0.25357,0.19042,-0.0423345,-0.0547615,-0.0287926,0.193972,0.441664,0.1191,0.114739,0.173868,0.204524,0.142082,0.322758,0.02473,0.0847125
-12.7044,0.940982,0.171579,4,15,0,29.4731,-0.350044,0.560644,0.907938,1.79717,0.533825,0.861167,1.17883,0.55626,-0.364837,0.811654,0.523823,1.60456,0.730845,0.769492,0.728255,0.768071,0.0390974,1.41646,0.512393,0.44453,0.430936,0.631615,2.48458,1.03223,0.861541,1.28427,0.83743,0.884738,2.1925,0.951758,4.42584,0.158986,0.657528,-0.050758,0.132764,0.310858,-0.0381802,-0.554587,0.105005,-0.0563655,0.549541,0.0596997,0.0813672,0.0582479,0.0805703,-0.328124,0.444085,-0.0627736,-0.100821,-0.108442,0.00406708,1.04292,0.228671,0.132974,0.369972,0.119456,0.145979,0.879165,0.183553,0.0862864
-12.4498,0.91862,0.171579,4,15,0,29.103,-0.367782,0.541438,1.01173,1.85399,0.527463,0.977541,0.97058,0.479542,-0.276427,0.869303,0.293362,1.37441,0.816939,0.855808,0.730321,0.868343,0.0294152,1.6119,0.523928,0.387376,0.418738,0.628346,2.35175,1.2292,0.881422,1.11125,0.934332,0.845635,1.98024,0.86437,4.40873,0.180008,0.636036,-0.0821936,0.161496,0.157727,-0.10814,-0.51745,0.102892,-0.208945,0.376376,0.0745399,0.0955847,0.0276414,0.102372,-0.351855,0.50496,-0.0841072,-0.158042,-0.141061,-0.0275714,0.905543,0.297752,0.109453,0.23389,0.138101,0.0900771,0.704394,0.100221,0.0535213
-11.8286,0.988106,0.171579,5,47,0,27.0059,-0.0529324,0.338037,0.249547,2.90679,-0.022634,0.719798,0.444395,0.34638,0.318803,0.0714576,0.826366,1.3474,0.296359,0.248787,0.0304002,0.328771,0.212481,0.675217,0.308554,0.260472,0.579844,1.57644,2.31935,0.755282,0.277622,0.813884,0.475539,0.443441,0.115311,0.64851,10.1841,0.0314239,0.92967,-0.0605836,0.190386,0.0972897,0.064157,0.0548348,-0.0287771,0.22641,0.402538,0.0472481,0.031167,-0.042656,0.0582044,0.018894,0.175316,0.0513701,0.0351167,0.143076,0.479963,0.731093,0.202381,0.040914,0.222191,0.107817,0.096967,-0.013953,0.166288,0.215491
-13.336,0.935538,0.171579,4,15,0,29.3269,-0.0321738,0.314899,0.395697,2.50594,0.218145,0.786413,0.0588604,0.392008,0.259501,0.10106,0.832209,1.53134,0.300171,0.00793805,0.298347,0.180067,0.0768407,0.749042,0.333915,0.423483,0.584432,1.30534,2.51796,0.79154,0.149124,0.868432,0.57715,0.367716,0.322945,1.20268,9.27328,0.0924306,0.756944,0.0365198,0.215467,-0.0136387,0.0912692,0.0495428,-0.000350105,0.229888,0.450043,0.0623497,-0.0296741,0.0617753,0.024529,-0.00797674,0.203699,0.0729757,0.101181,0.151863,0.378876,0.76073,0.217081,0.0147853,0.241295,0.14957,0.0836194,0.0695211,0.346549,0.217631
-18.6929,0.958403,0.171579,4,15,0,32.5056,-0.0792061,0.359605,0.579588,1.8759,0.471032,0.566243,0.543607,0.0409839,-0.0447706,0.236102,0.298933,1.73566,0.0896854,0.43245,0.0587436,0.424898,0.191342,0.0718225,0.368809,-0.060196,0.252929,1.93332,3.12321,1.01181,0.289878,1.07698,0.270251,0.843211,0.303434,0.624382,16.0093,0.129217,0.595379,0.0901795,0.124418,0.116278,-0.0644681,-0.0953059,0.00569749,0.0282918,0.544946,-0.0469547,0.0763052,-0.0580816,0.0735894,-0.0103984,-0.0533783,0.0534197,-0.100853,0.0117485,0.616026,1.04392,0.284646,0.0250354,0.308082,0.0179777,0.224017,0.0299105,0.145325,0.207159
-9.6062,0.919321,0.171579,4,15,0,29.1174,-0.118987,0.388501,0.667894,3.00707,0.336243,0.747274,0.913586,0.462908,0.238672,0.179988,0.62969,1.00155,0.328033,0.405349,0.445043,0.324665,0.0298412,0.989113,0.352145,0.610015,0.496322,1.50542,2.15561,0.728867,0.357617,0.859228,1.15463,0.712094,0.9475,1.56571,4.70564,0.140491,1.04926,0.0116438,0.17133,0.235942,0.0608532,-0.0262627,-0.0490615,0.125648,0.270117,0.00845422,0.0384914,0.0539128,0.00714581,-0.107393,0.265284,0.0178216,0.118004,0.0738347,0.46587,0.71847,0.164178,0.0199478,0.214824,0.329588,0.157662,0.249118,0.489291,0.184221
-11.7983,0.897166,0.171579,4,31,0,25.2842,-0.161857,0.553926,0.641316,1.60569,0.0996466,0.63556,0.219619,0.246113,-0.087097,0.35204,0.15704,0.931764,0.40235,0.767255,0.479778,0.487815,0.156429,1.64819,0.59248,-0.14501,0.483013,0.164973,1.61992,0.834809,0.898369,0.867596,0.570352,0.331518,0.272412,-0.00240766,12.5551,0.193385,0.727577,-0.10666,0.190196,-0.0402045,-0.0255288,-0.210102,0.0331471,-0.0748685,0.354271,0.0610148,0.263145,0.103904,0.108356,-0.0752072,0.751119,0.166333,-0.242182,0.105696,-0.0704741,0.73546,0.300565,0.335773,0.318727,0.154076,0.0217793,-0.010961,-0.163191,0.278717
-6.12027,1,0.171579,4,15,0,20.448,-0.175114,0.51688,0.56451,2.44679,0.388548,0.555855,0.936846,0.618691,0.200017,0.176316,0.325561,0.808502,0.321392,0.518012,0.303742,0.356234,0.0957103,1.01332,0.143965,0.570393,0.584224,1.142,1.91594,0.885268,0.385695,0.71903,0.503134,0.837946,0.287357,0.860753,4.07884,0.11667,1.08958,0.0257189,0.112197,0.309124,0.144675,-0.0717288,-0.0839793,-0.00683794,0.242785,-0.00899276,0.0926366,-0.0181155,0.0090163,-0.125643,0.348653,-0.100701,0.119711,0.12686,0.415162,0.815196,0.282464,0.0242443,0.196538,0.0849463,0.258004,-0.0265845,0.269792,0.225435
-8.77302,0.841765,0.171579,4,15,0,21.9624,-0.178292,0.48649,0.741155,1.88015,0.313875,0.862583,0.37924,0.441439,-0.0905853,0.413342,0.275613,1.2917,0.550018,0.770838,0.663148,0.507556,0.378089,0.708068,0.803761,0.322591,0.114396,0.269462,1.85472,0.793119,0.872039,1.14894,0.752342,0.508713,0.867838,0.0392085,9.236,0.182273,0.736382,-0.0255946,0.241347,0.0062052,0.0364644,-0.22236,0.0227956,-0.0442083,0.450106,0.089287,0.196714,0.144324,0.0686298,0.0056452,0.166176,0.21273,-0.0213542,-0.122639,-0.047201,0.724014,0.207553,0.245947,0.380656,0.187715,0.0691926,0.243903,-0.159217,0.207616
-10.3851,0.93322,0.171579,4,15,0,25.158,-0.274196,0.499122,0.568806,2.61281,0.580344,0.734806,1.27887,0.552595,0.121017,0.174257,0.560475,0.891865,0.743402,0.77853,0.503496,0.57146,0.326962,0.9344,0.580778,0.110027,0.763539,2.141,1.9781,1.12038,0.124494,0.982507,0.612557,0.952238,1.06306,0.797626,14.116,0.00970808,1.02992,0.0154666,0.092562,0.364114,0.00161684,-0.213793,-0.18722,0.00554986,0.170954,0.0968527,0.114386,-0.0228895,0.0110327,-0.111002,0.192184,0.0156832,-0.219279,0.106903,0.794423,0.713117,0.285012,-0.212058,0.216195,0.0315451,0.201087,0.256399,0.123917,0.123051
-5.16999,1,0.171579,4,15,0,18.6532,-0.282049,0.562205,0.794146,2.48949,0.51052,0.818604,1.19241,0.479227,0.0929292,0.138367,0.621426,1.07599,0.774745,0.618502,0.701451,0.60225,0.180888,1.02686,0.45852,0.205984,0.746392,1.97546,1.64159,1.01825,0.298733,0.86596,0.681591,0.776174,0.722708,0.99713,14.4268,0.164424,1.11755,0.00496803,0.178175,0.388328,-0.0126251,-0.229804,-0.204258,0.06732,0.322877,0.153517,0.0656762,0.112311,0.0565394,-0.180353,0.295259,-0.0242665,-0.166244,0.137577,0.828565,0.640862,0.290419,-0.114099,0.204798,0.101145,0.15432,0.124261,0.278543,0.165453
-7.8194,0.839678,0.171579,4,15,0,23.7458,-0.301252,0.581939,0.75906,1.53967,0.474535,0.772809,0.351569,0.535783,0.0492836,0.564475,0.190369,0.972045,0.281291,0.651927,0.510165,0.604131,0.157936,1.38987,0.337791,-0.0114177,0.418218,1.75625,1.9016,0.731602,1.25028,1.07744,0.768247,0.776284,0.572915,0.336678,4.44837,0.140474,0.594742,-0.0251024,0.148475,-0.096661,0.0105404,-0.272572,0.0272373,-0.190469,0.264418,-0.137558,0.0781292,-0.00436743,0.0503147,-0.209343,0.507566,-0.104679,-0.307897,-0.057875,0.720777,0.805362,0.124495,0.426334,0.325752,0.14582,0.150497,0.032149,-0.105326,0.151762
-10.3142,0.824864,0.171579,4,15,0,24.3752,-0.288781,0.49928,0.872519,2.05834,0.45196,0.974541,0.370139,0.559406,0.188074,0.428817,0.250716,1.02976,0.337822,0.259694,0.675918,0.510885,0.0418479,2.00425,0.618767,-0.252928,0.603923,1.69632,1.88471,0.956559,0.786874,1.06142,0.821021,0.823426,0.73701,0.453157,5.09581,0.146849,0.738906,-0.0631271,0.197787,-0.103978,-0.00948127,-0.19488,-0.074682,-0.163604,0.225356,-0.120114,-0.159122,0.0486907,-0.0337068,-0.267888,0.7119,0.0201564,-0.415063,0.0127451,0.558158,0.652216,0.188809,0.104088,0.241162,0.121138,0.122338,0.0791927,-0.0625294,0.10213
-17.8495,0.898737,0.171579,4,15,0,37.5594,-0.2905,0.505761,0.779615,2.35221,0.675173,0.753106,1.56817,1.24743,-0.153753,0.169457,0.366462,1.65666,0.711713,1.15264,0.712436,0.814173,0.280329,0.934181,0.734745,0.589127,0.761315,1.61506,1.977,0.868823,0.88003,0.988294,0.649107,0.94959,1.82777,0.258553,6.48778,0.103799,0.899157,0.0509764,0.0903919,0.502617,0.340402,-0.368262,-0.204795,-0.105157,0.547373,0.0694568,0.292458,0.0698225,0.121277,-0.14872,0.181972,0.0811054,0.00745768,0.0945433,0.526332,0.709389,0.148917,0.154585,0.209341,0.0377933,0.189766,0.633916,-0.159734,0.108329
-14.442,0.998269,0.171579,4,15,0,30.4422,-0.285162,0.427567,1.08568,2.52013,0.585044,0.927836,1.01308,1.15503,-0.101313,0.244581,0.423028,1.51272,0.552945,1.29246,0.803619,0.892739,0.195334,1.48965,0.512811,0.612729,0.884984,2.03678,1.70839,0.713225,0.744904,1.21467,0.946775,0.871072,1.58381,0.723972,3.24604,0.179041,0.792364,-0.0350164,0.11155,0.147999,0.208693,-0.32848,-0.180587,-0.104289,0.361626,-0.0487409,0.267454,0.0584391,0.0965442,-0.201644,0.351763,-0.0659008,-0.023179,0.0932281,0.585699,0.445291,0.0197897,0.0333344,0.234191,0.119648,0.08728,0.392022,0.0243847,0.040867
-7.59957,0.981578,0.171579,5,31,0,22.4978,-0.150977,0.467816,0.765448,2.26302,0.104201,0.632233,0.732677,0.536442,-0.0685598,0.583693,0.673354,1.45086,0.318012,0.605944,0.49706,0.378819,0.10346,1.38751,0.312264,0.547311,0.375902,1.08502,1.36802,0.340871,0.221053,0.911286,0.574202,0.584913,0.864358,0.00579186,8.98629,0.207113,0.9077,-0.10223,0.144792,0.191782,0.0999798,-0.18305,0.122084,0.164029,0.527758,-0.00220526,0.132494,0.0815562,0.0262411,-0.102576,0.498121,-0.00489438,0.105064,0.0248763,0.356615,0.489006,0.00848821,-0.0475642,0.275338,0.117645,0.122655,0.253384,-0.148267,0.219997
-12.4015,0.830462,0.171579,4,15,0,25.5777,-0.198927,0.478162,0.44805,1.77712,0.133566,0.575912,0.365809,0.550281,0.319905,0.520268,0.538418,1.03298,0.717545,0.470824,0.633131,0.647027,0.199681,1.37779,0.452666,0.0545145,0.375334,1.02528,1.05874,0.824069,0.266187,1.10688,0.628865,0.560153,1.47903,0.83461,6.73996,0.0153136,0.650822,-0.135061,0.076452,-0.024011,0.0641965,-0.0459607,0.0498453,0.0585242,0.295007,0.144176,0.0262032,0.103812,0.110457,-0.103447,0.459881,0.0175206,-0.17286,-0.0194563,0.291324,0.307322,0.195111,-0.0716467,0.330341,0.101772,0.0689167,0.508291,0.200152,0.17846
-15.1641,0.972123,0.171579,4,15,0,30.1211,-0.217254,0.490209,0.677638,2.42319,0.299758,0.794363,0.731589,0.782599,-0.207162,0.790441,0.00440283,0.842467,0.178919,0.250007,0.536606,0.2266,0.179698,1.49416,0.601347,0.113941,0.342365,0.0332542,2.10546,0.716007,0.981752,0.859182,0.392211,0.72238,1.56198,0.310655,10.3178,0.114931,0.970614,-0.0703098,0.172151,0.141378,0.166384,-0.318807,0.170228,-0.215095,0.195732,-0.129546,-0.0946981,0.0457957,-0.106172,-0.129164,0.5152,0.0775323,-0.161399,-0.0494233,-0.200952,0.814861,0.13374,0.26401,0.203925,-0.0249884,0.136864,0.548443,-0.0649678,0.172053
