# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 5a_halfnormal_uni - draws_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-48.9744,0.989873,0.171945,4,15,0,61.5066,0.00945639,0.000213972,0.00240431,0.00541666,0.00205582,0.0059085,0.00514245,0.0174841,0.0147531,0.00403978,0.00735731,0.000745091,0.00638919,0.00169184,0.0032705,0.00879577,0.00476901,0.00691932,0.00159196,0.00286046,0.0207915,0.000292713,0.0020069,0.0130752,0.00754511
-55.7876,0.976243,0.171945,4,31,0,66.3506,0.00894396,0.000970067,0.0149906,0.0084364,0.00737325,0.00790085,0.0013454,0.0012699,0.000486861,0.0116015,0.00305139,7.08648e-05,0.000111344,0.016461,0.00377754,0.00439179,0.0107768,0.00556926,0.00408464,0.0172683,0.000842718,9.07776e-05,0.0151625,0.00268215,0.00713625
-51.5094,0.960143,0.171945,4,15,0,68.0047,0.00514081,0.0117756,0.00367098,0.00491953,0.00446087,0.00524928,0.0138695,0.00172122,0.00231396,0.00355531,0.00469692,6.1105e-05,0.000252756,0.00120963,0.00581764,0.00015709,0.0017162,0.0042097,0.00434005,0.0038135,0.00092311,0.000140096,0.00400749,0.00949868,0.00410177
-45.134,0.998647,0.171945,4,15,0,58.7631,0.00403033,0.00326525,0.0046265,0.00723196,0.00586967,0.00225347,0.00198623,0.00290655,0.00560133,0.00306853,0.00165077,0.000122282,0.000939187,0.00356433,0.00647284,0.000562059,0.000772756,0.00285967,0.00637918,0.00995386,0.000587678,0.00122119,0.00811055,0.00169515,0.00321574
-42.5602,0.937455,0.171945,4,15,0,56.3201,0.00446696,0.00518879,0.00346139,0.00043659,0.00176555,0.000853602,0.00151332,0.000899926,0.00089663,0.00291182,0.00385092,0.00228955,0.0102267,0.00358371,0.00220174,0.00300242,0.00456387,0.00604657,0.00207308,0.00120684,0.00223598,0.00699423,0.00103465,0.00668635,0.00356412
-40.6322,0.993434,0.171945,4,31,0,54.0698,0.00753892,0.00877639,0.00875918,0.00270692,0.00621054,0.0186406,0.0032208,0.00945269,0.00163746,0.00416838,0.00405224,0.00959061,0.00335364,0.00866363,0.00135453,0.00956363,0.00454421,0.00315169,0.00268375,0.00149667,0.00397753,0.00648877,0.00105061,0.00495973,0.00601519
-40.1725,0.98643,0.171945,4,15,0,49.7259,0.00733048,0.00720222,0.00835151,0.00452303,0.0146999,0.0113902,0.00264824,0.00857799,0.0021366,0.0053942,0.00505536,0.00754735,0.00257661,0.00748127,0.00141397,0.0142875,0.0108524,0.00126163,0.00245879,0.00163344,0.00486547,0.00612063,0.00126235,0.00819731,0.00584888
-40.5156,0.868186,0.171945,4,15,0,49.3988,0.00489969,0.00557794,0.0036423,0.00529891,0.000164129,0.00255488,0.0101772,0.00459764,0.00231858,0.000535157,0.00611315,0.0060081,0.0100234,0.0037123,0.00346965,0.00196306,0.00330307,0.00991495,0.00710279,0.00210463,0.00456867,0.00564697,0.00845834,0.00418641,0.00390939
-39.9196,0.972435,0.171945,4,15,0,50.6659,0.00595667,0.0108724,0.00777583,0.00740524,0.0003437,0.00225363,0.00515248,0.00292789,0.00291373,0.000373818,0.0061167,0.0120913,0.00386758,0.00699679,0.0119855,0.00294638,0.00468831,0.00571601,0.00398678,0.00448591,0.00293034,0.00302496,0.0054043,0.00394542,0.00475273
-41.7047,0.865659,0.171945,4,15,0,48.0376,0.00676383,0.00153082,0.00371477,0.00361341,0.0190454,0.00117559,0.00614915,0.00374203,0.010875,0.000565383,0.00648634,0.0015163,0.00571395,0.00192184,0.00129662,0.010654,0.00759268,0.00696757,0.00721457,0.0104369,0.0100691,0.00813968,0.00626929,0.00736554,0.00539676
-42.4818,0.988099,0.171945,4,15,0,55.2748,0.00754463,0.0016054,0.00373491,0.00336052,0.017492,0.000994798,0.00862749,0.0027126,0.0144229,0.000681302,0.00725034,0.00213801,0.0060731,0.00122659,0.00114754,0.011035,0.0100851,0.00411006,0.00658469,0.0119987,0.00999731,0.00792695,0.00673892,0.00518802,0.00601975
-47.2771,0.931058,0.171945,4,15,0,57.6596,0.00570777,0.000389847,0.0105758,0.0121148,0.000694672,0.00216994,0.00304057,0.00655113,0.00308689,0.00580181,5.10729e-05,0.00223598,0.00357456,0.0067643,0.0113992,0.00466398,0.00518992,0.0112686,0.000441803,0.00240722,0.00262264,0.00165074,0.00791678,0.00743174,0.00455414
-40.7688,0.848231,0.171945,5,47,0,58.826,0.0272224,0.00353409,0.0269875,0.0305158,0.00378041,0.0105046,0.00782575,0.0260917,0.00813661,0.00149605,0.0182902,0.00812059,0.0167696,0.0472453,0.035147,0.011685,0.0187981,0.0540034,0.00601888,0.00983913,0.0361501,0.049872,0.0310726,0.0291665,0.0217204
-37.4024,0.941685,0.171945,4,15,0,49.4818,0.0184772,0.00158131,0.0112216,0.0140437,0.0233123,0.0093826,0.0251036,0.0246239,0.00658186,0.00395519,0.00512319,0.0084794,0.0249227,0.00945008,0.0213757,0.00657838,0.0375829,0.0188908,0.0270771,0.0116657,0.0200856,0.026291,0.00888834,0.0222193,0.0147427
-37.4711,0.899256,0.171945,4,15,0,44.9763,0.0208845,0.0029473,0.0272427,0.0166944,0.00845957,0.0178147,0.0108692,0.00832741,0.0347089,0.00979342,0.0187109,0.0344845,0.0133246,0.0280701,0.013599,0.00949798,0.00338324,0.00349824,0.00977537,0.0321984,0.0125347,0.0106651,0.0348864,0.00682071,0.0166634
-44.3912,0.868851,0.171945,5,47,0,54.7653,0.145785,0.146312,0.254625,0.0650558,0.0333271,0.135133,7.01079e-05,0.0368538,0.285473,0.0455416,0.0956684,0.181301,0.0794213,0.177442,0.113114,0.0605285,0.0176997,0.032377,0.0465785,0.136738,0.0585443,0.0867664,0.374957,0.0257137,0.11632
-44.6366,0.991467,0.171945,4,15,0,59.1892,0.0985878,0.0817446,0.0283556,0.100182,0.0342793,0.037583,3.29643e-05,0.112038,0.0378295,0.123418,0.0276865,0.0347225,0.128335,0.0415643,0.158282,0.180646,0.16994,0.171992,0.0019188,0.102308,0.0335691,0.0558842,0.0627396,0.00785518,0.0786617
-41.5165,0.686492,0.171945,4,31,0,63.5809,0.0612756,0.00387888,0.0152535,0.0215917,0.0750256,0.0748997,0.0130767,0.0854127,0.030944,0.00182361,0.0974908,0.0204711,0.0575176,0.0276007,0.0982823,0.0198663,0.0122757,0.0746166,0.166749,0.0599316,0.0439983,0.0375983,0.0444353,0.0611821,0.0488909
-42.5398,0.842313,0.171945,4,15,0,55.9722,0.078327,0.0298827,0.00178142,0.095782,0.0552113,0.0258378,0.0234053,0.0571704,0.160839,0.00208715,0.00937076,0.0684146,0.0641965,0.0156302,0.0488035,0.0298532,0.0385349,0.0482782,0.00385985,0.201955,0.0488751,0.131742,0.0522491,0.0502648,0.0624959
-37.3744,0.974348,0.171945,4,15,0,51.2857,0.0525544,0.052794,0.014324,0.0531945,0.0528918,0.048178,0.0212148,0.0372534,0.0115453,0.123701,0.0602044,0.0329942,0.0288758,0.0301237,0.0876836,0.0142916,0.0306163,0.0523954,0.110003,0.0568071,0.0341529,0.0114783,0.0887879,0.00289546,0.0419324
-39.451,0.744344,0.171945,4,15,0,50.3456,0.073962,0.0112259,0.107038,0.0944732,0.0277462,0.0255989,0.0957217,0.0534829,0.143496,0.00230668,0.0563065,0.0804571,0.0745526,0.0849664,0.0577878,0.0134363,0.083568,0.0290263,0.0183351,0.164068,0.0355316,0.00576565,0.0665712,0.00875889,0.0590132
-39.9233,0.973953,0.171945,4,31,0,51.1672,0.105434,0.00544867,0.116728,0.181284,0.0444266,0.0278077,0.0749163,0.181728,0.166645,0.00322237,0.0467803,0.0836291,0.0845072,0.0628555,0.0683017,0.0151482,0.092183,0.0690775,0.00603638,0.16586,0.0662082,0.00572316,0.114018,0.0511563,0.0841244
-41.4926,0.270411,0.171945,4,15,0,58.4336,0.0716868,0.0443571,0.00402565,0.0398498,0.145161,0.115379,0.0705163,0.02521,0.0227454,0.0750088,0.012703,0.11042,0.0434018,0.144743,0.0349694,0.0189504,0.076789,0.178089,0.0822626,0.106422,0.0453098,0.000941435,0.145873,0.105779,0.0571978
-37.9987,1,0.171945,4,15,0,48.7475,0.0812692,0.0405206,0.00598686,0.141025,0.0245049,0.0279289,0.0739853,0.154453,0.0157846,0.0706472,0.0233811,0.0507701,0.104332,0.0356724,0.101679,0.194343,0.0444041,0.0266505,0.0625209,0.129462,0.0816277,0.00995806,0.0426285,0.0177968,0.0648435
-36.8739,0.945118,0.171945,4,15,0,49.6838,0.0807961,0.0367209,0.00642493,0.0897334,0.0348019,0.0224256,0.141801,0.0685907,0.025441,0.0471426,0.0244243,0.0369572,0.144961,0.0628522,0.16015,0.162677,0.0242293,0.0493428,0.0740275,0.0806992,0.0819336,0.01666,0.0805639,0.0296448,0.064466
-40.5151,0.899325,0.171945,4,15,0,51.1201,0.0673294,0.0586599,0.00937934,0.083198,0.0317109,0.0102296,0.0138864,0.107648,0.0387007,0.0345201,0.0558202,0.0179499,0.0172681,0.00975478,0.0505497,0.0584213,0.0106835,0.145246,0.0480026,0.117671,0.0271318,0.163685,0.111086,0.178644,0.0537211
-38.2191,1,0.171945,4,15,0,48.7513,0.103334,0.0892687,0.0407868,0.0912425,0.117616,0.00118918,0.0734889,0.0502094,0.0887719,0.0100692,0.100523,0.127379,0.143831,0.196059,0.113974,0.0501386,0.083757,0.0408179,0.0721515,0.0957883,0.0476195,0.0156374,0.0528949,0.010436,0.0824488
-40.2426,0.941479,0.171945,4,31,0,51.9708,0.07508,0.0637008,0.0407656,0.100759,0.0463056,0.0221598,0.0143989,0.139975,0.076793,0.00398488,0.054166,0.0121493,0.0378523,0.0150891,0.0361771,0.0264103,0.0721227,0.118414,0.0551075,0.0659819,0.0566316,0.0186797,0.038301,0.00155465,0.0599052
-37.6026,0.983741,0.171945,4,15,0,48.5197,0.174253,0.18338,0.0856028,0.0126458,0.145024,0.0766594,0.247341,0.0516246,0.0306204,0.0112847,0.103222,0.125053,0.101115,0.0545777,0.130469,0.234252,0.100503,0.115451,0.0982405,0.110435,0.0839035,0.156181,0.357183,0.402036,0.139034
-40.5507,0.940375,0.171945,4,31,0,53.5872,0.0852489,0.0371911,0.0942933,0.000744766,0.0640831,0.0561991,0.0287331,0.00508869,0.0665164,0.00772132,0.0960365,0.0639109,0.0907011,0.0830142,0.0722621,0.0168824,0.0571532,0.149366,0.0245912,0.222754,0.073085,0.0288568,0.0787023,0.0152406,0.0680188
-48.5193,0.683175,0.171945,4,31,0,60.3526,0.0628301,0.154548,0.00377116,0.00312845,0.097892,0.0336689,0.0641734,0.0118392,0.0936036,0.0190767,0.0805593,0.108208,0.0733364,0.0444191,0.102945,0.00186732,0.0774373,0.0128943,0.00651955,0.0116123,0.0222075,0.0182054,0.0748324,0.00279848,0.0501311
-44.086,0.941689,0.171945,4,15,0,57.6409,0.0954333,0.0102903,0.00740915,0.0225115,0.0143431,0.0140789,0.041021,0.0943441,0.0280898,0.0905832,0.0418442,0.0332771,0.0320042,0.0402418,0.0421917,0.174909,0.0163991,0.0150573,0.098217,0.154611,0.0758598,0.0848382,0.0578099,0.000843201,0.0761448
-38.9851,0.979046,0.171945,4,15,0,52.6894,0.0976833,0.0433403,0.00428751,0.122225,0.0175812,0.0287364,0.0267148,0.0804984,0.157982,0.012169,0.129446,0.0305965,0.0673682,0.139722,0.0737051,0.0410469,0.00913425,0.158693,0.056499,0.0638861,0.057029,0.0756776,0.12888,0.00737259,0.0779401
-39.7511,0.860839,0.171945,4,15,0,56.7092,0.101807,0.0779236,0.232382,0.0381197,0.0861707,0.103247,0.0587754,0.0336697,0.0325645,0.176055,0.0919669,0.140459,0.0546134,0.084372,0.107844,0.00891309,0.0466107,0.0039451,0.0637499,0.0632449,0.0936288,0.0276641,0.0812882,0.0142461,0.0812306
-40.5581,0.927375,0.171945,4,15,0,54.9228,0.171183,0.105809,0.0170884,0.103938,0.121154,0.0551226,0.121508,0.324883,0.00104695,0.0504086,0.072872,0.055436,0.118284,0.0843567,0.15339,0.0218044,0.0108959,0.0349065,0.0754576,0.244014,0.0654775,0.0463339,0.195657,0.155123,0.136584
-39.0239,0.990135,0.171945,4,15,0,50.9586,0.094122,0.0470103,0.101367,0.0982784,0.110505,0.0964021,0.117897,0.100918,0.000486146,0.0398571,0.174778,0.134586,0.049466,0.07914,0.159967,0.0185331,0.00313119,0.0628123,0.138437,0.137106,0.0558388,0.0209423,0.114648,0.181446,0.0750985
-38.9624,0.891368,0.171945,4,15,0,47.0009,0.109936,0.0268287,0.0925441,0.0604537,0.120098,0.130111,0.0900784,0.0472341,0.00183313,0.131641,0.0848791,0.0608455,0.0334986,0.0577524,0.115168,0.0249226,0.00445514,0.116971,0.0640987,0.187596,0.0308971,0.0239561,0.0781883,0.0137787,0.0877162
-39.4138,0.944703,0.171945,4,15,0,50.2927,0.0898267,0.0330468,0.0519008,0.0139932,0.146522,0.0806448,0.102962,0.166728,0.00863392,0.12261,0.200384,0.119299,0.0393876,0.0723609,0.14805,0.168775,0.00369658,0.0963057,0.0506982,0.126317,0.0138808,0.0607466,0.0652381,0.00721825,0.0716714
-44.0436,0.826408,0.171945,4,15,0,54.7092,0.117848,0.00839942,0.176021,0.298332,0.0344019,0.0604239,0.07481,0.0381954,0.00323278,0.0916733,0.0313193,0.0353286,0.0742109,0.18925,0.0539895,0.0347886,0.0224218,0.184715,0.125332,0.185763,0.0210984,0.159143,0.00864631,0.0193003,0.0940289
-37.9459,0.877677,0.171945,4,15,0,56.0813,0.134536,0.0509788,0.0369297,0.0283468,0.160093,0.0298062,0.104624,0.241835,0.0319346,0.0701481,0.178147,0.0184782,0.131709,0.0509836,0.216195,0.0417924,0.0501801,0.118038,0.0623426,0.185684,0.0250093,0.0471726,0.386793,0.275239,0.107344
-32.7412,0.955574,0.171945,4,15,0,43.1271,0.1323,0.19698,0.17727,0.124032,0.0716859,0.0557282,0.102675,0.0861515,0.0883991,0.0151364,0.0487327,0.206216,0.0894318,0.175187,0.0930995,0.186429,0.159307,0.149929,0.125082,0.133127,0.0384295,0.128314,0.0506609,0.0620206,0.10556
-32.2812,0.99724,0.171945,4,15,0,40.1683,0.110707,0.117724,0.125022,0.148707,0.0791998,0.023043,0.0556269,0.145268,0.118455,0.0234206,0.0252471,0.105403,0.120621,0.124273,0.118372,0.0845787,0.246269,0.108989,0.101112,0.105645,0.0569877,0.0778128,0.0302729,0.141974,0.0883313
-35.4112,0.899528,0.171945,4,15,0,44.0833,0.135288,0.161485,0.0488687,0.219238,0.0965615,0.0747769,0.0442689,0.18035,0.0322703,0.00446946,0.15767,0.163477,0.0695017,0.100431,0.0987615,0.200698,0.0555264,0.0924556,0.157608,0.156899,0.164896,0.0734575,0.013686,0.100634,0.107944
-34.672,0.955066,0.171945,4,15,0,44.8147,0.105922,0.0487142,0.059354,0.0763309,0.0751587,0.0124583,0.0127175,0.0709923,0.105473,0.264234,0.0527209,0.0559955,0.0856513,0.0997262,0.105039,0.050305,0.097287,0.108414,0.0126852,0.140712,0.0161013,0.0641647,0.21908,0.0569216,0.0845136
-35.1403,0.983203,0.171945,4,15,0,43.8654,0.110293,0.0280625,0.0372905,0.136512,0.0894283,0.186705,0.0860634,0.0761869,0.0777847,0.0210893,0.0617298,0.0966613,0.0705021,0.0815557,0.111731,0.0359141,0.0657898,0.0686629,0.0181851,0.167689,0.00124317,0.0853999,0.0512066,0.122368,0.0880011
-40.5723,0.985815,0.171945,4,15,0,45.8484,0.203136,0.0438332,0.222431,0.125115,0.111098,0.0323961,0.101254,0.0930463,0.108702,0.386961,0.0237318,0.111055,0.126847,0.0429901,0.150072,0.185293,0.0511357,0.203225,0.172408,0.128953,0.00035744,0.0823005,0.252089,0.107507,0.162079
-43.1746,0.926963,0.171945,4,15,0,57.8198,0.0826046,0.13977,0.0138685,0.137108,0.0790083,0.0835591,0.101164,0.155371,0.0122478,0.0249305,0.00658218,0.0267266,0.0353433,0.0141557,0.0590019,0.0235559,0.156343,0.108858,0.0268987,0.0642505,0.000270437,0.0417213,0.122513,0.124313,0.0659089
-42.9726,0.971949,0.171945,4,15,0,53.5896,0.0975033,0.0542172,0.046661,0.0617822,0.0393713,0.0168839,0.00752535,0.0501155,0.218069,0.171747,0.00070826,0.0708374,0.147045,0.038931,0.134903,0.0990889,0.033679,0.0563789,0.111801,0.168782,0.00037188,0.115159,0.0872976,0.0578911,0.0777964
-39.2069,0.960077,0.171945,4,15,0,53.6684,0.149457,0.0962186,0.146243,0.150283,0.173673,0.131185,0.0220489,0.138394,0.0291892,0.0416995,0.0172868,0.143136,0.053789,0.230588,0.113169,0.0604585,0.187237,0.0537985,0.0523169,0.202608,0.260025,0.0707496,0.217249,0.0091335,0.119249
-38.6218,0.851722,0.171945,4,15,0,53.3961,0.102713,0.171697,0.0136253,0.154589,0.00374538,0.0771243,0.19637,0.103113,0.0434444,0.186449,0.176236,0.0730449,0.150965,0.0476559,0.0171271,0.107467,0.0216708,0.216513,0.0797104,0.179338,0.00534222,0.0487862,0.0912346,0.107475,0.081953
-40.3657,0.937164,0.171945,4,15,0,49.8597,0.156361,0.0681958,0.00294978,0.188275,0.00526552,0.173398,0.100889,0.114472,0.0606819,0.152104,0.129518,0.213857,0.108556,0.208205,0.0689348,0.0518437,0.0156076,0.0857999,0.0631892,0.0637705,0.0208397,0.0947001,0.13572,0.286108,0.124758
-41.7553,0.835878,0.171945,4,15,0,54.7848,0.19791,0.42711,0.00345375,0.250207,0.0159059,0.155691,0.294432,0.0831835,0.224237,0.136655,0.255778,0.0534006,0.120309,0.175661,0.113787,0.0190228,0.0125299,0.0516055,0.0588984,0.185584,0.00996203,0.0389903,0.305261,0.164941,0.157909
-39.257,0.979065,0.171945,4,15,0,48.5789,0.164093,0.174778,0.00398009,0.345003,0.0566073,0.159436,0.064748,0.06508,0.264709,0.132131,0.183076,0.24388,0.0719634,0.245558,0.174293,0.0227452,0.0207717,0.191018,0.110896,0.0988887,0.0116286,0.036212,0.262934,0.184781,0.130927
-41.5455,0.782995,0.171945,4,31,0,54.611,0.0702583,0.0339339,0.102756,0.0102069,0.0484074,0.0254983,0.0411947,0.0743596,0.0189569,0.0386231,0.0536774,0.00258053,0.0205038,0.01681,0.0164355,0.0087061,0.0545243,0.0738702,0.0316147,0.0449292,0.136813,0.0439328,0.024823,0.0444373,0.056058
-39.6509,0.961402,0.171945,4,15,0,54.4965,0.0885549,0.0993245,0.0636341,0.00815797,0.142698,0.0786362,0.0420464,0.0987576,0.139681,0.0278602,0.0300031,0.0021281,0.0364051,0.085633,0.0160962,0.0146838,0.133916,0.117423,0.0729733,0.136311,0.0210908,0.0521758,0.0561736,0.0171136,0.0706566
-47.6775,0.897021,0.171945,4,15,0,57.212,0.113961,0.0141049,0.110445,0.149465,0.0283346,0.0580319,0.123308,0.107699,0.0423735,0.182756,0.169642,0.00134207,0.173182,0.128701,0.0273194,0.00021993,0.029631,0.121313,0.0475176,0.114074,0.158729,0.0124028,0.162388,0.00469333,0.0909274
-42.9736,0.863984,0.171945,4,15,0,61.6716,0.10399,0.186805,0.10294,0.150477,0.00644574,0.196751,0.00799342,0.0631821,0.0898612,0.0837555,0.0660806,0.00216707,0.0532059,0.131092,0.105853,0.00279468,0.00321454,0.06001,0.101146,0.198139,0.0413761,0.0342983,0.175747,0.0532004,0.082972
-37.7077,0.977343,0.171945,4,31,0,56.1947,0.0422662,0.0268443,0.0421147,0.0543524,0.0627611,0.00845656,0.00382233,0.0350053,0.0449328,0.0684176,0.0705819,0.00898042,0.0659646,0.0399385,0.0538799,0.0812046,0.00715371,0.0275584,0.0332472,0.104822,0.00480799,0.0139519,0.0561205,0.029239,0.0337235
-38.0885,0.941748,0.171945,4,15,0,44.4612,0.0631626,0.0340896,0.0346011,0.114389,0.0118948,0.0164896,0.00855994,0.0962059,0.103709,0.0543287,0.0764519,0.0131873,0.0322745,0.0328632,0.0228656,0.0456046,0.0239006,0.0947654,0.0644008,0.0551469,0.0041218,0.00970882,0.0634499,0.0399261,0.0503965
-40.0277,0.918834,0.171945,4,15,0,51.4645,0.104462,0.124466,0.0513603,0.0716831,0.00612308,0.0152197,0.0202142,0.109951,0.0664492,0.0640315,0.0383365,0.0183224,0.0115593,0.0205359,0.0313381,0.024246,0.0294293,0.101792,0.0662112,0.247535,0.039338,0.029774,0.0652779,0.0600967,0.083349
-42.2561,0.733153,0.171945,4,15,0,53.6902,0.093493,0.0389165,0.0270465,0.11621,0.0215448,0.0435297,0.0663195,0.0490496,0.0952098,0.0529743,0.0508537,0.00593485,0.053826,0.022567,0.177614,0.0023284,0.109983,0.0567701,0.0207162,0.00729003,0.108515,0.153343,0.130428,0.107665,0.0745967
-40.0361,0.950677,0.171945,4,31,0,52.4316,0.0532522,0.0785777,0.0736464,0.0216967,0.0613803,0.0275033,0.0290289,0.00665031,0.0325504,0.0412791,0.0344591,0.115033,0.0587647,0.0637063,0.0128176,0.0352191,0.0213809,0.00812173,0.0802568,0.0273859,0.00421505,0.0100919,0.0141863,0.0288625,0.0424891
-36.3865,0.99014,0.171945,4,15,0,51.4256,0.0294018,0.02292,0.0132844,0.0458316,0.026895,0.0289422,0.0264171,0.00711003,0.0474343,0.0368265,0.00441009,0.0129152,0.0138213,0.0326189,0.00828069,0.0221753,0.00412391,0.0215584,0.0168792,0.0491595,0.0452429,0.0326813,0.0679625,0.0138859,0.0234592
-35.0039,0.925805,0.171945,4,15,0,43.6303,0.0298996,0.0355423,0.0247378,0.00171871,0.0339365,0.0332501,0.0299626,0.0464988,0.0164617,0.0245116,0.0164494,0.0613678,0.054458,0.0301864,0.0391291,0.00468842,0.0312862,0.0284023,0.0078149,0.0362616,0.0211717,0.0268365,0.0124196,0.02329,0.0238564
-35.3245,0.971518,0.171945,4,15,0,42.8395,0.0291484,0.0275197,0.0269709,0.0015033,0.0307001,0.0413075,0.0422794,0.0467435,0.0200599,0.0155885,0.0151514,0.0587762,0.0463077,0.0264463,0.0328106,0.00510283,0.0281515,0.0219566,0.00664608,0.0380045,0.0203728,0.0311154,0.0134755,0.0210489,0.0232571
-36.0387,0.854321,0.171945,4,15,0,48.9284,0.0497494,0.0287701,0.0574775,0.0204135,0.0168633,0.0147477,0.013625,0.0403537,0.0762952,0.083017,0.00297617,0.0347316,0.0153997,0.0608192,0.0583279,0.0223156,0.0197222,0.084858,0.0140837,0.0626416,0.0667307,0.0485401,0.0965831,0.0815278,0.0396943
-40.0958,0.917673,0.171945,4,15,0,47.7277,0.0533487,0.0126152,0.00414684,0.014786,0.0190585,0.0991247,0.0254449,0.0923334,0.0375918,0.0380012,0.00225086,0.0682545,0.0580663,0.0455894,0.0512369,0.00611491,0.0040559,0.0310052,0.024455,0.0629359,0.0520696,0.0785757,0.0207375,0.0364893,0.0425661
-40.9408,0.935088,0.171945,4,15,0,58.3349,0.0245698,0.03643,0.00429443,0.0145302,0.000120551,0.00208856,0.0400212,0.0117857,0.0258047,0.0167722,0.0464154,0.0142783,0.0217623,0.00822566,0.0282996,0.0198302,0.0166388,0.0440947,0.00443835,0.0443961,0.0277273,0.0174421,0.0243885,0.0155001,0.0196039
-51.6672,0.867009,0.171945,4,15,0,58.0261,0.0333119,0.0210281,0.0017301,0.0474111,2.08106e-05,0.00329175,0.0110151,0.063993,0.0225645,0.0547308,0.00197639,0.0458933,0.0175214,0.045429,0.0295552,0.0452471,0.00623762,0.00851753,0.000218256,0.031917,0.012668,0.0060122,0.0365747,0.0220952,0.026579
