# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=12
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 5a_halfnormal_uni - draws_12.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-49.2645,0.916548,0.138274,4,15,0,59.1558,0.133616,0.0587669,0.000499879,0.00777226,0.00416688,0.103247,0.246091,0.144458,0.0177302,0.0112834,0.0598437,0.103251,0.0179224,0.0212369,0.0933298,0.0597205,0.0685356,0.0307241,0.00580048,0.194545,0.0888929,0.0447231,0.0328338,0.136262,0.10661
-51.4754,0.961522,0.138274,5,31,0,66.8499,0.0862023,0.0191381,0.182948,0.0879972,0.00247969,0.0186561,0.00512281,0.0425288,0.00189178,0.00354281,0.0282444,0.0160509,0.123962,0.13932,0.0479989,0.0686401,0.060208,0.137173,0.151608,0.0215114,0.0334487,0.0868718,0.0324931,0.00245814,0.0687795
-45.6973,0.930357,0.138274,4,15,0,59.6635,0.0643432,0.0456312,0.0923255,0.0476546,0.00231278,0.0114666,0.00931409,0.0332495,0.00370249,0.004373,0.0405707,0.0242832,0.10906,0.0771824,0.0776719,0.06568,0.120486,0.15075,0.107643,0.0283913,0.0259801,0.0641147,0.0247861,0.00283949,0.0513385
-43.0654,0.921979,0.138274,4,31,0,54.5943,0.0918722,0.100987,0.0247432,0.0820206,0.00508805,0.00742154,0.0143634,0.0624703,0.00452474,0.0153344,0.0667519,0.0410799,0.0627131,0.106786,0.0773046,0.105162,0.134938,0.128088,0.093643,0.0188143,0.0203859,0.0705237,0.0463918,0.00430879,0.0733035
-48.2893,0.950229,0.138274,4,15,0,55.4866,0.0975846,0.192547,0.0252122,0.153184,0.00937812,0.00456631,0.0151663,0.274461,0.0103577,0.0117102,0.036539,0.0632167,0.0419295,0.151103,0.0483802,0.0568976,0.166775,0.0570722,0.1556,0.0547909,0.0413271,0.206829,0.0578898,0.00288043,0.0778613
-42.4183,0.931444,0.138274,4,31,0,59.3233,0.084765,0.0755856,0.1675,0.0815321,0.00880376,0.00709266,0.00267538,0.0278437,0.0235621,0.0659385,0.14642,0.105229,0.0754113,0.0435673,0.018224,0.0725093,0.0795674,0.0291968,0.0691272,0.0971631,0.0762622,0.042769,0.239081,0.00272764,0.0676327
-38.718,0.99577,0.138274,4,15,0,47.4289,0.063228,0.0625482,0.0371651,0.0934091,0.0154761,0.0104872,0.00407456,0.0260396,0.106816,0.0280606,0.0322924,0.0801247,0.0663676,0.126518,0.0473194,0.12958,0.0418229,0.0944379,0.0657217,0.162357,0.0471273,0.0131611,0.0419956,0.00239318,0.0504487
-40.0229,0.720333,0.138274,4,31,0,51.6712,0.0964902,0.00899039,0.108583,0.203824,0.052408,0.0722157,0.00766916,0.0333654,0.100448,0.0876013,0.0827036,0.0713745,0.199687,0.0131655,0.0788729,0.128074,0.0457336,0.155177,0.126572,0.142244,0.158949,0.0255421,0.169648,0.00332902,0.0769881
-35.5909,0.971941,0.138274,4,15,0,47.4641,0.0812618,0.137986,0.0636423,0.0737989,0.0943217,0.0879446,0.00165627,0.0728275,0.0962498,0.10255,0.107339,0.112159,0.0253579,0.0134676,0.109287,0.0442994,0.0444925,0.0671222,0.0432477,0.104127,0.00366249,0.132937,0.101814,0.0311975,0.0648376
-34.326,0.967672,0.138274,5,31,0,43.817,0.0448902,0.0244175,0.0245304,0.0126655,0.0218824,0.0217165,0.00267018,0.0455426,0.0164689,0.0197433,0.01808,0.0358647,0.0684682,0.0789956,0.0187098,0.0481438,0.0492875,0.0416435,0.0402573,0.0495778,0.0470093,0.0194483,0.040717,0.0580898,0.0358172
-38.015,0.911902,0.138274,5,31,0,48.5634,0.0677924,0.0812322,0.0823948,0.00324557,0.0262199,0.0526479,0.0484907,0.00555536,0.106916,0.111188,0.0485545,0.103319,0.0201892,0.00911782,0.08268,0.00175628,0.0325616,0.0585168,0.0368899,0.103125,0.0531399,0.0726523,0.0809676,0.0575851,0.0540905
-41.2126,0.889451,0.138274,5,63,0,51.9989,0.040056,0.0246644,0.0110222,0.0150693,0.0384342,0.0274041,0.00646207,0.0605193,0.0133904,0.0115338,0.033285,0.00171884,0.0381306,0.00340096,0.0288299,0.063697,0.0339805,0.0221634,0.00873018,0.016677,0.0244504,0.0142079,0.0107236,0.0270356,0.0319601
-38.1099,0.98903,0.138274,4,15,0,50.7418,0.026304,0.0312308,0.0255618,0.033204,0.0205255,0.0187624,0.0349608,0.00950888,0.0105624,0.0293714,0.0112941,0.00602148,0.0200656,0.0627251,0.0259288,0.011354,0.00387163,0.0309077,0.0452778,0.0154403,0.0226294,0.00171626,0.0130945,0.0203282,0.0209876
-39.88,0.971247,0.138274,4,15,0,48.6502,0.0266786,0.0191715,0.00724949,0.0234775,0.0355112,0.0333481,0.0194059,0.0189557,0.0396444,0.00462679,0.0149032,0.00728248,0.0384281,0.00424972,0.0106374,0.0217503,0.02153,0.0181859,0.0108857,0.0120978,0.00559608,0.000900668,0.0293755,0.0111375,0.0212865
-39.865,0.999587,0.138274,4,15,0,48.1514,0.0231888,0.0459573,0.0115692,0.0305667,0.018506,0.0293434,0.00678956,0.039883,0.0270729,0.020308,0.0221914,0.00626371,0.028446,0.00361403,0.043171,0.0186196,0.0374894,0.0251469,0.0184349,0.00931617,0.0135884,0.000573744,0.0104973,0.00480877,0.018502
-42.3719,0.91372,0.138274,4,31,0,51.2261,0.030142,0.00274049,0.00690648,0.0203859,0.0256742,0.0198245,0.00228796,0.011114,0.0172603,0.0309159,0.0243621,0.0518726,0.00534327,0.0339443,0.00343488,0.0107645,0.00133584,0.0166804,0.0273606,0.0770153,0.022654,0.0423817,0.0586686,0.0534144,0.0240499
-44.5572,0.967538,0.138274,4,15,0,52.3455,0.0315196,0.00231647,0.00698019,0.0175559,0.0259568,0.0169665,0.0019792,0.00959075,0.0193242,0.0278914,0.0393972,0.0724862,0.00542671,0.0306505,0.00345326,0.00932726,0.00124522,0.0173816,0.0222765,0.0820411,0.0229434,0.0440314,0.0654057,0.0557557,0.025149
-43.1861,0.793923,0.138274,4,31,0,59.1702,0.0355312,0.00931435,0.00673591,0.0105422,0.0769246,0.0558771,0.00645912,0.00934629,0.016208,0.0352018,0.0353792,0.0354347,0.00480028,0.0441992,0.0191615,0.0293668,0.0135309,0.114388,0.0106118,0.0218606,0.0791403,0.0153025,0.0297608,0.0554729,0.0283498
-47.7002,0.522616,0.138274,5,31,0,55.5468,0.0290456,0.0170415,0.0268808,0.0577319,0.00324256,0.0125694,0.0768382,0.0753115,0.0279554,0.00986672,0.0329878,0.0138298,0.0581538,0.0192942,0.0255822,0.020922,0.0542363,0.000160914,0.0313121,0.0520322,0.00101088,0.00384123,0.0274343,0.00821418,0.023175
-53.0546,0.993095,0.138274,4,15,0,63.2776,0.0817165,0.0149799,0.0110266,0.0593031,0.00872008,0.0651798,0.0247333,0.0146149,0.11385,0.00749456,0.0923531,0.115923,0.0315575,0.129005,0.0746851,0.128889,0.00316052,0.000319921,0.0187822,0.153204,0.00206119,0.00288989,0.017707,0.00415199,0.0652004
-47.5555,0.960684,0.138274,4,15,0,60.3941,0.0446115,0.127556,0.0105285,0.0936637,0.0491005,0.0139175,0.0822565,0.0268397,0.0591984,0.00558538,0.0656835,0.0529652,0.0230851,0.0544522,0.0613526,0.0516774,0.00161444,0.000377234,0.0609324,0.0534037,0.00369544,0.0076778,0.0183217,0.00517828,0.0355949
-46.3962,0.963189,0.138274,5,47,0,61.1281,0.101243,0.0173471,0.00412981,0.0428958,0.0873028,0.0125755,0.0136305,0.183554,0.0613692,0.159043,0.0388027,0.0275184,0.0161509,0.0290976,0.0266819,0.0966273,0.00151688,0.0515886,0.0432057,0.240939,0.155794,0.0282528,0.0452002,0.0235254,0.0807805
-44.1196,0.802417,0.138274,4,15,0,56.6839,0.106458,0.025563,0.00432298,0.0269896,0.0744244,0.0163331,0.0121595,0.0948629,0.0877464,0.151482,0.0423985,0.023743,0.0191461,0.0225911,0.0338437,0.117703,0.00155834,0.0653562,0.0353709,0.180087,0.0461099,0.0263835,0.0645134,0.0183763,0.0849416
-37.2297,0.970104,0.138274,4,15,0,52.3951,0.0993633,0.0300807,0.0366894,0.0590073,0.0727709,0.0111108,0.039024,0.0547829,0.0583762,0.0264202,0.113309,0.0853854,0.0672899,0.00887548,0.0797615,0.0412339,0.00230612,0.0974255,0.112186,0.0624263,0.0571366,0.13309,0.100231,0.0630023,0.0792805
-42.4622,0.970064,0.138274,4,15,0,49.7408,0.18885,0.0217686,0.161033,0.195244,0.106591,0.0339466,0.0194717,0.18092,0.154127,0.00589096,0.0447635,0.0952462,0.0834158,0.181565,0.138888,0.156631,0.00252384,0.116119,0.0228965,0.173651,0.00947386,0.0504707,0.0543348,0.136593,0.150681
-38.6585,0.987177,0.138274,4,31,0,48.7874,0.110324,0.0411589,0.185378,0.155447,0.0659905,0.115701,0.0158834,0.160473,0.162823,0.00437793,0.0498434,0.0796254,0.209947,0.145859,0.123685,0.192675,0.00627415,0.15035,0.0226294,0.191824,0.00774286,0.0804023,0.0632825,0.148335,0.0880259
-36.2755,0.872738,0.138274,4,15,0,49.7553,0.0938692,0.18903,0.0104794,0.121288,0.0329921,0.0749427,0.163987,0.103715,0.0531974,0.111018,0.106961,0.125208,0.0198825,0.0809476,0.0538151,0.0623812,0.02838,0.121629,0.139576,0.0435878,0.0151495,0.106407,0.0401022,0.0226116,0.0748969
-38.8256,0.917894,0.138274,4,15,0,49.6977,0.122382,0.261917,0.0132215,0.172466,0.0128439,0.122648,0.165473,0.04317,0.0613071,0.153361,0.0395157,0.148691,0.0185728,0.164976,0.0424901,0.0567263,0.0168991,0.152877,0.152177,0.10952,0.0169824,0.128853,0.0396872,0.0477691,0.0976465
-38.9308,0.943292,0.138274,4,31,0,54.1413,0.120127,0.0494454,0.0654732,0.168967,0.0661244,0.117952,0.129888,0.165711,0.0221803,0.0746482,0.326273,0.0529723,0.00987769,0.0600772,0.023393,0.0974137,0.00393718,0.0862262,0.0238536,0.142531,0.0675343,0.104203,0.117334,0.279414,0.0958472
-36.0701,0.992488,0.138274,4,15,0,44.4907,0.132959,0.339802,0.0799888,0.166701,0.208796,0.114031,0.147197,0.16534,0.0499555,0.0697941,0.0576389,0.0650091,0.0576471,0.192228,0.0450914,0.138746,0.00152194,0.178084,0.0216589,0.214504,0.088631,0.0767003,0.229326,0.0493763,0.106086
-37.5962,0.91177,0.138274,4,15,0,48.5467,0.15514,0.0225217,0.0340358,0.230542,0.0547271,0.0237243,0.119316,0.188279,0.240883,0.0322092,0.192276,0.0697604,0.204575,0.0411948,0.0339584,0.136514,0.00911012,0.180147,0.0246673,0.123508,0.0554601,0.118207,0.194261,0.28538,0.123784
-36.5677,0.990372,0.138274,4,15,0,46.2089,0.118643,0.0405799,0.227132,0.0981327,0.0866395,0.154005,0.137228,0.0870922,0.0604067,0.262586,0.0495867,0.0112378,0.0426604,0.0929606,0.085314,0.136838,0.00798636,0.121947,0.141464,0.217326,0.0289784,0.10176,0.0992071,0.0520401,0.0946631
-41.4668,0.884062,0.138274,4,15,0,50.2607,0.19125,0.598423,0.0695051,0.0814111,0.210921,0.0994689,0.181795,0.0902161,0.113883,0.0846545,0.0497719,0.02301,0.135704,0.16148,0.0331244,0.174227,0.00792022,0.217964,0.119872,0.0903593,0.0232475,0.155495,0.147791,0.376368,0.152595
-40.9927,0.9962,0.138274,4,15,0,51.1928,0.192759,0.443844,0.0558399,0.061584,0.244652,0.123477,0.172955,0.104524,0.119423,0.067409,0.0428986,0.0253064,0.102591,0.163202,0.0327805,0.178943,0.00874292,0.193901,0.143419,0.076479,0.0191669,0.134958,0.117533,0.351159,0.1538
-40.3671,0.967544,0.138274,4,15,0,53.3998,0.242357,0.0338621,0.0201386,0.205592,0.033622,0.0177134,0.088956,0.122886,0.115192,0.21986,0.1952,0.182153,0.140712,0.124799,0.291053,0.0954881,0.00569925,0.157226,0.0170687,0.184467,0.144342,0.0492828,0.333299,0.0542473,0.193373
-38.6636,0.976988,0.138274,4,15,0,55.3871,0.166949,0.0139833,0.103689,0.249367,0.194334,0.355039,0.0811476,0.124519,0.106134,0.137248,0.0344085,0.0753885,0.13658,0.119692,0.129984,0.0167812,0.0212479,0.208401,0.0117003,0.163679,0.0517605,0.171558,0.207815,0.326482,0.133206
-38.0471,1,0.138274,4,15,0,46.5054,0.168225,0.0122101,0.145855,0.0763021,0.107255,0.0216288,0.13626,0.07924,0.07162,0.235329,0.0490349,0.186537,0.128923,0.199516,0.124709,0.0295308,0.00648286,0.192194,0.0195252,0.173872,0.0986025,0.0421325,0.262243,0.0776322,0.134224
-37.5239,0.979619,0.138274,4,15,0,45.4339,0.200802,0.429733,0.0606754,0.30062,0.0781822,0.230042,0.0441814,0.118507,0.20824,0.0610165,0.278669,0.0262203,0.0600256,0.0517441,0.208429,0.282559,0.0350468,0.135714,0.150734,0.184021,0.018399,0.109223,0.0335448,0.199256,0.160217
-36.7883,0.939364,0.138274,4,15,0,51.502,0.127232,0.136355,0.0406215,0.290407,0.0598997,0.13152,0.0443082,0.307116,0.106697,0.0355739,0.208635,0.0163273,0.136589,0.0281861,0.303435,0.148521,0.0752912,0.118473,0.123799,0.208287,0.0177046,0.189282,0.104621,0.13647,0.101517
-40.9753,0.887101,0.138274,4,15,0,50.7908,0.17482,0.215443,0.0911632,0.14732,0.0155332,0.092862,0.0854413,0.0324158,0.333407,0.454579,0.0392192,0.0203195,0.110599,0.0294312,0.0284255,0.243963,0.0294953,0.202099,0.025299,0.158599,0.0481545,0.0727166,0.342841,0.137735,0.139486
-35.072,0.987861,0.138274,4,15,0,51.5764,0.0931314,0.0489233,0.0803692,0.0506647,0.0128704,0.0769798,0.0877207,0.181117,0.0243162,0.0159787,0.160152,0.114815,0.0449093,0.0595317,0.0202941,0.0510759,0.0817929,0.0244043,0.151542,0.152888,0.0633539,0.0676133,0.0454102,0.089143,0.0743081
-40.0949,0.951832,0.138274,4,15,0,49.5568,0.21988,0.197312,0.118179,0.139959,0.0130848,0.113323,0.0975873,0.064346,0.00370258,0.417493,0.0442826,0.0927138,0.0992828,0.228219,0.238827,0.253029,0.120541,0.403773,0.0307556,0.105665,0.0588862,0.0853284,0.134864,0.0569989,0.175439
-38.4869,0.912136,0.138274,5,31,0,53.6336,0.194102,0.213461,0.132661,0.0969198,0.0515579,0.110579,0.0358514,0.414618,0.00513745,0.0146792,0.167486,0.0971157,0.156964,0.108028,0.172954,0.0603351,0.0771351,0.0143847,0.0756021,0.275116,0.0962777,0.129414,0.27581,0.0771842,0.154871
-40.1398,0.953287,0.138274,4,15,0,49.8929,0.170493,0.193521,0.0915109,0.10056,0.0315261,0.224121,0.320409,0.131337,0.00353025,0.00678362,0.107791,0.113532,0.0638566,0.249358,0.182752,0.17464,0.176615,0.00724925,0.155799,0.148536,0.108869,0.0689703,0.276805,0.226666,0.136034
-35.1464,0.962821,0.138274,4,15,0,49.7512,0.194297,0.264207,0.127547,0.395799,0.15558,0.0372155,0.0404595,0.329166,0.0150958,0.127603,0.129962,0.0418402,0.0730945,0.0889098,0.148444,0.112999,0.0987787,0.487725,0.0443377,0.206853,0.0635393,0.112237,0.173828,0.14791,0.155026
-36.357,0.857945,0.138274,4,15,0,47.4292,0.220969,0.296276,0.154042,0.191302,0.0103229,0.0343684,0.0324224,0.177823,0.260831,0.314673,0.275878,0.0314539,0.143919,0.310284,0.148175,0.253409,0.0690794,0.0845639,0.184421,0.249245,0.143869,0.12452,0.512107,0.378014,0.176307
-30.699,0.936825,0.138274,4,15,0,46.4602,0.106584,0.105266,0.0807375,0.230791,0.0290566,0.223271,0.116187,0.069098,0.0365719,0.0782532,0.0289479,0.0996286,0.0996821,0.0591293,0.126209,0.106931,0.0669141,0.112487,0.0462266,0.170723,0.0452245,0.108809,0.09626,0.0898132,0.0850418
-34.5581,0.874528,0.138274,4,15,0,42.9173,0.15111,0.0859904,0.126911,0.21873,0.0897447,0.0620618,0.19736,0.253075,0.111899,0.231542,0.00800797,0.137432,0.137149,0.0696743,0.27537,0.123269,0.220496,0.162533,0.0118157,0.224503,0.0944681,0.0524926,0.140881,0.0262157,0.120568
-36.0406,0.949531,0.138274,4,15,0,44.4174,0.181415,0.0648611,0.210931,0.138634,0.073872,0.0679839,0.129928,0.271044,0.0604877,0.124581,0.00934144,0.134455,0.1344,0.11542,0.263278,0.0569695,0.237396,0.0906704,0.0280746,0.251969,0.193748,0.112048,0.248161,0.0361882,0.144748
-34.0052,0.954907,0.138274,4,15,0,48.7927,0.0908382,0.06238,0.0404164,0.191313,0.0559673,0.0688736,0.120129,0.0932247,0.136096,0.163755,0.0130092,0.0733095,0.0348354,0.0905874,0.0652161,0.200324,0.026875,0.0860061,0.0358087,0.160975,0.016019,0.0987147,0.160182,0.0175693,0.0724784
-37.1986,0.980726,0.138274,4,15,0,42.6855,0.097136,0.109374,0.0099218,0.0496303,0.122773,0.0942509,0.0600295,0.112708,0.0637583,0.0241989,0.137231,0.0863902,0.153876,0.0969983,0.157575,0.021237,0.161291,0.0589665,0.0946364,0.159533,0.00401515,0.0268279,0.0807145,0.00519815,0.0775033
-37.0881,0.965931,0.138274,4,15,0,44.0771,0.0879461,0.0613452,0.0120153,0.0560825,0.110229,0.142286,0.0987228,0.0869492,0.04798,0.0291873,0.111026,0.0844301,0.158571,0.0810361,0.196858,0.016336,0.133859,0.0640283,0.0747633,0.164619,0.00575481,0.0403078,0.0635141,0.00660429,0.0701709
-35.4637,0.987808,0.138274,4,31,0,45.0803,0.0771324,0.0463723,0.0325599,0.0711932,0.0668585,0.0451912,0.0333575,0.104597,0.0687745,0.0571313,0.124132,0.0896515,0.0669689,0.0385022,0.0435932,0.00985241,0.119236,0.143991,0.0724455,0.102515,0.00372953,0.024912,0.046827,0.00602283,0.0615428
-36.6239,0.931204,0.138274,4,15,0,44.4703,0.065799,0.0461289,0.0340474,0.0535384,0.065574,0.0843648,0.0368461,0.0774108,0.0629013,0.0489599,0.0499335,0.152175,0.0446795,0.0346071,0.0311371,0.0145386,0.135682,0.132956,0.0767189,0.0944371,0.00339592,0.0271813,0.0604944,0.00666329,0.0525
-37.1122,0.981483,0.138274,4,15,0,46.4073,0.0916532,0.0312481,0.0438805,0.0737703,0.0617049,0.0386666,0.0995288,0.083529,0.0407698,0.0583641,0.0962461,0.0965501,0.0962497,0.178358,0.0451025,0.0142628,0.13783,0.0638034,0.0379828,0.109977,0.00297356,0.00966044,0.0784598,0.00965919,0.0731287
-40.0985,0.742456,0.138274,4,15,0,49.8232,0.121713,0.0420193,0.0491698,0.0938821,0.120145,0.0502214,0.0612943,0.0895437,0.035787,0.0834091,0.0662712,0.101335,0.0916119,0.100171,0.0384632,0.00902911,0.0736706,0.0628086,0.0263211,0.110794,0.0038143,0.00680816,0.0569702,0.00966642,0.0971133
-39.3248,0.960172,0.138274,4,31,0,50.8066,0.0909346,0.0546314,0.0079811,0.0736337,0.115021,0.168281,0.0631885,0.149034,0.0536233,0.0944978,0.199981,0.122573,0.123646,0.0690372,0.0156387,0.0114995,0.131787,0.100406,0.0416331,0.181215,0.00182129,0.0301857,0.0892487,0.0188501,0.0725553
-42.923,0.99087,0.138274,4,31,0,52.2641,0.11703,0.158944,0.00123109,0.112872,0.0851754,0.03686,0.139197,0.0439498,0.23796,0.145124,0.0365067,0.0698353,0.0543691,0.184108,0.200987,0.0609585,0.059735,0.167061,0.0172369,0.107597,0.00416903,0.00800717,0.0121285,0.0261712,0.0933768
-48.4266,0.960325,0.138274,4,31,0,55.1869,0.160569,0.215858,0.00266724,0.0679105,0.0358311,0.0825718,0.146882,0.0225683,0.261031,0.0759725,0.038081,0.153464,0.033704,0.15238,0.245335,0.0247052,0.0624995,0.230337,0.0179832,0.323928,0.00356917,0.0164597,0.00906383,0.0126206,0.128116
-44.528,0.974128,0.138274,4,31,0,60.2554,0.147285,0.136569,0.00514537,0.280539,0.221711,0.047535,0.169278,0.0110857,0.0743291,0.24832,0.292955,0.0616415,0.117733,0.149851,0.0660693,0.047939,0.14462,0.127495,0.0106904,0.0628237,0.00514368,0.0162989,0.0755596,0.029156,0.117517
-40.844,0.973841,0.138274,4,15,0,50.9189,0.0746392,0.0357283,0.181192,0.0292675,0.0114352,0.0513246,0.0185339,0.0246083,0.105131,0.0130418,0.0104189,0.110336,0.0568292,0.0630408,0.133441,0.0348646,0.0334521,0.100264,0.012768,0.0502517,0.0065335,0.104801,0.144094,0.152581,0.0595535
