# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=8
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 6a_skewnormal_uni - draws_8.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-11.7864,0.989415,0.124457,5,31,0,25.5528,0.209186,0.176484,-1.25011,-1.01781,-0.63695,-1.3743,-1.0885,-0.0546143,-0.503547,-0.60786,-0.514788,-1.9085,-0.61671,-0.883707,-2.38441,-1.6595,-0.582575,-0.599247,0.0143834,-0.792427,-0.292451,-1.0229,-0.313097,-0.358373,-1.19822,-10.7447,-0.0114384,0.0295584,0.0967746,-0.0333566,0.0170829,0.199548,0.120318,0.101909,0.118334,-0.127634,0.100347,0.0532258,-0.211624,-0.0836893,0.106371,0.103429,0.211725,0.0693353,0.157573,0.0286602,0.15393,0.145939,-0.00228153,0.068978
-10.8398,0.655663,0.124457,5,31,0,26.5362,0.153137,0.17145,0.067525,-0.907567,-0.0282805,-0.796143,-1.04357,-1.99388,-0.782861,-1.711,-0.179521,0.0726251,-0.607859,-0.887696,-1.2069,0.0702403,-0.721822,-0.791479,-1.10291,-1.43491,-0.31003,-0.361385,-0.733434,-0.397881,-0.514619,-1.44782,0.164714,-0.00246549,0.148288,0.0166381,-0.0257825,-0.188714,0.0189153,-0.140213,0.122358,0.165588,0.0489194,0.000941344,-0.0537864,0.16518,0.0293805,0.0174377,-0.0359567,-0.0928783,0.0999822,0.0911774,0.0273896,0.0849201,0.0649055,0.0405781
-10.318,0.0754125,0.124457,4,15,0,28.3551,0.147794,0.217462,-0.042154,-0.990589,0.120236,-0.623693,-1.3965,-2.03681,-0.930925,-1.58776,-0.556552,-0.232153,-0.587946,-0.893297,-1.24445,-0.043172,-0.699632,-0.804538,-1.00574,-1.5218,-0.44331,-0.330824,-0.972684,-0.51785,-0.250418,-6.75633,0.138627,-0.067622,0.173941,0.0121642,-0.155893,-0.295136,-0.0546472,-0.197485,0.0267648,0.0973095,0.0199378,-0.0464647,-0.122827,0.138406,-0.00434972,-0.0271629,-0.0709163,-0.183141,0.0513907,0.0758521,-0.0637283,0.0351809,0.0933375,-0.0238462
-5.80495,0.985817,0.124457,5,31,0,17.8005,0.115238,0.0725721,-0.966923,-0.349985,-1.01795,-0.634933,-0.0746105,-1.35524,-0.307141,-0.558633,-0.34161,-0.944394,-1.00894,-0.0917742,-0.135199,-0.543949,-0.178977,-0.444608,-0.722572,-0.877184,-0.120921,-1.03285,-0.148963,-0.53606,-0.50877,-21.5707,0.0450668,0.0898393,0.0413636,0.06916,0.109824,0.0168861,0.0929485,0.0746973,0.0904471,0.0467017,0.0420173,0.108578,0.105427,0.0757629,0.10225,0.0829723,0.0627998,0.0515793,0.106463,0.0402822,0.104428,0.0763355,0.078316,0.0573964
-8.36892,0.495906,0.124457,5,31,0,15.3171,0.202689,0.15849,-1.1344,-0.230565,0.0317982,-0.747105,-1.02734,-0.443025,-0.361897,-0.578981,-0.779831,-0.920978,-0.054169,-1.66082,-0.589898,-0.480304,-0.436969,-0.856736,-0.0173721,-0.167121,-0.207754,-1.08221,-0.540618,-1.44045,-0.48876,-14.4672,0.0228982,0.166147,0.207729,0.0842807,0.0398668,0.132474,0.145332,0.110927,0.079094,0.0567237,0.194104,-0.0605341,0.109196,0.126566,0.133434,0.0669054,0.199936,0.176202,0.169762,0.0311704,0.117007,-0.0256073,0.125226,0.0765337
-10.4103,0.810164,0.124457,5,31,0,20.8177,0.133369,0.0979789,-1.48383,-0.323289,-0.751714,-1.2116,-1.57345,-0.074126,-0.194198,-0.427436,-1.19473,-0.792362,-0.511503,-1.27821,-1.19836,-0.0826856,-0.251546,-0.626045,-1.18303,-0.29946,-1.00873,-0.844285,-0.0436829,-1.09351,-0.725784,-14.8231,-0.0120158,0.101693,0.0597166,0.0146573,-0.0207959,0.126106,0.114341,0.0914891,0.0163108,0.055734,0.0832522,0.0081316,0.0159548,0.125267,0.108723,0.0720296,0.0174564,0.104028,0.034534,0.0506467,0.129089,0.0262282,0.0622572,0.0553702
-8.63715,0.519537,0.124457,4,15,0,26.0151,0.117623,0.0664109,-0.701107,-0.229059,-0.143635,-1.66097,-0.822816,-1.01063,-0.566038,-1.79116,-1.14675,-0.9698,-0.131816,-0.227595,-0.70978,-0.5393,-0.735348,-0.146635,-0.85613,-0.203832,-0.0426702,-0.0308833,-1.59053,-0.891221,-0.171678,-12.306,0.071062,0.102411,0.108084,0.00731677,0.0629792,0.0505063,0.080032,-0.00132971,0.0414666,0.0532178,0.108869,0.102508,0.070486,0.0818077,0.0687879,0.107885,0.0607667,0.104086,0.114789,0.115572,0.0119949,0.0584363,0.106222,0.0648089
-11.8737,0.881346,0.124457,5,31,0,19.4539,0.135606,0.0563828,-0.0280805,-1.37233,-0.253084,-1.45335,-0.0627987,-0.240421,-1.232,-2.42405,-0.0465106,-0.906152,-0.552058,-0.283187,-0.101203,-1.7101,-0.360629,-0.535059,-0.472258,-0.243514,-0.427155,-1.57073,-0.522703,-0.0413799,-1.25981,-18.0195,0.134022,0.0582299,0.121336,0.0536619,0.132065,0.12205,0.0661423,-0.00106913,0.132983,0.0845143,0.104479,0.119639,0.1299,0.0391855,0.115272,0.105438,0.108978,0.121876,0.111521,0.0470434,0.106134,0.133273,0.064574,0.0906878
-17.9096,0.561682,0.124457,5,31,0,30.1469,0.151009,0.0790917,-1.90072,-1.92237,-0.958698,-0.845529,-1.45168,-1.29913,-0.0875125,0.581266,-1.60911,-1.86775,-1.12978,-1.0353,-0.739147,0.366529,-0.810399,-1.43089,-0.992947,-0.645064,-0.384449,-1.0572,-1.2991,-0.568868,-0.91742,-2.75992,0.000677671,-0.00103451,0.0751838,0.0841345,0.0361928,0.0482585,0.144087,0.196982,0.0237415,0.00328556,0.0616524,0.0691255,0.0925485,0.179998,0.086913,0.0378375,0.072475,0.0999896,0.120602,0.0673934,0.0482606,0.106016,0.0784486,0.0916773
-13.4793,0.467822,0.124457,5,31,0,27.8225,0.143614,0.144569,-1.85406,-1.67217,0.122617,-1.87919,-1.25959,-1.65255,-0.693716,-1.30984,-0.402818,-0.561794,-0.560715,-0.106621,0.178085,-1.44929,-0.593063,0.0327778,-0.165686,-1.00741,0.125001,-0.251781,-0.268993,-0.507659,0.0160236,-2.11349,-0.124425,-0.0981293,0.161341,-0.128058,-0.0384824,-0.0952934,0.0433245,-0.0457476,0.0853792,0.0623962,0.0625522,0.1282,0.169359,-0.0659077,0.0578758,0.148353,0.119661,-0.00202559,0.161685,0.107214,0.104726,0.0702225,0.145931,0.0393472
-18.0291,0.987149,0.124457,5,31,0,28.817,0.182621,0.0862086,0.268647,-1.10062,-2.14781,-0.795906,-0.340951,-0.327257,-0.631128,-0.216909,-0.571151,-1.27358,-0.404214,-1.35594,-2.17725,0.199155,-0.891598,-2.35128,-0.535237,-0.442243,-0.329118,-2.01843,-1.16649,0.0483269,-1.36478,-2.89706,0.20578,0.0877379,-0.00253898,0.114007,0.153228,0.154408,0.128212,0.163921,0.133383,0.0728274,0.147774,0.0657271,-0.00507693,0.19979,0.105757,-0.0200801,0.136479,0.144496,0.154248,0.00861445,0.082059,0.186787,0.0649652,0.117601
-10.1623,0.86628,0.124457,5,31,0,26.3901,0.121704,0.0679303,-1.87989,-0.643646,-0.319457,-0.520789,-1.43645,-0.314911,-0.48283,-0.463302,-0.0781682,-0.500053,-0.689252,-1.15739,0.0510648,-1.79905,-0.659104,-1.35352,-0.443425,-0.215985,-0.249506,-1.06656,-0.0776532,-0.9013,-0.882752,-14.4937,-0.00599779,0.0779809,0.100003,0.0863267,0.0241257,0.100312,0.0889053,0.0902318,0.116394,0.0877353,0.0748829,0.0430821,0.125173,-0.000506333,0.0769309,0.0297592,0.091582,0.107032,0.104755,0.0492524,0.116429,0.0604784,0.0617384,0.067632
-14.7764,0.800647,0.124457,5,31,0,26.5101,0.16804,0.13943,-0.671541,-1.67225,-1.66516,-1.50955,-1.88525,-0.778031,-0.770017,-0.67026,-1.49758,-0.320521,-0.935538,-0.182126,-2.25371,-1.20027,-0.397561,-1.69952,-0.497474,-1.90818,-0.0250482,-0.410955,-1.29146,0.0384058,-0.112177,-7.11096,0.0744073,-0.0651211,-0.0641337,-0.0424357,-0.0948203,0.0595594,0.0606769,0.0745859,-0.0407671,0.12335,0.0375981,0.142646,-0.146194,0.000687147,0.112608,-0.0689242,0.0986775,-0.0980175,0.164548,0.110741,-0.0120281,0.173395,0.152399,0.0578752
-13.204,0.844907,0.124457,5,31,0,30.3403,0.154424,0.0932743,-1.67653,-1.53264,-1.22818,-1.35991,-2.37803,-1.43343,-0.727817,-1.7601,-1.61739,-0.195272,-0.227546,-0.114975,-1.81013,-0.443429,-0.563341,-0.44271,-0.294331,-1.23243,-0.285627,-0.312102,-0.938674,-0.449706,-0.178061,-5.34978,-0.00195321,0.0114683,0.0398668,0.0275789,-0.0673847,0.0207222,0.0865374,-0.00974769,0.00356317,0.13621,0.1332,0.1437,-0.014415,0.113064,0.101879,0.113131,0.126971,0.0394696,0.127782,0.125313,0.0668698,0.112478,0.137816,0.0812689
-15.4155,0.949562,0.124457,4,31,0,26.141,0.197036,0.274555,-1.31936,-2.81338,-1.69306,-1.05098,-2.1843,-1.98558,-0.507867,-1.5406,-1.61428,-0.214888,-0.507263,-0.454955,-1.25941,-0.0529417,-0.798638,-0.49931,-0.288365,-1.31324,-0.144606,-0.507574,-0.62406,-0.0348826,-1.65652,-9.01187,-0.1652,-0.575392,-0.267802,-0.0915163,-0.402674,-0.348115,0.0575987,-0.225943,-0.246173,0.138038,0.0577645,0.072126,-0.148741,0.182501,-0.0222339,0.059948,0.117864,-0.16352,0.157334,0.0576792,0.0256974,0.187459,-0.257771,-0.0206908
-18.4497,0.962227,0.124457,5,31,0,30.5771,0.0557178,0.0573693,0.172223,0.586548,-1.15964,-1.84507,-2.22463,-0.229884,-0.681549,0.0924458,-1.41766,-0.691882,-0.995953,-1.78628,-0.823543,0.0605161,-1.46982,-1.00097,-0.595516,-0.461555,0.226844,-0.652056,-0.254205,-0.424296,-0.764671,-1.7469,0.0655982,0.0893676,-0.0108099,-0.0501327,-0.0719075,0.0425295,0.0166178,0.0610214,-0.0256121,0.016025,-0.00141933,-0.04676,0.00847171,0.0591896,-0.0286049,-0.00170734,0.0215535,0.0292387,0.0687317,0.0183098,0.0411342,0.0313762,0.0118492,0.0159921
-17.9014,0.875407,0.124457,5,31,0,38.8914,0.240704,0.258096,-0.424287,-1.5609,0.219826,0.015687,-0.172831,-1.76009,-0.722492,-1.03845,-0.0953117,0.0816294,-0.623102,-0.698532,-0.380969,-1.47196,-0.226053,-1.30024,-0.942813,-1.89278,-1.06603,-1.24915,-1.30058,0.14068,-0.179161,-2.41587,0.131197,-0.162158,0.29744,0.244753,0.196097,-0.213569,0.0542316,-0.0273156,0.216104,0.261772,0.0798839,0.0604156,0.142378,-0.139202,0.182361,-0.0948826,-0.00263228,-0.247816,-0.0344344,-0.0816978,-0.0949697,0.277013,0.194463,0.0504295
-21.6474,0.404326,0.124457,5,31,0,35.7546,0.0222784,0.0859718,-1.6448,-0.922952,0.182696,-1.08993,-0.923125,-1.35976,-0.66186,0.500209,-0.767348,-1.76009,-0.819125,-0.879125,-1.00862,-1.8207,-0.211028,0.594959,-0.71708,-1.46599,-0.730864,-0.67427,0.104946,-0.437763,-0.485045,-1.83369,-0.119128,-0.0570695,0.0379851,-0.0714251,-0.0570843,-0.0946228,-0.0346229,0.0652822,-0.0436919,-0.12904,-0.0481433,-0.0533016,-0.0644342,-0.13425,0.0041359,0.073428,-0.0393703,-0.103755,-0.0405553,-0.0356898,0.0313007,-0.0153569,-0.0194218,-0.0379441
-25.0114,0.664707,0.124457,5,31,0,38.0041,0.209977,0.0995205,-2.74409,-0.583139,0.399808,-2.09442,0.41923,-0.525289,-0.259451,-0.789894,-0.334564,-2.24586,-0.475652,-0.455036,0.644293,-0.855813,0.201293,-0.644073,-0.423246,-2.43315,0.431847,-1.92499,-1.14427,-0.367863,-0.826251,-0.910388,-0.0631161,0.151943,0.249767,0.00153959,0.251699,0.157701,0.184157,0.131367,0.176682,-0.0135319,0.16264,0.164692,0.274098,0.124807,0.23001,0.145879,0.167856,-0.0321712,0.252955,0.0184019,0.0960994,0.173368,0.127749,0.156522
-24.6622,0.143244,0.124457,5,31,0,39.7225,0.227331,0.181442,-2.4412,-0.81379,0.169458,-2.05574,0.276514,-0.823263,-0.0637363,-0.668028,-0.358581,-2.45803,-0.657962,-0.454683,0.19759,-0.960602,0.151905,-1.06399,-0.267286,-2.6685,0.158491,-2.25691,-1.39551,-0.421644,-0.567798,-2.76443,-0.215605,0.0796749,0.258078,-0.145668,0.277502,0.077956,0.215766,0.106122,0.162269,-0.218659,0.107949,0.144832,0.263182,0.053037,0.254893,0.034278,0.178834,-0.256847,0.256088,-0.182167,-0.0258746,0.150827,0.124308,0.091194
-23.2866,0.994077,0.124457,5,31,0,33.6294,0.0599029,0.00895099,-2.1953,-0.28996,-0.934254,0.346121,-2.35008,-0.557214,-0.588598,-0.150937,-1.47876,-3.14572,-1.18631,-0.523927,-1.50257,-0.373502,-1.25752,-0.748433,-0.106994,0.180219,-0.730345,-1.55006,-0.927186,-0.785972,-0.157363,-2.82345,0.0402528,0.0573075,0.0515404,0.063001,0.0388674,0.0549153,0.0546344,0.0585519,0.0466665,0.0317456,0.0492842,0.0552133,0.0464534,0.0565597,0.0486469,0.0532037,0.0589452,0.0615161,0.0533656,0.0460283,0.0516037,0.0528677,0.0584944,0.0531708
-12.2825,0.966285,0.124457,5,31,0,33.3719,0.0936373,0.190313,-0.825156,-0.69751,-0.919016,-1.39113,-1.3708,-1.11228,-0.390531,-1.49173,-1.27197,-0.818955,-0.386187,-1.31762,-0.640089,-0.58076,-0.946051,-0.0457496,-0.698268,-1.21511,0.430901,-0.713797,-0.866299,-0.628758,-0.72949,-3.14684,-0.0634008,-0.0391081,-0.0812637,-0.171114,-0.167243,-0.118044,0.0193141,-0.190259,-0.148435,-0.0622207,0.0201409,-0.157124,-0.0281801,-0.0168891,-0.0864087,0.0849306,-0.0392523,-0.137614,0.175643,-0.0422078,-0.0712308,-0.0260237,-0.0451942,-0.0510794
-8.43591,0.999486,0.124457,5,31,0,21.5303,0.108274,0.0169373,-0.345397,-0.776467,-0.344421,-1.33807,-0.25523,-0.00639277,-0.258039,-0.532295,-0.961415,-0.487471,-0.97293,-0.302147,-0.555747,-1.52627,-0.0219072,-0.747512,-0.201854,-0.412567,-1.17442,-0.116845,-1.07907,-0.222395,-0.0732747,-12.5271,0.102424,0.0951226,0.10244,0.0856106,0.103951,0.108166,0.103903,0.0992582,0.0919901,0.100017,0.0917951,0.103156,0.098861,0.082423,0.107903,0.095613,0.104855,0.101286,0.0883824,0.106295,0.0899974,0.104507,0.107033,0.0948027
-8.66239,0.714384,0.124457,4,15,0,19.3596,0.0546359,0.00976139,-0.292565,-0.882834,-0.554173,-1.05821,0.0621833,-0.260555,-0.117124,-0.655872,-0.733837,-0.364339,-1.11209,-0.610183,-0.113576,-1.53934,-0.297236,-0.930389,-0.308082,-0.166023,-0.82606,-0.056549,-1.00847,-0.3002,-0.291167,-9.72553,0.05178,0.0460182,0.0492264,0.0443062,0.0552429,0.0520925,0.0534926,0.0482336,0.0474726,0.0510794,0.0437803,0.0486796,0.0535272,0.0396097,0.0517344,0.045554,0.0516286,0.0530153,0.0465724,0.0540839,0.0447918,0.0517055,0.0517937,0.0468882
-10.629,0.967752,0.124457,5,31,0,20.0103,0.0931707,0.00817768,-0.736249,-0.639556,-0.259787,-1.56179,-1.11447,-0.383239,-0.772426,-0.260677,-0.215776,-0.326857,-0.0720187,-1.08515,-1.78581,-0.750547,-0.412377,-0.0606269,-0.373045,-1.24614,-1.53858,-0.977514,-0.359012,-0.525951,-0.81926,-12.0765,0.0871499,0.0879406,0.0910463,0.0803989,0.084057,0.0900367,0.0868541,0.091039,0.0914062,0.0904978,0.0925818,0.0842967,0.0785669,0.087033,0.0897984,0.0926749,0.0901201,0.0829802,0.0805887,0.0851769,0.0902348,0.0888697,0.0864711,0.0866681
-10.0636,0.98276,0.124457,5,31,0,20.7839,0.0283732,0.0288199,-0.720695,-0.404042,-0.171016,-1.0278,-1.00866,-1.30532,-0.853376,-0.412086,-0.32626,-1.50981,-0.385622,-0.668396,-0.848619,-0.73652,-0.0993485,-0.464214,-0.731982,-1.52142,-0.25497,-1.36985,-1.0685,-0.758666,-0.982347,-11.8916,0.00760288,0.0167288,0.0234446,-0.00124797,-0.000696104,-0.00924585,0.00377905,0.016497,0.0189705,-0.0151392,0.0172596,0.00911014,0.00391614,0.00714682,0.02551,0.0149947,0.00727759,-0.0154738,0.021025,-0.0111056,-0.00242093,0.00650859,6.21263e-05,0.00545917
-4.79553,0.991559,0.124457,5,31,0,17.4272,0.173646,0.254231,-1.41116,-1.38512,-0.632107,-0.271759,-1.99738,-0.655354,-0.0633893,-0.250059,-0.648649,-0.637477,-0.322611,-0.220681,-0.183458,-0.602347,-0.52976,-0.775094,-0.511519,-1.3022,-0.104815,-0.248265,-0.215693,-0.622784,-0.190814,-7.58985,-0.185115,-0.178495,0.0129448,0.104556,-0.33415,0.00703479,0.15753,0.110073,0.00873945,0.0115796,0.0916284,0.117542,0.127005,0.0205107,0.0389646,-0.0234069,0.0436021,-0.157414,0.146999,0.110529,0.11881,0.0153149,0.125135,-0.0274629
-6.71355,0.949495,0.124457,5,31,0,14.2857,0.161888,0.105879,-0.0789368,-0.0524343,-0.776466,-0.710052,-0.932787,-1.77183,-1.05579,-0.500756,-0.420456,-0.303667,-0.894705,-0.917296,-0.499942,-0.58833,-0.635566,-0.846325,-0.792095,-1.55698,-0.403126,-1.52256,-0.85645,-0.873003,-0.631793,-8.72487,0.15353,0.156336,0.0796769,0.0867087,0.0631258,-0.0257108,0.0501026,0.108869,0.117371,0.129736,0.0671579,0.064766,0.108955,0.0995965,0.0945952,0.0722803,0.0780221,-0.00296232,0.119206,0.000681438,0.0712083,0.0694557,0.0949947,0.0779586
-5.53612,0.98959,0.124457,5,31,0,13.7306,0.167109,0.282545,-0.569163,-1.49801,-0.582711,-0.641816,-0.61568,-0.952936,-0.413761,-0.30669,-0.18492,-0.276994,-0.269057,-0.308502,-1.4596,-0.346782,-0.137424,-0.696358,-1.57571,-0.915377,-0.208835,-0.0708737,-0.122841,-0.435328,-0.753637,-12.829,0.00629531,-0.256145,0.00246745,-0.0142325,-0.00684777,-0.102138,0.0502032,0.0804558,0.114861,0.0888462,0.0910886,0.0799437,-0.245295,0.069128,0.128281,-0.0296431,-0.2781,-0.0915259,0.108104,0.147084,0.132401,0.0441097,-0.0458268,-0.0576472
