# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=8
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 5a_halfnormal_uni - draws_8.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-38.4693,0.96136,0.134988,4,15,0,46.8236,0.0779067,0.0715764,0.0388335,0.018805,0.100493,0.0172949,0.153519,0.0231992,0.0583791,0.0483433,0.0428745,0.0721636,0.0686961,0.177487,0.0961058,0.0551158,0.0793541,0.102076,0.0693981,0.0603994,0.00278197,0.0206513,0.0266446,0.009617,0.0621606
-40.3675,0.870711,0.134988,4,31,0,50.3308,0.0888449,0.130674,0.0285992,0.0236192,0.0237397,0.016693,0.0504236,0.0500188,0.0364626,0.0480199,0.1451,0.11786,0.0896777,0.0132348,0.124453,0.0961233,0.100692,0.0209784,0.0955509,0.217467,0.012797,0.0143927,0.0539696,0.00171258,0.070888
-40.7077,0.972515,0.134988,4,31,0,57.5379,0.0717465,0.0811732,0.0153834,0.0890229,0.0310862,0.00252207,0.0242691,0.143974,0.146814,0.0226451,0.123848,0.109604,0.0224857,0.0314706,0.107581,0.0790621,0.112584,0.0117729,0.0618432,0.067724,0.0468001,0.0324406,0.0497363,0.001471,0.0572454
-35.1105,0.935788,0.134988,4,15,0,48.9131,0.0654501,0.0435133,0.0442103,0.0118547,0.0653491,0.0709835,0.0161364,0.00379209,0.0185023,0.0576902,0.0257557,0.0361379,0.0585216,0.0471872,0.0310358,0.048339,0.0242481,0.0831253,0.0231752,0.134726,0.0271717,0.0886586,0.0826046,0.0195696,0.0522217
-33.6524,0.9913,0.134988,4,15,0,43.1075,0.0450947,0.02696,0.0309113,0.0351325,0.0146048,0.0223017,0.0137196,0.0082715,0.0313834,0.0445401,0.0231117,0.0753617,0.0699765,0.0550015,0.034035,0.0676221,0.0292736,0.0280595,0.0938502,0.0371932,0.0579978,0.0479818,0.0644693,0.0193844,0.0359804
-38.7116,0.920161,0.134988,4,31,0,44.5757,0.07958,0.0564252,0.0698502,0.0533278,0.059617,0.00610962,0.129261,0.00203548,0.0693927,0.0488564,0.0495667,0.046283,0.0172129,0.0588003,0.0756002,0.0153165,0.0982687,0.123648,0.00857868,0.15365,0.0404431,0.015518,0.0646968,0.0168169,0.0634957
-39.3929,0.857999,0.134988,5,31,0,48.966,0.078629,0.0628303,0.0470408,0.00365549,0.0506426,0.175173,0.0155722,0.00939341,0.016902,0.0370509,0.125898,0.032286,0.0413047,0.0250824,0.0477529,0.110844,0.0574701,0.0668779,0.0423376,0.139422,0.0669203,0.15146,0.153676,0.0161128,0.0627369
-42.72,0.987281,0.134988,4,15,0,50.8154,0.171029,0.057757,0.104111,0.253637,0.0719285,0.0120273,0.208602,0.0114798,0.139353,0.0228468,0.0305269,0.149513,0.0749465,0.167446,0.169358,0.0584198,0.0324466,0.133342,0.052316,0.0884747,0.0260047,0.0141803,0.0201581,0.0535714,0.136461
-41.6029,0.985074,0.134988,4,31,0,54.7265,0.0486754,0.0554181,0.0501984,0.0215563,0.0235212,0.057489,0.0151931,0.0111242,0.0326688,0.138932,0.0271711,0.0412474,0.0737087,0.035989,0.0143528,0.0901559,0.0781443,0.0425755,0.0786762,0.0250501,0.0461813,0.00239642,0.119647,0.00536817,0.0388374
-46.8403,0.340938,0.134988,4,15,0,56.3364,0.0252533,0.0467754,0.0219118,0.0230872,0.0217933,0.0500336,0.0160179,0.083802,0.017163,0.0148337,0.022228,0.0172512,0.0206137,0.0276938,0.0910521,0.0118075,0.0314999,0.0933521,0.0511718,0.040975,0.0259058,0.0078838,0.0468543,0.00560655,0.0201493
-37.7045,1,0.134988,4,31,0,65.5625,0.0445899,0.0409188,0.0199505,0.0223161,0.00958425,0.0386928,0.0159624,0.054078,0.0205435,0.0236256,0.0377321,0.0140067,0.0198467,0.0444311,0.092208,0.00555958,0.0179749,0.0409109,0.0580681,0.0260588,0.0209123,0.00877474,0.016843,0.0131416,0.0355776
-40.6489,0.910873,0.134988,5,31,0,53.3368,0.0679396,0.0555585,0.0493783,0.0314318,0.0512159,0.0347001,0.11054,0.0346087,0.0379043,0.109923,0.0202939,0.0379789,0.0462834,0.0568909,0.000298974,0.159451,0.0418806,0.0360376,0.0155538,0.0832695,0.00380728,0.119474,0.0523066,0.122008,0.054208
-44.6086,0.97766,0.134988,4,15,0,55.0167,0.122293,0.0356163,0.127816,0.0566366,0.137622,0.188136,0.0632784,0.212201,0.116694,0.0409878,0.00900228,0.127761,0.0460386,0.0283285,0.000547315,0.049284,0.034162,0.246426,0.0766149,0.0379362,0.00893153,0.0564611,0.105775,0.0374989,0.097576
-41.2451,0.996831,0.134988,4,15,0,50.953,0.126806,0.0238582,0.0607683,0.220589,0.0541854,0.0305891,0.107545,0.0252928,0.0913718,0.197087,0.00562664,0.0710225,0.136787,0.194618,0.00138154,0.153977,0.147908,0.0418926,0.0371165,0.141543,0.00691911,0.122499,0.129413,0.224081,0.101177
-37.3078,0.984241,0.134988,5,31,0,50.0977,0.0926778,0.108595,0.0385536,0.0464389,0.101355,0.018333,0.0580474,0.200351,0.0735749,0.036333,0.00049689,0.127935,0.0474049,0.0424078,0.10781,0.0402762,0.00953889,0.129629,0.0605644,0.0981201,0.0624592,0.043654,0.128318,0.0320762,0.0739462
-35.8703,0.918071,0.134988,5,31,0,51.0455,0.127357,0.147665,0.146675,0.241043,0.0272004,0.0234493,0.13802,0.00930125,0.102373,0.103847,0.234655,0.0877362,0.0575438,0.211888,0.139525,0.209404,0.037773,0.107762,0.115581,0.16757,0.0098738,0.0235691,0.181381,0.0407155,0.101616
-37.2472,0.727846,0.134988,4,31,0,46.0606,0.144536,0.111534,0.135009,0.179792,0.0606252,0.0254,0.196682,0.0747902,0.13232,0.122069,0.111603,0.161003,0.0416184,0.140851,0.307909,0.0577925,0.235007,0.389216,0.0681209,0.107122,0.00744053,0.0242653,0.285034,0.0752248,0.115323
-36.7154,0.997906,0.134988,4,15,0,44.4805,0.117382,0.0361692,0.038942,0.0742456,0.130476,0.230961,0.0474343,0.126677,0.140582,0.10682,0.172106,0.0250964,0.161362,0.121883,0.0590779,0.135354,0.0284599,0.0310823,0.0105501,0.127705,0.187704,0.149991,0.129904,0.150274,0.0936573
-33.8418,0.993014,0.134988,4,15,0,42.5137,0.136047,0.128455,0.0807515,0.171837,0.031228,0.0281455,0.0166326,0.120783,0.0734257,0.0996567,0.0382231,0.0242116,0.0359938,0.103125,0.156862,0.101288,0.0320392,0.177746,0.0324146,0.20885,0.0189897,0.0549586,0.142719,0.0942347,0.10855
-38.1894,0.976027,0.134988,4,15,0,49.1487,0.137108,0.0444909,0.0550564,0.0829761,0.0363372,0.145331,0.0313961,0.12226,0.15352,0.152093,0.00390966,0.0528849,0.184639,0.111449,0.068546,0.162601,0.00916136,0.100952,0.14943,0.111121,0.166702,0.0388726,0.0567419,0.11431,0.109396
-38.6953,0.961026,0.134988,4,15,0,51.2617,0.0921629,0.203814,0.0957033,0.154208,0.0217539,0.0578356,0.0878187,0.13438,0.0511759,0.055363,0.0209617,0.182071,0.0282807,0.0805058,0.0990999,0.0691634,0.122244,0.00713843,0.0230969,0.0370164,0.0115487,0.161737,0.109322,0.136634,0.0735354
-33.1297,0.964468,0.134988,4,15,0,46.9889,0.13371,0.0628253,0.0458165,0.0741107,0.0389242,0.12834,0.0473864,0.181475,0.0945079,0.129127,0.0241083,0.0426236,0.0671535,0.0411619,0.231002,0.0529566,0.0659685,0.0265832,0.0560886,0.210114,0.0543412,0.0698768,0.180816,0.139137,0.106685
-36.0453,0.982975,0.134988,4,15,0,42.8945,0.0995655,0.0477876,0.0852788,0.117503,0.104822,0.0429413,0.060777,0.0144272,0.0492008,0.0562372,0.219127,0.143656,0.0244898,0.0717475,0.0248411,0.094238,0.0949316,0.22903,0.00628041,0.106011,0.0805366,0.0499566,0.0458927,0.0555842,0.0794418
-36.5992,0.989926,0.134988,4,15,0,43.9,0.11458,0.0822369,0.057952,0.0881517,0.050331,0.064381,0.0698086,0.15358,0.0175314,0.0607256,0.0112029,0.0349508,0.140941,0.0945147,0.175019,0.03247,0.05747,0.0125024,0.0225438,0.204093,0.0120031,0.132077,0.243504,0.151399,0.0914217
-40.07,0.909656,0.134988,4,15,0,46.6703,0.110924,0.0424164,0.123279,0.235574,0.167387,0.209575,0.0362656,0.159517,0.00631005,0.071283,0.00742767,0.0659363,0.11109,0.0637136,0.086388,0.0355337,0.104684,0.0399368,0.0174286,0.0703751,0.00777293,0.0596823,0.0805984,0.133872,0.0885048
-36.3854,0.946873,0.134988,4,15,0,54.6764,0.0901145,0.0976827,0.0291927,0.0335065,0.0346318,0.0234779,0.186884,0.0160721,0.00406524,0.080922,0.0434856,0.0182376,0.0780414,0.068494,0.0522963,0.11945,0.0565707,0.160603,0.0304446,0.100454,0.0829509,0.054312,0.142178,0.0710089,0.071901
-41.5587,0.88193,0.134988,5,47,0,52.294,0.147349,0.148413,0.292852,0.348011,0.120004,0.0266341,0.0413863,0.0377679,0.00337443,0.0775267,0.0575608,0.0851291,0.0388112,0.192657,0.129907,0.0745195,0.0635537,0.0856191,0.176404,0.191407,0.00454921,0.149802,0.0366979,0.0620526,0.117567
-39.1989,0.906979,0.134988,5,31,0,50.9099,0.15887,0.087673,0.00533988,0.024134,0.0630821,0.0858796,0.129307,0.0974662,0.0569912,0.126368,0.145128,0.119998,0.0565354,0.0566493,0.126195,0.0956065,0.0672581,0.127785,0.0172333,0.0468719,0.235475,0.0487265,0.182712,0.168843,0.12676
-38.5029,0.962367,0.134988,4,15,0,50.7507,0.150136,0.26804,0.00295635,0.118322,0.056031,0.154736,0.048638,0.227611,0.177825,0.136465,0.11823,0.0766957,0.181242,0.1648,0.148402,0.031258,0.15953,0.219696,0.186333,0.025059,0.0114772,0.160675,0.179141,0.0722257,0.119791
-44.1806,0.903464,0.134988,4,15,0,53.183,0.162989,0.0531505,0.00323787,0.311897,0.125235,0.13963,0.309842,0.119909,0.184152,0.0205605,0.159251,0.19474,0.11031,0.0360516,0.159307,0.126472,0.0254515,0.174051,0.0516577,0.00388727,0.0122114,0.0813437,0.254434,0.0549734,0.130046
-43.4453,0.820846,0.134988,4,15,0,64.0755,0.133231,0.0390553,0.0176458,0.0112459,0.062856,0.00705582,0.0126767,0.115802,0.0535521,0.00853021,0.0938738,0.0294154,0.091688,0.153661,0.10689,0.116251,0.0319018,0.108307,0.0720071,0.169551,0.0213136,0.0159924,0.0634219,0.00865875,0.106303
-42.9991,0.987504,0.134988,4,31,0,56.3314,0.158654,0.105636,0.078891,0.154208,0.00200195,0.234027,0.175227,0.0627331,0.0117637,0.159267,0.0912856,0.132787,0.0295127,0.0129005,0.0564256,0.0701159,0.13217,0.00737635,0.0127027,0.198667,0.0762916,0.196837,0.181553,0.275703,0.126587
-39.5662,0.910582,0.134988,4,15,0,53.7076,0.168521,0.135795,0.12206,0.140952,0.00667754,0.147991,0.0821724,0.0202427,0.0211034,0.30859,0.0808863,0.117497,0.0331399,0.0204158,0.0745452,0.0909209,0.17878,0.0155916,0.0309157,0.184117,0.0882101,0.134568,0.354876,0.156422,0.13446
-33.6454,0.922742,0.134988,4,15,0,46.9933,0.0949812,0.170839,0.0991217,0.1941,0.0558487,0.0893925,0.029729,0.0411917,0.00998954,0.0400251,0.20709,0.0998831,0.187559,0.052494,0.111587,0.0678643,0.0553957,0.0911833,0.0566829,0.148785,0.0878009,0.0668976,0.0424406,0.153502,0.075784
-35.1922,0.998411,0.134988,4,15,0,41.1684,0.140061,0.0863908,0.0997838,0.149911,0.14856,0.201493,0.0868908,0.212079,0.00987298,0.0903649,0.056581,0.130612,0.0720552,0.0394845,0.226465,0.273382,0.233746,0.109049,0.0124122,0.227055,0.0952025,0.14705,0.0575482,0.202574,0.111753
-36.5325,0.860034,0.134988,4,15,0,53.6297,0.0801891,0.045745,0.111088,0.0335674,0.0435752,0.0499213,0.129935,0.0964875,0.0166599,0.0684846,0.0938552,0.0662564,0.0221703,0.0930676,0.0617481,0.0588888,0.00920223,0.0523826,0.018564,0.177329,0.0192102,0.0625299,0.255911,0.0238987,0.0639817
-41.2474,0.995484,0.134988,4,15,0,50.8137,0.116776,0.0891874,0.157702,0.0335072,0.0914219,0.0943312,0.0518006,0.0552602,0.0104563,0.230054,0.0403111,0.168807,0.149169,0.0456647,0.0257188,0.016816,0.00538493,0.0752566,0.0387151,0.147524,0.0283067,0.211006,0.0670218,0.031666,0.0931739
-46.3044,0.992433,0.134988,4,15,0,61.3801,0.201523,0.285249,0.0526598,0.413224,0.00356617,0.100906,0.0623205,0.179261,0.156733,0.0452028,0.280581,0.0500742,0.0721544,0.336882,0.337292,0.0023807,0.12436,0.0249837,0.033134,0.0832427,0.143187,0.022738,0.177786,0.02496,0.160792
-39.425,0.826065,0.134988,4,15,0,57.8584,0.0650489,0.0435029,0.0572426,0.0316946,0.00638021,0.125956,0.0527298,0.0582451,0.0827808,0.0577798,0.0535448,0.0667122,0.00305126,0.0215308,0.0443614,0.00471171,0.0672066,0.0882304,0.0811082,0.213293,0.0291563,0.0682914,0.155459,0.121039,0.0519015
-43.755,1,0.134988,4,15,0,52.6429,0.063174,0.10732,0.0595544,0.115976,0.0445797,0.00681743,0.0481233,0.0550709,0.0423434,0.00668178,0.0705068,0.0871776,0.0420148,0.0120036,0.0929189,0.192669,0.0324327,0.0687608,0.0300306,0.0126883,0.0735564,0.0155478,0.00789297,0.00204335,0.0504056
-41.3952,0.708675,0.134988,4,15,0,57.5624,0.04557,0.0192383,0.0422949,0.0228197,0.0342488,0.0135268,0.0425964,0.0594018,0.0435143,0.0287139,0.0284474,0.0462656,0.0279935,0.103709,0.0125952,0.000591438,0.0554864,0.0451089,0.00811144,0.0487928,0.0253069,0.00773592,0.000829999,0.0501853,0.0363596
-41.6608,0.985615,0.134988,5,31,0,52.6752,0.0338031,0.0218429,0.0703969,0.0567388,0.0285695,0.0269812,0.0155613,0.0186479,0.0512642,0.0969438,0.042641,0.0225819,0.0456004,0.0405105,0.015652,0.000258069,0.0472328,0.0415632,0.0480429,0.0305584,0.0242486,0.00972841,0.00212961,0.0255578,0.026971
-44.5601,0.957788,0.134988,4,15,0,52.4501,0.0395329,0.00425376,0.0164811,0.0413069,0.0432666,0.0486143,0.013705,0.032116,0.0507926,0.00732668,0.0238929,0.0327871,0.0106596,0.00761826,0.0369438,0.00026524,0.0257303,0.0666042,0.0402952,0.0981715,0.0103901,0.0419441,0.000615898,0.0844995,0.0315427
-36.766,0.852549,0.134988,5,31,0,58.4518,0.05186,0.0880365,0.0230029,0.00269898,0.0465133,0.0335012,0.0764126,0.05344,0.0103052,0.0117021,0.0777499,0.0509732,0.0278341,0.0240558,0.0556195,0.0211251,0.0136664,0.0267466,0.0347621,0.0889987,0.00592135,0.0683591,0.0885169,0.0279231,0.0413783
-42.9448,0.927811,0.134988,4,15,0,53.0841,0.0633915,0.0714375,0.0275512,0.00255607,0.0686653,0.0354314,0.0531122,0.0375408,0.0121041,0.00655705,0.0492389,0.150801,0.0277707,0.116961,0.136653,0.0168094,0.0165884,0.0223061,0.0210255,0.0407317,0.0179584,0.0247522,0.0749997,0.00534659,0.0505791
-40.4111,0.98333,0.134988,4,15,0,55.5245,0.0535615,0.0900791,0.0654615,0.00180397,0.0724267,0.0158318,0.0427605,0.0733131,0.00963623,0.00254183,0.0687937,0.055798,0.0493847,0.0752145,0.114233,0.0231739,0.0134782,0.0250827,0.0349413,0.0680665,0.026664,0.00744406,0.0417311,0.0101308,0.0427359
-37.4592,0.985177,0.134988,4,31,0,49.966,0.0601377,0.0666564,0.0911465,0.00415585,0.0420799,0.0283197,0.0507249,0.0450647,0.0469137,0.00823505,0.033516,0.0733606,0.102656,0.0861953,0.0796304,0.0838556,0.00764056,0.0566379,0.0366,0.0878493,0.054525,0.00531916,0.0276198,0.00697661,0.047983
-40.4723,0.963797,0.134988,6,63,0,47.4057,0.0487373,0.037508,0.0141158,0.118553,0.0249416,0.0546285,0.0208079,0.0448724,0.0199403,0.00318697,0.010153,0.0508833,0.0144677,0.0108583,0.0424496,0.0292844,0.0859178,0.048365,0.0288731,0.0607446,0.00123274,0.105201,0.027504,0.0258712,0.0388867
-39.3994,0.832144,0.134988,4,31,0,52.8917,0.04795,0.0605298,0.0356294,0.0365809,0.0238891,0.0311586,0.0428244,0.038069,0.00858323,0.00249905,0.0110066,0.0184386,0.0164594,0.0125794,0.0307017,0.0180287,0.0789477,0.0677069,0.0576189,0.0931088,0.00113947,0.0382515,0.0182686,0.0383096,0.0382586
-34.83,0.967903,0.134988,5,31,0,48.8037,0.134904,0.0489758,0.0882301,0.148401,0.0663567,0.107526,0.0230565,0.030427,0.186131,0.188726,0.133262,0.0187277,0.0518632,0.201336,0.141654,0.149952,0.0213327,0.0279818,0.0440689,0.192175,0.0238359,0.0910393,0.199556,0.0567669,0.107638
-38.5966,0.68664,0.134988,4,31,0,51.6567,0.0814364,0.0454415,0.0638837,0.0723543,0.0366272,0.0559491,0.0814682,0.0310358,0.000684684,0.0191085,0.022072,0.0709043,0.101223,0.0170537,0.070641,0.049406,0.084859,0.158846,0.0857701,0.0225819,0.115081,0.0577187,0.0368705,0.0734345,0.0649769
-40.749,0.948557,0.134988,4,31,0,49.5359,0.112783,0.193632,0.0166539,0.0866432,0.102449,0.116951,0.0579816,0.0358181,0.00339372,0.149833,0.00405238,0.113171,0.0605557,0.0664013,0.0321884,0.0625554,0.0462412,0.0378206,0.0598873,0.333181,0.0397771,0.123245,0.24896,0.136819,0.0899876
-40.4766,1,0.134988,4,31,0,54.332,0.0691727,0.0385348,0.0165932,0.043465,0.00597748,0.0194077,0.0919903,0.0154468,0.000157702,0.0476632,0.0156236,0.057857,0.0604976,0.060989,0.105762,0.0526563,0.0791923,0.101896,0.0549783,0.0259188,0.0711879,0.0515885,0.0398616,0.0340409,0.0551918
-40.4249,0.977631,0.134988,4,15,0,48.4975,0.0396653,0.0830193,0.00902146,0.0859532,0.0245686,0.00730942,0.0170387,0.0293012,0.000269835,0.0587484,0.00373194,0.034339,0.0469028,0.0491622,0.0228389,0.0317766,0.0209977,0.0296353,0.0458451,0.10778,0.0356251,0.0628396,0.0663364,0.0253618,0.0316484
-39.379,0.961086,0.134988,4,31,0,50.4042,0.0580979,0.0143281,0.076386,0.013879,0.0599772,0.0925253,0.0423875,0.0150606,0.0254036,0.032803,0.128173,0.00832282,0.0324986,0.0401659,0.0603958,0.00900919,0.0409722,0.0670277,0.0272996,0.0302337,0.00388157,0.0324387,0.029459,0.0551684,0.0463554
-45.8061,0.793827,0.134988,4,15,0,56.6283,0.0638388,0.00755754,0.00578896,0.00167553,0.0430921,0.0430063,0.0216573,0.00340043,0.117231,0.0947812,0.00937336,0.0161929,0.0147712,0.0670855,0.0846313,0.0076084,0.0514805,0.076164,0.0128499,0.100891,0.00285718,0.0393738,0.127315,0.0576099,0.050936
-44.852,0.987746,0.134988,5,31,0,55.9562,0.0557327,0.0320602,0.0503212,0.155471,0.0346996,0.00846139,0.0614839,0.00406494,0.0234793,0.0898337,0.00760783,0.0517769,0.00149784,0.0106502,0.0741589,0.00705938,0.00735541,0.053387,0.00931817,0.0936964,0.121086,0.0265098,0.070575,0.0601583,0.0444683
-47.6773,0.993903,0.134988,4,15,0,57.9848,0.0684914,0.174556,0.0247127,0.0286269,0.0288851,0.0161352,0.00555819,0.0200625,0.1007,0.0299661,0.00689182,0.116845,0.00137805,0.00366445,0.110731,0.00233524,0.00642345,0.111127,0.0206214,0.138859,0.029198,0.0286432,0.0415183,0.0771472,0.0546482
-42.3305,0.972458,0.134988,5,31,0,59.0615,0.0963408,0.0130424,0.0858882,0.0778197,0.0639892,0.0115577,0.062005,0.00322033,0.0370246,0.0945631,0.120332,0.0463442,0.133162,0.0836897,0.031123,0.0383993,0.0669195,0.0306318,0.0435731,0.0489773,0.0103486,0.104489,0.00202892,0.0547908,0.0768688
-41.3159,0.98726,0.134988,5,47,0,58.0707,0.0459856,0.0452497,0.015374,0.0649087,0.0258054,0.0148354,0.0202627,0.0236297,0.0659085,0.0168182,0.0174692,0.00758768,0.00490463,0.0109372,0.0762859,0.0497472,0.0175655,0.0509261,0.0287161,0.0476158,0.0959748,0.00459354,0.00391797,0.0162633,0.0366912
-39.2617,0.964722,0.134988,4,15,0,49.2218,0.0261319,0.0399642,0.0430833,0.0194602,0.0138233,0.0302723,0.010195,0.0394678,0.0304755,0.0637948,0.00460815,0.0205308,0.00462216,0.0366163,0.02712,0.0218735,0.02456,0.010417,0.0410248,0.0407649,0.0131274,0.0062843,0.00796695,0.0716054,0.0208502
-32.4797,1,0.134988,5,47,0,44.4926,0.0396656,0.0332504,0.0374538,0.0244443,0.044081,0.0290282,0.0236049,0.0586202,0.0171831,0.0191888,0.0390978,0.0745591,0.0281947,0.0518249,0.0921989,0.0415151,0.0535341,0.012326,0.0212555,0.0608414,0.0225825,0.0137612,0.0413459,0.0182666,0.0316486
-36.8759,0.944718,0.134988,4,15,0,42.626,0.0445249,0.00723392,0.0523149,0.0469982,0.0443707,0.0104128,0.0278291,0.0244314,0.0233835,0.023991,0.0325707,0.0674044,0.0949719,0.0738208,0.0400896,0.0424142,0.0272971,0.0114981,0.0441873,0.0717454,0.0895632,0.00282336,0.063913,0.0152761,0.0355258
-40.3691,0.801536,0.134988,5,31,0,48.8501,0.0697946,0.0503754,0.00699202,0.0441814,0.0647955,0.121935,0.0624697,0.0161474,0.0858416,0.117594,0.056386,0.0581439,0.00136981,0.0293316,0.0328325,0.0827759,0.0316347,0.0270745,0.00186043,0.121299,0.00642557,0.0860988,0.0412451,0.0401297,0.055688
-36.4044,0.96944,0.134988,4,31,0,49.9997,0.0735885,0.0148605,0.143418,0.0376905,0.0427245,0.0140273,0.0442246,0.108206,0.0246624,0.0244725,0.0609105,0.0628769,0.136348,0.0846584,0.0635049,0.0507534,0.0321358,0.108315,0.00312778,0.0716849,0.0587715,0.0167696,0.119671,0.0912935,0.0587151
-34.9329,0.980753,0.134988,4,31,0,46.8404,0.0679457,0.0647408,0.042403,0.0240718,0.00941767,0.07082,0.0627737,0.0243941,0.0485414,0.0168281,0.0237991,0.0842868,0.0511828,0.100384,0.101876,0.0519549,0.00897441,0.0425513,0.00890806,0.165414,0.0428835,0.0653181,0.0287579,0.107749,0.0542128
-31.5015,0.928137,0.134988,4,15,0,41.3008,0.0532049,0.0943845,0.111911,0.0557552,0.0361659,0.0674768,0.0628728,0.0641973,0.081466,0.0498054,0.0149472,0.0705938,0.0393215,0.0477401,0.047112,0.0957374,0.0304939,0.0294286,0.0144564,0.0721961,0.0713969,0.0342387,0.0630348,0.0498089,0.0424514
-38.1857,0.922182,0.134988,4,15,0,45.5407,0.0682846,0.0197304,0.0308187,0.0190916,0.1067,0.0651077,0.0631905,0.010087,0.0657251,0.0357962,0.00879742,0.076086,0.102524,0.0316902,0.127585,0.0650717,0.00859708,0.0321308,0.110297,0.176404,0.0484526,0.014017,0.0210474,0.0761195,0.0544833
-33.4507,0.957025,0.134988,4,31,0,48.5128,0.0697624,0.0187974,0.0224158,0.0548526,0.0145156,0.0986933,0.0190896,0.0675984,0.0754328,0.106745,0.0452634,0.0642162,0.0349147,0.0235013,0.0878968,0.0700278,0.0111713,0.153689,0.0765263,0.0823293,0.0611596,0.0302273,0.0484048,0.0871625,0.0556624
-39.8865,0.965452,0.134988,4,15,0,46.3336,0.0673859,0.019417,0.0136044,0.0230878,0.0616423,0.0576433,0.182948,0.108347,0.0475843,0.0194495,0.132008,0.0884375,0.00770404,0.0720264,0.0978093,0.0996814,0.00162702,0.0386879,0.0360975,0.110763,0.0472698,0.0200595,0.0243091,0.0564248,0.0537662
