# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 6a_skewnormal_uni - draws_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-7.06726,0.659613,0.0592498,6,63,0,10.5266,-0.0295728,0.223856,0.268622,1.0168,0.654059,0.501955,0.42066,2.11453,0.742498,0.554901,11.7077,0.0305599,0.198044,0.116843,0.0827931,0.0645946,0.443779,0.13664,0.0946453,0.148391
-8.04776,0.995659,0.0592498,4,31,0,13.2384,-0.0895657,0.194587,0.212476,0.741691,0.600932,0.64832,0.674848,1.97802,1.3017,0.687328,10.2413,-0.0482205,0.0547582,0.0273681,0.0365892,0.0417513,0.295332,0.163729,0.0441797,0.0649578
-6.81733,0.993017,0.0592498,5,63,0,10.2275,-0.254383,0.371478,0.242932,0.934082,1.31019,1.0558,0.968548,1.83082,0.446452,0.658495,12.7509,-0.164139,0.0926077,0.232323,0.137822,0.105411,0.425724,-0.088536,-0.00976707,0.041106
-7.88146,0.874353,0.0592498,4,15,0,11.3916,-0.259149,0.407315,0.0994928,0.617397,1.26365,0.533454,1.01427,1.60146,1.24055,0.602625,14.7445,-0.218624,-0.00767385,0.255554,-0.0418653,0.153977,0.393148,0.246147,-0.0136908,0.0650965
-4.99701,0.989613,0.0592498,5,31,0,15.0481,-0.332632,0.571519,0.0534456,0.644532,0.419808,2.91025,0.67829,1.31426,0.547653,0.558689,6.0748,-0.302087,0.0357294,-0.0927042,1.33063,0.0550228,0.418493,-0.0196384,-0.0133312,0.117318
0.295856,0.987818,0.0592498,4,15,0,6.06982,-0.316136,0.552766,0.18078,0.270517,0.727953,1.76221,0.695705,1.22767,0.702421,0.2889,6.95024,-0.216206,-0.166603,0.0862522,0.657952,0.0684266,0.36248,0.0721387,-0.156441,0.120413
-3.80131,0.727377,0.0592498,5,31,0,7.04823,-0.341181,0.402116,0.271105,0.919594,1.11715,2.05739,0.891243,1.74249,0.8827,0.676576,6.75637,-0.232165,0.0286022,0.108042,0.486127,0.0172018,0.359502,0.0137667,-0.069119,-0.0237963
-5.21911,0.942895,0.0592498,4,31,0,14.8878,-0.360841,0.419536,0.43783,0.761801,1.35005,2.18407,0.825122,1.82109,0.985192,0.705248,8.50553,-0.177155,-0.0412378,0.205555,0.555455,-0.0146722,0.403171,0.0524826,-0.064964,-0.0283892
-5.71934,0.996518,0.0592498,5,63,0,10.4499,-0.0348184,0.471148,0.302459,0.310178,0.0108384,0.40176,0.209834,1.10614,0.198296,1.08212,6.31874,0.107685,0.111321,-0.0297119,0.15447,0.0640444,0.486335,0.0586083,0.475019,0.336482
-5.99337,0.979204,0.0592498,4,15,0,12.9447,0.045489,0.370043,-0.171681,0.384513,0.300731,0.25518,0.338673,0.654943,0.28451,0.769495,3.73675,-0.0180405,0.187775,0.156773,0.139917,0.170813,0.287846,0.15077,0.330235,0.330704
-5.58514,0.997336,0.0592498,5,63,0,11.2275,-0.244356,0.322391,0.119432,0.858281,0.992385,2.35858,1.26166,1.81219,1.226,0.130582,4.45077,-0.205852,0.0323466,0.0755808,0.516031,0.162394,0.339878,0.150896,-0.202257,0.00661884
-6.97506,0.984103,0.0592498,5,31,0,10.7576,-0.531682,0.471925,0.190523,0.810991,0.50269,2.26271,1.39235,2.17232,1.25705,0.354763,8.38619,-0.441769,-0.148955,-0.29445,0.536147,0.125404,0.493491,0.0615522,-0.36426,-0.157788
-8.38662,0.5452,0.0592498,5,63,0,14.3011,0.127898,0.423722,0.0456698,0.154999,0.651781,0.680781,0.208376,0.576915,-0.00161877,1.23674,5.81426,0.147249,0.193574,0.404072,0.41636,0.216192,0.372349,0.127212,0.651933,0.461087
-6.91591,0.943133,0.0592498,4,31,0,15.0683,0.036052,0.497233,-0.450681,-0.144746,0.508221,1.31816,0.166788,1.02391,0.126784,1.60992,0.159544,-0.188042,-0.0359204,0.288756,0.691487,0.118985,0.545172,0.099093,0.836556,0.0985582
-3.58547,0.970215,0.0592498,2,3,0,8.11619,-0.00243036,0.496003,-0.430205,-0.164272,0.49889,1.30256,0.137533,0.959578,0.129927,1.6195,0.987471,-0.215813,-0.0839097,0.24502,0.643641,0.0657866,0.473523,0.062014,0.800848,0.27564
-6.81673,0.872724,0.0592498,5,31,0,11.0915,0.0191282,0.717,-0.465204,0.113994,-0.171546,1.06321,0.113288,0.417514,-0.200811,1.10977,1.39878,-0.314423,0.100862,-0.10387,0.781448,0.100356,0.318486,-0.124853,0.814832,0.484514
-4.19078,1,0.0592498,5,63,0,9.37995,-0.221251,0.413461,0.0747448,0.145311,0.66535,1.18622,0.466175,1.29717,0.814735,0.389861,4.89984,-0.190347,-0.16117,0.0538452,0.269206,-0.0285058,0.315077,0.11561,-0.0600586,0.10198
-6.01977,0.884263,0.0592498,4,31,0,13.2279,-0.134188,0.400811,-0.0170423,0.0894366,0.177918,1.77046,0.41489,0.976599,0.201962,0.108013,5.90114,-0.141018,-0.0983403,-0.062876,0.575432,0.0321051,0.257245,-0.0532388,-0.0908945,0.181119
-5.79123,0.973966,0.0592498,5,31,0,12.388,-0.051228,0.361909,0.11138,0.357646,0.287364,1.70025,0.517213,1.5387,0.699116,0.407828,15.8341,-0.0109185,0.0782075,0.0527718,0.564108,0.135956,0.505642,0.201789,0.0963689,0.23696
-4.6481,0.985695,0.0592498,5,31,0,10.8941,-0.235076,0.692995,-0.0344046,0.324437,0.792026,0.776886,0.496055,1.04341,0.683299,0.767274,1.18401,-0.258918,-0.0102432,0.313794,0.303302,0.108687,0.488002,0.238447,0.296641,0.18735
-3.1255,1,0.0592498,4,15,0,5.92996,-0.229219,0.664131,-0.00343755,0.16428,0.603181,0.917826,0.724179,1.0415,0.43018,0.827422,6.61854,-0.231502,-0.120115,0.171373,0.380338,0.251731,0.462475,0.0564769,0.320298,0.294734
-5.36184,0.931341,0.0592498,5,31,0,7.44911,-0.24774,0.529706,-0.0541846,0.863072,0.6701,2.35429,0.851183,1.43,0.725284,0.358495,3.81266,-0.276442,0.209435,0.107216,0.999341,0.203137,0.509742,0.136447,-0.0578431,0.161077
-4.90355,0.996518,0.0592498,5,31,0,10.3585,-0.276335,0.369958,0.0718831,0.523276,0.511699,2.33721,0.818543,1.56867,0.821147,0.994262,11.3002,-0.249741,-0.0827444,-0.0870274,0.588337,0.0264919,0.304006,0.0274551,0.0915007,0.0177002
-2.53543,0.993153,0.0592498,5,31,0,7.28439,-0.256573,0.550528,0.0377034,0.534545,0.531983,2.36927,0.794961,1.06947,0.566306,0.179787,11.2895,-0.235817,0.0377088,0.0362986,1.04778,0.181076,0.3322,0.055194,-0.157595,0.180972
-2.35763,0.99922,0.0592498,5,31,0,5.61009,-0.036425,0.342364,0.0269542,0.101172,0.45103,1.65988,0.522129,1.07537,0.2679,0.307119,7.46069,-0.0271968,-0.00178741,0.117991,0.531859,0.142333,0.331742,0.0552943,0.0687215,0.234321
-6.9414,0.958795,0.0592498,5,31,0,8.67257,0.0332597,0.361907,-0.306707,0.00864899,0.518909,1.10221,-0.0876606,0.971542,0.223591,0.687855,-0.140727,-0.0777396,0.0363899,0.221057,0.432159,0.00153475,0.384868,0.114179,0.282199,-0.00698017
-3.08978,0.952447,0.0592498,5,31,0,11.5786,-0.107277,0.466511,0.0207952,-0.0756999,0.375943,0.846988,0.587079,0.993967,0.2411,0.378346,8.84789,-0.097576,-0.142592,0.0681044,0.287852,0.166602,0.35642,0.00519853,0.0692255,0.26259
-1.93259,0.989227,0.0592498,4,15,0,4.92492,-0.134283,0.522535,0.168948,0.695073,0.666234,0.689336,0.455857,0.948069,0.500175,0.604715,9.54559,-0.0460016,0.228918,0.213848,0.22592,0.103919,0.361117,0.127076,0.181702,0.280371
-2.10578,0.964699,0.0592498,5,31,0,7.46481,-0.112099,0.432281,-0.0340568,0.439645,0.582675,1.58186,0.422815,1.26895,0.280601,0.112484,13.886,-0.126821,0.0779516,0.139781,0.571709,0.0706763,0.436447,0.00919982,-0.063474,0.231921
-4.49116,0.859905,0.0592498,5,31,0,7.5327,-0.230793,0.549864,-0.641061,0.334673,0.424826,1.16542,0.77312,1.03701,0.507905,0.682112,2.22019,-0.583289,-0.0467684,0.00280329,0.41003,0.194318,0.33942,0.0484855,0.144276,0.169231
-1.74994,0.865626,0.0592498,4,15,0,10.2346,-0.201977,0.550005,-0.255165,0.604753,0.54132,1.2778,0.546456,1.15425,0.277681,0.755856,2.50135,-0.342319,0.13064,0.0957509,0.500818,0.0985759,0.432863,-0.0492515,0.213747,0.205506
-1.65227,0.982417,0.0592498,4,31,0,5.23284,-0.107604,0.493069,-0.160882,0.517288,0.270588,1.25463,0.354747,0.875169,0.507121,1.19312,3.16912,-0.18693,0.147455,0.025815,0.511017,0.0673111,0.323915,0.142442,0.480685,0.267574
-1.37343,0.976971,0.0592498,5,63,0,7.13159,-0.4786,0.679656,0.277884,0.305195,0.966928,1.40362,0.944766,1.1586,0.859696,0.450311,6.35868,-0.289735,-0.271173,0.178578,0.475376,0.163515,0.308849,0.105697,-0.172544,0.0571024
1.13811,0.981716,0.0592498,5,31,0,3.65859,-0.560497,0.880136,0.134744,0.820222,0.671127,1.41261,0.763458,1.12033,0.69901,0.830531,3.79368,-0.441904,0.161411,0.0301868,0.682796,0.11145,0.425546,0.0547268,0.170484,0.118555
-4.97928,0.796943,0.0592498,3,15,0,7.38703,-0.572382,0.899604,0.258795,0.974758,0.538126,1.18761,0.678933,0.966635,0.931514,0.908232,5.19469,-0.339569,0.304514,-0.0882817,0.495992,0.0383886,0.297206,0.265611,0.244667,0.132457
-1.62366,0.999616,0.0592498,5,31,0,7.12505,-0.283962,0.624462,0.00273418,0.0160714,0.723921,1.47093,0.602108,1.04976,0.404378,1.09156,5.62644,-0.282255,-0.273926,0.168098,0.634577,0.0920307,0.37157,-0.031444,0.397673,0.206598
-0.517646,0.999665,0.0592498,4,15,0,2.87012,-0.235001,0.645233,0.176922,0.112894,0.723894,1.38889,0.577411,1.05566,0.42921,0.99181,4.58509,-0.120845,-0.162158,0.232079,0.661159,0.137564,0.446143,0.0419396,0.404948,0.267997
0.506876,0.996065,0.0592498,6,63,0,3.92545,-0.161169,0.674051,-0.0453739,0.0724868,0.645601,0.90768,0.397878,0.880753,0.384632,0.339138,6.13864,-0.191753,-0.112309,0.273999,0.450654,0.107021,0.432504,0.0980926,0.0674274,0.369649
-3.65557,0.873397,0.0592498,5,63,0,7.29498,-0.307668,0.520093,0.133182,0.56472,0.132958,1.63158,0.627349,1.50602,0.745084,0.538269,2.15427,-0.238401,-0.013961,-0.238517,0.540904,0.0186119,0.475603,0.0798449,-0.0277181,0.0687306
-3.3109,0.858932,0.0592498,5,31,0,7.69061,-0.0815486,0.485757,0.0381276,0.834684,0.691239,1.0097,0.186031,1.04924,0.267912,0.560459,6.38671,-0.0630279,0.323905,0.254225,0.408919,0.00881715,0.428127,0.0485914,0.190698,0.301364
-7.28634,0.959744,0.0592498,6,63,0,10.3985,-0.243162,0.261973,0.717428,0.274136,0.958637,2.064,1.23498,2.35591,1.10857,0.356856,11.1913,-0.0552153,-0.171346,0.00797486,0.29755,0.0803707,0.374024,0.0472536,-0.149676,-0.0349673
-6.36264,0.991994,0.0592498,5,63,0,10.2679,-0.236114,0.302182,0.127536,0.54778,0.828242,2.64561,1.29365,2.10664,0.790919,0.0620849,15.223,-0.197575,-0.0705846,0.014166,0.563342,0.154805,0.400474,0.00288765,-0.217353,0.00447405
-8.372,0.93022,0.0592498,5,31,0,13.45,-0.47184,0.534057,0.187413,0.646534,1.46881,2.93188,1.06712,1.73268,1.09932,0.421865,25.1891,-0.371751,-0.126554,0.312589,1.09395,0.0980628,0.453508,0.115258,-0.24654,-0.0460594
-3.4013,0.998228,0.0592498,5,31,0,11.7928,-0.505338,0.607795,0.309052,1.02291,1.30809,1.971,1.00479,1.45816,0.925161,0.632014,20.2487,-0.317498,0.116379,0.289714,0.692627,0.105369,0.380924,0.0569699,-0.121203,-0.0209781
-1.57467,0.932262,0.0592498,5,63,0,9.26196,-0.298846,0.701598,0.19117,0.311717,0.25538,0.4956,0.621108,1.08562,0.550815,0.351907,10.4676,-0.164722,-0.0801462,-0.119672,0.0488656,0.136922,0.462826,0.0876044,-0.0519492,0.258411
-0.116838,0.985886,0.0592498,5,47,0,5.51677,-0.499198,0.826386,0.253629,0.779811,0.975731,1.66942,0.711318,1.04097,0.607281,0.235035,9.81265,-0.289603,0.145227,0.307133,0.880386,0.0886254,0.361047,0.00265,-0.304969,0.156765
-1.36216,0.966,0.0592498,5,63,0,3.79361,-0.20741,0.474566,0.169144,0.347658,0.553349,1.56187,0.646969,1.33803,0.717909,1.37279,10.5324,-0.12714,-0.0424236,0.0551901,0.5338,0.0996191,0.427575,0.133285,0.444069,0.169543
-3.16507,0.96907,0.0592498,5,63,0,8.31133,-0.351357,0.505909,-0.00624329,0.633167,0.628983,1.28688,0.970342,1.27836,0.869061,1.16021,11.4734,-0.354516,-0.0310321,-0.0331489,0.299685,0.139548,0.295377,0.0883086,0.235605,0.0507754
-2.13962,0.920876,0.0592498,3,15,0,14.0084,-0.421978,0.594187,0.141103,0.343266,0.781638,1.56915,0.885484,1.53331,0.759143,1.42422,8.73533,-0.338136,-0.218014,0.0424614,0.510389,0.104165,0.489095,0.0290947,0.424274,0.0490385
-0.265177,0.578421,0.0592498,5,31,0,9.12157,-0.285226,0.654758,0.120778,0.811632,0.490333,1.1881,0.480875,1.04259,0.513092,0.918572,3.63005,-0.206145,0.246197,0.0358236,0.49269,0.0296308,0.397422,0.0507252,0.316217,0.218434
-3.96275,0.925007,0.0592498,5,63,0,7.51759,-0.213489,0.4061,-0.226548,0.158019,1.1243,2.34185,0.703911,1.50899,0.710684,1.45175,1.97706,-0.30549,-0.149317,0.243089,0.737538,0.0723696,0.399314,0.0751203,0.376069,0.0756504
-2.51378,0.941611,0.0592498,5,31,0,6.69094,-0.362145,0.49135,0.274879,1.03471,1.0813,1.52684,0.79123,1.44981,0.840659,0.945134,3.97144,-0.227083,0.146261,0.169154,0.388068,0.0266259,0.350222,0.050913,0.102247,0.0180293
-4.76846,0.996787,0.0592498,4,31,0,8.46876,-0.37425,0.418647,-0.0917144,0.727653,0.811073,1.95897,1.09545,1.76496,0.93708,1.04521,9.92876,-0.412646,-0.0696201,-0.0346967,0.445867,0.0843579,0.364646,0.0180561,0.063323,-0.0418991
-3.17774,0.944881,0.0592498,5,63,0,9.96484,-0.706234,0.828416,0.426776,0.811362,1.12522,2.05708,1.07564,1.24284,0.865244,0.576568,12.3777,-0.352686,-0.0340886,0.225913,0.997883,0.184844,0.323355,0.0105479,-0.228596,-0.0473999
-2.2385,0.994318,0.0592498,5,31,0,5.99193,-0.530066,0.680258,0.271773,0.901606,0.821404,1.90285,1.0236,1.27203,0.787337,-0.0162352,9.65071,-0.34519,0.0832587,0.028701,0.764364,0.166249,0.335241,0.00552644,-0.54111,0.00981101
-5.29314,0.96883,0.0592498,5,31,0,8.88308,-0.174981,0.667471,0.0747192,1.04554,0.238358,0.61577,0.356535,0.964907,0.470329,1.63278,10.1233,-0.125108,0.522886,-0.0158841,0.236027,0.0629953,0.469066,0.138949,0.914849,0.355004
-3.32205,0.99998,0.0592498,5,31,0,8.20875,-0.20906,0.566888,0.0248755,-0.258792,0.675091,1.25379,0.567454,0.915767,0.570701,0.146199,1.48489,-0.194959,-0.355767,0.17364,0.501697,0.112622,0.310076,0.114463,-0.126182,0.166107
-3.12962,0.884284,0.0592498,4,15,0,8.05352,-0.227164,0.609455,0.0915678,-0.0910606,0.606906,1.08394,0.61402,1.17529,0.380511,0.0126667,5.69341,-0.171358,-0.282662,0.142718,0.433449,0.147053,0.489123,0.00474025,-0.219444,0.251779
-7.4287,0.999829,0.0592498,5,31,0,11.2747,-0.0526125,0.230866,0.0341538,0.978936,0.189069,2.8556,0.827621,1.8648,0.438153,1.06625,12.2627,-0.0447275,0.173391,-0.00896282,0.60665,0.138457,0.377907,0.0485422,0.193548,0.130983
-9.86058,0.779996,0.0592498,5,31,0,15.7013,-0.03883,0.201098,0.0249016,0.874851,-0.050342,2.87343,0.763901,1.72061,0.158463,0.965799,9.98288,-0.0338223,0.137101,-0.0489537,0.539013,0.114789,0.307182,-0.0069634,0.155391,0.120824
-7.57556,0.965343,0.0592498,5,31,0,15.621,-0.0142208,0.302538,0.0315297,1.24722,0.976745,1.10667,0.0350081,1.21863,0.205983,0.0765665,12.6328,-0.0046819,0.363111,0.281281,0.320589,-0.00362957,0.354461,0.0480968,0.00894342,0.226417
-5.21111,0.974527,0.0592498,5,63,0,12.8086,-0.160133,0.366606,0.146091,0.221458,1.40276,2.1011,0.95703,1.42889,0.543721,0.825756,10.2826,-0.106575,-0.0789451,0.354129,0.610142,0.19072,0.363705,0.0391984,0.142594,0.131003
-9.29355,0.868923,0.0592498,5,31,0,14.4523,-0.234597,0.405642,0.100231,0.557313,0.0451879,2.20997,0.798123,1.30393,0.585438,0.0265879,33.8795,-0.193939,-0.0085275,-0.216267,0.661858,0.0891551,0.294331,0.00288129,-0.223812,0.0889177
-8.74677,0.990992,0.0592498,4,15,0,13.4604,-0.160282,0.451592,0.0823131,0.0131758,0.537637,2.22323,0.57869,1.39398,0.728627,0.394756,35.4212,-0.12311,-0.154332,0.0825101,0.843708,0.101049,0.469225,0.16876,0.0179863,0.199892
-7.79235,0.925644,0.0592498,5,31,0,12.991,-0.150786,0.428664,0.0634627,0.162206,0.391573,2.18943,0.339259,1.2408,0.482478,0.527954,34.3819,-0.123582,-0.0812541,0.0170675,0.787744,-0.00535771,0.381101,0.0560351,0.075529,0.191094
-5.67767,0.96257,0.0592498,4,31,0,11.5323,-0.132126,0.423173,0.287815,0.327843,0.198239,1.89396,0.480526,1.21171,0.458498,0.376314,29.684,-0.0103305,0.00660837,-0.0482368,0.669348,0.0712196,0.380635,0.0618978,0.0271199,0.205326
-7.86913,0.910109,0.0592498,5,47,0,13.5686,-0.499317,0.564269,0.627362,1.08379,1.27572,1.28048,1.21044,1.50785,1.07791,0.710548,26.2373,-0.145316,0.11223,0.220533,0.223221,0.183699,0.351516,0.108912,-0.0983766,-0.0494218
-2.83128,0.994677,0.0592498,4,31,0,12.0758,-0.446031,0.589842,-0.0159287,0.800287,0.513889,1.46201,0.919759,1.40266,0.824067,0.243084,17.8689,-0.455426,0.0260121,-0.142917,0.416324,0.0964815,0.381316,0.0400385,-0.30265,0.0238599
-3.32991,0.926498,0.0592498,6,63,0,7.23037,-0.417542,0.669227,0.512494,0.447609,0.514334,1.56095,0.766006,1.04411,0.710857,0.399558,18.2005,-0.0745678,-0.117991,-0.0733366,0.627088,0.0950892,0.2812,0.058182,-0.150148,0.115619
-1.79447,0.917502,0.0592498,5,31,0,10.0866,-0.320856,0.997312,0.328864,0.341867,0.505928,1.06569,0.383657,0.865433,0.359776,0.268322,8.03896,0.00712393,0.0200927,0.183712,0.741965,0.0617701,0.542251,0.0379535,-0.0532546,0.468798
-4.49288,1,0.0592498,5,47,0,7.54042,-0.784037,0.882308,0.802825,0.911371,0.97199,1.68211,0.867069,1.37335,0.90151,1.3342,8.51103,-0.0756988,0.0200725,0.0735569,0.7001,-0.0190152,0.427682,0.0113719,0.393138,-0.0848666
-2.03215,0.997658,0.0592498,5,31,0,6.14039,-0.70628,1.15252,0.534275,0.681368,0.688326,1.04878,0.758999,0.85277,0.636123,0.929633,10.4037,-0.0905175,0.0790096,0.0870292,0.502463,0.168481,0.276553,0.0268635,0.36514,0.209079
-2.41808,0.958639,0.0592498,5,39,0,4.47074,-0.450307,0.769655,0.495405,0.479841,0.720014,1.62922,0.839449,1.0144,0.696876,1.38236,4.74262,-0.0690163,-0.0809954,0.103855,0.803627,0.195779,0.330429,0.0860469,0.61363,0.150576
-5.99698,0.966118,0.0592498,5,47,0,8.97036,-0.22992,0.408229,0.352022,0.949927,0.956268,1.81963,0.638207,1.71566,0.646919,2.12256,4.006,-0.086215,0.157867,0.160456,0.512906,0.030614,0.47046,0.0341706,0.63657,0.086102
-4.95838,0.939679,0.0592498,4,31,0,14.4959,-0.108338,0.386388,0.15701,0.789468,1.15497,1.35664,0.740434,1.22153,0.477204,1.4973,8.52678,-0.0476715,0.196703,0.337926,0.415849,0.177756,0.363645,0.0760476,0.470202,0.197856
-4.39799,0.993853,0.0592498,5,63,0,8.87301,-0.05062,0.462021,-0.552219,-0.170442,-0.336482,1.52548,0.320984,1.12141,0.250041,0.155145,0.965666,-0.305757,-0.129368,-0.206082,0.654182,0.0976815,0.467495,0.0649043,0.0210605,0.205456
-5.53367,0.938595,0.0592498,5,63,0,10.4018,-0.134508,0.301386,0.243322,1.13253,1.57072,1.86279,0.79177,1.74553,0.655561,0.591537,4.33316,-0.061174,0.206822,0.338885,0.426912,0.104121,0.391572,0.0630692,0.0437731,0.099805
-11.2545,0.734332,0.0592498,5,31,0,14.8421,-0.302372,0.28319,-0.261262,0.0457203,1.42911,1.38178,1.15124,1.95279,1.10067,1.10224,0.956349,-0.376359,-0.289425,0.102338,0.0889347,0.0236468,0.25064,0.00932667,0.0097702,-0.146203
-9.22258,0.997605,0.0592498,5,63,0,14.5366,-0.132499,0.272689,0.199834,0.337047,-0.124503,1.10386,0.472791,1.58327,0.403247,1.55837,4.59604,-0.078007,-0.0405904,-0.16645,0.168511,-0.00357457,0.299241,-0.0225386,0.29245,0.0801008
-7.67215,0.982651,0.0592498,5,31,0,11.7231,-0.0649978,0.51783,-0.206515,0.606954,1.02061,1.80736,0.436236,1.12997,0.468027,1.34326,1.40476,-0.171937,0.249302,0.463506,0.870906,0.160898,0.520134,0.177361,0.630584,0.271596
-5.89647,0.978515,0.0592498,5,63,0,13.9775,-0.330475,0.513388,-0.140584,0.687516,0.830791,2.02399,0.601713,1.17254,0.657398,1.42957,2.8799,-0.402649,0.0224879,0.0960435,0.708619,-0.0215621,0.271495,0.00702603,0.403447,0.0564856
-3.77683,0.994387,0.0592498,5,31,0,10.763,-0.289306,0.509166,-0.360953,0.233063,1.03954,1.55451,0.634307,1.19593,0.583994,0.604721,2.3315,-0.473091,-0.170638,0.239991,0.502196,0.0336613,0.319622,0.00804403,0.0185971,0.0840565
-0.725063,0.961444,0.0592498,6,63,0,7.91252,-0.416376,0.866088,0.249823,0.386017,0.514821,1.0428,0.588032,0.872116,0.484797,1.78249,13.7139,-0.200007,-0.082051,0.0295049,0.486785,0.0929117,0.338954,0.00350161,1.12742,0.272833
-0.133327,0.966616,0.0592498,5,31,0,4.5113,-0.494403,1.15278,0.273495,0.548895,0.44815,1.16043,0.511881,0.78227,0.487258,1.72587,19.3278,-0.179123,0.138353,0.0222168,0.843326,0.0956841,0.407384,0.0672988,1.49515,0.424156
-2.60677,0.422134,0.0592498,5,31,0,8.41387,-0.641225,1.03582,0.115176,0.44361,0.734614,0.954735,0.673525,0.868265,0.639495,0.743129,15.427,-0.521923,-0.181724,0.119705,0.347711,0.0564271,0.258143,0.0211783,0.128524,0.183511
-0.112669,0.926609,0.0592498,5,31,0,12.9131,-0.544721,1.07001,0.391325,0.763124,0.469526,0.936671,0.639693,0.954009,0.567134,0.351674,4.2271,-0.125999,0.271831,-0.0423228,0.457528,0.139758,0.47608,0.0621188,-0.168425,0.286094
-1.59955,0.711938,0.0592498,2,7,0,3.90527,-0.575728,1.03214,0.256377,0.620572,0.527221,0.976046,0.581908,0.790445,0.690911,0.365219,4.30385,-0.311111,0.0647884,-0.031563,0.431687,0.0248815,0.240121,0.137389,-0.198771,0.226432
-7.48901,0.613688,0.0592498,3,7,0,13.6275,-0.48688,1.04031,0.0756429,0.780351,0.321047,0.390251,0.598748,1.02267,0.501862,0.519133,2.20196,-0.408188,0.324929,-0.152891,-0.080897,0.136006,0.577015,0.0352141,0.0531813,0.268886
-2.80539,0.994814,0.0592498,5,31,0,11.4296,-0.539139,1.27354,0.0648968,0.199549,0.432916,1.52075,0.415748,0.762511,0.529306,1.17148,10.2549,-0.45649,-0.285006,0.0121962,1.39759,-0.00966831,0.431948,0.134952,0.952789,0.472201
-0.918253,0.689049,0.0592498,5,31,0,10.4018,-0.460789,0.788808,0.135612,1.0172,0.577863,1.02639,0.642434,1.10516,0.766513,0.570231,7.51105,-0.353817,0.341585,-0.00496576,0.348834,0.0459679,0.410971,0.143842,-0.0109858,0.163084
