# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 6a_skewnormal_uni - draws_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-8.85722,0.987745,0.0620858,4,15,0,11.5389,-0.119168,0.335745,0.227967,0.554177,0.482843,1.77509,0.387197,1.8143,0.0284987,0.980469,6.10683,-0.0426288,0.0668946,0.0429445,0.476812,0.010832,0.489973,-0.109599,0.21002,0.145197
-10.9132,0.992261,0.0620858,4,15,0,16.1394,-0.0384107,0.262637,-0.0224027,0.78314,0.309201,1.34751,0.611916,0.796281,0.688714,1.85309,7.62277,-0.0442945,0.16727,0.0427969,0.315495,0.122301,0.170722,0.142471,0.448278,0.169363
-12.4112,0.995338,0.0620858,4,15,0,16.32,-0.0693624,0.387073,0.146358,0.807507,0.500593,0.536117,0.279823,1.69507,0.112706,2.10026,17.8206,-0.0127112,0.243202,0.124404,0.138154,0.0389497,0.586754,-0.0257371,0.743592,0.238992
-10.8448,0.954159,0.0620858,5,47,0,16.2441,-0.278768,0.366025,-0.172469,0.298739,0.774929,3.01198,0.96765,2.25936,0.796286,-0.571408,1.66289,-0.341896,-0.169422,0.00487531,0.823692,0.075416,0.548213,0.0126928,-0.487918,-0.0284915
-5.63751,0.992828,0.0620858,6,63,0,13.9952,-0.0488968,0.416875,-0.640242,0.607707,0.548309,0.184872,0.579914,1.02191,0.232842,0.54334,2.39132,-0.315798,0.204441,0.17968,0.028172,0.192855,0.377114,0.0481693,0.177608,0.257971
-4.00761,0.990457,0.0620858,5,63,0,9.72987,-0.242075,0.567105,0.379886,0.178712,0.276683,1.60962,0.772637,1.05953,0.55618,1.7773,7.97903,-0.0266399,-0.140727,-0.0851667,0.670748,0.196091,0.358787,0.0733373,0.765839,0.206897
-5.79893,0.99371,0.0620858,5,31,0,10.2414,-0.351332,0.553793,-0.2134,0.671951,1.47417,1.19036,0.967924,1.31001,0.789613,-0.117888,3.22779,-0.469511,0.0207897,0.465052,0.307881,0.184697,0.374142,0.0859498,-0.416617,0.0707392
-0.567792,0.997201,0.0620858,5,31,0,7.69891,-0.374059,0.545318,0.188188,0.302319,0.792905,1.69454,0.75975,1.37956,0.812107,0.412035,3.99591,-0.271437,-0.209199,0.0583261,0.550003,0.0402459,0.378239,0.0687972,-0.149369,0.0480251
-1.3154,0.986748,0.0620858,6,63,0,3.16238,-0.451649,0.683951,0.194331,1.06563,0.923416,1.51178,0.895893,1.29179,0.784841,0.22998,13.4352,-0.318737,0.27719,0.179922,0.582337,0.161098,0.431871,0.085144,-0.294354,0.0925597
-3.132,0.828186,0.0620858,5,63,0,6.09069,-0.211696,0.644138,0.0876478,-0.0443999,0.304327,1.19271,0.509401,0.732445,0.317552,0.241839,10.8515,-0.155239,-0.240296,-0.0156675,0.556573,0.116429,0.2601,-0.0071487,-0.0559183,0.300084
-1.21825,0.861121,0.0620858,5,31,0,11.2737,-0.121053,0.544269,0.0979925,0.42255,0.14193,1.63376,0.34667,0.975234,0.458209,1.23395,10.8308,-0.0677189,0.108928,-0.043805,0.768152,0.0676285,0.409736,0.128336,0.550549,0.311371
-0.591527,0.980301,0.0620858,5,63,0,10.1802,-0.501839,0.797247,0.202867,0.574635,0.833803,2.12844,0.705804,1.14715,0.767826,0.107009,9.9595,-0.340104,-0.0437133,0.162908,1.19505,0.0608608,0.412719,0.110307,-0.416526,0.131089
-2.36768,0.995851,0.0620858,5,63,0,4.75929,-0.442323,0.669452,0.173999,0.213323,0.537736,2.3673,0.875347,1.23608,0.754217,0.104127,7.59297,-0.325839,-0.299513,-0.0823348,1.14247,0.143679,0.385174,0.0625888,-0.372615,0.0872494
-0.792583,0.827031,0.0620858,4,31,0,9.65467,-0.575161,0.706378,0.287543,0.565797,0.805097,1.82939,0.942186,1.25598,0.977874,0.609853,7.368,-0.372047,-0.175495,-0.0064584,0.717081,0.0903786,0.312037,0.115587,-0.144375,-0.0166732
0.0211347,0.954989,0.0620858,6,63,0,3.87298,-0.201109,0.763715,-0.0336696,0.43833,0.497756,1.31318,0.357711,0.93303,0.369335,0.602759,7.59287,-0.226823,0.133649,0.179034,0.801785,0.0720798,0.511459,0.0809574,0.259226,0.40303
-2.69437,0.887797,0.0620858,3,15,0,6.57447,-0.269162,0.720316,-0.0386065,0.280861,0.434566,1.43764,0.444802,1.029,0.232584,0.731897,8.07102,-0.296971,-0.0668537,0.0438624,0.766394,0.0512354,0.47204,-0.101628,0.258035,0.301206
-2.71246,0.986555,0.0620858,5,35,0,5.87811,-0.13569,0.350038,-0.0976531,0.447624,0.542538,0.790205,0.684611,1.31961,0.424628,0.254688,4.95978,-0.169872,0.0209953,0.0542188,0.140912,0.10395,0.326224,0.0129457,-0.0465395,0.138091
-4.72492,0.889918,0.0620858,5,47,0,11.3814,-0.115933,0.33515,-0.124752,-0.150321,0.686498,2.16297,0.591979,1.68443,0.690821,0.397343,4.99761,-0.157743,-0.166313,0.114147,0.608986,0.0824691,0.448602,0.115596,0.0172368,0.14628
-1.83445,0.994625,0.0620858,5,31,0,5.87631,-0.108436,0.454759,-0.0739003,0.832611,0.618842,1.19366,0.392718,1.0612,0.266398,0.317631,7.16427,-0.142043,0.270201,0.172988,0.434393,0.0701559,0.374154,0.0127107,0.0360092,0.250925
-2.97474,0.973684,0.0620858,4,15,0,7.26996,-0.140691,0.517032,-0.125951,1.12282,0.617893,1.79207,0.452437,1.06731,0.376495,0.207098,1.99853,-0.205812,0.439842,0.178779,0.785865,0.0932327,0.411141,0.0539686,-0.0336154,0.228234
-0.449035,0.938595,0.0620858,5,31,0,6.9166,-0.454109,0.700302,0.225615,0.78486,0.632579,1.30418,0.790072,1.10652,0.895648,0.309881,7.63772,-0.29611,0.09553,-0.0111125,0.459213,0.0991799,0.320791,0.173115,-0.237098,0.0999229
2.67605,0.938465,0.0620858,6,63,0,2.71327,-0.669499,1.50362,0.242363,0.412398,0.337544,0.893652,0.492358,0.684502,0.466431,0.500821,9.28104,-0.305077,-0.0494098,-0.161962,0.674213,0.0708191,0.359731,0.0318353,0.0835446,0.523312
0.246675,0.646324,0.0620858,5,31,0,1.29091,-0.79075,2.27167,0.21576,0.355922,0.545018,0.698277,0.392177,0.538467,0.329975,1.69975,4.13913,-0.300616,0.0177861,0.447348,0.795501,0.100145,0.432467,-0.041158,3.07051,0.971088
0.246675,0.0162579,0.0620858,4,15,0,3.4761,-0.79075,2.27167,0.21576,0.355922,0.545018,0.698277,0.392177,0.538467,0.329975,1.69975,4.13913,-0.300616,0.0177861,0.447348,0.795501,0.100145,0.432467,-0.041158,3.07051,0.971088
0.246675,3.05215e-09,0.0620858,6,63,0,9.77619,-0.79075,2.27167,0.21576,0.355922,0.545018,0.698277,0.392177,0.538467,0.329975,1.69975,4.13913,-0.300616,0.0177861,0.447348,0.795501,0.100145,0.432467,-0.041158,3.07051,0.971088
0.246675,0.0129836,0.0620858,5,31,0,3.4055,-0.79075,2.27167,0.21576,0.355922,0.545018,0.698277,0.392177,0.538467,0.329975,1.69975,4.13913,-0.300616,0.0177861,0.447348,0.795501,0.100145,0.432467,-0.041158,3.07051,0.971088
-4.87139,0.536717,0.0620858,4,15,0,10.6064,-0.899666,1.89106,0.0722373,0.397694,0.682839,0.741365,0.515767,0.669883,0.57404,2.17925,9.63511,-0.763061,-0.147603,0.391625,0.5023,0.0756809,0.367124,0.185879,3.22143,0.601121
-3.88299,0.757711,0.0620858,2,7,0,10.2052,-0.869911,2.01633,0.369862,0.337634,0.361294,0.988428,0.459289,0.678173,0.401365,2.15594,9.37305,-0.124147,-0.189129,-0.141422,1.12309,0.0561681,0.497511,-0.0606255,3.47717,0.72981
-3.88299,0.0154402,0.0620858,3,7,0,9.98117,-0.869911,2.01633,0.369862,0.337634,0.361294,0.988428,0.459289,0.678173,0.401365,2.15594,9.37305,-0.124147,-0.189129,-0.141422,1.12309,0.0561681,0.497511,-0.0606255,3.47717,0.72981
-2.54713,0.724572,0.0620858,4,15,0,7.82201,-0.88311,1.92394,0.197869,0.332689,0.350682,0.998505,0.542301,0.620987,0.538788,2.14341,10.018,-0.502421,-0.243036,-0.208418,1.03795,0.160245,0.311633,0.153486,3.24069,0.644382
-2.59878,0.779453,0.0620858,4,15,0,6.04036,-0.802225,1.60747,0.163302,0.55921,0.605807,0.676078,0.611498,0.697362,0.496478,2.06481,10.8629,-0.539722,0.096689,0.171592,0.28455,0.18074,0.318763,-0.00415069,2.51689,0.474951
-2.69933,0.149908,0.0620858,4,31,0,13.0408,-0.715335,1.48993,0.210416,0.581893,0.682936,0.562084,0.519507,0.691591,0.590601,1.94401,10.9006,-0.40183,0.151644,0.302192,0.12213,0.058694,0.315087,0.16462,2.18111,0.468487
-2.53255,0.878005,0.0620858,5,63,0,8.2212,-0.760545,1.76363,0.236914,0.273493,0.28858,1.17317,0.513726,0.672858,0.533191,1.53529,12.9431,-0.342715,-0.278203,-0.251596,1.3085,0.14548,0.42613,0.179808,1.94714,0.642451
-4.39669,0.410111,0.0620858,4,15,0,10.4858,-0.817604,1.59199,0.291128,0.802949,0.522986,0.539551,0.52714,0.771203,0.608326,1.98755,9.60929,-0.354132,0.460681,0.0149828,0.041355,0.021596,0.410141,0.150843,2.34655,0.445796
-2.20949,0.995946,0.0620858,4,15,0,4.99478,-0.842034,1.66327,0.290205,0.748417,0.500506,0.595716,0.592087,0.731861,0.522005,1.94905,9.83899,-0.359347,0.402782,-0.00955975,0.148799,0.142763,0.375245,0.0261987,2.39975,0.478258
-1.35804,0.22701,0.0620858,5,31,0,7.85062,-0.77638,1.39316,0.249914,0.310141,0.666602,1.39921,0.589039,0.84204,0.525012,1.09607,3.59971,-0.428211,-0.344305,0.1523,1.17294,0.044243,0.396714,-0.0449557,0.750614,0.294639
0.821248,0.992283,0.0620858,4,31,0,4.01655,-0.718377,1.33762,0.171057,0.426888,0.678051,1.19155,0.600189,0.783642,0.639533,0.855342,1.95637,-0.489568,-0.147363,0.188599,0.875473,0.0844496,0.32984,0.137077,0.425748,0.23194
-1.16772,0.642775,0.0620858,5,63,0,5.17215,-0.751755,1.54651,0.386927,0.445257,0.494129,0.978795,0.61495,0.70151,0.633807,0.735878,7.22776,-0.153369,-0.063162,0.0124184,0.761959,0.19927,0.333135,0.228433,0.386286,0.470536
-1.03043,0.99954,0.0620858,6,63,0,8.14608,-0.483514,0.561973,0.390703,0.876143,0.875784,1.40919,1.02424,1.495,1.01873,0.432304,6.01471,-0.26395,0.00885413,0.00865246,0.30841,0.0920805,0.356636,0.0889817,-0.240571,-0.0411963
0.0209818,0.976331,0.0620858,5,31,0,4.28704,-0.396924,0.61506,0.0380449,0.630237,0.824479,1.96695,0.832158,1.30481,0.777871,0.812694,5.1292,-0.373524,-0.00928994,0.11018,0.812867,0.114903,0.405612,0.0815136,0.102932,0.0847545
-3.30121,0.752325,0.0620858,5,31,0,7.19415,-0.437906,0.765779,0.430442,0.816478,0.633253,1.29064,0.795608,1.25737,0.553581,0.188606,4.37843,-0.108283,0.187336,0.0470257,0.550436,0.171353,0.524963,-0.0139856,-0.293476,0.157759
-2.66925,0.996055,0.0620858,5,31,0,5.59067,-0.320151,0.670312,0.388543,0.430604,0.844206,1.42063,0.735426,1.14736,0.706863,0.327417,15.5232,-0.0597053,-0.0315118,0.245731,0.632114,0.172814,0.44894,0.153668,-0.100679,0.213575
-5.8068,0.899911,0.0620858,5,31,0,10.195,-0.38403,0.662219,0.418277,0.843805,0.558589,1.89358,0.694865,1.22958,0.884582,1.19332,24.3347,-0.107039,0.174753,-0.014122,0.869937,0.0761224,0.430221,0.201757,0.406211,0.143899
-1.35884,0.999075,0.0620858,5,31,0,7.34805,-0.229186,0.680256,-0.0840774,0.058247,0.505129,0.738247,0.51539,0.923556,0.312509,0.653606,9.93265,-0.28638,-0.189563,0.114431,0.27301,0.121411,0.399068,-0.0166003,0.215433,0.310849
-1.04587,0.646168,0.0620858,5,63,0,10.7373,-0.124137,0.53389,0.176874,0.157559,0.462281,1.01427,0.432533,0.911043,0.214378,0.804711,8.54137,-0.0297058,-0.0400178,0.122671,0.417371,0.106788,0.36226,-0.00968259,0.30549,0.298956
-0.126769,0.976852,0.0620858,6,63,0,2.9672,-0.168765,0.694706,0.0965435,0.409006,0.160061,1.35924,0.401101,0.73395,0.279031,0.902803,4.50973,-0.101695,0.115374,-0.0575694,0.775509,0.109883,0.341115,0.0250795,0.458418,0.372386
-7.87412,0.7208,0.0620858,6,63,0,12.504,-0.1963,0.248609,-0.170104,0.919473,0.707942,0.922739,0.983192,1.94108,1.1546,1.46878,3.79998,-0.238589,0.0322896,-0.0202989,0.0331015,0.0481307,0.28627,0.0907433,0.168851,-0.00446958
-7.63782,0.990177,0.0620858,5,63,0,13.1978,-0.409601,0.476417,0.380996,0.580104,1.28157,1.64058,0.858603,1.40073,1.27102,0.802912,11.9246,-0.228088,-0.133229,0.20096,0.372002,-0.000547471,0.257731,0.195934,-0.0270795,-0.0308041
-9.1311,0.99877,0.0620858,5,63,0,12.3652,0.0417379,0.299452,-0.351716,0.122882,-0.156348,1.9571,-0.100744,0.755616,0.403175,-0.150572,0.319084,-0.063584,0.0785351,-0.00508068,0.627794,0.0115699,0.268008,0.162469,-0.0033513,0.114368
-7.07004,0.986171,0.0620858,6,111,0,13.2593,0.206015,0.274639,-1.1102,-0.0136062,-0.359385,2.14709,-0.365954,0.767829,-0.67082,-0.315142,-0.0102682,-0.0988895,0.202278,0.107314,0.795689,0.10551,0.416891,0.0217817,0.119465,0.203765
-8.65341,0.288192,0.0620858,5,31,0,13.5022,0.18381,0.277056,-1.41428,0.0926477,-0.492427,2.47081,-0.175504,0.87433,-0.335352,-0.330557,-0.590708,-0.208025,0.209479,0.0473803,0.868362,0.135186,0.426048,0.0908988,0.0922272,0.0713793
-5.05008,0.999875,0.0620858,6,95,0,11.6883,-0.184536,0.437759,0.146312,0.632721,1.30582,0.380834,0.732584,1.30021,0.416305,0.89454,6.81956,-0.120486,0.0924433,0.387098,-0.017822,0.136159,0.384641,-0.00229439,0.207057,0.16105
-8.56022,0.94662,0.0620858,5,63,0,12.7186,-0.0954368,0.19761,0.386067,1.12159,0.0132287,2.25364,0.943202,2.60833,0.909499,0.282998,5.11357,-0.019146,0.126201,-0.0928226,0.349906,0.0909499,0.419997,0.0842898,-0.0395135,0.0593026
-8.32317,0.970389,0.0620858,5,63,0,15.6839,0.0189152,0.126107,0.135457,0.743921,0.368115,0.584645,0.689205,2.72984,0.665252,1.13312,7.08821,0.0359974,0.112729,0.0653372,0.0926432,0.105829,0.363168,0.102808,0.161809,0.118548
-9.095,0.807781,0.0620858,5,63,0,14.6409,-0.18953,0.207086,0.123268,0.782804,0.294176,0.475998,1.44685,2.81723,1.17987,0.00402622,10.9827,-0.164003,-0.0274225,-0.12861,-0.0909577,0.110091,0.393877,0.0548038,-0.188696,-0.0249802
-9.95875,0.830923,0.0620858,5,63,0,15.0269,-0.0649461,0.180198,0.318939,1.62009,0.365679,1.12061,1.21842,2.62333,1.0839,0.884199,10.0869,-0.00747402,0.22699,0.000948565,0.136986,0.154612,0.407772,0.130371,0.0943848,0.0781298
-12.4036,0.998876,0.0620858,5,31,0,17.2919,-0.108771,0.156955,0.408319,1.78211,0.25699,1.02903,1.6183,3.18784,0.740466,1.1323,5.57804,-0.0446835,0.17094,-0.0684353,0.0527405,0.14523,0.391577,0.00744871,0.0689491,0.0144957
-12.8787,0.991657,0.0620858,5,31,0,18.8279,0.0520377,0.105721,0.521978,1.47543,1.14361,1.52611,0.965262,2.49072,-0.0818506,0.961875,2.75211,0.107222,0.208022,0.172942,0.21338,0.154086,0.31536,0.0433844,0.153728,0.13132
-9.73652,0.913526,0.0620858,5,31,0,17.2864,-0.0823596,0.159776,0.0826978,0.52964,0.841448,1.49413,0.449978,2.73343,1.0221,0.244016,17.6617,-0.0691465,0.00226419,0.0520837,0.156366,-0.010464,0.354377,0.0809471,-0.0433717,0.0449195
-9.85679,0.999044,0.0620858,5,31,0,15.0758,-0.221101,0.366458,0.0944497,1.12419,1.92819,1.72023,0.976853,1.41112,0.435872,0.991525,13.503,-0.186489,0.190868,0.4855,0.40929,0.136874,0.296016,-0.0613725,0.142251,0.0704914
-11.8488,0.737042,0.0620858,6,63,0,18.5802,0.00499132,0.227458,-0.357494,-0.331211,-0.222251,0.993929,0.470473,1.84905,0.790609,2.86513,2.08061,-0.0763237,-0.0703453,-0.0455615,0.231069,0.112004,0.425574,0.184822,0.656689,0.168565
-11.6549,0.929985,0.0620858,6,63,0,19.6516,-0.100685,0.262393,-0.272618,-0.288257,-0.464112,1.12943,0.411,1.82979,0.564741,2.54785,1.44687,-0.172218,-0.176321,-0.222464,0.19567,0.00715847,0.379439,0.047499,0.567852,0.0715422
-5.20286,0.973454,0.0620858,5,31,0,15.0122,-0.078752,0.427856,-0.609514,0.152254,1.32334,2.03151,0.421376,1.02347,0.244324,0.424779,1.52333,-0.339536,-0.0136092,0.487446,0.79044,0.101536,0.359146,0.0257833,0.102992,0.206631
-4.47822,0.948217,0.0620858,5,63,0,10.6403,0.0283717,0.381027,-1.17611,0.267794,0.794539,1.70996,0.152576,0.869281,0.0924841,0.285418,0.567068,-0.41976,0.130409,0.331113,0.679913,0.0865071,0.359591,0.0636106,0.137124,0.178336
-6.26394,0.942906,0.0620858,5,63,0,12.0406,0.0934651,0.327497,-1.50476,0.346917,0.398032,1.53017,0.186852,0.794864,0.0533363,1.58635,0.328202,-0.39934,0.207079,0.22382,0.594591,0.154659,0.353781,0.110933,0.61299,0.17495
-6.14455,0.77998,0.0620858,6,63,0,9.6009,-0.141808,0.410151,-0.098057,0.037397,0.236023,1.17631,0.756486,1.33381,0.709708,-0.86916,1.80883,-0.182027,-0.12647,-0.0450035,0.340655,0.168465,0.405253,0.149279,-0.498295,0.144591
-5.74881,0.893407,0.0620858,5,63,0,14.7278,0.126119,0.258858,-1.25233,0.458899,0.0848141,0.999273,-0.223557,0.91699,-0.120749,1.05949,0.364203,-0.198056,0.244909,0.148074,0.38479,0.0682498,0.36349,0.0948624,0.400376,0.1968
-4.71521,0.859124,0.0620858,6,127,0,13.4087,-0.0126303,0.447745,-0.486729,0.38982,1.04965,1.14304,0.241922,0.814462,0.0617493,-0.182823,1.95018,-0.23056,0.16191,0.457346,0.49916,0.0956889,0.352041,0.0150176,-0.0944886,0.305262
-2.85518,0.935756,0.0620858,5,31,0,10.7614,-0.360513,0.505972,0.287437,0.279959,0.521576,1.80898,1.06688,1.56638,0.87155,0.0403278,4.38554,-0.215078,-0.218862,-0.0966107,0.554778,0.1793,0.432032,0.0804663,-0.340109,0.0330908
-0.94089,0.974267,0.0620858,5,63,0,5.169,-0.432464,0.78727,0.0781071,0.826449,0.924708,1.69115,0.579722,1.0764,0.680512,0.928655,6.39527,-0.370972,0.218175,0.295531,0.898926,0.023934,0.414951,0.103283,0.298639,0.188146
-1.38834,0.954671,0.0620858,5,47,0,5.85136,-0.17255,0.538213,0.149884,0.290443,0.641478,1.22183,0.397606,1.03122,0.598685,0.152145,17.2949,-0.0918806,-0.0162296,0.172702,0.485055,0.0414466,0.382464,0.14967,-0.0906634,0.256166
-2.83736,0.933809,0.0620858,5,31,0,7.31167,-0.209227,0.840547,-0.150681,0.382429,0.566154,1.02018,0.347693,0.729219,0.139419,1.55583,6.35329,-0.335881,0.112223,0.266653,0.648279,0.0830252,0.403717,-0.0920386,1.09852,0.453277
-2.21748,0.997395,0.0620858,5,31,0,7.9534,-0.321111,0.790895,0.127134,0.246526,0.236284,0.726661,0.540016,0.957254,0.339008,-0.0769461,7.29148,-0.220561,-0.126135,-0.134235,0.253602,0.105985,0.435977,-0.0529908,-0.381967,0.30408
-5.40575,0.953375,0.0620858,6,63,0,8.66643,-0.153076,0.340741,0.139042,0.538771,1.41678,1.5455,0.773209,1.72592,0.398582,1.19919,2.17694,-0.105699,0.0305048,0.329678,0.373539,0.110387,0.435016,-0.0172633,0.255535,0.0939766
-9.78246,0.987231,0.0620858,5,31,0,13.1462,-0.112348,0.304976,0.0771563,0.359598,1.5663,2.89224,0.417095,1.52769,0.897909,-0.331986,1.91502,-0.0888175,-0.00267956,0.365335,0.769716,0.0148557,0.35356,0.161493,-0.213596,0.10335
-10.5052,0.991499,0.0620858,6,63,0,13.6805,0.0595987,0.383674,-0.195114,0.339409,-0.603348,-0.0135855,0.278843,0.692581,-0.183953,1.14751,0.512005,-0.0152617,0.189821,-0.17189,0.0543863,0.166584,0.325324,-0.0109794,0.499869,0.199114
-5.88231,0.920501,0.0620858,5,31,0,15.2009,0.0378257,0.427116,-0.76406,0.143169,-0.257709,0.415471,0.148429,0.703267,0.204479,0.51122,2.66419,-0.288516,0.0989756,-0.0722458,0.21528,0.101222,0.338202,0.125162,0.256176,0.35688
-9.01033,0.967276,0.0620858,4,15,0,11.0333,-0.00117469,0.381435,-0.920292,0.163727,-0.25636,0.179524,0.0865088,0.9933,0.33106,0.982555,2.63802,-0.352206,0.0612766,-0.0989595,0.067302,0.0318228,0.377705,0.125103,0.373606,0.283406
-9.23442,0.988551,0.0620858,5,31,0,14.524,-0.00446529,0.326098,-0.849488,-0.117338,-0.334025,0.0311503,0.468244,0.947629,0.536064,0.709136,-0.383438,-0.281482,-0.0427289,-0.11339,0.00569278,0.148228,0.304555,0.170344,0.226783,-0.0976184
-6.64556,0.999297,0.0620858,5,63,0,13.6558,-0.280395,0.493373,0.0569041,0.657912,1.15991,2.84557,0.749644,1.39384,0.652496,1.94292,17.6247,-0.252321,0.0442004,0.291871,1.12353,0.0894583,0.407289,0.0415283,0.678188,0.112627
-3.74649,0.947455,0.0620858,5,31,0,9.02452,-0.471298,0.529401,0.283671,0.743153,0.777054,1.92388,1.18877,1.72231,1.10049,1.69668,8.90041,-0.321122,-0.0778713,-0.0599242,0.547205,0.158039,0.440495,0.111301,0.426928,-0.0515374
-1.05078,0.97894,0.0620858,5,63,0,7.07971,-0.334819,0.677714,0.128311,0.697854,0.784589,1.43583,0.665098,1.12676,0.564699,2.0541,3.03459,-0.247861,0.138126,0.196907,0.638265,0.115927,0.428801,0.0478854,1.05727,0.178752
