# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=5
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 5a_halfnormal_uni - draws_5.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-62.5892,0.966555,0.186534,4,15,0,83.7629,0.393126,0.255024,0.805944,0.106859,0.157104,0.321474,0.0675384,0.00101557,0.0234596,0.00722332,0.231305,0.189615,0.317067,0.0196367,0.0181751,0.188833,0.202893,0.136965,0.0756047,0.17452,0.696093,0.50176,0.176914,0.203011,0.272104,0.110226,0.295379,0.479078,0.328999,0.313669
-61.5655,0.974406,0.186534,4,15,0,75.2349,0.400276,0.172552,0.874141,0.064351,0.170157,0.405788,0.12853,0.00293498,0.0360453,0.00755547,0.348711,0.274837,0.205219,0.0126043,0.0115089,0.0746564,0.175489,0.307315,0.0234965,0.105686,0.438699,0.614815,0.171948,0.232038,0.406356,0.202829,0.142693,0.599878,0.523078,0.319374
-59.3557,0.996341,0.186534,4,15,0,73.3715,0.279694,0.160909,0.842907,0.0502825,0.18749,0.11517,0.0895925,0.00504447,0.0707927,0.00669266,0.328205,0.101317,0.193457,0.0743973,0.167496,0.00307445,0.494715,0.0319995,0.025057,0.0158149,0.38115,0.742266,0.179391,0.148344,0.185136,0.14298,0.23207,0.1016,0.181054,0.223164
-61.653,0.976515,0.186534,4,15,0,77.257,0.25486,0.162103,0.682788,0.00987541,0.179786,0.283819,0.173239,0.00710502,0.176333,0.00286069,0.333967,0.116123,0.17771,0.0549332,0.00940496,0.307846,0.046258,0.248416,0.0782689,0.141311,0.304548,0.484725,0.157404,0.105921,0.231244,0.178457,0.13345,0.00629998,0.169082,0.203349
-62.448,0.990519,0.186534,4,15,0,74.3171,0.242008,0.254519,0.447993,0.0142408,0.215341,0.125442,0.127279,0.083749,0.0605869,0.00271845,0.379776,0.165066,0.0967359,0.132159,0.0262912,0.0443646,0.0418328,0.0751576,0.169746,0.0869738,0.324355,0.611361,0.146084,0.30457,0.346294,0.0989908,0.0668686,0.0249902,0.29221,0.193094
-61.9078,0.96436,0.186534,4,15,0,74.4815,0.273867,0.0486966,1.04479,0.000777011,0.149622,0.326961,0.0600501,0.0297892,0.334391,0.014471,0.254494,0.0706779,0.229563,0.0179619,0.0824597,0.185113,0.647085,0.15814,0.0452987,0.0252857,0.225328,0.607823,0.222412,0.0592292,0.251755,0.235522,0.131331,0.455076,0.209627,0.218514
-62.7283,0.933474,0.186534,4,15,0,79.4888,0.33512,0.261966,0.476766,0.158285,0.224106,0.0717627,0.0710323,0.0151602,0.0849059,0.0997418,0.415655,0.0775493,0.0210846,0.0986331,0.0515279,0.0518656,0.0752851,0.0963975,0.187934,0.0606758,0.34023,0.878188,0.270997,0.0476142,0.361769,0.0952365,0.0980374,0.0913541,0.440858,0.267387
-61.7297,0.966259,0.186534,4,15,0,84.4063,0.303963,0.294249,0.609986,0.0684582,0.100763,0.176862,0.183017,0.0131433,0.137823,0.278709,0.5004,0.0448563,0.0400439,0.137888,0.127512,0.0349009,0.187546,0.0673868,0.126102,0.0492152,0.304478,0.795238,0.270069,0.0580125,0.28045,0.133721,0.0403059,0.0920999,0.859033,0.242527
-57.1902,0.997681,0.186534,4,15,0,73.8598,0.264027,0.0788081,0.715954,0.0356899,0.272986,0.280141,0.104713,0.0652095,0.0265375,0.0218262,0.191721,0.183382,0.227341,0.0502882,0.0188749,0.0071402,0.46986,0.0689249,0.068924,0.111432,0.403342,0.493005,0.154208,0.292153,0.343248,0.200362,0.187205,0.337573,0.0247928,0.210663
-57.3928,0.92169,0.186534,4,15,0,71.6515,0.260646,0.189554,0.700557,0.0239831,0.0860459,0.156641,0.0851099,0.0460882,0.0337794,0.221977,0.417902,0.0864785,0.0919334,0.101259,0.0572044,0.138802,0.173769,0.0301998,0.032578,0.0622207,0.208262,0.751857,0.326338,0.0282806,0.18432,0.0263778,0.168307,0.142509,0.573244,0.207965
-57.7349,0.924825,0.186534,4,15,0,74.9247,0.272144,0.231273,0.69674,0.0231087,0.106842,0.109925,0.111068,0.0306855,0.0345165,0.17556,0.368595,0.0771914,0.0864468,0.122849,0.0597784,0.104239,0.216887,0.0289932,0.0407068,0.0590451,0.231459,0.730798,0.307931,0.022301,0.207419,0.0272472,0.151069,0.117092,0.75214,0.217139
-61.8885,0.916447,0.186534,4,15,0,79.5811,0.353197,0.144684,0.885296,0.00131724,0.18274,0.100233,0.103968,0.112015,0.386071,0.0990073,0.288472,0.0319925,0.355907,0.0250162,0.0698067,0.138484,0.452008,0.211164,0.117238,0.048074,0.24476,0.739957,0.217335,0.475015,0.289135,0.0501918,0.0674575,0.376715,0.0160379,0.281811
-61.4382,0.995625,0.186534,4,31,0,76.6435,0.19006,0.142671,0.745958,0.00332849,0.185387,0.248683,0.147531,0.00396624,0.0657556,0.0498945,0.356409,0.0608089,0.0672904,0.162551,0.0614223,0.0654328,0.231715,0.0421677,0.0618179,0.0619259,0.217479,0.497531,0.0548422,0.0246514,0.254499,0.0227614,0.1357,0.156745,0.0289539,0.151646
-57.1051,0.983933,0.186534,4,15,0,70.5002,0.323615,0.203322,0.638434,0.118743,0.146285,0.163802,0.101042,0.207582,0.334381,0.0115814,0.225988,0.192398,0.193698,0.0135862,0.066785,0.149705,0.23584,0.12682,0.120397,0.0921202,0.358192,0.65876,0.386939,0.104112,0.294567,0.369657,0.168661,0.266414,0.573573,0.258208
-54.526,0.990409,0.186534,4,15,0,69.2768,0.318066,0.185221,0.766504,0.0838964,0.137159,0.226199,0.230584,0.0344731,0.154058,0.018163,0.114119,0.129693,0.414809,0.022154,0.0760606,0.169091,0.419065,0.096596,0.054278,0.0385314,0.774429,0.68932,0.189767,0.103964,0.274598,0.109784,0.143475,0.418139,0.415016,0.25378
-64.4384,0.836504,0.186534,4,15,0,76.9272,0.226507,0.168228,0.855004,0.0320046,0.221065,0.251989,0.0377888,0.00156308,0.089362,0.0998572,0.255958,0.124067,0.00819935,0.141067,0.058279,0.0285585,0.345171,0.073098,0.00282402,0.0188954,0.136552,0.681154,0.20104,0.0177666,0.273171,0.015813,0.195797,0.0380961,0.0868677,0.180726
-66.5533,0.989573,0.186534,4,15,0,74.8541,0.289619,0.202706,0.732083,0.0758288,0.124298,0.15797,0.00647368,0.00218636,0.272011,0.0576079,0.409456,0.212979,0.0402869,0.0446604,0.0118804,0.01727,0.255263,0.167442,0.0029872,0.0233601,0.12543,0.565839,0.308841,0.0576835,0.283718,0.0040468,0.108755,0.537448,0.343893,0.231083
-62.7933,0.993318,0.186534,4,15,0,74.3747,0.245845,0.118257,0.73916,0.0265817,0.19718,0.261163,0.00150163,0.00233863,0.168869,0.0468674,0.203293,0.106941,0.12288,0.141115,0.052,0.07394,0.322428,0.111959,0.0137619,0.0642246,0.355001,0.573972,0.16343,0.0201794,0.176062,0.00255898,0.089902,0.105238,0.279152,0.196156
-67.3964,0.968629,0.186534,4,31,0,79.7565,0.244026,0.202664,0.738294,0.0128488,0.166594,0.193873,0.00811767,0.0020515,0.308214,0.327312,0.177179,0.0246134,0.0487411,0.064482,0.108155,0.307748,0.473798,0.181247,0.0723902,0.221235,0.248463,0.390618,0.177843,0.0822661,0.277114,0.00330661,0.151474,0.535062,0.247676,0.194705
-67.3084,0.943463,0.186534,4,15,0,80.9701,0.245072,0.139533,0.716646,0.0949812,0.191874,0.225301,0.368961,0.145569,0.0699194,0.0119249,0.470183,0.121713,0.159773,0.0811005,0.0210914,0.00425563,0.113358,0.0859313,0.105803,0.00431996,0.306828,0.423466,0.248013,0.0926659,0.334323,0.00064961,0.200091,0.0460386,0.253248,0.195539
-67.5693,0.989568,0.186534,4,15,0,85.1762,0.224229,0.150086,0.747853,0.0536008,0.0678664,0.103468,0.0938585,0.0570071,0.0664688,0.0284176,0.322571,0.0509225,0.378248,0.0371324,0.0890997,0.00400543,0.272209,0.154643,0.137472,0.00157904,0.206305,0.419623,0.144002,0.0206059,0.21333,0.00122331,0.136098,0.034607,0.275914,0.178909
-65.329,0.942053,0.186534,4,15,0,77.6815,0.21823,0.22022,0.690975,0.0211073,0.0883871,0.0547608,0.0950359,0.0958588,0.0415848,0.0409272,0.395201,0.0620683,0.160994,0.124238,0.0928726,0.00835094,0.435489,0.141339,0.121733,0.00279096,0.450573,0.524808,0.162518,0.0225087,0.238426,0.00195307,0.165794,0.0355473,0.417084,0.174123
-57.0282,0.959381,0.186534,4,31,0,76.8606,0.273569,0.126186,0.727165,0.0428867,0.261969,0.154099,0.0667038,0.0163049,0.28681,0.104043,0.249763,0.1199,0.0811113,0.0682038,0.0110915,0.0235374,0.112378,0.10969,0.0787613,0.250131,0.183618,0.646816,0.31987,0.184866,0.228203,0.35458,0.223029,0.340344,0.103972,0.218276
-60.4114,0.992098,0.186534,4,15,0,74.492,0.259099,0.0253103,0.471622,0.0649327,0.123304,0.331157,0.256631,0.0925546,0.0934522,0.186309,0.449873,0.0900507,0.100272,0.110242,0.0565078,0.0737116,0.578965,0.103074,0.0159853,0.0178915,0.140803,0.568085,0.218482,0.192635,0.321053,0.0338377,0.156524,0.20668,0.036564,0.206731
-62.4128,0.95822,0.186534,4,15,0,77.4889,0.165591,0.0552498,0.543353,0.0191311,0.248219,0.118021,0.0611679,0.0441912,0.179047,0.0551353,0.147748,0.189631,0.268767,0.0685008,0.00673156,0.0161256,0.116546,0.144806,0.120085,0.0010223,0.254032,0.408686,0.255242,0.128006,0.18968,0.0436154,0.204532,0.129464,0.0956796,0.132123
-61.0436,0.957316,0.186534,4,31,0,75.547,0.234393,0.0468237,0.704023,0.000216931,0.039287,0.29179,0.195112,0.0569521,0.113247,0.089016,0.386708,0.0831606,0.0674946,0.109198,0.109941,0.0579165,0.334397,0.0830252,0.0385791,0.0176315,0.196044,0.412126,0.158172,0.104168,0.187757,0.0706449,0.1178,0.234096,0.359354,0.187019
-69.0622,0.920049,0.186534,4,15,0,78.0545,0.224589,0.0577509,0.574313,0.00201506,0.0155843,0.141479,0.104644,0.0777756,0.283664,0.170823,0.280155,0.0357897,0.362405,0.0333867,0.0223631,0.104195,0.255668,0.0404113,0.0209224,0.0114077,0.325963,0.498871,0.381897,0.0475244,0.183253,0.296326,0.0556455,0.0969568,0.0475651,0.179196
-70.7997,0.991033,0.186534,4,15,0,89.2761,0.345955,0.221006,0.92997,0.10843,0.110755,0.0227812,0.103279,0.0262088,0.0818277,0.066876,0.217303,0.000414392,0.0317413,0.0937466,0.0234009,0.101803,0.174634,0.0607524,0.00935486,0.00716664,0.0585788,0.746577,0.0929336,0.320712,0.336748,0.0427754,0.0878912,0.282443,0.156419,0.276032
-64.4372,0.981287,0.186534,4,15,0,87.2678,0.212476,0.127195,0.715655,0.032116,0.16802,0.0280587,0.198776,0.0682986,0.0190451,0.0661774,0.287267,0.000470547,0.119067,0.0770105,0.0464714,0.152156,0.0983563,0.192792,0.212163,0.105907,0.163852,0.634512,0.276026,0.0898262,0.23136,0.372326,0.0369531,0.0617926,0.110726,0.169531
-66.3239,0.83916,0.186534,4,15,0,79.0811,0.305384,0.174858,0.883754,0.0536106,0.15348,0.00710217,0.0722289,0.0425958,0.544575,0.186664,0.162294,0.00505309,0.130474,0.0779375,0.0693509,0.0398533,0.0721042,0.0398068,0.0241588,0.0690556,0.158403,0.52537,0.203278,0.237239,0.333392,0.0106532,0.147784,0.582461,0.0650978,0.243661
-60.0359,0.984457,0.186534,4,15,0,75.3563,0.245092,0.200272,0.780367,0.064984,0.20538,0.0102158,0.0929688,0.0963668,0.0326292,0.0519955,0.525609,0.163158,0.209449,0.102549,0.055212,0.0760745,0.0502225,0.144331,0.019832,0.0742551,0.353823,0.449366,0.280119,0.135422,0.198831,0.0331288,0.175203,0.047228,0.0509036,0.195555
-58.1427,0.996711,0.186534,4,15,0,72.5347,0.208095,0.116504,0.610107,0.0848581,0.133843,0.009411,0.0621938,0.066108,0.181595,0.0789011,0.265199,0.0829601,0.199157,0.0447415,0.0893902,0.275105,0.106904,0.0694271,0.0304651,0.0302215,0.255091,0.652411,0.283081,0.213408,0.214334,0.111377,0.153352,0.321698,0.00799059,0.166036
-60.9308,0.862079,0.186534,4,15,0,73.7817,0.227835,0.0723746,0.563444,0.010886,0.165137,0.00582914,0.049465,0.047016,0.228203,0.0375003,0.290014,0.0645071,0.132283,0.138495,0.0656817,0.0713934,0.0983791,0.244626,0.0224688,0.0929045,0.409266,0.58945,0.19204,0.163649,0.144205,0.252689,0.131593,0.241506,0.0130038,0.181786
-69.8087,0.911657,0.186534,4,31,0,80.8955,0.263792,0.0573015,0.507111,0.00229551,0.33574,0.0127152,0.0201444,0.0931176,0.211211,0.0382284,0.372376,0.0859224,0.210602,0.0423788,0.0239737,0.0239363,0.0775663,0.112085,0.0115523,0.040001,0.136287,0.436756,0.322644,0.256042,0.162207,0.190628,0.243488,0.219694,0.0492292,0.210476
-65.2619,0.984833,0.186534,4,15,0,82.122,0.205252,0.200421,0.82502,0.0513203,0.0336138,0.303307,0.153888,0.0164177,0.148056,0.215132,0.261616,0.196773,0.161777,0.13884,0.0470466,0.225184,0.530526,0.137144,0.276963,0.147309,0.010524,0.718762,0.144607,0.0418125,0.252372,0.0792994,0.126235,0.00836846,0.105518,0.163768
-65.9533,0.972474,0.186534,4,15,0,81.4441,0.263445,0.208484,0.759055,0.0631232,0.0374892,0.177897,0.116152,0.0113268,0.285387,0.0787968,0.0343224,0.0298556,0.0925889,0.0398661,0.111965,0.0537325,0.12941,0.143144,0.0585087,0.0811752,0.00795992,0.43833,0.245464,0.0177144,0.186762,0.135828,0.15374,0.0575127,0.0819926,0.210199
-65.3394,0.981767,0.186534,4,15,0,80.5728,0.150786,0.114746,0.622941,0.00498039,0.0299844,0.216774,0.121166,0.0510103,0.070559,0.166912,0.0869286,0.0828539,0.210157,0.073653,0.0356181,0.090315,0.0520929,0.0899293,0.0489229,0.0980281,0.0351909,0.480162,0.0935447,0.176603,0.153814,0.0215279,0.16527,0.249241,0.293616,0.12031
-61.2764,0.90615,0.186534,4,15,0,77.7674,0.26586,0.14325,0.67709,0.00534327,0.102759,0.0504495,0.0704707,0.0308689,0.135954,0.0706613,0.145675,0.0288463,0.12275,0.101738,0.0997939,0.0290612,0.327606,0.0326909,0.206589,0.0213528,0.0703442,0.585635,0.406701,0.100078,0.179768,0.128861,0.174835,0.143026,0.0225038,0.212125
-60.3852,0.990373,0.186534,4,15,0,76.6449,0.175883,0.187605,0.758534,0.0541989,0.144488,0.107608,0.049161,0.0707602,0.100268,0.187448,0.316256,0.223461,0.00943092,0.0612283,0.0402416,0.0678547,0.210983,0.00220615,0.0403247,0.077535,0.44316,0.368324,0.0865929,0.183728,0.26807,0.189357,0.127915,0.271771,0.0789743,0.140334
-60.9315,0.922455,0.186534,4,15,0,77.1193,0.30385,0.132725,0.513715,0.0350852,0.0330427,0.130247,0.112407,0.01657,0.324508,0.0525796,0.329939,0.0746171,0.345738,0.0747453,0.0340374,0.169403,0.328307,0.186752,0.173319,0.0295791,0.036522,0.815967,0.14133,0.113518,0.204263,0.1936,0.149974,0.0405116,0.537857,0.242437
-68.1095,0.891603,0.186534,4,15,0,82.882,0.356758,0.147009,1.22336,0.0797722,0.344274,0.378419,0.0369377,0.0654575,0.129014,0.112583,0.143044,0.13408,0.0685584,0.0987225,0.114215,0.00619103,0.376134,0.00237049,0.0213669,0.0103032,0.200973,0.683829,0.368959,0.275762,0.329522,0.182364,0.159145,0.0745346,0.105539,0.284652
-67.4516,0.96943,0.186534,4,15,0,84.7715,0.315343,0.172744,0.57704,0.0194254,0.0410796,0.0859164,0.137699,0.00367784,0.254467,0.143731,0.515979,0.0332972,0.144534,0.0725596,0.0347441,0.0255237,0.377751,0.00772506,0.00147327,0.229753,0.111038,0.721384,0.145674,0.0957307,0.184731,0.171053,0.152791,0.569196,0.499621,0.251607
-68.6132,0.875234,0.186534,4,15,0,85.0983,0.232455,0.226748,0.805933,0.0302378,0.0275627,0.150865,0.0125662,0.0417514,0.217303,0.111372,0.21314,0.1971,0.0870228,0.050414,0.13427,0.00929714,0.338401,0.00488111,0.00210384,0.0333792,0.113219,0.655482,0.454823,0.167978,0.172232,0.177495,0.149605,0.020497,0.06881,0.185473
-62.1885,0.99899,0.186534,4,15,0,80.3136,0.255843,0.11524,0.829813,0.0661967,0.013851,0.0514238,0.0862525,0.00752476,0.175846,0.172959,0.386389,0.0696676,0.214553,0.0216127,0.0241986,0.0795428,0.285862,0.0214877,0.0314822,0.0273726,0.115096,0.518632,0.10783,0.170698,0.385015,0.143709,0.223004,0.183207,0.591133,0.204133
-61.2865,0.981697,0.186534,4,15,0,74.3284,0.253654,0.120371,0.77257,0.0613893,0.0159128,0.0550823,0.0973358,0.00824488,0.201208,0.137409,0.3336,0.0658322,0.22442,0.0200418,0.0221708,0.0902598,0.296189,0.0301616,0.0248321,0.0312443,0.174552,0.531944,0.102332,0.212928,0.408703,0.155505,0.187144,0.151713,0.613125,0.202387
-58.3984,0.985421,0.186534,4,15,0,71.9179,0.218608,0.310321,0.822753,0.0640409,0.0280699,0.0540681,0.0842816,0.00825771,0.128011,0.192478,0.349107,0.274059,0.158666,0.0846135,0.0967293,0.0824993,0.264313,0.155525,0.180731,0.0293043,0.217095,0.345885,0.093332,0.185911,0.253471,0.215256,0.1911,0.227842,0.125205,0.174424
-55.4043,0.992342,0.186534,4,15,0,66.5698,0.250336,0.0558839,0.45265,0.0248575,0.111239,0.121551,0.188118,0.154325,0.154647,0.049527,0.227499,0.054725,0.223319,0.0581616,0.0580445,0.100965,0.401021,0.0770845,0.0194488,0.131054,0.417347,0.641972,0.396828,0.128894,0.253544,0.134644,0.153156,0.244432,0.227062,0.199739
-54.7453,0.994613,0.186534,4,15,0,63.4331,0.239155,0.0573087,0.461509,0.0262696,0.125917,0.126826,0.203258,0.141249,0.171303,0.0510726,0.282012,0.0486104,0.244606,0.0673624,0.0697502,0.114931,0.398699,0.0905029,0.0202614,0.120785,0.479769,0.625515,0.391071,0.11096,0.214752,0.12617,0.172904,0.26432,0.259018,0.190819
-56.6618,0.901412,0.186534,4,15,0,67.8224,0.233396,0.0675287,0.528135,0.0276006,0.163393,0.171421,0.239167,0.120996,0.184657,0.0445965,0.37285,0.079222,0.327073,0.0635545,0.0463127,0.0942846,0.241331,0.106395,0.0306378,0.172922,0.548813,0.71055,0.426151,0.0780165,0.201132,0.157123,0.129192,0.215236,0.431018,0.186223
-60.6046,0.985319,0.186534,4,15,0,66.1437,0.314669,0.273161,1.0836,0.0861485,0.116068,0.285255,0.0436872,0.00964159,0.194043,0.233509,0.251282,0.0136443,0.0629789,0.0878695,0.0320196,0.0288697,0.416897,0.149403,0.18602,0.0195849,0.116293,0.573447,0.0676142,0.163629,0.383282,0.172131,0.240805,0.227443,0.0850291,0.251069
-58.7346,0.973198,0.186534,4,15,0,71.2854,0.287155,0.085429,0.499762,0.0285409,0.234428,0.140633,0.252559,0.00457262,0.04126,0.0288195,0.404157,0.0919667,0.280254,0.0741694,0.116604,0.234188,0.28798,0.0843551,0.0509749,0.191601,0.1153,0.773217,0.167481,0.0839067,0.206807,0.0995954,0.126657,0.279685,0.477899,0.229117
-62.8517,0.977188,0.186534,4,15,0,70.4875,0.196732,0.257829,0.876202,0.0363288,0.124874,0.273318,0.0443979,0.184266,0.0346474,0.240708,0.205656,0.144718,0.0960363,0.0577172,0.0204659,0.0286499,0.295179,0.108089,0.154699,0.0201422,0.36404,0.282516,0.288147,0.072092,0.287062,0.225987,0.0821368,0.0444307,0.0270792,0.15697
-55.4587,0.999886,0.186534,4,15,0,72.4521,0.253462,0.151183,0.870175,0.107112,0.0939469,0.219217,0.0529949,0.0284894,0.0295775,0.0538594,0.163389,0.0637044,0.107738,0.0676984,0.0292121,0.081333,0.470053,0.198831,0.152935,0.0189419,0.191269,0.372866,0.194619,0.136745,0.331172,0.148943,0.117223,0.230048,0.106283,0.202233
-56.9657,0.943817,0.186534,4,15,0,69.457,0.277509,0.129265,0.672159,0.021256,0.11438,0.225087,0.142785,0.0623435,0.0416879,0.181708,0.522669,0.157577,0.289699,0.0844358,0.0508197,0.018727,0.168124,0.0676381,0.030338,0.00668973,0.521407,0.594753,0.239229,0.067376,0.217355,0.173128,0.228778,0.0286874,0.547602,0.22142
-57.3351,0.902154,0.186534,4,15,0,70.5258,0.251776,0.0877811,0.636108,0.028569,0.0719107,0.283357,0.115654,0.0586047,0.0918354,0.203672,0.41726,0.074204,0.108466,0.129617,0.0110274,0.0375161,0.250583,0.190054,0.0337709,0.00654116,0.244568,0.752814,0.282252,0.085755,0.364453,0.224494,0.0870907,0.0693622,0.184242,0.200888
-60.2416,0.985601,0.186534,4,15,0,73.8331,0.21223,0.173408,0.511569,0.0529903,0.0838293,0.158207,0.290522,0.0646997,0.0933343,0.106128,0.365174,0.0622268,0.178454,0.0992379,0.0320075,0.042938,0.460495,0.129493,0.0541948,0.00100867,0.280615,0.688747,0.399687,0.109791,0.265386,0.169462,0.272649,0.126734,0.506257,0.169335
-59.2324,1,0.186534,4,15,0,70.6541,0.283249,0.100778,0.448356,0.0678717,0.164139,0.309298,0.0429333,0.0152759,0.255971,0.0312,0.259853,0.0691106,0.20623,0.0692101,0.0726462,0.225881,0.181393,0.114806,0.0442075,0.00106347,0.216597,0.661141,0.140454,0.244618,0.264698,0.146407,0.107018,0.379995,0.055526,0.226
-60.2336,0.859071,0.186534,4,15,0,81.9388,0.206147,0.218223,0.495596,0.0437546,0.119343,0.098186,0.0651748,0.00144893,0.00663632,0.143079,0.343028,0.146636,0.0437895,0.038583,0.0585154,0.0214997,0.406443,0.125108,0.026095,0.00672712,0.330504,0.520038,0.323914,0.0949576,0.276007,0.166137,0.219939,0.0813243,0.246698,0.164481
-66.9779,0.885647,0.186534,4,15,0,83.35,0.253541,0.0435759,0.486571,0.0627673,0.245387,0.121505,0.210018,0.0310542,0.358686,0.104353,0.272391,0.147644,0.38412,0.0293241,0.0785138,0.0380946,0.188716,0.114787,0.00379624,0.0248149,0.169736,0.710079,0.158533,0.0189025,0.0840873,0.0330595,0.0355791,0.171087,0.210158,0.202296
-58.073,0.988461,0.186534,4,15,0,76.0885,0.235783,0.149174,0.536386,0.0540711,0.128463,0.328513,0.0865863,0.106642,0.0799417,0.134559,0.210319,0.124447,0.031535,0.0211197,0.0422272,0.126262,0.337028,0.122378,0.029768,0.0762306,0.521277,0.630238,0.141208,0.0301581,0.28965,0.0514429,0.0288594,0.227265,0.0898988,0.188128
-56.9434,0.967996,0.186534,4,15,0,68.6301,0.258695,0.191591,0.533347,0.0522889,0.240185,0.105994,0.110204,0.0204213,0.331807,0.0568993,0.440593,0.12837,0.315576,0.080545,0.048786,0.0595144,0.185434,0.0447999,0.014199,0.0984504,0.127604,0.624281,0.349465,0.355224,0.269866,0.1542,0.0327515,0.241524,0.426267,0.206409
