# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 5a_halfnormal_uni - draws_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-15.1426,0.987092,0.279888,4,15,0,17.9918,0.236392,0.0543408,0.0433268,0.165357,0.423034,0.0716558,0.420643,0.0477896,0.220086,0.188613
-15.5684,0.983351,0.279888,3,15,0,18.3737,0.258243,0.0330901,0.0829984,0.229592,0.430543,0.0517691,0.471407,0.0924843,0.143112,0.206048
-19.4919,0.911027,0.279888,4,15,0,23.9518,0.654352,0.0844907,0.044036,0.256033,0.564425,0.061112,0.295257,0.0468576,0.459376,0.522098
-19.3743,0.989267,0.279888,4,15,0,25.25,0.234366,0.00916431,0.0224933,0.163123,0.497089,0.0728023,0.492964,0.164199,0.0373191,0.186997
-16.571,0.991328,0.279888,4,15,0,23.0331,0.296628,0.0172597,0.318245,0.171723,0.618707,0.0845472,0.292152,0.0547155,0.180038,0.236675
-18.0632,0.937273,0.279888,3,7,0,21.6057,0.228148,0.0170623,0.139092,0.430986,0.358423,0.0445591,0.305419,0.0558301,0.268699,0.182036
-22.5474,0.338026,0.279888,4,31,0,30.5842,0.766082,0.0601186,0.0922632,0.00355146,0.576031,0.164793,0.501628,0.075408,1.51495,0.611245
-17.1791,0.987845,0.279888,4,15,0,24.1688,0.119275,0.064304,0.0547445,0.0244007,0.139429,0.129587,0.341105,0.0661479,0.104802,0.0951675
-14.8241,0.98162,0.279888,4,15,0,20.5292,0.326954,0.0598068,0.0512621,0.22802,0.643862,0.133148,0.316357,0.104993,0.440976,0.260872
-18.1178,0.689217,0.279888,3,7,0,22.0273,0.466371,0.0218186,0.0608007,0.16685,0.223622,0.053677,0.375558,0.0712607,0.302764,0.37211
-16.8511,0.996143,0.279888,4,15,0,20.9583,0.186369,0.0532079,0.0314108,0.12831,0.146387,0.178544,0.359493,0.0314443,0.178912,0.148701
-16.7309,0.985986,0.279888,3,15,0,19.8127,0.170891,0.0246696,0.144062,0.170827,0.12266,0.106,0.356662,0.0221751,0.321015,0.136351
-15.9152,0.861185,0.279888,4,15,0,20.3571,0.293925,0.0158533,0.234324,0.127667,0.333002,0.128107,0.373583,0.176341,0.0421882,0.234519
-15.5861,0.976593,0.279888,3,7,0,19.5845,0.281457,0.0194882,0.16723,0.151167,0.242816,0.169395,0.379319,0.163332,0.0695809,0.224571
-15.9607,0.940824,0.279888,4,15,0,19.7701,0.159332,0.0276819,0.054536,0.216175,0.0858534,0.0848182,0.364307,0.0878721,0.116616,0.127128
-18.8744,0.987919,0.279888,4,15,0,21.146,0.160671,0.0839784,0.187167,0.0884021,0.016656,0.129729,0.309564,0.149666,0.0386418,0.128197
-17.1142,0.738432,0.279888,4,15,0,25.1748,0.264229,0.0383469,0.0156905,0.218454,0.396916,0.149083,0.41025,0.0162588,0.230667,0.210824
-14.7518,0.971561,0.279888,4,15,0,18.6645,0.361179,0.0543276,0.422926,0.263936,0.470048,0.0956412,0.377081,0.0990792,0.438858,0.288179
-22.2011,0.879103,0.279888,4,15,0,23.4702,0.166371,0.00671491,0.0194407,0.00777163,0.261737,0.0583307,0.371024,0.0128664,0.0874931,0.132745
-23.59,0.764901,0.279888,4,15,0,31.9862,0.413403,0.0226019,0.00471012,0.307905,0.593348,0.00220672,0.417998,0.044213,0.649036,0.329848
-19.6349,0.891752,0.279888,4,15,0,26.3175,0.197134,0.0992555,0.00683348,0.0565421,0.460189,0.029964,0.402038,0.153789,0.111466,0.15729
-19.0288,0.840667,0.279888,3,7,0,22.1706,0.217119,0.0311622,0.00571263,0.0629078,0.0905715,0.079071,0.405506,0.0970368,0.0997309,0.173236
-18.8076,0.978663,0.279888,3,15,0,23.8969,0.17047,0.0857117,0.0644985,0.00822103,0.303515,0.125397,0.332674,0.0246718,0.0640644,0.136015
-19.2443,0.817888,0.279888,3,7,0,23.8168,0.148465,0.0503149,0.062931,0.010381,0.387195,0.0811287,0.337015,0.0262888,0.0887394,0.118458
-18.6828,0.844751,0.279888,4,15,0,27.0938,0.280881,0.0189389,0.125995,0.0170773,0.841972,0.0515289,0.366448,0.116999,0.203927,0.224111
-18.1593,0.786467,0.279888,3,11,0,23.7565,0.28725,0.0154353,0.19332,0.00647214,0.458983,0.100242,0.377609,0.208359,0.466076,0.229193
-17.9782,0.869804,0.279888,4,15,0,21.2956,0.151929,0.072683,0.119404,0.0289513,0.230226,0.0683254,0.366309,0.0139844,0.099085,0.121222
-16.3302,0.974166,0.279888,3,15,0,19.7714,0.268757,0.0297029,0.160851,0.114341,0.424737,0.161884,0.311029,0.018692,0.352301,0.214437
-17.929,0.95466,0.279888,4,15,0,20.039,0.304056,0.118294,0.0227158,0.125243,0.500169,0.163255,0.452742,0.0187616,0.42911,0.242601
-16.3713,0.939566,0.279888,3,11,0,20.0725,0.385799,0.0191103,0.104891,0.107229,0.362461,0.0816268,0.347906,0.0471445,0.25344,0.307823
-18.2346,0.990682,0.279888,3,7,0,20.2923,0.188293,0.00853597,0.26324,0.276739,0.273975,0.148009,0.471241,0.188546,0.100869,0.150236
-16.328,0.824291,0.279888,3,7,0,22.51,0.223909,0.0223616,0.347001,0.281228,0.26697,0.185899,0.432874,0.143416,0.177758,0.178654
-14.9929,0.892963,0.279888,3,7,0,19.8095,0.406409,0.0372013,0.090169,0.244705,0.308386,0.118711,0.419292,0.0693816,0.449591,0.324267
-14.6517,0.93815,0.279888,2,7,0,22.1785,0.321641,0.0582112,0.168352,0.246812,0.332735,0.126209,0.463911,0.0518998,0.395454,0.256632
-14.591,0.978712,0.279888,3,15,0,16.52,0.237606,0.0322991,0.122507,0.108379,0.207308,0.116319,0.434285,0.0787125,0.356379,0.189582
-15.2515,0.971255,0.279888,3,7,0,17.2634,0.232535,0.0247251,0.157013,0.110516,0.188349,0.160329,0.455211,0.0784521,0.281878,0.185536
-17.9692,0.672741,0.279888,4,15,0,24.9982,0.585481,0.0240042,0.103517,0.2226,0.23947,0.152577,0.366767,0.196132,0.476947,0.467147
-15.1797,0.872036,0.279888,3,7,0,22.2561,0.26148,0.0448476,0.228736,0.172031,0.516308,0.0860931,0.336527,0.0304638,0.374127,0.208631
-14.4272,0.926479,0.279888,3,7,0,16.8538,0.25981,0.0820023,0.0709363,0.135449,0.207097,0.137519,0.371482,0.0813359,0.272492,0.207299
-15.8986,0.982353,0.279888,3,7,0,19.435,0.218255,0.0325917,0.207215,0.208238,0.431156,0.0939477,0.2509,0.149306,0.162189,0.174143
-16.7209,0.920706,0.279888,3,15,0,20.1997,0.360759,0.00229583,0.151457,0.121082,0.446444,0.144548,0.415727,0.0520849,0.50348,0.287845
-16.2305,0.98717,0.279888,4,15,0,21.8341,0.14485,0.117483,0.153436,0.148582,0.200407,0.0914093,0.359399,0.173887,0.0593591,0.115574
-15.1605,0.991793,0.279888,3,7,0,17.534,0.15072,0.0644794,0.139107,0.129972,0.197427,0.0835743,0.360099,0.167481,0.0748785,0.120257
-19.8063,0.921261,0.279888,3,7,0,21.2842,0.227651,0.0482803,0.041248,0.138885,0.0937294,0.0533882,0.262452,0.03156,0.136236,0.181639
-18.9817,0.945256,0.279888,3,15,0,24.9837,0.281765,0.019605,0.00883564,0.134526,0.802924,0.156699,0.360605,0.0794079,0.061894,0.224816
-18.0538,0.888792,0.279888,3,7,0,22.0084,0.475635,0.044147,0.0226339,0.324653,0.254067,0.0826156,0.397699,0.168366,0.245974,0.379502
-16.2559,0.954426,0.279888,3,7,0,22.2105,0.343755,0.0710379,0.017096,0.0960872,0.359555,0.116722,0.338125,0.0956964,0.454746,0.274277
-18.7197,0.760508,0.279888,4,15,0,21.9657,0.213585,0.0169391,0.0241984,0.00615019,0.424567,0.128408,0.442228,0.100442,0.2884,0.170416
-17.1017,0.969147,0.279888,3,15,0,21.6373,0.230555,0.0957463,0.109567,0.0252149,0.24848,0.117543,0.260911,0.127672,0.198735,0.183956
-18.6019,0.983587,0.279888,4,15,0,20.5795,0.136723,0.0601271,0.0523729,0.0579274,0.319901,0.0703828,0.223594,0.0554217,0.113125,0.10909
-20.3216,0.957688,0.279888,3,7,0,22.3294,0.195362,0.0815807,0.135105,0.0224589,0.205474,0.193815,0.229139,0.0598873,0.050946,0.155876
-19.0629,0.961862,0.279888,3,7,0,25.414,0.275995,0.0891438,0.0314475,0.048435,0.664697,0.114487,0.284541,0.181303,0.0531811,0.220212
-18.7303,0.769334,0.279888,3,15,0,24.2398,0.266537,0.00543876,0.0929389,0.0878471,0.10315,0.128744,0.301379,0.0515496,0.373002,0.212666
-18.8899,0.982182,0.279888,4,15,0,21.7883,0.466213,0.168886,0.25151,0.0431821,0.377574,0.042988,0.371168,0.140473,0.197345,0.371984
-17.0242,0.978794,0.279888,3,7,0,21.8514,0.381778,0.0268548,0.234359,0.0304281,0.511536,0.0469524,0.385125,0.119723,0.711871,0.304615
-15.3658,0.97395,0.279888,3,7,0,18.9937,0.372715,0.0292164,0.260384,0.0426877,0.732003,0.0901302,0.424904,0.11879,0.280753,0.297384
-17.0105,0.962293,0.279888,3,7,0,19.8334,0.276199,0.0936019,0.0785864,0.444284,0.23778,0.165564,0.457717,0.0857101,0.17219,0.220375
-16.3263,1,0.279888,3,7,0,20.4551,0.38915,0.0265399,0.0778321,0.134721,0.623212,0.0712248,0.434404,0.15991,0.0651569,0.310497
-14.0891,0.955671,0.279888,3,15,0,18.8703,0.220943,0.0480544,0.0534149,0.257382,0.42978,0.118757,0.380968,0.0981382,0.132951,0.176287
-15.2035,0.922844,0.279888,3,7,0,16.5877,0.247245,0.0160217,0.121231,0.0530095,0.316311,0.122859,0.444662,0.109559,0.382348,0.197273
-16.9455,0.9161,0.279888,4,15,0,19.4702,0.36185,0.115813,0.120375,0.393744,0.385048,0.0544565,0.36692,0.0665507,0.114963,0.288715
-15.335,0.995457,0.279888,4,15,0,19.9623,0.306063,0.0234763,0.0907018,0.0695202,0.301528,0.129286,0.391708,0.0554682,0.406533,0.244203
-15.7095,0.971117,0.279888,3,15,0,18.0252,0.2598,0.0362734,0.161298,0.0529602,0.158132,0.0878054,0.408283,0.0640048,0.276172,0.20729
-19.5716,0.973397,0.279888,4,15,0,21.0698,0.329106,0.00571913,0.160062,0.266044,0.252248,0.0112466,0.340175,0.163949,0.215414,0.262589
-20.4962,0.954467,0.279888,3,7,0,22.2114,0.31854,0.00637198,0.368045,0.181326,0.244806,0.0152085,0.336822,0.0581993,0.56907,0.254158
-19.3964,0.904476,0.279888,3,7,0,24.2487,0.426314,0.00614993,0.099647,0.0587745,0.729179,0.02385,0.371266,0.0778654,0.168888,0.340149
-20.8484,0.894409,0.279888,4,15,0,26.2051,0.130239,0.13928,0.119921,0.010502,0.0438545,0.0501701,0.298452,0.146409,0.0960829,0.103915
-17.8269,0.990979,0.279888,4,15,0,23.7518,0.27244,0.00746271,0.117294,0.347065,0.734951,0.13036,0.386835,0.0844786,0.0314907,0.217375
-17.6935,0.900937,0.279888,4,15,0,21.3772,0.170542,0.105252,0.110718,0.0237412,0.453161,0.101689,0.372346,0.166777,0.051127,0.136073
-19.2365,0.916683,0.279888,4,15,0,21.4109,0.173932,0.0191081,0.140856,0.279047,0.0490532,0.126512,0.288116,0.0176977,0.199737,0.138778
-18.2154,0.991238,0.279888,4,15,0,19.7756,0.195712,0.0339479,0.116324,0.200864,0.0608906,0.105312,0.292934,0.0160071,0.196264,0.156156
-14.8777,0.955502,0.279888,4,15,0,20.3454,0.315069,0.0659459,0.143468,0.0641023,0.55887,0.129563,0.468052,0.123348,0.142562,0.251389
-14.6818,0.976518,0.279888,3,7,0,17.1948,0.414105,0.105947,0.140793,0.38043,0.584609,0.128219,0.362123,0.137932,0.585336,0.330408
-15.978,0.860386,0.279888,3,7,0,18.5705,0.355492,0.0107574,0.0827343,0.133629,0.258099,0.125277,0.335174,0.124241,0.409167,0.283642
-16.8525,0.967108,0.279888,3,7,0,18.273,0.295435,0.00559184,0.0952676,0.172009,0.774707,0.0835727,0.351422,0.0592214,0.196643,0.235723
-17.1323,0.989249,0.279888,3,15,0,21.8983,0.208235,0.109096,0.0311558,0.0224634,0.190776,0.116534,0.409588,0.0718505,0.155147,0.166148
-18.8795,0.978584,0.279888,3,7,0,21.4222,0.160515,0.062503,0.0167838,0.00903294,0.298684,0.124122,0.437718,0.129604,0.143199,0.128073
-17.2432,0.965702,0.279888,3,15,0,21.2379,0.310442,0.0542647,0.205272,0.00430984,0.391024,0.117058,0.33804,0.0978813,0.184983,0.247697
-15.9684,0.669974,0.279888,3,15,0,21.1178,0.244285,0.0106885,0.0612672,0.0639334,0.458697,0.104866,0.333108,0.127644,0.437803,0.194911
-15.2121,0.937996,0.279888,3,7,0,17.8625,0.261334,0.01084,0.0945125,0.0528146,0.449576,0.129354,0.378877,0.156278,0.18169,0.208514
-19.4106,0.774717,0.279888,3,15,0,23.3017,0.319291,0.0206763,0.0465523,0.13649,0.114514,0.0658845,0.350323,0.143302,0.826753,0.254758
-18.6103,0.501122,0.279888,3,15,0,26.0077,0.233685,0.0244954,0.0419776,0.266523,0.233073,0.0519292,0.49487,0.105842,0.0401661,0.186454
-19.0488,0.955627,0.279888,3,7,0,24.6483,0.2085,0.0230966,0.0590389,0.159982,0.446727,0.162497,0.548624,0.0900733,0.0805409,0.166359
-19.5447,0.967963,0.279888,4,15,0,24.5014,0.430991,0.0686866,0.402922,0.0990039,0.609724,0.120161,0.249603,0.0825354,0.0533052,0.343881
-18.8094,0.969347,0.279888,4,15,0,23.8629,0.10407,0.0253512,0.0197639,0.112201,0.078101,0.106592,0.337475,0.0398066,0.12066,0.0830358
-19.6366,0.897385,0.279888,4,15,0,23.7298,0.341126,0.0953362,0.0608105,0.157619,0.920103,0.0903356,0.272302,0.120719,0.028471,0.272179
-16.6116,0.683692,0.279888,3,15,0,25.7783,0.264666,0.00245615,0.270314,0.226843,0.284004,0.0993281,0.377777,0.0473065,0.277223,0.211173
-14.6679,0.970112,0.279888,4,15,0,19.2027,0.262915,0.0172749,0.0882499,0.23719,0.510807,0.0731687,0.383149,0.0975734,0.119666,0.209776
-20.9807,0.945868,0.279888,3,15,0,22.1714,0.183175,0.165105,0.0974445,0.133181,0.241605,0.0141926,0.233335,0.113888,0.356598,0.146152
-17.8398,0.966608,0.279888,3,7,0,27.7019,0.272345,0.0161364,0.0106654,0.264046,0.416783,0.0341334,0.4095,0.128768,0.153365,0.2173
-18.259,0.928741,0.279888,3,15,0,22.2145,0.335042,0.0202055,0.0112108,0.391834,0.411531,0.0499999,0.400852,0.135765,0.146906,0.267325
-16.5171,0.954613,0.279888,3,7,0,20.0386,0.338022,0.0248482,0.0187922,0.177518,0.543774,0.0881588,0.375513,0.0799511,0.0767547,0.269702
-18.5909,0.952829,0.279888,3,15,0,21.5458,0.260064,0.0340712,0.0287079,0.468836,0.310833,0.12537,0.405522,0.0679477,0.0326772,0.207501
-22.4684,0.721384,0.279888,4,15,0,25.0364,0.175659,0.0146753,0.0162526,0.0130166,0.403551,0.0619527,0.257472,0.167686,0.0232937,0.140156
-19.3246,0.943124,0.279888,4,15,0,25.3599,0.201567,0.125983,0.029923,0.323413,0.254278,0.0445104,0.478215,0.0484559,0.253873,0.160828
-16.0102,1,0.279888,3,7,0,21.197,0.221747,0.042957,0.0212814,0.138938,0.295098,0.0571457,0.340646,0.0631672,0.262035,0.176929
