# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=7
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 6a_skewnormal_uni - draws_7.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-12.3037,0.989679,0.0970328,5,31,0,26.0631,0.274101,0.216539,-1.53019,-0.359207,-0.574343,-1.10044,-0.434112,-0.438733,-1.18976,-0.885142,-0.746034,-0.0136446,-0.786252,-0.383263,-0.58982,-0.971478,-0.559801,-1.74035,-1.06004,-0.826809,-0.0635241,-0.974629,-0.924682,-1.8951,-1.23043,-17.6108,-0.057245,0.196319,0.149733,0.0358133,0.180099,0.179098,0.0164714,0.0824333,0.112555,0.271146,0.103847,0.191109,0.146382,0.063738,0.152882,-0.102752,0.0445604,0.0950644,0.260345,0.0630558,0.0738711,-0.136263,0.00766593,0.101606
-14.9529,0.636572,0.0970328,5,31,0,30.4027,0.0710409,0.0454838,-2.48475,-1.36529,-0.580544,-1.949,-0.941014,-0.372442,-0.605495,-0.629739,-0.0630289,-1.97257,-1.0328,-0.73716,-0.437136,-0.83653,-2.05575,-0.125734,-0.487439,-0.361225,-0.690011,-0.258771,-0.00327033,-0.80579,-0.602269,-14.3807,-0.0419747,0.0089426,0.0446356,-0.0176069,0.0282401,0.0541009,0.0435007,0.042398,0.0681741,-0.0186789,0.0240654,0.0375121,0.0511584,0.0329924,-0.0224625,0.0653221,0.0488704,0.0546111,0.0396566,0.059271,0.0708922,0.0343906,0.0436475,0.0348375
-10.9284,0.943722,0.0970328,5,31,0,26.0734,0.164158,0.150767,-1.23335,-0.30062,-0.875362,0.0208897,-0.745503,-1.17973,-0.551261,-0.789031,-0.754758,-0.716966,-1.08837,-0.830806,-1.5684,-0.297334,-1.4107,-0.763686,-1.16462,-0.42749,-0.170868,-0.621866,-1.75971,-0.474109,-0.185922,-3.71518,-0.0217908,0.118834,0.0321823,0.167307,0.0517607,-0.0137067,0.0810459,0.0451981,0.0503654,0.0560632,6.80227e-05,0.0388998,-0.0723042,0.11933,-0.048529,0.0490193,-0.011429,0.0997065,0.138397,0.070401,-0.101148,0.0926779,0.136127,0.0479976
-12.8307,0.997751,0.0970328,5,31,0,20.3549,0.0738672,0.0560846,-0.0372389,-0.40452,-0.0387844,-1.23281,-0.626115,-0.94075,-0.170703,-0.369854,-1.00576,-0.291042,-0.985356,-0.0474929,-0.648489,-0.570561,-1.23142,-1.04861,-0.272593,-1.43008,-0.498388,-0.40024,-2.83005,-0.255588,-1.62202,-15.8555,0.0717786,0.0511798,0.0716919,0.00472521,0.0387517,0.0211055,0.0642933,0.053124,0.0174594,0.0575442,0.0186038,0.0712035,0.0374969,0.0418674,0.00480365,0.0150561,0.0585789,-0.00633853,0.0459153,0.0514198,-0.0848552,0.0595326,-0.017103,0.0292068
-9.71933,0.954417,0.0970328,5,31,0,24.8979,0.132465,0.122897,-0.919731,-1.18444,-1.58579,-0.56178,-0.711935,-0.40242,-1.22037,-1.13416,-0.0239185,-1.37734,-0.283806,-1.04574,-0.42298,-0.578715,-0.131208,-1.13007,-1.43017,-0.556493,-0.382861,-1.28205,-0.150638,-0.387113,-0.515188,-21.0459,0.0194325,-0.0130993,-0.0624241,0.0634238,0.0449701,0.0830086,-0.0175146,-0.00692007,0.129525,-0.0368066,0.097586,0.00394617,0.0804819,0.0613425,0.11634,-0.00641724,-0.0432992,0.0640735,0.0854124,-0.0250959,0.113952,0.0848898,0.0691497,0.0345176
-24.2928,0.817709,0.0970328,5,31,0,44.0936,0.207149,0.144031,-1.12881,-1.54802,-1.86978,-0.00543454,-0.396518,-0.6514,-1.69009,-1.07996,-0.429941,-1.145,-0.051894,-1.35492,-1.15242,-1.47957,-0.444146,-1.75453,-2.12091,-1.03746,-0.222269,0.0718408,-0.156304,-0.114263,-1.33512,-25.4815,0.0445653,-0.015813,-0.0621566,0.206366,0.150038,0.113327,-0.0362757,0.0516016,0.145224,0.0422339,0.199675,0.0119994,0.0411654,-0.00595519,0.143178,-0.045557,-0.098327,0.057723,0.175136,0.217496,0.184637,0.190692,0.0148502,0.0923174
-12.5493,1,0.0970328,5,31,0,30.2392,0.143374,0.0610453,-0.911356,-0.381053,-0.233003,-2.2768,-1.3366,-1.26469,-0.038725,-0.747759,-0.288327,-0.0841577,-1.54001,-0.130866,-0.868099,-0.259641,-0.489606,-0.26089,0.0380561,-0.110353,-0.275678,-2.76095,-1.03684,-0.239094,0.00252782,-9.58246,0.0877398,0.120112,0.12915,0.00438596,0.0617804,0.0661706,0.14101,0.0977267,0.125773,0.138236,0.0493635,0.135385,0.0903805,0.127524,0.113486,0.127448,0.145697,0.136637,0.126545,-0.0251696,0.0800798,0.128778,0.143528,0.0949298
-12.0881,0.861826,0.0970328,4,15,0,25.9235,0.178822,0.0474162,-0.973311,-0.183017,-0.463918,-1.23498,-1.10861,-1.51518,-0.536331,-0.721614,-0.417894,-0.814434,-1.28815,-1.98467,-0.582811,-0.853725,-0.731517,-0.712711,-1.0486,-1.05294,-0.395511,-1.7083,-1.02291,-0.948618,-1.16223,-8.57337,0.132671,0.170144,0.156825,0.120264,0.126256,0.106978,0.153391,0.144606,0.159007,0.140205,0.117743,0.0847166,0.151187,0.138342,0.144136,0.145028,0.129101,0.128896,0.160068,0.0978211,0.13032,0.133842,0.123714,0.141244
-9.71534,0.997342,0.0970328,5,31,0,23.1887,0.0941335,0.0184323,-0.724061,-1.10178,-0.248595,-0.19381,-1.78029,-0.128138,-0.329615,-0.477035,-0.531933,-1.33412,-0.325387,-0.19482,-1.24528,-0.258873,-0.42837,-0.308165,-0.149648,-0.241967,-1.00338,-0.545582,-0.0504791,-0.0262814,-1.52205,-4.52909,0.0807873,0.0738251,0.0895513,0.0905611,0.0613186,0.0917716,0.0880579,0.0853406,0.0843287,0.0695426,0.0881358,0.0905425,0.07118,0.0893618,0.0862376,0.0884533,0.0913751,0.0896734,0.0756388,0.0840771,0.093203,0.093649,0.0660786,0.0797725
-9.71663,0.988524,0.0970328,5,31,0,22.6505,0.0451926,0.0180359,-0.0415077,-1.49064,-0.502463,-0.525503,-1.58605,-0.753284,-0.845394,-0.0895565,-0.277407,0.0231136,-0.596718,-0.713198,-0.0610189,-0.209508,-0.34705,-1.19287,-0.354515,-1.13971,-0.235461,-0.364142,-0.43958,-0.531104,-1.80471,-9.14442,0.0444439,0.0183075,0.0361302,0.0357146,0.0165867,0.0316064,0.0299451,0.0435773,0.0401893,0.0456095,0.0344302,0.0323294,0.044092,0.0414139,0.0389332,0.023678,0.0387986,0.0246368,0.0409458,0.0386249,0.0372643,0.0356136,0.012643,0.0308873
-15.8747,0.98495,0.0970328,5,31,0,25.1259,0.261773,0.142549,-1.16867,-0.808276,-0.979208,-2.89932,-1.92409,-0.313192,-0.469216,-0.91853,-0.915187,-1.43044,-0.728163,-1.78035,-0.856431,-1.92028,-1.04641,-1.39008,-0.15385,-0.718361,-0.234237,-0.866991,-0.451335,-0.362813,-0.684549,-8.31091,0.0951806,0.146554,0.122188,-0.151522,-0.0125049,0.217127,0.194886,0.130837,0.131314,0.0578646,0.157974,0.00798504,0.139689,-0.0119609,0.112608,0.0636183,0.239841,0.159371,0.228382,0.138184,0.197435,0.210054,0.164191,0.148849
-16.2611,0.993802,0.0970328,5,31,0,32.2523,0.17513,0.119084,-1.85331,-1.45478,-0.345413,-1.43653,-0.860291,-0.90982,-0.22089,-0.448099,-1.15732,-1.20514,-0.627966,-1.93615,-1.60461,-2.25933,-0.619502,-0.0731278,-0.477093,-2.64263,-0.251483,-1.72112,-1.30645,-0.244792,-0.831886,-6.56558,-0.0455699,0.00188914,0.133997,0.0040624,0.0726832,0.0667851,0.148826,0.121769,0.0373121,0.0316165,0.10035,-0.0554354,-0.0159534,-0.0939207,0.101357,0.166422,0.118316,-0.139565,0.145183,-0.0298282,0.0195522,0.145979,0.0760658,0.081198
-8.81091,0.99739,0.0970328,5,31,0,24.6484,0.146642,0.18196,-1.23058,-0.113881,-0.923831,-0.275141,-1.84928,-0.354996,-0.47717,-1.40888,-0.909168,-0.567407,-0.450353,-0.0121717,-0.0198426,0.112242,-0.492709,-1.21618,-0.362873,-0.425828,-0.0830673,-0.0290537,-0.186966,-0.435503,-0.427634,-9.85685,-0.0772746,0.12592,-0.0214584,0.0965772,-0.189853,0.0820468,0.0598161,-0.109718,-0.0187903,0.0433965,0.0646956,0.144427,0.143031,0.167065,0.0569884,-0.0746546,0.0806134,0.0691582,0.131527,0.141355,0.112622,0.0673976,0.0688295,0.00220012
-11.5802,0.944563,0.0970328,5,31,0,23.1552,0.114561,0.0847089,-2.02799,-0.439589,-0.8129,-0.163726,-2.28592,-0.137685,-0.749049,-2.27813,-0.203872,-0.23053,-0.512507,-0.926224,-1.41892,-0.890666,-0.884486,-0.146166,-0.822175,-1.2142,-0.144857,-0.741802,-0.241199,-0.015198,-0.248508,-15.0341,-0.0572273,0.0773239,0.0457012,0.100692,-0.0790764,0.102898,0.0511099,-0.0784171,0.0972912,0.0950331,0.0711472,0.0361017,-0.00563439,0.0391137,0.0396372,0.102179,0.0449155,0.0117078,0.10229,0.0517238,0.0941293,0.113274,0.0935102,0.0471221
-26.2475,0.960865,0.0970328,6,63,0,33.1491,0.119467,0.00873134,1.14365,-0.774897,-0.0980839,-0.731035,-1.50093,-1.12589,-0.0504111,0.655824,-2.78283,-1.03214,-0.171998,0.186719,-0.652815,-2.39276,0.0488891,-1.31933,-0.0272972,0.201921,-0.787093,-0.151154,-0.777773,-1.00636,-1.28494,-1.25669,0.129452,0.112701,0.11861,0.113084,0.106362,0.109636,0.119027,0.125193,0.0951689,0.110455,0.117965,0.121097,0.113767,0.0985747,0.119894,0.107947,0.119228,0.12123,0.112594,0.118147,0.112676,0.11068,0.108247,0.114015
-24.1547,0.625585,0.0970328,6,63,0,37.9889,0.185609,0.0928271,-2.18718,-0.389983,-0.613768,-0.358043,-0.0680017,-0.0252968,-1.79767,-1.4323,1.41255,0.0596605,-1.26661,-1.1015,-0.809742,1.31939,-1.19931,0.153979,-0.754897,-1.58924,-0.530985,-0.986925,-1.21139,0.234824,-0.0150634,-0.782803,-0.0174205,0.149408,0.128634,0.152373,0.179296,0.18326,0.0187361,0.0526521,0.316732,0.191147,0.0680332,0.0833594,0.110443,0.308084,0.0742801,0.199902,0.115534,0.038084,0.136319,0.0939953,0.0731588,0.207407,0.18421,0.139955
-24.9426,0.592625,0.0970328,6,63,0,38.1149,0.0618321,0.0288914,-0.831024,0.148531,-1.37299,-0.771619,-0.715399,0.293877,-0.419712,1.22337,1.04715,0.123775,-0.884407,-0.223769,-2.28924,1.4662,-0.805487,-0.759057,0.764972,-0.527341,0.945697,-1.62131,-0.0745715,-0.169577,0.301351,-0.0536443,0.0378227,0.0661234,0.0221645,0.039539,0.0411632,0.0703227,0.049706,0.0971772,0.0920857,0.0654082,0.0362803,0.0553671,-0.00430724,0.104193,0.0385605,0.0399019,0.0839333,0.0465965,0.0891547,0.0149902,0.0596776,0.0569328,0.0705386,0.0605973
-28.386,0.447645,0.0970328,5,31,0,33.5405,0.0454444,0.0215678,-0.751962,0.256316,-1.50352,-0.833486,-0.593826,0.441902,-0.40011,1.34139,0.965328,0.183962,-0.790936,-0.231661,-2.32511,1.51518,-0.858713,-0.76886,0.747341,-0.5704,0.958877,-1.62458,-0.0771682,-0.104465,0.377121,-0.966726,0.0292262,0.0509726,0.0130168,0.0274679,0.0326369,0.0549753,0.0368149,0.0743754,0.0662645,0.0494121,0.0283856,0.040448,-0.00470331,0.0781235,0.0269238,0.0288617,0.0615629,0.0331421,0.0661253,0.0104056,0.04378,0.0431913,0.0535781,0.0334836
-22.3285,0.418696,0.0970328,4,26,1,40.7898,0.0796674,0.0210428,-1.05465,0.304453,-1.67923,-0.0324652,-0.976195,-0.160973,-0.268633,0.542639,-0.0168015,0.427393,-0.464193,0.125196,-1.61824,0.783308,-0.32777,-0.153859,1.07756,-0.997078,1.35284,-1.56812,-0.53499,0.342865,0.201462,-0.314566,0.0574745,0.0860739,0.0443317,0.0789842,0.0591255,0.0762801,0.0740146,0.091086,0.0793138,0.0886609,0.0698994,0.0823018,0.0456152,0.0961504,0.0727702,0.0764297,0.102342,0.0586861,0.108135,0.0466698,0.0684097,0.0868822,0.0839067,0.0746293
-23.0175,0.535945,0.0970328,5,63,0,37.6459,0.0564303,0.0263276,0.167536,-0.0612287,-1.71352,-0.171858,-1.59131,-0.972511,-1.14496,-0.473265,-0.233925,0.65431,-0.876772,-0.839644,-1.63406,0.934861,-0.983114,-0.247987,0.183045,-1.95469,0.478285,-1.02006,0.254141,0.165986,0.78204,-1.26775,0.0608411,0.0548183,0.0113174,0.0519056,0.0145348,0.0308264,0.0262862,0.0439703,0.0502716,0.0736567,0.0333469,0.0343244,0.0134094,0.0810429,0.0305472,0.0499014,0.0612494,0.0049679,0.0690224,0.0295745,0.0631212,0.0608003,0.0770195,0.0399373
-23.7883,0.517211,0.0970328,6,63,0,34.1038,0.0570758,0.0629079,-0.936782,-1.3886,1.08744,-1.2289,0.273516,-0.586453,0.0364804,-0.381907,-0.685236,-1.65735,0.111597,0.0328999,0.699301,-1.55967,-0.0189822,-1.00662,-0.808332,0.551678,-0.628099,-0.354788,-1.51158,-0.445651,-1.71132,-1.85285,-0.00185512,-0.030278,0.125484,-0.0202317,0.0742822,0.0201833,0.0593707,0.0330509,0.0139691,-0.0471849,0.0640962,0.0591455,0.101067,-0.0410394,0.0558817,-0.00624879,0.00622538,0.0917807,0.0175635,0.0347569,-0.0380142,0.0290409,-0.0505794,0.0129051
-21.0387,0.73272,0.0970328,5,63,0,30.9863,0.0963223,0.0324798,-1.21633,-1.6989,0.680075,-1.29716,-0.246102,-0.453549,0.253947,-0.581849,-0.54277,-1.86463,-0.410437,-0.180729,0.569612,-1.89732,-0.46972,-0.574678,-0.892366,0.0631634,-0.594442,-0.880368,-1.76162,-0.97208,-1.98912,-1.06153,0.0568162,0.0411422,0.118411,0.0541907,0.088329,0.0815911,0.10457,0.077424,0.0786932,0.0357595,0.0829914,0.0904523,0.114823,0.0346976,0.0810659,0.0776569,0.0673384,0.0983739,0.0770149,0.0677281,0.039105,0.0647493,0.0317159,0.077459
-17.793,0.939222,0.0970328,5,63,0,29.7678,0.0730725,0.062436,-1.64704,-1.7032,-0.924393,-1.25883,-0.252121,-0.03365,0.143796,-0.725592,-0.106488,-1.29602,-0.288934,-0.259398,0.269024,-1.87379,0.0618039,-0.384495,-0.767135,-0.658453,-0.00392447,-0.591961,-1.93976,-1.74978,-1.15816,-3.42907,-0.0297623,-0.0332684,0.0153571,-0.0055236,0.057331,0.0709715,0.0820505,0.0277694,0.0664238,-0.00784608,0.0550326,0.0568767,0.0898692,-0.0439198,0.0769313,0.0490661,0.0251756,0.0319613,0.0728274,0.0361128,-0.0480385,-0.0361769,0.000761585,0.0252478
-16.2891,0.993586,0.0970328,5,31,0,29.2013,0.161156,0.0507359,-1.48237,-0.124675,0.0504265,-1.75842,0.100433,-0.550795,-0.549806,-1.70937,-0.952926,-0.98773,-0.615892,-0.339223,-0.869038,-0.586478,-0.745898,-0.621194,-0.9852,-0.32198,0.397286,-1.65358,-1.99092,-0.809234,-1.2863,-3.52277,0.0859466,0.15483,0.163714,0.071941,0.166251,0.133211,0.133261,0.0744296,0.112808,0.111042,0.129908,0.143945,0.117064,0.1314,0.123312,0.129639,0.111171,0.14482,0.181313,0.07726,0.0601448,0.120099,0.0958943,0.122213
-15.2438,0.982327,0.0970328,5,31,0,30.6064,0.16537,0.0658598,-1.45065,-0.504441,-1.55255,0.252629,-1.35643,-0.274581,-0.828146,-0.590777,-0.0264902,-0.344826,-1.02777,-0.54148,-0.179736,-0.668362,-0.111892,-0.501247,-0.0289426,-1.72536,-0.485716,-1.22519,-0.672316,-1.32874,0.184873,-6.94622,0.0698302,0.132147,0.0631193,0.182008,0.0760353,0.147286,0.110828,0.126461,0.163625,0.14266,0.0976809,0.129708,0.153532,0.121352,0.158001,0.132358,0.163464,0.0517378,0.133381,0.0846787,0.121091,0.0778591,0.177545,0.113357
-16.1689,0.999019,0.0970328,5,31,0,25.7509,0.119582,0.0633129,0.091813,-0.43486,-2.09947,-2.41425,-1.05751,-1.36029,-0.250213,-0.326474,-1.40508,-0.860102,-0.109877,-0.283735,-1.91071,-0.192369,-0.89326,-0.419042,-0.886548,-0.455805,0.0315394,-0.107056,-0.813988,0.0953473,-1.87211,-8.00269,0.125395,0.09205,-0.0133414,-0.0332708,0.0526283,0.0334585,0.103741,0.0989122,0.0306227,0.0651267,0.112626,0.101618,-0.00139038,0.107403,0.0630273,0.0930515,0.0634523,0.0907239,0.121579,0.112804,0.0680463,0.125619,0.00105327,0.0694556
-13.4962,0.993484,0.0970328,5,31,0,30.5285,0.109129,0.0679902,-1.02,-0.463295,-0.127034,-2.37589,-1.52602,-2.50788,-0.181294,-0.453114,0.116852,-0.0201357,-0.306255,-1.27802,-1.22911,-0.249281,-0.0631947,-0.175951,-0.737753,-0.560748,-0.352891,-0.560869,0.00958333,-0.895186,-0.744395,-11.6939,0.0397785,0.0776291,0.100492,-0.0524086,0.00537427,-0.0613825,0.0968024,0.0783213,0.117073,0.10776,0.0883063,0.0222354,0.0255609,0.09218,0.104832,0.0971656,0.0589686,0.0710033,0.0851355,0.070995,0.10978,0.0482647,0.058517,0.0550775
-10.9372,0.979766,0.0970328,5,31,0,25.7366,0.175735,0.127578,-0.105213,-1.12703,-0.383415,-1.48737,-0.0735214,0.0157052,-0.428338,-0.461893,-1.91132,-2.01994,-0.747771,0.0586551,-1.33419,-0.214164,-0.917934,-1.45427,-0.139315,-1.03815,-0.111304,-1.06768,-1.02743,0.0276542,-0.906995,-8.03409,0.162312,0.03195,0.126819,-0.0140211,0.166355,0.177738,0.121088,0.116807,-0.0681084,-0.0819659,0.0803354,0.183218,0.00552147,0.148412,0.0586263,-0.00979909,0.157961,0.0432897,0.161535,0.0395216,0.0446565,0.179263,0.0600219,0.0747214
-16.2025,0.982016,0.0970328,5,31,0,25.3198,0.18132,0.0707793,-0.799792,-0.965487,-0.129238,0.0657691,-1.20382,-1.39697,-0.529488,-0.359331,-1.83021,-1.46563,-2.13798,-1.07663,-1.37691,-1.10233,-1.43691,-1.73783,-0.434264,-1.83983,-0.549012,-1.70735,-0.400553,-0.801693,-0.304967,-3.92724,0.124711,0.112983,0.172172,0.185975,0.0961138,0.0824433,0.143843,0.155886,0.0517789,0.0775831,0.0299951,0.105117,0.083863,0.103297,0.0796161,0.0583169,0.150583,0.0510977,0.142461,0.0604747,0.152969,0.124576,0.159734,0.126592
-8.13915,0.981853,0.0970328,5,31,0,24.8267,0.140479,0.120561,-0.771649,-0.252441,-0.929276,-1.24733,-1.6124,-1.96033,-0.404516,-0.333579,-1.32045,-0.137505,-0.607427,-1.0397,-0.906828,-0.0188657,-1.64362,-0.780173,-0.440009,-1.17149,-0.00971993,-0.206268,-1.09433,-0.348957,-0.509989,-8.56641,0.0474483,0.110044,0.0284447,-0.00990024,-0.0539125,-0.0958601,0.0917101,0.100262,-0.0187149,0.123901,0.067247,0.0151318,0.0311511,0.138204,-0.0576775,0.0464207,0.087431,-0.000756585,0.139307,0.115611,0.00854571,0.0984083,0.0789943,0.0449341
-13.0609,0.955654,0.0970328,5,31,0,21.1859,0.143263,0.141959,-0.957217,-2.40519,-0.31552,-0.666942,-0.0907837,-2.19733,-0.320434,-0.233941,-1.09279,-0.66537,0.0965311,-0.556829,0.395621,-0.933572,-1.12797,-0.382003,-0.122653,-1.11368,-0.359839,-0.811114,-0.816285,-1.50902,-0.115531,-3.7842,0.00737802,-0.198174,0.0984726,0.0485852,0.130376,-0.168666,0.097775,0.110053,-0.0118672,0.0488084,0.156967,0.0642166,0.199425,0.0107346,-0.0168625,0.0890348,0.125852,-0.0148338,0.0921812,0.0281187,0.0273846,-0.0709552,0.126863,0.0337557
-11.8849,0.98763,0.0970328,5,31,0,25.7525,0.12244,0.0912485,-0.279434,0.104011,-0.327959,-0.76073,-1.45166,-0.355938,-0.779643,-1.08931,-0.974701,-0.284262,-1.30428,-0.780518,-2.30338,-0.452456,-0.0671721,-0.977212,-0.795166,-0.324937,-0.0118878,-0.55536,-0.206199,0.182094,-1.49793,-4.94461,0.0969424,0.131931,0.0925146,0.0530248,-0.0100211,0.0899615,0.0512991,0.0230427,0.0335004,0.0965018,0.0034267,0.0512193,-0.0877396,0.0811544,0.116311,0.0332713,0.0498826,0.0927903,0.121356,0.0717646,0.103625,0.139056,-0.0142439,0.0510793
-11.1894,0.988958,0.0970328,5,31,0,22.8012,0.0724237,0.0580145,-0.203507,-0.762198,-0.663648,-1.09131,-1.0088,-0.435461,-0.229398,-0.691424,-1.47647,-0.190021,-0.99317,-0.0298476,-2.06697,0.0294743,-1.02525,0.193859,-0.591269,-0.807987,-0.17092,-0.206127,-0.491122,-0.549914,-0.885671,-7.493,0.0606174,0.0282053,0.0339225,0.00911205,0.0138987,0.0471607,0.0591154,0.0323111,-0.0132327,0.0613998,0.0148055,0.0706921,-0.0474906,0.0741337,0.0129445,0.0836703,0.0381216,0.0255488,0.0625079,0.0604654,0.0439316,0.0405208,0.021042,0.0265417
