# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=7
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/Haemoglobin (g per dL) - 5a_halfnormal_uni - draws_7.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta_new,mean_effect
-24.4468,0.975595,0.120742,5,31,0,33.9789,0.0830755,0.00318373,0.0369583,0.0850828,0.0213324,0.0924163,0.0292683,0.135934,0.151269,0.0255784,0.0491754,0.0724666,0.00679027,0.0955202,0.00949867,0.0662847
-28.1815,0.976608,0.120742,4,15,0,35.0634,0.2543,0.00261495,0.229012,0.0281559,0.574976,0.180984,0.256789,0.0452067,0.130096,0.0735465,0.182826,0.0518617,0.0256507,0.222261,0.0137007,0.202902
-23.4934,0.985479,0.120742,4,15,0,37.5116,0.131842,0.00359976,0.0840423,0.0544255,0.246044,0.0537598,0.222588,0.0192058,0.12945,0.0463953,0.1431,0.027108,0.0351997,0.239884,0.0203671,0.105195
-19.7384,0.993702,0.120742,4,15,0,26.5831,0.109244,0.00515743,0.0604641,0.0860271,0.117236,0.0627172,0.149513,0.0248039,0.188424,0.0614523,0.130043,0.0495455,0.0328717,0.103281,0.0355139,0.0871644
-21.0658,0.961723,0.120742,4,15,0,26.6706,0.0717576,0.0157997,0.150811,0.039337,0.00890552,0.0753523,0.0914198,0.0331233,0.124477,0.0192146,0.0162785,0.0120564,0.0684286,0.0875808,0.0604441,0.0572543
-23.2666,0.98129,0.120742,4,15,0,27.4554,0.048927,0.00550489,0.0248216,0.063224,0.0295157,0.04716,0.0301696,0.0189956,0.0453351,0.0890676,0.0996634,0.00489255,0.0183895,0.0497622,0.0162421,0.0390381
-20.9032,0.998624,0.120742,4,31,0,26.5896,0.077337,0.00992129,0.150036,0.0434269,0.129616,0.0883538,0.0897349,0.0444263,0.094659,0.0307079,0.0291433,0.00221439,0.039647,0.0706761,0.14222,0.061706
-23.5923,0.97936,0.120742,4,31,0,26.6243,0.128799,0.0113949,0.097915,0.0673253,0.164948,0.206929,0.0231723,0.029012,0.254762,0.0219707,0.0805619,0.00624693,0.0169511,0.228065,0.0592027,0.102767
-27.8264,0.880885,0.120742,5,31,0,32.5643,0.0590257,0.0267224,0.0916718,0.00877775,0.00266177,0.0164996,0.196359,0.127352,0.0654789,0.0289727,0.0568505,0.0119638,0.09001,0.030661,0.098635,0.0470957
-26.9689,1,0.120742,4,31,0,31.4255,0.0974287,0.0288278,0.0481214,0.127189,0.207226,0.0916321,0.00187186,0.0112233,0.0291272,0.0643101,0.047561,0.0998,0.0119671,0.105285,0.0309054,0.0777369
-22.4195,0.958583,0.120742,4,15,0,30.9465,0.058248,0.0170047,0.0375104,0.0383505,0.0335052,0.0490744,0.00288951,0.0130733,0.030223,0.0974902,0.0663196,0.0484653,0.0392104,0.0830169,0.0990227,0.0464752
-23.4368,0.9436,0.120742,4,15,0,26.9033,0.0837702,0.0121196,0.0320479,0.0423977,0.0698677,0.0611353,0.00492028,0.0182526,0.0301013,0.100419,0.0305644,0.0826866,0.0615222,0.0663286,0.109663,0.066839
-21.2981,0.970409,0.120742,3,15,0,30.0618,0.0333564,0.0233506,0.0468414,0.0301247,0.0616201,0.025807,0.0109288,0.0731472,0.0847201,0.0301125,0.0695447,0.0373807,0.0160923,0.0359397,0.0201814,0.0266145
-18.5581,1,0.120742,4,15,0,24.1398,0.0207336,0.0313218,0.0338903,0.0227799,0.0248332,0.0101791,0.0182609,0.0138307,0.01903,0.019639,0.0159215,0.0217675,0.0139289,0.0114354,0.0376041,0.0165431
-24.2986,0.845171,0.120742,5,47,0,28.2769,0.0122815,0.00290064,0.0158321,0.0132179,0.0015753,0.00703363,0.00106586,0.0146284,0.0201764,0.0173965,0.010331,0.0137658,0.0174554,0.00532934,0.00231836,0.00979925
-25.6198,0.925854,0.120742,4,31,0,31.9398,0.0199953,0.00761778,0.0161655,0.0197324,0.00343418,0.00683397,0.00180152,0.0272356,0.00547587,0.0102666,0.00584074,0.0292958,0.00695184,0.00580654,0.00603315,0.0159539
-27.7695,0.998565,0.120742,5,31,0,32.7712,0.045222,0.0221889,0.0602739,0.0383513,0.103166,0.076956,0.0376919,0.0104956,0.00940566,0.00112791,0.0426227,0.00549574,0.0685438,0.00197174,0.0263435,0.036082
-28.194,0.764111,0.120742,5,31,0,37.4071,0.027596,0.00428676,0.0408872,0.0442148,0.016718,0.0104496,0.0565442,0.0696226,0.0428606,0.0098463,0.042719,0.00305569,0.0276468,0.00017569,0.0228245,0.0220185
-26.6936,0.99688,0.120742,5,31,0,35.4324,0.0311437,0.023511,0.0196299,0.00805735,0.0377809,0.00796554,0.00515188,0.00217138,0.0278206,0.0205527,0.00454023,0.0548314,0.0171167,0.00155648,0.0353368,0.0248491
-26.9314,0.986814,0.120742,5,31,0,33.8392,0.0597765,0.0114119,0.0610834,0.0227416,0.0181105,0.085853,0.0550774,0.00697101,0.0584166,0.00760977,0.0905902,0.00301991,0.028804,0.14684,0.00297997,0.0476948
-22.3068,0.99626,0.120742,4,31,0,33.7731,0.144251,0.0578173,0.0967423,0.128487,0.211928,0.0820505,0.0592096,0.0661993,0.329782,0.0810847,0.0360987,0.146496,0.0736131,0.0196462,0.219718,0.115096
-22.0054,0.822876,0.120742,4,15,0,30.1179,0.115205,0.0322572,0.138438,0.0354145,0.119912,0.239003,0.234265,0.169958,0.0498753,0.0114271,0.0356742,0.0187192,0.0629878,0.123866,0.0794014,0.0919205
-23.9346,0.888491,0.120742,5,63,0,33.8186,0.041911,0.00244383,0.0253986,0.016025,0.0119495,0.00909827,0.0169644,0.013825,0.045061,0.038234,0.0457892,0.00660745,0.0127512,0.032384,0.0189286,0.0334402
-21.9896,0.964064,0.120742,4,31,0,33.9424,0.0469889,0.00749985,0.0203476,0.0416938,0.0341008,0.0253236,0.0664348,0.0219082,0.0737174,0.0130552,0.0624495,0.00963795,0.00779599,0.0507766,0.00718883,0.0374918
-20.6393,0.959966,0.120742,5,63,0,26.4374,0.136856,0.0705528,0.0528267,0.0495541,0.0833774,0.0635041,0.0549839,0.0503352,0.241558,0.0857659,0.0292852,0.100281,0.0576875,0.122972,0.0461156,0.109195
-20.2786,0.974781,0.120742,4,15,0,24.4696,0.162797,0.0240764,0.180114,0.0818616,0.135485,0.152984,0.182448,0.123107,0.100452,0.0645569,0.0140286,0.0292383,0.0653568,0.0737886,0.0691314,0.129894
-21.3799,0.978072,0.120742,4,15,0,25.4495,0.109304,0.0193009,0.0679662,0.0555773,0.0876951,0.0797376,0.0233132,0.0408702,0.247027,0.0440521,0.177714,0.0310738,0.0465347,0.207941,0.176707,0.0872117
-24.5731,0.981044,0.120742,4,15,0,27.7856,0.132448,0.0158548,0.207682,0.0687705,0.227139,0.0479519,0.325381,0.179653,0.0969194,0.0120807,0.043306,0.0125142,0.101713,0.0919504,0.100886,0.105679
-23.645,0.852129,0.120742,4,15,0,31.2994,0.133377,0.00401547,0.0704021,0.0940989,0.119417,0.256574,0.03065,0.0653523,0.313389,0.0214133,0.0604756,0.0672685,0.0686329,0.274458,0.0464959,0.10642
-23.6853,0.936706,0.120742,5,47,0,33.8326,0.0104396,0.00214708,0.0132268,0.0128409,0.0138144,0.0207237,0.00792062,0.00232449,0.0232874,0.0107555,0.00457033,0.00190021,0.00330923,0.00818273,0.0102787,0.00832956
-21.9802,0.989724,0.120742,4,31,0,30.4331,0.0146231,0.0107393,0.0296086,0.0205632,0.00415483,0.00802938,0.0155404,0.00725648,0.0132379,0.0092827,0.0128651,0.00120691,0.0131505,0.00894234,0.00560592,0.0116675
-24.7756,0.881583,0.120742,4,15,0,28.1496,0.0101855,0.0141789,0.0105793,0.0102822,0.00216983,0.0166469,0.0105502,0.00106419,0.0142981,0.014904,0.0172979,0.000904891,0.00879422,0.00335303,0.0203216,0.00812688
-26.6424,0.982761,0.120742,5,31,0,32.4815,0.0128293,0.00568414,0.00644735,0.00490648,0.000460078,0.0110475,0.0174021,0.00379408,0.0120633,0.00216983,0.0105565,0.0291654,0.001889,0.0226304,0.00809978,0.0102363
-25.1546,0.978619,0.120742,5,63,0,36.2156,0.0730079,0.0741748,0.120013,0.116742,0.0193994,0.0231535,0.0552507,0.0513598,0.165032,0.0613759,0.0415679,0.0104468,0.00108928,0.0244369,0.111046,0.0582519
-23.8257,0.901415,0.120742,4,31,0,32.0261,0.0617615,0.026876,0.0264031,0.0447442,0.110191,0.0655201,0.143345,0.0147753,0.0524716,0.0998606,0.0618484,0.0315429,0.00250187,0.00544642,0.0502967,0.0492785
-25.6899,0.974801,0.120742,4,15,0,33.162,0.14253,0.0632314,0.218865,0.0121475,0.0383398,0.0895211,0.0688531,0.222884,0.296172,0.0516423,0.100912,0.00865937,0.00317626,0.15017,0.136346,0.113722
-22.2932,0.837895,0.120742,3,7,0,34.6261,0.127538,0.042085,0.0529761,0.0317553,0.127473,0.0389113,0.0919757,0.0517153,0.103816,0.0303847,0.115169,0.0266373,0.00485213,0.173214,0.267831,0.101761
-25.0292,0.993542,0.120742,4,15,0,29.6936,0.0863089,0.0494492,0.153642,0.118675,0.122997,0.00592046,0.135551,0.0196821,0.142921,0.164233,0.0913545,0.132966,0.00285524,0.0606512,0.0571686,0.0688646
-23.3078,1,0.120742,4,15,0,28.9793,0.100586,0.0541011,0.17672,0.111453,0.119759,0.0104749,0.128323,0.0165277,0.186426,0.109873,0.057489,0.121884,0.00368464,0.0473519,0.0421789,0.0802563
-20.5364,0.911928,0.120742,4,15,0,30.3534,0.0633495,0.0229019,0.082151,0.0296989,0.0320518,0.0264485,0.0756599,0.116911,0.0846315,0.0325365,0.0206311,0.0249035,0.115831,0.0701569,0.0194796,0.0505456
-22.6869,0.964039,0.120742,4,15,0,35.4565,0.0592113,0.00277417,0.0286345,0.0366235,0.0966732,0.0236905,0.0437904,0.0342467,0.09316,0.0675171,0.0223017,0.0503266,0.0579807,0.120466,0.00410656,0.0472438
-21.9143,0.968573,0.120742,5,47,0,30.8253,0.0319374,0.0330464,0.0256732,0.0144021,0.00870254,0.0448023,0.00311741,0.0353458,0.0307724,0.0135381,0.0345555,0.0107792,0.0126555,0.0110932,0.0500748,0.0254824
-24.7561,0.705701,0.120742,5,31,0,31.3417,0.044569,0.0129594,0.0357069,0.0294771,0.0373193,0.00762488,0.00369441,0.0156366,0.0348099,0.0416931,0.0214184,0.0475561,0.0301725,0.0237851,0.00100319,0.0355609
-25.2057,0.996033,0.120742,4,15,0,29.5671,0.0492779,0.0246429,0.0455289,0.0423215,0.0227542,0.00609236,0.00463471,0.0546896,0.0227321,0.0287368,0.0613038,0.0129452,0.0364182,0.0153946,0.00212881,0.0393181
-26.0015,0.981746,0.120742,5,31,0,35.858,0.0177194,0.0152958,0.0117838,0.0121907,0.00332887,0.0101294,0.00804407,0.0252764,0.00383529,0.0219482,0.0095066,0.0202193,0.000329783,0.0469923,0.01841,0.014138
-24.3239,0.987756,0.120742,4,15,0,30.0956,0.0165003,0.0101068,0.0164208,0.0199676,0.0325424,0.0133387,0.032021,0.00706769,0.0347097,0.0100246,0.0266735,0.00668615,0.00277575,0.00071331,0.0108012,0.0131654
-25.4144,0.81077,0.120742,5,31,0,34.0138,0.0265775,0.00893484,0.0199029,0.0311934,0.0175429,0.0127714,0.0164965,0.0220308,0.0478108,0.0104439,0.00612179,0.00535501,0.0021582,0.00071246,0.0181401,0.0212058
-27.2778,0.698,0.120742,4,15,0,40.4811,0.0280741,0.0191788,0.0298047,0.00156295,0.00827406,0.0209292,0.0198114,0.0260493,0.00163995,0.0064284,0.0419306,0.00825358,0.038459,0.00112473,0.0205635,0.0223999
-29.4241,0.985127,0.120742,6,95,0,35.2575,0.00408929,0.00405566,0.00165519,0.000523725,0.00265592,0.00152855,0.00247482,0.00254619,0.00660076,0.000260731,0.000183448,0.000389359,0.00241038,0.00449928,0.00127737,0.00326278
-24.855,0.955905,0.120742,4,15,0,35.6582,0.00406616,0.00132629,0.000968752,0.00387278,0.00391642,0.00318489,0.0044141,0.00205604,0.000580322,0.0070396,0.000623653,0.00627443,0.00430337,0.00130309,0.00294791,0.00324433
-22.0739,0.988396,0.120742,5,31,0,29.6765,0.00450097,0.00408577,0.0050411,0.0057586,0.00598618,0.00146164,0.00533259,0.00816441,0.00121016,0.0034183,0.00271078,0.00371602,0.00190556,0.00394179,0.00137678,0.00359125
-28.9129,0.964058,0.120742,4,15,0,31.5229,0.00930398,0.00764072,0.00501157,0.00109396,0.00524679,0.000179082,0.00533492,0.00190314,0.0108638,0.0116444,0.01134,0.0114376,0.0192719,0.011498,0.000237348,0.0074235
-37.669,0.940919,0.120742,5,31,0,45.122,0.014681,0.0152626,0.0157243,0.00038837,0.000906929,0.000398217,0.0246499,0.000708398,0.00654633,0.00391121,0.0160713,0.00939797,0.00515884,0.00999482,6.26296e-06,0.0117138
-31.8861,0.984093,0.120742,4,15,0,47.7214,0.00712963,0.00586633,0.00501995,0.0104221,0.00598912,0.00240794,0.00294805,0.0185302,0.0100507,0.00256947,0.000156322,0.00738929,0.002298,0.00725314,1.03964e-05,0.00568862
-32.1076,0.896225,0.120742,5,47,0,40.1993,0.015227,0.0158434,0.023162,0.00701164,0.0271958,0.0171659,0.00222968,0.0012489,0.00917826,0.0337853,0.000303897,0.0170337,0.0314544,0.0119399,9.15171e-05,0.0121494
-28.4916,0.979892,0.120742,4,31,0,40.0752,0.0268614,0.0231926,0.0128207,0.0102553,0.0278853,0.0547451,0.00914892,0.0119248,0.0115251,0.0247404,4.87201e-05,0.0120015,0.0262966,0.0380942,0.00145282,0.0214323
-26.2006,0.973077,0.120742,4,31,0,35.2534,0.0125791,0.0152902,0.00737604,0.0082631,0.0139229,0.00399025,0.00567881,0.0107567,0.014014,0.0140514,1.45205e-05,0.0105401,0.0183378,0.0103652,0.00321791,0.0100366
-28.3293,0.943111,0.120742,4,15,0,32.373,0.0146288,0.0135899,0.0048459,0.0127001,0.0180648,0.00904223,0.0304206,0.00424895,0.0204313,0.0187947,8.81284e-06,0.0154207,0.0054487,0.00333912,0.023542,0.0116721
-25.961,0.940555,0.120742,4,15,0,32.3008,0.0154267,0.00876934,0.0233861,0.0129832,0.0115687,0.0178943,0.00630004,0.00635081,0.00864766,0.0102009,4.83881e-05,0.0117176,0.0227667,0.0273271,0.00279127,0.0123087
-27.393,0.985323,0.120742,5,31,0,32.1365,0.0167599,0.00379926,0.00648103,0.00413716,0.0110664,0.0129375,0.0317442,0.0295819,0.00508347,0.00603298,0.000118207,0.0086335,0.00763299,0.00797844,0.0118079,0.0133725
-27.0429,0.984955,0.120742,5,63,0,36.4499,0.0053986,0.00630401,0.00912036,0.0013493,0.000723163,0.00676045,0.00109281,0.00133127,0.001888,0.00476352,0.000484758,0.00770006,0.00772447,0.00401659,0.00128108,0.00430746
-26.8006,0.938019,0.120742,5,31,0,32.14,0.0193409,0.00731224,0.00168188,0.02181,0.00272702,0.00810009,0.0124423,0.0234143,0.0126301,0.00645838,0.0435264,0.00293231,0.00169556,0.015386,0.0220371,0.0154318
-28.0553,0.989498,0.120742,5,31,0,35.6196,0.0379754,0.00024279,0.00884634,0.0306775,0.0190753,0.0309346,0.0682017,0.056646,0.0690611,0.0107272,0.00201017,0.0463327,0.00349576,0.0117151,0.0298978,0.0303
-24.5275,0.942841,0.120742,5,31,0,33.6138,0.0296032,0.0565639,0.0355967,0.0052299,0.0308305,0.0223529,0.00338261,0.0039929,0.0124759,0.0200108,0.0171414,0.0140512,0.0446939,0.0350208,0.00904159,0.0236199
-25.4863,0.9865,0.120742,5,31,0,31.026,0.0550082,0.00433597,0.0574694,0.00346957,0.0529979,0.0481546,0.0107295,0.139714,0.0379469,0.02388,0.00496316,0.0282192,0.0481666,0.0656794,0.0432934,0.0438902
-25.1634,0.965362,0.120742,5,31,0,30.4986,0.0272977,0.00334272,0.0393482,0.0119683,0.00530079,0.030254,0.00977891,0.00077123,0.0245405,0.0172193,0.0667608,0.0207548,0.0176986,0.0364495,0.0344375,0.0217804
-24.5042,0.989866,0.120742,4,15,0,29.4947,0.0259514,0.00276364,0.0400218,0.0116736,0.00524392,0.0122525,0.0181138,0.00214141,0.0232655,0.0385619,0.0127463,0.0227142,0.0560386,0.0403046,0.0137062,0.0207062
-23.9242,0.994235,0.120742,4,15,0,30.9535,0.0226723,0.00575107,0.020829,0.00379074,0.00224095,0.0267373,0.0447561,0.0181387,0.0263488,0.011071,0.00355203,0.0183952,0.00837968,0.0211785,0.00541023,0.0180899
-24.6479,0.978657,0.120742,5,31,0,30.8244,0.020161,0.00174896,0.0382309,0.00461185,0.00182314,0.019927,0.0266188,0.0113488,0.0146198,0.0113679,0.00415482,0.0305853,0.0127468,0.016914,0.00548807,0.0160862
-21.3176,0.994904,0.120742,4,31,0,28.0128,0.00885296,0.00525665,0.00310312,0.00755206,0.00396436,0.00610716,0.00476879,0.0101562,0.00183866,0.00987923,0.00689977,0.00353737,0.00629547,0.00703581,0.0129555,0.00706364
-23.4024,0.704054,0.120742,5,63,0,34.8785,0.0409032,0.0127227,0.0172549,0.029917,0.0824564,0.0390456,0.0238944,0.00579449,0.0479292,0.00983845,0.0434536,0.0581565,0.0171776,0.0603036,0.00186202,0.0326361
-24.005,0.990554,0.120742,5,47,0,28.4604,0.0202619,0.0170376,0.0091043,0.0131596,0.0074875,0.0048527,0.00313054,0.0295082,0.00737104,0.0239102,0.00869973,0.00582172,0.0167575,0.00564251,0.0384169,0.0161667
-24.5377,0.991665,0.120742,4,31,0,29.7459,0.0152629,0.0026274,0.0095035,0.0197537,0.0179803,0.00222523,0.00130719,0.00437986,0.0225059,0.00942034,0.0250003,0.0199524,0.0145903,0.0231094,0.00398186,0.012178
-22.1531,0.796297,0.120742,5,31,0,32.7712,0.0144345,0.0086223,0.0170316,0.015972,0.0146794,0.00922624,0.0406071,0.00908683,0.0128132,0.0018745,0.0102116,0.0167764,0.010983,0.00656322,0.0257423,0.011517
-23.0461,1,0.120742,4,15,0,25.6189,0.0178587,0.00999175,0.0272426,0.013924,0.0339646,0.00270235,0.00616575,0.0251535,0.0334782,0.0011948,0.0119778,0.0170715,0.0227207,0.00877158,0.0178937,0.0142492
-24.5309,0.738532,0.120742,4,15,0,33.779,0.0213416,0.0180207,0.0129557,0.0279384,0.0172982,0.00329111,0.00703578,0.0145225,0.0203421,0.00228071,0.00349031,0.0303131,0.00765412,0.00323124,0.0118668,0.0170281
-23.5805,0.974632,0.120742,4,15,0,31.3357,0.0150412,0.0190071,0.0141107,0.0125414,0.0104454,0.00285672,0.0248604,0.00281242,0.00969002,0.00277904,0.00314213,0.0106022,0.0237092,0.0203466,0.00406645,0.0120012
-24.8539,0.944789,0.120742,5,31,0,35.1413,0.0600713,0.0109809,0.0581452,0.0109106,0.0496892,0.00953139,0.0327101,0.0318714,0.141814,0.00420894,0.114272,0.00784052,0.0254818,0.0973306,0.0281316,0.04793
-29.2933,0.975065,0.120742,4,15,0,35.4536,0.0553482,0.00713987,0.0238949,0.058868,0.0332169,0.0966997,0.0458358,0.0487358,0.00346746,0.000344796,0.0060038,0.0756839,0.0176179,0.0128714,0.0235874,0.0441615
-34.1106,0.956358,0.120742,4,15,0,40.1081,0.0344925,0.031082,0.0656099,0.0145881,0.0290757,0.00877805,0.0206096,0.00986459,0.129167,1.24373e-05,0.00406241,0.00637194,0.0102163,0.0117216,0.0226334,0.027521
-25.2716,1,0.120742,4,15,0,37.5313,0.0360149,0.00907027,0.0168995,0.0509264,0.0390921,0.0788991,0.0114506,0.0137883,0.00317122,0.00459441,0.0155537,0.0389681,0.0587684,0.0685539,0.0389197,0.0287358
-22.7147,0.967015,0.120742,4,31,0,30.7484,0.0663937,0.0434541,0.0508855,0.0156374,0.0797029,0.0228387,0.160863,0.115242,0.027782,0.0258112,0.0120941,0.0542875,0.0121092,0.0242829,0.0660477,0.0529746
-27.4629,0.866611,0.120742,4,15,0,32.2615,0.121733,0.0185071,0.221349,0.107165,0.0743337,0.0982034,0.00164342,0.0103563,0.157148,0.14288,0.130942,0.0617058,0.120428,0.0138972,0.083272,0.0971287
-26.8913,0.830481,0.120742,5,31,0,39.6054,0.0472268,0.0163993,0.0390233,0.0500253,0.0122968,0.0577359,0.0398796,0.148989,0.0394995,0.0200006,0.00148656,0.049498,0.0142262,0.00538285,0.0219,0.0376816
-27.5896,0.991926,0.120742,5,31,0,36.4753,0.0718638,0.00283025,0.0366189,0.0816473,0.0706166,0.0939522,0.0613179,0.000730574,0.144984,0.035162,0.000583449,0.0729055,0.021614,0.0316118,0.0728455,0.0573391
-25.4878,0.949078,0.120742,5,31,0,34.2741,0.0611824,0.00234952,0.0509872,0.0376359,0.0582108,0.0228132,0.0977804,0.0379445,0.0753211,0.0637112,0.000531057,0.0380406,0.00628201,0.116198,0.0129896,0.0488165
-24.7703,0.89819,0.120742,4,31,0,34.1856,0.0700336,0.0795224,0.0533666,0.0617376,0.0798952,0.0240614,0.00982354,0.0358236,0.0875352,0.0348995,0.00941984,0.0458011,0.00317934,0.00928775,0.0569044,0.0558788
-27.3149,0.989108,0.120742,5,31,0,30.7681,0.057785,0.00699047,0.0753688,0.0173318,0.070688,0.0213194,0.00805851,0.124454,0.0585141,0.0343583,0.00952137,0.00269527,0.12736,0.0367075,0.0413762,0.0461058
-19.1759,0.998013,0.120742,4,15,0,30.4971,0.0390906,0.00934551,0.0486159,0.0577652,0.0544948,0.0610737,0.0176777,0.0383662,0.02852,0.0199285,0.0333011,0.0140417,0.0241024,0.0303202,0.0704379,0.0311898
-19.8184,0.907986,0.120742,4,31,0,28.3941,0.0334151,0.0097257,0.038012,0.0555568,0.0577492,0.0514594,0.0244893,0.0350062,0.0162051,0.0207497,0.0490922,0.0104605,0.0262193,0.0608917,0.0228043,0.0266614
-19.0395,0.989461,0.120742,4,15,0,24.6333,0.0360713,0.0283541,0.0166381,0.0205505,0.0339616,0.0207711,0.0170833,0.0498447,0.0341706,0.034619,0.0301099,0.0401586,0.0461179,0.0302625,0.00747079,0.0287808
-20.9809,0.859553,0.120742,4,15,0,26.0982,0.0539584,0.0308595,0.0810353,0.0396713,0.0520762,0.0359381,0.0663249,0.00198255,0.0707347,0.021867,0.0409099,0.00549099,0.0156215,0.0255663,0.0467824,0.0430526
-28.9485,0.948692,0.120742,4,31,0,37.5762,0.057378,0.0480799,0.0145878,0.0181458,0.0138929,0.0252249,0.0267199,0.00359538,0.0301734,0.0172417,0.0324603,0.000318605,0.0253895,0.0434351,0.0117484,0.0457811
-28.5242,0.882582,0.120742,5,31,0,40.3673,0.0382414,0.018949,0.0570467,0.00466593,0.0146749,0.0347445,0.039683,0.00176399,0.0354687,0.00351183,0.00424325,0.000734292,0.00974312,0.0227299,0.0164789,0.0305122
-30.7058,0.983873,0.120742,4,15,0,39.1526,0.0298945,0.0175975,0.00667007,0.0300893,0.0488536,0.0234226,0.0227432,0.0519117,0.0146932,0.000582837,0.0599049,4.41479e-05,0.0567454,0.0189141,0.0504596,0.0238523
-25.4441,0.943604,0.120742,5,31,0,37.4723,0.0639598,0.0260468,0.0452036,0.0635024,0.038949,0.0160614,0.0322354,0.0242204,0.0256886,0.00348978,0.0290189,0.155008,0.0142668,0.0266838,0.0463123,0.0510326
-22.7123,0.992534,0.120742,4,15,0,30.8902,0.0284465,0.0410115,0.0535641,0.0547111,0.0313317,0.0307758,0.0337313,0.05631,0.0235313,0.00313525,0.0387635,0.0214118,0.00422256,0.0169974,0.0568662,0.0226971
-21.4378,0.956652,0.120742,4,31,0,28.2357,0.0419719,0.00922027,0.0332957,0.0316843,0.0785558,0.0299155,0.102525,0.00510144,0.0723723,0.0228633,0.0695583,0.0288973,0.00939781,0.043119,0.0509148,0.0334888
-23.0419,1,0.120742,4,15,0,28.5146,0.0690398,0.00400808,0.117703,0.126279,0.0635824,0.0761075,0.0489734,0.0122457,0.0936455,0.00517126,0.0289703,0.0647432,0.0858418,0.0582548,0.0279288,0.0550858
-22.2153,0.970421,0.120742,4,15,0,33.6584,0.200124,0.0611458,0.0785656,0.0146778,0.22497,0.21873,0.0789424,0.0472036,0.233702,0.165912,0.0643279,0.0405743,0.0165018,0.126065,0.29322,0.159676
-20.8276,0.953313,0.120742,4,15,0,27.4582,0.113177,0.0257332,0.203301,0.0513761,0.109495,0.0630419,0.178761,0.0464737,0.0540613,0.0240905,0.101358,0.120388,0.0365428,0.201887,0.0267934,0.0903023
