# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=6
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/weight (kg) - 5a_halfnormal_uni - draws_6.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta_new,mean_effect
-68.4296,0.947303,0.214158,4,15,0,88.8539,0.205766,0.171681,0.789145,0.00734442,0.161602,0.431947,0.0871966,0.0013003,0.0313552,0.313336,0.390107,0.0011259,0.145651,0.0386044,0.0189106,0.163183,0.315608,0.136244,0.0150808,0.0579442,0.069351,0.453558,0.212616,0.0884862,0.175683,0.0747611,0.0308661,0.261576,0.168703,0.164178
-65.957,0.979485,0.214158,4,15,0,85.9179,0.332186,0.0585123,0.788526,0.0545833,0.148449,0.0511569,0.171961,0.033661,0.0210044,0.0121772,0.262195,0.00736034,0.0851933,0.0739676,0.132297,0.0177442,0.384897,0.122383,0.334081,0.123966,0.652548,0.82492,0.0388428,0.290609,0.382302,0.161057,0.175851,0.014295,0.301487,0.265046
-70.6452,0.90768,0.214158,4,15,0,81.0127,0.231123,0.298685,0.601284,0.0589083,0.218219,0.107502,0.103429,0.0331603,0.272573,0.0205549,0.325449,0.000963082,0.138181,0.0160312,0.011674,0.15246,0.30042,0.0308833,0.00817694,0.0592919,0.0446849,0.355279,0.421662,0.0211739,0.174329,0.146289,0.0494982,0.149551,0.0237038,0.18441
-63.2706,0.883195,0.214158,4,15,0,86.5045,0.222784,0.0168349,0.713708,0.0244414,0.109817,0.316,0.078486,0.0703574,0.0901655,0.112047,0.256361,0.0931864,0.205855,0.0136682,0.0308002,0.0467445,0.0598834,0.233391,0.0163431,0.130271,0.416207,0.444176,0.0349373,0.162748,0.355713,0.187953,0.0841848,0.0833201,0.0487611,0.177756
-63.2253,0.940743,0.214158,4,15,0,83.0543,0.371092,0.199297,0.880193,0.095712,0.270784,0.0826864,0.0727879,0.0364332,0.342163,0.0642179,0.393785,0.21348,0.0955604,0.0307122,0.016044,0.183828,0.363781,0.0396483,0.0215515,0.0453564,0.23113,0.971444,0.0104644,0.126916,0.203262,0.094379,0.0925592,0.188049,0.821931,0.296089
-63.2289,0.875375,0.214158,4,15,0,78.2357,0.298745,0.0903879,0.939966,0.0408039,0.164202,0.093752,0.0146163,0.0360511,0.102547,0.0271876,0.338974,0.0198838,0.177104,0.0589185,0.0548255,0.066202,0.226513,0.244905,0.230761,0.046528,0.138816,0.483248,0.00805766,0.283423,0.30641,0.301786,0.245402,0.453175,0.0824271,0.238364
-62.9701,0.783211,0.214158,4,15,0,80.309,0.296847,0.249003,0.73727,0.0198869,0.218994,0.17617,0.202311,0.039666,0.13673,0.288558,0.329612,0.410417,0.157273,0.0130886,0.0839643,0.119318,0.486853,0.0440862,0.0386271,0.040507,0.269004,0.652599,0.0183676,0.0311964,0.257009,0.0136243,0.0826181,0.131672,0.50483,0.23685
-62.0412,0.940399,0.214158,4,15,0,77.3929,0.222358,0.0802304,0.826822,0.0261412,0.123425,0.137114,0.0544923,0.0647677,0.11509,0.0101606,0.335654,0.0189583,0.141046,0.162831,0.0315288,0.0067677,0.236979,0.00470414,0.103497,0.148216,0.35472,0.629179,0.212793,0.0398882,0.106182,0.206095,0.201641,0.383226,0.134981,0.177416
-68.1815,0.869151,0.214158,4,15,0,80.4485,0.213961,0.17995,0.604926,0.0054171,0.237387,0.235627,0.222885,0.0203836,0.18301,0.00917685,0.10667,0.368305,0.0672123,0.022343,0.0978177,0.00787857,0.271559,0.272235,0.0412823,0.00572137,0.024644,0.379221,0.0741779,0.124811,0.273934,0.115902,0.0643243,0.0744539,0.192847,0.170716
-76.2501,0.996125,0.214158,4,15,0,86.6494,0.13801,0.112915,0.51145,0.0108637,0.0953728,0.144907,0.0455505,0.096988,0.103745,0.000173945,0.375207,0.0112882,0.0621402,0.0474609,0.0413103,0.082604,0.138715,0.0113117,0.143234,0.0376022,0.00104095,0.238527,0.0199123,0.151389,0.215405,0.173311,0.213117,0.0248007,0.138762,0.110116
-76.1135,0.895796,0.214158,4,15,0,95.1158,0.16538,0.0710051,0.440414,0.124786,0.229738,0.169137,0.00577538,0.0127681,0.146611,0.0131924,0.0740584,0.0490232,0.0446026,0.0516215,0.0638959,0.026537,0.273178,0.144686,0.0238834,0.127041,0.00139537,0.163231,0.0693791,0.103058,0.262642,0.0956958,0.0239238,0.2469,0.00534172,0.131954
-63.785,0.91646,0.214158,4,15,0,86.4696,0.192697,0.241827,0.643012,0.00298862,0.0842747,0.189263,0.198058,0.120781,0.10124,0.22598,0.455694,0.0861377,0.162386,0.131433,0.0150865,0.155725,0.187349,0.0809741,0.148739,0.0123078,0.00185627,0.307823,0.282086,0.187195,0.210962,0.197625,0.146546,0.109474,0.326053,0.15375
-61.2175,0.912349,0.214158,4,15,0,78.6628,0.246387,0.0677478,0.715223,0.130177,0.135415,0.201553,0.062434,0.0111417,0.0213301,0.0341647,0.130803,0.176585,0.104066,0.0243684,0.140171,0.0305482,0.257307,0.0272413,0.0342416,0.136465,0.194399,0.47206,0.177347,0.08424,0.330232,0.0838079,0.0736239,0.0505263,0.0969624,0.196588
-65.7638,0.997025,0.214158,4,15,0,75.0458,0.252211,0.0581074,0.707649,0.0258621,0.215006,0.229418,0.0299557,0.0126311,0.018314,0.0235386,0.105867,0.134675,0.231656,0.0278872,0.047101,0.0171818,0.16589,0.0108056,0.0809877,0.0836854,0.609643,0.528232,0.08254,0.166104,0.207328,0.0159566,0.195009,0.0473196,0.560578,0.201236
-61.1597,0.979088,0.214158,4,15,0,75.4616,0.322573,0.290538,0.880701,0.0426266,0.14848,0.149455,0.0713525,0.124393,0.0850113,0.236291,0.113933,0.0784613,0.089192,0.162787,0.0810906,0.100123,0.399822,0.336092,0.0945287,0.0774281,0.0827356,0.777875,0.415216,0.106023,0.347432,0.349742,0.154313,0.532511,0.0343647,0.257376
-61.4445,1,0.214158,4,15,0,70.3281,0.200998,0.0787391,0.628682,0.054351,0.117291,0.126683,0.0800011,0.012087,0.0953853,0.041977,0.0686204,0.231819,0.0479702,0.0304351,0.0640567,0.111379,0.259974,0.011464,0.03037,0.0579757,0.384575,0.48289,0.0773832,0.243956,0.221411,0.0309406,0.119156,0.0695664,0.0613114,0.160373
-66.9241,0.725914,0.214158,4,15,0,79.7332,0.316667,0.277383,0.83922,0.0086938,0.231317,0.0541462,0.202568,0.0892983,0.261536,0.00572252,0.590514,0.00154018,0.328605,0.0287018,0.0328069,0.102441,0.263019,0.02233,0.198584,0.0204788,0.0458114,0.738967,0.422596,0.0881848,0.255041,0.225846,0.184352,0.363795,0.45913,0.252664
-76.2602,0.693133,0.214158,4,15,0,87.057,0.297089,0.0877806,0.843836,0.00101192,0.133888,0.432959,0.0705971,0.031445,0.0534248,0.0129355,0.0469649,0.00209873,0.00928002,0.0208025,0.118703,0.00767278,0.290478,0.0928387,0.0415095,0.19139,0.00894711,0.717963,0.0879951,0.110067,0.34101,0.09263,0.0763413,0.213143,0.214002,0.237043
-73.9383,0.995318,0.214158,4,15,0,86.3157,0.238055,0.310929,0.812224,0.00465335,0.187276,0.104287,0.156695,0.0570471,0.0408271,0.0168045,0.0720684,0.000702742,0.0190043,0.00919559,0.0622556,0.0292891,0.333173,0.146667,0.147326,0.0242302,0.00943736,0.833431,0.130152,0.0865681,0.333784,0.067126,0.0363169,0.134293,0.425877,0.189941
-60.2567,0.955956,0.214158,3,15,0,83.2649,0.292545,0.100576,0.880991,0.0407189,0.22072,0.214206,0.136323,0.0673498,0.06896,0.0800965,0.115151,0.000272599,0.0472464,0.0319689,0.118335,0.1177,0.375233,0.135163,0.0938073,0.0512903,0.0107197,0.646159,0.244918,0.172078,0.304948,0.0842075,0.132146,0.302832,0.197901,0.233417
-59.4656,0.916507,0.214158,4,15,0,76.1383,0.377062,0.158526,0.858685,0.0426763,0.165715,0.256667,0.151607,0.0442447,0.12637,0.1897,0.376232,0.0104005,0.0680096,0.0203056,0.0310523,0.0127574,0.143485,0.121541,0.0715471,0.0101371,0.0129843,0.862888,0.2537,0.189695,0.243001,0.183558,0.112777,0.304836,0.348561,0.300852
-57.9572,0.875591,0.214158,4,15,0,84.8218,0.315788,0.209779,0.752725,0.0683132,0.168849,0.13945,0.136543,0.0687729,0.276808,0.0733517,0.322548,0.0587924,0.134286,0.023479,0.122421,0.0534141,0.320927,0.0429697,0.160083,0.00349833,0.200852,0.683524,0.187856,0.0332059,0.212393,0.00526545,0.128395,0.27683,0.451065,0.251963
-61.7783,0.888763,0.214158,4,15,0,75.0919,0.310255,0.125851,0.787147,0.0826236,0.118738,0.284378,0.216515,0.0758584,0.217949,0.0781245,0.300948,0.406443,0.220853,0.0218664,0.0269566,0.215948,0.322998,0.00892354,0.0739938,0.0260519,0.268003,0.567944,0.066072,0.11835,0.423696,0.00570442,0.284445,0.411124,0.287741,0.247548
-61.4064,0.930193,0.214158,4,15,0,79.0999,0.296934,0.0696352,0.909601,0.0289818,0.221025,0.0947815,0.0763095,0.034814,0.0335671,0.0370669,0.409369,0.0073197,0.115935,0.000985468,0.0934106,0.0408962,0.402902,0.0464965,0.138712,0.156446,0.445182,0.689716,0.301743,0.081008,0.161426,0.0945261,0.129088,0.220207,0.0790322,0.236919
-61.4489,0.950185,0.214158,4,15,0,73.8403,0.255601,0.298394,0.740405,0.0867925,0.161294,0.325561,0.135637,0.0297741,0.0863757,0.0571432,0.22982,0.00353392,0.13441,0.00480386,0.0542583,0.0578299,0.283811,0.219573,0.0541878,0.0112164,0.175473,0.472473,0.184888,0.237074,0.448033,0.191859,0.238165,0.0150608,0.161016,0.20394
-65.6567,0.827566,0.214158,4,15,0,80.0171,0.315226,0.0133345,0.861346,0.0189398,0.213211,0.148253,0.128806,0.0691295,0.156989,0.116397,0.325333,0.000184467,0.26535,0.180625,0.0534415,0.0627558,0.425444,0.0296391,0.076841,0.235406,0.376354,0.465563,0.313298,0.0911431,0.152698,0.0739622,0.132459,0.686813,0.249453,0.251514
-59.7108,0.982048,0.214158,4,31,0,76.9148,0.32824,0.00661242,0.831546,0.0262014,0.223323,0.222667,0.0674106,0.1485,0.118584,0.123158,0.351553,0.00144282,0.21207,0.0614914,0.0670237,0.0445647,0.263803,0.0282287,0.204282,0.0333386,0.72698,0.726136,0.339349,0.152392,0.258433,0.0899936,0.176059,0.147457,0.159873,0.261897
-65.6699,0.912069,0.214158,4,15,0,78.2485,0.308679,0.00240474,0.756615,0.0420126,0.149354,0.203239,0.121514,0.0131789,0.0409252,0.0137461,0.297685,0.000130756,0.119875,0.0682263,0.0439919,0.102398,0.251156,0.202726,0.0126435,0.110174,0.097882,0.555777,0.150853,0.193363,0.324905,0.0474468,0.194187,0.392536,0.259401,0.24629
-72.0497,0.860428,0.214158,4,15,0,85.9032,0.184354,0.00154544,0.502946,0.00186328,0.188352,0.0724848,0.129137,0.131025,0.262117,0.0572035,0.259123,0.00131334,0.0110836,0.0548713,0.0448115,0.0771977,0.215808,0.011807,0.252852,0.065844,0.306781,0.490057,0.0875704,0.121678,0.217431,0.219951,0.147203,0.00872813,0.146834,0.147093
-65.5714,0.981433,0.214158,4,15,0,82.3498,0.273842,0.00100091,0.776746,0.0705357,0.153956,0.402013,0.042132,0.0193125,0.0955755,0.15167,0.35129,0.000770865,0.0174914,0.108165,0.0946978,0.105979,0.260056,0.262573,0.0147664,0.117406,0.257288,0.493279,0.354841,0.216685,0.304348,0.101725,0.194034,0.238279,0.0386928,0.218494
-67.7244,0.966977,0.214158,4,15,0,78.9209,0.226925,0.00182182,0.693871,0.0417217,0.21387,0.075108,0.00806996,0.0109086,0.266999,0.0158433,0.250786,0.000615597,0.0858182,0.0527642,0.0566516,0.04226,0.2923,0.0346899,0.110855,0.0586759,0.311473,0.700585,0.139189,0.0450345,0.280775,0.142323,0.0770925,0.192731,0.557825,0.18106
-62.0665,0.993971,0.214158,4,15,0,79.1166,0.302645,0.00889249,0.868046,0.0330284,0.152739,0.0454963,0.284408,0.114973,0.124835,0.00605574,0.392614,0.0776142,0.062502,0.119506,0.0916334,0.0207575,0.379172,0.274808,0.0835087,0.0702748,0.465853,0.480516,0.272906,0.050158,0.28622,0.0902084,0.161803,0.334876,0.0320238,0.241476
-68.2478,0.889051,0.214158,4,15,0,85.6244,0.315013,0.412542,0.780708,0.0593051,0.213683,0.308017,0.0228585,0.0183902,0.0183913,0.371633,0.211823,0.0176311,0.0729143,0.0604978,0.0164137,0.138794,0.184491,0.0106381,0.13437,0.0499396,0.250803,0.779532,0.216598,0.0212315,0.271195,0.0207492,0.208509,0.0910704,0.127096,0.251344
-74.2153,0.977804,0.214158,4,15,0,87.2841,0.237495,0.0308608,0.784624,0.00820653,0.05379,0.0565356,0.282713,0.00938308,0.0072834,0.0105075,0.366258,0.013378,0.294406,0.0966308,0.00517483,0.0233163,0.406988,0.0178741,0.0367407,0.141986,0.208827,0.389154,0.114283,0.361422,0.218527,0.0345937,0.105393,0.45032,0.39473,0.189494
-59.5416,0.997717,0.214158,4,15,0,82.1881,0.306377,0.141055,0.73733,0.00253692,0.0840351,0.119051,0.0450574,0.0881945,0.112613,0.0789492,0.205948,0.0405184,0.0940726,0.0781701,0.00577999,0.0348009,0.218555,0.178797,0.0525837,0.0373588,0.556305,0.591067,0.35848,0.0504031,0.375087,0.160257,0.225925,0.089634,0.210507,0.244453
-63.7535,0.970806,0.214158,4,15,0,75.8312,0.321507,0.233843,0.974477,0.0279916,0.231899,0.249118,0.0595661,0.0305989,0.360076,0.119765,0.12591,0.107285,0.285386,0.0685963,0.22854,0.0173229,0.373685,0.0914396,0.0070531,0.00617915,0.287425,0.796923,0.161548,0.302422,0.214204,0.15231,0.148636,0.452224,0.0302836,0.256526
-64.1747,0.972233,0.214158,4,15,0,83.6407,0.352278,0.142864,0.802065,0.0258792,0.118506,0.102566,0.266618,0.0813658,0.0116188,0.118275,0.201932,0.0593448,0.135962,0.0418221,0.00574919,0.374479,0.265871,0.178691,0.0311323,0.248034,0.644298,0.591526,0.32575,0.0374651,0.35138,0.198772,0.122333,0.0782671,0.071425,0.281077
-63.5342,1,0.214158,4,15,0,76.4208,0.308698,0.0495691,0.678104,0.0222944,0.236343,0.0609116,0.102957,0.0408017,0.00999096,0.20263,0.520211,0.0911085,0.0783112,0.168254,0.00283692,0.0415134,0.57237,0.121487,0.0213294,0.0350746,0.373208,0.553553,0.22567,0.0259088,0.366376,0.152024,0.203907,0.0953907,0.319926,0.246306
-67.1935,0.877232,0.214158,4,15,0,79.9777,0.311579,0.105575,0.583411,0.0440405,0.301375,0.0500175,0.199714,0.0128522,0.00481292,0.122522,0.413476,0.0914291,0.0795836,0.10814,0.00108435,0.0426395,0.296625,0.107646,0.0112704,0.0376466,0.262906,0.427075,0.212035,0.0205789,0.345126,0.112751,0.224524,0.0441353,0.171817,0.248604
-68.0472,0.995979,0.214158,4,15,0,81.3078,0.245604,0.265365,0.860835,0.0543373,0.0937491,0.237789,0.0892895,0.00401094,0.00125389,0.0817666,0.214785,0.242599,0.203689,0.0676657,0.00115422,0.223283,0.418232,0.084891,0.37705,0.0137069,0.204195,0.290179,0.270904,0.0165166,0.247466,0.239177,0.134217,0.337276,0.414838,0.195964
-56.9605,0.979872,0.214158,4,15,0,78.9817,0.278628,0.124745,0.723948,0.0151508,0.100798,0.309355,0.127504,0.142378,0.00890385,0.109462,0.260019,0.121755,0.112235,0.0661995,0.0205954,0.0583239,0.282865,0.0560443,0.00303385,0.121359,0.236734,0.878048,0.157117,0.0751505,0.279104,0.143847,0.12394,0.308601,0.125727,0.222313
