# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=5
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/height (cm) - 6a_skewnormal_uni - draws_5.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_raw.8,theta_raw.9,theta_raw.10,theta_raw.11,theta_raw.12,theta_raw.13,theta_raw.14,theta_raw.15,theta_raw.16,theta_raw.17,theta_raw.18,theta_raw.19,theta_raw.20,theta_raw.21,theta_raw.22,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta_new,mean_effect
-13.9506,0.999209,0.0824977,5,31,0,23.6646,0.0642677,0.00282326,0.910305,1.36156,0.936257,0.731032,1.10784,0.57162,0.392662,0.623533,0.506943,0.191327,0.38403,0.10496,0.250932,0.911498,0.642227,0.91597,1.37146,0.787528,1.04063,1.40474,1.65212,0.963245,2.12867,11.3059,0.0668377,0.0681117,0.066911,0.0663316,0.0673954,0.0658815,0.0653762,0.0660281,0.0656989,0.0648078,0.0653519,0.064564,0.0649761,0.0668411,0.0660808,0.0668537,0.0681396,0.0664911,0.0672056,0.0682336,0.068932,0.0669871,0.0702775,0.0665115
-17.6693,0.962502,0.0824977,5,31,0,29.1445,0.0238952,0.000460236,0.506719,0.0475735,0.178383,0.198434,0.65702,1.48188,0.410541,0.606213,0.776219,0.376649,1.2547,1.67331,0.536645,0.0582393,0.558845,1.18234,0.77685,1.9797,0.763427,1.88065,-0.11243,0.796046,0.452501,3.86261,0.0241284,0.0239171,0.0239773,0.0239865,0.0241976,0.0245772,0.0240841,0.0241742,0.0242524,0.0240685,0.0244726,0.0246653,0.0241422,0.023922,0.0241524,0.0244393,0.0242527,0.0248063,0.0242465,0.0247607,0.0238434,0.0242616,0.0241034,0.0242507
-17.7567,0.995039,0.0824977,5,31,0,28.7202,0.118845,0.000415542,0.399995,1.54792,0.732332,0.960662,0.315057,-0.178901,0.497119,1.41053,0.133412,0.927966,-0.0695948,0.72746,0.382251,1.57795,0.345485,-0.0523708,0.404991,0.680163,0.305014,-0.167819,1.31947,1.23547,0.639542,3.36526,0.119011,0.119488,0.119149,0.119244,0.118976,0.118771,0.119052,0.119431,0.118901,0.119231,0.118816,0.119147,0.119004,0.119501,0.118989,0.118823,0.119013,0.119128,0.118972,0.118775,0.119393,0.119358,0.119111,0.119163
-18.6661,0.901588,0.0824977,5,31,0,35.4566,-0.0149408,0.0287371,0.440657,0.0346092,0.26874,0.0928258,0.722166,2.02534,0.43532,0.387088,0.808965,1.07217,1.15526,0.175231,0.441807,0.595018,1.52879,1.75587,1.30977,2.59037,1.04777,2.3965,-0.00439957,0.556269,0.516785,10.8306,-0.00227765,-0.0139463,-0.00721803,-0.0122733,0.00581212,0.0432616,-0.002431,-0.00381706,0.00830647,0.0158702,0.0182579,-0.0099052,-0.00224458,0.00215826,0.0289923,0.0355178,0.0226981,0.059499,0.0151691,0.0539276,-0.0150673,0.00104472,-8.99492e-05,0.00789094
-17.2563,0.82547,0.0824977,5,31,0,28.8144,0.0540927,0.0317906,0.465798,1.48028,0.797851,0.76863,0.379928,1.49973,0.633634,0.532624,0.140542,-0.0551375,1.95485,0.534345,0.520104,0.827654,-0.057222,-0.400561,0.932219,-0.17221,0.385116,-0.566841,1.35637,0.371549,0.893543,3.27545,0.0689007,0.101152,0.0794568,0.0785279,0.0661708,0.10177,0.0742363,0.0710251,0.0585606,0.0523398,0.116239,0.0710798,0.0706271,0.0804043,0.0522735,0.0413586,0.0837285,0.048618,0.0663358,0.0360724,0.0972126,0.0659045,0.082499,0.0783525
-15.4674,0.892757,0.0824977,5,31,0,29.3336,0.0625091,0.00723273,0.902039,1.05014,0.0641213,1.2272,0.366391,-0.165323,0.244798,1.05262,1.19352,1.72084,0.0679143,0.17884,0.216708,0.250134,1.02723,1.60469,-0.0655842,0.973176,0.810607,1.52728,1.27794,0.468952,-0.0159819,4.61518,0.0690333,0.0701045,0.0629729,0.0713851,0.0651591,0.0613134,0.0642797,0.0701225,0.0711416,0.0749555,0.0630003,0.0638026,0.0640765,0.0643183,0.0699388,0.0741154,0.0620348,0.0695478,0.068372,0.0735555,0.0717521,0.0659009,0.0623935,0.0681491
-22.2915,0.240189,0.0824977,5,31,0,32.2609,0.0427129,0.00616581,1.38366,0.959913,-0.342838,0.683149,0.650276,0.562233,-0.0407199,1.336,1.26381,1.79495,0.41632,0.486613,0.180045,0.083174,0.897751,1.85103,0.170453,0.933565,0.844569,2.13688,1.31345,0.0157074,-0.528347,0.831045,0.0512443,0.0486315,0.040599,0.0469251,0.0467224,0.0461795,0.0424618,0.0509504,0.0505053,0.0537802,0.0452798,0.0457133,0.043823,0.0432257,0.0482483,0.054126,0.0437639,0.0484691,0.0479203,0.0558885,0.0508114,0.0428097,0.0394552,0.0458572
-19.0111,0.92201,0.0824977,5,31,0,35.8443,0.00135234,0.00962216,0.843234,1.17638,0.630768,1.69,-0.236857,0.251229,0.295854,0.468537,0.879906,1.31862,0.548401,0.0119571,0.152572,0.738766,-0.541185,1.02554,0.713657,1.12126,0.614531,2.07349,1.42349,0.723783,-0.189005,2.03874,0.00946608,0.0126717,0.00742169,0.0176138,-0.000926741,0.0037697,0.0041991,0.00586068,0.00981894,0.0140403,0.00662915,0.00146739,0.00282041,0.00846086,-0.00385503,0.0112203,0.00821926,0.0121413,0.00726546,0.0213038,0.0150494,0.0083167,-0.000466294,0.00824519
-25.7309,0.801487,0.0824977,5,31,0,32.8806,0.109715,0.014197,1.05835,1.35002,0.0199996,1.35151,0.019905,1.07127,0.755879,0.368494,0.338756,2.0329,1.77376,0.177682,-1.31801,1.85531,-0.837566,1.35325,-0.137015,0.469908,1.63226,1.53748,0.386479,0.63613,0.283328,0.738446,0.124741,0.128882,0.109999,0.128903,0.109998,0.124924,0.120447,0.114947,0.114525,0.138577,0.134898,0.112238,0.0910037,0.136055,0.0978245,0.128928,0.10777,0.116387,0.132889,0.131543,0.115202,0.118747,0.113738,0.116444
-24.7152,0.0194696,0.0824977,4,15,0,39.4924,0.0956667,0.0118874,1.2045,1.42164,0.177779,1.25661,0.15304,0.997752,0.74066,0.476862,0.191295,2.10223,1.53833,-0.0364478,-1.11146,1.78341,-0.860625,1.2929,-0.117098,0.410253,1.86544,1.52746,0.188471,0.704809,-0.00117041,1.27132,0.109985,0.112566,0.09778,0.110605,0.0974859,0.107527,0.104471,0.101335,0.0979407,0.120657,0.113953,0.0952334,0.0824544,0.116867,0.0854361,0.111036,0.0942747,0.100544,0.117842,0.113824,0.0979071,0.104045,0.0956528,0.103122
-24.9503,0.151597,0.0824977,5,31,0,34.2248,0.0869425,0.0104191,1.34806,1.27264,-0.0203768,1.1633,0.266664,0.864766,0.852835,0.654873,0.441017,2.10239,1.58691,0.0715055,-1.22861,1.80733,-0.731527,1.52748,-0.134546,0.431508,1.81325,1.37885,0.292353,0.836665,0.0704127,0.719499,0.100988,0.100202,0.0867302,0.099063,0.0897209,0.0959526,0.0958283,0.0937657,0.0915375,0.108847,0.103477,0.0876875,0.0741414,0.105773,0.0793206,0.102857,0.0855406,0.0914384,0.105835,0.101309,0.0899885,0.0956598,0.0876761,0.0917977
-24.9503,0.00218975,0.0824977,4,15,0,46.1506,0.0869425,0.0104191,1.34806,1.27264,-0.0203768,1.1633,0.266664,0.864766,0.852835,0.654873,0.441017,2.10239,1.58691,0.0715055,-1.22861,1.80733,-0.731527,1.52748,-0.134546,0.431508,1.81325,1.37885,0.292353,0.836665,0.0704127,0.719499,0.100988,0.100202,0.0867302,0.099063,0.0897209,0.0959526,0.0958283,0.0937657,0.0915375,0.108847,0.103477,0.0876875,0.0741414,0.105773,0.0793206,0.102857,0.0855406,0.0914384,0.105835,0.101309,0.0899885,0.0956598,0.0876761,0.0917977
-25.0073,0.12755,0.0824977,5,31,0,37.3082,0.10288,0.0129789,1.41284,0.970473,-0.0396545,1.31106,-0.0636749,0.8452,1.34219,0.800433,0.481184,2.43167,1.28388,0.469895,-1.17431,1.67916,-0.631058,1.54745,-0.228326,0.0814961,1.69332,1.41909,0.570722,0.833539,0.184126,0.975199,0.121217,0.115475,0.102365,0.119896,0.102053,0.113849,0.1203,0.113268,0.109125,0.13444,0.119543,0.108978,0.0876383,0.124673,0.0946891,0.122964,0.0999161,0.103937,0.124857,0.121298,0.110287,0.113698,0.105269,0.11011
-25.3402,0.453818,0.0824977,6,63,0,38.9569,0.0899163,0.00803258,1.77901,0.0975858,0.717745,2.15299,-0.0306599,0.979866,1.61283,1.12438,-0.192015,2.06133,1.34766,0.636687,-1.50224,1.44338,-0.351209,0.757056,0.0483618,-0.190699,0.93955,0.683761,0.6238,0.605415,0.0977393,1.31714,0.104206,0.0907002,0.0956817,0.10721,0.0896701,0.0977872,0.102872,0.098948,0.088374,0.106474,0.100742,0.0950306,0.0778495,0.10151,0.0870952,0.0959974,0.0903048,0.0883845,0.0974634,0.0954087,0.0949271,0.0947794,0.0907014,0.0950209
-25.5514,0.0397669,0.0824977,5,31,0,38.9097,0.103711,0.00845593,1.66331,0.147386,0.731751,2.17505,-0.0529988,1.05087,1.44115,1.13312,-0.14254,2.1564,1.26854,0.645133,-1.5944,1.49163,-0.389592,0.832511,0.117465,-0.0787531,0.983177,0.673015,0.502421,0.569121,0.164242,1.24049,0.117776,0.104957,0.109898,0.122103,0.103263,0.112597,0.115897,0.113292,0.102505,0.121945,0.114437,0.109166,0.0902285,0.116324,0.100416,0.11075,0.104704,0.103045,0.112024,0.109402,0.107959,0.108523,0.105099,0.108963
-26.2518,0.988578,0.0824977,5,31,0,35.4373,0.0321481,0.00395555,2.15869,0.355408,-0.391734,1.14773,0.323585,1.38768,1.08412,0.60365,-0.599597,2.07322,0.7845,0.857833,0.101632,1.84467,-0.183031,0.956704,-0.311065,-0.755542,1.09523,0.307133,1.77608,1.40822,-0.454717,1.21528,0.0406869,0.0335539,0.0305985,0.036688,0.033428,0.0376371,0.0364364,0.0345358,0.0297763,0.0403488,0.0352512,0.0355413,0.0325501,0.0394448,0.0314241,0.0359324,0.0309176,0.0291595,0.0364803,0.0333629,0.0391734,0.0377183,0.0303494,0.0345851
-18.3223,0.330147,0.0824977,4,31,0,38.581,0.0856606,0.00702965,1.13374,1.59144,0.211125,-0.237259,0.730924,1.8002,0.560505,0.624945,0.882834,0.492575,-0.157013,0.292475,0.263642,2.00549,-0.411904,0.301864,0.131392,0.064082,0.483219,0.186074,1.737,1.03181,0.102965,3.51297,0.0936304,0.0968479,0.0871447,0.0839927,0.0907987,0.0983154,0.0896007,0.0900537,0.0918666,0.0891232,0.0845568,0.0877166,0.0875139,0.0997585,0.082765,0.0877826,0.0865842,0.0861111,0.0890574,0.0869686,0.0978711,0.0929138,0.0863844,0.0910551
-16.1638,0.982286,0.0824977,5,31,0,30.6999,0.0816222,0.00419217,1.2758,1.80613,0.0522055,0.437658,0.946165,0.485982,0.941815,0.787602,0.0659714,0.731683,0.678352,0.140619,0.693773,1.47595,0.533159,-0.235807,0.283315,0.694249,0.619727,-0.355049,1.67958,0.0559392,0.360975,4.1595,0.0869705,0.0891938,0.081841,0.0834569,0.0855887,0.0836595,0.0855704,0.0849239,0.0818987,0.0846895,0.0844659,0.0822117,0.0845306,0.0878096,0.0838573,0.0806336,0.0828099,0.0845326,0.0842202,0.0801338,0.0886633,0.0818567,0.0831354,0.0848744
-20.1268,0.861605,0.0824977,5,31,0,34.7292,0.0502738,0.0317977,0.800092,0.214848,1.06948,1.67919,0.174693,1.02109,0.640429,0.115443,1.55102,0.211045,0.394064,1.85234,0.167035,2.18533,0.422175,2.16429,0.444689,0.0647396,0.309032,2.97606,0.00524968,1.80004,0.62973,17.2981,0.0757149,0.0571055,0.0842808,0.103668,0.0558286,0.0827422,0.0706379,0.0539446,0.0995925,0.0569845,0.0628041,0.109174,0.0555851,0.119762,0.063698,0.119093,0.0644139,0.0523324,0.0601003,0.144906,0.0504407,0.107511,0.0702977,0.0756024
-20.1024,0.828127,0.0824977,5,31,0,33.6675,0.0535297,0.0503872,1.40743,0.359983,0.720402,1.17654,0.807925,1.44466,0.668328,0.138893,1.81249,0.189667,0.593541,1.54381,0.143063,2.20382,0.205046,2.73064,0.316299,0.769661,0.400006,2.47301,0.32421,1.35558,0.76578,15.6032,0.124446,0.0716683,0.0898288,0.112812,0.0942388,0.126322,0.087205,0.0605282,0.144856,0.0630865,0.0834366,0.131318,0.0607383,0.164574,0.0638614,0.191119,0.0694672,0.0923108,0.0736849,0.178138,0.0698658,0.121834,0.0921153,0.0936506
-9.5079,0.993497,0.0824977,5,31,0,26.1328,0.0586927,0.0148157,0.289759,1.0046,0.919485,0.212913,0.147865,0.215533,0.234584,0.341099,-0.0463252,0.98448,0.401125,1.21999,0.756302,0.851906,0.36989,0.159528,0.68538,0.217999,1.01111,1.98858,0.737793,0.540902,0.43433,16.6174,0.0629857,0.0735765,0.0723156,0.0618472,0.0608835,0.061886,0.0621683,0.0637464,0.0580064,0.0732785,0.0646357,0.0767677,0.0698979,0.0713143,0.0641729,0.0610563,0.0688471,0.0619226,0.073673,0.088155,0.0696237,0.0667066,0.0651276,0.0704926
-7.97983,0.995654,0.0824977,5,31,0,18.9624,0.0522623,0.0179599,0.992269,0.525979,0.992077,0.4472,1.24397,0.634676,0.779039,0.469637,1.58288,0.0680941,0.299213,0.132322,0.206185,0.860781,0.435562,0.533252,0.176369,0.891719,0.657334,1.25879,0.16266,0.981904,0.309117,14.7818,0.0700834,0.0617089,0.07008,0.060294,0.0746039,0.0636611,0.0662538,0.060697,0.0806907,0.0534853,0.0576362,0.0546388,0.0559654,0.0677219,0.060085,0.0618395,0.0554299,0.0682775,0.064068,0.0748701,0.0551837,0.0698973,0.057814,0.0665596
-14.7416,0.953425,0.0824977,5,31,0,24.103,0.0745031,0.0071771,0.0461764,0.124018,1.12302,0.610894,1.47615,0.19294,0.0991852,1.04555,0.302768,0.892838,0.949066,1.47085,0.392959,1.02777,1.34691,1.58623,1.27569,0.0476457,1.18301,-0.0168979,0.654693,1.73663,1.39334,12.2958,0.0748345,0.0753932,0.0825632,0.0788876,0.0850976,0.0758879,0.075215,0.0820071,0.0766761,0.0809111,0.0813147,0.0850596,0.0773234,0.0818796,0.08417,0.0858876,0.0836589,0.0748451,0.0829937,0.0743818,0.0792019,0.0869671,0.0845033,0.0802108
-14.2824,0.783873,0.0824977,5,31,0,26.62,0.0147484,0.0108306,0.562536,0.492806,0.531292,0.093744,1.11175,0.298554,1.08781,1.85258,0.227042,0.212417,0.479642,1.72052,0.406416,1.02222,1.53085,1.03987,0.771547,1.54583,1.28381,0.77029,-0.0536969,1.4259,0.542298,5.24474,0.020841,0.0200858,0.0205026,0.0157637,0.0267892,0.0179819,0.02653,0.0348128,0.0172074,0.017049,0.0199432,0.0333826,0.0191501,0.0258196,0.0313283,0.0260107,0.0231047,0.0314906,0.0286528,0.0230911,0.0141668,0.0301917,0.0206218,0.023237
-13.4455,0.984791,0.0824977,5,31,0,29.1168,-0.0184146,0.0557004,0.175671,0.122057,0.323187,0.647815,0.290902,1.32326,0.962248,0.0880038,0.378977,0.360082,0.699363,1.13756,0.976631,0.118405,0.694835,-0.018632,0.697598,0.874963,2.33732,2.24901,1.22777,0.217369,2.21432,6.16333,-0.00862971,-0.011616,-0.000412992,0.0176689,-0.00221126,0.0552914,0.0351829,-0.0135128,0.00269453,0.00164204,0.0205402,0.0449479,0.0359841,-0.0118194,0.0202879,-0.0194524,0.0204418,0.0303211,0.111775,0.106856,0.0499729,-0.00630708,0.104924,0.0254542
-5.59928,0.979652,0.0824977,5,31,0,20.393,0.0165218,0.0953085,1.09976,0.464782,0.56832,0.22848,0.158794,0.119036,0.0467728,0.77359,0.499059,0.17396,1.00216,0.677877,0.228295,2.27107,1.16664,1.10751,0.19861,0.215339,0.959767,0.580206,0.244264,1.01799,0.356483,12.2723,0.121338,0.0608194,0.0706874,0.0382978,0.0316562,0.0278669,0.0209796,0.0902515,0.0640863,0.0331016,0.112036,0.0811291,0.0382802,0.232973,0.127712,0.122076,0.035451,0.0370454,0.107996,0.0718203,0.0398021,0.113544,0.0504976,0.0923157
-14.1724,0.95913,0.0824977,5,31,0,20.2607,-0.0421494,0.0798643,0.252842,1.06777,0.425768,0.722879,1.4084,0.510249,1.0775,1.27196,2.00701,0.838824,0.537735,0.987476,1.00427,1.49576,1.67024,1.44874,0.895756,0.48527,1.77228,1.07938,0.730811,0.105402,1.5021,13.2899,-0.0219563,0.043127,-0.00814571,0.0155829,0.0703319,-0.00139863,0.0439041,0.0594346,0.11814,0.0248428,0.000796463,0.0367147,0.038056,0.0773089,0.091243,0.0735531,0.0293896,-0.00339356,0.099393,0.0440544,0.0162163,-0.0337315,0.0778146,0.0213936
-10.7219,0.982906,0.0824977,5,31,0,33.7208,-0.0863006,0.150986,0.616627,-0.0998814,1.75229,0.167878,1.95383,0.51861,0.761429,1.69879,1.0201,0.279142,0.623134,0.171111,0.448569,0.692232,1.27856,1.10038,1.30831,0.749835,1.83151,0.768303,0.853534,0.674159,0.94877,5.83987,0.00680132,-0.101381,0.178271,-0.0609535,0.2087,-0.00799784,0.0286643,0.170192,0.0677198,-0.0441541,0.00778374,-0.0604653,-0.0185731,0.0182165,0.106744,0.0798408,0.111235,0.0269138,0.190232,0.0297021,0.0425709,0.0154878,0.05695,0.0324403
-15.2003,0.986752,0.0824977,4,31,0,23.4036,0.0526997,0.0630902,0.0310661,0.832101,1.2378,1.43256,1.55581,0.857096,0.864766,2.9753,1.73339,0.345286,0.799465,0.714787,0.562385,1.0326,0.825656,1.27745,0.761474,0.34617,1.84158,0.0494003,0.689222,0.135208,0.148665,7.10606,0.0546596,0.105197,0.130793,0.14308,0.150856,0.106774,0.107258,0.240412,0.162059,0.0744838,0.103138,0.0977957,0.0881807,0.117846,0.10479,0.133294,0.100741,0.0745396,0.168885,0.0558163,0.0961828,0.06123,0.062079,0.102547
-11.3156,0.991788,0.0824977,5,31,0,25.5192,-0.0364341,0.146144,1.19928,1.41931,1.04663,0.193575,0.0717771,1.51533,0.423186,-0.309758,1.0596,0.745929,0.411905,0.380984,0.423497,0.644903,0.450756,-0.0729074,1.1699,0.401663,1.43634,0.638035,0.575028,0.959621,1.4625,7.10562,0.138834,0.17099,0.116525,-0.00814423,-0.0259443,0.185023,0.025412,-0.0817033,0.118419,0.072579,0.0237634,0.0192444,0.0254575,0.0578146,0.0294412,-0.0470891,0.13454,0.0222666,0.173478,0.056811,0.0476028,0.103809,0.177301,0.0790341
-7.50966,0.999871,0.0824977,5,31,0,17.9108,-0.0448905,0.137951,0.366499,-0.00623271,0.414575,0.41496,0.726959,0.829463,0.358981,2.74279,0.124844,0.364104,0.897044,0.431628,0.355859,1.48674,0.265854,1.25807,0.0760995,0.234319,1.22576,0.255701,0.456037,1.18299,0.484626,8.75627,0.00566848,-0.0457503,0.0123006,0.0123537,0.0553944,0.0695349,0.0046314,0.33348,-0.0276681,0.00533807,0.0788578,0.0146531,0.00420065,0.160208,-0.00821568,0.128661,-0.0343925,-0.0125659,0.124204,-0.00961628,0.0180203,0.118304,0.0219642,0.0644678
-4.08605,0.951255,0.0824977,5,31,0,13.9848,0.000209918,0.161227,0.71919,1.07096,0.510336,0.3732,0.222365,0.616631,0.153848,1.33755,0.929264,0.297478,0.752483,0.221645,0.264058,0.0544444,0.34158,0.633233,1.09744,0.132376,0.898844,0.360226,0.879883,1.35172,0.44609,14.5286,0.116163,0.172877,0.0824898,0.0603799,0.0360612,0.0996276,0.0250144,0.215858,0.150032,0.0481714,0.121531,0.0359451,0.0427833,0.00898783,0.0552818,0.102304,0.177148,0.0215526,0.145128,0.0582881,0.142071,0.218144,0.0721316,0.128547
-5.01809,0.823214,0.0824977,4,31,0,15.6999,-0.0700378,0.204227,0.971876,-0.108085,1.17696,1.05611,0.199306,-0.00275691,0.790652,0.454643,1.09005,0.223668,1.06401,0.302774,0.69145,1.49098,0.136962,0.854493,1.19082,0.447337,1.23874,0.230439,0.141256,1.38411,0.314224,6.22927,0.128445,-0.0921117,0.17033,0.145648,-0.0293341,-0.0706008,0.0914345,0.0228124,0.15258,-0.0243588,0.147262,-0.00820327,0.0711749,0.234461,-0.0420665,0.104473,0.173159,0.0213205,0.182946,-0.022976,-0.0411896,0.212635,-0.00586475,0.0908518
-6.86726,0.995221,0.0824977,5,31,0,13.5078,0.0256541,0.10745,1.06537,0.982347,1.12696,0.390966,1.02123,0.73918,0.980492,0.511438,0.18255,0.405864,0.0978246,0.400294,0.332317,1.45776,0.874799,0.0667824,1.83478,0.15875,0.423679,0.28468,0.911914,1.34629,0.507981,9.5639,0.140127,0.131207,0.146745,0.0676634,0.135385,0.105079,0.131008,0.0806079,0.0452691,0.069264,0.0361653,0.0686656,0.0613615,0.18229,0.119651,0.0328298,0.222801,0.0427117,0.0711783,0.0562429,0.123639,0.170313,0.0802365,0.110922
-9.54286,0.983381,0.0824977,5,31,0,20.4463,0.0546647,0.0441008,0.0845302,0.881817,0.521132,2.15091,0.343674,0.958308,0.844438,1.36005,0.576235,0.358809,1.19755,0.381205,1.28447,0.986798,0.666261,0.770932,0.0610515,0.620318,1.50786,0.81506,0.310327,0.354853,0.368183,9.35361,0.0583926,0.0935536,0.0776471,0.149522,0.069821,0.0969268,0.0919051,0.114644,0.0800771,0.0704885,0.107478,0.0714762,0.111311,0.0981833,0.0840474,0.0886634,0.0573572,0.0820212,0.121162,0.0906095,0.0683504,0.070314,0.0709019,0.0896527
