# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=12
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 6a_skewnormal_uni - draws_12.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-1.81409,0.662418,0.0736594,4,15,0,7.64458,0.40516,0.38919,-1.40878,-0.591758,-1.21209,-0.108519,-0.726975,-0.038229,-0.739891,-0.211312,-11.0643,-0.143122,0.174853,-0.0665754,0.362925,0.122228,0.390281,0.117201,0.322919,0.0958913
-4.17853,0.75728,0.0736594,5,47,0,10.2635,0.482753,0.802643,-1.12019,-0.502083,-0.18545,-0.883837,-0.53962,-0.198045,-0.436024,-0.223562,-7.42257,-0.416356,0.0797599,0.333903,-0.226653,0.0496315,0.323794,0.132782,0.303313,-0.151929
-1.36185,0.975677,0.0736594,4,15,0,6.37052,0.665988,0.999785,-0.897259,-0.705767,-0.793388,0.352281,-0.603387,-0.262132,-0.517575,-0.256109,-4.89982,-0.231078,-0.0396276,-0.12723,1.01819,0.0627308,0.403912,0.148524,0.409934,-0.115614
-4.59596,0.964821,0.0736594,5,31,0,7.52295,0.415725,0.346188,-1.61931,-1.38667,-0.57247,0.0285949,-1.00825,-0.134975,-0.88773,-2.15837,-4.21775,-0.144861,-0.0643241,0.217543,0.425624,0.0666806,0.368998,0.108404,-0.331476,0.146958
-9.01537,0.951754,0.0736594,4,15,0,14.3096,0.546326,0.445191,-2.02041,0.141131,-0.333182,-0.27897,-1.02662,-0.449072,-1.24347,-1.55242,-6.08622,-0.353143,0.609156,0.397996,0.422131,0.0892821,0.346403,-0.00725829,-0.144798,0.195814
-6.51163,0.855789,0.0736594,4,15,0,12.7142,0.457439,0.403297,-2.16235,-0.504442,-0.274718,-0.359324,-1.20803,-0.229946,-1.05179,-1.43656,-3.84964,-0.41463,0.253999,0.346646,0.312525,-0.0297574,0.364702,0.0332556,-0.121924,0.14599
-4.77855,0.999635,0.0736594,4,31,0,9.05847,0.370416,0.342895,-1.51611,-0.835202,-0.796095,0.050767,-0.750043,-0.262763,-1.12266,-1.39228,-3.72817,-0.14945,0.0840293,0.0974389,0.387824,0.11323,0.280316,-0.0145386,-0.106991,0.106166
-1.91467,0.949394,0.0736594,5,31,0,6.46043,0.507965,0.703395,-0.86387,-0.619522,-0.395213,-0.179614,-0.715867,-0.0196437,-0.560509,-0.235053,-7.40056,-0.0996763,0.0721967,0.229975,0.381626,0.00442814,0.494148,0.113706,0.342631,-0.048208
0.371988,0.989656,0.0736594,5,31,0,4.27225,0.487128,0.667171,-1.14005,-0.815882,-0.472491,-0.190327,-0.507061,-0.150322,-0.560836,-1.41198,-4.14325,-0.273479,-0.0572048,0.171896,0.360148,0.148832,0.386838,0.112955,-0.454902,-0.0303389
-1.21883,0.966192,0.0736594,5,63,0,3.26746,0.485084,0.616149,-1.00187,-0.75516,-0.296786,0.227673,-0.611013,-0.086987,-0.718767,-1.15663,-3.64537,-0.132216,0.0197932,0.30222,0.625365,0.108609,0.431487,0.0422167,-0.227575,0.010983
-3.63405,0.740286,0.0736594,5,31,0,7.0535,0.557675,0.795863,-0.712743,-0.377008,-0.670781,0.0442929,-0.433247,-0.189761,-0.49075,-0.312567,-12.3995,-0.00957125,0.257628,0.0238251,0.592926,0.21287,0.406651,0.167105,0.308914,-0.0752774
-6.37544,0.821346,0.0736594,5,31,0,13.1683,0.688988,0.508269,-2.07797,-0.927208,-1.62367,0.612086,-0.97329,-0.633663,-1.11203,-0.982778,-1.47461,-0.36718,0.217717,-0.136276,1.00009,0.194295,0.366917,0.123775,0.189472,0.353347
-8.30647,0.784833,0.0736594,5,31,0,13.532,0.431103,0.272376,-2.11324,-1.82388,-1.13326,-1.24314,-1.25815,-0.294984,-1.59465,-0.0657887,-7.90591,-0.144493,-0.0656792,0.122431,0.0925022,0.0884136,0.350756,-0.00324229,0.413183,0.215496
-7.63196,0.94094,0.0736594,5,31,0,12.6393,0.422793,0.230119,-2.68749,-1.84903,-0.72799,-0.453254,-1.37499,-0.19749,-1.17783,-0.807599,-17.0562,-0.195652,-0.00270568,0.255268,0.31849,0.10638,0.377346,0.151752,0.236948,0.239499
-5.83155,0.798765,0.0736594,5,31,0,12.0978,0.521898,0.370859,-1.9931,-0.292442,-0.675251,0.16094,-0.846498,-0.222688,-1.03532,-0.297807,-5.42041,-0.21726,0.413444,0.271476,0.581584,0.207967,0.439313,0.137942,0.411454,0.230907
-4.88046,0.993173,0.0736594,5,31,0,8.82421,0.385798,0.331569,-2.03337,-1.79436,-0.680374,-0.527991,-0.778544,-0.254855,-1.07109,-0.633332,-7.43077,-0.288406,-0.209155,0.160207,0.210732,0.127657,0.301296,0.0306585,0.175805,0.123608
-6.70677,0.982565,0.0736594,5,31,0,9.94932,0.412382,0.228908,-2.4497,-1.38551,-0.0295996,-0.105641,-1.28198,-0.0321478,-1.35895,-0.463499,-12.5004,-0.148372,0.0952291,0.405607,0.3882,0.118928,0.405024,0.101308,0.306284,0.230322
0.170224,0.793341,0.0736594,5,63,0,9.99695,0.683755,1.16164,-0.883548,-0.519805,-0.144091,-0.134203,-0.466155,-0.248744,-0.452939,-0.446051,-4.81151,-0.342614,0.0799263,0.516373,0.527859,0.142248,0.394803,0.157601,0.165603,-0.223711
0.226292,0.653022,0.0736594,4,15,0,4.15139,0.662255,1.20997,-0.796419,-0.506817,-0.23167,-0.0121841,-0.548139,-0.240828,-0.448358,-0.561942,-3.01967,-0.301386,0.0490233,0.381942,0.647513,-0.0009746,0.370861,0.119756,-0.0176761,-0.254212
-1.95211,0.779592,0.0736594,5,63,0,5.57641,0.802049,0.848598,-1.56635,-0.805497,-0.566195,-0.192168,-0.76622,-0.481502,-0.94939,-1.69016,-10.4698,-0.527153,0.118506,0.321577,0.638976,0.151837,0.393448,-0.00360075,-0.632217,0.128034
-0.339916,0.99729,0.0736594,4,15,0,4.58615,0.792376,0.819384,-1.56686,-0.92174,-0.754791,-0.351794,-0.814518,-0.474915,-0.871208,-1.60353,-10.4215,-0.491481,0.0371175,0.173913,0.504122,0.124973,0.403238,0.0785225,-0.521534,0.141591
-3.19451,0.570436,0.0736594,5,63,0,6.78806,0.312757,0.346933,-1.53613,-0.945986,-0.319683,-0.440961,-0.458663,-0.0119613,-0.614368,-1.07274,-9.09505,-0.220176,-0.0154375,0.201848,0.159773,0.153631,0.308607,0.099612,-0.0594131,0.0376019
0.290908,0.981048,0.0736594,5,31,0,6.00081,0.514549,0.820722,-0.867116,-0.684375,-0.863528,-0.147269,-0.487498,-0.154385,-0.540657,-0.0799133,-4.34304,-0.197112,-0.0471328,-0.194167,0.393682,0.114449,0.387842,0.0708203,0.448963,-0.123595
0.796219,0.826545,0.0736594,4,15,0,3.73661,0.531359,0.789289,-1.19188,-0.750122,-0.724729,-0.229173,-0.497514,-0.0763144,-0.574945,-0.261215,-7.31705,-0.409381,-0.060704,-0.040661,0.350475,0.138677,0.471125,0.0775613,0.325185,-0.0926022
-0.836292,0.958939,0.0736594,4,31,0,3.60074,0.600058,0.781644,-0.893675,-0.766796,-0.842147,-0.324168,-0.585617,-0.274004,-0.539626,-0.814964,-8.54112,-0.0984783,0.000695979,-0.0582015,0.346673,0.142313,0.385884,0.178262,-0.0369537,-0.0193731
-1.75714,0.88546,0.0736594,5,31,0,4.74748,0.376234,0.387246,-1.66632,-0.770654,-0.551506,-0.257281,-0.820673,0.0187074,-0.887352,-0.645573,-10.4591,-0.269043,0.0778009,0.162665,0.276602,0.0584309,0.383478,0.0326099,0.126238,0.0686583
-1.46194,0.999114,0.0736594,4,31,0,6.42971,0.379134,0.341817,-1.86005,-0.814837,-0.504501,-0.14487,-0.808967,0.0078459,-0.760623,-0.541277,-8.54803,-0.256665,0.100608,0.206686,0.329615,0.102615,0.381815,0.119139,0.194116,0.10825
0.372263,0.907315,0.0736594,5,47,0,6.12972,0.590409,1.0338,-0.98521,-0.622939,-0.512133,-0.0970737,-0.445224,-0.315624,-0.554242,-0.346108,-9.17162,-0.428097,-0.0535825,0.0609677,0.490055,0.130138,0.264118,0.0174355,0.232604,-0.229582
-2.22665,0.893431,0.0736594,5,31,0,4.57044,0.424891,0.407423,-1.39503,-0.930888,-0.410591,-0.149469,-0.809564,-0.0808359,-0.534069,-0.626863,-4.90745,-0.143478,0.0456257,0.257607,0.363994,0.0950558,0.391956,0.207299,0.169492,0.10636
-7.16243,0.929933,0.0736594,4,23,0,9.14492,0.453864,0.579837,-1.26497,-0.871873,-1.18461,-0.127004,-0.76042,0.10542,-0.907741,-0.315887,-6.58225,-0.279614,-0.0516799,-0.233014,0.380222,0.0129445,0.51499,-0.0724775,0.270701,-0.00353072
-5.56382,0.995192,0.0736594,5,31,0,15.2365,0.512524,0.315797,-2.49992,-1.12686,-0.411839,-0.440361,-1.22742,-0.55167,-1.1812,-0.760401,-12.7054,-0.276942,0.156666,0.382466,0.373459,0.12491,0.338308,0.139506,0.272392,0.261331
-6.58256,0.920493,0.0736594,5,31,0,12.4531,0.312266,0.216213,-1.87444,-0.8774,-0.836973,0.0632123,-0.655606,0.119199,-0.561122,-1.09045,-2.99845,-0.0930124,0.122561,0.131301,0.325933,0.170515,0.338038,0.190944,0.0764955,0.148614
-2.83052,0.969647,0.0736594,6,63,0,8.43902,0.680955,0.750907,-1.35009,-0.805826,-0.964541,-0.18091,-0.692764,-0.55177,-0.944353,-0.580639,-12.7301,-0.332837,0.075854,-0.0433256,0.545108,0.160754,0.266627,-0.0281662,0.244949,0.0836574
-1.48314,0.900521,0.0736594,5,31,0,7.06555,0.496396,0.47173,-1.53183,-0.972543,-0.491191,0.0983874,-0.813563,-0.291429,-0.734179,-0.845748,-1.75733,-0.226213,0.0376187,0.264687,0.542808,0.112614,0.35892,0.150062,0.0974315,0.169266
0.943545,0.967059,0.0736594,4,31,0,4.50925,0.549592,0.751343,-1.1575,-0.51313,-0.428968,-0.231578,-0.591312,-0.225636,-0.517256,-1.02848,-7.98838,-0.320087,0.164056,0.22729,0.375598,0.105314,0.380062,0.160956,-0.223146,-0.0452504
0.490449,0.985715,0.0736594,5,31,0,2.97106,0.531934,1.39397,-0.43397,-0.291522,-0.305044,0.171382,-0.277055,-0.126834,-0.288344,-0.287452,-5.24204,-0.0730087,0.12556,0.106712,0.770836,0.145727,0.355131,0.129991,0.131234,-0.560594
-3.35567,0.93479,0.0736594,6,95,0,5.27306,0.204132,0.453758,-0.843952,-0.106843,-0.0874877,1.20333,-0.15661,0.444765,-0.318097,0.763979,0.374809,-0.178818,0.155652,0.164434,0.750154,0.133069,0.405948,0.0597933,0.550794,0.331199
-4.18848,0.609895,0.0736594,6,79,0,9.19317,-1.0704,1.0385,0.557703,1.17247,1.30323,1.57458,1.03377,1.41764,1.10922,1.48618,12.615,-0.491232,0.147203,0.283001,0.564797,0.00316123,0.401807,0.0815226,0.472985,-0.244394
-3.86942,0.83193,0.0736594,5,63,0,8.12395,-0.934697,0.933531,0.894848,0.737994,1.00326,1.42717,1.06776,1.39685,1.08016,1.56286,10.593,-0.0993284,-0.245756,0.00187714,0.397613,0.0620934,0.369306,0.073664,0.524284,-0.193144
-6.65784,0.522662,0.0736594,5,31,0,11.5738,0.0302741,0.899289,0.144946,0.385494,0.148785,0.553114,0.169514,0.441348,0.0362459,0.424497,23.8772,0.160622,0.376944,0.164075,0.527683,0.182716,0.427173,0.0628697,0.41202,0.747175
-2.15928,0.936623,0.0736594,4,23,0,11.2495,-0.493506,0.904249,0.00902162,0.883826,0.501862,1.12985,0.549843,0.920111,0.575012,0.551126,12.6569,-0.485348,0.305693,-0.0396976,0.528163,0.00368953,0.338504,0.0264484,0.00484979,0.22574
-4.35845,0.97153,0.0736594,5,31,0,10.4819,-0.469855,0.732815,0.382702,0.281239,0.985355,1.6371,0.705526,1.02698,0.668479,-0.131999,9.05575,-0.189405,-0.263758,0.252228,0.729841,0.0471654,0.282728,0.020017,-0.566586,0.111315
-2.35565,1,0.0736594,4,15,0,7.70171,-0.364108,0.572163,0.115034,0.74114,0.344525,1.43699,0.7696,1.16264,0.771324,1.00751,1.72674,-0.29829,0.0599446,-0.166984,0.458087,0.0762285,0.30111,0.0772146,0.21235,0.0309457
-2.25523,0.800514,0.0736594,3,7,0,13.7716,-0.271221,0.563461,0.394756,0.248674,0.442568,1.62564,0.491804,1.18429,0.520467,0.877811,6.73173,-0.0487916,-0.131103,-0.0218514,0.644764,0.00589108,0.396078,0.0220414,0.223391,0.173476
-2.73946,0.997303,0.0736594,4,31,0,6.75495,-0.278767,0.548112,0.500054,0.270112,0.427774,1.53112,0.551296,1.24924,0.547081,0.910806,6.80247,-0.00468143,-0.130715,-0.044299,0.560458,0.0234052,0.405957,0.0210945,0.220456,0.153913
-4.61633,0.714233,0.0736594,6,95,0,9.33763,0.155643,0.395895,-1.04782,-0.895842,0.0647029,0.863225,-0.252093,0.717737,-0.343607,0.298053,-0.394915,-0.259182,-0.199016,0.181259,0.497389,0.0558408,0.439791,0.0196108,0.273641,0.0396178
-7.278,0.872034,0.0736594,5,47,0,11.5314,0.0825618,0.276069,-1.35815,0.520035,-0.491437,0.641551,-0.0567551,1.20963,-0.051827,-1.5137,0.104988,-0.292381,0.226128,-0.053109,0.259675,0.0668935,0.416503,0.068254,-0.335324,0.105561
-5.91224,0.978013,0.0736594,5,31,0,9.26063,0.0833947,0.305168,-0.747161,-0.225857,-0.272673,0.94403,-0.0289225,0.88972,-0.203271,-1.43189,-0.275282,-0.144615,0.0144704,0.000183776,0.371482,0.0745685,0.354909,0.0213629,-0.353572,0.0187706
-5.3418,0.874125,0.0736594,5,63,0,9.12478,0.00922992,0.362601,-0.875227,-0.00815051,-0.0372624,0.639684,0.296555,0.908468,0.305154,-1.08301,-0.438374,-0.308128,0.00627454,-0.00428146,0.24118,0.116761,0.338641,0.119879,-0.383469,-0.106927
-7.13491,0.855061,0.0736594,5,31,0,10.0136,-0.00651322,0.32261,-1.29973,0.242225,0.260572,1.12026,0.183504,1.29887,0.220781,-1.8081,0.430449,-0.425819,0.071631,0.0775498,0.354895,0.0526868,0.412515,0.064713,-0.589825,0.0952588
-7.15243,0.762033,0.0736594,6,63,0,12.4621,0.0681724,0.282538,-1.67237,0.0258182,-0.490469,1.39481,-0.0192693,1.02745,0.297268,-1.2233,0.0610227,-0.404335,0.0754671,-0.070404,0.462261,0.0627281,0.358467,0.152162,-0.277456,0.0819034
-5.96252,0.509983,0.0736594,6,127,0,10.3355,0.154744,0.272481,-1.21483,-0.890229,-0.13718,0.570339,-0.267528,0.75439,-0.644069,-0.443662,-1.34902,-0.176273,-0.0878262,0.117365,0.31015,0.0818479,0.360301,-0.0207522,0.0338548,-0.0199108
-5.34305,0.941888,0.0736594,6,63,0,11.4246,1.23757,0.934261,-1.54488,-1.51621,-1.28761,-0.24959,-1.23813,-0.994044,-1.4113,-0.11045,-4.58055,-0.205749,-0.178965,0.0346084,1.00439,0.0808394,0.308876,-0.080951,1.13438,0.509293
-1.68045,0.923055,0.0736594,4,15,0,8.20445,1.22018,0.838423,-1.71968,-1.33582,-1.23685,-0.302137,-1.27477,-0.948999,-1.34211,-0.270585,-3.03057,-0.221634,0.100198,0.183182,0.966864,0.15139,0.42452,0.0949308,0.993318,0.584909
-0.285242,0.972963,0.0736594,4,15,0,3.9194,1.02186,0.965432,-1.6212,-0.893431,-1.10714,-0.449769,-0.983214,-0.642849,-1.02144,-0.496337,-4.33454,-0.543304,0.15931,-0.0470083,0.587636,0.0726309,0.40123,0.03573,0.542677,0.271269
-4.51579,0.772339,0.0736594,3,15,0,12.85,1.11273,1.08994,-1.69705,-1.10727,-0.912284,-0.316392,-0.853161,-0.55334,-0.997946,-0.278785,-2.87939,-0.736946,-0.0941244,0.1184,0.767883,0.18284,0.509624,0.0250332,0.808872,0.29122
-1.87147,0.408509,0.0736594,4,31,0,10.4042,0.935833,0.859849,-1.65182,-1.06062,-1.10277,-0.402212,-0.96906,-0.677317,-0.889894,-1.74831,-5.20544,-0.484485,0.0238607,-0.0123855,0.589991,0.102588,0.353442,0.170658,-0.567448,0.262092
-4.55758,0.772141,0.0736594,4,31,0,11.5546,0.821754,0.657637,-1.67625,-1.18338,-0.948249,-0.231014,-1.16235,-0.751422,-1.03384,-2.60587,-1.89249,-0.280608,0.043522,0.198151,0.669831,0.0573499,0.327592,0.141862,-0.891963,0.357821
-4.34756,0.822818,0.0736594,5,31,0,7.89211,0.739203,0.598534,-1.64461,-1.47729,-0.927941,-0.610521,-1.00549,-0.615528,-0.899293,-1.89267,-6.02648,-0.245151,-0.145003,0.183799,0.373786,0.137386,0.370789,0.200946,-0.393626,0.268084
-1.54418,0.998654,0.0736594,5,31,0,6.39982,0.594587,0.646866,-1.2901,-0.649214,-0.817349,-0.133297,-0.861612,-0.318742,-0.704156,-1.85463,-13.1861,-0.239935,0.174632,0.065871,0.508362,0.0372389,0.388403,0.139092,-0.605109,0.0799398
-3.31518,0.958821,0.0736594,4,15,0,6.14473,0.599395,0.585346,-1.42868,-0.872089,-1.12052,-0.144644,-0.788414,-0.269017,-1.03172,-1.42587,-0.931067,-0.236878,0.0889217,-0.0564937,0.514728,0.1379,0.441927,-0.00451515,-0.235229,0.28114
-6.09337,0.689721,0.0736594,3,15,0,11.8107,0.519186,0.568736,-1.13607,-1.3293,-0.933455,-0.548764,-0.864416,-0.430523,-0.913333,-1.4161,-5.66681,-0.126937,-0.236834,-0.0117038,0.207084,0.0275611,0.274332,-0.000259907,-0.286204,0.0723043
-0.256807,0.990887,0.0736594,4,31,0,8.37712,0.651177,0.797911,-1.16677,-0.487976,-0.630761,0.168879,-0.789255,-0.306844,-0.692441,-0.090882,-2.56345,-0.279801,0.261815,0.147886,0.785928,0.0214215,0.406343,0.0986704,0.578661,0.0580671
-3.34278,0.601708,0.0736594,5,63,0,6.64703,0.884722,0.790534,-1.48273,-1.33092,-0.943361,-0.607753,-0.824362,-0.578034,-0.940654,-0.60653,-11.2917,-0.287429,-0.167414,0.138963,0.404273,0.233036,0.427766,0.141103,0.40524,0.256426
