# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=7
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 6a_skewnormal_uni - draws_7.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-2.521,0.172118,0.0570672,5,47,0,7.53143,1.09449,1.72211,-0.928557,-0.480809,-0.672327,-0.272456,-0.656588,-0.422936,-0.649493,-1.50585,-8.52222,-0.504589,0.266481,-0.0633339,0.625289,-0.0362284,0.366145,-0.0240115,-1.49876,-0.270195
0.913745,0.55218,0.0570672,4,31,0,5.95324,0.817055,1.10018,-1.01727,-0.850649,-0.677228,-0.193033,-0.66089,-0.412692,-0.68562,-1.52301,-1.68487,-0.302126,-0.118813,0.071981,0.604684,0.089956,0.363019,0.0627487,-0.858538,0.0621813
-4.31607,0.806979,0.0570672,5,63,0,9.09586,0.349131,0.399443,-1.75074,-0.203887,-0.585052,-0.223718,-0.513093,0.0576303,-0.575389,-1.4264,-16.4443,-0.35019,0.267689,0.115436,0.259768,0.144179,0.372151,0.119295,-0.220634,0.0310088
-2.13133,0.997944,0.0570672,6,63,0,5.4498,0.447667,0.482843,-1.31654,-0.416239,-0.585515,-0.321726,-0.687013,-0.102329,-0.670437,-1.55767,-15.8693,-0.188014,0.246689,0.164955,0.292324,0.115948,0.398258,0.123951,-0.304441,0.0631767
0.658849,0.998484,0.0570672,5,31,0,3.44186,0.611076,0.963262,-0.684638,-0.648172,-0.523232,0.0110674,-0.545839,-0.200068,-0.526868,-0.690969,-2.54261,-0.0484093,-0.0132837,0.107066,0.621737,0.0852902,0.418359,0.103565,-0.0545084,-0.104166
-4.66259,0.672509,0.0570672,5,31,0,9.25486,0.542425,1.02924,-1.12131,-0.252497,-0.516337,0.24025,-0.286194,-0.139465,-0.398056,-0.466331,-6.28817,-0.61168,0.282544,0.0109879,0.789701,0.247861,0.398882,0.132729,0.062457,-0.268602
-4.32454,0.92604,0.0570672,4,15,0,8.90714,0.385872,0.93098,-0.454572,-0.443596,-0.445814,-0.328125,-0.34052,-0.143343,-0.430015,-0.195091,-5.05877,-0.037325,-0.0271071,-0.0291719,0.0803941,0.0688549,0.252423,-0.014463,0.204246,-0.342842
-6.52759,0.964401,0.0570672,4,15,0,9.53579,0.594273,0.828012,-1.39571,-0.622571,-0.153409,0.0540407,-0.379599,-0.181238,-0.596794,-0.279511,-12.9045,-0.561389,0.0787765,0.467248,0.639019,0.27996,0.444205,0.10012,0.362834,-0.0644112
-6.09652,0.927699,0.0570672,5,63,0,13.0263,0.373263,0.308908,-1.66635,-1.14795,-1.29749,-0.574889,-0.867119,-0.0147303,-1.22598,-0.477065,-19.2496,-0.141487,0.018653,-0.0275414,0.195675,0.105403,0.368713,-0.00545328,0.225894,0.127122
-10.9384,0.859142,0.0570672,4,31,0,18.2557,0.315684,0.296637,-1.43075,-0.973011,-1.07353,0.0743421,-0.247856,-0.169176,-1.25182,-0.897214,-12.3078,-0.108729,0.0270522,-0.00276605,0.337736,0.24216,0.2655,-0.0556542,0.0495364,0.0797784
-10.6103,0.988005,0.0570672,4,31,0,20.7595,0.375347,0.293468,-1.37588,-1.38698,-1.42047,-0.484283,-0.405704,-0.0324009,-1.1237,-1.41866,-19.6356,-0.0284294,-0.0316871,-0.0415151,0.233225,0.256286,0.365838,0.0455782,-0.0409827,0.141496
-11.6893,0.922657,0.0570672,5,63,0,16.0847,0.46023,0.369679,-2.35096,-1.54233,-0.264713,-0.467756,-0.79434,-0.569177,-1.43524,0.100225,-0.935489,-0.408869,-0.109938,0.362371,0.287311,0.16658,0.249818,-0.0703465,0.497282,0.258725
-12.7892,0.997392,0.0570672,5,63,0,18.0529,0.331185,0.225405,-1.52887,-1.18647,-1.23705,-0.396157,-0.747742,-0.448359,-0.748862,-2.53713,-17.3588,-0.0134297,0.0637475,0.0523476,0.241889,0.16264,0.230122,0.162387,-0.240698,0.151635
-6.281,0.950602,0.0570672,5,31,0,17.4024,0.781865,0.816273,-1.62894,-0.899057,-0.334446,-0.546198,-0.910417,-0.532612,-1.00519,-1.05951,-17.0765,-0.547797,0.0479894,0.508866,0.336018,0.0387159,0.347108,-0.0386473,-0.0829868,0.131687
-5.36061,1,0.0570672,5,31,0,11.7953,0.217464,0.438201,-0.977414,-0.160979,-0.689697,0.361853,-0.0749166,0.375183,-0.102232,-1.26456,-1.22032,-0.21084,0.146923,-0.0847619,0.376028,0.184636,0.38187,0.172666,-0.336669,-0.0529685
-7.41675,0.966259,0.0570672,5,31,0,10.3272,0.193346,0.29811,-1.48882,-0.701723,0.315299,0.203652,-0.463747,0.406214,-0.2851,-1.77393,-2.51411,-0.250487,-0.0158445,0.28734,0.254057,0.0550985,0.314443,0.108355,-0.335479,-0.0276697
-6.45129,0.871883,0.0570672,6,63,0,15.8141,0.420484,0.44473,-1.84694,-0.745196,-1.26599,-0.40416,-0.581937,0.0873267,-0.646272,0.389673,-4.09486,-0.400907,0.0890729,-0.142542,0.240742,0.161679,0.459321,0.133068,0.593783,0.0757708
-3.9063,0.99995,0.0570672,5,31,0,10.4434,0.491025,0.412267,-2.01474,-1.16173,-0.374174,0.224772,-1.06438,-0.427835,-1.0495,-0.967848,-3.6753,-0.339588,0.0120836,0.336765,0.583691,0.0522171,0.314643,0.0583509,0.092013,0.173622
-4.5075,0.973997,0.0570672,4,15,0,11.6745,0.495357,0.413043,-1.86768,-1.13778,-0.443815,0.106682,-0.688375,-0.286071,-1.17817,-0.793943,-1.52278,-0.276075,0.0254049,0.312042,0.539421,0.211028,0.377197,0.00872156,0.167424,0.219884
-1.42853,0.979296,0.0570672,4,15,0,9.16782,0.537618,0.476374,-1.9352,-1.20348,-0.712665,0.159546,-0.871597,-0.264092,-0.975414,-0.212301,-5.51229,-0.38426,-0.0356865,0.198123,0.613621,0.122412,0.411812,0.0729564,0.436484,0.163631
-2.87851,0.938922,0.0570672,5,31,0,4.23157,0.62202,0.515967,-1.26397,-1.28656,-0.835277,-0.58755,-0.955719,-0.43752,-0.8736,-0.261527,-5.69193,-0.0301456,-0.0418024,0.191044,0.318863,0.1289,0.396274,0.171271,0.48708,0.216547
-6.62473,0.973298,0.0570672,6,63,0,10.3854,0.322164,0.310703,-1.49496,-0.908853,-0.129224,-0.882373,-0.475373,-0.0898429,-0.441664,-0.202733,-3.40696,-0.142324,0.0397805,0.282014,0.0480078,0.174464,0.29425,0.184938,0.259174,0.0842935
-6.89002,0.987888,0.0570672,6,63,0,11.4835,0.519322,0.377896,-2.08581,-0.71348,-1.42593,-1.0144,-1.12739,-0.0825678,-1.05598,-1.44457,-12.5315,-0.268896,0.249702,-0.0195285,0.135985,0.0932855,0.48812,0.120272,-0.0265736,0.218761
-6.17237,0.915064,0.0570672,5,31,0,11.8292,0.340845,0.221039,-1.99264,-0.97382,-0.947806,-0.614803,-1.06406,-0.0788888,-1.19955,-1.06607,-15.2104,-0.0996074,0.125592,0.131343,0.204949,0.105646,0.323407,0.0756962,0.105201,0.164861
-6.79154,0.965886,0.0570672,5,63,0,10.8554,0.462873,0.484132,-2.11706,-0.305287,-0.73033,-0.617351,-0.739102,-0.219959,-0.838911,-0.699083,-27.0285,-0.562061,0.315074,0.109297,0.163994,0.10505,0.356384,0.0567295,0.124425,0.0768559
-6.99268,0.963429,0.0570672,4,31,0,11.4027,0.556442,0.478317,-1.63016,-0.0462279,-0.589531,-0.360892,-0.971753,-0.193085,-0.869989,-0.847044,-25.6692,-0.223292,0.53433,0.274459,0.383821,0.0916357,0.464086,0.140311,0.151286,0.175089
-7.88116,0.956887,0.0570672,5,31,0,12.7663,0.321186,0.307789,-1.94989,-2.28837,-0.367899,0.147255,-0.783216,0.0519789,-0.506567,-0.555987,-0.984348,-0.278968,-0.38315,0.20795,0.366509,0.0801205,0.337184,0.16527,0.150059,0.148909
-6.47006,0.996556,0.0570672,5,31,0,12.0549,0.315805,0.259188,-2.1627,-1.89195,-0.278264,-0.0988678,-0.922397,0.232704,-0.505986,-0.703392,-3.07596,-0.244741,-0.174565,0.243682,0.29018,0.0767305,0.376119,0.184659,0.133494,0.119135
-8.39918,0.904442,0.0570672,6,63,0,11.7203,0.343192,0.220732,-2.29339,-1.5221,-0.57744,-0.145816,-0.54804,-0.172614,-0.650133,-1.153,-9.12231,-0.163033,0.00721623,0.215732,0.311006,0.222222,0.305091,0.199687,0.0886876,0.168122
-6.87726,0.997618,0.0570672,6,63,0,14.4909,0.397285,0.285135,-1.31348,-0.503387,-0.975105,-0.361952,-1.2945,-0.0222363,-1.39135,-0.259814,-14.2657,0.0227664,0.253752,0.119248,0.29408,0.0281767,0.390944,0.000563779,0.323203,0.170337
-13.5723,0.968458,0.0570672,5,31,0,17.3989,0.559947,0.28932,-3.51678,-1.8849,-1.89936,-1.66397,-1.42306,-0.542577,-1.46432,-1.16556,-6.29066,-0.457527,0.0146099,0.0104255,0.078529,0.148227,0.402969,0.136291,0.222727,0.331966
-5.53935,0.981929,0.0570672,5,31,0,17.6604,0.459566,0.317238,-1.65568,-1.79747,-1.37215,-0.180122,-1.37682,-0.142896,-1.20128,-0.59399,-8.12954,-0.0656786,-0.110662,0.0242692,0.402425,0.0227853,0.414234,0.0784744,0.27113,0.20834
-0.809878,0.957927,0.0570672,5,63,0,7.92787,0.489378,0.534629,-1.87141,-0.748752,-0.853282,-0.114721,-0.759272,-0.169215,-0.893672,-0.165683,-9.72136,-0.51113,0.0890727,0.0331881,0.428044,0.0834484,0.39891,0.0115946,0.400798,0.0650441
-2.61602,0.978928,0.0570672,4,31,0,6.7143,0.773312,0.739562,-1.24113,-0.37658,-0.99241,-0.142386,-0.901524,-0.475661,-0.846548,-0.158598,-16.8676,-0.144577,0.494808,0.0393637,0.668009,0.10658,0.421532,0.147238,0.656019,0.184262
-2.24559,0.908179,0.0570672,4,15,0,9.80536,0.70351,0.716993,-1.13963,-0.736294,-0.903979,-0.361145,-0.896873,-0.517694,-0.989407,-0.0833633,-15.8,-0.113598,0.175592,0.055363,0.444571,0.0604582,0.332327,-0.00588788,0.643739,0.132574
-3.49319,0.980957,0.0570672,5,31,0,7.19038,1.02242,1.07778,-1.04993,-1.05204,-0.680741,-0.0693557,-0.846845,-0.553281,-0.774989,-1.1563,-0.645897,-0.109166,-0.111441,0.288737,0.947673,0.109715,0.426111,0.187159,-0.223807,0.555851
-3.37279,1,0.0570672,5,31,0,10.2547,0.379944,1.01647,-0.486855,-0.369891,-0.40348,0.00618767,-0.275646,-0.0645086,-0.395236,-1.23908,-23.3105,-0.114928,0.0039622,-0.0301801,0.386233,0.0997587,0.314373,-0.0218004,-0.879535,-0.430334
-5.55558,0.660486,0.0570672,4,15,0,11.6366,0.283948,1.13269,-0.695261,-0.0790604,-0.137982,-0.413974,-0.173912,-0.00557573,-0.191024,-1.19912,-19.1881,-0.503567,0.194397,0.127657,-0.184956,0.0869597,0.277632,0.0675768,-1.07428,-0.618583
-1.07222,0.810202,0.0570672,5,31,0,13.222,0.597303,1.22757,-0.60096,-0.532408,-0.346491,-0.386532,-0.369704,-0.093685,-0.358171,-0.829843,-3.92066,-0.140415,-0.0562633,0.171963,0.122809,0.143466,0.482299,0.157625,-0.421385,-0.35177
1.51764,1,0.0570672,5,63,0,5.10495,0.389564,0.739826,-0.992883,-0.505999,-0.341079,-0.00948006,-0.45016,-0.0493974,-0.419964,-0.364252,-5.77437,-0.344996,0.0152134,0.137225,0.382551,0.056524,0.353019,0.0788642,0.120082,-0.192074
0.0799909,0.928501,0.0570672,5,31,0,2.8689,0.503123,0.620039,-1.41544,-0.618817,-0.626064,-0.0981588,-0.598217,-0.307863,-0.624899,-0.112062,-14.2863,-0.374505,0.119433,0.114939,0.442261,0.132205,0.312236,0.115662,0.433641,0.009611
-0.267992,0.980594,0.0570672,3,7,0,1.78561,0.548657,0.712957,-1.4586,-0.523315,-0.645279,-0.0798504,-0.677275,-0.0851747,-0.696318,-0.313806,-12.8605,-0.491261,0.175556,0.0886011,0.491727,0.0657892,0.487931,0.0522125,0.324927,-0.0184885
-0.772183,0.995466,0.0570672,5,31,0,2.97609,0.47044,0.519311,-1.19376,-0.781693,-0.605021,-0.417958,-0.673001,-0.19056,-0.798162,-0.389406,-2.21617,-0.149495,0.0644987,0.156246,0.25339,0.120944,0.371481,0.0559459,0.268217,0.0927593
-1.47251,0.984456,0.0570672,6,63,0,3.929,0.772002,1.19108,-0.722653,-0.789383,-0.827913,0.0181584,-0.583148,-0.28252,-0.599081,-1.30807,-12.0701,-0.0887329,-0.168214,-0.214106,0.79363,0.0774275,0.435499,0.0584503,-0.786012,-0.175095
-1.35931,0.958867,0.0570672,4,15,0,7.83607,0.755593,1.17478,-1.23722,-0.671937,-0.268743,-0.132221,-0.546467,-0.334353,-0.546253,-0.942947,-8.7802,-0.697864,-0.0337835,0.43988,0.600263,0.113615,0.362802,0.113867,-0.35216,-0.175724
1.48688,0.802151,0.0570672,3,7,0,5.48332,0.730636,1.06344,-1.11455,-0.716972,-0.491118,0.0469572,-0.624601,-0.305289,-0.645532,-0.96216,-8.98759,-0.454628,-0.0318222,0.208361,0.780572,0.0664095,0.40598,0.0441501,-0.292565,-0.112664
-6.01488,0.624611,0.0570672,6,63,0,9.66834,0.173765,0.329584,-1.4682,0.0784172,-0.636356,0.633234,-0.290297,0.758186,-0.555567,-0.482605,0.161215,-0.310131,0.19961,-0.0359683,0.382469,0.0780874,0.423651,-0.00934145,0.0147055,0.215619
-9.80048,0.971595,0.0570672,5,31,0,13.0435,0.372725,0.328492,-2.36841,-0.0526999,-0.699914,1.61413,-0.679151,-0.138337,-0.518523,-0.601763,-0.923454,-0.405279,0.355414,0.142809,0.902955,0.14963,0.327283,0.202395,0.175051,0.19491
-9.09667,0.96249,0.0570672,6,95,0,14.264,-0.0562133,0.174738,-0.209242,-0.0583615,0.40437,0.170979,0.791679,1.86575,0.606476,0.0427852,1.9256,-0.0927759,-0.0664113,0.0144457,-0.0263366,0.0821234,0.269805,0.0497613,-0.0487371,0.0675179
-9.33888,0.989727,0.0570672,5,63,0,16.4914,-0.212808,0.253365,0.661803,0.925136,1.08315,2.3383,1.01114,2.64962,0.934364,0.818555,11.7628,-0.0451305,0.0215888,0.0616235,0.379634,0.0433787,0.458512,0.023927,-0.00541505,-0.0113788
-6.25735,0.952583,0.0570672,6,63,0,15.6911,0.0116284,0.438768,0.476251,0.382995,0.371552,0.836795,0.187211,0.730571,0.300989,0.422543,12.7581,0.220592,0.179674,0.174654,0.378787,0.0937705,0.332179,0.143693,0.197027,0.360644
-7.78621,0.981407,0.0570672,4,31,0,11.7824,0.0114396,0.432634,0.582917,0.401227,0.34995,0.859294,0.215633,0.708492,0.307407,0.449187,13.7163,0.263629,0.185024,0.16284,0.383199,0.10473,0.317957,0.144434,0.205773,0.355718
-7.13114,0.983363,0.0570672,5,31,0,12.888,-0.139985,0.411449,0.604256,0.534112,0.573457,1.23325,0.313469,1.22852,0.470312,1.64608,12.7123,0.108635,0.0797749,0.0959632,0.367434,-0.0110086,0.36549,0.0535245,0.537292,0.187293
-5.0012,0.98964,0.0570672,4,31,0,13.2438,0.0535785,0.322751,-0.0156193,0.298601,0.84454,1.0788,0.158737,0.979971,0.235069,1.39163,10.9592,0.0485373,0.149952,0.326155,0.401763,0.104811,0.369865,0.129447,0.502728,0.310031
-4.9078,0.991695,0.0570672,5,31,0,10.72,-0.169444,0.313636,0.138169,0.713735,0.306973,0.684624,0.938837,1.92878,0.784256,0.967345,14.4917,-0.126109,0.0544091,-0.0731662,0.0452788,0.125009,0.435492,0.0765269,0.13395,0.0802078
-2.82038,0.998489,0.0570672,6,63,0,6.9538,-0.0944051,0.451661,0.0151692,0.368828,0.445428,1.2903,0.347628,1.12961,0.250817,1.73672,15.5783,-0.0875538,0.0721802,0.106777,0.488375,0.0626051,0.415796,0.0188789,0.690005,0.265228
-2.59531,0.892349,0.0570672,5,63,0,7.06276,-0.223629,0.635451,0.0172217,0.81354,0.600151,0.860567,0.530432,1.05528,0.660672,1.35697,6.31371,-0.212686,0.293336,0.157737,0.323219,0.113434,0.446947,0.196195,0.638657,0.277145
-3.145,0.882992,0.0570672,5,31,0,6.34501,-0.279687,0.538706,0.0401111,0.185871,0.464371,1.54758,0.478018,1.09651,0.671079,0.999843,11.7638,-0.258079,-0.179557,-0.0295277,0.554006,-0.0221758,0.31101,0.0818275,0.258935,0.148594
-4.82704,0.968946,0.0570672,6,63,0,10.5285,-0.0606569,0.277276,-0.373245,0.504559,0.774052,1.70234,0.298433,1.5098,0.416372,-0.0334715,2.61592,-0.164149,0.0792454,0.153969,0.411361,0.0220914,0.357974,0.0547931,-0.0699377,0.145993
-2.364,0.992236,0.0570672,5,63,0,9.69838,-0.101587,0.417737,0.133014,0.20438,0.266164,1.14233,0.301606,1.23304,0.44123,1.3971,6.1531,-0.0460222,-0.0162098,0.00959965,0.375606,0.024405,0.413499,0.082731,0.482035,0.227403
-4.24759,0.901702,0.0570672,5,31,0,8.16056,-0.0113072,0.280759,0.0154902,0.253157,0.317414,2.14705,0.425128,1.23519,0.284544,1.45096,7.04973,-0.00695821,0.0597689,0.0778097,0.591497,0.108052,0.335484,0.0685813,0.396063,0.210486
-6.12123,0.857449,0.0570672,5,63,0,10.7653,0.0698128,0.204293,0.105983,0.227902,0.108335,1.89711,0.0777709,1.73314,0.374548,0.530279,7.1841,0.0914644,0.116372,0.0919448,0.457379,0.0857008,0.42388,0.14633,0.178145,0.231258
-7.81323,0.979968,0.0570672,5,31,0,13.0019,-0.0329538,0.189784,0.038898,0.342952,0.213117,1.99325,0.333413,1.62012,0.830032,1.26515,9.80868,-0.0255716,0.032133,0.00749243,0.345333,0.0303226,0.27452,0.124573,0.207151,0.117691
-5.35924,0.97205,0.0570672,5,63,0,14.699,-0.470223,0.915129,0.323602,0.523551,0.494199,1.04868,0.767973,1.00645,0.432703,2.10192,5.63195,-0.174086,0.00889331,-0.0179677,0.489451,0.232571,0.450804,-0.0742442,1.4533,0.248699
-4.50451,0.965437,0.0570672,4,31,0,13.6265,-0.1005,0.601162,0.0384682,0.417028,0.47452,0.623827,0.524258,0.887406,0.324927,1.57721,18.2419,-0.0773744,0.150201,0.184763,0.274521,0.214664,0.432975,0.0948334,0.847656,0.378439
-4.92345,0.991742,0.0570672,5,31,0,9.3054,-0.422889,0.67939,0.285374,0.451949,0.509616,2.24815,0.57414,1.23325,0.692805,-0.104878,8.21266,-0.229009,-0.11584,-0.0766614,1.10448,-0.0328243,0.414966,0.0477954,-0.494142,0.115211
-7.49838,0.996154,0.0570672,6,63,0,11.0179,-0.0785408,0.607596,-0.0714227,0.255722,0.0858564,0.183437,0.344641,0.874036,0.344617,2.72462,15.1543,-0.121937,0.0768349,-0.0263748,0.0329148,0.130862,0.45252,0.130847,1.57693,0.405199
-8.93898,0.906081,0.0570672,5,31,0,15.8239,-0.162848,0.646224,0.0505302,0.271008,0.375018,0.681223,0.151884,1.00903,0.332887,3.06816,5.483,-0.130194,0.0122839,0.0794975,0.277374,-0.0646969,0.489213,0.0522711,1.81987,0.344397
-7.91826,0.996764,0.0570672,3,15,0,11.8295,-0.140002,0.676563,-0.0427552,0.210947,0.438807,0.69055,0.219737,1.01057,0.425643,3.0664,4.65072,-0.168928,0.00271701,0.156879,0.327199,0.00866399,0.54371,0.147973,1.93461,0.387755
-10.1845,0.958715,0.0570672,5,47,0,14.9539,-0.176928,0.766938,0.066814,0.37176,0.843678,1.0638,0.564867,0.579571,0.278276,2.8202,12.0214,-0.125686,0.108189,0.470121,0.638943,0.25629,0.267567,0.0364918,1.98599,0.432894
-8.71496,0.993019,0.0570672,5,31,0,17.4826,-0.389254,0.788542,0.235202,0.358719,0.122042,1.55253,0.395393,1.11311,0.702482,1.75689,2.81375,-0.203788,-0.10639,-0.293019,0.834983,-0.0774707,0.488477,0.164682,0.99613,0.203584
-5.27163,0.830325,0.0570672,5,31,0,14.6163,-0.271986,0.437981,0.330103,0.496894,1.09024,1.27158,0.854859,1.17844,0.563915,0.163396,10.4896,-0.127407,-0.0543561,0.20552,0.284942,0.102426,0.244146,-0.025002,-0.200422,0.0758949
-8.90036,0.98001,0.0570672,5,63,0,13.0383,-0.115377,0.241074,0.361734,0.497143,0.697275,1.99294,1.13624,1.76228,1.42473,0.289089,9.8452,-0.0281727,0.00447081,0.0527174,0.365067,0.158541,0.309462,0.228087,-0.0456855,0.0759872
-7.35942,0.981001,0.0570672,5,47,0,11.1235,-0.178699,0.425665,0.275303,0.527054,0.111363,1.42188,0.678435,1.79484,0.380823,0.286561,9.14326,-0.0615125,0.0456488,-0.131296,0.426543,0.110086,0.585302,-0.0165963,-0.0567204,0.158919
-8.66956,0.959485,0.0570672,5,31,0,12.4016,-0.184219,0.297112,-0.0424273,0.809224,0.42536,1.69833,0.865427,1.28714,0.97131,1.55719,6.71116,-0.196825,0.0562115,-0.0578393,0.320374,0.07291,0.198204,0.104369,0.278441,0.0502537
-10.0776,0.964414,0.0570672,4,31,0,15.3818,-0.217092,0.294547,0.161168,-0.113174,1.29786,1.28133,0.617523,2.04974,0.563343,0.973562,6.65932,-0.16962,-0.250427,0.16519,0.160321,-0.0352022,0.386652,-0.0511609,0.0696678,0.0153171
-5.62829,0.99895,0.0570672,4,15,0,11.7302,-0.115678,0.270305,0.270961,0.171868,1.29639,1.50658,0.511859,1.86614,0.461375,0.965564,6.0083,-0.0424357,-0.069221,0.234743,0.291557,0.0226803,0.388748,0.00903423,0.145319,0.0970679
-7.07129,0.963156,0.0570672,4,15,0,9.00062,-0.0854803,0.296286,0.19182,-0.0351572,1.2953,1.66346,0.58986,2.00836,0.405074,0.89337,6.61528,-0.0286468,-0.0958969,0.298299,0.407379,0.0892872,0.50957,0.0345378,0.179213,0.148267
-11.8682,0.917538,0.0570672,5,31,0,14.1364,0.0799936,0.128699,0.019384,0.546294,1.6966,1.89216,0.861176,2.2133,0.572619,0.972339,3.85828,0.0824882,0.150301,0.298344,0.323512,0.190826,0.364841,0.153689,0.205132,0.179396
-12.2799,0.991813,0.0570672,5,31,0,19.2401,0.00102915,0.196128,0.2632,0.15834,2.48476,1.51236,0.443139,1.98319,1.05833,0.521831,3.83963,0.05265,0.0320839,0.488359,0.297644,0.087941,0.389987,0.208597,0.103375,0.152465
-7.14827,0.997681,0.0570672,5,63,0,15.7807,0.0309707,0.234231,-0.712159,0.329839,-0.158915,0.912849,0.411593,1.80672,-0.101024,0.435891,0.358043,-0.135839,0.108229,-0.00625224,0.244788,0.127379,0.454161,0.00730777,0.13307,0.0939689
-7.31902,0.676458,0.0570672,5,63,0,14.1408,0.0505032,0.306129,-0.0980686,1.00355,0.525686,0.47877,0.130351,0.869306,0.437644,0.988898,2.72403,0.0204816,0.357721,0.211431,0.197069,0.0904076,0.316623,0.184479,0.353234,0.279797
-8.74296,0.855617,0.0570672,4,15,0,14.6221,0.12311,0.224283,-0.162801,0.77063,0.49777,0.340781,0.164629,0.869063,0.251509,0.948125,4.86553,0.0865967,0.29595,0.234752,0.199542,0.160034,0.318027,0.179519,0.335759,0.298399
-4.16813,0.976807,0.0570672,5,63,0,13.3394,-0.0586271,0.436519,0.0564992,-0.0773649,0.328886,0.855479,0.134641,1.10669,0.242862,0.490298,11.3182,-0.0339641,-0.0923984,0.0849381,0.314806,0.000146437,0.424464,0.047387,0.155398,0.288314
-1.35231,0.982644,0.0570672,6,63,0,7.69114,-0.715963,0.924544,0.413371,1.14391,0.759882,1.38395,0.820912,1.20991,0.843888,0.785433,1.53188,-0.333784,0.341636,-0.0134189,0.563555,0.0430054,0.402649,0.0642485,0.0102042,-0.0982506
0.471082,0.99803,0.0570672,5,47,0,3.83522,-0.390874,0.691435,0.267738,0.264625,0.761336,1.34798,0.735858,1.18195,0.712431,0.83284,9.21915,-0.205751,-0.207904,0.13554,0.541167,0.117923,0.426365,0.101725,0.184981,0.157594
-2.23967,0.951521,0.0570672,5,47,0,5.42971,-0.00499181,0.522373,0.0165389,0.3154,0.305624,1.72704,0.147796,0.71295,0.309277,0.357185,4.55548,0.00364765,0.159765,0.154658,0.897165,0.0722128,0.367434,0.156566,0.181592,0.402108
