# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=8
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 6a_skewnormal_uni - draws_8.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-7.28045,0.998056,0.0581702,4,15,0,11.2216,-0.323305,0.454849,0.0166158,0.93485,1.35433,1.22508,0.874509,1.27711,1.09342,0.867201,17.8603,-0.315747,0.101911,0.292711,0.233923,0.0744648,0.257589,0.174036,0.0711407,0.0390448
-5.71208,0.969276,0.0581702,5,63,0,13.8158,-0.116541,0.502402,0.0760311,0.148557,0.739364,1.00143,0.582646,1.1377,0.043346,1.04068,12.4265,-0.0783426,-0.0419053,0.254917,0.386581,0.176182,0.45504,-0.0947636,0.4063,0.283026
-4.46867,0.936416,0.0581702,5,47,0,9.53259,-0.16801,0.252495,0.20114,0.634912,0.516524,1.90685,0.96327,2.03882,0.860097,0.53156,5.2072,-0.117223,-0.00769745,-0.0375899,0.31346,0.0752112,0.346783,0.0491606,-0.0337933,0.029837
-2.61388,0.889875,0.0581702,5,63,0,6.94079,-0.120847,0.433255,0.171332,0.116623,0.336331,1.53071,0.444892,1.0126,0.522444,1.62844,8.39761,-0.0466167,-0.0703198,0.0248699,0.542342,0.0719046,0.317868,0.105504,0.58468,0.222415
-0.165071,0.999224,0.0581702,5,31,0,4.00393,-0.166263,0.610547,0.106285,0.50084,0.548144,1.40801,0.492665,0.860205,0.501832,0.917007,7.74656,-0.10137,0.139523,0.168405,0.693393,0.134533,0.358933,0.140129,0.393613,0.316875
-2.57112,0.972235,0.0581702,4,15,0,6.54929,-0.300732,0.856106,-0.0347679,0.0170697,0.546609,1.71883,0.494576,0.71414,0.515853,0.995779,1.67506,-0.330497,-0.286118,0.167224,1.17077,0.122678,0.310648,0.140893,0.551761,0.285776
-1.14343,0.887991,0.0581702,5,31,0,7.00956,-0.262648,0.577841,0.115519,0.168932,0.953234,1.28733,0.683069,1.15802,0.577605,1.02863,15.7391,-0.195896,-0.165032,0.28817,0.481224,0.132058,0.406506,0.0711161,0.331734,0.197475
-2.58279,0.961768,0.0581702,4,31,0,10.0861,-0.177104,0.435424,-0.0564449,0.204529,0.88364,1.13165,0.758563,1.16032,0.524645,0.924387,9.68913,-0.201682,-0.0880477,0.207654,0.315644,0.153192,0.328127,0.0513386,0.225396,0.168478
-3.17579,0.913671,0.0581702,4,31,0,7.80221,-0.207953,0.526383,0.121136,0.190091,0.938734,0.994904,0.419205,0.981304,0.580235,1.38105,8.92847,-0.144189,-0.107892,0.286181,0.315748,0.0127092,0.308589,0.0974729,0.519008,0.20943
-6.95509,0.951901,0.0581702,4,31,0,13.1212,-0.117848,0.73337,-0.195271,0.150555,0.11941,0.631515,0.464784,0.756713,0.320832,2.84254,0.976782,-0.261054,-0.007435,-0.030276,0.345286,0.22301,0.437103,0.117441,1.96678,0.291024
-4.94486,0.844862,0.0581702,5,47,0,13.1579,-0.327837,0.804573,0.192586,0.445079,0.900757,1.40878,0.363851,0.832411,0.453446,1.56302,18.9858,-0.172888,0.0302617,0.396888,0.80563,-0.0350924,0.341899,0.0369933,0.929729,0.313231
-7.3344,0.985372,0.0581702,6,63,0,11.5529,-0.255835,0.540556,0.293235,0.0672687,0.491751,0.754487,0.85417,1.38128,0.542812,1.99417,16.1771,-0.097325,-0.219473,0.00998394,0.152007,0.205892,0.490825,0.0375856,0.822128,0.174645
-5.87492,0.999303,0.0581702,5,31,0,10.651,-0.274347,0.554906,-0.0108255,0.341935,1.10597,0.849951,0.664282,1.1908,0.881284,2.0748,13.0606,-0.280354,-0.0846048,0.33936,0.197297,0.0942679,0.386434,0.214683,0.876972,0.167113
-3.55041,0.987824,0.0581702,5,63,0,9.55343,-0.346406,0.639979,0.2014,0.186883,1.0112,0.867296,0.690746,1.18835,0.773535,1.71632,15.914,-0.217514,-0.226805,0.300742,0.208645,0.095657,0.414116,0.14864,0.752001,0.163218
-2.47443,0.974661,0.0581702,5,31,0,6.64579,-0.240718,0.550538,-0.0865377,0.618091,0.348095,1.83328,0.590428,1.00476,0.616828,-0.00499973,0.968986,-0.288361,0.0995639,-0.0490788,0.768572,0.0843344,0.312441,0.0988689,-0.243471,0.0649592
-3.05566,0.654301,0.0581702,5,31,0,12.3813,-0.160375,0.532271,-0.117829,0.379081,0.383424,1.58142,0.475465,1.04552,0.767054,0.14576,1.85547,-0.223092,0.0413986,0.0437106,0.68137,0.0927012,0.396125,0.247905,-0.0827911,0.213477
-4.38632,0.934085,0.0581702,3,15,0,9.79518,-0.138248,0.55642,-0.245117,0.367608,0.391454,1.72173,0.34927,0.74427,0.669068,0.182011,4.06215,-0.274636,0.0662969,0.0795652,0.819754,0.0560928,0.275879,0.234035,-0.0369732,0.292841
-5.61861,0.742875,0.0581702,5,63,0,11.5521,0.00881047,0.321398,0.189774,0.136128,0.289534,2.33953,0.332411,1.04543,0.589699,0.68074,5.66562,0.0698034,0.0525617,0.101866,0.760732,0.115647,0.344808,0.198339,0.227599,0.261346
-3.84448,0.995805,0.0581702,5,47,0,8.39625,-0.19336,0.487697,-0.0791264,0.8553,0.764431,0.733152,0.587098,1.27415,0.83594,0.139808,2.44662,-0.23195,0.223767,0.179451,0.164196,0.0929655,0.428038,0.214325,-0.125177,0.16684
-4.21113,0.99374,0.0581702,6,63,0,8.02148,-0.175949,0.409473,0.00476401,0.514162,0.307377,2.51709,0.489131,1.2793,0.5968,1.40717,10.6284,-0.173998,0.0345865,-0.0500864,0.854732,0.0243371,0.347892,0.0684248,0.400248,0.149327
-5.5585,0.984038,0.0581702,5,31,0,11.5828,-0.049108,0.230002,0.251002,0.173007,0.471266,0.818394,0.582292,1.83977,0.315389,1.67805,5.47196,0.00862287,-0.00931612,0.0592838,0.139124,0.08482,0.374041,0.023432,0.336847,0.131417
-6.33035,0.983226,0.0581702,6,63,0,10.8089,-0.0808219,0.335205,0.517393,0.317972,0.548163,0.561538,0.283232,1.34148,0.414476,1.34331,10.7818,0.0926108,0.0257638,0.102925,0.107408,0.0141189,0.368849,0.0581124,0.369461,0.18549
-5.89424,0.915672,0.0581702,4,31,0,12.4925,-0.245443,0.465758,-0.197275,0.022469,0.447599,1.1682,0.966673,1.44083,0.813263,0.804787,7.71373,-0.337326,-0.234978,-0.0369705,0.298655,0.204793,0.425637,0.133341,0.129393,0.123094
-4.37762,0.998251,0.0581702,4,31,0,9.03219,-0.146642,0.472406,0.140497,0.61378,0.234186,0.84388,0.514797,1.31733,0.582723,0.980643,1.06252,-0.0802707,0.143311,-0.0360114,0.252012,0.096551,0.475671,0.12864,0.31662,0.127838
-2.73918,1,0.0581702,5,63,0,7.31869,-0.176935,0.555057,0.0332824,0.591762,0.0395091,0.52181,0.566238,1.05626,0.504463,1.19913,6.15045,-0.158461,0.151527,-0.155005,0.1127,0.13736,0.409351,0.103071,0.488653,0.260197
-2.72057,0.990706,0.0581702,5,31,0,5.51758,-0.101428,0.32914,0.0409634,0.316008,1.06945,1.74462,0.494827,1.40851,0.398336,0.412831,7.97449,-0.087945,0.00258324,0.250569,0.472796,0.0614396,0.362169,0.0296805,0.0344515,0.159147
0.76661,0.996137,0.0581702,5,31,0,4.74158,-0.243825,0.62687,0.0598392,0.574808,0.312741,1.02907,0.598666,1.05712,0.512732,0.252062,4.83719,-0.206314,0.116505,-0.0477769,0.401268,0.131461,0.418853,0.0775913,-0.0858149,0.245988
0.375008,0.990113,0.0581702,6,63,0,1.48549,-0.430523,0.808365,0.171754,0.383295,0.799987,1.63311,0.686397,0.965756,0.573166,0.265417,15.6965,-0.291683,-0.120681,0.216159,0.889625,0.124336,0.350161,0.0328041,-0.215969,0.213154
3.06481,0.987843,0.0581702,5,63,0,2.20544,-0.378762,1.41106,0.0790866,0.132613,0.403553,0.913368,0.329715,0.546642,0.288227,0.357794,12.0534,-0.267166,-0.191637,0.190676,0.910057,0.0864864,0.392583,0.0279436,0.126108,0.743248
-0.244094,0.59584,0.0581702,5,63,0,2.64831,-0.256546,0.810293,0.055715,0.470218,0.496905,1.45835,0.311306,0.791698,0.484877,0.926995,7.96613,-0.2114,0.124469,0.146093,0.925149,-0.00429708,0.384962,0.136347,0.494592,0.38494
-2.10666,0.999829,0.0581702,5,31,0,4.43822,-0.172617,0.415544,0.0193001,0.578735,0.473856,0.765449,0.660345,1.22272,0.622663,1.24963,5.53827,-0.164597,0.0678727,0.024291,0.145461,0.101785,0.335479,0.0861269,0.346661,0.153663
-6.75083,0.943102,0.0581702,5,31,0,9.6325,-0.165044,0.273054,0.113999,0.373033,0.70045,1.87143,0.950515,1.79002,0.99306,2.44889,5.18468,-0.133916,-0.0631857,0.0262167,0.345958,0.094498,0.323729,0.106115,0.503634,0.048879
-7.85729,0.931979,0.0581702,5,47,0,13.6261,-0.0159209,0.226424,0.0747234,0.161696,0.812234,0.766781,0.387222,1.86329,0.338152,2.42152,17.2865,0.000998345,0.0206911,0.167989,0.157697,0.0717555,0.405974,0.0606449,0.53237,0.164438
-9.22639,0.98669,0.0581702,5,63,0,14.5229,0.0937809,0.136571,0.07982,0.129022,1.10293,0.431144,0.236469,1.25686,0.164697,0.84868,17.2908,0.104682,0.111402,0.244409,0.152663,0.126076,0.265431,0.116274,0.209686,0.202567
-8.63126,0.985698,0.0581702,5,31,0,18.0988,-0.477741,0.540127,0.143707,0.719612,0.271849,2.00048,0.953697,1.54622,1.41334,0.395483,8.19065,-0.400121,-0.089059,-0.330908,0.60277,0.0373766,0.357417,0.285643,-0.26413,-0.0499583
-3.94058,0.989351,0.0581702,5,31,0,12.8019,-0.497677,0.522521,0.18242,0.669198,0.39099,1.6822,1.18685,1.62765,1.10709,0.162277,3.74419,-0.402359,-0.148007,-0.293376,0.381309,0.122478,0.352807,0.0807991,-0.412884,-0.0948837
-4.93297,0.942042,0.0581702,5,31,0,9.88934,0.0144744,0.32737,-0.992232,0.577487,1.02338,1.02546,0.292982,1.16555,0.391184,0.757662,1.01797,-0.310353,0.203527,0.349498,0.350179,0.110388,0.396041,0.142537,0.26251,0.200811
-4.88882,0.899453,0.0581702,5,47,0,12.2739,-0.0333885,0.318128,0.260699,0.647025,0.746365,0.910718,0.441929,1.59638,0.542235,0.562891,3.78602,0.0495472,0.172448,0.204051,0.256336,0.107202,0.474464,0.139111,0.145683,0.212025
-4.28095,0.94006,0.0581702,5,31,0,11.6804,-0.119031,0.514771,0.145676,0.259654,0.325236,2.1295,0.446502,1.26208,0.57033,0.16768,8.03155,-0.0440409,0.0146316,0.0483916,0.977175,0.110816,0.530652,0.174559,-0.0327139,0.28855
-5.95693,0.999849,0.0581702,5,31,0,8.86893,0.0211606,0.381995,-0.486308,0.277309,0.731186,1.0349,0.207425,1.23304,0.456826,0.386924,3.83007,-0.164607,0.127091,0.30047,0.416487,0.100396,0.492177,0.195666,0.168964,0.316063
-7.05545,0.931932,0.0581702,5,63,0,12.6299,-0.510954,0.491316,0.473083,0.422736,0.815127,2.72749,0.995456,1.77588,1.08738,0.465118,9.22513,-0.278521,-0.303257,-0.110469,0.829107,-0.0218708,0.361564,0.0232914,-0.282434,-0.121224
-6.95219,0.995997,0.0581702,5,31,0,11.3976,-0.490182,0.494199,0.449299,0.450169,0.755167,2.74937,0.929899,1.81985,1.08495,0.418276,9.95385,-0.268138,-0.267709,-0.116979,0.868557,-0.0306265,0.409188,0.0460001,-0.28347,-0.0978426
-4.51425,0.998938,0.0581702,5,31,0,10.0211,-0.263768,0.492388,-0.156558,0.946728,0.860007,2.43435,0.651475,1.56402,0.738917,0.231347,3.58885,-0.340855,0.20239,0.159689,0.934877,0.0570105,0.506336,0.100066,-0.149855,0.114684
-3.99966,0.93217,0.0581702,5,63,0,9.34256,-0.1429,0.455325,-0.110571,0.0495954,0.802938,0.782426,0.610116,1.15285,0.463677,1.68293,10.1613,-0.193246,-0.120318,0.222698,0.213358,0.134901,0.382022,0.0682238,0.623381,0.21865
-3.36701,0.911357,0.0581702,5,31,0,9.63146,-0.146995,0.389144,-0.228035,0.772567,0.313032,2.04592,0.702089,1.38028,0.526656,1.59623,3.79332,-0.235733,0.153646,-0.0251799,0.649164,0.126219,0.390135,0.0579506,0.474168,0.15324
-6.48543,0.988026,0.0581702,5,31,0,9.02693,-0.158961,0.328388,0.500313,0.720826,0.713391,2.10205,0.720323,1.65196,0.794895,2.35685,4.20596,0.00533528,0.077749,0.0753076,0.531326,0.0775839,0.383522,0.102072,0.614999,0.0959484
-7.87523,0.967926,0.0581702,5,63,0,12.4189,-0.00701681,0.213838,-0.0770091,-0.166905,0.237895,1.43932,0.703092,1.8873,0.39096,1.7425,0.703693,-0.0234843,-0.0427075,0.0438544,0.300765,0.143331,0.39656,0.0765854,0.365598,0.091172
-3.1641,0.848672,0.0581702,5,47,0,12.6774,-0.108056,0.419298,-0.110474,0.149558,0.119838,1.28128,0.323842,1.16908,0.504048,1.67935,4.9051,-0.154378,-0.0453466,-0.0578082,0.429182,0.0277305,0.382136,0.10329,0.596091,0.219753
0.650183,0.983157,0.0581702,5,47,0,6.83525,-0.357598,0.871724,0.0447412,0.424637,0.558535,1.26295,0.574264,0.796759,0.464473,1.75026,5.51647,-0.318596,0.0125677,0.12929,0.743346,0.143001,0.336955,0.0472942,1.16814,0.326783
-0.674437,0.981988,0.0581702,5,63,0,3.06265,-0.402174,1.10373,0.0237325,0.391037,0.550398,1.48455,0.372094,0.751959,0.451904,1.54295,6.77635,-0.37598,0.0294231,0.205314,1.23636,0.00851585,0.427782,0.0966038,1.30082,0.469036
0.768835,0.99347,0.0581702,4,15,0,3.45906,-0.38558,0.996942,0.168276,0.377628,0.313628,0.708415,0.479596,0.828552,0.47056,1.54753,9.17685,-0.217819,-0.00910702,-0.0729109,0.320669,0.0925495,0.440438,0.0835409,1.15722,0.405184
0.293212,0.795941,0.0581702,5,31,0,5.61658,-0.30954,0.587504,0.169723,0.391399,0.682479,1.92511,0.657519,1.19852,0.709983,0.706187,3.81763,-0.209826,-0.079591,0.0914195,0.821472,0.0767556,0.394595,0.107579,0.105348,0.143922
-0.726557,0.854626,0.0581702,5,31,0,2.92347,-0.150366,0.45552,0.116973,0.711168,0.317252,1.69907,0.539589,1.15522,0.54884,0.145878,6.69032,-0.0970822,0.173585,-0.00585108,0.623594,0.095428,0.375862,0.0996419,-0.0839153,0.209094
-0.173887,0.968349,0.0581702,6,63,0,5.5627,-0.811475,1.40567,0.34686,0.800149,0.515178,1.07126,0.669028,0.900583,0.542802,0.525875,7.39443,-0.323904,0.313271,-0.0873045,0.694357,0.128959,0.454448,-0.0484743,-0.0722683,0.299971
0.474336,0.633246,0.0581702,4,15,0,5.65658,-0.901792,1.42711,0.274272,0.49297,0.835978,1.29257,0.738068,0.9306,0.741252,0.517957,7.59396,-0.510374,-0.198268,0.291244,0.94285,0.151515,0.426281,0.15606,-0.162608,0.227135
-1.31022,0.458723,0.0581702,5,63,0,4.44645,-0.754955,1.34851,0.426257,0.686672,0.462049,1.08348,0.587293,0.790062,0.642629,0.686195,1.28784,-0.180144,0.171029,-0.131878,0.706124,0.0370147,0.310451,0.111637,0.170386,0.094881
1.16592,0.81611,0.0581702,4,15,0,9.28675,-0.475026,1.28642,0.235995,0.245477,0.549823,1.1482,0.499951,0.650706,0.406822,0.69013,12.055,-0.171437,-0.159238,0.232279,1.00205,0.168123,0.362057,0.0483197,0.412773,0.547878
-0.145997,0.99588,0.0581702,5,31,0,3.57827,-0.263811,1.0179,0.106515,0.134898,0.356617,0.868467,0.305408,0.688769,0.308733,2.18235,9.91042,-0.155389,-0.126499,0.0991889,0.620201,0.0470638,0.437286,0.0504478,1.9576,0.544251
-1.05358,0.918066,0.0581702,5,31,0,4.16691,-0.317147,1.20518,-0.00720799,0.385144,0.108886,0.775564,0.321789,0.663806,0.233306,1.24221,10.5337,-0.325834,0.147022,-0.185919,0.61755,0.0706679,0.482862,-0.0359701,1.17994,0.640147
-1.01711,0.999213,0.0581702,5,31,0,3.73714,-0.343127,1.43458,0.0993998,0.456804,0.0753322,0.890349,0.294674,0.510576,0.38088,0.271929,4.29723,-0.20053,0.312193,-0.235057,0.934146,0.0796047,0.389333,0.203273,0.046976,0.771711
0.518996,0.97092,0.0581702,4,15,0,6.11488,-0.302912,1.618,-0.07722,0.217663,0.335171,0.812711,0.216072,0.421025,0.302845,-0.0225965,8.3042,-0.427854,0.0492655,0.239394,1.01205,0.0466905,0.378304,0.18709,-0.339473,0.978802
0.976855,0.976581,0.0581702,4,15,0,3.37502,-0.304242,1.62635,0.123776,0.41374,0.27376,0.448579,0.219226,0.443062,0.21099,0.378688,8.19014,-0.10294,0.368643,0.140987,0.425304,0.052296,0.416333,0.0389014,0.311637,0.983833
-2.95459,0.667268,0.0581702,4,15,0,7.63072,-0.184408,1.87823,0.133476,0.251592,-0.0118266,0.654135,0.186587,0.319292,0.157546,0.0674601,7.75291,0.0662901,0.28814,-0.206621,1.04421,0.166044,0.415296,0.111499,-0.0577026,1.30189
-0.13609,0.778043,0.0581702,3,7,0,8.31859,-0.241774,1.69293,-0.11951,-0.0490737,0.244055,0.458868,0.234346,0.338843,0.199287,0.192139,7.19643,-0.444096,-0.324852,0.171394,0.535057,0.154957,0.331863,0.0956045,0.0835041,1.09613
-5.01885,0.476516,0.0581702,6,63,0,7.36117,-0.1721,0.263999,-0.0830091,1.05956,0.634973,1.82691,1.19093,2.08567,0.912525,0.493216,2.94643,-0.194015,0.107624,-0.00446793,0.310201,0.142304,0.378516,0.0688054,-0.0418917,0.0273656
-5.32963,0.953608,0.0581702,6,63,0,9.32665,-0.105732,0.356683,-0.738039,0.547722,0.983455,1.86308,0.529632,1.56494,0.795731,-0.078393,0.893427,-0.368978,0.0896311,0.24505,0.558797,0.0831787,0.452456,0.178092,-0.133693,0.0838781
-9.16438,0.998519,0.0581702,5,31,0,10.8705,-0.173825,0.293806,-0.543448,-0.312924,1.66482,1.50959,1.01777,1.69702,0.562609,-0.46466,0.554512,-0.333493,-0.265763,0.31531,0.269703,0.125201,0.324769,-0.00852653,-0.310345,-0.060142
-6.34784,1,0.0581702,5,31,0,11.8077,-0.117022,0.306111,-0.494278,0.0272324,1.28143,1.5104,0.53048,1.59599,0.791885,-0.674775,0.602809,-0.268326,-0.108686,0.275238,0.345328,0.0453639,0.37153,0.125383,-0.323579,0.00907095
-4.73539,0.996485,0.0581702,5,31,0,8.29999,-0.234456,0.397866,-0.235843,0.995393,1.1856,1.35054,0.79577,1.61562,0.539151,-0.259666,1.78604,-0.32829,0.161577,0.237256,0.302877,0.0821541,0.408343,-0.0199459,-0.337768,0.0425343
-11.9485,0.93937,0.0581702,6,63,0,16.0625,0.139564,0.199753,-1.72074,0.635155,-0.735374,0.894581,-0.797515,1.7012,-0.319678,1.21489,-0.0301559,-0.20416,0.266439,-0.00732888,0.31826,-0.0197416,0.479384,0.0757078,0.382243,0.13476
-10.2934,0.99725,0.0581702,6,127,0,15.3331,0.0146937,0.212066,-1.44451,1.17268,-0.29473,1.77619,0.824731,1.29257,0.233215,1.12427,0.756891,-0.291638,0.26338,-0.0478085,0.391364,0.189591,0.288804,0.0641507,0.253114,0.11681
-9.7217,0.803875,0.0581702,5,31,0,17.2198,0.0601556,0.208688,-1.76636,0.413443,0.600231,1.53005,-0.203219,1.85872,-0.306432,0.285314,0.707551,-0.308462,0.146436,0.185417,0.379458,0.0177462,0.448047,-0.00379297,0.119697,0.15633
-8.97123,0.994002,0.0581702,6,95,0,15.0568,0.0993782,0.308744,-1.80014,-0.310455,0.0211201,0.184668,0.113462,0.455425,0.128313,-1.21728,-0.938404,-0.456404,0.00352712,0.105899,0.156393,0.134409,0.239988,0.138994,-0.276451,-0.0691919
-5.28394,0.995027,0.0581702,5,63,0,12.126,0.143452,0.267237,-1.1617,-0.0804224,-0.0327817,0.484593,-0.280619,0.859454,-0.313079,0.485547,0.239876,-0.166999,0.12196,0.134691,0.272953,0.06846,0.37313,0.0597856,0.273208,0.193188
-6.24687,0.940194,0.0581702,6,127,0,8.35109,0.170094,0.300053,-1.36517,0.394421,-0.453948,1.25329,-0.0641912,0.815442,-0.260312,0.238344,-0.601841,-0.239529,0.288441,0.0338854,0.546147,0.150833,0.41477,0.0919868,0.24161,0.0466422
-4.13456,0.999564,0.0581702,6,127,0,8.93468,0.730714,0.715345,-1.74302,-0.467414,-1.22743,-0.178853,-0.755626,-0.364997,-0.892889,-1.18985,-5.66195,-0.516148,0.396352,-0.147319,0.602772,0.190181,0.469615,0.0919905,-0.120437,0.16865
-4.40496,1,0.0581702,5,31,0,9.0566,0.52726,0.402252,-1.37603,-0.699676,-1.16251,-0.325409,-0.946573,-0.233098,-1.14354,-1.6457,-9.64788,-0.0262532,0.245814,0.0596394,0.396363,0.146499,0.433495,0.0672668,-0.134728,0.208019
-3.77943,0.995005,0.0581702,5,31,0,7.11933,0.45522,0.422163,-2.06613,-1.27944,-0.612647,-0.162838,-0.737344,-0.280639,-0.716592,-1.24086,-17.4302,-0.417022,-0.0849132,0.196584,0.386476,0.143941,0.336745,0.152702,-0.0686258,0.118936
-1.56241,0.854187,0.0581702,6,63,0,11.0523,0.855393,0.811014,-1.19985,-0.978403,-0.947135,0.0683312,-0.941456,-0.439407,-0.882711,-0.948267,-4.23704,-0.117698,0.0618949,0.0872541,0.910811,0.0918595,0.499029,0.139503,0.0863362,0.225601
-0.796236,0.99832,0.0581702,5,31,0,5.06279,0.393469,0.411888,-1.4747,-0.744023,-0.471628,-0.0925668,-0.641881,-0.0479655,-0.743173,-0.449583,-15.905,-0.213943,0.087015,0.199211,0.355342,0.129086,0.373712,0.0873648,0.208291,0.0654774
1.50688,0.947603,0.0581702,6,63,0,3.7557,0.533817,0.867494,-1.17104,-0.748934,-0.599122,-0.0610672,-0.451958,-0.126379,-0.487434,-0.401261,-9.3932,-0.482053,-0.115879,0.0140818,0.480841,0.141746,0.424183,0.110971,0.185725,-0.154454
1.80344,0.995557,0.0581702,4,31,0,1.05669,0.546542,0.862656,-1.16219,-0.68079,-0.656509,-0.0569693,-0.499915,-0.136289,-0.48836,-0.374929,-9.38846,-0.456031,-0.0407461,-0.0197998,0.497397,0.115287,0.428971,0.125255,0.223107,-0.137887
-0.4382,0.947299,0.0581702,5,31,0,2.03457,0.337142,0.662429,-1.12186,-0.597555,-0.605261,-0.0321262,-0.330436,0.0854654,-0.301072,-0.881684,-6.6721,-0.406009,-0.0586966,-0.063801,0.31586,0.118251,0.393756,0.137703,-0.246912,-0.185563
-2.76793,0.959401,0.0581702,5,31,0,7.97126,0.492252,0.379525,-1.83264,-0.889531,-1.17143,0.05598,-0.958051,-0.208432,-1.13024,-1.31332,-5.85474,-0.20328,0.154652,0.0476667,0.513497,0.128647,0.413146,0.0632964,-0.00618519,0.193757
-2.73259,0.993503,0.0581702,5,31,0,5.83808,0.502363,0.394806,-2.14123,-0.537643,-1.08703,-0.293871,-1.10326,-0.415931,-1.00412,-0.110785,-4.40861,-0.343008,0.290098,0.0731976,0.386341,0.0667897,0.338151,0.105931,0.458625,0.195157
-2.64664,0.982904,0.0581702,5,31,0,5.99281,0.447122,0.509856,-1.39023,-1.44841,-0.760367,-0.111508,-0.592322,-0.121904,-0.943341,-0.50181,-11.8708,-0.261696,-0.291359,0.059444,0.390269,0.145123,0.384969,-0.0338461,0.191271,0.0417512
-5.52663,0.941761,0.0581702,6,63,0,9.70221,0.288177,0.276606,-2.33749,-0.00117912,-0.426832,0.131091,-0.599331,0.346046,-0.626417,-1.05277,-2.52326,-0.358386,0.287851,0.170113,0.324438,0.122399,0.383895,0.114907,-0.00302487,0.083003
-11.9748,0.969724,0.0581702,5,31,0,14.5093,0.211286,0.227734,-0.808485,-0.942165,-1.85662,-0.350527,-0.633388,0.566729,-0.479035,1.23405,-0.271899,0.0271672,-0.0032762,-0.211528,0.13146,0.0670426,0.34035,0.102194,0.492321,0.163612
-5.44788,0.774609,0.0581702,5,31,0,15.3115,0.417449,0.391506,-2.42178,-0.592503,-0.405517,0.0456969,-0.961449,-0.299872,-0.694177,-1.23925,-5.42676,-0.530692,0.18548,0.258687,0.435339,0.0410358,0.300047,0.145674,-0.0677257,0.110244
-8.54723,0.893179,0.0581702,4,15,0,13.7164,0.375674,0.353885,-2.63962,-0.368027,-0.144606,-0.145575,-0.533905,0.0873642,-1.15076,-1.1799,-9.34092,-0.558449,0.245434,0.324499,0.324157,0.186732,0.40659,-0.0315631,-0.0418753,0.094918
