# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=25849600
# chain_id=6
# iter=10000
# warmup=5000
# save_warmup=0
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output/stan/mid-upper arm circumference (cm) - 6a_skewnormal_uni - draws_6.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_raw.1,theta_raw.2,theta_raw.3,theta_raw.4,theta_raw.5,theta_raw.6,theta_raw.7,theta_new_raw,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta_new,mean_effect
-0.832194,0.950975,0.067342,4,31,0,4.08029,-0.317008,0.632773,0.0681676,0.161745,0.804236,1.14987,0.700181,1.28932,0.630106,0.451998,8.63671,-0.273873,-0.21466,0.191891,0.410596,0.126048,0.498836,0.0817059,-0.0309958,0.184521
-0.994711,0.9829,0.067342,4,31,0,3.31014,-0.380507,0.617815,0.235787,0.183556,0.725472,0.982497,0.737327,1.14153,0.785534,0.453214,6.57267,-0.234835,-0.267104,0.0677,0.226494,0.0750245,0.324745,0.104808,-0.100505,0.10683
-1.55151,0.995142,0.067342,4,31,0,4.13055,-0.338591,0.598993,0.383369,0.453358,0.837764,0.903769,0.698186,1.22345,0.563037,0.250307,11.1997,-0.108955,-0.0670319,0.163225,0.202761,0.0796184,0.394247,-0.00133532,-0.188658,0.137444
1.25639,0.968224,0.067342,5,31,0,5.54312,-0.290937,0.813777,0.102279,0.278701,0.36567,1.16545,0.579909,0.781819,0.442961,0.259618,9.72174,-0.207705,-0.0641366,0.00663653,0.65748,0.180979,0.345289,0.0695344,-0.0796661,0.354955
0.857873,0.97071,0.067342,3,15,0,4.02785,-0.321995,0.910427,0.0566531,0.547745,0.485469,1.39269,0.418419,0.816061,0.483228,0.346734,17.5545,-0.270416,0.176687,0.119989,0.945944,0.0589453,0.420969,0.117949,-0.00631921,0.403245
-3.18567,0.859874,0.067342,5,31,0,7.67884,-0.379948,0.602013,0.11569,0.913033,0.70061,1.28034,0.779779,1.34799,0.881514,1.58132,20.0662,-0.310301,0.169709,0.0418284,0.390834,0.0894891,0.431558,0.150735,0.572024,0.0997935
-1.64677,0.981534,0.067342,5,31,0,8.19002,-0.188429,0.54059,-0.0345417,0.0310287,0.237756,1.48049,0.451777,1.12828,0.628124,0.489349,12.1178,-0.207102,-0.171655,-0.0599007,0.611911,0.0557968,0.421509,0.151128,0.076108,0.241438
-2.25053,0.998256,0.067342,5,31,0,4.99314,-0.1779,0.492659,0.200174,0.200304,0.474127,1.71084,0.675091,1.10792,0.377388,0.584177,17.7297,-0.0792818,-0.079218,0.0556833,0.664959,0.15469,0.367929,0.00802407,0.1099,0.214562
-2.51957,0.987707,0.067342,5,31,0,7.0649,-0.242901,0.506993,0.127767,0.134022,0.0650971,1.5633,0.57178,1.30955,0.73614,0.648818,14.4639,-0.178124,-0.174952,-0.209897,0.549682,0.0469875,0.421033,0.130317,0.0860455,0.160658
-2.93542,0.99386,0.067342,5,31,0,6.44367,-0.14401,0.417563,0.109452,0.401463,0.812743,0.324031,0.539717,1.32572,0.523929,0.0262694,10.4253,-0.0983071,0.0236259,0.195361,-0.00870699,0.0813555,0.409563,0.0747631,-0.133041,0.187635
-6.63634,0.927795,0.067342,5,31,0,11.7068,-0.191233,0.312723,0.186778,1.28665,1.1858,2.51181,0.749318,1.92854,0.882344,1.28491,11.6586,-0.132823,0.211134,0.179593,0.594267,0.0430961,0.411866,0.0846964,0.210588,0.0573713
-3.66225,0.973568,0.067342,5,31,0,10.2801,-0.357556,0.702107,0.0177882,0.0969072,0.13781,0.868341,0.664829,1.02084,0.56302,-0.177788,3.64867,-0.345067,-0.289517,-0.260799,0.252111,0.109225,0.359181,0.0377439,-0.482383,0.18272
-1.86582,0.967966,0.067342,4,31,0,6.55772,-0.497349,1.05329,0.118641,0.821133,0.851017,1.40783,0.507886,0.774803,0.49155,0.445562,6.21193,-0.372385,0.367545,0.399021,0.985511,0.037604,0.318746,0.0203976,-0.0280414,0.332375
-3.06539,0.919952,0.067342,4,15,0,5.77233,-0.773446,1.24955,0.258668,0.309257,0.353479,0.930093,0.715836,0.967056,0.705867,-0.100218,2.88139,-0.450228,-0.387014,-0.331757,0.388751,0.121026,0.434938,0.10857,-0.898673,0.168439
-2.16724,0.60527,0.067342,5,31,0,8.64906,-0.311476,0.478958,0.244208,0.379166,0.486573,0.982951,0.874397,1.53914,0.96585,0.611013,6.06419,-0.194511,-0.129871,-0.0784276,0.159316,0.107323,0.425707,0.151126,-0.0188264,0.0655852
-2.60166,0.958273,0.067342,4,31,0,6.56776,-0.319454,0.502134,0.414413,0.979966,0.679711,1.19543,0.968254,1.35648,0.807883,0.63081,7.0404,-0.111363,0.17262,0.0218521,0.280811,0.166739,0.361678,0.0862115,-0.0027029,0.0772096
-1.96331,0.989069,0.067342,5,63,0,6.19129,-0.74083,0.918886,0.445332,0.707917,1.20494,1.77524,0.80415,1.27575,0.914269,0.180492,7.0838,-0.33162,-0.0903349,0.366371,0.890418,-0.00190736,0.431436,0.0992787,-0.574979,-0.0148625
-0.841989,0.903698,0.067342,5,31,0,6.00742,-0.55718,0.661487,0.322504,0.563509,0.900614,1.23569,0.961848,1.39537,0.997635,0.235266,3.20729,-0.343848,-0.184426,0.0385646,0.260215,0.07907,0.365836,0.102742,-0.401555,-0.0533128
-0.229808,0.914232,0.067342,6,63,0,4.04491,-0.173934,1.58439,-0.0995065,-0.0742339,0.151236,0.742174,0.226418,0.381529,0.145216,0.106015,3.97803,-0.33159,-0.291549,0.0656822,1.00196,0.1848,0.430556,0.0561452,-0.00596566,1.05208
-3.2864,0.444663,0.067342,5,31,0,8.73714,-0.241994,0.41359,0.0652171,0.0833033,0.479307,0.987922,0.70801,1.41875,0.623786,1.13693,6.95447,-0.215021,-0.207541,-0.0437576,0.166601,0.050832,0.344787,0.0159976,0.22823,0.0846437
-4.41746,0.971068,0.067342,5,31,0,6.66401,-0.0944292,0.275965,0.121862,0.756129,0.197078,1.31306,0.526593,1.52271,0.453194,-0.000876489,7.23308,-0.0607997,0.114236,-0.0400425,0.267929,0.0508918,0.325786,0.0306365,-0.0946711,0.123684
-4.56657,0.998455,0.067342,5,31,0,6.2072,-0.072776,0.264519,0.179291,0.819179,0.496336,1.62835,0.375464,1.65244,0.317958,0.543769,9.32258,-0.02535,0.143912,0.0585144,0.357952,0.0265413,0.364326,0.01133,0.0710611,0.137076
-4.73636,0.926108,0.067342,5,31,0,8.31204,0.0163334,0.264833,-0.0746283,0.200599,0.795047,1.39179,0.522454,1.50663,0.347732,1.02508,2.57507,-0.00343066,0.0694587,0.226888,0.384924,0.154696,0.41534,0.108424,0.287807,0.213308
-4.53525,0.963483,0.067342,5,31,0,10.2562,0.0108599,0.248837,-0.208152,0.26779,0.82319,1.40531,0.533282,1.46543,0.370251,1.07016,2.63576,-0.0409361,0.077496,0.2157,0.360554,0.14356,0.375514,0.102992,0.277156,0.196492
-3.78007,0.906517,0.067342,5,63,0,10.6576,-0.5625,0.677036,0.441754,0.765668,0.576831,1.67712,0.937695,1.59641,1.00051,0.841637,14.196,-0.263417,-0.0441149,-0.171964,0.57297,0.0723532,0.518326,0.11488,0.00731892,-0.0236385
-3.47628,0.891802,0.067342,5,31,0,7.11221,-0.47241,0.80593,0.153779,0.495896,1.10574,1.93727,0.6866,1.22538,0.795979,0.217738,7.28092,-0.348475,-0.0727523,0.418739,1.0889,0.0809414,0.515161,0.169094,-0.296928,0.164649
-5.03867,0.986299,0.067342,5,31,0,11.8558,-0.0563062,0.49129,0.120572,0.747672,0.0447012,0.529892,0.240785,0.757771,0.149954,0.562085,17.5773,0.00292935,0.311018,-0.034345,0.204024,0.0619891,0.315979,0.0173646,0.219841,0.335054
-3.30048,0.918529,0.067342,5,31,0,10.4897,-0.0704634,0.382449,0.123827,0.615836,0.27907,1.28884,0.202382,1.08541,0.220405,0.463053,10.4575,-0.0231059,0.165063,0.0362666,0.422453,0.00693755,0.344651,0.0138302,0.106631,0.233301
-6.95919,0.894653,0.067342,5,31,0,10.9616,-0.43304,0.446381,0.101362,0.4023,1.09943,2.93074,1.00163,1.67283,0.938687,0.434863,3.88973,-0.387794,-0.253461,0.0577239,0.875185,0.0140697,0.313678,-0.0140276,-0.238925,-0.0880959
-3.62623,0.99157,0.067342,5,47,0,9.15245,-0.122292,0.7349,0.210186,0.660122,0.33877,0.276336,0.309887,0.750355,0.247718,1.01546,8.04096,0.0321733,0.362831,0.12667,0.0807869,0.105444,0.429143,0.0597561,0.623966,0.459591
-9.08835,0.928645,0.067342,5,31,0,12.9343,-0.258679,0.365858,0.167222,0.975638,1.28737,3.73493,0.952804,1.73178,0.620091,0.151577,8.53465,-0.197499,0.0982663,0.212317,1.10777,0.0899122,0.374906,-0.0318136,-0.203223,0.0312504
-9.8621,0.866251,0.067342,5,31,0,16.0287,-0.252778,0.342138,0.1387,1.02975,1.34972,3.73453,0.864106,1.66517,0.6893,0.121327,8.60911,-0.205324,0.0995389,0.209011,1.02495,0.0428655,0.316939,-0.0169424,-0.211268,0.0183854
-10.0199,0.955889,0.067342,4,15,0,13.6622,-0.260503,0.343116,0.0933432,0.962506,1.35019,3.7257,0.837088,1.61158,0.78752,0.125575,8.544,-0.228476,0.0697484,0.202768,1.01785,0.0267155,0.292456,0.00970781,-0.217416,0.0114082
-9.16257,0.918211,0.067342,5,31,0,15.3608,-0.16833,0.455716,-0.12595,0.0252559,0.0225628,-0.0506952,0.543473,1.11333,0.567248,2.07864,6.15748,-0.225727,-0.15682,-0.158047,-0.191432,0.0793392,0.33903,0.0901739,0.77894,0.190577
-4.64029,0.995859,0.067342,5,31,0,15.4829,-0.328756,0.415017,0.128405,1.25391,1.45229,1.93634,0.94422,1.61931,0.752709,0.256709,5.24456,-0.275466,0.191639,0.273967,0.47486,0.0631115,0.343285,-0.0163691,-0.222218,-0.00348038
-9.40989,0.937374,0.067342,4,15,0,13.132,-0.186868,0.445699,0.0882454,0.719761,1.8653,2.4939,0.715892,1.24548,0.82998,0.92316,4.79357,-0.147537,0.133929,0.644494,0.924659,0.132205,0.368242,0.183054,0.224584,0.161255
-6.9271,0.941234,0.067342,4,31,0,11.7107,-0.227044,0.407703,0.105896,1.00546,1.52718,2.37604,0.916856,1.79716,0.772639,0.874231,4.04066,-0.18387,0.182884,0.395591,0.741673,0.146761,0.505662,0.0879636,0.129383,0.0887297
-6.81465,0.999458,0.067342,5,31,0,10.9964,-0.181917,0.470358,-0.215072,0.149671,-0.156321,1.86125,0.463618,1.19198,0.365488,0.0272802,6.57258,-0.283078,-0.111518,-0.255444,0.693536,0.0361497,0.378742,-0.0100067,-0.169085,0.189105
-5.42015,0.944864,0.067342,4,31,0,16.2054,0.0858841,0.626244,-0.102207,0.13953,0.541089,0.52471,0.158675,0.368014,0.0231408,0.496107,3.87438,0.0218773,0.173264,0.424738,0.41448,0.185253,0.316351,0.100376,0.396568,0.569699
-0.514625,1,0.067342,4,15,0,7.20265,-0.116953,0.591288,-0.259677,0.340311,0.323903,1.15575,0.310685,1.01998,0.334489,0.24347,3.65879,-0.270497,0.084269,0.0745672,0.566428,0.0667514,0.486149,0.0808264,0.0270079,0.338135
-1.89051,0.960021,0.067342,4,15,0,3.99687,-0.1257,0.584939,-0.208632,0.275989,0.197557,1.07,0.341849,0.996799,0.154897,0.0751126,4.76711,-0.247736,0.0357372,-0.0101411,0.500186,0.074261,0.457367,-0.0350946,-0.0817634,0.331073
-6.42984,0.761701,0.067342,4,23,0,9.03743,-0.0580079,0.501431,0.0588379,-0.0423817,0.281333,0.877611,0.484543,0.836829,0.64055,0.712935,2.01369,-0.0285048,-0.0792594,0.0830608,0.382053,0.184957,0.361604,0.263184,0.29948,0.300324
-4.80218,0.96783,0.067342,5,31,0,11.7625,-0.0225955,0.432286,0.0651931,0.509815,0.771136,0.407807,0.439472,1.09956,0.403467,0.672064,7.62889,0.00558652,0.19779,0.310756,0.153694,0.167382,0.452728,0.151818,0.267928,0.319393
-4.13653,0.933521,0.067342,5,31,0,9.35018,-0.184247,0.41857,0.1897,0.300446,0.904896,0.221891,0.679477,1.33443,0.570109,0.452946,16.6151,-0.104844,-0.0584897,0.194515,-0.0913703,0.100161,0.374303,0.054383,0.00534206,0.14912
-6.75979,0.971069,0.067342,5,31,0,9.60321,-0.144292,0.330165,0.594986,0.253419,0.826756,0.60573,0.771249,1.6528,0.785719,1.62245,12.7486,0.0521515,-0.060622,0.128674,0.055699,0.110347,0.401404,0.115125,0.391384,0.118335
-2.48926,0.990054,0.067342,5,31,0,9.84155,-0.402379,0.668809,0.548317,1.04542,0.732336,1.57408,0.707442,1.13958,0.655305,0.0619966,3.4377,-0.0356589,0.296811,0.0874144,0.650379,0.0707655,0.359783,0.0358955,-0.360915,0.110016
-2.83365,0.952883,0.067342,4,31,0,7.58639,-0.495996,0.761005,0.586029,0.893032,0.605534,1.18631,0.77963,1.11157,0.664427,0.0623766,1.59833,-0.0500254,0.183606,-0.0351816,0.406791,0.097306,0.349915,0.00963635,-0.448527,0.0187523
-3.72241,0.481069,0.067342,4,15,0,9.17723,-0.50965,0.669097,0.00125674,0.98233,0.850441,1.54046,0.911269,1.14143,0.964869,0.0776417,6.15727,-0.508809,0.147624,0.0593775,0.521069,0.100078,0.254077,0.135941,-0.4577,0.0173082
-1.82431,0.806446,0.067342,4,23,0,8.04089,-0.360613,0.611343,0.288625,1.028,0.804795,1.24498,0.760569,1.37818,0.605543,0.272171,5.32385,-0.184164,0.267848,0.131393,0.400499,0.104355,0.481925,0.00958142,-0.194223,0.118785
-0.415984,0.990883,0.067342,5,31,0,3.17868,-0.447473,0.890577,-0.0116274,0.729401,0.46911,1.56345,0.539139,0.907233,0.673189,0.316409,6.49458,-0.457829,0.202114,-0.0296948,0.944896,0.032671,0.360487,0.152053,-0.165687,0.254828
-3.19591,0.869269,0.067342,5,31,0,5.98831,-0.0808936,0.436104,0.22916,0.37488,0.747461,1.48401,0.438613,0.849825,0.485072,0.543065,3.80371,0.0190441,0.0825933,0.245077,0.56629,0.110387,0.289719,0.130648,0.155939,0.255632
-5.5534,0.980958,0.067342,5,31,0,7.29581,-0.497591,0.757786,0.013173,0.78287,0.964314,1.86159,0.587343,1.27202,0.872158,0.523014,12.2427,-0.487609,0.0956565,0.233152,0.913096,-0.0525111,0.466327,0.163318,-0.101258,0.105028
-4.69681,1,0.067342,5,31,0,8.25595,-0.256544,0.454384,0.237286,0.135114,0.575306,1.20459,0.561358,1.56578,0.877026,1.11834,15.2236,-0.148725,-0.195151,0.00486587,0.2908,-0.00147203,0.454922,0.141962,0.251612,0.105222
-3.07709,0.992904,0.067342,4,23,0,9.87755,-0.232529,0.455927,0.190987,0.206872,0.549425,1.24021,0.578638,1.5236,0.798648,0.981197,14.501,-0.145453,-0.138211,0.0179681,0.332915,0.0312872,0.462122,0.131596,0.214824,0.130386
-0.976299,0.992789,0.067342,5,31,0,7.20461,-0.462372,0.617642,0.160533,0.80919,0.985762,1.94251,1.00698,1.42534,0.826846,0.335978,11.2993,-0.36322,0.0374187,0.146477,0.737407,0.15958,0.417978,0.0483234,-0.254857,0.0285173
-8.19379,0.94812,0.067342,4,31,0,15.8288,-0.420731,0.708305,0.323158,0.484771,1.63385,1.13084,0.684622,1.12265,0.766142,0.247819,21.9106,-0.191837,-0.0773655,0.736535,0.380249,0.0641896,0.374446,0.121931,-0.245199,0.143827
-3.37156,0.938357,0.067342,5,31,0,14.2951,-0.589525,0.74328,0.352725,0.496127,0.610813,1.6559,0.878577,1.32638,1.11565,0.281599,11.9881,-0.327352,-0.220764,-0.13552,0.64127,0.0635035,0.396348,0.239717,-0.380218,0.00147407
-1.19456,0.999775,0.067342,5,31,0,5.7583,-0.242573,0.714177,0.242627,0.61805,0.697477,1.52232,0.42821,0.861076,0.590658,0.249255,8.14039,-0.0692943,0.198824,0.255549,0.844635,0.0632447,0.372388,0.179262,-0.0645602,0.323007
-4.51879,0.904741,0.067342,5,39,0,6.38143,-0.166837,0.402374,-0.315883,0.32512,0.417516,0.62402,0.756574,1.10782,0.781313,0.662238,2.76774,-0.293941,-0.0360176,0.00116007,0.0842521,0.137588,0.278921,0.147543,0.0996302,0.135107
-5.21854,0.858972,0.067342,5,31,0,13.8496,-0.372622,0.623036,-0.0475521,0.47792,1.05066,2.44086,0.724872,1.23882,0.894186,0.434245,15.7567,-0.402248,-0.0748607,0.281976,1.14812,0.0789993,0.399205,0.184488,-0.102071,0.123491
-5.10347,0.996567,0.067342,4,31,0,13.0001,-0.110746,0.478649,0.299573,0.298604,0.753864,2.11104,0.478252,1.06567,0.167261,1.19438,2.46207,0.0326445,0.0321807,0.250091,0.8997,0.118169,0.399337,-0.0306864,0.460941,0.243089
-3.10209,0.995863,0.067342,5,31,0,7.09343,-0.175436,0.464407,-0.133225,0.21635,0.763388,2.23894,0.525894,1.19911,0.72817,0.598003,8.43803,-0.237307,-0.0749619,0.179086,0.864341,0.0687925,0.381436,0.16273,0.10228,0.192532
-3.63793,1,0.067342,4,15,0,5.19699,-0.124117,0.425433,0.337804,0.220884,0.979692,2.0545,0.547043,1.20589,0.300098,0.756215,8.59086,0.0195958,-0.030146,0.292676,0.749935,0.108613,0.388907,0.00355444,0.197601,0.213053
-3.7343,0.991739,0.067342,5,31,0,6.22779,-0.137853,0.421174,0.320868,0.754921,0.0563272,1.9921,0.475184,1.28051,0.604388,0.561088,10.6135,-0.00271181,0.1801,-0.11413,0.701168,0.0622822,0.401465,0.1167,0.0984625,0.196714
-6.7115,0.88407,0.067342,5,63,0,9.21323,0.0146226,0.409883,-1.24394,-0.330371,0.823485,0.529333,0.0432369,0.90751,0.254221,0.0626844,0.852017,-0.495249,-0.120791,0.352155,0.231587,0.0323447,0.386596,0.118824,0.0403159,0.226721
-5.13998,0.94003,0.067342,5,63,0,14.0951,0.204494,0.299545,-1.6909,-0.477115,-0.944369,-0.0468672,-0.486623,0.295453,-0.35321,-1.13222,-2.64425,-0.302006,0.0615766,-0.0783871,0.190455,0.0587284,0.292996,0.0986916,-0.134657,-0.0190564
-7.01548,0.951175,0.067342,5,47,0,8.92604,0.23722,0.236791,-1.91313,-0.748211,0.522503,0.613509,-0.302018,0.63915,-0.667578,-0.619979,-0.879558,-0.215791,0.0600502,0.360944,0.382493,0.165705,0.388565,0.0791435,0.0904145,0.112442
