0,0.3411957
0.2859643,0.2028697
0.0155196,0.1813839
0.5172414,0.5157267
0.3448276,0.5679966
0.3695652,0.2624073
-0.0526316,0.4054728
0.7105263,0.3382782
-0.109589,0.1860375
-0.039726,0.1766751
-0.1387097,0.3477199
-2.333333,3.183091
0.326087,0.3014453
-0.4,0.4336801
