15.52174,15.70643
-3.416667,2.615806
4.444445,3.449238
-0.1479586,0.4298449
-0.148539,0.4299849
-11.9,5.522914
0.862069,1.098476
0,0.5464181
-0.1535484,0.7163958
-0.0494915,0.8029065
0.1061879,0.0977601
0.3636363,1.155143
0.2276316,0.5734211
0.5497369,0.5463158
0.2580645,1.135484
-7.666667,9.498861
0.326087,0.2936098
0.1,0.2611536
0.6,0.1342982
-0.1136364,0.1850578
0.2296296,0.0902969
-3.377e-4,0.1031451
-0.1,0.4040077
0.0659341,0.1079501
1.774079,0.7036241
0.2,0.1275508
