1.19,1.204159
-0.41,0.3138967
0.4,0.3104315
-0.0665814,0.1934302
-0.0668425,0.1934932
-1.19,0.5522914
0.5,0.6371161
0,0.3169225
-0.0952,0.4441654
-0.0292,0.4737148
0.0891978,0.0821185
0.04,0.1270657
0.0865,0.2179
0.2089,0.2076
0.08,0.352
-0.23,0.2849658
0.3,0.270121
-0.1,0.1628508
0.2181481,0.0857821
-3.208e-4,0.0979879
0.06,0.0982346
1.3483,0.5347543
